0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
-1.028191,1.9605612,-2.3601656,0.598468,-0.7253337,0.20795564,3.652588,0.9871456,-2.2768717,0.20812191,1.9136281,-0.40673083,0.07362708,-0.017401475,2.04209,0.77906924,0.840761,-0.42935205
-0.9298756,2.3286939,-1.1114424,1.4012177,-0.95000654,-1.1239371,0.40516976,-1.1902399,3.1316607,-0.12112964,-1.1020766,0.1397052,0.06513417,-2.5844646,3.2892318,0.3038436,-0.418824,0.18402036
-0.14364208,1.4255172,-0.24255158,-0.692844,1.9900432,1.974543,-3.6453216,-1.0972489,-5.358339,-0.66833544,-3.5892353,-0.21187891,0.057167396,-1.1918322,1.0641782,1.7076992,1.0266123,-0.001760109
-0.5171019,4.559161,0.63612884,0.13722041,-0.8921206,0.07555038,0.6998312,-2.966826,-5.262495,0.19810088,-4.139635,-0.0776216,0.49844512,-6.9780264,1.0592922,3.5414243,-0.13806339,-0.47222513
-1.1249932,3.0535495,-1.0094419,0.5931381,0.10197412,-1.0658169,0.5000236,-5.4012346,-2.781905,-0.2824931,-5.1889668,-0.4905836,2.14824,-1.6368984,3.43131,-0.39474073,-0.61703795,-1.2014132
-0.8266662,2.1130283,0.21530643,0.49303615,-0.31475732,-0.61337084,-0.15574576,-5.0760036,-6.892377,-0.13411264,-7.076949,-0.097590305,0.9889573,-6.059389,2.3463414,1.8857956,-0.24597873,-1.0144197
-0.9399449,2.781149,-1.155736,0.5954561,-0.35861796,-0.7542568,0.34483156,-5.5306215,-6.214287,-0.13604152,-6.5310674,-0.3309066,-0.59497666,-1.5326985,1.7173532,1.9289995,-0.43052316,-0.953621
-0.36103916,2.324894,1.7095882,0.67354584,-0.23447707,-0.7552165,-3.4927251,-2.4316962,-1.9104003,0.41306198,-3.248792,-0.08097559,0.05752216,-7.703677,1.1848118,1.0473629,-0.6412334,-0.4427488
-0.5399245,5.7900167,-0.82493716,0.0026790642,0.27893966,0.5375234,-2.6393716,-2.1461854,-0.5120505,0.1939397,-4.5034337,-0.08601376,0.93203413,-9.064251,1.3243409,0.61073077,0.329435,-0.5828251
-0.4393427,2.3356643,-0.2783322,0.0048539597,-0.016086714,0.22355247,-4.8317237,-2.962799,-1.6899896,-0.50017065,-9.368275,-0.068466835,0.1736148,-5.0805707,1.235714,0.71978414,0.26734257,-0.4921687
-0.68658566,3.0913754,-0.6328736,-0.74643534,-0.34434545,-0.60850954,0.47287974,-4.2346873,-1.438725,-0.020467877,-4.0899043,0.047913715,-0.10675875,-9.97455,1.7077827,1.2694868,-0.3310173,-0.6960661
-3.112959,2.64187,-2.650424,0.9144126,-0.9213908,-0.9498747,0.5724012,-2.4601154,-2.5331988,-1.2099961,-0.4870695,-0.122488715,0.15643984,-3.6457407,2.2439783,1.2486899,-0.5213692,-4.0351267
-1.0273166,4.1091304,-0.516221,-0.30112386,1.3719807,-0.007988631,-2.7018344,-3.4342008,-3.7734497,-0.6544242,-4.7286115,0.03050542,-0.21038795,-6.5778418,2.348689,1.2883822,0.5867618,-1.3106927
-1.3612067,3.032091,-1.2063011,0.46738,-0.5483314,-0.96825016,0.37532908,-7.1949925,-1.8018123,-0.4451623,-6.3279676,-0.13250212,-0.039123986,-7.626099,3.7660248,1.0233289,-0.48682806,-1.5416474
-1.8417348,3.2349422,-1.2802391,0.80183506,-0.6963533,-0.54413974,0.19525884,-4.2941008,-2.711799,1.7893553,-2.506806,-1.711646,0.4534406,-4.2821145,2.119137,1.394125,-0.06488527,-2.3499482
-1.8726689,4.523389,-2.3002253,0.67717177,-0.60472405,-0.9241578,0.5161538,-2.6871808,-4.5233655,-0.24687155,-6.0046654,-0.7049992,1.5638474,-4.2773643,2.9330952,1.6592382,-0.5884305,-2.2017548
-0.8657156,2.5090172,-0.44568318,0.27814975,-0.24480076,-0.626534,0.33201647,-4.112678,-3.2198696,0.72058636,-5.076294,-0.88704216,3.175702,-6.548383,2.0154362,0.018845994,-0.312796,-0.91211516
0.041918572,-0.50567377,1.0081112,0.17452894,0.20373693,-1.8632559,3.0504665,3.3932,-0.0032208832,3.2751448,2.593563,-0.02983424,-0.122757696,0.11894593,1.0453482,0.042741545,-2.929291,0.016822882
-0.43469495,2.5996733,-1.2911596,-0.95599455,0.17066807,2.8278124,3.11512,-1.390621,-3.1735747,-0.87217814,-3.628482,-0.5419417,0.1655341,-3.9153905,0.5763139,2.3783796,-0.5666394,-0.4521786
-1.7871336,2.7638237,0.1164858,0.854804,-0.63070244,-0.8823638,0.3258211,-5.308011,-4.725725,1.9691987,-6.3350415,-0.3789284,1.5458304,-10.085744,3.1063733,1.1774563,-0.42100284,-1.9053624
-0.9279895,6.879275,-0.42432487,0.7732429,-0.66521066,-1.0141469,0.46107596,-4.8221054,-3.8023343,0.672418,-6.171667,-0.18210277,0.63705117,-7.3008432,2.3825104,0.6222175,-0.37685227,-1.0683435
-0.24924472,1.5696188,-0.40353566,-3.2770925,-0.0027128325,-0.7632521,0.12733616,-1.0627525,-5.465436,-0.14300324,-4.3178964,0.12713964,0.20118214,-6.0438476,1.1910456,0.6384889,-0.25675154,-0.2740564
-1.0112191,2.5073678,0.46248066,0.49210176,-0.8086748,-0.35968712,1.609153,-1.8458058,-3.4685118,-0.6324709,-4.3872123,0.74610364,-1.9715048,-5.6157727,2.5747216,1.046027,-0.73308283,-0.82075405
0.008608048,0.035632767,0.01273556,-1.0427419,-0.432451,-1.5643048,0.5797366,0.30731815,-3.501295,-0.7022759,-4.3546753,0.020249901,-0.028332956,-3.6926365,2.8953857,-1.0315682,-1.4430146,-0.17142461
-0.38841575,2.1413267,-0.17488688,-0.7033133,1.7141013,0.24272773,-0.27337053,-0.3413475,-2.5551577,-0.03516251,-6.0001063,-0.09028679,0.37345734,-7.6610928,1.1145642,0.7258231,-0.3695843,-0.38969883
-0.54468954,3.451383,-0.63859004,2.5095007,-2.6846657,-4.3582993,4.8272266,-2.0689738,-2.765144,0.3081829,-2.4969656,-0.18968832,-0.061143033,-9.889903,1.4541107,0.8613307,-2.3220963,-0.64081824
0.034558907,1.9031098,0.08891802,4.550258,-5.6565437,-4.5620036,0.59176385,-0.15218371,-7.102184,-0.28624865,-0.26068562,-0.30084124,-0.08236069,-1.0849285,-0.31559557,1.9710578,-0.90182185,0.2382978
0.14027321,4.8426037,-0.037780605,3.5234916,-4.1434336,-4.0358725,1.2945222,-0.15669468,-5.242058,-0.24439542,2.3152394,-0.16185006,0.1043895,-2.2310584,-0.13995835,2.3304713,-0.9913395,-0.36404848
0.3456311,2.7649238,-0.4144952,2.8643465,-2.8865285,-6.110114,0.7775449,-0.011685946,-4.394523,-0.20767687,0.3622804,-0.13039385,0.2869587,0.27555352,-1.1379906,1.0804204,-0.7159691,0.4614234
1.0356342,4.9386787,-0.27766874,2.2318635,-2.577156,-3.2586122,0.77212703,1.5061692,-3.688636,-0.27054232,-0.07659717,-0.08918799,-0.092597686,-2.018225,-2.297881,0.97428936,-1.7100395,1.0865301
0.17305484,3.0425863,0.26808685,1.4350231,-1.8453866,-5.2700844,0.28650248,0.8933436,-2.9919631,-0.11195094,3.1291566,-0.079163544,0.2963056,-3.155756,-1.2377642,1.125502,-0.88779503,0.1390387
1.6438761,1.9682419,-1.548794,3.4907818,-2.6919026,-6.0261903,1.6339775,1.2207675,-2.0083208,0.16893981,0.78478664,-0.062246647,0.117144264,-3.2631443,-2.4634843,0.31007117,-1.2008145,2.1715002
0.828036,3.59205,-1.59579,3.296499,-2.7504568,-4.463558,1.1505251,0.43525693,-4.8654366,0.14355041,0.87497944,-0.09723009,0.5156004,-6.1994567,-1.7053392,1.7238868,-1.5271094,0.93951285
0.16550496,1.2562829,-0.5677555,7.3981385,-2.2199054,-9.651558,1.3692074,-0.7674272,-1.6940322,-0.16541955,-1.17553,-0.08118021,0.10070517,-2.370098,-1.4010224,0.5282003,-0.79112,0.3343009
-0.022833483,1.6014166,-1.3536897,3.1686635,-1.7598118,-4.334796,0.067536615,-0.08900442,-3.2494535,-0.8205001,-0.034857552,-0.025454957,-2.0173626,-3.481617,-0.7028736,0.69994974,-0.22641869,-0.098480105
-0.22949176,1.376783,0.1586735,4.809742,-1.6819699,-8.605747,0.4526428,0.24649626,-2.742574,-0.12608644,2.583852,-0.057427283,0.16075337,-2.4363825,-0.3177511,1.0860233,-1.2156318,-0.43913132
0.47611377,1.3073542,-2.2921479,2.2132785,-1.6360171,-4.985101,0.18384516,0.2882905,-1.4932704,0.299957,-0.74258804,-0.045825925,0.29124153,-7.195901,-2.0329452,0.5338859,-0.88695186,0.80080265
0.28677613,1.5806882,-3.6822386,2.1938078,-1.8307272,-4.1422677,3.964039,-0.15136348,-1.5424787,0.4999873,0.050421797,0.11923784,0.5874722,-5.085816,-0.5292379,-0.37030545,0.053480323,0.5112308
0.36653912,-1.4041257,-1.2143643,2.067769,-1.3925788,-4.48001,2.410554,0.26598498,0.16150731,0.16441834,0.37121198,-0.054944772,0.47732502,-4.275035,-1.3660786,0.3488357,-0.9695449,1.0960907
-0.024644395,0.51109225,-0.529037,3.9141383,-1.476664,-7.3110123,1.2814662,-0.78622514,-0.26966214,-0.22708806,-1.7131068,0.09580898,0.4955769,-2.7931225,-0.9839742,-0.5065402,-0.16870177,-0.80023754
0.33474746,-0.102717094,-4.604973,2.8778996,-1.5658592,-7.1302457,1.7602403,-0.44683155,-0.2116507,-0.44071066,-1.0069104,0.051356565,0.35846874,-3.3938444,-1.6600457,0.38304526,-0.9665521,0.62361366
-0.2958123,1.0236677,-0.16713089,0.6711357,-0.33000484,-5.943499,0.59516376,-3.0462222,-2.0315394,2.372443,-3.3241634,-0.045096677,1.0775366,-2.6282065,0.8658173,0.4185678,-1.109574,-0.32307348
-0.06073319,-0.7245587,-1.768569,1.2849123,-0.7673495,-0.8054923,3.146298,-0.9984166,-0.59710604,-1.2917753,-3.2665606,-0.15482257,-0.09969372,2.9011605,2.109548,0.766182,-0.7564249,-1.2713865
-0.65593374,5.196398,-0.7011304,1.724292,-1.4373848,-3.5744417,6.2314334,-1.2415465,-1.0267038,0.06119072,-2.1977878,0.06656492,0.080615975,-1.67923,1.2521569,0.36593336,-0.8146411,-1.3263963
-0.262683,1.094244,-0.28950873,2.2098773,-2.179757,-3.5255964,4.62336,-0.62747985,-9.563488,-0.08058362,-2.2632656,-0.4516294,0.10433324,-1.2820436,0.4770943,-0.655285,-1.7798315,-0.3238931
-0.083858594,0.9254299,-0.099339806,1.7852584,-2.2267642,-3.4889348,3.8503313,-0.43239433,-3.3438032,-0.2730653,-2.1863384,-0.08040854,0.06374047,-0.701108,0.65098,5.096962,-2.069292,-0.17185077
-6.049062,0.17075585,0.5830273,0.80258733,-1.313626,-1.2968585,-0.060360577,0.59206027,-1.1600604,0.39151043,-0.4660848,0.13648555,0.034507718,-0.19477826,6.405698,0.31952512,-1.5710613,-1.9391237
-5.427396,0.44404948,1.1076627,0.9002252,-1.2543899,-1.3803277,-0.5338704,1.4392623,-3.4275246,1.0830772,-0.811885,-0.68377584,0.002180323,0.3973804,2.7982419,0.21068908,-1.4355986,-1.2151862
-2.788965,-0.9404945,0.09928534,0.9059984,-1.1800994,-1.4710008,-0.4375974,-0.40405104,-5.890011,0.101070635,-0.40974778,-0.061589457,-0.10566432,0.33269733,4.141515,-0.28018808,-1.7555258,-1.6400781
-2.1567967,0.03676539,0.6861637,1.0242369,-1.3086913,-1.422951,-0.082114846,3.1499712,-0.76202875,0.7231362,0.18955001,-0.023012135,-0.007703752,0.58467627,6.5348897,0.14360033,-1.0123388,-3.0806446
-3.587079,-0.064909756,1.0884509,0.72048014,-1.3773224,-1.1123085,-1.6448259,1.7460554,0.7127412,0.7615055,0.17191339,0.18205109,0.008448256,0.09056576,2.6448734,0.10374392,-2.4688172,-3.359223
-2.2042694,0.012462745,1.2972643,0.8285339,-1.2508168,-1.5572836,-2.9315088,5.2302914,-0.1333963,0.8910279,0.05508095,-0.025843326,-0.0035685739,0.16188686,3.3335521,0.07026312,-2.1014926,-1.3668498
2.411752,-1.2342137,1.7799442,-0.55115753,1.174855,-0.838032,0.5003172,3.485423,1.8183303,-0.13185017,6.4562845,-0.032808956,-1.1978292,3.8417711,-1.2049804,-1.9024943,0.5284015,0.19323955
0.34537563,-0.50598645,0.30756077,0.6312151,1.1569358,-1.859165,0.34047255,5.2636595,1.1579968,-0.0014226743,5.498353,0.1190403,-0.0968208,0.62834585,-0.9169986,-0.107001804,0.45153978,-0.011447336
0.24891476,0.8846329,3.10645,5.2279444,-2.0140512,-2.5511355,0.0745213,-4.260137,-0.9596103,0.09517864,-1.3509661,-0.14064924,0.03517368,-0.010147019,0.19679868,0.6109618,-0.9735902,0.33468816
0.35957786,-1.2882179,0.3444675,0.05404446,0.42260098,0.22469673,0.38979554,3.8381479,-0.2828984,-0.8880756,6.5085998,-2.3525038,-0.63864046,2.6933477,-0.4009387,-0.4667897,0.072899334,0.14270724
0.3826905,-0.5339017,0.75369275,-0.61645836,0.5133022,0.6063765,0.11730811,5.716195,0.50401443,0.059948307,9.405184,0.1068813,-0.08886823,1.2106682,-0.70789206,-0.22360094,0.122592084,0.21791464
-0.027391985,1.0785468,0.25228006,5.014905,-1.6565473,-2.8315914,1.0032902,-3.699114,-3.784868,-0.046403687,-1.2948831,-0.25389552,0.04707092,-0.48477393,0.53134614,3.4692292,-1.1277581,-0.0023240792
-0.2732489,0.13974755,0.7497612,4.605953,-2.8911207,-3.9943466,0.13297965,-0.61074585,-2.9898102,0.06760362,-2.3984506,-0.47918066,0.06869222,0.8627853,0.7552819,2.311062,-2.133644,-0.2923236
-0.42510906,-0.024454642,0.16926725,1.7625424,-4.1879845,-3.7042687,-2.049193,-1.691198,-2.4346015,0.014650423,-2.5781577,-0.049884807,-0.22059365,1.313086,0.9805205,-0.7117393,-2.727488,-0.4970593
-0.35934713,0.6261204,-0.3026299,5.013493,-3.45115,-4.5979886,-1.738247,-3.598823,-5.543372,-0.19600613,-2.0931864,-0.29138088,-0.007372761,-0.51182175,0.99428827,0.8880482,-3.2918313,-0.4263069
-0.30787098,0.8103701,-0.20632918,3.555309,-4.924383,-4.683446,-3.470419,-1.9370923,-3.3552423,-0.15382098,-2.14813,-0.15929903,-0.031539936,-0.22323401,0.8953001,0.67123634,-6.110261,-0.42864546
-0.16307649,0.11782196,-0.29371873,3.8137207,-1.0504652,-5.262908,0.6474307,-1.1292852,-7.0988364,-0.11504013,-2.042465,-0.2570868,0.08426329,-0.64473987,0.4177282,2.6338856,-1.9550973,-0.13925901
-0.308016,2.6928399,0.050440915,-0.20383993,0.36157793,0.60510474,1.5557938,0.25887287,-5.4617615,-0.15260954,0.8698974,-0.23236042,-0.031295232,1.1886374,-1.2474333,1.8069326,0.14111276,-0.057591073
2.5874372,3.096114,0.6696964,-0.5042412,0.41612476,0.030719027,-0.023554452,1.2445159,-2.984973,-0.29414296,0.3815457,-0.11798372,-0.20958507,1.1090758,0.015508845,0.5796677,0.37402922,0.3197778
-0.16595057,3.871017,0.2882724,-0.056148008,0.11038855,0.67221344,-0.6805907,-1.6290842,-0.45388377,-0.30198073,-0.81232995,-0.044724185,0.037887998,1.5108262,0.13109307,0.38921198,0.37215257,-0.59913594
0.38342693,2.65328,-0.121287316,-0.48207065,0.41240448,-0.27433243,4.1652484,1.605699,-5.0262976,-0.024453696,1.7596473,-0.1845807,0.07299802,-0.72103506,-3.1299796,1.2495688,0.014546458,1.2514232
-0.20146087,2.5988405,0.5027269,-0.17629477,0.5428646,0.7903081,-1.9367983,-1.1895378,-4.0074754,-0.17751047,-0.20756872,-0.11610363,-0.3232497,3.6370962,0.3439505,1.6059778,0.25754255,-0.2656264
-2.2921228,2.7233887,-0.641252,1.3213345,-2.3061728,-2.5919473,1.3439996,0.8397511,-0.7564124,3.0721524,-0.3336456,-0.036860567,0.09383939,-0.9692659,3.7515843,0.40465677,-2.127651,-1.3410952
-0.75133526,1.45955,-0.48898154,-1.3250257,1.4031457,0.9945889,-0.89843255,0.3561709,-2.542198,0.8775282,1.4725387,-0.11042757,0.46747002,-5.2709494,3.2713976,0.8044001,-0.28928998,-0.9073529
0.28414264,2.1099908,0.45570788,-4.486762,4.8014903,2.5910883,0.28549534,1.8053062,-0.4489528,-2.4812262,1.1090945,-0.0178202,0.12290907,-1.8091279,-2.898939,0.46913677,1.9137814,1.3999075
0.5488916,0.7511438,-0.34564298,-8.424277,3.681639,2.8285406,0.46927732,1.6804441,-0.79497755,-2.6534278,1.2235416,-0.03060083,0.13177155,-2.1480677,-2.0130188,0.7103836,2.0274312,1.8094311
-1.0034834,2.126059,-1.0622258,2.7453635,-1.9509019,-3.1658509,-2.8548272,1.0982294,-0.5172481,0.28414783,-0.09275443,0.001670631,-0.03589105,0.83181584,2.260946,0.48946312,-1.1521498,-0.64888775
-0.788465,0.6726523,-0.6565523,2.3835604,-2.2654474,-6.770594,-4.711661,0.5690081,-0.42763737,-0.00075563224,-0.55820984,-0.012552043,-0.10804998,0.15161133,2.1023827,0.1741299,-1.2469242,-0.82012194
-0.57753986,2.1746624,-0.505907,3.9608293,-1.2995807,-1.5200163,0.090559565,0.33399555,-1.1884867,-0.24588215,0.09710525,-0.06337957,0.008239678,-0.37835932,2.149509,1.4983369,-4.7919393,-0.9758507
-0.48765144,1.2381097,-0.25645453,0.8618221,-1.7534559,-0.42087358,-2.8120284,1.873648,-2.2694597,-0.2512342,-1.0024081,-0.084947735,-0.011310787,-1.4773748,2.5578904,1.0980809,-4.057758,-1.0690554
-0.559586,0.8266548,-0.17240731,0.57835513,-4.4910417,-1.0603564,-0.06660505,0.93430287,-3.9418132,-0.42035207,-0.40093252,-0.15089592,0.03570157,-1.8688686,2.144221,1.2673196,-5.082204,0.061568115
-0.43943492,2.7892635,-1.3378849,2.3942807,-2.305461,-3.5290635,3.502323,-1.0996779,-2.9659216,-0.39198938,-1.3324672,0.33028057,-2.1180806,1.3514926,0.8371785,0.65454525,-0.8646479,-0.59098166
-0.43828663,4.4293923,-0.35956374,1.9497176,-2.0649335,-3.3966572,3.3334336,-1.6159945,-3.0250657,-1.0000527,0.84812486,0.14411634,-0.41656658,-1.4466575,1.687758,0.6135533,0.40094274,-0.6867585
-0.9966506,0.21462187,-1.0451359,4.196078,-1.1434733,-6.0782247,-0.37677044,0.15374787,-0.06643754,-0.38269994,-0.55183506,0.021586066,-0.00036264656,0.7436817,3.733356,0.10617174,0.40388072,-0.8596568
-0.50401896,0.1449247,0.5499832,3.662934,-0.40274736,-1.8957427,-0.7533376,-0.549626,-0.1779588,1.2159386,-1.0101087,-0.0034173178,-0.0074971495,-1.8328072,2.9914742,-0.031504024,-4.263566,-3.2105646
-0.7245529,1.8830198,-0.5357276,4.9397197,-1.4431247,-3.4355721,1.104484,0.23362617,-0.5191457,-0.9602366,-0.34137392,-0.026741281,0.22368051,0.4903875,3.1903183,0.8856045,-1.2897364,-3.4527464
-0.89264446,0.12965092,0.65485877,1.602586,-0.89211464,-2.192544,-2.0176163,-0.98641324,1.7788948,0.5826869,-2.9753222,0.10015968,0.08168933,-1.2566571,2.99329,-0.5398666,-2.9970393,-5.6061306
0.10158669,1.1616025,0.20714739,3.0399444,-2.8838608,-7.4743786,0.045149136,-0.48137036,-2.690177,1.8733127,-1.0214884,-0.03125088,0.13867685,-3.1546397,0.88457584,0.8287991,-4.095602,0.12769507
-0.4025592,2.416549,1.1544374,4.010399,-5.817846,-5.1870975,1.1724751,-0.09663063,-3.4747791,1.7718021,-0.17671779,-0.42182997,-0.13269407,-3.116451,0.8483547,0.85460615,-3.6055472,-0.3569416
-0.38140526,1.302224,0.19561668,6.5680685,-6.1409774,-8.71706,0.7525546,-0.001137563,-3.8595884,1.3177267,0.06452659,-0.14254339,0.0961312,-1.9091334,1.0235344,0.80442506,-4.6365376,-0.43137202
-0.8837141,0.019876175,-0.40089676,2.5017765,-4.3794403,-11.260675,4.884945,-1.77205,-0.48946214,-0.112316884,-2.8881822,-0.0071716295,0.09663425,-2.0500975,1.9809449,0.16971518,-9.454876,-1.0129893
-1.3248945,0.7090316,-0.8465275,6.099489,-6.0649495,-7.8905826,2.2045834,-3.4490912,-0.58699167,-0.26714528,-3.8151956,-0.019632692,0.029676763,-0.725511,4.384953,0.26080436,-7.290181,-1.5390381
-0.79091644,1.249673,-0.8148994,2.0035055,-7.1469007,-6.171654,2.491732,-2.8592532,-1.3841486,-0.3958788,-4.5948763,-0.052401554,0.11913653,-2.4382126,2.1240323,0.49440423,-8.341104,-0.8030775
-0.8069139,0.41715854,-0.39988822,9.431423,-5.8384113,-7.8442283,4.2899942,-1.7464652,-0.8873861,-0.15778331,-1.8572521,-0.06460153,0.07716273,-1.8924794,1.8997166,0.18030365,-2.897017,-0.9422006
-0.60851777,5.4943337,-2.3976474,2.7020383,-2.7306826,-3.9253898,1.8951421,-1.3114032,-5.507147,-0.6993299,-2.1330273,-0.29533872,0.74146324,-12.966379,1.5659788,1.6806823,-2.4797342,-0.71459156
-0.45913026,5.545386,-2.5379457,2.6956706,-2.9881163,-4.2155085,1.9087478,-0.028115982,-5.291951,-1.118423,-1.1493466,0.38555902,0.29752758,-8.85973,1.036635,2.3552916,-2.4121654,-0.47950897
-0.83686584,-1.6236634,0.07107847,3.3718977,-3.8851047,-4.717859,1.1781971,-0.3550921,5.7052054,0.025847066,3.3396754,0.063052244,-0.011831232,0.8144062,2.4270544,-1.5807322,-2.4037254,-1.0403696
-1.1280527,2.6345055,-4.4558535,2.5232017,-2.6687703,-2.8950348,0.031207895,-3.5094743,-4.4163713,-4.825152,-4.95639,-0.21216,0.5118104,-7.663836,3.17972,1.3304247,-1.869163,-1.2821822
-0.32645148,1.050906,-0.2191173,-0.096727595,-3.4720435,-6.899232,1.2461935,-1.1332914,-0.32351443,-0.0758187,-1.789235,-0.009649599,0.105945624,-2.6904888,0.872772,0.2816633,-7.8822904,-0.2848164
-1.0798125,0.8208274,0.107185885,1.9467944,-4.5251427,-4.537189,2.7704098,-0.73365587,-1.2215896,-0.04412901,-0.7525757,-0.00093854824,0.048030514,-1.0019227,2.6723557,0.40001696,-8.589457,-2.5668716
-0.28032103,2.9875863,-0.7438512,0.83582944,-2.1195214,-2.6391027,4.1056247,-1.2442502,-7.228188,-0.53998065,0.6529023,-0.7749642,-0.118774794,-3.1492877,0.7337445,1.3308446,-3.860309,-0.3392465
-0.43516532,2.7937021,-0.85838366,1.6095748,-3.0690114,-1.7174541,2.971501,-1.0019867,-4.2484007,-1.6664869,-0.36107624,-0.012593898,-1.0247293,-2.8638797,1.1653541,1.3031467,-2.3456957,-2.6084874
-0.15540382,4.8120995,-0.13657373,3.3645864,-3.6036687,-4.662028,0.7568636,-0.52617604,-0.9643006,-0.10879132,-1.1421341,-0.066431835,0.13909999,-2.1524422,0.83800316,0.81325066,-3.492006,-0.19984382
-0.02178509,1.7483364,-0.041701127,-0.0025962691,-5.8795056,-4.3103395,4.0275826,-0.5453624,-2.15906,-0.06116066,-0.6865437,-0.08225009,0.14066921,-3.1880822,-0.082453705,0.56706226,-10.104419,-0.048063494
0.14444247,-0.16375038,1.870618,-0.3450881,0.38280848,0.7170841,0.047690865,0.4647843,-1.8042457,6.1685715,0.56026447,-0.14581098,-1.444845,6.237712,-0.09887473,1.4315943,0.7133664,0.14543901
0.1442097,0.27730325,-0.17615952,-0.34817705,0.05252189,1.7114456,-0.9918673,-0.18232973,-6.581035,-0.067991965,-0.008170873,-0.24204227,0.11611586,-3.1808136,-0.13928951,0.36818838,1.9376361,0.015784191
0.19820076,-0.35690162,1.7967278,0.12587765,-0.7496475,-0.78620255,0.58730567,-0.19829571,0.61426795,3.260957,0.7722693,0.1250493,0.40724346,2.513262,-0.6094141,0.7334532,2.3726525,-1.3419145
-0.3434078,1.610589,-0.33462986,1.3099837,-0.29713494,0.19584033,2.5001059,0.21879569,-4.0344357,0.25252265,-4.4954634,-0.15886742,0.084424466,-2.4014745,1.1745247,0.6292649,3.2752316,-0.37921667
0.3504078,4.763395,-1.6655481,-0.8013885,0.44852898,0.14532548,1.0289824,0.66052276,-3.0573635,0.9370197,2.631164,-0.10871991,0.3436927,-5.5652204,-0.39857468,0.71443313,-0.12883276,-0.047326125
-1.9054494,1.3013979,0.6529235,0.58612114,0.3358951,-0.41732234,0.29826966,0.47535715,-0.7437855,0.052268732,-7.1702867,-0.076782666,0.12073843,-2.3954818,3.4106965,0.5972744,-0.021630319,-1.0015931
-1.2795886,0.7729333,-0.38952196,-1.2602127,0.060154933,-0.99251634,0.88614655,-6.9082775,0.7985235,-0.8188648,-5.0999207,0.06273112,0.13485536,-4.041239,2.226214,0.30642375,-0.21385348,-1.1785984
-0.2894089,-1.1246433,0.6713686,-6.190134,5.7055254,1.7590668,-2.4478664,1.5809649,1.3483708,-1.2123023,1.5072099,0.010246922,-0.059632663,1.4411677,-0.15052985,-0.27730885,5.169663,0.08074161
-0.02595777,-0.97605765,5.9261413,-0.78745675,1.214252,1.9305245,-1.2691749,2.0671415,-1.4025847,2.9015856,2.9767535,-0.022398567,-0.22529384,9.762581,-0.29833147,-0.23521483,1.1441731,0.19371505
1.3451767,0.04561572,-0.28905705,4.82674,-2.1275778,-5.8056746,1.1863592,0.15861075,0.2385984,-1.1573869,-0.727496,0.11382385,0.12167795,-0.9005502,-3.3598957,-0.114306904,1.4253002,0.8463626
-0.39582995,-0.1579922,-2.0412028,0.5347631,-0.7977712,-1.0561068,1.2956982,0.004320841,-2.7682903,2.9422293,-0.30616397,0.05658821,-0.7787606,-4.9611034,1.8131206,0.79285526,-0.11043006,-0.4750885
1.174343,1.0279759,-0.53609705,-1.575144,0.8392959,1.2678802,0.43004647,-0.6009213,-4.2694263,-2.9637544,-6.343707,-0.11475977,0.026041439,-0.6539128,-1.8234628,0.96951795,0.69097,0.5690988
-0.93897575,4.006235,2.1949594,0.85393715,-0.5689057,-1.4674538,0.4864843,-0.6045254,-4.1406775,-0.47473207,-0.4314352,-0.1710127,0.12810123,-2.4128745,3.0457842,1.9117495,-0.54713774,-5.040598
-0.61416125,-0.42041793,0.16970536,-0.5023118,0.9716324,-1.5648528,4.692409,0.35803044,0.5452094,0.28750205,0.7037141,0.06764597,-0.110281914,1.321874,3.3326514,-0.22413735,0.84573615,-1.110293
-0.1399136,1.8408297,-0.10011779,2.2382238,-6.868176,-3.168033,4.93184,-0.33210182,-1.8210882,0.0009059461,-0.3693227,-0.055973403,0.061111517,-1.8156502,-0.37660843,1.2142452,-5.6021557,-0.11087604
-0.47245294,0.6684399,0.105649665,0.95677704,-5.698112,-4.240322,4.0744257,0.53251475,-1.3655037,-0.2333163,-0.8954749,-0.01217625,0.024249705,-0.96460056,4.60872,0.36667323,-4.864527,-0.9380579
-0.13973811,1.0538588,0.63711655,3.7213068,-7.4235406,-3.4099598,3.6261702,0.02401339,-1.4925781,0.28824368,-0.42770207,-0.049901936,-0.060624264,-0.66881007,2.5311484,0.4181997,-1.6890538,-0.36993045
-0.46790317,0.86908203,1.4827247,3.793289,-5.1020055,-5.0174856,0.75579107,-0.5572309,-2.511224,0.12556733,-0.37149158,-0.05510465,0.012129201,0.78015274,5.0196075,0.33450612,-1.6511807,-0.66542214
-0.8132811,-0.3605912,0.2142406,4.6737347,-3.567293,-3.6318123,1.1130491,-0.4131576,2.4212482,-0.27686638,0.015664615,-0.29690444,0.054666273,4.4549494,4.327145,-0.9838873,-2.3242505,-1.1817969
-1.5565096,0.79348856,1.2779577,2.9785616,-3.1576688,-4.93025,1.4924089,-1.1128796,-1.3322262,-0.14762282,-0.7428761,-0.057675283,0.095353395,4.9983788,5.3300705,0.34810808,-2.8858478,-1.7947919
