0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21
0.03714825,1.4084116,0.04491214,0.2491193,-0.00036649386,-0.10997985,-0.16826096,-2.7150984,-1.4100504,7.285254,-2.823854,-0.66050684,0.033317827,-2.8115842,-2.1931696,0.11955738,-1.0140139,0.16200192,-0.015997265,0.035303947,0.28321552,-0.010284981
-0.03674254,-0.6992079,-0.10686412,-2.9526474,0.019151047,1.025294,0.02161526,0.8690306,0.8105602,-5.4178886,4.4460816,-0.9190234,-1.2999439,0.21557413,2.4287221,0.053080123,1.7279723,0.10666456,2.2010872,-1.6186866,0.28217047,-0.3416493
0.14972998,-0.87054163,0.07273775,-3.2418268,-0.024187367,0.6780858,0.11279957,-3.6012645,0.16150075,-0.32569417,-0.55130476,0.8460294,-1.2929782,4.6825223,0.063682824,-0.22205609,-0.3965763,0.012547356,0.1001807,-1.3009262,-0.25410137,-0.09524266
-0.045270517,-1.2391778,0.2089766,-0.42526278,0.01839432,4.623055,0.031197067,1.876154,3.2025557,-1.0264002,0.32569253,-4.861482,-0.62067926,-1.053558,0.5600887,-0.017389337,0.07130569,0.30633628,0.12344917,-1.8856937,1.025867,0.03464966
-0.012109342,-1.1582332,-0.02536008,-0.09814281,-0.008511998,-0.11384553,-0.015150161,5.254597,2.148399,-3.918373,0.061901126,-0.6630537,1.1824697,3.244035,-0.8083193,0.057830505,0.045580156,-0.03377372,1.2973908,0.67571586,0.16648173,0.020111294
0.015306202,-3.23547,0.044984978,-1.8035753,0.16547029,1.8293222,-0.018373713,-0.38821992,4.5688396,-0.7867928,2.595371,-2.9475565,-0.34219283,2.6523793,0.43917003,-0.32349417,-1.4731644,0.991434,0.0719593,-0.40094858,1.6970195,-0.12439126
-0.16658477,-5.8146257,-0.43270656,-1.6214242,0.027130967,1.6416204,-0.026331045,-4.037612,3.446961,-0.71940804,0.43289644,-2.9789965,0.02319014,2.233815,-0.14318308,-0.13974528,0.20255433,0.2525136,0.3506929,-0.036051787,1.3607777,0.41201404
-0.072798476,-5.080271,-0.09768089,-1.893135,0.0409002,1.0666773,0.007184461,0.1982314,8.480223,-1.6409266,1.4656838,-0.377198,-0.117140114,1.8446425,0.66793114,-0.1290027,0.30187196,0.33196175,0.3919753,-0.31024063,-0.51304317,-0.095485106
-0.044785913,-11.016134,-0.07569098,-1.3865458,0.019640801,0.8340843,0.004054602,0.0004102335,5.0800505,-1.405416,1.0599378,-0.82245535,-0.11036803,0.39219487,0.63532263,0.19773817,0.3764153,0.2344678,0.52024376,-0.23607945,-0.17529075,-0.059527047
0.3192435,-3.1228633,1.1876644,-3.5627143,-0.001414247,3.237446,-0.005528909,-0.37430656,4.297116,0.065721355,0.04664751,-2.1567447,0.14885263,7.507748,0.41418225,0.22160333,0.1747029,0.41470474,-0.052872762,0.19094701,1.0062691,-0.08861231
0.009844621,-1.0368227,-0.34412166,-3.1052415,0.11985489,1.1047482,0.0012718653,-0.7959816,4.2464023,0.40709415,1.6570683,-3.8195796,-0.03832565,5.2639203,0.63979316,-1.1794001,1.2623576,0.4748674,1.6018199,-0.15436012,0.005462739,-0.1388342
-0.3661087,-2.6238775,-0.46638057,-6.9955926,0.036271434,1.9878522,0.008854504,0.5180106,5.678985,-1.2202929,0.9430049,-4.3883867,0.029132094,7.493981,0.5706973,-0.56798965,0.35867184,0.31222293,0.35998005,0.10398118,1.3283788,-0.066225715
-0.12830311,-0.73014545,-0.27889457,-1.6880056,0.023962421,2.6014981,0.030974487,-1.4899926,6.216485,-1.2743386,-0.031030066,-3.4895568,-0.47321594,5.2309513,-0.828737,-0.11512538,-0.3936635,0.28226465,0.06457732,-1.3586298,1.7915308,-0.007682361
-0.052621357,-3.743328,-0.10215317,0.7662364,0.09207666,1.3590864,0.0039264266,-2.2935731,3.7634788,-0.34319782,1.9038405,-1.2797167,0.1361452,-0.14852293,-2.0901763,0.011710617,0.68755317,0.4468516,0.3716088,0.020543484,-0.5757229,-0.22769625
0.12155928,-4.26999,0.24290422,-1.3505145,0.008481697,1.0013127,-0.072777,0.11378544,3.6901667,-0.66443115,1.3671764,-3.0311172,2.3378816,6.0709043,1.573167,-0.06885854,0.4662845,0.2715457,0.52202725,1.3453921,0.5481145,-0.10027266
-0.08375868,-1.1887406,-0.12787525,-1.4261675,0.033599563,1.137555,0.006410706,-0.14603934,8.880235,-1.5791992,1.7871534,-3.4888487,-0.07758621,2.5710926,0.8768655,-0.10934139,0.34700412,0.2861691,0.6515717,-0.16527179,1.0843277,-0.067119256
0.032679696,-7.1829405,0.07472894,0.52400523,0.024301246,-0.41828066,-0.016848482,-2.1707582,4.5777087,-0.09285283,1.1958965,-0.85005546,-0.13397996,0.4082057,0.8828505,-0.014323081,0.4945939,0.11309295,0.103611074,-0.16827758,0.21473587,-0.074857086
-0.033550702,-9.060706,-0.018436223,-1.036472,0.038565893,0.41962048,0.00495532,-0.6603343,1.6966472,-0.9942521,0.7624845,-3.9404562,-0.14940919,0.6197036,0.617217,-0.19551608,0.12067394,0.17628731,0.26976925,-0.26710624,1.2209992,-0.03986944
-0.11815947,-7.0259132,-0.19556366,-1.8850298,-0.059715696,1.3618091,0.0139891375,0.63959575,4.7327976,-1.3420674,1.0192555,-2.7086308,-0.08971494,3.0976143,0.52473056,-0.118397735,1.4287289,0.17992228,0.3106103,-0.09637733,0.84312457,-0.053287838
0.052651607,-0.17330457,0.15479426,0.26471165,-0.0029406624,-0.046707638,-0.017268406,-7.4678826,0.39053497,1.9112059,-0.5037381,3.825565,0.7685345,-3.0996933,-2.0274844,0.12417344,-0.1268355,-0.29057208,-0.49908283,1.7386627,-1.0777496,0.14425586
-0.100902736,-2.093558,-0.17842613,-1.2168791,0.033317376,1.6632365,-0.61939925,-0.27616003,4.2928047,3.9886305,2.4360914,-2.8747275,0.40374646,1.7851814,-0.7099829,0.12005911,0.724919,0.3545212,0.79563665,0.14010224,0.9154137,-0.10474984
-0.06628626,-10.2832365,-0.09181458,-1.4056677,0.018366799,0.99393547,0.0297121,-0.34976187,9.010608,-0.9873151,0.907333,-2.1931472,-0.08655242,3.0352182,0.73434305,-0.18367647,0.40104285,0.20085011,0.2990767,-0.176837,1.1718155,-0.051107578
-0.052456003,-5.3875265,-0.07335193,-1.2453324,0.014743187,0.9206353,-0.0064442116,-0.3542369,10.91947,0.09218202,0.3214432,-4.396896,-0.07435648,2.238362,0.782589,-0.1246562,0.40529513,0.20012523,-0.073152006,-0.090923734,1.0660245,-0.03456014
-0.0044863084,-2.5708725,0.421811,-1.540606,-0.010018885,-0.57843983,0.522182,-0.030890545,2.3267257,-3.8659427,1.0487617,-3.0226636,0.016857399,2.8924801,-0.69755095,-0.2961765,0.80572623,0.28620267,-1.2151889,0.25774541,0.76808256,-0.043690592
-0.028063534,-3.9142272,0.34479454,-1.4599067,0.0058259033,-2.3693528,0.015962481,-0.601327,4.6284266,-0.30592096,0.88033366,-3.0289533,-0.07425962,0.62464035,-0.33627358,-0.23063302,0.45803553,-0.14335854,0.27463573,-0.14819214,0.9004646,-0.07166984
0.21652003,-3.502037,-0.23758425,-2.0405962,-0.109829105,2.7085881,0.02067697,-0.93794113,2.3277974,-2.2396948,-0.10060221,-3.2000315,-0.20867048,0.1534452,3.355746,-0.11739815,0.15817222,0.021031449,-0.74622923,-0.1488546,0.79738843,0.7044304
-0.039993625,-2.1565533,0.27115017,-1.3363869,0.0157694,4.0934887,0.005248876,0.96842504,2.7341325,-0.19388725,0.6137459,-4.7753024,-0.055628657,2.4085586,3.0071752,-0.015535528,-0.1611297,0.13880625,0.5100551,1.779322,1.483826,-0.066190295
-0.13073818,-0.32180846,-0.35329685,-6.452967,-0.008775589,3.8293338,0.03226907,-0.9970283,0.29247475,-6.4915686,2.1263878,-7.5402493,-0.37412107,3.3523035,1.8921574,-0.38844255,0.15814985,0.46137935,1.2201142,-0.4911779,2.2774775,-0.0064596646
0.3394886,4.1413937,0.118828125,-0.30010176,0.0312118,-1.3252937,0.03498573,-2.6005383,-5.3694415,-4.808534,2.5245204,-3.3091218,-0.40269133,-0.883888,1.5586704,0.4179125,0.20191431,0.24668996,1.2016705,-0.5427858,0.9997096,-0.09742728
-0.18092145,3.3460698,-0.1610937,-1.464315,0.07863125,1.152299,0.018393451,-1.0264655,-5.3181715,-4.1421895,2.6830626,-4.910142,-0.22994941,-3.7236435,1.7268019,-0.40589935,1.1637291,0.34325778,1.0805645,-0.41014066,1.8801442,-0.121284105
-0.13404766,3.041065,-0.059471123,-0.051253285,-0.101710245,0.3326345,0.001299711,-0.21293338,-2.4853184,-3.68679,2.0805588,-4.9194927,0.07064947,-1.0174419,2.9914358,0.48462355,-0.377826,0.12679014,0.59600514,-0.23020704,1.2843758,-0.09165194
-0.13524412,1.0865296,-0.106943585,-1.0461669,0.034648426,0.88654745,-0.020180753,-0.7816248,-1.7748126,-4.523159,2.2686691,-6.617556,-0.20718239,-1.3824017,1.931571,-0.17864981,0.7263631,-0.040437236,0.76314044,-0.27464396,4.823938,-0.0530986
-0.01783129,1.6110988,0.14944285,-0.88248754,0.14671119,1.1833644,0.033331096,0.027226865,-1.373982,-5.1635003,4.36229,-6.134205,0.65818584,0.3623335,2.0003958,-0.17248955,1.130209,0.19580072,1.5074159,1.427327,-0.37909585,-0.1471048
-0.038672447,1.6923351,-0.039955404,-1.2533795,0.04986107,0.41407648,0.0061758203,0.5483536,-2.3654141,-7.897724,3.3712184,-5.2750487,-0.10811042,-1.5258641,3.532017,-0.18130666,0.9907901,0.31779623,1.0672956,-0.38145834,2.0556443,-0.10165846
-0.034397915,1.2055066,-0.046697326,-1.4253664,0.08238827,0.54741687,0.020390179,2.1818519,-1.1925923,-4.3644404,3.6738787,-8.454874,0.0817105,-2.0504463,3.593989,-0.26741922,1.0745258,0.67260003,1.08251,0.7625731,2.0380363,-0.15708067
-0.03569333,1.249477,-0.06674787,-0.89048624,0.087573715,0.4815438,0.10441692,0.7359701,-0.5355225,-12.505877,4.3594437,-2.700469,-0.9706725,0.83338827,4.3581157,-0.39975566,1.6356217,0.115302816,3.1507168,-0.4782464,0.61762995,-0.19542457
-0.10988873,0.6821706,0.36737597,-1.7883432,-0.048564848,0.5087909,0.10280415,1.2427174,-1.2682824,-4.372815,2.205842,-3.7790859,-1.5609826,-0.22735088,2.0471325,-2.1982186,1.0743556,0.44604203,0.7968675,-1.5365467,2.62904,-0.08941387
-0.045715295,3.8859253,-0.08536022,-1.0332601,0.13128096,0.554031,0.060196295,1.986492,-4.0321646,-6.0907764,4.1017365,-5.2781878,-0.5500376,0.8637249,1.2856015,-0.625661,2.4189317,0.7577437,1.1238691,-0.90383434,1.1506536,-0.338108
-0.041423414,0.030433958,-0.042484246,-2.40445,0.098328695,0.576535,0.012507195,3.7905905,-0.5016005,-4.3370137,6.5033207,-6.3541727,-0.056207694,0.60194,2.9540973,-0.6442151,1.2639152,0.5522033,1.1333112,0.2463522,1.4122345,-0.08523717
-0.018123373,1.0243871,-0.058767628,-3.305759,0.056200046,0.0032552807,0.023845075,3.3261647,-0.42681125,-6.5252757,3.028881,-4.327881,0.24875101,0.19987686,1.8236034,0.27808857,1.0092217,0.23730691,1.2750461,0.07464715,1.0988046,-0.15390521
-0.03192872,-0.7648665,0.035660982,-0.4320277,0.04273693,0.4993689,0.14401741,2.6429064,-0.8833738,-6.2724404,4.3033814,-4.1948814,-0.1334679,1.7009239,1.8842653,-1.7527112,2.8472776,-0.0034105987,1.3118199,-0.51984966,0.7002227,-0.19533274
-0.026544446,0.75230443,-0.043962833,-0.29283038,0.018388445,-0.050495274,0.014219343,1.0706117,-0.2338814,-8.888223,3.5361722,-2.4289365,-2.401595,1.4775262,2.5363178,0.12964988,0.9820972,0.38672763,1.4560823,-0.45466912,0.6737728,-0.10621309
-0.031329114,0.6845028,-0.04880025,-0.8933096,0.14076643,0.46152636,0.012029972,1.423978,-0.63663054,-8.750345,7.048018,-3.859902,-0.18430251,0.58229214,3.0471914,0.04637806,2.3070407,1.0207886,1.3011708,-0.5312631,0.9020331,-0.3039041
-0.084155664,0.045220334,-0.06898901,-2.4165683,0.026512232,1.3334494,0.018223932,0.3636559,-0.032044977,-2.2986972,5.272621,-3.4956255,0.5321231,1.2816266,5.691197,-0.23324439,1.493933,0.9532801,1.0351615,0.84656495,2.8567166,-0.13119939
0.106221266,-0.7624371,0.20003119,-0.12557507,0.007922301,-3.0625563,0.018473642,-7.266701,1.3318683,0.9505658,0.1399933,-1.4084634,-0.10909474,-4.1193175,-0.48622778,-0.032326687,0.07168419,0.094386384,-0.08157348,-0.10101336,0.44254518,-0.022887867
-0.13798323,0.16711573,-0.16821869,-3.4126427,0.04118688,0.67268085,0.10044623,-4.1065736,-1.1158462,-2.8029873,1.4908408,-3.6592827,-1.4041377,3.030097,0.8772669,-0.34673724,0.555964,0.88231844,-1.2584991,2.9458563,0.7542816,-0.07504593
0.21732095,-1.2876472,-1.68483,-1.7984523,-0.06616201,2.4799852,0.015699068,-5.2570567,0.94782555,-2.0879369,0.08802747,-2.8474853,0.04171137,4.038208,2.2699735,-0.28433385,1.197955,0.4510844,0.21981135,0.6421388,0.6847486,-0.26566997
-0.26302394,-0.8706591,-0.25618428,-2.6478202,0.019022435,2.2131126,0.016116617,-4.804243,0.9820109,-2.3770523,0.6786057,-2.7879477,-0.14387614,3.1559033,0.88865656,-0.27077296,0.40275687,0.22577602,0.866933,6.2887316,0.7745096,-0.08165235
-0.115927905,0.20424256,-0.010282151,-0.02104999,0.009500612,0.26955396,-0.16107614,-4.087907,-0.06643041,-2.102044,-4.095013,-0.03509984,-1.8590213,-1.2318406,1.001817,-0.036072146,0.23652369,-0.006776842,0.57178706,-2.541164,0.10992721,-0.04282127
-0.0006974961,-0.28919268,0.0693625,0.41909394,0.019552138,-0.3705325,0.026689036,-3.3012917,0.73707426,-2.7462404,-0.01225577,0.005248334,-1.318453,-1.4648808,0.34643486,0.029864904,-0.13322024,-0.02617373,4.9020104,-2.6520405,-0.0035995077,-0.135305
-0.007584206,-0.31141356,0.0011967256,0.061536983,0.008805495,-0.04156118,-0.13635623,-3.6025202,-0.050770056,-4.9446054,-0.3921612,-0.0027483793,-4.129361,-1.4481846,0.32008636,0.0068972334,-1.412147,-0.0015671873,4.0918074,-5.306216,-0.04414832,0.28439066
-0.0030192542,1.5696762,-0.02675926,0.16820578,-0.001912263,0.16582665,0.03564305,-6.333691,-1.3783593,-3.3053975,-1.1430324,-0.10995689,-2.3098917,-3.0606449,0.72361714,0.0041618,0.08854371,-0.02017628,0.87439716,-3.9606037,-0.0454773,0.05787485
0.30038646,-0.85687727,0.090781406,0.9240875,0.011162817,-0.8962721,-0.018714335,-4.200291,0.3719848,-2.9670756,1.1115569,0.8775829,-2.9527252,-3.4862127,-0.6190975,0.1441978,1.370416,0.118078806,0.6181913,-3.1323338,-0.27642354,-0.073384844
0.40232664,0.18212754,0.15903063,2.0321352,-0.0011251032,-1.8187157,0.052164443,-4.882582,-0.015839245,-1.994188,0.7543633,1.3059107,-1.2359813,-5.3930254,-0.87230396,0.22088419,0.24995357,-0.037821945,0.31970897,-6.049712,-0.13882107,0.0042915554
0.01327091,4.192528,0.050315384,1.1465523,0.032988794,-0.6596171,-0.027862227,-3.4543827,-2.0461311,3.535375,-2.071785,2.6834862,-1.6942203,-0.785647,-1.2239618,0.05246527,-0.78406626,-0.2568763,-1.0403241,-2.5188267,-0.6219014,0.017991366
0.024665095,-0.28607318,0.09539007,2.525122,-0.014425108,-0.79955775,0.023948006,-4.618587,-1.6200768,3.7837594,-2.048873,3.1357486,-1.5897385,-0.41977343,-1.0251136,0.05294125,-0.7688351,-0.28973457,-1.5083901,-2.8204882,-1.1255068,-0.010235896
0.5304141,1.1165655,0.011284676,-0.64636827,0.011181017,0.1755238,-0.014776664,-1.7139418,-1.2582071,-6.7197027,1.3380454,-2.783273,1.0671709,-2.739999,1.2377079,-0.09326411,-0.10526915,0.12918511,0.08934604,-1.3466197,0.8272498,-0.04037244
0.004831015,0.7201491,0.033641573,0.33789933,0.16230516,-0.4338893,-0.18207298,-2.15445,-0.74448824,3.6885514,-2.6878138,1.6913885,-3.5704057,-0.54863286,-1.0868832,0.06793141,-1.3336445,-0.15107468,-0.9581286,-1.1177995,-0.623604,0.2138115
0.012509091,-0.15907864,0.19757435,0.6038586,0.012897403,-0.5947253,-0.20108771,-2.8488634,0.28024867,5.2886276,-2.7165856,1.3151041,-1.456065,3.1074653,-1.2049603,-0.00678027,-1.3187513,-0.07976028,-1.315917,-1.7054442,-0.41862532,0.017244648
0.34212768,1.6160123,0.2188314,-0.22366986,0.009287105,-0.53902876,-0.85154,-1.4309424,-0.7305197,-5.1929693,3.4180686,-2.8876092,-0.29269361,0.5223808,-0.65764797,-0.04957846,0.24568866,-0.8959315,1.1460894,-0.620529,1.192737,-0.007839768
0.05734112,1.1880152,0.0009412385,-0.09437893,0.026936222,0.2719999,-0.21542796,-1.9365027,-1.1841308,-5.187479,2.8634906,-2.5302594,-0.20722814,0.039783973,0.46742156,-0.012458091,0.3549755,0.021071155,1.2931101,-4.413715,0.9270732,-1.4299389
-0.007290681,-0.43812656,0.1938539,1.1520374,0.062430825,-0.80066824,0.013510956,-2.0768964,0.23804043,-4.473394,3.2428145,-1.279229,1.0750258,0.5975755,0.6156517,0.23052886,2.0424612,0.12611718,3.5910738,-2.3903027,0.81846386,-0.06769832
-0.0129761025,-0.025015233,-0.07124778,-0.11716979,0.12752886,0.6652156,-0.32138374,-1.743538,-0.10210352,-7.5863776,2.594904,-2.9747522,-3.5881894,1.9924451,0.7645341,0.12519762,1.2577425,0.2669169,3.3801148,-4.8055806,0.9744219,-0.38736644
-0.037716806,-0.41725352,-0.069022164,-0.086178996,0.020821158,0.6727605,0.061230633,-1.8805996,0.7750265,-6.046094,5.025456,-1.4646105,-1.8020725,1.0583942,1.0834825,0.0099252025,2.9187694,0.15940796,5.1960807,-3.8685837,0.5280517,-0.65782744
-0.06364722,2.3017285,-0.07139965,-1.1771061,0.18335907,0.9301614,0.02164547,-0.09008013,-2.2847464,-7.418659,2.7603223,-4.1319175,-2.9645014,1.0487521,1.1843218,-0.14562395,0.4576612,0.16406983,0.5617352,-3.9164922,1.0585043,-0.16665909
-0.0027796768,2.7514741,0.016300347,0.33697078,-0.0036978968,-0.052493855,-0.0132180825,0.69007456,-4.44155,0.96313286,-0.031326916,0.20510237,0.68679315,2.382399,-0.3000271,0.045496784,-0.033310734,-0.048707925,0.03209986,1.3670026,-0.022221595,0.0046695266
-0.090387754,4.4054165,-0.14777759,-2.0020819,-0.0031800065,1.0737718,-0.0040354654,2.8896837,-5.7492867,0.35539353,0.39574096,0.1664785,-0.23474492,1.0386789,-0.10448478,-0.15974031,0.15673004,-0.015228011,-0.07636836,-0.49138123,-0.068078086,-0.009031785
-0.0035951326,2.8480036,0.00029269687,-0.4738398,0.0010334488,0.45558244,-0.011964591,-0.31111628,-3.8688097,0.46378362,-1.064485,0.23359613,-0.70329076,0.46884197,0.15068357,0.0010749272,-0.11129022,-0.1781247,0.28480303,-2.5108254,-0.4137074,-0.3110339
0.025090821,0.2555506,0.010608875,0.62982154,-0.015328178,-0.27702636,-0.06073347,0.20145796,-4.499165,2.4739923,-1.6529305,1.0609546,0.09044228,3.0377345,-1.341196,0.027368456,-0.45676294,-0.12546667,-2.1927364,0.22161093,-0.27710614,0.07215659
-0.03875111,2.6598954,-0.109526776,-1.8727634,-0.008845073,3.1067953,-0.0116721075,0.6236947,-2.3325493,0.16954152,0.011367949,0.56242937,0.2610365,0.60557324,0.61757207,0.3476946,0.04053577,-0.19229479,0.32267657,0.31694263,-0.47798938,0.15650874
-0.0065230033,-2.4878936,0.0050965142,-0.44016173,-0.02450106,0.37989888,-0.07627014,-5.667638,2.2988675,-2.9251022,-0.55179423,-0.23540384,-2.971561,-0.57730836,1.5934749,-0.0014560418,-0.24174619,-0.04993186,1.4172002,-0.12015081,-0.11478149,0.110564664
-0.11429782,-1.4653242,-0.22884801,-2.4721546,0.11057236,3.994594,-0.11859963,1.6605799,2.7630973,0.4000674,0.0258722,-0.94701016,0.23435104,-0.5465708,-0.2659919,-0.6724953,-0.024927424,-0.026895208,0.023359979,0.5973382,1.0430181,-0.36887702
-0.004310042,-1.395111,0.04236217,-1.4089178,0.019403804,1.028069,-0.08803596,-1.6128197,0.3210012,6.8180003,-3.4232795,1.0406086,0.22500305,0.20832103,-2.6672387,0.0055187056,-1.138743,-0.062280823,-3.730296,0.057616904,-0.43243742,0.09940933
-0.014582955,-0.53521675,0.018013472,-0.8648332,-0.009349055,0.57452166,-0.120928146,-0.46303898,0.61394143,10.606515,-2.977845,0.55672514,-0.094084315,1.6688536,-2.8314471,0.002291894,-1.0965102,-0.12716937,-2.5916147,-0.28023526,-0.32481453,0.08277491
0.047222484,-0.029538546,0.238254,2.0565443,-0.0406713,-0.742944,-0.06856858,-3.1777227,1.1023284,-3.5875747,-1.5987178,-1.0395052,0.06883368,1.4229211,1.2148118,0.14443967,-1.6628486,-0.0013406776,0.9137338,-0.323938,0.112672955,0.2615285
0.102256484,-0.37416157,0.22272442,2.675311,-0.0119871395,-2.6359482,-0.112505816,-2.7156723,0.8307612,-3.466364,-2.059596,-0.7144401,-0.116519175,0.9726817,5.1235166,0.060882587,-1.0768074,0.04049011,0.86798984,-0.4437883,0.2554943,0.10431218
-0.024368832,-0.72079813,-0.127652,-0.380881,-0.012383541,0.3911823,-0.116489984,-3.442831,1.242208,-1.3840288,2.5158994,-1.0983536,-3.2259283,0.6627346,3.028982,-0.028969388,-1.7868885,0.049778126,0.72565454,-3.371703,0.26276585,-0.009760296
-0.0364375,-1.67793,-0.08753499,-0.66418064,-0.021733403,0.7333211,-0.0166303,-2.2587228,1.7925354,-1.6840363,4.9615197,-0.61332005,-0.35687354,1.6149528,4.689379,-0.07568291,-1.2888831,-0.30219635,1.2574719,-1.1930296,-0.0077759284,-0.029932395
-0.008549199,-1.1423216,0.019421935,-0.78705746,0.0117399115,0.45484504,-0.07932609,-1.7905076,1.2815044,-2.197634,3.9510949,-0.996028,-0.25920856,0.9211657,0.5457835,-0.073515214,-1.955656,0.049469847,2.7052855,-1.3422828,0.16634993,0.009840446
-0.09886346,0.20512725,-0.22979607,-6.001793,0.030352265,0.3493052,0.048382208,-4.914568,-0.20693964,-3.5569215,1.7259351,-2.7592463,-0.28138632,4.402326,1.1912993,-0.74277693,0.76039296,0.11613209,0.5636626,-0.3756826,0.4637367,-0.10396493
-0.5792256,0.23008424,0.023759937,-2.6691718,0.028942646,0.05235058,0.11744463,-4.077404,-0.1949907,-3.0157464,1.5004449,-2.5377653,-0.97777677,7.070904,0.8931638,-0.223059,0.3292392,0.6631197,-0.17463951,0.6496881,0.24993451,-0.05941308
0.034133025,0.019200478,0.016907347,-0.2793189,0.00376972,0.4233357,0.26937252,-2.4718251,-0.27642256,-6.038088,-3.8198256,0.8087599,-0.13394928,-0.86385626,0.80034786,0.836057,-0.5321335,-0.029703429,0.7714873,0.33672503,-0.37175426,0.023721375
-0.13046362,-0.88138264,-0.023321588,-1.1472409,0.028365154,0.66343313,-0.3393935,-4.5915794,0.30903727,-0.79193723,0.73392504,-1.0474865,-0.31257018,1.3111862,3.7549791,-0.0992215,-2.3853283,0.104817726,0.6820977,-0.82568246,0.35604388,0.018262347
-0.0050364304,-0.3644614,-0.058671035,-1.1209701,0.028850451,1.4735172,0.5610168,-3.273758,1.8742975,-3.7902856,-1.7215389,2.1488457,0.082274385,-0.4946062,1.418671,0.11326873,-1.9709661,0.20744102,0.9900522,-0.7221191,-1.3881112,0.004480765
-0.10729541,-3.1768236,-0.008840943,-0.54958385,0.045367494,0.6494144,0.018206723,-6.36901,1.5873494,0.11031575,0.88273555,-1.9070619,0.081200995,2.2756362,5.0653744,-0.042802352,0.28430337,0.13540511,0.28691715,-0.014440317,0.5154812,-0.103439935
-0.06713603,0.10197792,-0.15075152,-1.5038685,0.0016869224,0.86056864,1.0804738,-1.1696873,-2.1078022,-7.074586,1.9879287,-4.7980084,-0.57670623,1.8770034,0.80132085,-0.1729417,0.7277534,0.2537311,3.994797,-0.45244452,1.2916352,-0.019959347
-0.04493309,1.8568889,-0.07085691,-1.370988,0.031870395,0.9969992,-0.0037744278,-1.5895197,-1.8375456,-7.9551406,3.3244085,-6.7191143,-0.5640558,1.446875,1.2671752,-0.104991265,3.5096579,1.1810722,2.961128,-0.90874994,1.1241958,-0.5243377
-0.04420188,0.48591787,-0.0077156876,-1.4649642,0.021924924,1.0389233,0.101523034,-1.5219702,-1.0462674,-10.614674,5.147255,-5.2196445,0.12855835,1.012659,1.36668,-0.071870714,1.4885553,0.6113737,4.930581,-0.32876337,1.1535347,-0.208422
-0.09235815,-0.8239188,-0.11460666,-2.2588775,0.050779086,1.6446676,0.047832638,-11.313188,0.6683407,-4.970975,2.355175,-5.099228,-0.51793957,1.3914275,7.5739093,-0.1795533,0.9819536,0.15932092,1.0359308,-1.2364198,1.8121167,-0.12050658
-0.07599523,-0.27438542,-0.11756368,-1.9281005,0.04409691,1.247741,0.07028914,-8.729993,0.3906867,-9.341166,3.9249368,-4.796263,-1.5701132,1.9015036,5.6380496,-0.15812387,0.8970542,0.46249002,2.4351366,-1.4816614,1.4004605,-0.115901716
-0.0129961055,-1.1030399,-0.04226348,-1.7814116,-0.009436577,0.37630597,-0.029957017,-5.1026025,1.1623808,-1.6804727,3.2482264,-6.680091,1.0923764,3.3163717,2.0495028,-0.1142649,1.1957929,0.2554395,-1.7462546,-0.101790525,2.1466758,-0.08971671
-0.0845516,-0.54374987,-0.13559853,-2.0798109,0.047247276,1.5317085,0.04205214,-16.887707,1.2486621,-5.418596,2.467151,-5.37278,-0.84412754,2.3538122,0.7859777,-0.16503271,0.94592804,0.46395802,1.6584607,-0.963303,1.7699919,-0.11619877
-0.33103535,-1.1889516,-0.32218242,-4.8216434,0.07103523,3.0143132,0.024935298,-1.0586559,1.8926677,-3.5352993,1.8656476,-7.8472896,-0.28164223,11.332593,1.5452529,-0.41098675,0.70780194,0.590399,1.1233534,-0.43382594,2.4046452,-0.12972376
1.0223886,-0.8188065,-0.2693221,-5.680618,0.036249194,2.2002864,0.042546414,0.6329031,2.5818398,-3.5901232,2.3411639,-8.108193,-0.35290387,7.6042795,1.6086487,-0.9771448,0.6508483,1.1524522,1.3460437,-0.029704865,2.4163105,-0.07434145
-0.029248763,0.23490155,0.0021400366,0.80856293,0.0012095377,-0.09815732,0.086369075,-5.2401123,-1.154038,-9.019233,1.2261494,4.0977516,-0.5314042,0.019613737,2.5137787,0.08455619,0.4481297,-0.0941932,2.6125665,-1.2200544,-0.027991781,-0.04130801
-0.11018988,-2.4274936,0.018579433,-2.7301977,-0.054831233,2.0287309,0.023427924,0.624522,6.5614343,-5.456511,2.2885756,-4.870555,-0.6324851,4.1076517,1.7760531,-0.17047067,1.2059563,0.004491379,1.8352946,-1.3220004,0.6838238,-0.14854951
-0.1739266,-0.7545239,-0.017448377,-1.1888537,0.35811335,3.6352522,0.013959654,-6.799494,3.3521314,-3.179095,1.2599676,-3.2315254,0.64512205,2.2137895,-0.8549173,0.044338584,-0.10867395,0.2615039,0.68773293,-1.0508478,0.9461428,0.076846115
0.12782657,-2.2295003,-0.045341946,-0.102294765,0.04054734,1.0258924,0.07446781,-5.4216213,1.0249302,-2.1389613,1.5227493,-4.1629014,1.4513735,-0.70783585,0.3152459,-0.32230413,2.8474011,0.24400885,1.0567824,-0.527995,1.2369019,-0.13713463
