0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
1.163762,-0.09555397,0.1521604,2.7623959,0.3439601,-0.08726904,-1.0204965,-0.17134033,0.9464568,4.9925003,0.15199566,0.43608811,-0.23876823,-5.5721188,0.3779297,-2.556347,-0.008414666
-3.267089,-0.07689506,0.18070495,-3.8206403,-2.193323,-0.24835286,-1.6393125,0.02960204,-0.65709394,0.44898263,2.9167905,-0.58060235,0.23407026,3.431364,0.08400108,6.9776845,-0.8192911
6.16319,0.12501909,0.44272617,-3.2634928,3.6075532,0.009825178,-3.2290695,0.21088438,-0.5325693,-4.424847,0.2580866,1.71627,1.1440182,-3.8789372,-0.050745606,-2.3400517,-0.70561755
-0.6815986,0.062267147,-0.07479352,-3.652976,1.374218,-0.06312059,0.62460136,2.759572,-0.06996809,-1.2947525,0.13744318,0.56207186,-0.45401916,4.963612,-0.123426706,0.3713944,-0.09266307
1.476966,-0.08781647,-1.1295536,-0.0839968,-0.10113358,-0.0783125,7.8036876,0.32720572,-0.29466423,-0.7203974,0.41417417,-0.26094988,-0.04890342,-0.5471715,-1.7260002,1.1058435,-0.18537799
4.058886,-0.817566,0.35640526,0.68478614,1.7535301,-1.1788661,-2.323485,1.6184195,-0.5669298,-5.358608,-0.46596572,2.75798,-2.5159574,-1.8263682,-0.42335042,-5.523681,0.96005446
8.278028,-0.08447755,0.1198826,0.0039475574,1.8561639,0.052344278,-2.4322014,-0.28137055,-0.8704213,-3.5918322,-0.9546406,1.7361968,-0.09492783,-6.376538,1.9321859,-2.1355171,0.33538657
5.5380235,-3.6171885,0.34523347,0.6340456,0.4783298,0.091290615,-3.5453672,-0.5639325,-0.90258723,-3.7163827,-1.1054302,1.6770312,-0.10379614,-6.610202,0.3508096,-2.5662937,0.52662855
1.1495085,-0.37201682,0.57017326,-6.6819453,0.32903588,0.05230465,-4.944041,-0.8884265,-0.47234836,-0.40872937,-0.4867315,0.58618045,-0.014181756,0.08145638,-0.06533087,-1.6509264,0.2202498
0.72013605,-0.544194,0.1808618,-1.2319218,-0.0026086185,0.066181004,0.37441343,-0.9517069,0.5154139,1.1590476,0.091229565,-2.7108688,-0.24085055,-2.1856642,-0.4263985,8.479681,-0.087713234
4.817718,-0.061455265,0.32132092,0.097623624,1.8920957,0.2806177,-3.9139047,-0.9058344,-4.253516,-2.2055354,-1.8968185,0.98715645,0.040152974,-1.8536383,-0.20490746,-5.4704947,0.5987715
4.9448476,-0.4530731,0.4678604,1.0379823,3.8031557,0.12439376,-3.6726003,-1.9338586,-1.3031752,-2.4750755,-1.2673702,2.851273,-0.5466614,-0.42710927,-2.0457919,-4.9591045,0.7726331
3.9774468,-0.18880618,0.33317932,1.437236,1.3348627,0.52379245,-2.1253324,-0.36283562,-1.8760318,-5.077943,-4.1336265,3.0274172,0.108306006,0.63765156,-0.68138117,-6.0559363,3.7683349
4.1924286,0.08398649,0.35909265,-0.14616717,3.7691402,-0.020538034,-2.8920708,1.1368046,-0.6938858,-5.7527223,-0.15652555,2.2700384,-0.031621963,-3.7734168,-4.3694415,-2.3788755,0.23052007
5.295977,-0.22002605,0.38688123,-0.9003359,4.8768325,0.26669195,-3.2063165,0.26230243,-1.3133277,-5.847375,-3.2015343,2.5203466,-0.05921152,1.1366589,-0.22114469,-6.798034,0.5235577
3.8563778,0.0480299,0.20080285,-2.749368,2.5568228,0.003651892,-2.7884967,-0.18270057,2.5872705,-3.4438016,-0.021297477,0.03715176,-0.059734073,0.7461577,0.003332441,-5.365269,-0.222481
1.2596848,-0.18432985,0.10106483,2.789505,1.6823672,0.06230268,1.821216,1.1894522,-0.78404033,-1.8381101,-1.4272662,2.7788603,0.024464823,-2.771395,0.88868856,-2.2205005,0.99553865
0.0034830247,0.043445215,0.09357521,1.6004854,0.16946357,0.6372018,-0.49052113,-0.18644539,2.7735276,-4.750079,-4.6060624,2.7125459,0.08087011,-0.69030714,-0.22096562,-3.642398,-0.5796193
1.9999264,-0.09673818,0.10751163,3.5901585,0.4313261,0.86267823,-0.054685157,0.13042328,-0.15799268,-0.1928416,-3.3994756,3.9852116,-0.24364461,-3.3634698,-0.055985212,-3.6150062,2.4547737
2.152727,-0.20225187,0.023047583,1.449498,1.0764145,0.13442397,-1.0600806,-0.14484479,-1.7405262,3.882398,-0.9156669,3.093341,1.469777,-2.2242856,0.26665455,-3.4576764,0.46852687
7.7479033,0.23368981,0.4690053,-0.24717826,5.7056108,0.24737525,-4.486506,0.6505104,-1.139005,-5.453182,-3.8504975,2.6388052,-0.22196333,-9.139397,-3.0126386,-6.8497396,1.0962397
8.06576,-0.21533763,0.60232425,-0.51839614,0.103602864,0.21211492,-5.78615,-1.1010685,-1.1907667,-9.390253,-1.6592509,4.4495316,-0.03325424,-1.2921352,-0.12548327,-5.983148,0.37206
4.4042897,-0.32295433,0.33621666,-2.1600835,0.9124978,0.06420925,-2.9280488,-0.42291132,-1.3524647,-7.957662,-5.3139114,3.3478663,-0.16292593,-0.8444452,-0.11118193,-6.0992813,1.2382572
7.718785,-0.55409414,0.7138898,0.5956702,3.1376982,0.20156848,-7.0903783,-0.124707386,-2.6437213,-1.1544577,-1.9172281,1.9986615,-0.049298342,0.27632424,-0.020003924,-7.3727574,0.67429507
-2.064403,-0.19588469,0.2486198,-1.2227786,-0.7573975,0.07520891,-3.1596193,-1.2239124,-0.6885735,-7.3159094,-0.8841891,2.4167821,0.1718463,3.241212,-1.086848,-3.039556,0.34187552
2.2484255,-0.45014247,0.056198128,0.12320985,1.1504025,0.006256476,-0.8021427,-6.603694,-1.2202743,-2.4368966,1.6042433,2.2444947,-0.27730268,-2.4337626,-0.16747174,-2.714877,0.25360054
1.249748,-0.09902745,-0.07613629,-0.088425025,-2.006251,-0.44329208,-1.4519762,-0.92737347,-0.44507188,-1.8952979,-2.9927669,0.4335609,-0.33548418,-5.5023146,0.21514457,-1.342362,-0.680379
-0.38258168,-0.061251014,-0.044898458,7.865602,-0.41827965,-0.08420158,-0.17281803,-0.0673781,0.90366155,-2.2030618,-1.6073458,1.9385016,-0.032749303,0.09056348,-0.19893876,-3.6648622,1.0190375
-3.0924525,-0.19819668,-0.023535121,2.661562,0.22013973,0.069197945,1.9111081,-1.6833177,-0.19971624,-5.0664377,0.35341394,1.4986689,-0.32248056,1.1595371,-0.07235419,-1.5639516,0.18043374
-0.4613094,-1.3417751,-0.37323716,-0.28523082,2.4072697,0.05754192,2.1552484,-1.2503479,-0.9561309,1.5413538,0.55753964,0.29269204,-0.9711495,-1.7839468,0.16939771,2.7150364,-0.18104562
2.4442205,-0.047405783,0.17884286,1.0495335,1.07806,0.1236088,-1.5942806,-0.105634615,-1.094409,-12.507047,-0.43517834,7.0116982,-0.046699416,0.43327653,-0.021472868,-5.138037,0.29686177
-2.4660983,-0.057243977,0.01761889,1.9682946,-0.09779365,0.28604347,2.411184,-0.17184886,0.133783,-5.2361765,-3.6691728,0.32518134,-0.13898674,0.3718653,-0.28093025,-1.7305783,0.15545934
-1.1711212,-0.030956192,-0.023422131,-4.484498,0.2681264,0.27543142,0.9231983,0.03917873,-0.025446666,-5.711276,-0.6059115,-2.231552,0.5885067,3.1313875,0.26229,-1.295073,0.16363569
4.1818037,-3.4939442,0.30116674,-0.34873354,1.486637,0.1320661,-4.1535463,0.053560745,-1.75125,-2.3805957,-0.6071107,2.0405316,0.11202426,-0.44510046,-0.8009797,-5.2234015,0.55884594
1.6205125,-0.8610732,0.14197573,-3.561573,0.43406942,0.19549918,-0.63906467,0.24914338,-0.8270003,-3.7917848,-1.9945629,-0.07442999,-0.786007,-5.577511,-0.5173327,-3.8119605,0.41621745
5.910875,-0.17857458,0.25334665,0.10717603,3.5451388,0.010528178,-2.549216,-0.24985023,-1.9045364,-3.0903327,-0.372844,1.9078665,0.09463399,-3.7605693,-2.173138,-7.7883043,1.0119327
1.4093416,0.5185219,0.15560451,1.067404,0.2384984,0.755,0.5989896,-0.43659332,-0.4108453,-9.486957,-3.5740047,1.9024969,-0.22672723,0.5733978,0.48610818,-3.123967,0.14967291
3.8552146,0.5293756,0.20070598,-2.6240866,0.07030932,0.04738266,-1.6926954,3.0470395,1.3790518,0.076254375,-0.22263688,-0.781774,-0.09973362,-4.7074213,1.5878029,-0.28754145,0.064861886
-3.199152,0.11752357,-0.080423035,4.570393,-0.9291528,-0.11173495,1.8096074,0.27505332,3.714814,9.977799,1.1222587,-5.2967496,0.026709521,1.1695329,0.4330664,2.3306844,-0.18855324
0.1336771,0.14751446,-0.8018839,-0.19050206,0.7734752,-0.024928635,4.537022,-0.0009498359,0.5929482,-2.081702,-0.08925713,-1.7507368,0.2856399,-4.817491,-0.33117613,1.0007883,-0.15970986
-0.6493384,0.4025372,0.015946267,-3.2213306,0.08254347,0.09054994,-0.2678531,0.11802277,-1.0397216,-10.488188,3.1534743,2.4792144,-0.03458407,0.021869171,0.24025501,-1.7936577,0.0029600472
8.445393,-0.104676545,0.5500048,-0.5105675,4.1732974,0.19484556,-4.680672,-0.205241,-1.0811942,-5.644958,-1.736542,2.8451602,-0.19108154,-13.032868,-1.0519208,-5.392604,0.5028115
2.6493855,-0.28545767,0.7121933,-0.64266396,-0.18855773,0.171575,1.5051726,0.9710591,1.748433,-3.4155147,-0.5931234,-1.7458973,0.50821775,-2.9341397,0.2751257,-1.0383002,-0.38040137
5.9444804,0.3328867,0.51781386,0.12896477,6.052737,0.19056536,-3.668896,0.019383881,0.2101855,-3.2137182,-1.6864953,2.0843046,0.20314133,-1.2928354,-3.4854555,-4.8662057,0.5647646
1.4388356,-0.023053166,0.23197186,1.6967719,1.7057003,-0.03542259,-1.9488881,0.075820155,-0.55577546,2.694341,-2.028834,1.5954932,0.28684977,4.3798294,-0.053136494,0.06620581,1.6755859
-0.84469885,-0.031456377,-0.1928081,0.8861529,-1.0316443,0.08531777,1.9553491,0.42954934,-2.2781563,-8.694993,-0.8054682,2.8250492,0.039948635,2.1403787,0.030836904,-8.942945,0.2994297
1.2710845,-0.26889762,0.22325471,-3.8705764,4.475872,0.28710487,-0.58801144,-0.9638133,-0.75297123,-8.008346,-2.9063396,3.7509599,0.5009356,0.2281732,-0.12754959,-4.6293283,1.0837824
2.236226,-3.2892826,0.17448147,1.85727,0.6668373,0.071216054,-4.8857517,-4.032502,-0.67517513,-1.1436815,-1.0597026,0.59376276,0.13984984,-2.0601492,-0.9172125,-3.344019,0.4113253
8.469642,0.5935949,1.1521345,-0.52212447,5.2823286,-0.2985336,-5.9731064,-0.7336685,-0.59424883,-2.8303368,-0.25885633,2.9812033,0.859116,-0.44061118,0.06735638,-2.1766949,0.62216634
6.259128,-2.6473668,-0.2580094,-0.20845014,2.1895504,-0.074717216,-7.4079494,-1.860536,-0.5116667,-2.49922,0.13107997,2.0764873,0.10634164,-1.4169343,0.7466891,-2.1152265,0.19488296
7.8441396,-0.30247504,3.033751,0.7257459,2.999663,0.07559879,-7.3953195,-2.0269623,-0.46625227,-2.669299,-0.747441,1.672274,-0.18477494,-0.8490992,0.50898194,-1.7743185,0.28787586
5.9535346,-0.59167767,0.42160544,0.18392695,2.1297283,0.11119311,-7.1668034,-5.0892982,-0.67114943,-2.308082,-1.1236714,1.6251985,0.07843626,0.84291583,0.16405733,-1.9301038,0.38013196
-3.277212,0.08793326,-0.21528544,1.0103275,-2.0591388,0.008572623,3.0678,0.9169165,-0.3079991,-0.839678,-0.6387065,0.61291313,-0.30522048,7.0186863,-0.9063928,-3.0083914,0.21675262
1.993431,0.03332756,-0.008790588,3.8005452,0.9547751,-0.00964269,0.56054974,0.27217835,1.8475497,0.6490502,0.13030213,-2.8299723,-1.5020328,1.8040345,-2.021853,0.7130186,-0.52613455
8.229984,-0.07592831,0.4776417,-0.5221178,2.0313451,0.11452038,-4.177274,-0.09063873,-0.45936328,-4.1977034,-1.3881621,-1.1039715,-1.5669557,-8.734113,-0.5667691,-2.410477,0.49296498
5.840997,-0.1932802,0.37767556,0.5966231,-0.6463681,0.13148312,-3.4711711,-0.4216775,-0.44368106,-4.042733,-1.4900321,-0.8645472,-0.33761725,-11.169405,-0.81926095,-1.2652869,0.36430293
5.8526554,-0.26857135,0.39419025,0.39515632,3.015368,0.10774993,-3.4667833,-1.242414,-0.45008343,-5.694895,-1.168738,0.6381479,0.07111,-10.020881,-0.5713428,-0.31666872,0.30637842
7.1335125,-0.18075229,0.46554983,-0.95849675,2.7601707,0.10127974,-4.0689487,-0.7154759,-0.4164531,-2.9600544,-1.0567802,0.7699082,-0.75983477,-13.349103,-0.74265915,-1.3263099,0.34812164
7.13901,-0.32733232,1.6768008,-1.3739216,0.97113204,-0.30692163,-3.0024562,-1.8571826,-0.89824617,-1.6042942,-0.19745465,-0.99119264,-0.43333194,-4.079153,-1.266936,-3.5961244,0.9544941
8.723292,-0.3569049,0.23656733,-2.5133402,5.63787,0.12489742,-6.2252026,0.2559764,-0.76010376,-2.1896503,-1.0959015,0.57712996,-0.4361342,-5.767341,0.3862715,-3.350894,0.3026955
8.331396,-0.8524236,-0.29349378,-2.012495,3.31362,0.1411625,-4.868474,-2.1885874,-1.28051,-2.5146956,-0.2288543,0.8128862,-1.3915676,-3.8170567,-0.35048616,-3.4470756,0.20959094
11.828597,-0.16282791,0.99102116,-1.6045363,4.841823,0.022117756,-6.578252,-2.11776,-0.54594624,-1.9473858,-0.3035301,0.5958991,-0.08076919,-3.8814852,-0.6649631,-2.42926,0.29036853
11.190095,-0.6461815,0.47426364,-0.21213771,2.6055887,0.06747148,-4.1154265,-0.29710075,-0.6103553,-3.6175911,-0.8262354,2.149426,-1.01021,-7.3173084,-1.0803437,-3.9232213,0.39170277
11.003698,-0.19842504,0.99156886,0.5110701,4.926659,0.086926244,-7.9038906,-0.43453225,-0.53705364,-4.019733,-0.8946144,1.9046965,-0.96549296,-8.342003,-0.895179,-2.7360845,0.2811484
9.001994,0.12167139,0.8143982,-0.8925681,3.5826716,0.08680087,-5.571711,-1.8000431,-0.5285684,-3.7415257,-0.8800426,1.7296473,1.4838641,-8.775037,-1.0413232,-2.094299,0.28514934
11.454726,-0.38992476,0.54952985,0.11733547,3.3898873,0.050797485,-5.2138786,-0.14377399,-0.5561738,-2.6064618,-0.47548082,1.5853504,-0.38576987,-11.739576,-0.8136934,-2.7152314,0.18552653
0.571374,0.5141118,-0.14203158,-0.23691611,0.14336453,0.015988374,-0.23506223,0.025914816,-1.4879063,3.1519759,3.7420397,-1.8653457,-0.2333908,-3.72886,-0.514498,2.9538252,0.8278213
-0.999575,0.09901241,0.04124512,-0.31960112,-2.8606117,0.55077004,-0.98319125,-0.039887093,0.8828417,-3.560607,-4.061013,3.601475,0.03337236,0.939939,-0.11457332,0.7604838,0.56454927
-3.3688893,0.16380258,0.45004556,1.5156722,-2.7004745,-0.43232068,-1.6596078,-0.25807142,0.6729333,-2.5867703,-1.3178692,3.0317943,0.3051587,0.07009336,0.4914685,-1.4261596,0.5991657
4.17514,-0.69494116,0.77582955,0.97490406,2.001497,0.14384101,-6.3801003,1.1032181,-3.5287647,-3.6234448,-1.192874,3.9520376,0.24026978,0.40186498,0.060601555,-5.8550596,0.4013913
0.5793562,-2.0162234,0.13085032,-4.4744363,0.31432644,0.35589623,-2.910251,-1.3088248,-1.0218648,-3.5555625,-1.6870216,2.1350794,-0.15425104,1.493364,0.3519901,0.7948504,0.83630896
8.039019,-0.4020643,0.3119598,-0.80465937,4.0137887,0.12673849,-2.7339628,0.56775075,-1.0365117,-9.398222,-1.2851121,2.795461,-0.10958226,-2.2351115,0.25981233,-5.9934278,0.35094622
1.2820363,0.0052831196,0.10344509,-0.62459296,0.35986882,0.29368624,-0.9212693,3.2666965,-0.69855756,-6.324742,-2.310998,4.6217155,-0.00048575437,1.5252829,1.7451594,-2.9946399,0.29363787
0.2574178,0.4108204,0.061598994,0.008143724,1.3365604,0.0816232,-0.57164943,-6.746453,1.0689638,-5.19326,-0.601331,7.4400334,-0.18304867,-1.2172496,-0.108266234,-1.539358,0.20780443
2.1586688,-3.151308,0.22902347,-0.101791,0.7968628,0.21839358,-2.3539026,-5.9814115,0.1582691,-3.410336,-1.0574005,1.8669623,0.0112900175,-1.161984,-0.16522807,-7.723225,0.21381548
2.4050229,-1.1843375,0.2845006,-0.21695161,0.6542547,0.19226302,-1.4736297,-5.6441603,-0.13752197,-3.925486,-1.2574903,-0.43866813,-0.73102283,-1.0229019,0.11284502,-4.79429,0.30038616
0.2049556,0.13490477,0.017862882,-5.45064,-0.19072568,-0.032114133,-0.17738372,0.13506384,-3.7916687,-12.319173,0.69493693,2.8697374,0.0033292808,0.24415527,0.25812247,-1.247806,-0.099673845
1.6815727,0.15531905,-0.099530995,-0.38282302,0.6802076,-0.357023,-0.7703549,0.18869694,0.30354336,-0.7936837,-1.5353221,1.0458703,1.0041434,-5.316125,2.828883,-2.371076,-0.16927004
1.4428247,-0.06086118,0.14332269,0.7200617,0.5700281,-0.088963814,-0.99578637,-0.099997774,-4.2896276,-8.551998,1.3278115,2.4700413,-0.2010623,-1.9792423,0.013474046,-0.07408303,-0.2544135
2.246555,0.07860635,0.075505845,1.1161467,0.6540132,-0.2582112,-0.72415674,-0.07107804,-0.50240344,-9.721052,2.9486563,2.9706457,-0.45036507,-2.49801,-0.0754218,0.14959309,0.95300585
1.4353142,-0.023626331,0.11517462,0.32425356,0.73397315,-0.28035152,-0.97101456,-0.08625975,-2.9868722,-12.57737,2.6684928,2.6500056,-0.2787134,-1.9405248,-0.076924436,0.6466471,-1.1026608
0.4174791,-0.21458174,0.048865378,-5.3883023,0.4755071,0.20401677,-0.66675407,-2.6629403,-1.0481724,-6.6782527,-0.64762336,1.2358199,-0.88279116,-0.4254819,-0.48834932,-2.1025212,0.13184969
-3.0479157,0.047148127,-0.24251835,0.95496666,-1.4438801,-0.049071938,2.2028203,0.514801,2.0574496,-10.787194,0.36529198,0.21395949,0.0980451,-0.22369388,0.2513637,0.6479289,-0.19683772
0.30163983,0.09552127,-0.29228824,-2.2646039,0.16492143,-0.2949108,0.81015885,0.6111311,-2.697655,-0.54947096,3.2527487,1.7916629,0.12787512,1.7318119,0.070099704,-3.2874522,-1.2731802
3.8749073,-2.1199663,0.77502614,-1.5081813,2.5794713,0.0566913,-6.7330813,-5.5543723,-0.35121313,-2.5748508,-0.30635515,1.1830049,0.23619746,-3.7536023,-0.19707024,-2.1037524,0.15543732
3.4624245,-0.8342732,0.07687994,-1.2371494,1.9564226,0.12490869,-5.453251,-3.0937333,-0.3772113,-2.8555777,-0.6992096,1.7263583,2.4445155,-3.2807596,1.7092302,-2.9723792,0.19464499
0.41185793,-0.50162196,0.9262016,-1.0652008,1.9973371,0.07816324,-8.308859,-0.8021259,-0.44950303,-3.2426786,-0.7933031,1.498846,0.7863675,-3.6328673,-0.22295772,-2.2426143,0.22274745
3.2875233,-0.13682146,0.23483916,-0.19890298,0.5568108,0.101349115,-7.046214,-0.010154549,-0.6282553,-2.7308927,-1.0633589,2.4129546,-0.26869938,-4.453104,0.2998764,-4.0290437,0.29163364
4.23161,1.4912926,0.17917535,-0.18994407,-0.58923894,0.109564014,-5.4075694,2.354791,-0.39492,-2.3442447,-0.9593839,1.6613138,-0.09588525,-6.915391,0.9818674,-3.5768037,0.34519765
5.4566803,-0.45347926,0.46313927,0.36674073,2.1392221,0.26230118,-3.6972806,-0.23810306,-2.4164186,0.22030212,-2.420476,1.8336707,-0.008806006,-1.1721425,0.038774025,-9.327411,0.76982105
-4.3568096,-0.108919226,-0.3389433,-2.8357732,0.06079547,-0.40861142,3.3050025,0.3581679,-3.5503488,2.95664,3.513083,-0.9204204,0.23439622,1.938013,1.745294,2.3895867,-0.05314775
-3.6188223,-0.4496473,0.31671447,2.8168428,-0.28736386,-0.3905706,-0.8486168,-0.044262797,0.14014749,1.1728351,4.6994967,0.6219242,0.3624943,0.7387005,0.67595416,5.3049483,-0.26718545
7.926924,-0.24383827,0.5906264,-0.3364655,2.776634,0.23480442,-5.2548995,-0.7103487,-1.0473073,-8.8516245,-2.5228798,2.9498727,-0.079910785,-2.4063537,-0.22020599,-9.982105,0.69854605
5.923567,-3.3841639,0.45745862,-0.22828963,0.46318832,0.07376893,-2.2687163,-3.4960845,-0.5845242,-4.3751636,-0.7728237,1.7636565,1.74022,-7.310848,4.1960754,-2.782141,0.16720892
7.2255774,-0.12799619,0.40678692,0.31024253,3.115228,0.29902777,-4.132344,-0.40587413,-0.4797729,-3.6998303,-6.5279756,1.7813435,-0.17573653,-1.2276827,-0.72471976,-7.647086,1.4106677
5.1953793,0.28358763,0.3572675,-0.17047426,1.8861787,0.30298012,-5.1320577,0.85863495,0.53181,-1.4297506,-1.4823614,1.3733923,-0.28086498,-0.9966834,-0.36254033,-6.8370414,0.13563876
4.899495,0.27883562,0.07271007,0.1854873,3.4133003,0.1228447,-1.7511054,0.34341633,-0.80925304,-3.7454786,-2.0640023,2.2917562,0.1272172,4.3761697,0.39704403,-3.9212272,1.228928
5.8618765,-0.3083983,0.41502917,-2.1417105,1.0461321,0.10807892,-4.0015736,-0.5001257,-1.9220409,-6.9922357,-0.84312063,5.053585,-0.110812865,-3.4899776,-0.04445545,-8.100503,0.53239447
4.8118076,1.3120438,0.2533224,-0.84014964,3.6394017,0.27929598,-2.60888,0.022492073,-0.21535721,-7.8871512,-2.1382713,0.7938546,-0.00608195,-2.7416108,-1.9402176,-6.307531,0.98498684
4.0886517,-0.38473985,0.26806796,2.3247564,1.8026876,0.29962152,-4.085293,-0.64629,-2.4589524,-8.345465,-1.0957563,3.737101,-0.5450836,-3.184008,-1.6066687,-7.4157,-0.072459266
3.714425,-0.16454093,0.2549684,5.0710287,1.2408344,0.17392004,-2.1623719,-0.32708132,-1.1796786,-9.023405,-1.5924951,4.16313,-0.032069776,-4.173445,-0.05794168,-5.347043,0.5424006
4.6098747,-0.2274057,0.50908136,-5.911492,1.8574271,0.39873952,-2.707362,-0.6677096,-1.9178339,-10.563519,-1.9102503,3.2356784,-0.061170787,-1.4989831,-0.11966973,-5.597878,0.07203098
2.7441232,-0.08999205,0.22550738,-9.056337,1.071054,0.032644644,-1.8479874,-0.17867492,-0.32385707,-10.563388,-1.2876631,1.6674402,-0.585453,-1.3704726,-0.16447367,-3.722452,0.90631986
4.364679,-0.32350683,0.43644038,0.04398718,3.1858964,0.25794938,-4.522129,0.2778398,-0.92043227,-3.3842015,-2.144202,-0.7954638,-0.0691488,-4.040857,-2.4170327,-5.0824704,1.0036398
0.21461548,-0.48635033,-0.08174844,4.0882134,0.90147454,-0.002689743,-0.4472014,-0.9843877,-3.177574,-1.6977345,0.08093611,-1.443893,-0.17171487,-3.973119,-0.53119457,-0.4981864,0.009844561
6.4357567,0.48644128,0.4278409,0.34775642,4.146202,-0.026277829,-4.3386545,-0.48700938,-0.23162119,-0.4134204,1.8131223,1.7745521,1.0940094,-8.921169,-0.08128872,-1.8345228,-0.35361943
6.9312453,-0.30692792,0.97646445,0.45195845,8.318259,0.040604357,-8.125555,-0.47815445,-0.28994697,-1.3837259,-0.33990908,1.2099584,0.237584,-7.4403443,-1.3286588,-1.4489588,0.11691308
5.0244675,0.022475002,0.26277924,-0.31333074,3.3102374,-0.008422491,-1.3751544,0.042134896,-0.009328412,-2.3342738,0.1896871,4.1286793,0.41573864,-7.192336,-2.0984106,-0.91159254,0.03555941
-4.20176,-0.21176596,-0.76706374,0.80256265,-2.69185,-0.08230622,5.118623,-0.7236519,0.92157066,-0.53999823,0.87853426,-0.85333,2.19901,5.3680906,0.1309144,3.4451854,-0.26873216
3.203997,-0.0883484,0.19319826,-0.089894146,1.1440736,-0.14222367,-1.7567382,-0.30387548,0.055137634,1.2156597,0.7804978,-1.1915233,-5.6147537,-6.257746,-0.18429036,1.4513711,-0.3394412
-0.61489576,-0.16254824,-0.002870094,1.7126999,0.006506498,0.012307584,0.057641562,-0.21779847,-5.09769,-3.7198272,-0.16521911,6.7205906,0.039897233,-0.20877007,0.12683548,0.5724715,0.21502466
-2.5665457,0.04614665,-0.44271517,-3.164998,-1.576406,0.015379583,1.5013593,0.78025365,0.038757566,-9.564971,-0.5109825,0.68731093,2.4852874,1.2667379,0.5955977,-0.8357395,0.08027365
-5.087974,-0.34757057,0.1355679,-3.4486742,-2.0620923,-0.037042573,3.5158842,0.71839964,-1.357147,-3.5952482,-0.025429055,1.9752381,-1.3253951,1.4115354,-0.6150817,-0.80808276,0.14883223
-4.114317,0.021681713,-0.2092918,-2.2567847,-1.7922485,0.22468376,3.0791998,0.15694074,-0.0012319073,-6.5665894,-0.23601574,1.1016585,0.40695193,1.278003,0.43815023,-1.3283241,0.0039954865
6.8307953,-0.31011522,0.45700607,-0.29342833,2.4530046,0.27854797,-4.243241,-0.8175118,-1.6656661,-10.9173765,-2.922913,4.9719253,-0.045716736,-10.282955,-0.10782642,-8.686315,0.82943094
6.7143836,-0.43034622,0.5077848,-0.756325,2.5283654,0.21768014,-4.1287236,-0.24836895,-1.8427258,-11.672019,-2.0475464,5.071029,-0.2537358,-5.988489,-0.5862988,-7.1840105,0.4182355
9.0409355,0.4091275,0.5769866,-0.20984706,3.062682,0.29845124,-5.5184264,0.3737567,-1.6617163,-12.500923,-3.7451215,4.5985565,-0.14408146,-3.0177495,-0.4920693,-6.3452067,1.5392629
10.158919,-0.65882003,0.7366545,-0.53536725,4.410327,0.23994131,-6.1041636,-1.3256506,-1.8617462,-13.948001,-1.9578875,6.145437,-0.34831768,-1.9360218,-1.0255244,-8.71081,0.3684346
12.533273,-0.45762268,0.86224306,-0.40966332,4.55618,0.3812516,-7.7563367,-1.0794358,-2.1013048,-13.609474,-3.9469476,6.387827,-0.23077407,-3.0283792,-0.70124996,-11.64296,1.1827939
10.828628,-1.4773386,0.57357985,0.44875762,3.5587459,0.22758947,-8.204153,0.22829571,0.13405275,-0.87909156,-3.0195498,0.71844083,-0.11433833,-1.3715732,-0.18723896,-1.4496567,0.07483154
8.145814,-0.34921777,0.5688123,-0.33684042,2.840673,0.4279176,-5.2425847,-0.72545487,-2.3949711,-11.041302,-4.3587227,6.568579,-0.004536293,-2.2197537,-0.07286481,-11.72296,1.2744086
0.4645764,1.4528804,0.029767469,-0.8681737,1.0580096,0.29894322,0.43755448,0.58809537,0.002972325,-3.5198476,-4.6015778,-1.3341862,-0.038648095,-0.80713785,1.1028271,-2.6708014,0.7093583
5.385389,-0.18936951,1.2707838,-2.7609918,-0.7693475,0.26893678,-4.4133945,0.34853977,-0.5961082,-3.5114436,-1.8845423,1.6814471,-0.19640942,-1.5530013,-0.020351714,-3.0906048,2.0128505
2.4345837,0.3050909,-0.85063654,-0.6394758,-0.9936412,-0.24324818,4.126513,0.565203,2.6472304,1.849936,0.91973233,-1.3291024,-0.22435436,0.35909173,-1.8895309,1.9003521,-0.20832568
-3.311063,-0.016806126,-0.37059155,-1.954501,-1.2887421,-0.4526732,5.4455094,0.42907447,-3.1614687,2.6376054,4.224508,-3.2534666,0.04336144,0.64694726,0.018840931,2.7239506,-0.4823036
-3.0835497,0.016102178,-0.61162806,-1.1114095,-1.2811885,-0.6175403,6.0746036,0.23700975,-1.0698069,-0.23345572,3.2423475,-4.214515,0.06743832,-1.6060454,0.30147415,4.183725,-1.3847193
4.3037553,0.20011212,-0.058400918,-1.2484081,0.7232474,0.05328911,1.3468703,0.48081082,0.4723906,-2.979956,-0.5212578,2.8810937,-0.1525398,3.9930072,0.25469086,-0.47367325,0.09879098
0.74610335,-0.043575894,-0.020106513,-4.270403,0.07539257,0.009767773,1.7959759,1.9533666,-0.08849803,-2.1295187,-0.07686502,1.7060194,0.10885496,-0.38383058,-2.6381483,-0.65692353,-2.0614176
