0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
0.5437918,0.16838264,0.0694493,-1.333456,4.7955513,-10.241455,2.7034988,1.5175683,-0.01865813,0.5172777,1.480125,1.2055507,1.6779087,0.09306942,-0.16796824
0.58476406,-0.20452672,-0.9476555,1.8245533,4.897695,-9.036098,-0.94451153,2.8970382,-2.2463658,3.0258338,-1.5747626,2.2653258,-2.945936,0.0041474667,1.6713941
2.929609,0.60633886,-1.4045795,0.44170234,3.1440976,-7.67904,-3.8049228,4.538826,-0.480479,0.78101474,-0.09568519,1.753728,-4.426942,-0.012969742,-0.7009922
4.9973726,0.5671147,-1.1769432,1.981765,6.47349,-6.3389435,-5.296017,3.6928487,-0.56783813,0.75640947,-1.1162657,1.2333999,-3.2159681,-0.044834368,-0.18564187
-1.040861,0.19166054,-1.692944,-3.793864,2.859097,-8.391575,4.2920156,-0.19461739,-0.35450655,0.55266136,0.7464725,1.8262527,0.9859199,0.052144907,-0.65159756
-1.1834689,0.2752272,-1.9729115,4.9326124,0.77953064,-5.616292,-2.1686454,1.681554,0.9134719,2.5340526,-3.9977496,4.03373,-0.5921349,0.12597658,0.13540299
-3.2381375,1.2774653,-0.7169079,1.9005246,2.8317544,-10.78899,0.84352106,3.9052255,-0.3333087,1.1281183,-0.84484416,4.294989,-3.1323,-0.090501696,-0.68547004
0.45554152,1.1331493,-1.4558098,2.7314644,1.7605311,-13.517933,0.8436138,5.675258,-0.30816704,-0.63612205,-1.7471668,3.9027314,-3.0475066,-0.019887038,-0.4619235
-0.7393899,0.6701014,-3.6394663,3.3174508,3.5962677,-15.403835,0.8522736,3.146398,-0.009532609,2.4718082,-2.0086145,3.058951,-3.1467965,-0.08611204,-0.6040179
-0.56275594,-0.07738103,-0.18778598,2.0059087,3.72359,-11.200656,0.8211742,0.874349,0.70842814,4.183738,-1.7468395,3.448215,-3.841385,-0.20878647,-1.587537
1.0961139,0.61309665,-2.0895286,-1.0167907,4.321831,-12.071278,-2.2941346,0.59303993,1.3998572,1.8855702,0.6952092,2.74581,-0.58733326,-0.05271818,-0.62492836
0.21789637,0.93727463,1.40846,-1.0075356,3.2174528,-11.304016,-2.6002972,3.7623143,0.40060467,2.8334553,1.2394863,3.7775507,-3.4606237,0.034635276,-0.23300254
4.2474856,0.53080654,0.73228896,-0.1866913,4.013504,-12.421186,0.80781525,-0.05852516,0.7732819,1.4803869,0.4809,2.2128649,-0.49264294,0.028599096,-1.1125947
-0.6688813,0.70177895,-1.0330528,-1.2477466,3.5606046,-7.4233537,-0.95998615,0.67355764,2.446722,2.1905935,1.4822693,4.7758837,-0.8497736,0.059797652,-2.3161242
0.18031397,1.2877148,-0.03910104,0.16821358,2.9159825,-9.214318,-0.6410997,1.7680387,0.08885521,3.3812077,-0.06282939,4.624704,1.7239898,0.006489654,-1.564328
0.46622095,1.2509829,2.7447503,-1.0590725,3.8901918,-8.027629,-0.024489587,3.9229317,-0.5993053,4.119367,-2.2062616,2.3010488,-2.3790267,-0.07381354,-0.19750531
-2.0811534,0.4280028,-1.2469108,1.3202094,2.3380396,-6.015163,-0.84985626,1.8168876,3.0470834,3.076085,-0.80324644,5.2758207,1.2250731,-0.025880147,0.1414205
0.5390994,0.6388254,-4.2333884,2.9018393,1.7268862,-6.337541,-1.192025,1.7815526,3.5557795,2.0014563,-2.0114791,3.670675,-1.5287112,-0.22058599,-1.1327257
3.0587287,1.6537257,0.90368533,0.572695,5.266912,-6.5357347,-4.593162,2.5325115,-0.9405479,4.2777824,-0.75073606,3.7183523,-2.1999764,-0.03158928,-0.46831766
1.7033986,0.59560925,-0.058480322,-0.03124837,3.4338713,-7.0923758,-3.1666448,2.1808531,-1.9583473,1.243663,0.111263104,5.8265185,-2.0182128,-0.042474225,-1.0933416
0.76567376,0.52864337,1.9240192,0.6454984,3.7416809,-9.106114,-1.182066,3.0491412,3.6600673,1.9347012,-0.60442984,3.2706354,-1.0515691,-0.07458958,-0.4026241
2.6914744,0.5233911,4.0370884,1.7021859,4.585243,-9.343019,-3.2257562,3.4164982,1.1982356,0.9972894,-1.1298753,1.7463719,-2.3486998,-0.029941855,0.009411035
0.43970564,0.010165705,2.8207347,4.6954794,0.6919701,-4.127335,-3.3952734,5.736902,-0.26382074,3.1897619,-1.9486295,0.7891419,-5.7810917,-0.08120585,-0.25351083
-0.69610256,-0.19241688,-0.10618786,4.2687144,3.3899336,-1.2482545,6.2216463,2.2353387,-0.036492832,0.42603335,-3.8926911,1.5653912,-1.922372,-0.08854327,-3.8337846
0.30606896,0.5310861,-1.3006791,1.4714266,5.606813,-1.0040542,4.076112,-2.2493792,-0.62964845,2.279399,-1.1066958,2.9495466,-1.9334344,-0.03155788,-2.882352
-0.41442388,0.14104262,-1.3695421,1.1851927,0.32870468,-3.50222,3.3674016,4.7121253,-0.110265784,1.1034616,-0.8537928,0.64457756,-4.1955905,0.007758996,4.3728995
-1.1261044,0.40729415,-2.1231403,1.2510582,-0.53766525,-2.2010052,5.9267316,2.40498,0.3907488,2.9272537,-0.5201729,-3.6890974,-0.8680032,-0.008965889,2.1513462
0.265134,-0.32989317,-1.9548757,3.4056559,2.6970186,-1.724069,1.0398259,2.6937275,-0.21270716,7.4240203,-1.6195415,2.5885556,-5.3841805,-0.07972163,-0.37321943
-0.39171633,0.28548315,7.1331596,-4.427361,1.5119388,-0.9759271,-4.5252137,-2.2975886,0.089173846,0.47944933,1.5577227,1.2401433,2.0086572,0.0147236455,-0.34324336
0.007380717,0.24272063,0.7421615,1.1949384,1.3162687,-2.4423385,10.381268,1.7954962,2.223505,1.0865773,-0.9419218,0.7927661,-2.5023482,-0.26308936,0.5222971
-0.28620186,0.46807134,0.054535113,3.5838873,-0.6894412,-3.8356588,-1.4761854,9.443824,0.049697977,2.0653148,-2.2618625,1.8974003,-5.8236504,-0.050675645,0.19500853
7.6400914,0.5148864,1.2527527,3.3146505,4.860316,1.2286037,2.5870373,2.6307516,-0.361548,1.9196739,-2.232341,2.0325677,-1.6744077,-0.0792701,0.18870792
1.3374213,-0.017291177,-2.3982878,4.8184757,1.596022,0.072920226,7.59812,1.2766062,0.43560803,0.30364865,-1.3127486,0.8782014,1.0779516,-0.22038262,0.45287123
0.83893716,0.034255575,-1.3502855,2.4691691,1.4553778,-1.7486604,6.437807,-2.1077447,-0.6602527,-1.9074733,-1.8103774,-1.5226575,-2.6790144,-0.09895431,-0.783269
0.27533013,-0.9362601,-0.89674515,3.4358943,0.6576447,-1.3855329,4.59277,-1.5466793,-1.2225815,-3.0799062,-4.954842,-4.9189625,-1.0547485,-0.5129232,-0.08716347
0.84254736,-0.52574927,-0.7801883,5.2582493,2.3943546,-0.9132664,5.0591555,-1.6163272,-1.325373,0.12895803,-3.2063797,-1.8464838,0.9780251,-0.75867665,-0.7156532
0.39618343,0.264178,-3.3704221,6.7118125,-3.1893005,0.9830032,6.7852726,0.24492027,-0.052246273,1.1571046,-3.4284317,1.3585968,-1.0028286,-0.08702133,-0.21575876
0.811147,-3.5150268,-2.0865486,2.750519,1.8803636,-1.5484499,4.064112,0.041807022,-0.6588933,-0.7930497,-1.942022,-3.569416,-1.000157,-0.050027687,-0.11382649
3.2644677,0.28679985,-1.8833557,3.3181179,0.42599645,-1.3224901,5.571844,-1.2637147,-0.2487433,0.28110075,-4.7760215,1.2609786,-0.8096501,0.14472967,-0.12485853
2.99601,-0.0851744,-4.5497537,2.1009974,3.1965508,-1.3944044,3.571267,-2.4880285,0.14620474,0.7150283,-3.3395698,0.048858456,-2.5506682,-0.028601207,-0.10804349
-0.21101467,-0.0047802227,-1.3348814,4.6107206,0.7368375,-0.041029293,11.509187,0.2833438,-1.0053309,-0.44367066,-3.2225888,0.113320276,-0.8561197,-0.20028628,-0.18502785
2.5222855,0.47433195,0.0919592,-1.7070377,7.8992286,-1.8320546,-3.0489814,-2.1268458,1.6277204,0.6824718,-0.5499943,1.3809795,-0.6943387,-0.009419834,0.21015903
5.549916,0.20270577,0.31953755,0.25825754,5.7046323,-3.0241535,-4.624766,-0.097541116,0.27672246,-0.11366695,-0.39098436,0.27448964,0.10645663,-0.0155448755,2.2307131
0.27961057,0.57655174,-2.997705,3.0943456,1.2035998,-0.40573335,8.441309,0.7550141,-2.6555605,-3.268454,-2.0233727,1.1363482,-0.24232125,-0.09122474,-0.096031316
0.043583702,0.3011931,-2.3219063,2.6498659,2.3117654,-0.9134433,4.8367534,0.6774296,1.3985709,-0.7387424,-4.8269634,-2.281023,-0.83439434,0.035713393,-0.055112537
1.1540886,0.11330618,-2.164978,6.5513525,1.6734409,-0.026881803,7.4579887,1.2244577,-0.9517766,-1.8653274,-5.250426,0.30884728,-0.94092864,-0.15383446,0.08950468
2.1574996,-2.6640298,1.360594,-3.0487576,-6.9859104,11.382928,-1.4221042,-2.9675236,0.5333889,-3.0349321,0.852562,-3.9001625,3.0302382,0.049914576,0.040964253
2.4047751,0.502361,-1.8463179,0.2908545,7.3459873,2.9224122,-5.4049387,2.1691396,0.77210945,0.5966349,0.50620013,1.9299662,-1.5841902,-0.031139653,-0.6864205
1.5461411,0.13907608,0.6638708,-0.0029126354,10.894594,2.665262,-5.207209,0.68746334,0.93988425,1.5488377,0.9132545,1.0589256,-1.0308291,-0.068529606,0.14152469
-0.2608174,-1.2056898,2.3376102,-2.3387928,-6.277707,9.5605135,-1.0817255,-3.5735989,0.6137588,-4.611409,1.3838474,-1.1945702,4.0065746,0.029249528,0.77692914
0.20385976,-1.0378143,0.5547882,-1.7682079,-5.5103846,-10.910659,-1.0765454,-3.1128345,0.18726401,-1.6351378,1.4656807,-3.552624,2.822679,0.045200072,-0.25139844
0.2767412,0.7298248,1.9172121,-3.115605,-3.649314,-8.81011,-0.59695125,-4.2102137,0.23244554,0.52972865,0.5510271,-1.4144689,3.559869,0.06801716,0.4055191
2.6556935,-0.30313587,1.4535798,-3.1337092,-1.4029812,-9.577615,-1.1219491,-1.064517,0.108553916,-0.29671118,2.3424056,-1.0935333,3.9568236,0.06396014,0.3285195
0.17185847,-0.5077207,-4.60788,-1.0364934,-4.8633866,-3.220014,4.8926497,-2.168972,1.0318233,-0.20676336,2.143553,-1.0232888,1.9673185,-0.009387439,0.7723697
1.3193136,-0.57191736,1.9504703,-5.9163284,-1.1742535,-8.327513,-1.5656487,-3.7524252,-0.09810559,0.022552283,3.1004472,-0.79085416,1.403385,0.061019186,0.13583454
0.34437618,-2.1307302,5.16787,-4.313249,-3.0314658,0.041644428,-6.8242,-7.676974,0.21445113,-2.451951,2.8709772,-4.415167,2.3529732,-0.067306705,0.42893216
-0.9192775,2.0220149,-2.5126724,-0.017380169,2.8919663,7.175637,-0.76198655,-0.95421547,-0.6844223,-2.917709,1.0739362,-0.15000738,0.3319332,-0.0137493415,0.5326789
-1.0233798,2.9711032,1.2548841,-1.5962241,0.7469237,10.593848,-1.4922063,-1.6848987,0.4064437,-2.8651783,1.3198745,-0.7349361,2.196657,0.06625855,-0.73525757
1.972997,-0.66282225,-0.6343651,-5.5978727,0.7473156,3.642054,3.003607,-3.2509253,-0.4119468,-3.5115387,0.43364018,-2.7159574,1.6523169,-0.24935746,0.04846349
-1.5961843,-0.5583409,-1.6169254,-6.672407,0.9189806,5.638555,-0.77109486,-2.6928923,-0.5110784,-2.5077412,0.71860707,-1.5793749,1.5695881,-0.6039265,0.12716895
1.0005713,-0.29087517,3.1343505,-1.8529536,-4.0538197,4.303059,-1.3896501,0.97736925,-0.08555706,-0.50668037,-0.76145625,-2.7829108,-4.244944,-0.039280165,0.40251273
1.3261642,0.05546862,1.1024617,3.319519,2.5377872,2.9159224,-3.374835,-0.32077596,0.67371255,1.823971,0.93757164,1.4341041,-0.5045333,-0.19631855,-2.060677
0.3278911,-1.028784,2.9306564,0.20049337,-2.485461,2.7642314,-3.8791254,-0.14601357,0.32563823,-4.250189,0.163471,-7.4398837,-0.49937403,0.020794438,2.3088274
0.38869315,-0.7600189,1.0015541,-1.8447644,-6.8086057,1.4226418,-1.8613604,-2.223472,0.1235143,-0.94736826,1.432619,-2.2198935,2.5213368,0.053036913,5.784818
1.9582661,-0.22301838,0.6544791,-4.40905,2.1386018,-0.27687415,-2.2009861,-0.7414244,3.9243472,-0.9098221,3.6579268,-1.6105534,0.7478115,0.120312124,-0.24915707
0.13519071,-0.38740242,0.71657187,-1.164391,2.4559782,10.790743,-4.8477283,-1.79686,0.69251716,-2.186091,1.2690358,-1.4012321,1.8186194,0.15893276,0.4603023
2.6465023,1.8040023,1.4305397,0.38749754,-0.80566144,10.124695,-3.4678528,-2.30689,0.33026373,-1.1654644,2.421638,-1.6457815,1.5988133,0.04177325,-1.1837134
0.29435897,0.13502003,1.9563229,-0.9589158,2.3754783,9.835646,-1.2369382,-4.5987315,0.12715752,-0.575815,2.994555,-1.8107811,2.6438503,0.013980732,-1.1162854
1.5059466,-0.6870386,3.7433212,-1.8057346,-3.112122,9.907638,-1.355969,0.569151,0.21289544,0.08823981,1.629359,1.6874422,0.42281982,0.095965125,0.1032598
1.7642906,0.40577158,4.276414,-2.9929273,0.24344529,11.83985,-2.7951016,-1.5586553,0.22982812,-2.8004658,2.2451377,-0.86113024,1.8264004,0.074118145,0.20276962
-0.00058280816,-0.0196177,0.6231211,-2.811853,-0.036584273,9.32415,-2.6558166,-0.6997758,0.2991573,-1.2394425,4.857571,-1.6144714,1.6701138,0.0094607305,-0.5240077
-0.36199442,0.037907697,-0.7995862,-1.2168703,-0.4719362,8.968958,-3.972057,-2.95652,1.8637536,1.277282,2.4284487,-1.1407098,3.313541,0.47161895,-0.39209867
2.0479083,0.43696997,0.75471115,-1.5957438,-1.603786,9.608157,-1.6943468,-2.4960735,0.21150002,-2.7974846,0.9960197,2.5947068,1.8597851,0.042857658,-0.019459248
2.6220236,0.9794438,0.7522685,0.6426363,8.318316,-0.12568507,-0.021491794,0.7571177,0.08109888,-1.157668,0.3924786,4.6745887,-0.7620267,0.024813628,-0.9024749
1.2963167,0.16418211,3.790989,-2.863744,2.7830555,-6.698473,-1.1966455,-5.3237796,0.8284636,-0.84939027,1.6121795,-1.5951786,3.4431388,0.047068562,-0.66467386
-0.783721,0.017002294,0.47999698,3.4326081,-0.8886034,14.00807,1.3882111,-1.7602432,-0.28074425,0.111889616,-2.1958585,0.2758635,1.128554,0.013247127,0.030657893
-1.2687209,0.8782708,-1.8399367,3.0756364,4.7822294,6.296953,-3.3299575,2.8803706,0.20423704,-0.7606486,-1.6624432,2.9727454,-0.94470197,-0.06156685,-0.04119945
0.074633524,0.20638615,4.4198813,2.1880143,-1.9344295,-3.0373344,-1.7763082,2.6270647,-3.1237936,0.2929769,-1.1751616,0.600839,-0.2797465,-0.10663691,-0.045233995
0.08416127,0.1961064,-1.0161018,-4.519174,4.138127,-7.811374,-0.7768496,0.97484106,-0.3340877,-0.07310097,3.6007257,0.2301464,-1.7662868,0.110903904,0.07360042
1.2224221,0.019298272,0.15469295,0.15910405,8.732789,7.1690807,-1.4557134,1.8168966,0.30676222,0.41907367,0.038280778,0.14863949,-0.98483306,-0.0005148934,1.1526586
-1.2642305,1.3988255,0.1994453,0.102630496,8.688781,0.14336528,-0.52369976,2.240989,-0.27327392,3.730169,-0.59817076,2.4476104,-2.1014388,-0.019741364,0.6255425
3.8769362,0.5463383,2.6098204,-1.292901,5.7499537,0.41275504,1.3249577,2.9952958,0.60177696,1.0230557,2.543781,3.4249716,-2.2296293,0.09026419,-1.2841015
2.3560078,-0.10549568,-1.8924893,2.8145664,8.338278,-0.2788288,-0.83920765,1.448631,-0.48546442,3.3031478,1.1795704,3.185782,0.2099304,-0.11199534,0.30935344
4.082704,1.4287524,1.02599,1.8759806,7.758133,-1.1713293,-3.8065572,2.1927586,-1.4533335,2.3243144,2.273349,2.8269222,-1.7328128,0.05274145,-0.60117596
0.15098186,2.0931346,-1.2043586,1.2652444,6.276796,1.6666511,-2.000152,4.8998523,0.8640477,1.0643777,-1.1781574,5.5731063,0.18299325,-0.05176152,-1.3048143
1.3174664,0.3459655,-0.73346364,-0.838485,7.5555983,2.5471592,0.02219102,3.5186682,0.5791672,4.1091976,-0.78634167,3.819834,-0.6750521,0.08715761,-3.364935
0.35654128,0.43299866,-0.2773091,0.60354626,3.0581741,0.8200658,-1.0335106,6.6413684,3.0085769,1.4651264,-0.15643993,7.55497,-2.6261663,0.0044864505,-0.7751788
0.27187032,2.2123554,-1.6243546,-0.06885414,7.327655,0.13191906,-0.42325833,0.14857188,-0.15736388,2.7843518,-0.26835707,6.4534235,-1.6941466,0.011758112,-1.8905933
2.0601952,0.6931555,3.05348,-3.1749885,5.7264643,-2.0065303,-3.4763093,3.8960283,-0.0028782017,2.4796333,1.2765454,3.1632113,-1.9870234,0.18989508,-0.35818112
1.7773838,-1.3730481,0.47460696,-0.17050596,7.883994,1.3576634,-0.22373986,5.551723,0.050852682,0.7702095,-0.6107929,4.6587567,-1.2537186,0.0381434,0.15458427
3.147231,0.6683713,1.6726563,-0.8706796,7.75063,-0.16285847,0.57787055,1.1128706,-0.51399016,4.3699675,-0.3261557,4.808331,-0.5595394,-0.021314433,0.532863
0.86544997,0.46089768,3.7502768,-0.3319297,9.688629,-0.6626616,-2.5292752,2.4382014,0.5178368,1.8098979,1.0399472,4.2645564,-1.6387588,0.1786724,-0.56755584
5.4043503,0.80309784,3.4235575,-0.5407702,7.992316,-0.39950272,-2.0105727,1.9105339,0.024433693,1.5149484,-1.4934133,3.015762,-1.1190344,0.022571828,-1.9710563
2.3777354,0.12585838,2.3414006,1.5554076,8.780361,0.14230253,0.79149187,1.9400071,1.482224,2.798243,0.33836296,1.0634606,-1.6030195,0.002895086,-1.6858753
-4.4649835,-0.10046708,1.9239236,-0.45226252,-1.1394438,-4.2807198,5.244596,-2.4109633,-1.496782,-0.89542437,0.58132696,-0.030563124,1.8666221,0.0015867454,-0.19482225
-0.7831072,1.1223502,3.2728572,2.1195128,7.5404434,0.020687833,-0.7503108,1.9034424,-0.14074156,4.9492097,-0.92995536,6.2591,-1.3394582,-0.06311221,-2.4371567
2.9342158,0.64965934,1.7225652,-3.2344415,10.136694,-0.56270564,1.0593545,2.8509183,0.00644966,1.1385355,-0.6923545,2.4304903,-2.2929504,0.034582388,-0.8457998
-0.691993,0.23286133,1.7343588,-0.35057256,10.2682,-0.045295887,0.498391,1.5481938,0.16684219,1.0733205,-2.084073,3.6086576,-1.4334936,-0.14031708,-3.445147
0.83599097,-1.0782152,1.7591766,1.136576,5.2827506,0.6898684,1.6896915,1.746493,2.366744,1.7559432,-0.47668946,5.7117147,-1.5693727,-0.08059927,-0.27864167
1.2622746,1.876142,1.8403865,-0.31453952,6.5688124,-0.6563783,-0.8136592,1.9900504,-2.5856204,2.1447668,0.28361472,2.8521845,-1.6224184,-0.2791174,-2.9831474
0.36744526,0.28994364,4.3671484,1.1713916,6.1689057,0.4766931,2.5006535,3.6156056,-1.3538016,0.99277866,-0.52474195,3.3286097,-1.2124602,0.21223348,-0.94808924
-0.34927836,-1.992566,1.1772788,-0.94282264,4.8914633,0.4149541,1.1853592,3.7578769,-0.26977798,3.6449742,0.7301984,3.2262661,-0.18038562,-0.31880072,-0.2000963
0.6066872,0.7346722,-0.99855715,6.465624,5.5833244,-2.5956974,1.4250873,5.964385,-0.17411862,1.4458055,-1.0479016,2.8981094,-2.595791,-0.07433095,-2.0390913
-0.105354965,-0.10292135,-0.47205192,4.9186363,-2.9777598,-4.521755,4.8966336,3.7245877,-0.21662597,0.5671758,-2.9668074,-1.2222705,-1.9876218,-0.11934265,1.3399296
0.5024002,0.93342096,-0.33503222,3.9589527,-1.5163704,-5.6716537,4.8691077,0.031181704,0.9547937,-0.88058835,-2.5464742,0.9173447,-2.7325406,-0.26217654,-0.14598693
1.2446077,0.68881327,-1.2502165,1.4630452,-0.6974383,-5.270467,5.1434593,2.5115066,-0.2650748,0.67050135,-4.0045877,-1.8988016,-1.9729124,-0.11252335,-1.3489665
1.7290496,-1.2580159,-1.4140242,2.1314585,-1.6942854,-6.3819113,4.332593,1.8507184,0.42509335,1.1221277,-0.13972095,-1.2214235,-2.7762876,-0.25237772,1.2163994
-2.0986016,1.3735685,0.0077515733,2.6977625,-0.06824867,-6.36853,3.4208262,1.691558,0.49682292,1.6407121,-1.8825248,-1.7079483,-2.0442634,-0.0005543959,1.0700516
-1.4097315,0.1178812,-1.5797191,1.4292204,-2.8199918,-7.7641277,3.4801114,3.8983045,-0.12357322,0.7666036,-3.0422595,-0.02415289,-4.5604076,-0.07742251,0.04199778
0.78430873,0.019991897,-1.5120698,5.779053,0.7769367,-7.734959,2.54235,1.0583146,-0.7441737,0.24797422,-0.12903836,-0.845435,-0.4621024,-0.07527422,0.2538318
0.21524674,2.4158573,-0.8243265,2.8119256,2.0653305,0.7206579,-1.609461,3.2833474,1.7981719,5.919472,-2.2331762,-0.78102285,-2.8054347,-0.1723538,-0.29445836
-0.5545061,-0.49879467,-1.3481903,-1.588528,-0.020686923,-5.9777827,2.1930254,1.6583639,0.5489129,-0.33342856,-2.5139968,-1.1543666,-2.8010683,-0.22289762,1.0410838
-3.9396663,0.74954826,-0.89056367,-0.83714926,0.1772133,-5.562418,1.9365282,5.3177605,-0.16284499,1.6364918,-2.450159,0.42429337,-2.5893202,-0.107806705,0.059591357
0.23302224,-0.4524712,-0.3697744,5.580203,-1.3261636,-7.2960944,-0.106969655,2.7070768,0.5344168,0.38749847,-0.90143836,-1.3589022,-3.9108005,-0.09090116,1.612029
0.23921089,0.35179296,0.13666002,1.7536113,-1.245801,-7.162173,-0.9590163,2.8289094,0.9003377,0.5684225,-4.579859,-0.47112185,-4.1551514,-0.46482885,0.33748358
-0.65183586,0.35466123,0.7518327,1.8069953,-1.8843073,-10.025705,-0.51124126,4.442982,-0.18126638,0.7171851,-0.7534914,-0.40810686,-3.307053,-0.16913235,-0.1863351
1.155113,0.60282314,-0.72541887,4.076865,-0.09846958,0.4456255,-2.6823277,4.5297256,-0.14659564,3.1972892,-1.370245,-1.5058068,-4.801624,-0.2735895,-0.18456228
-0.36071482,0.4650686,0.44850773,2.3305912,-3.4398007,-5.9300675,-0.8844747,4.176434,0.016892783,3.9505177,-0.93249965,-0.19297914,-3.5319188,-0.019318081,0.28661343
1.6317947,0.97239023,0.63592976,1.6344116,-1.2411115,-5.9843073,-2.8148205,1.1383773,-0.1521772,-0.5676743,-1.1895022,3.9524906,-1.2327206,0.03485435,0.736231
-6.492457,0.25977597,-5.231351,0.24155395,0.006046724,-0.95905036,3.856506,-1.5210778,-0.34986195,0.42942634,-0.046235844,-0.08198208,-0.25260854,0.019584421,0.3103508
1.9073269,0.39533556,-4.8550897,1.0581336,3.2353659,-5.8197556,0.27612692,0.7612243,-0.52640814,1.0003848,-1.7980583,1.2054313,-4.7542896,-0.71127754,-0.3905935
1.639467,0.17045999,-2.5291033,3.5858915,2.0996895,-2.504858,3.5218976,2.261426,-0.98595893,0.8901758,-7.8338113,1.008041,-3.6015937,-0.8020013,-0.2934178
1.3385801,-0.09750311,-2.1840546,4.6954656,2.769205,-2.69228,3.9637325,2.539519,-3.1846497,0.5398564,-4.249844,-0.5320962,-4.839579,-0.22974513,-0.36830866
-2.2151916,-1.8070459,-2.0932858,0.91602576,1.9111238,-5.3851,2.2699037,-4.755643,-0.08913724,-1.4949709,-0.563445,-2.947711,1.1215285,-0.08841677,0.90038484
-1.400103,-1.9549345,-1.7432097,0.39810646,3.1011748,-4.1018276,1.7639848,-0.9158711,-0.25174317,-3.552101,-0.32239246,-4.3680186,0.51968014,-0.018534878,1.872448
-2.7007306,-1.4539279,-0.71473694,2.6707082,0.6980438,-3.5703754,1.5240959,-1.3832248,0.23729283,-0.5991789,-0.91397077,-5.009491,2.4840028,-0.08030964,1.3719544
-0.47176117,-0.59165186,-3.5807393,0.33245173,1.2040347,-4.3286166,2.080042,-1.5763109,0.7503744,-0.3808934,0.32530943,-1.6306925,1.0280827,0.016147032,3.5272436
-0.14150698,-2.5175593,-2.0716722,-1.2402328,1.0058768,-5.7863507,3.8568227,-0.65172803,-0.628192,0.37033775,1.5380669,-3.0749226,0.11960598,0.06602988,0.24232471
-0.06577637,-0.3149303,-2.1479607,-3.5594292,1.642625,-4.6275225,3.6198077,-0.5336363,-0.20240603,-0.84372705,3.7068875,-1.5016909,2.3244727,0.034586046,0.46816677
0.7496546,-0.4105497,-1.9611888,1.7350482,-6.003676,3.327483,1.9396201,0.23416762,-0.4777359,-4.7558985,-0.012881808,-1.736427,-1.9956652,-0.003158594,1.1558453
-0.18767342,-0.41610542,-0.7299943,-0.0762422,-5.946312,3.7629187,3.1050663,2.4597967,-0.14135313,-3.2992313,0.26985788,-1.6151638,1.8878027,-0.06200124,0.17156957
2.2714264,0.37943488,-0.7902808,2.0246294,8.156272,0.81051207,5.5894113,1.5299566,-1.6366049,1.736897,-1.3523052,1.867662,0.37868452,0.16804965,-2.1618934
-0.321385,0.23934402,-1.0988308,1.5330682,-7.2993546,2.5661392,1.6417488,3.3130338,-0.21784659,-1.654977,-0.7174748,0.20300445,-1.4481523,0.03392604,0.7795012
-0.72624063,-0.64552236,-0.6349664,0.74102604,-10.394254,3.5987797,1.458279,1.2441345,-0.14564468,-3.3788571,-0.59854805,-2.389664,-0.064733,-0.037094768,0.77706146
2.2941895,0.2645409,-0.89351285,2.462284,-0.022056378,-3.6789365,0.7030144,3.8460884,-2.9117427,1.0169348,-1.6978409,1.1094599,-3.7657654,0.791476,1.2299795
1.5694181,0.39845216,-0.17426972,3.0646918,0.96811986,-4.3989487,1.1479496,6.3941836,-0.41380665,0.42985815,-1.1087886,-0.6454574,-1.5905021,0.19090405,0.6475393
0.1757796,-0.033695303,-0.18738407,1.3317871,0.9054875,-2.7709877,2.2813318,5.22763,-0.40484172,2.189059,-4.868449,-0.67152566,-2.878754,0.51592904,2.2726898
-0.1763968,0.19686694,2.3554993,5.100286,0.32416192,-3.4555807,0.22659795,3.4415004,-0.86307186,2.1415064,-3.4726691,-0.9517685,-1.8442338,0.35742822,0.07778917
0.27544594,-0.13741532,-0.12657478,4.467837,0.34176615,-3.2763746,-0.08151705,6.1707387,0.058864076,1.1425502,-6.837004,-0.7396647,-1.7359548,-0.04128448,-0.2228998
1.6002549,0.36831978,0.17409806,5.6820025,1.8998953,-3.3248084,-0.2875824,2.6146789,-0.87445545,1.6832365,0.997645,0.21256192,-2.319505,-0.40439767,0.029468093
2.2666752,0.5095418,-0.99342895,-2.183525,-3.4603276,-1.5455102,-1.8860185,-1.8940521,1.8512282,1.411115,1.5678455,2.3213363,0.20581916,0.016165357,-1.5400411
1.945732,0.38288572,1.3552074,-1.1419544,-5.9576836,-1.2910993,-2.3398826,-1.8060025,0.74497503,4.232974,0.71071684,1.4330041,1.5850732,0.057812694,-0.31457612
1.5004847,-0.5182374,-0.1380957,-0.229119,-3.4431581,-1.7302098,0.26773977,0.1515695,1.3715746,2.2579155,-0.25477687,2.0562842,0.54157376,-0.1622969,1.6898744
1.8966635,0.6078707,-1.7288471,-4.3769593,-3.3188496,-0.94064474,0.39061832,-0.97275484,2.7709253,1.0653496,4.333931,1.3536009,0.31440482,0.11159399,0.1591775
1.5580497,0.043071333,0.12797372,-0.043244284,-2.8253086,-2.2943423,-1.9529278,-1.4604849,-2.501001,1.8938755,0.1378608,1.6830547,-0.11527974,-0.09243147,-0.19745031
0.9046802,0.18117364,-0.025352051,-0.021774095,-3.4410992,-3.1785398,1.725018,-0.38484666,-1.0665549,0.38867918,2.8800435,-0.15402797,0.5307913,0.014805427,-2.9115908
0.78310835,0.0183981,0.13192673,-1.0110784,-0.40335375,-9.588659,-3.2572637,-3.7092807,0.1104957,0.7650267,2.4066744,0.055588033,0.9881405,0.0031437306,0.84524906
