0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
1.3273431,-0.6841359,-0.790522,-1.5635275,-0.29856154,-0.792597,-4.104836,1.6084926,-1.6504178,1.2348769,3.7977006,0.5257172,2.4559648,0.0057841493,1.1607965,3.6999807,3.332626,0.023042342,0.05797489,2.2719364,-0.18732658,-5.6966248,-0.810018
1.4324965,-0.51619357,2.8077013,-1.5344006,-0.29654682,-0.6007855,-4.0760474,1.8690133,-1.6424383,1.0672109,5.0084243,0.52179873,2.326928,-0.34947422,1.1566795,3.4563851,1.8750551,0.022327876,0.0505803,4.852973,-0.18341023,-5.427438,-0.26118925
1.3841178,-1.2853992,0.36953065,-1.5435039,-0.17579103,0.306444,-2.045162,3.575337,-1.1148229,0.9252796,-0.5525456,0.57298774,1.5156791,-0.35368845,1.2494354,7.7681274,0.52739686,0.021351894,0.06010173,1.261417,-0.026908783,-6.6760163,-1.2990848
1.4007787,-2.6184509,0.3926084,-1.7866013,-0.3111198,-0.92670465,-2.1779096,4.8380904,-1.3670614,1.0890437,3.6928601,0.59712046,3.023648,-0.5476992,1.2264937,5.183785,1.7706486,0.021045418,0.073703654,0.859439,-0.33987597,-3.730261,-0.7986756
1.1113834,-0.50862896,0.41889387,-1.8384268,-0.40581837,-0.8538418,-1.125516,6.7020583,0.752794,0.8298478,2.1163688,1.2561957,2.6032407,-0.64904964,0.89956313,1.8206478,1.200131,0.02665001,0.066068076,0.6311816,-0.5358182,-6.381757,-0.17975372
0.7432713,-0.33550653,0.23658894,-1.2534589,-2.0950332,-0.33215597,-0.58555025,0.47391683,-1.2541577,8.281542,0.59821534,2.871659,2.4377346,-0.35357544,3.951474,1.7241521,0.5973357,0.055283554,0.005273075,-0.1296078,-0.16830015,-2.7762659,-0.24895756
1.6635936,-0.5958369,0.42346245,-0.31737033,-0.32414588,-0.5702365,-0.39816073,4.6570315,-1.3852834,1.3372526,-0.69904524,0.70504206,0.47383097,-0.100183465,0.7902766,3.2616684,1.4881635,0.123091385,0.09014761,1.422741,-0.4683013,-6.962918,-0.47811258
-0.7957854,-0.75583655,0.78804237,-1.0051906,-0.16900168,-1.271023,-1.0717529,3.4556432,-2.9511034,1.3810687,1.2758378,0.7387055,-2.5868104,-0.20265351,1.3168352,2.553696,0.49375778,-0.01701357,-0.093444474,1.3889799,-0.328315,-4.2316093,-0.5292025
-0.96145356,-0.56989217,0.5461335,0.22814496,-0.54603666,-1.0174232,-1.2989882,7.5542445,-2.630192,1.3295107,1.0443226,0.61344874,-0.9531716,-0.13895117,1.467569,2.9705045,0.89434415,0.0013144206,-0.056815654,1.2011919,-0.26095653,-4.5475407,-0.5430432
0.65485126,-1.1275704,0.8257043,-1.3368943,-0.18406059,0.46606416,-0.688228,0.93457013,-1.8329167,5.5049286,0.5688625,0.8831698,1.5993791,-0.3731755,2.3404727,1.6162748,1.1424876,0.03433051,0.06950167,0.59646004,-0.16318808,-3.6840084,-0.25338176
-2.268767,-0.3575681,0.03937244,-0.66511434,-0.22502853,-0.9681188,-0.86594486,0.07859514,-4.3134246,4.1305847,1.6065198,1.0220435,-0.53730136,0.103227094,1.0453566,2.9196584,0.7345351,-0.041373167,0.034804605,0.5884709,-0.3324381,-2.9008677,-0.51776093
1.5015026,-0.47267422,0.49257392,-1.6808004,0.19923973,-0.11388408,-1.2299601,6.8551145,0.7838477,-0.07166797,4.207786,0.44514754,2.4675848,-0.29555196,1.0182003,7.1833344,2.3411233,0.022906577,0.05273672,1.2614514,0.30695608,-6.011325,-0.8927287
1.4349016,-0.9624333,0.6611135,-1.7056322,0.023292651,0.0060780765,-1.7546585,6.9372044,-0.17106485,0.47026283,4.3943095,0.45204777,2.488163,-0.32273468,1.0357299,11.974889,2.727361,0.02241548,0.046563677,1.154312,0.023317538,-5.180376,-1.2244803
1.4537627,-1.3113135,0.5045927,-1.7081594,-0.14371465,-0.26687875,-2.0891132,10.551975,-0.40790388,0.82670563,2.762135,0.56428695,2.7002919,-0.34966028,1.2879217,9.252431,1.9366361,0.025979023,0.06026097,1.9474021,-0.13167801,-4.887537,-1.1855265
1.3369299,-0.8012761,0.8203278,-1.6234839,-0.19261135,-0.36841074,-1.5130835,12.853775,-1.0560832,0.84390426,1.7622017,0.14111373,1.7789996,-0.27343756,0.36051217,5.504475,1.5230975,0.012302813,0.03420043,0.529541,-0.24201936,-5.7665076,-0.6952226
0.60264635,-0.31991106,-0.28859118,-1.31625,-3.9539046,0.8408912,-0.4272155,2.8023298,-4.062112,4.1242175,0.56268924,0.9652646,4.172004,-1.3882607,2.0059965,1.1269313,0.46316418,0.23410779,0.003525238,-0.7902282,0.3321722,-2.227802,-0.22785392
-0.3048695,-0.33018526,-2.1070695,-1.0941237,-4.5009127,-1.0237969,-0.25554284,3.8248813,-3.7004678,1.063916,-0.4134819,0.7112684,2.0000927,-0.33409563,1.4803553,1.4281654,0.505852,0.028583666,0.057656843,-2.7562237,-0.2585142,-2.7759955,-0.1991381
0.24327376,-0.1741003,0.08970183,-0.80435646,-1.4693321,-0.8197466,-0.5583833,3.6094112,-2.4307072,4.052404,0.50758195,1.9627796,6.3656297,-1.0234336,4.0942683,1.5078095,0.46271554,0.23975778,-0.18344536,0.43207696,-0.05002534,-2.0351186,-0.21921916
0.34212476,-0.31927377,0.1654881,-0.67166823,-0.46644858,2.2144465,-0.5468058,4.1437335,-4.8969393,3.8111165,0.49654436,0.40475178,1.4699198,-0.12705827,1.4141365,1.3184185,0.53530353,0.00095533585,0.027286239,0.48048738,-0.19556141,-2.6184084,-0.14518136
0.32492623,-0.33878678,-0.029913496,-0.32837102,-5.410391,0.226984,-0.50223726,2.620751,-7.811415,2.4014962,0.3287153,0.7135285,1.8944327,-0.3263593,1.6175894,1.3340033,0.52939665,0.035785872,0.034078564,-0.3726735,-0.20095083,-2.5621963,-0.1796128
2.1383302,-0.28003582,0.3705716,-1.2550607,-0.1557445,-1.0876367,-0.54392487,2.945421,0.50477046,-0.2983876,0.36374998,0.23041521,2.5697224,0.076361164,0.34765357,2.282417,4.765675,0.02539588,0.031970065,1.1942496,-0.3554021,-7.9345956,-0.4361342
1.2684593,-0.42109,0.23811826,-0.33877978,-0.7959219,-0.14965172,-0.5821027,1.8869209,-5.0790153,5.739906,0.53858376,0.49322492,-0.03288344,-0.3260135,-1.2517792,1.6665355,0.5946208,0.037203837,0.051514253,0.28362703,0.3040449,-2.8440084,-0.19898692
-1.4533874,-0.34755066,0.14929822,-0.8221962,-0.59123963,-0.99542373,-0.664342,0.749814,-4.875494,8.510393,1.0462741,0.9926594,1.0030694,0.23165068,1.4140427,2.4674864,0.64849275,-0.01589782,0.08305659,0.1748686,-0.41413978,-2.8786733,-0.34567297
-2.9255726,-0.34264094,0.21929426,4.3035455,-0.3039787,-1.0735604,-0.59931767,2.1874154,-3.4801452,1.5008124,0.6203837,0.64243966,0.21282242,-0.030561373,1.3221,2.087177,0.55645406,0.008941503,0.026187247,0.10970368,-0.29716384,-3.041846,-0.2332524
0.46788803,-0.3347316,0.52769184,-1.2231522,-2.7009318,-1.1855491,-0.780525,3.5453198,-7.4128175,1.6985855,0.9081907,0.7970105,-1.9190676,-0.03731047,1.0430309,2.407208,0.48116016,0.0044685574,0.006183709,0.8714579,-0.31207684,-3.1358514,-0.26896238
0.5894893,-0.49638337,0.8314676,1.1564528,-2.4266114,-0.2267969,-0.53834486,2.726451,-4.9120035,1.5849416,0.41699517,0.8338036,1.073698,-0.4270113,1.4996786,1.0381639,0.6400955,0.06257413,0.024747321,-1.9138223,-0.22726911,-3.959472,-0.26783958
0.32936224,-0.3631476,0.5133486,1.0173906,-0.11415631,-1.0021284,-0.5366154,2.8443346,-8.436107,0.49137837,0.5894397,0.6203427,0.14255129,0.052009977,1.4356436,1.2305875,0.49432367,-0.01988757,0.06407891,-2.2504976,-0.27807093,-2.8998358,-0.17129053
5.049577,-0.42303097,0.32485333,-3.4186845,-0.11576283,-0.5857976,0.35222837,0.07414153,-1.0968701,2.9549472,0.97014695,0.44087565,5.967828,-0.4877656,1.155766,2.429,0.3621616,0.018723067,0.107557535,0.6899946,-0.26442355,-1.791569,-0.5766589
3.148441,-0.88992745,2.6862755,-0.917311,-0.0029270453,0.23969935,-1.4650174,-2.6661305,0.658851,-0.05434682,0.54127717,-0.12097768,1.5697669,-0.23958924,-0.14851142,1.6650265,1.0967292,0.013902393,0.014569703,4.655723,0.013049953,-7.1556506,-0.22841749
5.3791857,0.06641764,0.2630489,-1.1707257,0.05602442,1.6211088,-0.6561825,0.36123085,3.2947733,-0.0011887582,0.8795284,0.07808752,1.7702837,-0.23695725,0.5528091,0.26594865,0.6546734,0.017382922,0.035432998,0.78538144,0.08732237,-4.9218464,-0.24742623
3.0448809,0.47350067,0.9122041,-1.9728389,-0.3878451,-0.12536275,-0.6184987,-0.3141954,-1.0384218,-2.9757261,0.8114521,-0.46089303,1.8192543,-0.746452,-1.297727,1.210075,0.48231825,0.029375803,0.048225876,1.2705932,-0.25511727,-4.2285304,-0.30123553
1.2081126,2.6108112,-1.3161407,-2.0383048,-0.14777604,-0.3572882,1.1218435,0.48985052,-1.5928617,-0.557346,-0.15860175,0.20071092,2.0328238,-0.15726018,0.70040864,2.649594,0.6050199,0.023160094,0.054689627,1.108799,-0.120934136,-3.1349733,0.33361927
3.8526835,-0.48469496,-0.08844698,-4.060917,-1.9524908,-2.5152903,-0.85114884,3.4287522,-4.7141347,5.1419244,0.9068296,2.1016119,6.666863,-0.75977814,5.4332113,3.2447195,0.7870698,-0.02544622,0.23016164,0.8258018,-1.1905208,-3.8986635,-0.32512537
-0.7056901,1.0335256,-0.6317776,0.24812226,-0.007652444,-0.68201375,1.8099906,0.8239272,0.18068671,3.1613145,-1.2146095,1.6262765,-0.113498494,-0.5269447,3.1773486,-9.162884,-2.7889912,0.0013065129,0.1719089,-3.1202204,-0.19652721,3.428783,0.4627723
0.9492987,-0.06665624,1.0138849,-2.4187732,-0.18702985,1.8831863,-0.3851383,-3.8248434,-1.6969738,0.70941955,-0.1854033,0.36824754,3.2430239,-0.3112433,0.80934674,1.4626069,0.36253777,0.03075735,0.07786419,4.774215,0.029878981,-5.3044586,0.2757062
8.304138,0.11565565,0.12112728,-3.2229307,-0.52411604,-0.9120711,-0.2909742,-0.7400099,-1.7401922,1.8191168,-0.50879884,0.74264425,4.9833727,-0.57699203,1.4080689,0.07495455,0.20771341,0.40430462,-0.104936816,0.18553074,-0.21192929,-2.8852694,0.7921008
1.6571801,-0.49539173,0.45188212,-2.8357065,-0.368705,-0.68486327,-0.7075267,2.9842844,-1.927122,11.972033,0.969196,0.5769338,3.068863,-0.58013296,1.3109071,2.143207,0.70147383,0.039872944,0.8610142,-0.020277087,-0.20200919,-3.7344494,-0.3732875
0.20790102,-0.18415374,1.2238051,1.3994632,-0.081225574,-0.21409445,-0.42031893,-3.4270065,-0.4799106,0.45017764,2.2461147,0.17020853,0.69944084,-0.056947257,0.5525167,6.250592,0.40296555,0.011664398,0.015186126,6.906438,-0.04841169,-2.0921178,-0.9912798
0.16372406,-0.37867093,-0.076334916,0.56455445,-0.2207376,-0.5031854,-0.7378175,-0.6300146,-0.973029,0.6000886,-1.2470042,0.34861442,-1.337386,-0.21317357,0.7260248,3.4502897,0.54429567,-0.017096685,0.051647004,3.9692252,-0.14163868,-1.9295627,1.6248853
0.30881697,-0.598419,0.35975233,1.8408147,-0.11685966,-0.15074399,-0.97288275,-2.0460048,-0.5474063,0.8059443,0.32468283,0.33514646,0.23619172,-0.018550701,0.49369594,10.29384,0.41398418,-0.00816476,0.025084449,3.5359635,-0.09797616,-2.0973537,-0.058126044
0.4747,-0.38832134,0.5113725,4.7118645,-0.08495575,-0.25037232,-0.52282065,0.107934356,-0.28093812,0.4497045,1.0165856,0.21000814,-2.3916028,-0.17637102,0.5462199,3.7312398,0.59396243,-0.11021835,0.021810805,4.529585,-0.07780859,-2.2571402,-0.45875534
0.8280805,-0.27235454,1.4178549,1.3228065,0.1062349,0.58469003,-0.494664,-3.6872334,-0.15897149,0.017347638,1.7789326,-0.17440791,-3.9712186,0.3918936,-0.6573418,4.560215,0.44493198,-0.008102055,-0.045346435,5.011176,0.014059889,-2.7006667,-0.7985021
0.5821142,-0.1836119,0.093230546,1.0881089,-0.22319658,-0.28596452,-0.04733176,0.4010437,-0.9889143,0.7145297,0.9675405,0.28680214,-2.4691572,-0.16229503,0.5113987,7.5145774,0.5042362,0.042250376,0.026449518,3.1893394,-0.21640044,-1.818663,1.0432703
0.56209517,-0.4738805,1.1255361,3.0272372,-0.18308073,-0.44223136,-0.47184554,0.87625664,-1.585184,0.8383956,4.2986765,0.41531804,-0.21264225,-0.07597933,1.0319787,5.91019,0.5976315,-0.0022418916,0.04714687,3.9661796,-0.10485863,-2.483239,-0.45543784
0.55549866,0.09940937,-1.0447044,3.683513,-0.6452543,-1.2741642,-0.91446984,0.95843315,-3.8723502,1.2142782,1.232318,0.513644,0.06015941,-0.24824317,1.2179077,4.421558,0.2620804,-0.006842839,0.10260938,3.5561767,-0.19100134,-3.1341772,-0.055957973
0.27077445,-0.28094435,1.6807827,-0.59765065,-0.052668296,-0.07002856,-0.613755,-1.7349142,-0.23022306,0.13196401,4.8306217,0.1519638,-2.7255435,-0.047262546,0.22950119,4.366338,0.5943488,-0.030717438,0.010827085,10.173358,-0.03080669,-2.2152598,-2.1227157
-0.1328026,-0.054093596,0.9090063,0.6975109,-0.58087033,-1.9885583,-0.09066558,1.0050247,-9.532654,2.7349923,0.21134543,2.5961337,-0.94335395,0.055709284,1.6759816,-0.32187,0.07181271,-0.008481012,0.051206183,0.8590361,-0.6102958,-0.37307242,-0.043517847
-0.87803686,-0.054032348,2.9944735,0.35731205,-1.053292,-2.7020798,-0.3188949,1.1482261,-6.461989,2.0531614,0.163926,1.5627543,1.1102983,-0.19777331,1.2185527,0.2365799,0.09793236,0.01181135,0.056134656,1.6606218,-0.76014805,1.8271623,0.0012437666
-0.058447443,-0.2263353,0.9856713,-1.0833278,-0.054793775,-0.13656199,-0.39812624,-1.9737426,-0.36648932,0.5752577,2.2569416,0.09263272,-1.1411096,0.054416616,0.5086944,2.6442072,-0.015274277,-0.009758051,0.004332398,6.9787855,-0.040148754,-1.7013471,-2.081469
0.38661638,-0.28216484,0.9849504,2.456154,-0.12312306,-0.3151524,-0.58450794,-0.1470946,-0.680565,0.50836796,-0.62697536,0.2421961,-6.039303,-0.08338123,0.586578,5.2983284,0.45463523,-0.069076516,0.028897392,3.406418,-0.0810322,-2.2994108,-0.10293138
0.4167023,-0.34758428,1.3634715,0.2614361,-0.05931645,-0.050248053,-0.553473,-1.0270243,-0.31852847,0.34547374,3.5892265,0.12367855,-2.6761518,-0.026896004,0.38787547,8.112312,0.52078027,-0.046246815,0.012550404,7.2783623,-0.04086643,-2.3488715,-1.733462
1.9741851,0.55308515,-0.5077725,2.0141144,1.4492124,2.1035604,0.9480228,-3.2231016,4.7460384,-4.141002,-1.0929714,-0.83343,-6.3392267,1.3984234,-4.3405604,-2.7440877,-0.8626003,-0.012861379,-0.04229029,-1.4878473,0.7047847,4.846209,0.36782116
0.13175787,0.11722957,-0.14514594,-1.0561807,-0.46361303,-0.53836495,-2.2667873,1.6316984,-4.727059,2.0231879,0.07647937,0.6926043,2.3506062,-0.17136306,0.7830085,-4.0097594,0.97097373,0.0024899472,0.066263035,-0.7989349,-0.3165547,0.3526033,-0.045437634
-5.020569,0.04877717,-0.09695789,-1.0000062,-0.27267817,-0.973713,0.39537856,1.5848527,-4.3734784,-0.49797457,0.82560724,0.3812522,0.81027573,-0.16690063,1.33718,-1.2174984,-0.054576658,0.01229391,0.053407315,-0.20419852,-0.31782648,-1.4303279,-0.18094179
-0.47798935,0.5384651,-0.6270588,2.0498228,0.7981565,3.0964615,0.9011951,-6.3880744,4.9918785,-3.1287115,-1.0457172,-1.5216491,-6.3300095,0.7567968,-2.9289973,-3.2126575,-0.86945343,-0.035182763,-0.0940293,-1.7971873,0.5825778,5.2149963,0.3204198
-1.8100926,0.27327353,-2.4460797,1.2415324,-0.03341826,0.07379558,0.094639316,4.1584463,-4.3599524,-2.0102527,0.21204236,-0.12564114,-1.4733069,0.28309843,-0.20484845,2.065371,-0.018980045,-0.023765597,-0.012071466,-0.50510895,0.14823312,0.35967004,-0.21304898
-0.7557726,0.2781589,-0.04093109,0.8604646,0.10206028,0.64926064,0.6337927,4.6479917,-2.9606385,-0.28134555,0.4955205,-0.27661207,0.4105951,0.080207534,-2.1626923,0.9937492,0.13730577,-0.10249976,-0.12714407,-1.0907751,0.07164062,1.5361439,-0.16570473
1.9411669,0.0324649,1.0457497,-0.068680614,0.6353264,1.656258,0.10945641,5.829047,-1.3463898,-1.3965491,0.02669563,0.0899155,-0.16878963,-0.0423763,-0.65586984,0.07287881,0.42856175,-0.063126884,-0.0070139794,0.56147856,0.40077582,1.1263471,-0.18311997
-0.34750947,-0.024510432,0.81145394,1.7216734,0.21192484,2.7270293,0.016605755,-3.8569763,1.4151284,-2.2086327,1.7436217,-0.622927,-1.5736806,0.2888712,-1.1998702,5.6973853,0.22185157,-0.031782586,-0.05048447,2.3269484,0.7896985,-0.5572718,-0.42984655
5.807121,0.08366136,0.23424064,-0.076254405,-0.058740642,0.15447026,0.1140664,5.092775,-0.86353815,-0.7132551,-0.23126474,0.05560162,-0.17299028,-0.025252944,-0.43392012,-0.7071547,-0.09785456,-0.020045495,-0.006937261,1.880352,0.123817876,1.4729823,0.10873655
-2.8376784,0.4770246,-1.5708181,0.73275656,-0.031124035,0.16802892,1.3125261,0.23838867,-0.2313611,-0.51702267,-4.5632505,-0.24954847,-1.4252597,0.04293476,-0.80672747,-8.544232,-2.138169,-0.0034274934,-0.030427786,-4.858297,0.06748631,7.247374,1.4866688
-4.455776,1.8617773,0.092103034,1.8784596,-0.5441197,0.09400376,3.283705,1.0009582,-0.42385232,-0.5777266,0.34279263,-0.28818655,-3.2365737,0.35188317,0.47157326,-4.243724,-1.2911216,-0.01452841,-0.04916685,0.41310665,-0.8313401,2.8835273,-0.67144924
-5.4369507,0.33743128,-0.18069567,1.1751635,0.530592,0.90149456,-0.14149633,-4.9468355,3.5578136,-1.2312574,-0.7186146,-3.6304817,-2.140487,0.32233462,-1.6152899,-2.1994882,-0.07475019,0.060785443,0.19720136,1.341066,0.27784705,1.9677347,-0.049193446
-0.21957341,0.27669743,-0.7089751,-0.12985924,-0.71199006,0.6584606,3.499209,-2.1788986,4.4548645,-0.54592687,-0.96293294,-0.816279,-2.225758,0.18275255,-3.0177786,-2.6998208,-0.49967384,-0.006546652,-0.47082907,-0.1524178,-0.32380122,5.628575,0.4272789
0.58855975,0.054522853,-2.5558267,0.4714301,0.27442068,1.0369202,2.2569373,-1.9185269,2.08028,-1.7564598,-0.51987094,-0.58369243,-1.6607463,0.12070858,-5.3977227,-2.4399657,0.6277591,0.00028565552,-0.13998355,-1.8658452,0.6545787,4.133099,1.2665321
0.9676215,-0.34465584,-0.421287,0.22039573,0.33567148,0.6610469,0.28572866,-1.5225981,2.6035953,-1.0828288,-0.55077726,-3.8963988,-0.46743375,-0.073070176,-0.9314744,-1.8041121,1.3448024,-0.014684702,-1.5134987,-1.4395193,0.13904016,0.119759634,-0.26610312
1.2769451,-0.26831385,-1.219287,-1.4933872,0.1661752,0.12046771,-0.03997478,0.7455214,0.18529391,3.429411,-0.07458541,0.3425651,1.2436876,-0.08252474,0.70673543,-5.8974113,-0.118221864,0.00018661302,0.013034295,-3.0554059,0.024561657,0.7980755,0.031522058
0.63877994,0.33238897,-0.3397496,-0.10442285,0.86009926,1.4261396,5.162033,-1.6493964,1.0518447,-1.2232014,-4.4951534,-0.91808337,0.11782175,0.11933248,-2.5884652,-2.7094946,-0.35677475,0.028198294,-0.09677017,-0.16589753,0.4104614,4.560665,0.05750702
-0.9875578,0.32734033,-0.7397766,0.9317469,1.7357334,0.16460912,2.9299703,-0.5373037,2.967011,-1.514878,-3.487995,-0.54055935,-2.0982172,0.31827605,-0.43620744,-4.4510703,0.66840315,0.012373709,-0.037782174,-1.0063864,0.22051884,3.840926,0.46960387
1.517548,0.60999525,-0.71413,-1.2030872,-0.035384033,0.06964312,1.034018,2.2084103,-0.3596135,1.4308335,-3.5633001,0.6821161,0.7080674,-0.62737757,3.3149219,-4.392663,-2.4392667,0.026365273,0.1499224,-1.4238757,0.0470865,4.3520236,0.31142765
-1.7338557,0.34087318,0.17246975,0.9911052,0.54102933,0.98879224,-0.6297693,-7.166216,2.6196992,-1.2785484,-0.5013288,-2.6963108,-2.8711495,0.46311435,-1.9615,-1.9010706,0.19717959,0.07711021,-0.8751154,0.95857435,0.23128895,3.3914783,-0.21600932
-2.5953584,0.012596311,-0.15893799,0.46836656,0.9120974,1.5344762,-0.28186363,-1.117006,4.6892567,-1.4470457,-0.6991239,-3.81066,-2.5882235,0.27832782,-1.1495446,-2.0590734,-0.1523025,-0.081486315,0.35398015,1.3946337,0.50394344,1.9397781,0.38622415
-2.8497682,0.37436518,-0.19359455,0.38430214,0.22524592,0.2545522,0.22064155,-11.057904,3.5699556,-0.252766,-0.94689393,-1.8609223,-2.448009,0.3130985,-2.481829,-2.4858177,-0.3185909,0.06649352,-1.6023766,2.2982733,0.10586128,2.1828775,0.26118904
-0.91464734,0.416508,3.0598168,1.2803017,0.6999545,1.2298856,-0.6462439,-3.1335688,4.4480066,-1.9546938,1.6907647,-4.015313,-2.5940294,0.5241915,-1.9935951,-1.038255,1.115872,-0.007660048,-0.12162782,1.0791299,0.52705944,3.2070866,0.05043728
-5.4805107,0.46701917,-0.4089557,0.593411,0.21710286,1.6430353,0.33147272,-8.787773,3.6257892,-1.2902334,-0.6957306,-2.9224207,-2.7483134,0.32180002,-1.2257365,-1.4813071,-0.5028556,-0.0178414,0.23633716,-0.8420368,0.35007057,3.5988355,0.49136284
-2.51281,-0.15657564,-0.402063,1.0961319,0.32773504,0.832534,0.026005175,-3.4081507,3.7691693,0.28489283,-0.81355894,-2.2635982,-2.4949567,0.35427168,-3.6858263,-2.9802587,-0.09054406,-0.035344597,-1.5981677,0.9509182,-1.0306766,3.0759442,0.20238063
-1.9619929,-0.6642471,-0.49654973,1.0021669,0.1753738,0.48509052,0.097923964,-1.2616929,3.4030166,-0.91736907,-0.75233454,-0.118883856,-3.3395596,0.45662493,-3.9725518,-3.5767875,-0.32977194,0.043819156,-0.53794074,0.7418438,-1.0592586,-0.24863914,0.13754307
-2.9857745,0.39055637,0.72459775,1.5212189,0.5197973,1.0578308,-0.4283898,-3.5749285,3.4590158,-1.4778613,0.38240036,-7.501373,-2.8665597,0.54214346,-1.8959911,-1.4684218,-0.01509818,-0.008680351,-0.12549873,0.64901084,0.27962753,2.982026,0.22268657
0.8658789,-0.25981885,0.33601835,-1.3560073,0.15562628,-0.17519318,0.18508455,10.573374,-1.7622452,0.83554155,0.20659731,-0.017741255,1.9560746,1.5410597,1.2026501,0.30820453,-0.09455203,-0.1373486,-0.063185915,1.4673712,0.087549,-1.6529645,-0.11986333
-0.60110885,0.16099294,2.3266463,-2.5216293,-0.3281082,-0.33247167,0.9724716,2.389479,-1.0613847,1.1487632,-0.26926073,0.6406498,2.3457801,-0.9677833,2.9180741,0.26176405,-1.1543047,0.052451983,0.056446712,0.11146259,-0.07876702,1.7344844,0.14289579
-0.56491476,0.2032073,-0.2845507,0.07687884,1.5951917,3.4987102,0.18295327,1.3579007,4.737395,-4.0103135,0.45867288,-2.0418315,-1.2492062,0.67069817,-1.7730783,-0.4634217,-0.11251759,-0.0139949545,-0.27872545,-0.11330044,0.019695615,1.3516662,-0.11023069
0.55876887,-0.24685879,-0.047954377,-1.8828804,-1.8456107,-0.7908809,-3.9734068,-1.0247624,-2.3701932,1.3816932,-0.60163385,0.46036378,2.3583636,-1.5630032,1.4630669,-0.43792367,0.4727925,0.19458903,0.09299502,-0.39317858,-0.20957015,-2.2434936,-0.07386583
0.18702893,-0.050779928,3.4030917,0.6044332,-0.3618568,-0.16350988,-0.12621698,-1.8046436,-1.785147,0.97374886,0.30740878,0.66108674,-0.9043287,-1.3474971,2.557253,-0.7320222,0.051391702,0.04332952,0.12743658,3.8972266,-1.1411505,-0.41050988,0.095162965
1.0794704,-0.51149005,-3.0439045,-1.1610104,0.16638325,-1.568333,-0.28609437,3.684405,-0.5170525,4.98894,0.28744808,0.83833784,2.0993183,-0.27203313,1.232674,1.5255173,0.40598142,0.013617213,0.053696245,0.23260206,-0.43953842,-2.858336,-0.16450678
0.73528904,0.053220075,-2.4095874,-1.7592847,-0.14541835,-0.44507763,-1.3212999,1.3132762,-0.8408446,1.0886989,4.1227155,0.29804444,1.7146243,-0.1610294,0.6770937,-1.4028515,2.4448135,0.01920609,0.028156383,-4.701707,-0.21833134,0.24389413,-0.8039949
0.564105,-0.46622726,0.22666721,-1.4453983,1.0216125,1.3090774,-0.4584647,7.3152695,-1.6927098,1.2207848,0.34873214,-0.6140896,3.5115433,-1.4449041,2.085576,0.801257,0.33606172,0.4143044,0.2158816,0.4026301,-0.16209178,-1.2055013,-0.0765188
1.2039164,-0.27062944,0.10060738,-1.8282521,-2.6018002,-3.8621178,-0.42617425,6.798075,-4.9546776,1.6320405,0.5133181,2.4789696,4.4261303,-0.17699765,1.5062119,1.2167482,0.4569526,0.16625197,0.030193157,0.81161666,-0.38961118,-2.2032795,-0.2001079
0.39371789,-0.3074269,0.08904217,-1.1360719,-0.9788552,-0.35426253,-0.6320381,8.746641,-2.3439221,1.0548991,0.51584655,0.16445014,6.195711,1.863154,1.9516509,1.0106921,0.61205447,-0.03240842,-0.21783832,0.283675,-0.21891725,-2.272556,-0.17263421
0.9364375,-0.23083887,0.1336679,-2.2448587,-0.61604774,0.25073922,-0.40291372,8.58626,-2.1579404,1.1923679,0.34580424,-0.28058237,6.65119,-1.8566097,5.301124,0.55701077,0.4251634,-0.03002085,0.004476298,0.6121699,-0.062410586,-2.0604131,-0.12599742
1.8073149,-0.7695697,1.1033201,-0.38107744,0.103491336,-1.0021472,0.2755901,4.1539164,-1.2083795,2.096159,0.8091284,1.0659918,2.9893627,-0.2160142,0.1807215,2.8366652,0.2920317,0.019811824,-0.017412594,1.8218497,-0.26865646,-0.09811362,-0.13487099
3.0001905,-0.25313854,0.3383891,0.9639787,-0.41282815,-0.774967,-0.44848502,4.989667,-1.9446359,1.1227363,0.88116205,0.6479844,-1.3575128,1.3930836,1.8302748,0.9342385,0.44734076,-0.04840069,0.09821018,0.3881206,-0.21341449,-2.9634748,-0.2826269
0.9747199,0.527279,0.8271316,-0.8389241,0.19726428,-0.16007155,1.9340674,3.722638,-0.18772474,-0.1016709,0.5819476,0.087732226,1.5475864,-0.12081443,0.5195168,3.3928363,-2.0046728,0.011338033,0.032082256,0.8365986,-0.08528659,2.446034,-0.42814538
1.6695458,-0.15093224,1.2611395,-0.46208182,0.47596002,-0.21998681,-0.37094027,7.5914273,-1.8709157,0.94867176,0.3924537,0.18513843,-0.13278951,1.646807,-1.2085097,2.54999,0.43929875,0.013219087,0.031437516,0.5683675,-0.3101694,-1.5505635,-0.07462526
0.9194001,-0.27849412,-0.028049191,-2.9345493,-2.7657855,-3.5766866,-0.44670016,5.2011647,-3.9625874,2.726765,0.45559916,2.1032038,3.6801732,-2.5882056,6.119226,0.99599963,0.41346285,0.034523565,0.32684463,0.30982748,-0.4159597,-2.3125248,-0.15112653
1.3147724,-0.04731112,0.50346804,1.3118377,-0.5563514,-1.2193966,-0.7875445,5.5902605,0.42917848,1.6158406,0.7017466,0.72793114,2.0552616,-0.70410275,2.2161946,0.28346804,0.50516385,0.061689526,0.11433136,0.18660104,-0.32874247,-1.6586908,-0.07715496
