0,1,2,3,4,5,6,7,8
0.24662161,1.3100994,-1.1965163,-0.7718372,-2.2950733,-10.688041,-1.0627885,-1.419977,8.194561
-3.9253871,0.4698876,-1.4602518,0.48785022,-1.1633456,-11.284287,1.3941399,0.29714158,6.533089
-0.88474464,-0.45288664,-0.3216335,2.10154,-0.017500041,-10.094241,-2.0186994,2.3195314,6.8015018
-1.4693333,-0.45269403,1.2440586,0.9674559,1.8841625,-12.037271,0.14263763,-1.7213976,7.06995
-2.2207723,3.9676251,0.65650964,2.1177237,1.6361864,-10.461168,-0.81667733,-0.25178337,6.4092846
-3.4435432,0.30955008,0.05336056,3.5684142,3.6454475,-9.334643,0.66983247,0.21833685,5.5138245
-2.251192,0.7247768,1.1984959,5.739483,0.21688175,-9.368734,-0.7196337,-1.9590906,6.6097493
-2.9597843,1.1633922,3.5192878,5.653397,1.635496,-11.997104,-0.70668125,0.06772321,3.672933
-7.457285,-2.056578,6.719199,-3.373917,0.558305,-6.772134,-0.9673186,0.24331969,-5.445827
-7.6319017,5.4668455,6.200558,1.7967851,-3.9278803,-0.43949434,-0.4186092,1.2048138,-2.4564216
-9.072163,4.5421057,-0.35394707,-1.4714645,1.3544651,-5.134792,1.5981268,0.1349033,-1.0605195
-8.817295,2.0395825,0.56832623,2.4066038,2.433732,-2.5089915,-0.5830741,-0.81907505,0.2858688
-9.915515,0.5188831,1.0461043,0.7067732,-1.5948837,-3.8798594,0.33121395,-2.1391969,0.5656543
-11.478377,-0.51043093,0.058008295,-0.82841474,1.547928,-1.5650587,0.53786576,0.4785189,-1.4739883
-12.244976,-1.333855,-1.5110574,1.1453289,-0.17407635,0.090774395,0.48033333,-0.8638431,-0.5058851
-0.4015397,1.4423466,2.9731936,0.4077432,5.457643,-7.9142737,0.61182165,-0.33557907,8.827932
-0.7044227,-0.24777414,-2.1897714,-2.523201,1.8589431,-7.8430266,0.43529633,-0.17347522,7.3646774
-1.262112,-0.64424443,4.901908,-1.0664186,-5.8890047,-3.4979591,-0.6258386,0.3852901,13.834187
1.3626143,-2.0062468,1.9533428,1.17356,3.2621539,1.185398,0.10712061,0.26988778,15.900141
2.032414,-2.3670254,-2.805472,-1.4679323,0.9939614,-11.097959,-1.7384261,2.0294518,9.772044
-11.059005,1.8215262,-2.589635,0.843153,-0.6207834,-0.597849,-1.979885,-1.530562,10.21292
-12.099017,0.5708391,-3.4864674,0.15217353,-1.150864,-3.682372,0.83100516,1.0734099,9.513622
-10.325341,2.395328,-3.8530316,-2.9159129,-0.8546434,-3.8985302,-0.0060322694,-2.4638214,9.138058
-13.196708,-0.15910883,-2.6024168,-1.8026187,0.47930494,-2.9542117,-0.017098196,-1.934607,5.370289
-12.197638,3.46813,-2.115598,0.7086242,-0.5816613,-2.662424,-3.6338809,-0.14539015,4.767228
-10.404839,1.7936301,-1.0997152,-1.775834,-3.3348122,-0.65202785,-1.1391665,0.9914519,7.7565904
-8.389015,2.511298,-2.421511,-0.062447075,-0.55166286,0.5782898,1.9226176,1.3828219,8.862612
-8.019301,-0.6239206,-1.3477659,-1.1322315,0.90798545,2.9068382,-0.28653798,1.6195595,9.018384
-9.460278,3.763613,-4.63563,-0.5548675,-0.770798,-3.2228336,-2.2768123,1.4647022,9.048699
-10.552348,2.183981,-2.543738,-3.128303,2.4100327,-1.586993,-2.3290536,-0.08651266,7.065979
-11.306304,4.8407273,-1.8467263,1.0420902,1.6619483,-2.9999588,0.26042747,-1.0973812,6.1414633
-6.080865,2.906751,3.6762667,0.058326036,-2.9809785,-4.9169874,3.3507018,0.19491142,0.9106501
-14.331375,4.520417,-3.3246667,-1.852648,-0.7255931,-1.1809834,-0.59807765,-0.054930434,7.340779
-4.4859424,5.869792,5.96685,-2.6319573,0.21110076,4.050001,-0.101634905,-0.54092914,6.206523
-2.6611178,6.240476,7.359787,-4.1917944,-0.14003162,0.7938917,-1.341802,-1.4075177,6.975978
-5.1810365,0.6510905,3.4565167,-1.3694761,-3.3176181,-3.0773065,3.8803988,-2.0537343,3.192024
-7.040141,0.54156524,2.5577009,-2.3136623,-0.018481493,0.35881817,5.8267136,-0.73404545,5.7727494
-10.053884,0.5683271,-5.833743,-1.2931372,-0.43916512,-1.5445853,-2.4360147,-2.4885,5.41068
-11.017013,0.8306323,-5.8325863,-3.6288333,-0.5475652,-2.4384084,0.14799204,1.3490711,5.393633
-12.32843,-0.066078015,-7.247849,-1.5200175,2.4074872,-3.6901114,-1.958414,0.007330674,7.010927
-12.611966,-0.19870506,-4.0983715,-3.1189094,-1.4847729,-3.1528904,-4.1446753,0.27778253,7.2784886
-7.2424994,6.992926,2.7826211,-1.8420153,-0.12898803,-5.6315556,-0.8862745,-0.21804546,0.44951057
-7.3599753,7.7765775,4.784597,-1.3621796,0.052345578,-1.6776433,-4.79225,-1.2052163,1.341376
-5.810019,6.276525,3.328518,2.1951978,0.6172774,-6.452404,1.3785869,0.3692685,1.5453166
-7.270719,4.9088697,3.975984,-6.5093455,0.25131145,-3.6806533,0.12633969,-2.5884738,1.7337933
-5.304627,7.238385,3.6516151,-5.442431,0.19677745,-2.040388,1.017936,0.074845776,1.2385042
-11.632979,5.7105274,-0.9906106,0.12618095,-2.4452083,-1.8063918,0.41408506,-0.31185886,10.946433
-6.517188,4.4053698,4.6430397,-4.6582956,-0.29539979,-1.8333821,4.081997,-2.0038338,3.5377784
-6.894588,1.8285776,2.615818,-3.8812249,1.2288797,0.7300057,3.3898876,-4.416639,5.918038
-5.875108,5.781312,5.8694515,-7.4974537,-0.6836135,2.084789,-0.96310925,-0.950707,4.1146736
-6.6593266,5.30737,5.6422963,-4.981937,2.712538,0.5451316,-1.4947025,-0.37030432,4.4874196
-7.8142247,7.96938,4.5096345,-3.380319,-0.25748783,-0.22844788,-0.63580996,-3.5945678,1.0902637
-9.286781,8.109727,5.0585375,-2.7706535,-0.68775654,2.5491228,-0.6528281,-0.38049737,1.8300112
-6.364028,1.4603155,-0.43739602,6.7847524,-2.4638357,-9.200192,-1.2403768,1.4200567,1.0608327
3.2161188,-1.651902,-2.1904023,3.988533,-1.1809757,-8.179898,0.754935,-3.959278,7.0415497
-1.0816755,-5.4429374,-2.466618,1.3929967,-0.7956945,-11.141256,-2.7324216,-1.7623142,2.4353256
-0.39267907,-5.0780754,0.40316662,-0.1500344,-5.18664,-8.874367,-1.2909634,-0.79720175,3.5716388
-2.4872363,0.6474241,-0.75696635,2.7559853,-0.8720682,2.3517792,-3.5018299,3.5613148,9.519508
-9.682896,-3.5164442,4.363081,-3.107718,-2.0648751,-6.927388,-4.4992967,-1.8517209,3.6066585
-7.457124,-1.3781241,-3.3823879,-2.2162285,1.1766943,1.6203941,-1.0643889,0.15381175,-10.173731
-3.6888306,-2.9053,-4.849152,5.867687,-1.4441979,0.373995,-1.3232518,0.701017,9.486935
-5.116992,1.3487626,2.3805828,4.5260983,-4.3530903,-6.5052853,-2.8022907,0.04302799,1.5448005
-9.78678,-0.56714845,2.5901887,6.0293636,0.6780332,-3.6253593,0.84613794,0.3320715,5.772829
-1.2452048,1.335671,-1.3502322,1.9564371,-2.180882,8.009426,-1.2941812,0.010329693,7.3777313
-2.7528777,0.6635832,-0.80315274,-2.5121741,-5.911566,8.4045925,-0.69857925,0.5013092,5.498482
-4.929183,-0.8093129,0.2792388,-3.79226,-1.3236356,9.023708,-1.1998789,0.19145401,4.855499
-4.967993,-0.17012265,2.4097807,0.2418465,-3.948309,8.592663,-0.42569476,0.12033295,7.2053466
1.7327499,0.5576117,-5.084933,1.0379355,-5.8630233,2.7514563,-0.7472034,0.07332797,12.793169
-2.1102605,0.3257956,2.3534822,-2.9105432,-2.6267982,7.671858,-3.020348,1.6465812,6.7275887
-4.4602404,3.5992782,-0.027649257,-1.4627503,-2.6442256,6.2442656,-0.12449612,1.0403144,7.910038
-5.059107,2.2486165,0.5999376,-0.21100298,-5.8243012,3.6010082,0.7630111,-0.3085797,6.5408363
-1.2538264,1.979465,0.5681701,-1.1950878,-2.2182105,9.341776,-0.15195143,-2.3154583,10.016579
-6.054462,-1.7887578,6.4579334,1.8326851,2.6351724,4.838893,2.005674,-0.16964073,-1.4535756
-5.775279,-3.29023,5.5539494,1.0329677,0.11838382,2.641391,6.2157674,0.092862435,-1.1841935
-1.5735663,-0.21758449,-1.5588738,-0.9939767,-3.9934366,8.41211,-0.6575011,1.0630811,10.91599
-4.4074917,-1.0865477,-0.3702786,-0.6978066,-2.940375,6.4226193,-1.263676,3.2814837,5.7103043
-4.1705184,0.11576173,-1.0111787,0.17433266,0.23358506,8.971441,-0.13320482,0.12739326,9.628694
12.884813,-0.038591575,-5.419845,-2.2744749,2.4033313,1.1269405,4.626332,-0.18649113,-7.9308825
-4.5572968,-1.6403313,6.247296,1.9137355,3.6388862,4.4934196,-4.481227,0.014027071,-1.716175
-5.551141,-3.204341,6.1024585,-0.7290726,4.9826427,1.9731671,-3.1161227,0.4956389,-1.8437245
12.406147,-2.2644656,-6.258885,-2.5811346,2.1302772,2.7557983,1.1173253,-0.28840306,-7.6559405
-0.5305123,0.36296257,3.165122,-7.6443048,-5.2761745,-0.09107578,3.0914214,-0.22916041,0.19054048
-2.0250587,0.50710034,6.3086233,-5.0072584,-5.3974047,-1.319125,4.0625463,0.68793815,-0.8144013
-2.1993167,1.503575,4.1011457,-6.0255527,-3.0076783,-3.860131,5.700975,0.6533743,-1.9740723
5.938574,0.26534948,-9.00366,-3.020386,0.89271456,-0.23244452,7.08374,0.05963496,2.7954755
-2.1782715,2.1026957,2.784384,-4.6090984,-6.3860035,-4.2980623,3.1533768,0.4100766,-1.9813132
1.0157169,2.1228805,3.0425472,-1.7593803,-2.9650047,8.275896,-0.090835355,-0.5107087,-14.3311825
4.839127,4.5133667,-1.8711665,-2.9752586,0.06450924,7.144732,-3.4007797,-0.26653373,0.77936524
9.180527,-4.7269883,-5.152,-3.7010002,-0.5450142,4.086552,-3.5340075,-0.10398984,-2.306277
4.2820544,1.2019713,-6.422653,0.6865718,-0.7919727,-4.3361797,-3.8395936,-1.4913481,-8.380205
0.89553684,-1.0170304,-7.963293,0.5074557,-0.45558923,-3.2502816,-1.6081091,1.2423732,-7.3567505
1.6618087,-1.8362855,-4.092748,3.5874522,-0.30282384,-2.391044,4.0396376,2.3783712,-1.7661443
-4.424092,1.0609617,0.95596105,0.83715516,2.9179814,-4.551771,-2.4590213,2.273573,-6.59807
-1.2107022,-3.9585242,-3.5270019,5.948584,1.545336,0.19345702,0.16542618,-2.3207777,-8.901188
1.7197943,1.5281662,-3.3446407,2.6990445,4.4437575,0.88656896,0.36182368,-0.95432204,-9.6611185
-2.8967583,-3.4432383,-2.0696094,-4.0373845,-4.9601727,1.2259302,0.19973023,-0.36324292,-7.650301
8.413983,-6.296247,-5.6010084,-0.9952258,1.7019283,3.5074997,-0.5797326,1.3193442,-1.759378
8.755245,-5.140663,-3.4091666,-0.1839897,-1.6758529,5.0953026,-2.872737,3.0786777,-2.8371167
10.992115,-6.5153117,-1.6848688,-3.4364517,0.74361527,4.5151052,-1.2858762,2.0393536,-1.9310426
8.827221,-3.5938878,-4.607647,0.5191108,-0.022500798,5.938032,1.0282364,5.556815,0.21095273
8.935031,-5.2751236,-5.4769144,-2.6333835,-2.3322895,6.1785603,0.6560426,0.9029795,-1.5516438
9.311153,-6.326259,-2.4663007,-0.10065061,-0.9192064,4.721677,-1.4362752,-1.8092215,-2.096538
11.884714,-2.8968458,-3.7873073,-0.022667376,0.24163334,4.809304,-1.2259219,0.19958894,-1.0343614
10.100187,-2.6234763,-5.740197,-3.3342116,0.17478849,4.0552473,-1.4606467,4.7777896,-1.6059583
-5.8211846,-2.072913,11.646795,-2.403648,-2.534085,1.3148179,-1.3009926,-0.84471357,1.6397678
-5.39632,-1.4544843,0.09153569,1.8079249,-6.737128,-4.762762,-0.8780638,0.41755152,-3.1362898
5.351914,-2.0859392,-9.046648,5.206965,-0.70285136,5.638316,0.9236219,2.5471652,3.763847
-0.503608,4.4534583,5.060399,-0.41419756,-5.525825,0.7822544,-3.4275687,0.086984806,4.377733
-7.8601594,-5.259653,-3.2491608,0.29717836,-0.16317055,2.8563156,-3.9057841,2.477831,0.2810003
-3.3412724,3.3835511,2.793476,-2.7931643,0.15272999,0.87964386,-0.5772975,-7.0643373,1.4897858
-10.334515,-0.007838581,1.3882189,-2.4099298,2.8651907,-1.990224,-0.6929514,-1.0921795,-7.6250386
-6.874073,0.048492257,11.811572,0.050276037,-1.379742,5.760925,-1.8205854,0.016369542,1.8015496
-8.933578,0.27450654,9.444779,-4.6124344,-0.88215095,0.021148065,-3.701771,-1.4246236,2.2653506
-7.1221867,0.5248072,12.499904,-0.33194813,-1.1121905,1.3002006,-5.1177096,-0.13907537,3.952222
-7.5145073,0.34294844,12.5861025,-2.4993713,0.27963972,3.2093072,-2.6722624,-4.081882,3.640187
-5.9007936,-1.2336248,11.169848,3.0403764,-2.6577177,-0.49381813,2.2314851,-1.3971006,0.870706
-4.0302925,-0.035642594,12.549637,1.8436902,0.6443656,2.0530128,-0.28512102,-2.9237776,1.440415
-4.9635324,-1.67635,8.685267,3.3828979,-0.738938,-2.7425954,1.3377663,-5.8132243,-0.2472079
-5.8423424,1.1761707,9.984231,-1.0551364,-1.1196142,2.9492698,2.2455428,-1.7693539,3.0664427
-12.563403,-1.1846477,9.337104,-3.2013307,0.6390013,2.722861,-1.5348549,1.9911188,0.42859492
-4.740356,1.4704192,10.120016,1.8480804,-1.9272535,0.77689093,-1.1110686,0.8907087,0.863845
-7.340504,3.8059723,11.222931,-2.31858,0.28424668,2.2460754,-1.4440871,0.12005783,1.6373459
-7.7878027,-0.65084296,10.2869,-2.789315,-0.37578472,2.5207248,-3.161918,3.4923875,1.4939945
-7.619562,-0.70926046,10.050287,-4.834314,0.7424328,4.7040462,-0.7902082,-0.77915376,1.045453
-5.715518,0.2711305,9.428328,-3.4835083,-0.8079365,3.768275,-2.55038,0.25579226,5.406585
9.6454735,1.1733406,-4.128386,-0.97753954,2.9046133,-3.170625,0.7307739,-3.220456,4.0944915
-9.619685,-0.5224921,13.155351,0.3175985,0.3824477,1.441906,-2.8690317,-0.17121477,-1.1647471
-6.4788365,0.34367326,10.523947,-5.6983566,0.09557974,0.5217727,0.56859434,1.7008439,3.3404977
-5.238059,-0.61765796,13.414115,-2.41217,2.1480687,3.0395405,-0.9992163,1.0951245,3.2111163
-5.2203403,1.9935554,7.961141,-0.4468885,-1.0957357,3.258033,-3.8070207,-2.8384838,1.2596381
-8.36445,-1.0401171,8.972114,-0.1940339,1.5614966,1.8936431,-1.6426914,-0.7606371,2.962082
-9.020696,1.1374696,7.3580747,-1.3046199,-3.6429794,3.1230075,-1.827296,-0.56494373,2.407231
-7.708011,2.1555994,10.275903,0.54219276,-3.1525245,0.574311,-1.8359054,-3.7917204,0.94301283
-2.2673252,0.92351717,10.8514185,-3.0196314,2.2779584,-4.329376,2.0618525,-1.1768143,8.847584
4.9736657,1.0809642,7.5037503,2.9364479,0.6882164,-2.4536865,0.97821355,-3.0516205,5.8799314
2.1180096,0.1895634,7.394728,4.789048,1.5299718,-2.9441025,3.1320674,-0.48650432,7.5788536
3.1120918,-1.4535034,6.7211475,2.231278,0.17723858,-4.003024,-0.24395311,0.58325577,6.1898575
1.3112116,-1.580992,5.179426,4.5290527,0.48347533,-3.0649755,0.37876832,-3.4243429,5.8570657
0.89006734,1.3583907,6.5945363,3.2239685,-1.2189739,-2.1081066,1.6218705,-0.75514424,3.9384682
2.9783506,-1.2410179,8.342891,5.622028,-0.20980035,-5.0522494,1.9592535,-1.3264658,2.7790775
1.1307397,-3.8227174,7.921366,2.5659184,-0.047429863,-1.5797509,3.5450792,-1.5422307,4.293495
-0.48966613,-0.95123476,14.299211,3.9268205,-0.039426364,-4.5724955,3.2660015,0.184159,3.2542284
-1.4985702,-2.023611,6.2149887,4.980821,0.29071766,-4.370688,1.2998466,0.93294203,4.4931817
-0.622019,0.00940779,10.862815,5.752576,-1.1036947,-3.6080377,-0.629752,-0.24657133,4.786418
0.26938045,-2.3818,7.298872,1.0621176,-1.1348424,-5.318683,2.1864681,-3.4248178,2.156055
-0.053009994,-0.7132628,8.100271,2.93425,2.419684,-6.3975515,-0.49734256,-1.921931,1.947715
-0.7748236,0.4969685,8.175519,2.761724,0.3113301,-6.744312,3.3528314,0.03091818,0.84501344
1.8568027,-0.10987734,12.4105835,0.21837744,1.0041542,-4.7320495,3.3917782,0.08165371,1.7952971
2.2613807,-0.5359275,9.821259,-0.13964896,0.3736437,-7.5948753,1.2150578,-0.29623577,-0.30644983
-4.3402014,-3.393397,2.2882204,3.8111174,-1.1783746,0.6605994,-5.9188304,1.3928515,3.2394125
0.5255778,2.3783388,-4.604416,-4.4897413,2.5755103,-0.7784441,4.030912,-0.11526952,7.902599
-1.890347,0.79479915,4.3126855,-5.002414,5.0307364,0.25928065,-2.8257794,0.08609903,7.416407
-1.2057605,-3.662469,6.9279623,0.39061502,-6.3219576,-1.814244,-0.026342591,0.14368375,7.131968
-1.4286801,-5.0424495,5.632747,-2.7833166,-5.3082447,-1.0703583,1.4292179,-1.2990298,6.525222
1.3340385,3.1217988,-2.659853,7.5871167,-0.015441203,-3.911457,2.456852,0.74932396,4.555019
1.0894699,0.36583427,-2.4812312,7.8296633,0.72017777,-7.141825,2.7502792,2.3001952,3.2516017
0.33578214,0.3364139,-0.3047415,9.093868,1.6205593,-4.905163,0.09785452,0.15445258,4.026445
1.1737671,-1.5036286,-2.9853005,6.233804,0.89697355,-3.6734157,3.7135317,-0.001892199,5.618251
1.8041217,0.26136848,-4.22818,4.21696,-2.3701894,-5.730674,5.856558,1.0883807,5.065287
2.3305302,1.2769579,-5.864142,3.2831101,1.5765723,-6.31165,4.8976154,1.1971338,4.9691653
4.4680066,3.7727895,-8.09058,-1.3290617,0.62747705,6.8499703,0.13961808,-0.19562022,5.0985823
5.088625,0.47913545,-8.466128,-1.8842957,2.0367827,6.409346,-0.626045,-0.7914713,1.5235649
-0.71167636,-7.977536,0.51126283,1.331247,0.29411152,-11.617293,0.76140386,0.13357684,4.901416
3.7495112,1.4120686,-6.8673778,-0.09049311,1.5024813,8.966314,-0.51176333,1.9571788,2.6925783
3.6715946,1.06682,-9.621189,-0.010218747,-1.9309622,8.324029,0.20374607,-0.098250784,1.9926792
0.34830302,-5.6205983,2.9384243,1.9667206,-2.4339266,-8.751598,1.629447,1.1660856,5.5187516
1.3702615,-4.7703843,3.1590252,0.021395722,-1.3726764,-10.354543,1.8900838,-1.8051946,3.9116497
0.9326768,-3.1066086,3.3313963,-1.7347925,-5.561639,-8.435472,1.5999067,-0.36383182,4.580576
2.367,-0.8573795,5.4682612,0.93186444,-1.9765689,-10.476554,1.8255377,0.85923827,5.052118
3.697452,-0.80396956,4.7988925,-2.5854743,-3.2678902,-9.212337,-0.522698,-0.08191558,5.448629
2.0885262,-2.5059316,3.3297722,3.1793544,0.87786674,-8.174647,3.8953679,-0.63559437,4.837325
-7.0038867,-4.0294466,-0.5193486,-0.69461805,-3.647741,-2.2459588,-2.0834057,0.6120831,-4.3346705
-7.446122,-1.2901841,-3.6054685,0.7826482,-4.22559,-0.8016452,-2.9588335,-0.17599638,-4.9866543
-4.1356335,-2.108003,-1.3370397,-1.4356052,-5.5569673,-1.0713216,-4.713263,0.29905057,-3.126594
-5.8464017,-7.221045,0.77170926,0.36219218,-2.5316665,-1.3499322,-0.30600286,1.2499146,-4.5212474
-6.4168124,0.418645,-0.33864775,-2.7601824,-5.571654,-2.3841264,-2.339909,0.086453125,-4.810279
-2.706337,-6.4802785,0.059612848,2.184301,0.85361844,-4.7912107,0.61861944,-2.0717049,0.7791491
-0.7515289,-0.15362088,3.5665302,-1.6283798,-4.7747602,-5.0955224,6.8731914,0.5193243,-0.66425836
0.42209998,0.37006846,3.7189908,-5.0733595,-3.559599,8.781709,-2.7854526,0.37461075,-1.4260076
0.947956,-0.8727522,5.2239113,-4.311892,-1.5622907,10.778047,-0.011496868,0.25918952,-0.7829083
0.9314463,3.7396345,-3.0606077,-4.912143,2.6655247,-7.8980966,1.1650438,-1.5896982,2.5680778
3.393793,5.502369,-0.9435862,-3.715361,3.9993455,-6.498152,0.80216104,-0.6448549,2.9941401
-1.9465492,0.1060143,-4.486815,-3.6701522,-0.03413848,-8.366401,0.92379767,-0.12813036,1.4201734
-3.270513,-0.2379632,-3.3733854,-1.769516,-3.6032605,-7.9453864,4.189962,1.3314124,1.3646263
-4.953186,-1.0205686,-2.165393,-1.7941686,-0.76158863,-5.2896795,3.5968354,3.0920773,1.4448282
-0.47433785,0.42596096,4.319308,-7.1110454,0.91655177,-0.7792274,-3.4788117,2.721497,9.068825
-3.3635323,-0.73762286,3.9001563,-5.632026,1.2360888,0.83562595,-1.2487835,3.1683557,7.203402
0.6656172,6.6127086,-1.7921382,-0.54170084,0.74385154,-8.188995,1.4565425,-2.7262163,2.462443
-3.5486066,1.4378324,-7.945299,-3.540085,1.475013,-8.531372,-1.1883364,-0.8466332,1.164693
-1.8131902,3.2303195,-2.5165555,-1.7218798,-1.2261004,-8.356685,2.7218401,-3.4738898,1.7038583
-2.600136,3.885273,-7.2928195,-0.7645001,0.08544187,-10.481459,-0.3912727,0.29015803,0.17162487
-9.819555,-4.1490417,-4.311681,-0.45510086,-0.6205258,-6.751957,-5.110458,1.8077383,3.330021
-8.034301,-3.0571406,-1.9129387,0.5464906,-0.03776073,-7.5123625,-2.7710347,3.4380693,4.27967
-10.392418,-4.881275,-1.7443051,0.17878254,0.25054443,-7.0675983,0.3240731,1.7816367,1.8994675
-5.997633,0.25106224,-1.089448,-2.2330158,1.6722444,-3.3280637,-1.0435697,-0.3417135,18.939781
-2.1889694,1.905494,1.0481979,-0.506841,-0.7937625,-8.779152,0.12691033,-0.58803505,15.238025
-2.8167362,0.5320025,1.8358091,-6.621459,-0.06588227,-3.6463757,2.6467867,0.22353056,12.056824
-4.922798,1.612318,-1.2472416,-4.5835915,-0.01901986,-5.339143,-0.8536661,-1.595585,17.07088
-9.769002,-1.946782,6.932795,-4.6629167,-1.8587463,-6.939626,1.6872337,-3.2328773,3.2586672
-9.605971,-2.308576,6.615427,-2.6572454,-4.986294,-5.8653803,-0.19909336,-1.4950619,3.2505112
1.7472814,1.6063362,-4.5895586,8.242946,0.42073593,-5.613597,1.3019768,-0.6578134,11.020115
-8.817495,-1.6917185,10.42132,-4.6968246,-1.3806629,-3.5247848,-1.1779147,2.457807,8.284144
-1.8596423,2.3133593,2.123083,0.00046291229,5.470805,-0.4614531,0.34901315,-2.4282115,12.3614435
-1.2789263,4.543282,2.3961756,2.5852883,1.9445965,0.66505295,-0.28003833,-1.2519852,10.231222
-6.8579664,0.46472856,5.316448,-4.385456,-5.1197886,-1.6398175,-1.0691249,1.7129725,5.3809767
-4.226991,-0.32188034,3.2290025,-4.984054,-2.77153,-0.059116516,1.2271949,2.4401987,5.6471176
-7.3884788,-0.7145333,-2.4887724,2.5591953,0.9539899,-6.5260577,-5.9165545,1.0394988,4.4972563
-6.9473243,0.95225,3.3978546,-3.2881577,0.5869391,3.4403868,-0.51191103,-2.7197323,9.894763
2.035792,-2.8241024,-11.662814,-2.6644592,1.6949406,0.014302807,2.620364,-0.8108014,1.9959027
-1.7483352,0.64392525,3.9712107,4.5892363,1.9150175,0.14981246,5.198628,-2.8646667,0.3293808
5.109151,-1.2940092,-10.027295,-0.38290352,-0.035142407,-1.4870054,-2.6315727,-1.8143818,0.9171457
-7.2916007,-1.4103215,2.225641,-1.2147752,4.0036664,-4.605477,-3.1517467,3.310612,-1.1731743
1.4207035,2.6654136,2.2705412,-4.2878785,-4.5645065,0.134251,5.9534245,0.6508072,2.5445576
-8.517708,0.43616298,2.4885836,0.8389812,1.2694919,5.1174574,-5.542147,1.6342044,2.267282
-9.34436,-2.6027946,0.45317626,2.4189086,-1.1196647,5.5660744,-1.56831,-0.89505905,2.979549
3.5903459,-1.6316823,-1.4094416,-3.7424812,4.8619967,6.541417,-0.09591768,0.15354197,-4.645079
0.9413779,-1.8621554,-9.864693,1.2935473,0.29364324,-2.3492796,1.2456563,6.4652014,-3.1231337
5.0365543,-0.37724638,12.136614,-1.6977596,-0.11689486,-2.1082296,2.205703,0.10274301,3.0649743
-2.1101637,2.762412,7.316422,-5.538659,1.4502312,-7.1745405,-2.2998981,-0.50469226,-4.4544287
-7.062226,0.5579237,1.7324982,-3.5263383,5.9138236,5.172204,-1.5069916,0.12603413,-4.026225
-7.330898,2.808349,-1.2296859,-0.50811166,1.9815617,-6.2144694,5.5819864,-0.65386856,-0.22823212
1.2158567,-5.4450965,-9.197678,3.3081846,2.0421376,0.6617192,-0.5329233,-0.29429454,6.0377874
-1.8372535,-2.488574,1.7091433,-2.0967648,0.6976932,3.6213758,-0.57514614,-0.24635254,11.765658
-0.71030647,2.554214,1.5351889,5.2984986,1.4613091,-1.2172683,3.4244444,-1.4153283,9.598116
0.7960025,3.0163083,0.73087287,2.1539855,-1.5337322,-3.4432924,5.5648656,-1.4699508,8.740095
4.7469606,1.2636627,1.6102811,2.5370774,-1.8826789,-2.4588614,3.427394,1.026485,9.278152
4.580136,1.942196,-0.0903778,7.026189,3.348364,-3.8952916,0.89848316,-0.76785815,10.582212
4.7300076,1.8007106,1.8235785,2.625585,3.9610004,-3.8364656,2.883981,0.61594754,9.209968
6.038865,-0.43159953,-4.7483416,0.583151,0.37695783,5.0221286,0.35267553,8.296271,-0.9346225
1.2188444,0.43403342,4.7137656,2.4665408,4.248167,6.5651627,-2.7563899,-2.5382583,-7.685563
2.3137093,-0.07781576,3.1410558,2.9604673,-5.1259727,1.3927953,3.4120467,-1.2494752,-4.3539824
3.5767207,0.20937753,1.4761524,6.9330244,-0.26060244,-3.752272,2.0150185,-1.0260925,9.954371
-10.327814,-1.0960475,1.2605048,7.311556,1.1681223,-4.03853,1.0209165,0.020037813,-3.0802383
-6.9952183,-2.9350502,1.2302897,6.33832,-0.16156977,-6.0131507,3.1687598,-0.52748847,-3.1336486
-0.84800684,-1.0911652,-5.0326514,-1.344754,-1.2851518,-9.348457,1.1636448,-3.8729117,6.754136
-10.123631,-0.9098556,1.5426497,3.6094842,-0.4769484,-6.324205,0.087398134,0.7434,-5.3824444
-6.00761,0.13076927,3.3279972,4.7584877,0.4457631,-6.163405,0.2923164,-2.0507624,-2.184552
-3.1888556,0.70894647,-2.7601357,-1.582357,-1.2684224,-6.431456,-3.0615828,-3.8071728,7.6547523
-7.783464,-1.3208717,-2.477205,3.5522783,-0.024778567,-4.192739,5.4076524,0.38834596,-2.0953233
5.910568,0.0966779,-3.8516214,-3.110894,-1.8223594,-2.677581,3.6252246,-1.8282531,8.401591
-7.744467,1.8911963,14.105032,-3.2852502,-1.0314783,0.67042845,2.1352973,-0.95865923,0.20405121
-6.998765,-1.4091243,1.3574711,2.280955,3.6526504,-2.220266,-0.5676366,5.736249,-2.0105007
7.1903157,-3.14802,-0.06931559,3.0993025,0.80685633,-5.927325,-1.323543,0.026298098,6.2904673
-6.010506,-2.827044,-5.537208,2.5939312,-0.87746817,-5.89758,-0.68088776,-1.8241554,2.6000793
2.3165312,3.05174,-2.4102175,-0.310531,-2.7782946,-2.2153459,-5.1193366,-4.5903516,-2.4396234
4.6229277,2.2570453,-3.3227203,-3.7097871,-1.9480369,0.8018163,-8.084577,-0.4711768,0.6576185
5.7820935,-2.6060083,0.33379996,1.8669901,0.41425136,10.737975,2.6644318,1.0201837,-17.095041
3.8827868,-2.522724,2.5447676,-0.76295215,4.108818,-5.917169,-1.3728923,0.38126934,-0.040888265
4.686922,0.1639652,-9.446815,2.08852,-1.2556834,-2.0694437,2.649317,2.6532497,5.699482
