0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
-0.00053743867,-0.24700539,-0.72636485,4.8253574,0.00068757863,-0.8252172,-0.5418651,0.020552456,-0.52127707,-0.016178504,0.061224375,-0.01940327,-0.6844183,-0.0017624255,9.978694,-0.14486079,0.497934,0.9125924,1.1341753,-0.24933226,0.0047209137,-0.21211624,-0.045020066,-1.3767039,-0.031612873,0.58187443,0.36080953,0.13121878,6.7151313,0.095620334
-0.00037521243,-0.2942662,3.649392,5.439198,-0.0029827321,-0.9735559,-0.7910924,0.036067396,-0.50796026,-0.021966442,0.07857949,-0.028983198,-0.7898656,-0.0037938382,11.848617,-0.13294694,0.5484085,2.363151,0.6192171,-0.21762444,0.017649066,-0.24868977,-0.04587863,-1.0214953,-0.08616351,0.99499536,0.4736992,0.17493634,5.738294,0.1236041
-0.00054543524,-0.060133036,-0.63822186,6.912667,0.0019650955,-0.1504208,-0.10451248,0.06140582,0.5098653,-0.027746607,0.03812724,-0.051034484,-0.76537573,-0.003731035,6.01303,-0.21630579,0.4076014,2.45691,1.245988,-0.34581372,0.022897707,0.023725547,-0.08083371,-1.5147023,-0.064475164,1.6127772,0.39767903,0.14359826,4.9364796,0.5700679
-0.002363991,1.6653591,-1.3254634,2.3887448,0.0027711196,-1.6710688,0.97028655,0.014326527,0.3050471,-0.041996848,-0.0042239274,-0.008811708,0.5326683,-0.007069565,3.5797286,-0.20529939,0.4748182,2.3592236,0.2317825,1.7496883,0.031526275,-0.0038601842,-0.27799195,-1.2740518,-0.49866652,1.5747433,0.58743477,0.15141147,2.5662682,0.23303725
0.00406188,-0.41058296,-0.9023734,7.9945955,-0.0014367198,-0.71733147,-0.6586038,0.06609534,2.3402684,-0.024460142,0.089366764,-0.06757101,-1.032665,0.0064320546,4.8067737,-0.0024932001,1.1825019,1.9860028,1.6045246,-0.09686058,0.022351382,2.4819045,0.4280569,-0.7367376,0.28568557,1.3494475,0.5305392,0.5665794,1.4477146,-0.0020103643
-0.0004917719,-0.36525995,-1.5749117,-0.6560899,0.008932286,-0.8129165,-0.57679737,0.12486427,-0.35000724,-0.019640308,0.07826389,-0.06363098,-0.24419533,-0.00036427204,7.0791235,-0.038983114,0.18869273,2.4797997,1.3522421,-0.026358834,0.017846785,-0.6461038,0.014316795,-3.9547982,-0.10213068,2.7657979,0.29490903,-0.43561327,2.177167,0.0772291
-0.0005709129,-0.2791539,3.6829774,4.5181913,-0.008520255,-1.1915624,-0.87552387,0.036325812,-0.5243037,-0.02342627,0.08960649,-0.029783305,-0.8596371,-0.0050758,12.069585,-0.117665276,0.74453753,6.2862725,1.6446631,-0.22977442,0.019647289,-0.061307497,-0.034469385,-2.5195358,-0.10100359,3.0737772,0.5180203,0.38035873,3.83412,0.09573758
-0.001190393,0.7056054,-0.39870954,3.0126817,0.007392571,0.08584356,-0.10698326,0.07379434,2.3094325,-0.032924,0.106820114,-0.054532148,-0.5228185,0.04773634,6.118806,0.13684705,0.55803365,2.9852371,0.7671159,0.070691615,0.04072941,3.466424,-0.06790419,-1.7423816,-0.20329446,1.1535177,0.29663327,0.07434204,1.392736,-0.17118704
-0.006076611,0.43796518,0.13960409,3.1408234,-0.0076787937,-0.92668873,0.8415657,0.11177992,0.65844315,-0.02627692,-0.1760234,-0.07978121,-0.72172195,0.0063487357,7.2333694,-0.24247631,1.2185253,4.070236,2.401925,-0.26749203,0.17722745,-0.109327525,-0.14465928,-2.2808824,-0.08858614,2.9089146,0.45974615,0.4401037,2.2895863,-0.802184
-0.00036447085,-0.24772555,-0.9507448,4.0867133,-0.00051502755,-0.6036533,-0.6486441,0.030770697,-0.2708213,-0.0110955555,0.009932771,-0.020454511,-0.49506468,-0.004189831,12.199804,-0.10841674,0.03812719,7.7622867,1.0145677,-0.17717798,-0.002702968,-0.25660485,-0.018869447,-2.1138043,-0.07909081,3.9910693,0.3966016,-0.021147843,3.445569,0.17824724
-0.00013925717,-0.087219656,-0.7693391,5.411629,-0.022924596,-0.8351399,-0.15898137,0.0043236725,-0.72697824,-0.012128703,0.072464645,-0.01501556,-0.41930342,-0.001670808,12.084845,-0.17276323,0.32616767,5.063379,-0.17069368,-0.40128067,0.013020585,0.005625752,-0.050386157,-2.614191,-0.092742465,0.33560067,0.26229623,0.30687734,4.361506,-1.1872135
-0.00023692429,-0.3536582,1.7235693,3.8887992,0.00074389286,-1.0328258,-0.9640054,0.027693402,-0.6415965,-0.02196724,0.09932547,-0.015418898,-0.9030346,-0.0043725474,10.37655,-0.1539042,0.53655994,3.3947067,0.80973524,-0.24901128,0.011203588,-0.36724326,-0.055954814,-2.6759505,-0.092002004,0.46485618,0.518379,0.1773695,1.5226599,0.42888004
-0.0036258535,-0.0025147137,-1.839099,-1.765724,0.006406801,0.31536692,0.22372971,1.0428467,-0.82445866,0.0071792253,-0.011223486,-0.69882524,0.40828073,0.030515999,-1.713487,1.1369139,-0.21652149,-0.35758477,-0.264377,1.9880277,0.12390768,-0.6199776,0.03306605,0.30684704,0.0389216,-0.41275156,-0.14821641,-0.079263955,-0.503394,8.40165
-0.0050880276,0.13654028,4.1356034,2.7351997,-0.0062388666,-0.9393356,-0.37833238,0.09318018,-0.46223542,-0.014186531,-0.00073542056,-0.09407235,-0.73987496,-0.0048925746,7.3478885,-0.57944393,0.44117633,3.4769652,0.9498147,-0.40139985,0.11333081,0.42143336,-0.063222185,-0.54011637,-0.573802,1.6994858,0.38399562,0.20618458,3.707909,0.43632957
-0.0003606148,-0.29209566,-0.9956291,4.2986197,0.0032552,-0.92589986,-0.76507384,0.036326744,-0.4237002,-0.018608784,0.07001271,-0.041617807,-0.67702144,-0.00487628,13.963874,-0.15894468,0.48174182,3.2159448,1.9097571,-0.25703642,0.013834472,-0.27343488,-0.05182612,-5.2261314,-0.13120289,1.453907,0.4129796,0.08271726,2.116854,0.2518863
-0.00049212313,-0.21462041,-1.1933198,4.967289,0.0026283725,-0.84674937,-0.73274845,0.034515243,-0.47156417,-0.021293659,0.07784867,-0.010151403,-0.7018003,-0.004147998,10.489934,-0.14571722,0.438558,-0.13223766,0.31155887,-0.23736814,0.015290902,-0.26155886,-0.0453335,-4.4938407,-0.1820345,1.1905311,0.4685335,0.082761995,2.7174652,0.0005320064
-0.0005146515,-0.45481008,0.080082715,2.2087824,0.00087472575,-0.9522248,-0.8724273,0.030214515,-0.9678562,-0.0096852165,0.08385738,-0.0580842,-3.8605554,-0.0026778434,6.9210615,-0.13469084,0.6041565,-0.8132711,0.27521726,-0.10954407,0.011791439,-0.43400887,-0.029304741,-0.41486922,-0.15861702,-0.71099734,0.39048305,0.20977041,2.7735786,-0.26814103
-0.00035841632,-0.1879926,-0.5292236,4.017413,0.0086812135,-0.8944363,-0.086060986,0.10786246,-0.5944653,-0.008121529,0.012944254,-0.12642168,-0.6628278,-0.004909518,8.518888,-0.13294627,0.48191714,4.047431,0.10533327,-0.31509215,0.01443773,1.3894371,-0.05779655,0.89932257,-0.20703872,1.4140326,0.2886015,0.19492698,4.042361,-0.29359147
-0.00039420795,-0.32797825,0.9636222,3.7666395,0.02284129,-1.2205193,-0.8586994,0.066690534,-0.4747433,-0.032830294,0.08892755,-0.02605141,-4.4580665,-0.0024025,7.499362,-0.04185713,0.4754431,3.1385252,0.65993464,-0.11170174,0.009711385,-0.39636248,-0.017267708,-0.29368976,-0.14095554,1.6632118,0.4746722,0.22413474,1.7317853,-0.04091627
-0.00250229,-0.20359111,1.232468,3.3569815,0.008935702,-1.3074971,-0.99981403,0.12252352,-1.4917166,-0.016926458,0.059151765,-0.1202997,-0.6102344,-0.013108257,5.4571037,-0.26860544,0.55338603,1.3137497,0.94038737,-0.48631552,0.010284663,2.8194587,-0.19705155,-0.42673442,-0.66997045,0.4505046,0.47483945,0.13550957,1.6643425,-0.124533296
-0.0031596369,-1.1029881,-2.9370782,0.9736991,0.009175637,-2.9630036,-2.720229,0.4309313,-1.7694768,-0.054182965,0.2484963,-0.379943,-1.6940961,-0.018793063,6.5236893,-0.6381658,0.8610931,3.8161564,4.9006457,-1.3781495,0.103000075,-1.3308202,-0.18383148,-4.8271313,-0.39395428,2.9414015,1.4287447,-0.08476757,1.6432415,1.8713245
-0.00036291443,-3.852309,-1.6466926,0.2367296,0.0042687277,-8.291198,-3.968738,0.059797727,-5.308112,-0.09549561,0.5580368,-0.054523673,-3.7353144,-0.010892056,0.7164023,-0.37555212,2.1609356,4.1784253,0.50613016,-0.6870631,0.0031606143,-0.20357464,-0.09873573,-0.40730262,-0.17779471,1.5109928,2.7320359,0.42434323,0.08316083,-0.009203747
0.00022489004,-2.2742438,-1.3393631,0.23709922,0.00450589,-5.6777625,-4.7750354,0.022456324,-4.2786946,-0.1170299,0.5639252,-0.053127296,-3.7976701,-0.010296055,0.7288882,-0.38343015,2.0867298,7.5436015,0.36427253,-0.6266594,0.012247601,-1.4168179,-0.09680856,0.6587701,-0.11882672,1.1604642,2.3496525,0.36012894,0.45099497,-0.09195868
0.003499239,-2.109307,-1.2464122,0.042522088,0.005493048,-5.095671,-2.8761551,0.085560545,-3.115021,-0.06287675,0.3933271,-0.044038124,-3.5943267,0.0018886928,0.7500161,-0.22688186,2.088613,3.2326427,0.57964486,-0.5748601,-0.05501877,-1.7100956,-0.08427889,0.840499,-0.3000009,1.5612895,2.064842,0.3797969,-0.14564699,-1.0136144
-0.0008829353,-0.9221965,0.32577905,0.28324696,0.0046787965,-2.6568747,-4.661277,0.08583608,-1.8954903,-0.367543,0.50948507,-0.09551391,-2.6539874,-0.011301863,0.89442474,-0.35463464,0.880753,7.1387634,0.30279747,-0.66749305,-0.001884083,-0.35009462,-0.09349485,0.2897096,-0.050029382,2.244329,1.6011662,0.9215047,0.3400997,-0.16012537
0.0011133346,-0.24649556,-1.749376,-0.02823446,0.0055112704,-1.4602509,-4.4628644,0.17259026,-0.6369236,-0.11433251,0.54611725,-0.14108482,-3.0612268,-0.004239509,0.36880055,-0.43955022,1.6824223,2.9280372,0.61603266,-0.68977576,-0.07860944,-1.6019357,-0.033581283,1.1574897,-0.18425992,1.962178,1.739182,0.7507669,-0.23736598,-1.1927803
0.0049854745,-0.99844116,-1.7725855,0.14438859,-0.0036668507,-3.0231833,-6.4699445,-0.12859955,-4.783192,-0.108561195,0.79586774,0.095180154,-3.546265,0.013460673,0.611308,-0.088282056,1.4159455,3.104838,0.48560786,0.00998724,-0.0995238,-3.7206573,0.00051922264,0.62209255,-0.15089269,1.2736754,1.7135824,0.39653695,0.5718725,-1.4246569
0.013711835,-1.0548868,-0.96940154,0.36125228,0.004424331,-2.6042283,-4.3811364,-0.054458693,-1.9657588,-0.07810189,0.3870193,0.15835805,-2.0266652,-0.0037025313,0.43592164,-0.13488266,1.227046,5.502086,0.6352623,-0.11561244,-0.0910945,-4.515214,-0.021954507,-0.8744752,0.28653836,3.1091833,1.3605635,0.77509046,0.30205518,-1.3627785
0.0018881491,-0.80715734,-7.9594703,0.45136625,0.0044009797,-2.3617475,-5.2293925,-0.19583136,-3.194565,-0.06753608,0.45376486,0.038116496,-1.877929,-0.014237425,1.1506559,0.00010771622,0.92670786,1.3464867,0.34643412,-0.40018645,0.011186874,-4.9420815,-0.09034264,-0.22569592,-2.0821624,0.7527725,1.4220619,0.29539555,0.3821858,-0.72790587
0.0034132884,-0.9036034,-1.7072926,-0.08088496,0.004010618,-2.9040205,-3.0593927,0.047622316,-1.8625199,-0.028855339,0.32518336,-0.105330706,-2.654908,-0.008177028,1.1567332,0.6603425,1.2627791,4.781107,0.33624506,-0.06530843,-0.08517175,0.0068944204,0.21071832,-2.7977521,0.2123833,0.719381,0.9149879,0.19940011,0.4591871,-1.5008184
-0.0010896829,-0.9203949,-2.585365,0.21680593,0.004490651,-3.1822388,-4.319967,-0.43766487,-1.9330345,-0.123408236,0.426962,-0.047659013,-4.748274,-0.012790501,1.4916456,0.3855154,3.0060492,3.8183079,0.3704586,-0.037047233,-0.019547043,-3.4569983,-0.09156945,0.4064736,-0.71224326,2.2060714,2.7909098,1.0057743,0.3658608,-4.019287
0.010725795,-0.3043365,-1.3253,0.81578946,0.0022723847,-2.5715907,-4.7005405,-0.06252539,-1.516043,-0.08461438,0.33141887,0.19798589,-1.8825688,0.00561746,2.043147,-0.07416872,1.0480216,3.1286323,0.56538516,-0.011647356,-0.30442184,-6.291248,0.1600586,-3.7359755,-0.29662797,0.9846599,1.4087934,0.52300155,0.6173926,-1.0899599
0.012830584,-0.93438995,-2.7927835,0.5929521,0.0020383922,-2.3340392,-3.8512595,-0.1828867,-1.6931131,-0.07702279,0.38640043,0.41376454,-2.3546405,-0.010996405,1.8536162,0.14972645,0.9691703,2.2956648,0.55268407,0.36846405,-0.040615033,-2.6097372,0.17687663,-6.2765527,-0.109067306,1.2668005,1.4149194,0.4098964,0.95442975,-2.395874
0.0053193565,-0.81948644,-2.6902423,0.72245896,0.0020323491,-2.0618923,-3.630716,-0.47945374,-1.7662356,-0.087913536,0.2797523,0.20841089,-2.1784918,-0.0051777936,1.8797638,0.40844056,1.1983565,0.54987055,0.841178,0.555401,-0.06776744,-3.7115629,-0.10980747,-1.9244915,-0.049152452,1.0900812,1.5891522,0.37413883,0.52709836,-3.4050038
0.0040584086,-0.8129498,-4.5925736,0.50703084,-0.0062657977,-2.629183,-3.7317564,-0.12451439,-1.4599189,-0.043754213,0.700241,0.07535455,-1.6880466,-0.002940361,1.2450628,0.13698173,1.0817983,1.2403611,0.13056974,0.1624182,-0.0337939,-3.1113324,0.0025039515,0.036344234,-3.7736018,0.43466553,1.0650901,0.09538416,0.5400704,-1.8834581
0.0066019436,-0.8497733,-2.8729784,0.5272097,0.0031776454,-2.5294495,-4.1621013,-0.28468612,-1.620203,-0.07977968,0.27742428,0.124433294,-1.6744827,-0.012579813,1.1850836,-0.016949737,0.98211074,1.5768865,0.21776393,-0.09043396,-0.053754304,-5.5724277,-0.09960329,1.4849467,-0.6528993,0.6109967,1.2811066,1.6626525,0.2588751,-1.054112
0.0009120594,-0.76063937,-0.7996975,1.0287251,-0.00031595433,-6.281198,-1.8908007,-0.8457615,-0.34775415,-0.08810633,0.33691975,0.6775078,-1.8846979,-0.0042318655,3.1287231,0.2808281,1.2524604,2.5543618,0.9939804,0.5222329,0.039302442,-0.243121,-0.036940753,-2.9387577,-0.22657971,1.2451311,2.2436693,0.56158996,-1.0441617,0.049749594
-0.0020936995,-0.24704967,-0.6943438,0.23640303,0.0015450144,-0.59274375,-0.6498638,0.26110336,-0.29451922,-0.016447589,0.056400776,-0.42775556,4.1741047,-0.009347289,0.45109957,-0.15918833,0.92069393,0.8340396,0.32451916,-0.32970205,0.06330641,-0.3008207,-0.030175146,-0.15759517,-0.3743033,0.4384488,0.33098266,0.24153668,0.36163136,4.558763
0.007911472,-0.45492968,-4.708678,1.1847246,-0.0121702785,-0.9719979,-1.1863767,-0.17088732,-0.8307667,-0.032450166,0.15060484,0.2902263,-0.75533605,0.054573465,4.6887126,-1.2463386,0.65979224,2.437078,1.1518364,-1.2166661,-0.053595014,-0.22998601,-2.261401,-1.5673894,-4.3496695,2.7262409,0.5483902,0.03124219,0.50667024,1.0408505
-0.004881945,-0.19419311,-2.6458218,1.1280074,0.0049542333,-1.4246795,-1.0672156,0.29026416,-0.35359356,-0.020001259,0.048594397,-0.2837552,-1.8373172,-0.028651113,3.046574,-0.5194995,0.29023424,1.6969461,0.30014345,-0.83665824,0.5939342,0.28997397,-0.045383416,-0.61539525,-6.8465443,1.0036099,0.71129495,0.008864362,1.754771,1.9209964
-0.000871919,-0.2044098,-2.6820438,1.0259186,-0.0014651204,-4.4653664,-1.4927927,-0.033626348,-1.1133957,-0.05741423,0.07728348,-0.112781346,-1.3059337,-0.028437734,2.409761,-0.5030005,0.6486689,1.527637,0.43843922,-1.099727,-0.6758302,-3.9723842,-0.51137763,-0.45450988,0.93792367,0.81015474,0.8971182,0.2976359,1.08407,4.9544964
-0.0019839886,0.0952431,-3.5282211,-0.32789516,0.0090518445,-0.41686267,-0.27024907,-0.03167039,-2.5194292,0.00019718899,0.022667725,0.26987353,0.024098886,-0.011905845,-0.8512622,2.8342235,-0.20230176,0.4599061,0.074556716,-0.96094805,0.0019131666,-1.2412509,-0.4899106,0.16009785,0.39479986,0.16344018,0.05910057,0.044496305,-0.23274277,2.7240226
-0.010113925,0.45398906,-3.2832499,-0.42053723,0.008424344,-0.08690155,-0.5794238,0.74139315,-3.4907827,-0.0018364319,0.074865974,-0.45999727,0.69091237,0.014419076,-1.0135852,-1.9471314,-0.13603285,0.34300742,0.17814511,-4.1144686,0.31325516,-1.138005,-0.20894451,-0.030086474,1.5238719,0.23853701,0.16027983,0.025776217,-0.44300297,-0.07966533
-0.020272782,-0.4983347,-5.6764603,-0.40483662,0.016544132,-0.7009685,-0.75429076,1.2728722,-4.8101554,-0.0085360585,0.087557636,-1.0050528,-0.067724936,-0.010778284,-0.9134607,-0.9962228,0.03181065,0.41583544,0.07652639,-4.7762365,0.53622824,-3.776666,-0.2681568,0.15461117,1.2219231,0.17232959,0.19067045,0.028162938,-0.33830267,2.3689175
-0.007181636,-3.7788746,-2.9482865,-2.796318,0.008142448,-0.45136756,-0.6557698,0.36687058,-1.5787086,-0.010192178,-0.0028005312,-0.19678392,0.285373,-0.009749264,-3.0640259,-0.96054274,-0.12884238,0.27151588,0.03745077,-0.912302,0.18682802,-0.8598647,-0.2962724,0.5097942,-0.06566611,0.09556229,0.0783169,0.070278525,-1.4278915,2.576186
-0.022862313,-0.1949194,-2.5006337,-1.1226403,0.00579017,-0.41441426,-1.035581,0.62873256,-1.7199371,0.00474441,0.12448339,-1.6244845,1.9563032,-0.00023630475,-2.6125438,-0.54694676,-1.1141576,0.61527747,-0.08037284,-2.4625409,0.5996018,-0.7762955,-0.23784617,-0.10356465,-0.107983634,-0.30677536,-0.5539692,0.09699127,-1.0729557,2.5805893
-0.006400829,1.4517397,-0.7859942,-2.0249815,0.0011095662,-0.749297,-0.8990718,0.41747648,-1.0760695,0.004253965,0.11410497,-0.44664636,4.0167246,-0.013746529,-4.872307,-0.7694877,-2.189277,0.35873607,-0.27064693,-1.5614482,0.17732348,0.21307282,-0.26390675,0.05652134,-0.3252334,-0.021924479,-0.534165,0.12368008,-1.8847319,3.5877378
0.0017970884,0.26427224,-3.8004405,-1.6902697,0.0010301607,3.0448544,2.0819666,0.008878159,-0.9752696,0.08628927,0.027597548,-0.051240213,1.392222,0.061155718,-3.2165155,0.10377792,-0.44236398,-3.7740939,-0.73356694,0.33049488,-0.037592474,-2.7906566,0.052363202,3.0471292,0.035141204,-1.1348273,-1.0076913,0.004300514,-0.5196881,0.065449044
0.0005433865,-0.052022118,-1.2741364,-0.96943796,0.002470765,5.626081,1.910525,0.17493923,0.5383137,0.06195101,-0.044209123,-0.14734928,1.1619827,-0.0043582194,-2.6112914,0.32835764,-0.23315036,-3.2271707,-0.23875153,0.3593338,0.00027229128,0.11071649,0.058662344,-1.0446156,0.10144591,-1.028512,-1.8536901,-0.059765626,-0.8127535,1.3675666
-0.0048658443,-1.0259086,-2.2955694,-1.2864482,-0.003644544,-3.5247633,-2.3778634,0.18234998,-4.8866277,-0.0511238,0.34398517,-0.18454038,-1.7104545,-0.011058741,-2.0602777,-0.83051366,1.292973,1.7735103,0.60338897,-1.2546135,0.10823664,-0.4497141,-0.27719992,-0.58520174,-0.7752531,1.1108745,1.5294269,0.039947465,1.1946723,1.5938292
0.0018253447,0.31165797,-0.36570892,-1.1815056,0.030554747,3.6762574,1.8805053,0.71864545,-0.9972189,0.2352962,0.11621456,-0.5359615,1.3273878,0.009111414,-2.5683012,0.14723939,0.17667294,-4.463265,-1.9633056,0.29077202,-0.022657482,-0.21898694,0.049401883,2.3058932,-0.02645581,-0.5058481,-1.5100266,-0.11411853,-0.80747956,0.86437064
0.00055608805,-0.1068391,-0.7215682,-1.1856973,0.007688033,4.0357,2.1735435,0.10926229,-0.8586944,0.16835007,0.03288197,-0.12596032,1.2357,0.083749235,-3.0955067,0.18214644,-0.18769452,-9.208765,-2.365939,0.42369673,-0.0128466515,-0.45288095,0.056160282,2.3247037,0.02377937,-0.69624037,-1.2175546,-0.090366915,-0.7065437,0.7852112
-0.002773534,-0.49837267,0.18149172,0.4072313,0.00016074696,-2.313284,-3.003379,0.20271175,-4.747871,-0.056597363,0.27389637,-0.15130474,-2.2458057,-0.008048922,1.2389216,-0.57679355,1.1909488,1.4870862,0.27020356,-0.9768719,0.073927075,0.30212268,-0.16582364,0.76201403,-0.32084614,0.2537851,1.2393311,0.060421787,0.35768414,1.3602742
-0.00023756175,-4.280282,-2.1575692,0.6006649,0.004931839,-4.882127,-2.6696877,0.16163622,-0.8021146,-0.03954709,0.5965459,-0.11327923,-2.280344,-0.0077122804,1.4950924,-0.43140617,1.6091098,0.8422425,0.16476826,-1.0481336,0.07113161,-0.335858,-0.16318804,-0.15255909,-0.41293496,-0.00782792,1.7142113,-0.18407252,0.8494998,1.0994633
-0.001224187,-0.49860802,-3.1451557,0.7034464,0.008034988,-4.2176566,-2.5860949,0.23579025,-0.54859555,0.01773899,0.1372369,-0.2374246,-1.603007,0.0031685594,1.9428357,-0.45575628,2.6013465,-1.591405,-0.1377716,-0.60797787,0.0052615725,-0.9254795,-0.075475805,-0.09190547,0.4871295,0.06989395,3.2905147,0.041727953,0.62016284,1.5255604
-0.0028262897,-4.018085,-4.3100867,0.85968596,0.011120077,-8.257317,-3.447002,0.14572853,-2.2794044,-0.050041355,0.7883571,-0.082026094,-4.0025873,-0.012664885,2.4419675,-0.52267927,2.370151,0.862481,0.1483326,-0.7421153,0.063443266,-0.26274586,-0.13925165,-0.21995936,0.21597563,0.67411476,3.1619856,0.021232907,0.6578968,1.0956501
-0.003959578,-2.107171,-6.766357,0.79481095,0.010747977,-5.9892273,-2.3971786,0.20112227,-0.98870337,-0.012410622,0.3808846,-0.11522952,-2.5346186,-0.008833464,1.9848458,-0.6024866,3.7122962,-0.022163505,0.06502087,-0.94278765,0.086236104,-0.56734884,-0.15233704,-0.23947975,1.099566,0.42734325,2.5212042,0.05496238,0.86895865,1.448437
-0.0017228276,-3.1369033,-2.1959605,0.8438589,0.013079668,-4.776561,-6.9096675,0.123758405,-2.5002046,-0.15895124,0.8866096,-0.05977725,-2.753117,-0.004547577,2.0729666,-0.37471753,1.6083668,1.6875964,0.18450998,-0.6287165,0.050660703,-0.3504452,-0.13018392,-0.23539318,-0.15038648,0.6248748,3.6156137,-0.003970297,1.1198046,0.37241167
0.006140699,0.18559943,0.16338846,-0.43618232,-0.00011984048,0.96210605,0.7621259,-0.19741283,0.28695884,0.014676189,0.0087612,0.14659563,-0.105266854,0.023662534,1.4397361,0.5621238,0.93834287,0.51111215,1.5030998,1.694609,-0.14414372,0.122631736,0.16394873,-0.119086295,0.59804237,2.3435462,0.09233291,0.38401055,-0.88189566,1.415532
0.0067998813,0.27905148,0.39241293,-2.719925,-0.0008492979,1.0925448,0.87474006,-0.5733412,0.3451436,0.019092247,0.036048412,0.34062272,-3.632079,0.035755504,0.9532715,1.0058335,1.4832145,0.76601285,1.4302841,1.8976136,-0.20750932,0.539702,0.13801557,-1.1707722,0.115892775,1.9052114,0.365796,0.15312728,0.2429115,-0.005665671
0.008878942,-0.040605564,0.42435327,-0.10536084,0.0007778612,-0.29211533,0.22830673,-0.37284052,0.085453585,-0.015587565,0.13073675,0.24781908,-0.048176836,0.02911714,-0.98944354,0.809246,0.32744926,3.221539,1.2220591,1.6065183,-0.2257191,0.08386995,0.37253565,-2.9898481,0.9996995,1.8695551,0.22154501,0.15276146,-0.2525303,0.7730333
-0.0012141775,0.116534635,-0.2845011,2.0727277,0.0006121965,0.5212021,0.054583374,0.23704246,0.13776603,0.017702075,-0.08972796,-0.23769125,0.97655356,0.017399963,3.5542948,0.80034614,0.41609144,1.1987584,1.9988647,1.4234045,0.009483742,-0.062676765,0.18394853,-0.4985258,0.2387349,4.511238,-0.49983218,0.13950624,0.18124464,2.5029438
0.018321857,-0.051089734,-0.008547286,-1.400272,0.0007278447,-0.7776009,-0.5362215,-0.7314116,-0.38877422,-0.021032965,0.34512377,0.9123088,-3.851225,0.031052595,-0.8337626,0.83185214,0.82879263,1.2262594,0.5498467,1.46302,-0.30064252,-0.036420263,0.40869853,-0.37455478,1.6833899,0.90474796,0.8951933,0.0665109,0.0014024806,2.868016
-0.005118768,-1.1034573,-1.6297939,-0.37740725,0.004171828,-2.225756,-2.8755958,1.8124334,-1.1708069,-0.07148827,0.28808847,-0.67266536,-0.81111985,-0.019361127,-0.57278174,-2.0816169,0.37760288,0.8464193,0.13729401,-5.403033,0.15860902,-0.85936224,-0.595326,0.08981998,-0.22557482,0.61547315,2.1273665,0.038204595,-2.9222233,3.201031
-0.002655424,-0.055199716,2.9210796,-0.20198312,-0.012046176,-0.94161314,-0.18496874,-0.87021136,-0.013412631,-0.0011025696,0.095033325,-0.049172234,-0.40579358,0.0026068743,-0.57766896,0.020671822,0.3513965,3.262071,0.79654855,0.030205164,0.15463242,0.8737556,0.69188356,0.06483073,0.75952107,2.1240726,2.044824,0.103271306,-0.06845841,-3.538768
-0.0035751916,0.45456672,2.2929547,0.7764749,0.0010585944,3.6752665,1.9880743,-0.39335662,2.0826654,0.07117553,-0.20229511,0.84311354,0.9516597,0.068217404,1.5211471,1.0773518,-1.0933565,-6.000856,-0.2688765,0.9275837,-0.2626626,0.7700608,0.06658863,0.43449995,1.0824698,-0.23576207,-0.11343977,-0.04124164,0.12091363,-2.4935174
0.008504584,3.2228577,6.392593,1.3683196,-0.005131654,3.6640708,4.1942105,-0.20099457,1.7842493,0.175752,-0.18191068,0.16277145,3.4301684,0.036091197,3.106464,0.8598049,-1.1152736,-1.6177878,-0.09499999,1.2399902,-0.19958407,0.8914769,0.23671415,0.1152383,0.65291923,-0.29579967,-2.8208942,-0.06491531,0.44510525,-1.7432069
-0.017274218,-0.3382876,-2.4507139,0.09532218,0.0098886425,-3.0030928,-0.6714476,0.7189971,-1.6125336,0.016981727,0.060389925,-0.9032831,1.8932376,-0.091201566,0.54003483,-2.962839,-0.08817018,0.21476838,-0.7493914,-4.409969,0.74621606,-0.84444666,-1.0567505,1.1942455,-0.8813301,0.11295682,-0.5079548,-0.004610908,0.061771985,1.2964921
-0.033460066,-0.03797486,-2.1351972,0.083809234,0.012500398,-1.571156,0.22001056,1.4077778,-1.2373486,0.020978536,0.08281808,-0.8500288,1.9795192,-0.052669104,0.39594415,-5.2738705,-0.048478503,0.076385394,-0.7112087,-7.786594,1.120711,-0.8846764,-2.0591197,1.2689745,-0.6672623,-0.04812848,-0.8999692,-0.021794617,0.068266176,1.2456365
-0.014021198,-0.7305048,-0.31743056,0.40487018,0.005547833,-1.9178125,-1.4146887,1.8398343,-0.6916285,-0.060382795,0.21949804,-1.294107,-0.9786341,-0.0008785343,0.8591462,0.050223775,0.16229971,0.4562454,0.19572906,-4.0927963,0.5169865,-0.16392039,-1.6259394,-0.01002006,-2.6316664,0.28548294,0.49555436,0.010892891,0.18957476,0.5974708
-0.043322083,-1.0248731,-0.4484291,0.6642887,0.005919636,-4.0678134,-2.7116098,2.6846244,-1.001005,-0.07575109,0.16469407,-2.0810478,-0.6438179,-0.051428724,1.854227,-3.1057615,0.3805343,0.8820587,0.2228481,-4.2181544,1.3871797,-0.49084288,-2.173237,-0.24804659,0.09270403,0.43771634,1.3408206,0.0683252,0.51783615,1.3317544
