0,1,2,3,4,5,6,7,8,9,10,11,12
-0.86464536,2.2748184,1.952034,9.506484,5.296705,-10.122493,0.7574368,-3.9368732,2.5288377,-0.3468794,4.193245,0.02106869,-2.3177834
0.6590989,0.4372787,2.7002087,7.102529,6.1157255,-9.566789,2.0600839,-1.8671136,4.4810677,0.9050238,3.8919382,0.2901251,-2.9874084
-0.10122958,0.24581297,0.89976484,6.376621,4.9988,-9.672429,0.48413295,-6.084173,4.326836,-0.07775798,4.4799595,0.10669949,-4.8654456
-0.8518805,0.64716786,1.840762,2.4190946,13.832132,-6.597456,0.93030566,-3.6162343,4.133869,-1.0551326,12.032255,0.4360868,-7.2332544
-0.6472104,0.544064,2.1060035,2.3741004,12.085861,-6.302756,0.8306209,-3.2868721,3.9624317,2.0640144,9.784256,1.5902659,-7.9306717
1.046004,0.8850504,-5.2766466,-1.3654411,4.6616116,-4.538436,-0.4954948,1.5754702,3.1966307,0.41458,4.7570686,-0.17081438,-3.4609618
-3.2166893,2.5851545,3.1237257,2.2606082,1.9928273,-6.623687,-0.34800714,-1.3684673,-1.6786263,-0.2667214,0.24597034,0.219185,-5.8458447
0.32808435,3.3364909,-0.06706801,-1.7029638,-4.721439,-0.97437245,-0.49716276,4.334602,-2.462949,1.4082962,-3.0198526,-0.52233976,3.8029768
-1.4140116,-0.13421583,-4.3610086,-1.0243384,-4.2442346,-2.2908564,-0.43516693,3.7824984,-2.4752662,2.6507711,-2.501753,-0.080306016,4.54285
1.0778507,0.7798144,2.2055933,-2.0340416,-6.300198,-1.4129555,-0.25614524,-1.569419,-1.205168,-1.2393413,-4.8375325,1.6724858,5.390613
0.06505956,0.8485902,5.290603,-0.5421326,-8.797397,1.3723944,-0.13961518,-1.978664,0.36537734,0.16278549,-4.11626,0.42251647,4.5982757
0.5403777,-0.8995777,2.9613614,0.26066333,-6.136393,-0.7179086,2.8573747,-3.2613356,0.023677062,0.26921436,-3.7079241,-0.90314084,3.6066034
-0.037415326,-0.45084608,4.0946603,-0.65299845,-6.5821505,-0.35185382,0.49482343,-4.3369856,4.441698,-0.12946092,-4.797852,0.013765421,3.9607713
-0.577352,0.025846234,-2.4052286,0.1830987,-4.771428,-0.119776666,1.7042887,-5.3597884,-0.1247751,-1.2256837,-4.0794163,2.4488006,8.507416
0.7688909,2.296071,-1.6920996,-0.83377016,-5.0290823,0.5000121,0.74079055,-3.0640843,-0.7879501,-0.9516025,-3.28072,-0.91681117,10.360636
-0.16702813,0.19212078,-1.8978947,-0.06593347,-4.8755894,0.54528767,1.3648317,-4.22026,0.2171514,-0.5927503,-4.402709,0.6919816,13.929936
-0.44947067,-0.7012977,-3.2960947,-0.46058184,-5.3102374,-3.0231047,-0.78492653,0.34292462,3.5906487,-0.10463357,-1.954471,-1.6567061,7.422302
-0.7061642,-0.9584103,-3.494852,-0.29330683,-4.148993,-4.523207,-2.634552,-2.819302,-0.06836221,-0.21403612,-1.783089,-0.67801726,6.778592
-0.6731521,0.40654102,0.6089819,-2.7543716,-4.3940854,-1.2234381,0.1873403,-1.2081094,1.4911757,0.67173874,3.3069794,1.1912403,4.742614
-1.9014066,0.09882747,2.0745497,-0.80415565,-5.7099743,4.283275,0.85625964,-5.192603,1.5421264,-0.75902617,-2.2915342,0.44443288,4.4136147
-2.4115615,0.19308181,0.66359055,-1.0192372,-3.9831247,-4.9201503,-0.5009677,-1.377835,0.2630617,0.3548834,2.3568952,0.5471982,4.8127055
-1.3065579,-0.98814744,0.49342045,-3.4752562,-6.500539,1.9783854,-0.3010508,-4.8803034,0.13553426,-0.37449172,-4.8435864,0.57689095,3.584653
-2.0007296,1.1616939,0.41079408,-0.20070614,-8.023956,2.561071,1.0914875,-5.5556207,-0.29274452,-0.40051666,-6.506517,-0.23757868,2.9210458
0.29730168,-0.052912645,1.1476358,-0.60729945,-9.3600445,3.2993653,-0.50336564,-0.07031368,3.6244082,-1.4138757,-5.1325307,-0.12222854,6.792315
0.620669,0.17650306,-1.0011009,-0.24619694,-3.318055,1.0318422,-0.6105907,3.4110694,-0.68791145,-3.322192,-7.6465425,-2.4401262,4.635506
0.53798336,0.011378324,-0.9354463,-0.12040057,-4.6769557,0.20168771,-0.9979117,1.4560217,-1.3239431,-0.09801591,-7.007496,-5.0111365,6.374262
-0.39506015,-2.281964,-1.3525108,-0.44667885,-4.7997584,1.6054857,-1.2205528,2.8841486,-1.5519751,-1.8909241,-4.965047,-2.2157657,7.8540797
-0.20958129,-0.5504379,-0.7172342,-0.12625249,-2.5530047,2.8330927,-0.31783408,0.8734429,-1.2670804,-0.46195537,-8.394631,-1.4665,8.136654
-1.6595216,-0.1659413,2.123944,-3.0582685,-5.9418697,-2.0931726,-0.08188956,-1.6520505,0.12844811,-0.11373826,0.6902007,-0.2920664,7.5971537
-0.3682768,-2.4919055,3.5694408,2.055589,-6.240828,-0.33363912,-0.14668511,-0.3253439,-0.9836312,-0.12229117,-4.4069777,2.2495105,5.7024097
-1.0115039,0.08360064,3.160852,-0.9135352,-6.7641935,-0.66529495,0.022878226,1.8518959,-0.90524316,2.7752693,-2.7668338,1.1797727,4.882506
-1.3230007,3.7581477,2.1460059,-0.04797597,-6.4555435,-0.74913925,-0.39227763,1.7997957,-2.0623744,-0.45632985,-3.795959,0.16828233,7.2693496
0.1776963,0.27244908,2.4749293,1.8287925,-5.5290437,-2.0149755,-0.93354326,3.3493,-2.7182152,0.4761091,-4.9687057,-0.49471813,4.604102
-3.7761996,1.3742551,0.587137,0.027170382,-5.613004,-3.2057471,-0.30281582,2.4624302,-2.5788538,0.35277584,-3.3170476,0.22281052,3.8403869
-0.8048607,2.667282,0.66191584,1.4057968,-8.739485,-1.5388081,-0.889366,3.3342965,-1.9974334,-0.2071533,-2.800296,0.73738265,2.7004573
-2.1614106,4.6174536,-0.08298954,2.810906,-5.099946,-0.5822945,-0.45275697,2.9464462,-3.1243718,0.53465873,-4.868092,-0.035543937,3.1760123
-2.3400416,2.281029,-0.11677421,5.4333467,-6.6212153,-3.4589272,-0.74429035,3.0793927,-1.9779375,2.2779286,-3.2322078,0.03916275,3.3580484
1.0275663,-1.3448151,4.8891716,-9.427781,-2.770132,5.3595486,-0.29176742,0.48423532,-1.4880794,0.29517177,-2.5070584,0.013559109,-4.6290574
1.3977706,-2.021828,-0.6440245,-8.099343,-3.5113475,2.8812222,-1.1495047,2.8388221,1.0394285,0.45069396,1.0232598,-0.34005865,0.18255723
0.8980043,1.5792266,5.511371,-1.1521496,-4.422564,2.2163856,-0.44814318,3.6698139,-0.28664815,2.2449589,-3.240656,-0.6107858,0.9884942
0.46640953,-1.3764557,4.7106333,-0.23329134,-2.685618,3.5980732,-2.784639,1.0850146,1.0427945,0.49707422,-5.477621,0.5877315,0.43786055
0.35170463,-0.35928556,4.2947726,1.6448284,-2.7122958,3.694183,-0.095450476,1.4482449,-1.4372157,0.015265999,-5.2685,3.9311357,0.36021414
0.8538528,0.5979986,4.083106,-0.17995459,-2.25706,5.959135,1.52846,2.6273293,0.7731197,-0.24639392,-6.827964,0.39803126,0.9195891
0.75523007,-0.26019654,4.4218416,0.56837344,-1.250536,7.590458,-0.06391015,0.5369963,-1.672074,1.092566,-7.2795486,0.5793023,0.89685637
-2.5371058,2.7774317,-0.90081084,-0.16012149,-3.9509892,0.7568992,-0.5078414,2.8670805,-1.6331718,4.2144694,-2.6027105,-0.11649527,5.4238005
0.788619,-2.0868251,2.675676,-0.40872774,-9.266531,-2.1599488,-0.031005453,-0.0087020025,-1.1137133,-0.56316525,-3.7785223,-1.4479884,4.7244654
0.46985337,-0.0583845,-8.892618,-3.6354053,-4.555554,1.856979,0.0008697109,0.24274181,-1.1676177,0.12385583,-8.166958,-1.0136809,4.921435
0.092181206,-0.30937278,-6.596958,1.6116282,-2.6964722,0.13147952,1.034882,0.02408063,1.2735455,0.29841205,-2.8942792,0.12313713,12.442019
-1.2449074,0.4435684,5.495904,-0.23239422,-7.331931,-4.0000196,-0.51028734,-0.9667816,0.28443357,0.3824654,-4.188685,-0.08236998,7.181944
-1.6554891,-1.263505,-0.8140715,-2.114328,-10.133876,0.78611106,0.7798785,1.4891372,0.7099029,-0.3702327,-4.2208667,2.2890306,1.3297642
0.25387445,-0.03411307,-1.0438026,-1.2427757,-10.446202,4.022607,0.18348777,-1.3223397,1.4045632,0.11101843,-4.0155325,0.041772265,0.5565294
-0.32051176,-0.33704323,-1.467977,-1.6998677,-11.210603,1.741512,-0.56326675,1.1908332,-0.41798532,0.5642938,-6.9621935,-0.5682368,-1.760344
0.94103473,0.24394801,0.11257911,-5.240573,-9.485886,3.5112743,0.76523453,-1.2051874,0.9544089,0.06839718,-7.906284,0.66295516,-1.1962086
-2.308701,0.8527832,0.7493173,-4.5950737,-5.1957884,1.8500444,-0.19415787,0.5089365,-0.3987019,0.51732004,-9.190436,0.3481552,-1.4813921
0.46090606,0.13085687,-0.8245215,-2.6411796,-7.4923935,1.259578,1.7776748,0.37908718,-0.6469314,2.5285351,-4.877054,0.040820833,1.254579
0.3688903,-0.21830894,-1.5499406,-0.7253831,-7.584881,1.6401418,2.898922,0.9502613,-0.28789893,-2.0569732,-3.953137,-0.88799775,2.8540943
0.48451844,-0.23512168,-1.5575073,-0.89939874,-5.4446273,1.6463196,0.32556772,0.32985368,-0.26481476,-5.0536165,-3.5160193,-0.3992761,5.426938
-0.09549356,-0.51402265,-1.3721949,-2.0242994,-7.68851,2.8587513,0.44683123,2.29037,2.9145095,-0.6330218,-6.219816,-0.046185005,-0.31909814
-1.4084164,0.11570576,-2.2027466,-2.0025496,-7.8771,3.0834818,-0.5317082,-1.0928476,-0.18822178,0.20888533,-8.409638,1.8896781,0.6980025
-0.4839404,0.23339656,1.6029055,-4.8432775,-6.787049,1.86023,0.22133426,1.546557,-0.7760796,-1.377474,-5.9980364,-2.198214,-1.4568049
4.9788427,0.9915631,2.2693014,-0.7385404,-2.9092972,2.040056,0.11972006,-0.035514705,-4.458648,0.1383236,-2.5170884,2.5070913,2.729076
-3.3071852,-0.5004503,-1.5676844,-5.5759993,-8.477686,1.1680588,0.0045295316,0.03594584,0.3306108,0.4987693,-6.224235,-0.86054933,-0.11962596
-0.91619945,-1.3063098,-3.0075274,-10.702795,-3.34108,3.5404696,1.3373363,-0.67232317,-0.36091253,-0.1163121,-3.323882,0.086273514,2.609903
0.21002279,-2.4585605,-5.130228,-7.314122,-3.8856533,3.4861722,0.094161466,-0.3201243,-0.16314448,0.11985403,-3.2866008,-0.7192511,0.74391305
2.6796823,-0.2534661,0.4677095,-0.302582,-2.5530214,3.4168928,0.44656694,-2.6082613,-4.218227,-0.41139746,-2.738822,0.71961033,4.356187
2.3255734,-0.84136134,0.028416771,-1.6708014,-3.9635105,6.376454,1.0177275,0.26022282,-1.0198789,-2.3458886,-0.28111187,0.80550474,4.4230556
-1.8610412,-0.76329714,2.687677,-2.4179015,-9.341506,2.5171678,0.123781264,-0.15270457,1.0732449,0.6791677,-8.09809,-0.07635515,1.0899916
-0.008541584,-0.47511065,-1.1745943,-2.190893,-11.0308485,2.195679,1.0282842,-1.3271999,3.1717346,-0.1454078,-9.27656,-0.27258757,1.7896994
0.10102279,0.06714687,1.0506965,-1.155127,-11.431697,2.9625616,0.025723211,-0.43913564,0.07775585,-0.13023394,-11.737943,0.6816752,-0.43811083
0.3632451,-0.87809664,-0.50707036,-4.2477736,-8.550306,0.5936212,-0.17795214,0.41781285,-0.20533036,-0.1687747,-10.787325,-0.9699349,1.1973742
2.2748563,-0.09769471,3.5607176,-5.4863067,-1.2709415,2.257239,0.06740802,0.8222961,-2.754489,0.110618986,-5.903082,0.09978047,4.041605
3.4389582,0.3739959,3.3256316,-9.761412,-2.958521,3.0375545,0.4324268,0.7931761,-0.7492193,0.0057753623,-4.0501685,-0.03448564,1.7236677
5.3722672,0.6959971,5.7063985,-3.5230005,-1.9310027,1.6188552,0.017748058,0.15967442,-2.343172,0.15183367,-4.5405946,0.45341042,1.346136
2.137164,1.2222816,1.1866647,-3.8187292,-6.436298,3.5327864,-0.54502517,-2.297326,-2.7367604,1.4180491,-0.8738478,-0.08895586,2.2639418
0.5654057,-0.63149256,3.365762,-4.649015,-4.8107567,3.461769,0.91287494,-1.438927,-2.749279,0.076456055,-2.7053804,-1.3626287,3.3106194
-2.2604659,-1.6215045,-0.23003036,-4.616235,-7.462586,-1.7331377,0.29735288,0.9141356,-0.6000404,-0.0044691693,-2.6825767,-0.27363634,2.2584221
0.46563953,2.9048915,0.86922956,-2.9731824,-3.9621677,5.9641237,0.7857962,-2.139907,-1.5432563,0.025907366,-2.9150126,-0.116971806,3.7541645
1.8004323,0.6253095,-0.051040642,-0.563618,-3.1830657,7.5243483,0.8496875,-1.8303982,2.2398384,-1.2371423,-2.00958,-0.32411742,3.0203204
-1.0677686,-0.41984406,-1.9924506,-6.553417,-3.6229734,3.2704387,2.5233524,-0.032445464,3.3223202,0.119840994,-3.2174742,-0.38457087,1.4220368
0.19889046,1.0245969,-1.2350266,-6.450742,-3.3242664,3.0692673,2.7850099,-1.7447897,-0.699099,-0.9218638,-2.5292695,-0.579852,1.382197
0.6410196,0.613104,2.5951824,-8.694428,-5.954807,2.550501,-0.54570454,-1.1638923,-1.5042108,0.48366806,-1.4309748,0.17251289,1.2245011
-1.5091166,1.7543759,1.5137929,-9.83786,-3.4046457,0.4676668,-0.27945828,0.4817477,-1.9312159,-0.05955611,-2.5620723,-0.6497064,1.9338118
0.8435166,-0.8263267,1.3156234,-1.3594686,-3.2054183,0.6779943,0.092116274,4.5089045,-0.6293237,5.000704,-6.185319,0.96292263,1.8985496
-1.4325562,0.1132099,-0.843935,3.623104,-3.5887995,3.9068859,0.8761431,-0.53905845,2.7717214,-0.3825898,-3.6870167,0.24116106,5.492345
-0.67071795,0.1879733,0.50880045,2.2419932,-2.4189696,1.1516964,-1.2457389,-5.6277037,-1.0783371,0.35812184,-5.8935914,0.17385544,2.2744365
-2.4526403,-1.3273529,-1.343313,2.272607,-5.021155,2.102376,0.44706604,-3.9094708,2.6341045,-0.830736,-3.9684489,0.75503963,0.96629846
1.7899747,-0.26229656,-3.1972032,2.794705,-2.1025648,1.3565828,0.007816102,2.000929,-0.72524005,-0.60572237,-3.553504,-5.594687,3.5217957
3.9077752,0.65287036,-0.08439013,2.3024673,-3.7593486,9.153355,-0.2321743,3.2424333,-2.921067,0.24370828,-4.6082582,0.17507158,2.3249617
-0.031665515,0.19241782,3.3188174,-5.915769,2.7674062,0.6655374,0.20718248,5.2505884,-1.7729387,0.8165115,2.850663,-0.044589825,-6.224379
3.2715273,-1.7470765,-4.905778,7.1635017,-3.5272243,0.47665644,-0.2675921,0.74597913,-1.0077822,0.36119995,-4.067095,0.23566577,4.858178
0.4874138,-0.9692374,3.9295056,-0.99127054,-2.3563187,1.3350897,-0.13724883,4.911005,-2.1875672,1.5458088,-6.6202464,2.2447777,4.5933084
5.5075736,1.1821817,-1.3611016,-6.652544,-3.290819,5.9987445,-0.0600698,1.4767171,-1.7634624,-0.24919868,-2.255898,0.5972214,2.0560753
0.052623335,0.17132466,-7.8787246,2.11479,-2.2516482,-0.022247551,-0.20089665,0.52128804,-0.069609955,0.20807426,2.1465545,-0.7982408,8.409449
1.9822872,-0.13541298,-6.546407,-0.85798,-2.1942945,2.1622086,-0.48310986,-0.6784678,-1.6435598,0.055276785,1.8586516,2.153843,5.331817
0.48587847,-0.31513318,-5.454224,-1.2744219,0.3586188,2.3730493,-0.038853336,-0.2938851,-1.2670313,0.0032784976,1.5909356,-0.11510739,10.969509
-0.07340234,-0.4323856,-7.2891755,-3.8959534,-0.31222704,1.9462233,-0.7060244,0.8112486,-0.841483,-0.078438774,-0.75807095,0.47575712,6.9819937
-2.707614,1.3326881,-5.5393963,0.54776,-0.82081795,-3.7873247,0.061833844,0.23969612,0.36540866,-0.6868985,-0.5124405,0.50822586,10.417998
-1.2669097,-0.32436487,-6.452122,-1.0023909,-1.1773165,0.72869104,-0.34691083,-0.0164405,-1.2506061,0.0832047,0.9174462,3.847205,9.007617
0.20543392,-0.057604156,-7.4258666,-1.4318628,-2.66401,2.4845595,-0.34385675,3.7979474,-1.8177055,0.5655963,2.3476856,0.38489863,7.912041
-0.65292513,0.19141725,-5.1074295,-0.7931552,-0.60344034,0.2044476,-0.40240493,4.8383245,-3.400085,0.19524251,0.19230191,1.94727,6.7046885
-0.26632583,0.03211832,-12.831029,0.3718256,-2.424297,0.05037686,-0.10426733,0.34508663,0.012328277,0.03341711,3.0354836,0.07198385,7.035385
6.35124,-0.30976397,0.89512813,-4.1743045,1.6986988,4.267333,-0.76090133,3.04753,-1.4702739,0.22000791,1.4022543,0.2528493,0.8387069
3.757348,-1.3447711,1.0589405,-5.0431323,2.363964,2.372155,-0.268492,1.6053298,-0.02810351,0.044520102,-1.1372148,-1.5524468,3.585864
1.2604573,0.03305251,-9.97571,-0.62581575,-0.3910587,0.6992154,-0.015822534,0.3374248,-2.0620832,0.023505786,1.9904759,-2.245709,5.6955767
-0.44598395,-0.10098261,-5.439153,-3.60606,-2.7145243,0.23875953,-0.07624301,-0.53269905,-0.8081074,0.068532616,3.0836468,0.2337291,8.008428
0.024387287,0.036089204,-10.784148,-0.57551533,-0.5628441,0.81076163,0.055622753,1.8028952,-0.83036774,-0.052448094,-0.1427614,-0.40159443,9.896025
-2.4493852,0.6113943,2.4609509,1.16287,4.786801,-7.062575,2.3778133,-3.8932338,7.851636,-1.1026165,2.7032754,0.078632765,-4.968641
1.5999691,0.26691988,0.9768267,-1.6654029,3.6537092,4.7728944,-1.9694953,4.342593,-1.2351763,-0.13148426,-1.285069,1.6193016,0.18637715
2.7514787,-0.57914186,0.6013045,-1.5653609,6.4400144,3.9351668,-0.05229443,2.4106195,-2.5720258,0.17600556,-0.78617513,-0.0452461,1.2744119
-3.517388,-0.5114433,1.8952837,2.3106732,5.597743,-8.732472,-0.39557973,-2.7132416,6.1562366,-0.3128961,4.298636,0.2341759,-3.60381
-3.0872328,0.98554945,2.1131215,-2.2835226,-4.3357487,-3.906858,0.10874827,-1.417226,0.73921907,0.43778124,2.0503836,-0.009383538,-1.9962597
-0.7576666,0.1795977,3.0647626,-2.296704,-7.0504155,-3.0286891,0.16926377,-0.2822873,1.1666126,-0.18456447,-0.30497172,-1.8488905,-2.7235367
0.40411222,0.8340007,0.26876098,-4.0017676,-4.8363743,-2.9177759,-0.823728,1.5396963,-0.8070626,-0.22574782,0.12836099,-1.2557019,-2.4963
-1.0517387,0.6525125,-3.650094,3.2038286,1.6341485,-2.001167,4.1496224,-1.5920111,2.359632,-0.31811693,0.5567419,0.84565276,4.4097595
-0.39982313,0.12893042,0.34665963,-3.681487,-6.142601,-0.80982995,-0.14025928,-0.23310992,0.4014724,-0.05554334,-0.052876133,0.30717763,-5.7382803
-0.44415134,0.10679351,4.182817,0.7494633,11.188175,1.0578573,-0.40776175,1.6651239,-0.7825766,0.018902484,6.9403653,-0.9278603,-8.328433
-1.4218519,-4.3348804,-2.7464907,-1.1211647,1.6800591,-0.53770024,0.13315004,0.34418657,-3.1139028,-0.10672171,6.497293,0.24154234,0.72558343
-2.5350533,0.7279371,-0.05240273,3.6441884,1.6065319,-2.3709695,3.862671,-3.474543,7.0383883,-0.7669328,4.786544,-0.0082095815,-0.67606664
0.36666548,3.641259,-2.8386438,0.78155905,4.2472353,-4.467765,-0.36010966,2.0543313,5.3203673,-0.669779,2.2270129,0.12924394,-3.7508166
-1.7465466,2.4948723,-1.7896985,1.0380358,1.671549,-5.105431,0.9502145,0.013072558,3.5396318,1.1101269,3.5389833,-0.12675178,-6.29875
2.5822544,-0.7683454,1.9517436,0.2698802,-1.2903922,-6.2990665,0.09274738,-0.7903429,2.7528472,0.32693326,0.18839341,0.087715164,-2.5061388
0.5035591,1.7051952,5.3828835,-2.1069474,0.66932833,0.65735507,-0.7489663,0.8520794,-0.29185364,2.9450388,-2.7881336,0.03423369,-3.8767712
0.8954296,-0.43838832,1.8173567,2.0648742,2.39618,-1.7880529,-3.8408291,1.1895487,2.9413414,1.6011534,-0.4598338,-0.6140351,-6.778229
-0.62492,1.7847167,1.4873009,0.20750009,7.1828175,-2.0790951,-3.146312,0.0902664,-0.101139896,-0.23371351,-0.03290491,-0.13821678,-4.477715
0.28643513,0.08467765,-0.31988338,-0.7456879,2.5181417,0.5821895,-0.49324194,3.838917,-4.4781737,0.060905784,1.6879814,-0.10182411,-9.190799
-2.8335261,0.5039629,0.46508092,1.6111115,3.3392293,-3.3117106,1.7104629,-4.50012,8.6616335,-3.6731353,2.7135413,0.047219943,-0.5255294
-3.671176,0.6050259,0.39779615,1.3215228,2.1018276,-2.6305027,-0.67359,-4.7823434,6.703452,0.25669718,4.771579,-0.00020620528,-0.18098114
-1.4401358,0.23640168,0.38313216,1.0919521,0.22915886,-3.5876293,1.4247723,-4.1336412,10.654742,-0.74951696,5.4393787,-0.0064896834,-1.315991
-1.8999387,-0.28775898,-0.5357687,4.5201344,3.3005533,-2.7832835,0.67373997,-2.4189465,4.3868093,-4.123318,3.2085688,-0.166275,1.6964344
-3.9893737,-0.48713565,-0.12741488,2.200009,-0.5478498,-3.5204985,0.7869027,-3.0171833,6.4573445,-3.7344189,4.8312716,-0.13807783,-1.1746445
-1.2082855,-3.3940306,-0.073732264,1.8901992,2.4882076,-3.4290345,1.056083,-3.099258,7.3191347,-1.0966148,4.2714067,-0.19417572,-0.38128975
0.3940222,-0.7861235,0.6042129,0.920417,1.6540669,-3.8317382,1.9656014,-4.9098873,6.8201904,2.3421555,3.7857625,0.061549276,-1.4510086
-6.0444784,0.29855436,-0.29157263,2.9421856,2.786582,-3.3674219,2.370941,-4.8396297,4.647766,-2.0869002,3.0350301,0.101137914,1.6066576
0.9990255,-4.218417,0.021556158,-4.6665497,-1.2444172,7.8690567,-0.8757922,3.102522,-4.21002,0.48602378,-1.2636684,-0.13196702,-1.0203067
-0.5493074,1.630498,4.960367,-0.3454275,-4.331683,-0.9092537,-0.015880534,-0.3160889,0.20673536,-0.3241804,-2.6385465,-2.7967575,-6.918598
-0.39729837,0.3475569,-2.2953446,4.1284275,0.62706155,-1.8758287,0.8646081,-7.340961,6.087926,-1.2901566,0.44583517,-0.11296134,-2.0345345
-1.2538956,-2.8157792,-1.1428298,-2.8940897,-2.7712362,-0.5803147,0.37225497,3.8396275,-3.28668,-0.650329,-2.5466385,0.32481235,-3.210396
0.027873216,3.6600676,0.039185714,6.979184,-4.8519783,0.11955048,0.28192466,-0.74426204,1.4168829,0.06372619,-2.9096415,0.037646286,-1.7408153
-0.009374457,-2.8526328,-1.337624,-3.1987383,-6.46052,4.6640472,-0.788797,2.3027105,-2.4453576,0.2448973,-2.8545663,-0.5742795,-4.576549
0.27047968,0.570608,1.1900567,-5.926742,0.9831014,-0.96473753,-0.054222215,-2.3387759,0.6046576,1.0441436,-3.1852205,-1.0393953,-1.1721712
0.4903071,-1.8129829,0.55278164,-2.893604,-0.39078,9.968802,-0.15003346,3.4764466,-2.157126,3.1156852,-1.7941008,0.023395037,1.9617863
1.1293665,-1.2191845,-1.7692274,-4.112384,-0.39989468,5.6904893,-2.9870677,2.9111633,-5.177379,-2.1610723,-0.9690404,-1.8115516,0.85231847
-0.12096195,-0.6799593,-1.4728359,-3.3029053,-2.169749,8.688197,-2.7941403,2.7025728,-5.7013474,3.6653092,-1.6252099,0.41546708,-0.24055377
0.2929299,2.5976486,0.5523572,-1.9925699,-1.3388854,10.63356,-0.5203256,4.4346323,-5.9827824,2.2061617,-1.6967152,-0.07256101,0.9603097
0.1958012,0.0011871123,2.7597506,-5.215803,-2.458084,4.8841405,-2.7125967,3.186326,-0.15495414,0.9918482,-2.2212408,2.0723484,3.6026795
0.3903738,-1.884645,1.2190175,-3.3823,-1.3331621,6.5165963,-0.33924738,1.8330853,-1.0998014,0.7234877,-1.7232476,4.0464344,0.5221787
-2.3397596,-1.3304573,3.4792907,-4.7066555,-1.2120838,2.689339,-2.0584035,2.9049816,-4.2891912,0.75948745,-2.8627138,0.14170063,4.0515122
-0.9012902,-1.3824027,-1.4462384,-5.2925777,0.6441701,5.915628,-1.6169738,4.235353,-2.354849,2.1752236,-1.3346064,1.5625262,1.0758027
0.011163296,-0.21779536,-0.70004624,-1.3620405,-1.381322,13.061658,-2.5043573,6.984595,-8.723133,-0.47908372,-1.4119815,-0.038923215,-0.030253895
-1.3877252,-0.082400955,2.162003,-4.926474,-2.941148,7.110944,-2.2064154,4.488294,-2.213974,0.10683413,-1.3208362,1.1012871,-0.24314944
0.54590344,0.71084744,-0.85634166,-5.7367306,0.21037263,8.081309,-0.85447645,5.7118764,-5.16928,0.77436244,-1.0521791,-1.1381814,-0.62471676
0.3025365,0.40487522,-0.27298582,-3.1881223,-1.0613303,11.049135,-0.4938036,4.5846634,-6.094469,-3.0926244,-0.4029483,-0.351834,0.4440127
0.5420386,0.2174291,-0.54793495,-1.9071964,-1.3323128,7.790563,-3.5778086,5.822211,-5.836239,-0.884814,-2.033981,1.3942204,0.25581524
-0.24438319,-1.1293527,-0.8651685,-1.8920336,-1.5056078,8.054493,1.9262378,5.1343856,-4.6153665,-0.11849617,-1.7167475,0.758578,0.41506556
0.12497517,0.7370955,-2.543769,-8.087009,-0.7586767,-2.7317808,-0.26222047,-0.4016164,0.9222148,-1.2123318,0.55004245,0.093256965,-2.6056345
-0.07103299,-0.10592101,0.17862952,-6.4928503,-1.2665033,11.665408,0.0144728795,2.129119,-2.650755,1.2542579,-0.92030877,0.4665546,-1.6752611
-0.08806109,-3.9303713,0.5632749,-1.9813175,-1.4744833,8.822651,-1.6422775,6.1913853,-7.4921303,1.5159123,-1.6321391,-0.02107817,0.99843293
0.7707322,-3.773901,-0.6345915,-1.4027128,-1.3236253,5.5626254,-0.08041817,4.953874,-4.1346984,3.985054,-1.836711,0.74207735,0.88795376
1.6874899,0.0047322074,-0.8889085,-3.9403577,-1.9724702,5.923391,0.5270296,1.1621921,-2.4834335,3.8854783,0.073037036,-0.71192265,0.39914978
0.9923989,3.0711412,-1.1088055,-3.1343484,-1.2715522,7.327171,-0.77607507,2.6870637,-3.3381019,-0.7052135,-1.0900637,0.22360592,1.3978889
2.9922528,-0.3087081,-4.0823016,-3.5036213,-2.2788467,7.1251764,-0.72215873,4.173642,-3.1333518,1.5981754,-1.6851524,-1.470128,0.33540717
0.75840753,0.36377105,-0.1439075,-3.361624,-1.6356307,7.693948,-0.7241352,2.2418754,-2.4546485,1.7203242,-2.2965484,-3.33529,-2.0579133
-0.64595115,-1.6003902,-1.9947242,-0.62835485,-5.506427,8.341912,-3.2518718,2.3247106,-5.1074495,-1.9412084,-3.8745737,-0.13748294,4.4676037
-3.2605247,-0.302817,1.0567273,-0.10534816,-8.1006365,-0.010484533,-0.84313935,2.1137803,-3.2864528,0.35812137,-5.074749,-2.319666,-0.63584554
-0.993727,0.017815018,0.22091632,-0.32551393,-8.74892,0.032197367,-0.58402103,2.5386326,-1.7253124,0.54546404,-4.3232374,-6.2822323,1.4756209
-1.6899344,0.45282456,0.68865055,0.17190535,-5.427772,0.69453,-1.1098146,0.5186478,-0.89203614,-1.768931,-3.3385634,-4.0283046,0.35695562
-1.315627,-0.39828876,0.52640456,1.2191559,-6.0549774,1.377064,-0.5791955,2.915927,-0.052951287,2.7374423,-3.8388608,-3.2939527,0.071908906
-0.57000947,-0.0064606103,1.2134163,0.12238174,-5.0084953,1.5922631,-0.7131245,3.1748931,-4.6850724,0.8327018,-3.3157117,-4.585406,0.60646915
-1.2403623,-0.5587196,-1.1790123,0.0239154,-3.2678943,-1.2589334,-0.32911882,3.205187,-1.7172632,0.7558877,-5.310377,-6.0817375,0.16235335
