0,1,2,3,4
5.125971,8.754369,13.725377,-6.852709,2.7183778
5.9086747,9.665404,16.639992,-5.7588863,1.1534344
1.886998,2.6802173,-14.584999,-0.3145608,-4.8458943
-12.989412,1.3195707,2.0579987,-10.057592,-11.890105
3.6574697,-6.421533,-8.999484,-10.324169,10.304989
-6.733915,1.9039121,-7.273149,14.0095415,-4.246446
-17.817123,9.689886,0.7106369,8.520576,-12.865117
-20.24878,6.096042,0.4578845,10.127211,-14.1624365
-19.23694,4.39308,-2.67782,12.482971,-12.179803
-11.908348,3.5629919,-15.435508,-5.7683086,-10.818232
-13.757661,4.536999,-12.271511,-7.563635,-9.81556
0.7081945,-2.1800838,-8.487664,-11.56633,-5.7721367
-15.7467165,4.669171,-16.413588,-6.6577544,-11.007166
-14.003769,5.07968,-12.703825,-4.246912,-11.755778
-14.088182,4.78914,-14.711936,-4.492443,-8.106307
-16.666704,5.3318467,-10.488817,-5.279362,-7.5248866
-13.303624,3.2987738,-15.777887,-2.0282135,-10.687627
3.5794353,-9.890512,-3.7133899,-10.007987,-10.17728
-11.965934,2.9897847,-10.962627,-4.731087,-9.194944
8.829885,-4.080318,-6.6249876,19.55614,-0.3887755
-14.920841,1.6745375,-12.870456,-5.163134,-10.104188
-11.035027,7.680446,-15.509593,-3.5749328,-10.013931
-11.93062,3.4213433,9.123544,9.810563,-3.43209
-13.457507,3.3845823,-0.13162395,7.169671,-4.984514
-8.916165,-0.1292846,5.085737,10.522614,-5.7553077
-5.875448,-6.1832986,6.7275224,5.9649906,-16.897326
-3.4185698,15.457424,-3.4863098,-4.453175,-0.752502
-6.032993,-7.901397,1.7909065,17.052433,3.007238
-4.0242376,-11.7943325,1.5510933,8.186124,5.248574
15.648865,3.364995,-10.941946,-6.2898107,15.479996
-13.107829,-4.997173,-7.58462,-3.2937832,-14.411371
-13.356789,-7.6518726,3.223848,9.727124,5.220666
15.911731,-4.3562827,-4.919835,10.253427,-2.8237252
10.29338,1.2580452,5.684505,-6.1365376,-9.443336
-17.94143,-3.223172,3.099172,7.7721405,-6.2428594
-17.120989,-4.4648232,5.079018,9.877947,-5.828491
-16.343765,1.5649537,2.0390527,13.177191,-7.3275695
14.224887,-6.748063,-4.5978703,11.542155,-1.3546395
7.790941,-3.697075,-6.662896,18.96226,3.567696
-19.617653,2.2684743,-0.9160326,13.125021,-0.6941555
-7.383505,-7.612016,10.690224,5.6038723,-17.809849
-8.631008,0.5373973,4.799704,3.4414434,-18.17197
-14.20717,3.7154756,-9.265859,7.837933,-8.34298
-10.824447,7.318707,-11.082139,5.281656,-11.506693
-12.146253,5.4064984,-11.995478,5.857225,-8.068687
-11.318614,4.1533375,-10.404127,8.000702,-11.308465
-10.293275,4.847591,-8.475848,5.018939,-9.290055
-12.480084,7.495052,-8.768455,7.591782,-9.287795
-14.046609,5.1046762,-9.496768,4.746643,-10.983058
-14.7236805,6.204109,-11.934826,8.036242,-10.61278
-10.663969,8.6240635,6.20393,6.73348,-8.98897
-11.262922,7.340192,4.977853,6.63672,-5.885251
-14.597247,2.3506474,6.154484,2.5662854,-5.6370177
-6.175324,9.384808,-1.1699591,9.783599,-17.153097
-7.0492015,10.192295,0.46375576,7.713254,-19.8607
-8.883391,9.389023,-3.5647962,10.361528,-19.685097
-9.284769,8.54195,-2.9389186,13.139209,-16.736084
-10.62504,7.712039,-2.2150977,9.0587435,-16.426222
-7.4059286,4.9989333,-3.0678618,10.450156,-17.98237
-7.021331,5.825399,-0.44157222,12.698059,-20.25375
-6.1563134,5.134341,2.0000772,11.65825,-17.345945
-3.069438,4.0134645,2.725706,12.85352,-19.078209
-4.3387003,3.022055,5.363703,12.99517,-17.422375
-7.430459,-1.0090111,7.694884,13.952954,-16.04671
-3.4802072,-0.24229637,4.201565,14.994714,-17.481377
-1.8633907,0.56793326,7.2286077,15.991293,-17.131214
-1.8798902,-0.68079567,5.094601,18.216206,-18.429201
-4.6706896,4.465052,-17.61633,12.879737,-2.867694
-6.15782,3.527716,-18.741243,9.776374,-1.9656894
-4.110788,2.753399,-19.09713,10.5177355,-4.931334
-10.010214,-3.3527312,-13.450886,9.638189,-3.0822148
-2.5671692,6.742129,-19.298895,9.445391,-3.0498986
-0.75368416,6.032621,-17.753159,7.736959,-4.0745597
-5.9785466,13.402245,-12.296453,-2.039072,-5.158341
-14.23487,-4.189951,-4.981724,16.09046,-15.990458
6.580793,2.9292624,1.8260578,-4.533618,-8.068226
2.73437,2.2482316,1.6312342,-0.054782227,-5.371016
4.5377593,0.6918253,1.8989671,-2.60728,-10.152166
8.152726,2.1825824,1.721182,-1.5801922,-10.637614
8.183063,3.5751238,-2.2130132,-4.7069325,-11.390719
6.59168,3.5924718,-5.5505433,-6.3905163,-13.428617
4.8272324,4.418121,1.6219671,-1.2346133,-9.576542
5.4901237,-0.099844545,-2.7225404,-6.875252,-8.558881
7.5850344,6.689214,-2.4438422,-2.2479708,-10.919042
7.095754,5.087515,-4.8689923,-4.006018,-8.8927355
3.3592827,4.759517,-2.5418627,-3.9655507,-11.7034025
8.749899,6.21815,-0.043669745,-2.6643841,-7.7574472
6.685726,1.2363744,2.830727,-0.4691913,-7.265292
1.1139572,-1.4449643,13.539868,-3.9425967,1.0108937
3.174221,-10.299476,-9.845357,0.19448623,-8.848309
3.5562885,-4.649842,-6.4491553,-13.988686,-12.960707
5.031576,-2.1504734,-5.503599,-14.251546,-13.876382
3.2763617,-8.94755,-9.027695,0.7651084,-11.00362
-4.4028,-2.7996025,-7.7285204,-14.791367,-9.32275
-6.3480144,-2.6879342,-9.693236,-16.602104,-10.431244
2.813709,-10.423756,-10.711918,-2.0809577,-12.153136
4.756172,2.6228228,-3.5273619,-10.825494,-12.799633
6.0633636,-0.46741062,-4.7050085,-11.461641,-12.226846
8.382825,4.89125,-2.6795957,-10.237301,-13.708966
7.4211893,-7.4865866,-8.836657,10.333603,3.3513455
6.2345967,5.9305453,-1.4405885,-9.288629,-11.429783
6.8032255,5.125841,2.4933596,-10.133536,-11.810677
13.301975,-6.580308,-2.5061414,13.444932,-3.1949165
-0.19602227,-5.4313765,-10.22256,-12.236979,-12.522275
-3.4349878,-5.5546947,-8.919042,-16.347357,-13.045937
3.8986106,-6.7086034,-5.6933722,-10.604447,-11.6373625
2.0724926,0.090964146,-2.7606885,-23.671438,2.1622486
1.8445829,-0.09644301,0.4707771,-22.482307,3.7292356
2.9295702,0.22710308,0.23080169,-25.26951,4.518525
5.620598,-0.63512784,-0.3846659,-22.855574,3.1577065
15.635089,-2.2611258,10.781372,-6.3407855,11.86669
14.23164,-2.9625916,11.450366,-6.5051007,13.44573
17.332869,-0.8756198,9.114263,-5.7601147,8.724343
10.640138,10.516044,11.207388,1.510762,6.6205187
-5.986328,1.597587,-3.9658015,-0.5978968,-13.664677
-4.568956,3.435134,-4.9748273,4.2445145,-13.652905
-7.8836446,-1.0246291,-4.2907553,-8.224458,-18.514347
-4.661291,1.0163679,-5.36339,-10.51114,-18.486845
-3.6859088,-0.45408404,-4.4793787,-7.041674,-20.560232
-3.192865,-2.8749483,-4.038697,-8.9031,-17.917233
-2.5682404,-1.5517825,-13.449647,-5.0258784,-16.051394
-0.51557857,-1.4253147,-13.790198,-5.6282034,-12.623711
-1.8864527,0.19886304,-16.12948,-5.373773,-12.944752
-6.549013,-1.6036841,-13.4526,-4.6240907,-7.7255697
-5.9753942,0.8389688,-15.023619,-5.115014,-4.7137995
-0.9148136,20.066917,3.606579,-0.9890312,0.57427883
0.95573664,-1.8336886,-6.7708526,0.37991282,-20.306452
-2.7120194,19.572586,5.457286,-1.1501223,1.7003756
-1.5035859,-1.0062131,-7.1329064,-2.0548828,-20.171444
-3.5357938,-1.6939398,-7.5459495,-0.59675264,-21.842068
-8.359601,-0.97364277,-9.464316,-2.573335,-19.51132
-9.886548,-0.491054,-10.051073,2.1876354,-17.209526
-7.3407135,-1.8705858,-10.498868,1.9731243,-15.328527
-10.104178,-3.3475018,-11.494966,3.332251,-15.062092
-9.624559,-4.5679226,-8.851762,1.2123497,-16.150848
-3.0055099,20.038885,2.8752394,-3.428812,-0.26887757
-5.373001,1.3810567,-2.6348765,-6.4618487,-16.23794
-8.34496,1.484562,-4.2295127,-3.835414,-17.521404
-8.439866,-1.238362,-3.0579607,-5.1422224,-14.20113
-6.748618,-0.8136606,-1.7287527,-2.2353048,-16.652004
-8.77136,1.4823294,-0.782466,-2.43736,-14.414683
-9.583125,-0.8750599,-2.5031714,-0.38274363,-14.50039
-7.188305,-1.2709951,-0.96614593,-1.0286905,-12.051632
-10.691292,-2.2902873,-0.07352337,-1.6442648,-11.23964
1.5516651,-10.545849,-8.179564,2.8417935,-13.047817
7.2583494,-4.0074124,-7.4325867,7.1974225,-15.861388
-11.590548,-10.033156,1.3400135,10.010353,4.8538227
2.30845,-7.3272386,-0.48324025,7.213173,-9.577374
1.6870078,-8.384423,0.60668814,9.709137,-12.007192
3.955571,-6.1702876,0.036169603,6.8399506,-13.37628
5.084649,-6.39114,-0.07005224,8.519833,-14.500728
-4.807466,3.6822102,-1.6764199,0.71049744,-14.673446
-5.5522137,-1.4846054,-6.408568,-5.213549,-17.107574
-12.726117,-2.7981546,-15.264682,10.473864,-10.733086
-7.785257,2.0321634,-17.082773,12.453807,-5.4195094
-10.275266,-0.08261447,-4.7708654,-10.426487,-14.770372
-7.4438767,-7.645038,-8.064923,6.538401,-9.57018
-5.547987,-7.602793,-8.624547,3.6724002,-7.4522257
-6.104135,-10.720475,-9.355349,3.9289596,-9.914628
-8.434764,-12.182077,-11.205621,2.3416312,-7.037717
-8.946724,-11.634436,-7.2505608,4.7385793,-5.834744
-9.855672,-6.236569,-7.7105165,4.8819804,-7.0149055
-8.190086,-3.6391358,-7.8128104,4.1220217,-9.533412
-9.90809,-1.4626278,-8.1315365,4.022319,-11.685918
-7.6792893,-8.813285,-6.1440544,3.1293638,-9.433479
-10.409872,-9.782559,-9.67056,3.304415,-9.391877
-11.963043,-10.835817,-8.832392,5.8092504,-5.6719112
-0.20896935,-5.117496,2.3016956,12.003078,-7.301734
-8.399076,-9.419271,-10.813249,6.062531,-5.90458
-6.7247944,-4.57336,-6.277241,16.3172,-6.7788315
-9.184277,-5.330674,-6.911127,14.730234,-6.8128853
-1.7224762,-2.6597803,2.8297148,13.081392,-6.75903
-3.2261548,1.503432,1.5236192,15.108205,-4.1748533
-7.828854,-8.466528,-12.297815,1.4782075,-8.27251
-7.6506457,-10.258561,-9.345946,-0.5269462,-8.6417465
-10.578006,-9.70611,-11.806917,-1.2347751,-8.579771
-9.869276,-8.7045965,-9.497733,0.96370834,-5.664962
-2.1472232,-9.344505,-1.6652864,10.875886,-5.3622885
-3.6263454,-8.75344,-4.6098213,7.765549,-8.059711
-0.12407865,-9.247553,0.52555025,13.232511,-5.816379
-1.7945356,-4.6013155,-3.2764583,12.18225,-4.162491
-4.2496734,-5.3291354,-2.328423,10.776818,-3.9425936
-6.7167516,-6.9037557,-7.83849,8.462967,-5.871353
-3.9687214,-2.6142573,-1.3334566,13.8184185,-4.2818623
-4.370353,0.1859794,-0.61093235,16.75297,-2.5287576
-5.832192,-7.4073234,-7.2149544,13.061978,-4.9527555
-6.063161,-4.614843,-6.631066,12.879444,-3.6650312
-3.3558226,-5.0624237,-4.953079,9.044106,-6.7659683
-2.001542,-4.361178,-7.3732758,9.629692,-7.848859
-14.895631,-4.658691,6.05812,-1.1446398,-11.432329
-8.129722,11.693189,-10.128703,3.7718258,-0.77040124
-11.580083,16.704319,7.758663,2.98278,-1.5385648
-11.878023,13.396739,7.0912933,6.8521476,0.06078084
2.0985734,-1.2566841,-13.812483,11.677939,-6.564137
-10.650598,5.838779,6.636956,12.76811,-11.428857
4.309051,-9.234253,9.512484,-12.081972,-2.2566247
4.7227635,-4.1172724,-17.843216,12.424008,-4.7833395
-12.041309,-4.692257,6.7609115,-0.9374486,-8.467529
-17.693272,2.9525146,1.6254033,5.024477,2.194281
-8.523369,7.2914596,5.7891784,-9.557588,-11.211808
-5.6186633,4.256947,4.421653,-5.371557,-10.089119
-5.137381,3.0747116,4.5975804,-8.636433,-12.767668
-7.2768426,3.2866187,7.4690375,-7.599763,-9.953716
-6.9770083,5.439131,-17.558031,-9.360628,-1.6756123
-8.302634,2.747102,4.656267,-6.5880203,-12.687868
-9.504551,6.0418057,6.2164416,-5.2580504,-10.133204
-10.437353,4.7122974,8.780888,-3.7359774,-8.81534
-7.7335176,7.594739,6.278457,-8.9293165,-7.2292604
7.258279,-2.3675091,-20.697718,7.467095,-0.6842871
10.609879,-1.8989004,8.121777,7.377166,-9.121841
-5.6425915,8.470941,4.8104143,-7.9682426,-9.516054
-6.1587973,4.6697164,7.178972,-5.984399,-13.0893545
-7.110081,8.174885,8.585522,-7.990721,-10.204959
14.092401,-4.1327147,-0.81185514,-18.420868,3.408685
6.558929,-4.2598696,-17.899426,3.6469028,3.2866144
6.613402,-3.8341055,-19.408512,2.0951688,1.2682137
12.57646,-3.5810168,0.2498418,-18.994276,5.693939
2.489285,-12.355817,-6.4689674,-8.577063,-6.962445
2.4615607,-15.239014,-6.032583,-7.710956,-5.552544
-0.41094023,-15.743865,-6.768791,-7.518952,-4.183626
-1.1252377,2.7933564,-3.1545193,-18.91873,-9.036707
0.12645054,-15.392465,-5.0136724,-10.106832,-3.985396
16.6958,-0.8182581,-5.132855,2.0652735,6.8781786
-4.0656266,3.2999377,1.8405256,-8.745563,2.1702046
-2.1518054,0.34626165,-5.6144986,-18.472237,8.204661
15.334697,1.3524481,9.417631,-3.5658665,6.977398
15.963863,4.1709533,9.195306,-0.007821511,6.164625
2.4139657,6.131567,8.2511425,0.024664938,6.381537
6.4899325,1.2765287,9.054463,7.277025,1.7997823
9.49141,0.12968795,12.009999,-3.0745292,9.523682
12.887385,-3.6345425,1.182431,-4.5489235,4.5245333
-3.0879996,-8.032794,10.737893,-1.9190252,1.0383533
-0.80095106,0.99251324,-7.6027493,-17.253262,10.811458
0.24465275,-0.5498748,-5.9128995,-15.374346,7.935109
-3.1509917,1.7743858,-6.6569433,-14.832807,8.517219
2.9967518,1.0057935,-9.979377,-15.391655,7.960494
1.4250335,-0.25956565,-5.2253184,-18.95209,9.678196
-1.1141399,1.046481,-3.5953872,-15.950444,10.618598
0.42608944,3.6684349,-4.771014,-16.278479,8.7854185
0.6420506,1.7240275,-8.25452,-18.031681,6.03263
1.1940076,-6.453423,0.86025095,20.291487,1.5250152
-7.942091,-8.163327,1.6109604,-12.469096,2.036212
1.8998289,15.323765,-3.1497738,7.259156,10.736567
-8.371738,0.4009875,8.510106,-11.639599,-0.6112352
-4.866794,4.1982684,-14.572154,5.6883755,6.4168262
-6.801991,-11.224618,8.502461,-7.064783,-3.2837229
-4.5354934,-10.8677025,-9.562877,-15.001672,-1.3472091
4.2093544,-3.0007472,0.68391263,20.534864,1.7559776
3.1797526,-4.4232316,6.8022175,20.23643,-0.023851473
4.9837465,-7.2332754,3.5679002,20.57001,2.1901288
6.0344543,-4.229713,4.041747,23.215376,1.2451968
3.5911407,-7.950143,-2.9129891,20.548147,-3.562291
2.2913878,-4.376372,-3.1384487,21.282978,-0.88610893
6.837881,-6.3270407,-5.6279497,19.485706,-5.797817
4.3087583,-6.264082,-0.3922138,23.468475,0.29444337
2.4265504,-0.30517957,6.4317307,18.035221,3.2077453
4.916383,-6.7134438,-1.7747494,18.88586,-0.41680086
3.1232266,-5.639811,2.6849995,21.443502,-2.0201006
3.0500176,-1.1675947,4.5735817,21.688498,2.3331316
1.2300376,-4.9516926,4.2127495,23.467094,1.4757968
0.31750798,-2.6154187,2.9828398,20.201962,-0.22888145
-4.219747,-6.9179997,-5.6058145,-14.439709,-4.8664527
5.4941974,-5.2874475,0.3407328,17.555597,4.9099956
2.460297,-1.9277265,1.7991931,24.033638,-0.68209916
0.33730453,-2.6725898,0.79321235,22.599192,3.1935961
7.733923,-4.532288,1.5345738,19.489872,-1.6847334
3.4385397,-4.547783,3.0715213,17.290092,0.19035682
5.329933,-1.5522678,3.8966753,19.611214,-2.2018502
4.9218493,-2.9863844,-0.2971574,18.542133,-3.0396736
-5.1805587,4.9153824,0.10874505,7.560124,-18.893763
-7.8388076,-16.870293,5.55995,6.729031,-2.4652097
-7.731361,-15.484317,5.588896,5.490079,-5.845437
-6.602544,-13.6045265,7.1350884,5.7328835,-2.9922307
-6.320061,-14.104517,3.2140307,5.894897,-3.260192
-4.8346767,-15.251719,5.555794,8.224138,-4.557933
-3.3332512,-16.655462,5.5937347,4.6550236,-3.2084975
-4.2520185,-17.06105,2.144781,6.1650133,-6.14208
2.7940407,-15.32391,6.888929,7.713243,-0.38512123
-3.3660905,-12.89378,4.9463544,5.2678676,-5.770599
-1.2386603,-13.157715,6.0956063,7.180739,-2.0204873
-1.9136313,-17.187132,5.2261086,5.789872,-7.831553
-1.8966786,-16.531294,8.80378,4.7910323,-5.9537873
0.636556,-16.125551,6.397703,3.6318474,-5.4630384
3.5943062,-17.740686,6.430949,5.8321686,-2.4615614
1.6951003,-18.745878,7.528057,6.128304,-5.095688
-2.060083,-11.184353,3.723672,4.552489,-12.529034
-4.0793943,0.6027325,-13.307209,0.69491196,-8.43735
-2.0522113,4.4769464,-4.427431,11.931459,-10.425021
0.6422269,7.205657,-0.72784716,10.293981,-13.000629
-1.0166574,8.946931,0.10047639,9.994897,-11.700085
-1.7968353,-2.1835904,-11.157239,14.743538,3.7763367
-2.2704706,-3.0933344,-12.090269,17.048521,5.6586523
-4.7876205,-1.9881488,-10.233416,16.645004,4.4732285
-1.7779508,0.6941245,-12.645822,15.357185,5.785446
-0.1744745,1.1134657,-13.500606,18.426327,3.564482
2.1622946,0.60347205,-13.047331,18.35261,5.521812
-8.239526,7.1459236,0.8502187,-14.116628,3.2006743
-8.799994,6.447172,2.6225364,-13.281482,6.4471464
-14.479918,12.868076,9.760614,2.2744727,-2.1016443
-8.978647,8.851673,0.34436238,-14.200455,6.2174997
-11.152151,6.5938053,0.842432,-15.765751,5.7255936
-14.573609,11.245915,9.762465,6.2874155,-2.069073
-14.922539,9.88875,9.067558,4.988394,0.12984252
-13.537823,10.844352,7.838453,8.332186,1.5168061
-17.457766,8.140739,8.004632,7.8427277,0.25580013
-15.804985,8.470507,6.8657637,9.898021,2.2005157
-17.074594,7.998482,11.92924,6.2180967,-1.0445956
-6.083875,-5.110066,0.6741677,-9.935496,0.024244562
-2.9216754,-5.2511177,0.76951474,-10.219513,1.1878872
-5.511067,-4.804161,3.6704524,-9.044531,2.090395
-7.7045307,-4.6415453,-1.2224958,-9.789615,-1.3707184
-5.2880664,-7.9042597,2.4482262,-8.276425,1.4759712
-1.7581764,0.78422475,-1.1264886,14.159606,3.4635005
-4.0060897,-10.13362,-1.7367924,9.463877,7.248358
-9.838094,0.97278917,0.5040987,-9.994541,2.3841453
-11.130115,0.48730794,-1.2641937,-11.866907,3.0538766
-0.46134767,8.356884,-4.4508057,16.343985,4.1523123
0.7914805,9.3283615,-6.522984,16.517675,2.9057744
-2.0890563,7.882519,0.011587329,15.022839,4.1533136
-0.3259294,10.073,0.44933754,13.903939,0.8521939
-1.3977634,8.143097,1.9463916,14.100346,-1.1827745
-4.853956,4.6818404,-3.5512326,8.419555,-11.4644575
-5.2363076,4.0242596,-1.7348522,10.666741,-9.912873
-1.3131433,9.031736,-6.537269,12.244462,4.7114396
-1.7320445,7.045368,2.4113986,16.920958,5.2973523
-2.8218348,8.939855,-3.210062,11.948436,4.1384764
-2.1438704,7.593479,2.359487,19.82582,3.7169116
-16.67737,7.017166,4.093589,2.3105435,-9.576081
-14.37114,5.933803,2.447235,2.5210707,-9.489214
-13.029881,9.088076,1.1824044,3.6400573,-8.905513
-16.335705,3.4885092,0.96207684,-4.0502973,-17.286268
-16.666021,5.063011,-3.814081,-1.1184201,-13.106198
-16.172766,-1.173733,-12.539225,3.861528,-9.2379265
-18.191236,3.6817694,-0.08479242,-2.009288,-17.558474
-4.7240596,8.464567,6.7000647,14.353682,-13.435812
-7.4039397,7.5023656,5.441392,14.640209,-13.6784935
-12.187174,-0.06798899,-12.39723,0.41060334,4.398486
-4.637608,0.72516036,6.310091,16.02603,-20.224655
-10.06775,-0.956559,-11.000619,8.8791485,-5.548568
-7.1807237,1.4954323,-10.257745,7.655033,-3.8249
-5.90642,3.0476778,3.9398,10.607816,-8.773473
-6.5526767,2.7272701,0.69052756,11.821244,-7.7303247
-16.484379,2.8254426,1.8776091,2.5199358,-8.513945
-5.056794,4.2479315,-4.8966885,15.114682,-2.4476664
-7.653401,-1.5434946,-2.2104306,-19.57403,-1.7733824
1.8583719,-7.898844,-3.0451977,10.301684,3.379718
-2.9832807,-4.7242928,0.3274834,-18.843061,-4.044915
-3.9732509,-15.734005,-2.381745,4.133734,2.3567479
5.6318545,-10.279561,-3.948333,-7.191141,-8.2490425
4.608101,-13.781419,3.8776371,2.0706716,-14.234318
6.610858,-9.730591,1.8504852,-0.6289065,-13.004786
1.9531364,-2.215731,-0.8758616,-13.815794,4.649094
-2.0521276,2.5119383,18.002586,-5.5905585,11.613517
6.104025,-18.941624,4.964111,4.2971487,-1.6807569
4.928135,-7.0005813,-12.167761,-5.1335893,4.5554504
-2.6326137,-11.2869625,-15.404051,-11.103285,1.868654
-9.509824,-8.835921,3.9558725,11.088862,4.318033
-2.7665348,-0.15161233,-22.205227,1.2628651,-3.7747028
-3.9004936,-0.047019478,-10.422571,14.04509,-6.9249578
-8.648687,2.8932426,-10.1082115,8.673779,-0.23009896
-7.502503,3.3973248,-7.8502307,10.89016,2.68588
-7.5532584,2.393115,-10.017406,9.1080065,5.974248
-8.108499,0.6623056,-10.658318,3.6201923,4.2585497
-6.5147557,-0.84222674,-10.79127,5.9551888,7.305069
2.283655,3.209326,-12.4961195,-13.635387,7.0139136
4.179419,-12.29264,-3.046876,-6.7060513,6.4696484
2.0063398,-4.4663725,-7.3564496,-3.4338007,2.5832918
-7.310485,3.0092409,-10.794861,5.258163,3.490632
-1.6753728,-12.520513,-3.5038612,14.621831,0.99041367
-3.3648913,-12.152229,-1.810499,12.581376,2.8901784
-3.6888406,3.0982106,-6.5754566,-5.6989617,-17.226032
-0.35057148,-14.5770445,-0.7521756,13.6105995,-0.19410838
-0.61202973,-12.149172,-1.9496809,9.605352,2.4616582
-7.220686,2.3260894,-9.421612,-2.6376953,-18.566967
-7.087374,-9.476541,-0.9959488,12.224611,1.4447165
6.890224,13.428239,0.92280644,10.844515,0.17663793
0.70844156,-8.889411,4.344847,20.100836,-1.6567506
0.3565469,-16.123533,-1.5749074,3.591396,2.2243364
-6.8127294,10.298776,-10.586563,2.59009,5.561552
-10.586273,9.370923,0.6349199,3.8219497,-1.1649812
-1.6024624,6.08396,18.268953,-6.503,4.3269143
-3.8294165,8.990964,13.224564,-12.596471,6.0436397
8.535568,-5.400943,0.78862774,2.0862403,21.146738
9.755083,-0.4514135,-4.029133,1.8858205,-11.254864
-7.793975,-2.3702419,-8.004129,-15.692487,-7.5727887
-3.8536644,-4.699058,-3.3236244,2.0222423,-3.4269342
-3.0846643,-16.379736,-5.271366,6.2979875,-3.4956017
-3.450979,-14.900059,-4.2526197,6.2330713,-1.0266755
-0.95781255,4.2850423,-10.177525,7.219099,0.35668436
-9.324254,-1.4211491,-11.66493,11.684533,-4.589892
-10.863373,-7.3562703,13.583717,4.658525,-3.7924738
-2.2940462,-3.0096705,7.327791,15.345007,-20.233597
-4.8318334,-4.070398,6.0192223,9.659947,-14.952457
-10.381675,-6.684955,14.965761,2.826764,-7.1530685
-9.065277,-8.0671625,0.84530383,0.2555588,-15.610263
-12.907705,-7.931837,13.647687,2.9480605,-4.6547966
-13.314556,-4.391444,11.355314,8.677239,-9.735886
0.591371,4.2765675,5.605215,7.5979834,-13.720348
-8.545904,1.9419502,-16.225958,3.012367,-2.2278981
-4.9035754,10.440695,-13.329258,2.4887762,-5.430682
-8.3039255,-0.30894992,-12.966328,3.0696561,-3.5444748
-11.995531,4.9656124,-4.5554557,7.1472793,-18.676342
-9.983118,-5.813966,-12.0487175,-1.4020625,-16.81023
17.577467,-4.2294292,-1.6919593,2.634465,13.647907
17.44179,-4.944789,-2.5528119,-0.7221477,13.952375
20.24846,-5.718128,-1.3523138,-0.5378669,16.481392
19.120642,-5.397005,-1.3544825,-3.8549414,17.93714
-2.8952878,-2.3508456,-1.5094272,11.509528,-14.256468
9.338951,-9.081384,-8.557923,11.824672,5.3202233
3.0190406,-8.80888,3.867903,2.1648011,-8.067992
8.263306,7.3662357,-8.031214,5.9777684,2.3204017
-1.9152902,-10.412082,5.783672,11.304957,-9.181072
-17.398893,-1.5616179,6.57078,-3.1510506,-7.822989
-6.630908,1.8102444,1.0409286,-4.8508706,-19.174532
-1.2487137,-3.671992,-0.88203615,-17.986378,-7.185569
-4.8948846,-4.267659,-12.386375,-6.284052,-7.7574835
-1.1579973,0.71388143,-0.4600066,7.4834743,2.5666144
-4.0435557,-2.679064,-2.2917323,14.499089,4.4602785
-3.4458387,2.241705,-9.857092,5.123228,0.88672215
-2.8082376,-3.4991915,15.482872,-2.478163,-1.1938242
-1.402336,-4.357642,17.60333,-3.2666256,0.10186052
-5.0713563,-0.14373341,2.411328,-14.314119,1.7912277
1.5706394,0.043527868,0.07563637,-0.51623875,6.7400565
-10.000631,-0.58649457,15.9163475,-7.1594396,-8.58145
9.969055,-3.03287,-3.8138,-3.789587,-5.8658953
-4.9242787,-2.1659496,-0.5508244,-20.527254,-2.6722994
-5.6916394,1.0028857,-9.821227,-5.990463,-13.958329
-5.5031037,3.4194465,-3.4503517,-2.2295415,6.4274387
-3.1438005,1.8773941,-3.3292155,-0.30578995,7.288384
-2.0451915,2.1518123,4.7809772,22.373373,-10.394741
-2.1741135,5.011045,-1.002547,2.9384122,-8.340568
-1.3824986,-7.556411,9.488323,9.873893,-7.599727
-14.512655,-3.5387611,-3.4188867,-5.0710797,-5.8491445
-3.9266853,11.659826,7.1921296,6.8033915,2.9020634
-0.731932,7.548791,-9.717972,-6.7756457,-4.9406905
-9.310125,-3.158776,1.1805475,4.4486537,-1.2761307
1.0873135,4.4014897,9.574727,7.559216,-12.869802
8.191039,-0.25533596,-1.856786,8.203756,21.78129
7.88603,-3.3400433,-2.0108862,8.627663,20.946484
3.3899894,6.458121,11.193982,6.7789316,-14.060296
9.903829,-0.39024258,2.0710037,1.9120977,22.576471
11.1024475,-1.4608557,3.060328,2.348508,20.327734
1.587476,5.18406,8.584639,5.147353,-13.967237
8.100535,-2.6861262,-0.37578017,5.0867696,22.315458
8.150078,-4.5349755,0.1513997,6.2361817,20.115309
-6.6546426,0.94262844,-7.8461094,-7.2654486,-19.563314
19.897232,-5.363544,1.1215653,1.334773,7.492523
-9.787355,-0.27811503,-6.8629885,-7.847606,4.9423347
-6.8895435,9.018576,-8.12891,-11.622156,-3.516962
13.315894,-0.50308067,-17.756573,3.0260243,4.971927
8.939383,-0.43152216,-17.847841,2.2217238,3.7153766
-4.3316154,2.8695755,-17.450983,2.1832783,1.1788572
-4.5073733,3.2645533,-15.760488,0.5113827,-0.42515844
0.93773365,-14.877424,1.4944254,-3.942878,-5.0729237
4.000876,-4.866892,-7.728246,13.937136,1.4467953
1.855091,-3.4877176,-10.630259,-6.41024,5.174884
1.5693085,-15.30221,-10.9739065,2.1051233,-2.1260953
19.2904,4.7721186,0.331944,-9.773098,10.159417
3.0653853,10.770207,-2.3370574,2.1246953,-5.461405
25.61403,-0.5488039,0.4547776,-3.8170228,11.448244
-3.7780018,5.957272,11.659016,-0.59947526,-3.7349923
-2.1710527,8.77501,1.5680206,1.1163571,-10.933372
-2.908924,5.9773536,-3.3614779,-1.2570322,-7.170827
-0.7246307,6.5285845,-3.7340815,-3.215737,-8.964218
