0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
0.37991467,0.0058416887,-1.2060729,-1.7043912,0.048558597,-0.001057995,-0.16864383,-0.21263893,-0.033069402,4.511292,-0.7796889,0.1104674,-0.14589357,-0.0011677021,1.756327,0.15186648,2.1324265,5.468299,-1.6768906,-0.8868241,-0.7457248,-0.48882568,2.3262799,5.0246396
-0.25313666,0.023948137,-0.4986529,-0.38594207,0.12967533,0.00049756124,1.2242237,-0.8653545,-0.45865127,3.0073485,0.4354545,0.3384696,-0.12324364,-0.0016381369,-0.53404206,-0.0471084,-0.6518172,5.9334226,-2.582009,-2.2791204,-0.37174344,-0.33687,1.236216,7.4618483
-0.37930563,-0.004351955,0.10931644,-0.18109636,0.028080098,0.012190312,1.3433086,-0.8006193,-0.5749497,0.19796874,0.43348122,1.1063523,-0.13309133,-0.0008130824,-0.8467323,0.0016615341,1.3449439,7.5212784,-5.229498,2.1412227,-0.15739542,-1.6311423,-0.17634909,5.0835958
-0.5645863,-0.013761936,-0.051046494,-0.47035784,0.50775796,0.015936697,1.0435227,-1.8464923,-0.45980093,1.701301,0.28654832,1.074431,-0.1850469,-0.00038728927,-0.91834605,0.08402455,1.1310328,6.2667108,-4.3932576,-0.7003532,0.039018683,-1.3574312,0.5745624,2.4928658
0.051192727,-0.00866115,-1.3060547,-4.869722,-0.34660763,0.0020065901,0.0041327323,0.22550595,-0.025470067,6.040407,-0.6287059,0.42842087,-0.9237448,-0.005210164,0.32607847,0.75923353,1.5552834,3.9172647,-0.6049134,-0.36768836,-0.7210432,-0.23002885,2.695186,3.712739
-0.3878775,0.0020185711,-0.30291167,-3.3411875,0.20373194,-0.0015567255,0.48412648,-1.8864208,-0.24715644,2.0278895,0.51614904,0.40227556,-0.13812725,0.0022804847,-0.4667484,0.21761218,0.58586025,3.737032,-0.25814015,1.6622862,-3.3105893,-1.9450839,0.9649325,1.5834863
-0.78444576,0.08520595,-0.55220765,-1.9649926,0.061916288,0.010240559,3.796969,-2.0421858,-1.3627902,2.9581087,0.98771554,0.36799607,0.011698855,-0.00020805486,-2.141958,0.039263178,5.9130807,6.3193774,-1.2923013,0.17408548,-0.44958046,-2.111739,1.3097439,7.3333645
-0.6012347,0.030116603,-0.5389991,-2.1541083,0.0871993,0.009405273,2.7520947,-1.2742411,-1.1168622,2.9549212,0.91287345,0.5475934,-0.141244,-0.0017147848,-1.9185785,0.12819584,3.0034423,7.523935,-1.2808077,-1.3223519,-0.45104942,-3.8173943,1.3136475,10.204873
-1.6275653,0.109306194,-0.5789212,-2.010552,0.117297806,0.012488566,3.624175,-1.5257733,-1.6119395,3.128886,1.2017343,0.59982866,-0.15043299,-0.0020580569,-2.4496393,0.15525177,3.4632096,12.065313,-1.4216338,-1.5053916,-0.4815655,-4.085189,1.3512853,9.114765
-2.4748044,0.039421882,-0.54313767,-1.9428688,0.055197544,0.009098994,3.3799143,-1.3214157,-1.6342009,2.935423,0.9662915,0.33147797,-0.17911844,-0.002187904,-1.9399599,0.16288206,1.9687562,7.7861295,-1.207554,-1.6975747,-0.5056314,-5.95797,1.3266652,5.7635217
-0.08621328,0.04593194,-1.0476531,-1.6698366,0.10575888,0.0019657612,0.8234373,0.42303166,-0.36796996,3.1481907,-0.2826522,-0.14388652,-0.25110433,-0.004012178,-0.3173721,0.4056908,4.081802,5.4031386,1.7499039,-2.8349557,-0.3851615,1.5597131,1.4945303,3.4672692
-0.3345308,0.022569453,-0.41506448,-0.2396092,0.022346292,0.0014008217,0.8682113,-0.26123765,-0.3694848,2.0091896,0.21474026,0.2646566,-0.11645495,-0.0028493607,-0.5991971,0.13801275,3.8474634,8.039755,-0.8465671,-1.7534056,-0.24190134,-0.18376932,1.0038743,8.6102495
1.3697143,0.03192444,-0.70861834,-1.8601316,0.14393222,0.0026177787,0.74586815,1.1591415,-0.39719114,5.0321913,-1.9892555,0.18185155,-0.21554168,-0.0032936477,-0.38984898,0.51598877,0.7912292,5.8554106,0.07944272,-2.1949425,-0.6518111,2.1717536,2.0047011,2.9925616
-0.3852291,0.0072453707,-0.17570646,-2.1643534,0.06134507,0.0016472797,0.5055705,-0.85245275,-0.31874898,1.2583354,0.9095593,0.2834936,-0.2674396,-0.0006388816,-0.15972796,0.022554262,0.8370232,6.020822,4.4199543,-0.9063669,-0.35983995,-0.7541684,0.55233777,2.1675396
0.03966311,0.019878255,-0.71685165,-0.19250952,0.122472085,0.0020129771,0.30019104,0.091182336,0.39703625,3.2353113,-0.05321691,0.1273928,0.760037,-0.015782053,-0.28171742,0.17042018,1.2156653,5.954935,0.180858,2.112336,-0.5228083,0.23701948,1.4913577,2.8102221
-0.43815467,0.029357916,-0.2718223,1.4554083,0.014442672,0.0054200264,1.8095905,-0.8091017,-0.7800186,1.5876548,0.43227944,-0.22693841,-0.12691502,-0.0015057506,-1.3675649,0.037533622,4.3695235,4.5927515,0.27001676,-0.3239382,-0.37397102,-1.4858614,0.68019533,6.032491
-0.39739087,-0.03147807,-0.3337181,-4.25957,0.33232474,-0.00057005027,0.502082,-2.882994,-0.2561171,2.0737405,0.9079133,0.7926531,-0.4807768,-0.0031338949,0.17339817,0.14684793,0.99579984,5.004471,1.0470601,-1.2287135,0.49961144,-1.8263535,0.76965433,3.0357702
-0.30853578,0.026402764,-0.5126144,-4.7080417,0.058912896,0.0022732203,2.0791624,-1.2319399,-0.77937704,2.8571794,0.2724793,-0.48518515,0.335944,0.0003382718,-0.5569132,0.15509278,0.5669563,6.944038,-0.6006047,-0.096261315,-1.7575341,-2.6456623,1.3139882,1.0745827
-0.3989869,0.01185924,-0.3121455,1.886144,0.07557293,0.0025015872,1.1200801,-0.49643615,-0.4562432,1.5427674,0.40978503,2.9033778,-0.03902706,0.004218243,-0.69205564,-0.09956641,2.0644395,4.003059,-1.8479029,-1.6260656,-0.36164728,-2.097927,0.71317255,3.8769565
-0.3895148,0.0012102355,-0.27249682,-1.6518233,0.042819396,0.006765309,0.7654714,-0.63361424,-0.4244559,1.7520108,0.41138852,0.89630014,-0.2838898,-0.0016029805,-0.47568086,-0.054486874,-0.17890583,5.9319468,-2.8594673,4.578266,-0.28131875,-1.2476178,0.72291255,2.940189
-0.50894785,0.011747509,-0.2505192,-1.1913954,0.05706255,0.0026948699,-0.32057136,-0.38687712,0.35440218,1.5230414,0.4967997,0.38154688,-0.19177741,0.003711713,-0.7233177,0.70826775,2.3533213,7.193076,1.4583638,-0.31480706,-0.24563576,-0.82248074,0.20859963,5.3650727
-0.42891872,-0.020197898,-0.2656066,-0.03268699,0.00015136471,0.003094936,0.9350137,-0.21800931,-0.27826536,1.0213357,0.5800978,0.3733983,-0.24168621,-0.0004111223,0.74868286,0.078814685,1.3603317,9.533484,-0.8821988,0.020399757,-0.24561422,0.40537435,0.6618826,3.977614
1.1219699,-0.002420867,0.17326415,-4.2764564,0.18335038,0.0012933579,0.025026934,-0.6435142,-0.08111952,6.9572453,-0.23874871,0.16449565,-0.90571076,-0.0036504413,-0.19565186,1.2270502,0.54517,-0.66371524,-1.9835485,-2.897419,1.2509923,-0.29445273,2.2306805,1.4918171
-1.9555538,0.036517743,-0.7220376,-0.32294026,0.002731611,0.00789547,2.4559019,-0.95225334,-0.8911787,2.1998465,2.092155,0.08132269,-0.18835315,-0.003548725,-4.2371187,0.15289557,-1.5014129,-1.9621446,-0.617009,-3.210422,-1.1444017,-4.515348,1.1403801,-0.46942645
-0.7935865,0.018066125,-1.255922,-1.3199135,-1.6297377,0.00735454,3.5029228,-0.62862957,-1.668789,6.504182,1.4858592,-0.62906814,-0.6522345,-0.016170638,-1.86588,1.0956732,0.022748664,-2.5478072,0.99121094,-2.9957705,-0.19152862,-2.0860984,2.9763083,-0.095004
-3.667469,0.017760478,-0.9447397,-0.83515435,-1.0180725,0.0070898626,2.5236886,-0.84241223,-0.9695504,3.1982918,0.89946204,-0.9904519,-0.21035247,-0.006117772,-1.2757493,0.25442725,-0.38847926,0.30737832,0.51923996,-3.1795335,0.08383339,-2.5281124,1.3036288,-1.7401028
-0.14308432,-0.26604077,-0.38766924,-1.3558153,-0.8173732,0.0032996354,3.5935054,-0.65642565,-2.0939665,2.0871024,0.10611607,0.12923351,-1.2584099,-0.005508164,-3.266628,1.3383532,0.29046586,1.7794547,-0.68091834,-5.3184676,-0.84840447,-2.6271498,0.93640846,0.8561814
-0.4794019,-0.0023781029,-1.4832283,-5.3748055,-0.79877996,0.0027540433,1.1167529,0.78209317,-0.4742858,3.1309679,0.49818137,0.0032695183,-0.46323803,-0.018518595,-1.0626885,2.4646876,2.8406787,3.4011438,-1.2079396,-8.39184,-0.18776342,-0.40881404,2.2380812,1.6831962
2.7357476,-0.06329046,-0.3369993,0.54681385,0.15935068,-0.031158699,-8.310765,1.0679828,3.0617871,0.67883265,-4.3988123,-0.06743728,-0.1782773,-0.0028451653,4.595792,0.011407279,0.36286652,-0.819347,0.32618502,-2.091724,-0.04840489,2.366238,-0.0313086,1.1640105
-3.9217105,0.05754781,-0.42459944,-4.751869,-0.029872503,0.009261689,2.3365695,-1.4187018,-0.8908833,2.4195375,3.4893916,-0.102569126,-0.23876037,-0.0022466704,-3.684443,0.1306162,0.012931244,0.1136056,2.1181939,-1.9672045,-0.9495127,-2.9692857,1.08191,-0.2277821
-0.029803637,-0.034293383,-0.77963287,-2.1336432,0.37304512,0.005514358,0.30328423,-0.35506138,-0.07637353,5.879856,-0.06225262,0.081779204,-0.48475254,-0.004818527,-0.36516428,0.36033818,2.6661754,-0.29237744,-1.9135334,-1.6246669,-0.8529045,-0.22907959,0.97039366,3.6125333
-0.39770785,0.01681063,-1.5168632,-5.496766,-0.082510784,0.0013980216,0.67987674,0.20445152,-0.33806416,8.971785,0.51991814,-0.022240145,-0.41632244,-0.0017427073,-0.5208123,0.0067224447,0.08367707,1.6894101,0.030799937,-3.9201918,-0.0021871529,-0.097375736,4.185428,0.24364178
-0.13612239,-1.1510154,-0.25501996,-0.7692285,0.065327875,0.019004108,5.985197,-0.21492559,-2.0482473,1.1001331,1.6116045,0.10460097,1.8604482,0.0030396762,-5.4820933,-0.85283506,0.17965187,1.6609412,-0.3322251,-0.68140244,-0.6872404,-1.0705256,0.8687508,0.4238675
-0.5493519,-2.9523454,-0.2730453,-0.42645928,-0.7197122,0.012331365,3.6956782,-0.9347514,-1.8072027,1.6492908,1.4588592,0.0977978,-0.13587219,-0.0003601697,-1.9645619,0.041548233,0.1451991,1.9980572,-0.4166935,-0.76493794,0.27468583,0.12592156,0.818134,0.24973205
-0.6903874,-0.24126917,-0.30888554,-0.78259945,0.102156766,0.010362645,3.3921857,4.9229565,-3.8244834,1.6342142,3.7601798,0.085297026,-0.09839911,-0.0010403094,-2.9612856,0.07692627,0.24396884,1.7910544,-0.40542904,-0.9757394,-0.527161,1.1622818,0.734931,0.6408255
-0.40692204,0.26747638,-0.64692384,-0.17701587,0.15222123,0.0054065455,3.9725502,-0.14035071,-5.3980837,2.0003958,-0.32979363,0.4741265,-0.5927221,-0.0016262325,-1.3182855,0.27573514,0.26049918,1.5121415,-0.3539166,-0.59347683,0.016662588,-0.9256355,0.6109958,0.76732713
-0.10000707,0.14590468,0.08980998,1.2938281,-0.32385066,0.01067482,4.441523,-0.6655476,-2.3729525,1.7108431,0.4721393,0.20661949,0.38210398,0.005379556,-2.2749403,-0.8984119,-1.1168451,0.23636702,0.018031638,3.115769,-0.51259565,-2.0140095,0.62580466,-2.1863105
-0.1311756,-0.872551,-0.26283512,-0.62516093,0.11583852,0.014699318,3.9915454,2.3785553,-1.561128,1.6746806,2.915208,0.13641892,-0.105754875,-0.00019811989,-1.3375136,0.03142209,0.194685,2.5338438,0.4875393,0.7848398,-1.345793,-0.6393676,0.83819175,0.6954009
-0.17810853,2.7022488,-1.2816988,-1.4265062,-0.0317168,0.009587153,3.6561785,-0.24656433,-1.7615527,1.8197274,-0.2598198,0.21814092,-0.048441354,-0.00050368,-2.1662867,-0.010197149,0.3809438,1.8950391,-0.41355386,-0.09527399,1.8822551,-0.18881084,0.9918092,1.0712017
0.09726951,-0.30214146,-0.49893412,-1.7189358,-0.525854,0.0078908615,2.8059413,0.2114229,-1.8472811,2.4142644,-3.018856,0.08686602,-0.09547545,-0.0015308675,-1.3896142,0.10686865,0.73130673,1.7547964,-0.5980955,-1.1749281,0.27855238,0.41746655,0.9646967,1.6455986
-0.49488643,0.12650439,-0.22086765,-0.77962875,-0.029102435,0.024586443,9.392439,-0.32045108,-5.4177814,0.6587631,1.3023726,0.17256802,-0.051929895,-0.00079404283,-6.8040347,0.09021809,0.24456672,1.4934329,-0.4717791,-0.70697075,-0.09701293,-0.8009106,-0.31307822,0.7677433
0.07738265,-0.22217123,-0.03366037,-0.7170723,-0.4248296,-0.0033780853,-0.924343,0.33889756,0.2575775,0.14474867,-0.19278911,0.071175314,-3.101744,-0.0014023981,0.42592037,0.07332767,0.44749138,1.7678375,-6.28577,-2.3072507,-0.1596876,4.018577,0.20294206,0.98684096
-0.07341381,0.0062976577,0.08028917,2.1438751,-0.9774587,0.0019960816,0.41359088,-0.58968693,-0.21262084,-0.123391435,-0.13425666,-0.0075982823,-0.12438222,-0.0011722067,0.31314877,0.034637943,1.7013795,1.8787687,-5.727491,-1.5420886,-0.11967331,2.0538347,-0.4046429,0.9177382
-0.6014552,-0.44211704,-0.12520665,-0.7416448,0.038686752,0.024598937,7.5622168,-0.84044725,-3.0426989,0.18301365,2.1032012,0.14445527,0.14723416,0.0003045666,-4.6129227,-0.66428685,0.16307624,1.3692541,-0.3082373,-0.32859728,-0.2845734,-1.3883724,-3.0361311,0.44584402
-0.83315456,-0.05034071,-0.27227765,-0.6126728,0.047318287,0.0066415668,3.3092296,2.662946,-3.3986156,1.5097501,0.075904265,0.15225218,0.008181058,-0.00030643478,-4.2871094,0.045155108,0.2138896,2.868494,-0.38499677,-0.64727753,-0.42660275,-0.72324777,0.80596775,0.63838357
-0.36948156,2.528418,-0.31451046,-0.82395124,-0.0066670887,0.018654238,6.4780707,0.13283849,-3.4982176,1.7726915,0.81043273,0.1648365,-0.06121236,-0.0007491958,-5.772852,0.14773488,0.19476826,1.3528821,-0.4232257,0.6015431,0.098064296,-1.0494543,1.2200215,0.55211985
0.53360695,-0.14748256,0.82808864,5.7560787,-0.09036582,-0.0060216417,-1.9099004,2.313449,0.8032914,-4.0591354,-0.61446106,-0.40127403,0.6963245,0.0066532665,1.3827583,-0.38922045,-1.2475064,-4.8185353,2.2177935,6.2366796,0.61360073,5.4273067,-2.055125,-3.1719198
-0.16617076,-0.010171188,0.25102916,-1.1671861,0.20083751,-0.003150929,-4.6570625,0.5017345,1.193519,-2.068436,0.08337006,0.1867036,-0.3840507,-0.0024814948,4.937523,0.13946018,0.686247,1.8684798,-2.9073513,-1.9390438,0.12904586,2.138794,0.01348583,1.4566517
-0.8311492,0.12758832,1.508504,-1.0012829,-0.121628895,-0.003398476,0.25688058,0.121362306,1.7565564,-0.6167556,1.1412684,0.20352994,-0.44740587,-0.004750698,3.1242285,0.12776963,0.3263111,2.0754054,-0.71917474,-2.2095227,-0.10286439,6.8743777,0.29574603,1.8158915
0.26988262,-0.098387234,-0.1832464,4.822161,-0.062564515,0.0021416412,-0.79044276,2.0438614,0.2854229,-0.1860768,-0.30892706,-0.4270866,0.61824715,0.0055459216,-0.37363678,-0.35378173,-1.4385014,-5.449917,2.5430434,4.7280793,0.30021223,4.2555294,-1.4058834,-3.7041438
0.8101169,-0.037116785,0.10334611,-1.3945003,4.127253,-0.0063142,-1.8362236,1.7851373,0.5890655,-1.9624267,-0.79141074,0.20690997,-0.34386578,0.002530814,0.84060687,-0.013201253,0.67554456,2.7897134,-0.10770349,-0.7581529,0.08837536,2.6141684,-0.95582634,1.8382038
0.028737912,-0.06966879,0.13552259,-0.7659915,2.4485679,-0.0017293362,-0.5182132,2.6756968,0.3505095,-0.6140391,0.02073642,0.07263923,0.099877365,-0.00013347549,0.119277224,-0.017691739,1.3868532,1.5441433,-0.17518033,-1.0507436,-0.004876682,2.3355415,-0.2944593,5.0956774
-0.33871144,-0.05347777,0.045405835,-0.8173752,2.130986,0.0020269423,-0.009029957,4.170671,0.35322583,-0.05328998,0.06848588,0.10788488,0.11292281,-0.0020286322,-0.3429305,-0.034007173,0.038762596,0.57330006,1.3813092,-0.5712729,-0.22690901,2.5277536,0.065112285,1.4003713
-0.18168662,-0.041047867,0.33346608,0.6863984,3.7435653,0.0058218106,1.3448815,-0.25675026,-0.08850563,-0.46149692,0.24074098,0.6796256,0.069428384,0.001112525,-0.46494138,0.00943334,-0.25802898,0.55608207,3.3062053,0.59354097,0.0100987805,-1.4030743,-0.43336117,-0.55048525
-0.19108097,-0.047572415,0.017035745,-2.6057887,2.989465,-0.001109616,-0.009307357,3.8568635,0.199816,0.05064163,0.3512891,0.11484588,-0.03962855,-0.0028427616,-0.43046787,0.030143263,0.27977467,1.313718,-0.3410826,-3.925691,-0.053322203,2.13621,0.08808738,-0.30963463
1.777114,-0.07048031,1.2608343,1.9912316,-0.386314,-0.017274883,-4.6128216,3.090088,1.5267518,-8.114384,-1.2157595,-0.13807212,0.5502427,-0.0034785778,2.6825366,0.76601666,0.65560305,-0.18813683,0.8896582,2.9569895,2.1746352,3.9191594,-2.1604514,-0.026640484
0.3984295,0.107869476,0.1696424,0.53080994,-0.42309,-0.00642948,-1.4192415,-1.1840554,-1.3886374,1.3568342,-1.200248,0.20093638,-0.5059787,0.005467348,-0.2763736,-0.11078229,-1.4699733,-0.21605362,2.2861571,1.9381952,0.9612082,0.69460195,0.18976861,-4.7057166
0.3157375,-0.016707947,0.44672257,5.6553016,-0.22700353,-0.005646221,-0.9387447,0.22933675,0.37104526,-0.24130395,-0.41303325,-0.5807565,0.053853236,0.0027382104,0.6485428,-0.060379095,-0.3496183,-4.204307,-3.3158252,4.3754807,0.7101635,0.6237682,-0.535258,-2.610143
0.45589346,0.022068018,-0.84548676,2.3389125,-1.0853643,-0.0117951445,-0.8166944,0.9440865,0.3889365,-4.57131,-0.02986634,0.017817939,0.6099595,0.00089111994,-1.6911592,0.18679628,-1.0233731,-2.0527909,0.1918649,0.25644827,-0.7347794,-1.9493911,-1.2908218,-2.3435302
0.3918168,0.018052375,0.20756067,1.2218044,-1.3276901,0.019709803,-0.9552786,1.6285853,0.34468493,-6.836846,-0.36527827,-0.12139414,0.62250173,0.0011912804,-0.33505163,-0.23807496,-2.920864,-3.5142426,-0.8950929,0.6012791,0.501882,0.0659006,-2.7725766,-0.8766205
-0.014989915,-0.019647347,0.18575868,0.5777428,-0.27515548,0.009009772,4.290603,0.48101422,0.073240176,-2.1994743,0.062218,-0.619712,0.0242655,0.0012981246,0.23295382,-0.023338828,-3.665196,-3.5859046,-0.98936385,1.1923925,0.9982755,-0.017018054,-0.8609136,-1.9385026
-2.0857484,-0.12978014,0.9430093,-1.4395735,-1.070945,-0.005973647,-1.8044578,1.1793395,0.5476795,-1.7956765,2.0253463,0.06977066,0.06330246,0.00017717898,0.97006094,-0.11998775,0.24602973,2.2249837,0.10006401,-1.6567602,1.7471076,3.626663,-1.0024363,0.5648622
0.601927,0.026510634,0.053039223,1.4566644,-0.1323247,-0.028173368,-3.277028,4.280448,2.9102926,-2.270149,0.1527261,-0.13509783,0.2261163,0.0009776319,1.7994584,-0.08288361,-0.45206845,-4.3938704,-3.7416158,0.84932077,0.96256524,0.04649592,-0.9178928,-1.1215698
2.0684218,-0.04404681,0.6340644,1.3676721,1.7359012,-0.0058323564,-3.1481671,2.2916577,0.7436715,-4.334372,1.0898411,0.12629393,2.4834616,0.0022445514,1.0524384,-0.09607258,-0.038504343,-0.17696126,0.4959842,1.7604902,0.085002,0.8028552,-1.2711267,-1.1809933
3.896896,0.08519248,0.608918,0.061196003,1.9339539,-0.006884596,-2.8295753,-0.24858229,0.6111333,-2.9976919,-3.3318803,-0.0003869876,0.07320875,0.00090746605,0.87895447,-0.21777402,-0.15161566,1.1075652,0.19663298,0.46365377,0.52059877,2.4259648,-1.5990356,-0.38897994
0.36380595,-0.020264186,0.42832515,8.810965,0.12305626,-0.0023375528,-0.7391158,-0.84354603,0.33396435,-0.861315,-0.46640843,-0.50403357,-0.27889964,0.004166415,0.63187,-0.053631075,-0.231896,-3.9928062,-0.5171307,6.422789,-0.039060842,0.73597085,-0.46145636,-2.165052
0.23842086,-0.02393264,0.78142446,4.2338014,-0.07732574,-0.002481612,-0.6672907,0.17472334,0.24193011,0.26577708,-0.67440397,-3.4824781,0.025906159,0.0034975675,0.80471295,-0.15521382,-0.34301478,-4.312551,-0.52935296,2.7219455,-1.2385422,0.3697637,-0.4140432,-2.4573755
0.28282773,-0.011097743,0.45935348,6.3799577,0.12169775,-0.0012030152,-0.46273506,-0.65309995,0.16641338,-0.671779,-0.888521,-0.35722893,-0.16565761,0.010308325,0.6695797,-0.06928403,1.6495974,-4.3130507,-3.8729644,8.588527,-0.006835761,0.29302785,-0.5446588,-1.8497134
0.69844764,-0.007119719,0.4670561,4.095931,-0.094789654,-0.007935788,-0.91155577,-0.16489309,1.0610796,1.0417768,-0.55169445,-1.1865649,0.108729966,0.0032878977,0.8595788,-0.051006243,-0.43330988,-7.6333513,0.3814693,3.7283149,0.41852346,1.4508623,-0.5774201,-4.613311
0.43290615,-0.010637015,0.5559062,8.394168,0.10624703,-0.0030638638,-0.5895919,0.14744684,0.27719495,-1.1529888,-0.45051005,-2.3838422,0.03458824,0.0035314728,0.7209128,-0.122106306,-0.57387733,-7.635756,-2.4536214,4.572998,0.23487899,0.37745976,-0.7181218,-2.228411
0.35665068,-0.06409697,0.45415685,3.0093396,0.109242246,-0.0036945662,-0.5072226,-2.8118765,0.4133096,-1.0554928,-0.49715322,-0.33640707,-0.25992072,0.005226801,0.6627637,-0.30473056,1.0291584,-4.437301,-0.8861386,4.053721,0.105580345,0.9469905,-0.26787934,-2.3369892
0.36192486,-0.017411476,0.42306614,1.6803262,0.3163716,0.0009729042,-0.12070943,-3.700234,-0.33499596,-1.6233741,-0.53106254,0.12970662,0.24247274,0.022834184,0.43186805,-0.18071668,-0.22349745,-5.0663877,0.49434465,7.982743,-0.1354558,0.009826239,-0.23425525,-2.1606922
0.53563553,-0.03819324,0.5513843,4.6029224,0.27854985,-0.004478964,-1.1036825,0.03527702,0.5269908,2.328212,-0.88804585,-0.43692702,0.16924979,0.0069550145,0.80988145,-0.2387683,-0.5331168,-4.9440856,0.3436071,5.5086346,0.23142806,0.07535812,1.057294,-1.6869152
-0.20317215,-0.00076219486,-0.31051534,-5.9178247,-0.043596707,0.0003111835,0.027648842,-0.1434794,-0.055517327,1.7344974,0.21487892,0.39214826,-0.18043318,-0.0019558645,-0.32872272,0.09489368,5.67631,4.8411407,-2.2087035,-1.5648764,-0.15718913,0.013782243,0.78135717,5.3877273
0.35227403,-0.07222104,-0.20564291,-2.3303006,-0.1760756,-0.01934117,-0.8085907,2.8008573,0.5839024,1.2430454,-0.28590828,0.2711006,-0.13166614,-0.0006891493,0.48183626,-0.08419808,-0.8743387,2.7471492,0.59618247,-1.0469936,-0.0194361,3.8511577,0.57618344,-2.4175122
0.74820906,0.036642708,-0.040661663,3.8930707,0.04227301,0.00426322,1.1839067,-2.0221765,0.42247695,1.196496,-0.8460557,-0.6937798,0.035690755,0.0026473538,0.7328109,0.0018029389,-0.20375982,-3.2901251,1.3082659,2.4838114,-0.8045256,-2.061841,0.31629047,-4.778173
-0.14535904,0.0022139468,0.20967907,-0.53643906,0.4745629,-0.017087804,0.011571525,0.22380772,0.13954835,5.3518367,0.3014622,0.06514249,-2.1062877,-0.0028329578,3.343476,0.36578333,0.10261628,0.7128357,-2.2763202,-2.7973685,-0.37576813,0.4424856,1.2535343,0.15103003
-0.10786635,-0.17619133,-0.05451447,1.2681233,-0.8289874,-0.012294814,-0.6439157,-0.42073607,0.40716764,0.8202054,-0.12431365,0.2697013,-0.11269086,0.00015750126,0.086538896,-0.09167859,0.40086615,4.5247064,0.66935056,-0.2367207,-0.9068451,-4.9769325,0.4245979,1.0761033
2.6364186,-0.045525566,-0.6806664,-2.2522686,-0.06442643,0.00034587184,-1.4231062,-0.5693542,0.6995588,2.5890045,-2.4963388,0.16252352,-0.10919323,-0.0030690474,0.64408946,0.14457393,0.7770008,1.9355102,-0.40026495,-2.658605,-1.0581679,3.9863844,1.1920999,1.8326347
-0.08244597,-0.021218114,-0.74693394,0.09803281,0.5048527,-0.012335739,-3.4266372,0.63594705,1.7435268,3.8798635,-0.22129302,-0.015654631,-0.6465001,-0.006302152,2.558396,0.64184463,-0.10943792,0.0068296604,0.20846054,-1.2304153,-2.457809,2.4110987,1.3632811,0.08210889
-0.26053265,0.007886463,-0.29112938,-5.8787484,-0.31011185,-0.0015721734,1.0146084,-0.87945706,-0.35441568,0.9294729,0.18915826,0.6778396,-0.305292,0.00035252277,0.034012754,-1.1890025,0.67918545,2.9409223,-2.9794922,-1.5752835,-0.5113692,-0.24321823,-0.21145089,4.87543
0.008661542,-0.0051130494,-0.24571571,3.3179138,-0.0005830666,-0.0007059207,-0.1458152,0.14346065,0.024948169,1.181552,-0.088616006,0.2831953,-0.55045545,-0.0032221675,-0.13943502,-0.048371255,1.7325443,3.338305,-4.8246837,-1.8883198,0.034550577,0.2166416,0.45889333,5.9006124
-0.19017705,-0.0015532599,0.14417955,-2.3470984,-0.023796834,-0.0017558823,0.026833221,-0.24388526,-0.021329222,1.0485083,0.27817658,0.42449513,-0.21445099,-0.0016682873,0.064060174,0.08877731,5.441882,3.5276432,0.24195738,-1.3783689,-0.07613537,-0.009237213,0.5457157,7.8129716
-1.3027085,0.022666644,0.1549705,0.6313293,0.14526913,0.0008564711,0.89812726,0.003995494,-0.38929278,0.52356464,1.4293277,0.54387397,0.27166963,-0.0014120428,0.12633885,0.059310697,2.3631136,3.0426004,-2.020552,-1.8246408,-0.14100134,-0.015465794,0.4292598,8.3226385
-0.8445598,-0.01629999,-0.46108344,-6.5124373,-0.10443829,0.0012968229,0.21463716,0.28796402,-0.115089,2.469545,0.93191826,1.145258,-0.0999123,-0.0020588904,-0.2197942,0.13226332,0.22841257,5.518203,-2.651099,-1.432988,0.12074863,0.4636181,0.5639668,0.8517381
-0.49610165,0.080025904,-0.035752688,-6.7702937,0.30549344,0.0020728174,-1.8589337,-0.36053336,0.98026294,0.54919815,0.52847946,0.18835156,-0.003405153,-0.0006153408,-0.16366772,-0.37934366,1.2856871,7.1830635,-2.5088768,-1.0497254,0.041980203,-0.65023977,0.093497075,4.2277584
-0.4916552,0.0033727512,-0.7737024,-5.5305223,-0.017709479,0.0014234992,0.6017063,-1.0453291,-0.2624157,2.5726085,0.61731535,1.8899113,-0.17452149,-0.0013873706,-0.8214392,0.06286297,-0.24448603,9.809917,-1.178429,-1.1815271,-0.39080736,0.33938637,2.0530014,0.95347196
0.056318726,-0.00429199,-0.1431787,-9.893956,0.8079798,-0.0027224282,0.018460121,-0.15066613,-0.008453183,0.97845745,-0.0480181,0.70571923,-0.084765285,-0.0012504614,-0.30702895,0.089940615,2.9139948,4.250615,-3.220413,-0.88463855,-0.01364108,-0.031553924,0.41256353,5.043101
-0.10952791,0.006695246,-0.22666225,-1.589171,-0.0141685,0.0004002591,0.23404607,-0.09555489,-0.10815817,1.2129705,0.11953125,0.21710415,0.0907193,0.00036095208,-0.119122185,0.097106814,1.4388589,3.1696012,-10.814765,-0.84294814,-0.124557875,-0.23488212,0.49515495,6.839198
