0,1,2,3,4,5
8.775898,11.278387,-2.8281398,2.3702054,21.057365,-1.354601
7.270641,10.274251,-1.5432508,-1.3033338,21.478605,-0.9681287
7.3497834,12.464073,-5.0566463,-0.58869576,21.104027,0.15807322
8.828355,9.618217,-5.2051787,-0.807372,21.525066,-2.8689091
10.388037,9.740714,-3.865877,-0.85438305,19.871836,0.56104946
19.672846,-0.56298774,-3.0788853,-1.1074963,1.6076837,1.0379912
7.4904795,16.37696,-5.4342713,-1.3581831,13.499039,-8.196533
-6.2735715,15.295545,1.5613915,-4.6992726,6.183965,2.6161072
1.5915278,12.340373,-2.841842,3.117198,8.550626,-5.579408
-3.975675,-2.513512,-0.701395,-4.829067,3.4082675,-1.5668293
-12.265372,-11.56552,3.1371047,7.8660975,-0.4337547,-1.3735126
-12.189392,-13.073911,5.978513,5.060118,-0.40923437,-2.4053068
0.7293115,-1.7616193,1.9497417,-5.689916,4.311862,-13.146399
5.707067,-1.9301276,4.8754787,-9.753344,1.0340589,-8.355662
3.6547494,-2.5721295,1.6153125,-9.343205,2.107852,-9.0934
6.100121,-0.34646592,3.3289258,-8.240015,0.22676592,-10.64604
2.021393,-3.740655,0.46400562,-7.574017,1.5572212,-11.68326
-0.40126106,8.779335,-1.9732771,-7.6649,13.907347,-8.183115
-3.4694698,2.8430228,6.0721784,13.754668,-3.058973,0.76770735
-1.7548065,2.6342819,6.937759,12.878515,-6.910153,0.46635252
-5.328765,3.9510536,7.5219445,10.727472,-5.4252505,-0.9384917
-0.81402427,12.291768,-2.741827,8.531036,1.4139231,-7.16159
-3.1467566,1.18371,0.560868,6.915292,2.7175095,-8.554591
6.602635,15.822524,-0.95335525,-2.1518743,10.748897,-2.266597
-5.883616,4.098885,7.9024353,-5.1956267,5.8910413,-3.5339777
-3.6207626,6.9601603,9.944144,-6.359007,4.5958986,-2.3486745
-4.8732467,7.116578,7.8113217,-7.0189705,5.3555093,0.10733734
-7.5934887,7.1342545,9.227253,-5.381645,5.7740183,-3.0028248
1.3005775,-8.564081,-1.7403885,8.53924,6.807393,7.3661313
4.5085907,6.5709496,4.3254547,-13.070729,8.269213,2.6941345
-1.6542937,-3.6726663,3.980806,-1.9398587,3.4024982,-6.5256395
5.839444,-4.0841937,-8.842469,-1.0661652,6.2880507,3.2057393
-0.48892242,13.791746,7.799017,-4.6177826,-0.07954083,0.4082223
0.36891168,0.26480243,-10.788601,-9.718081,-2.5837564,-2.2129312
-4.1849227,0.24923816,1.1620429,4.677786,3.860965,6.700033
-2.1525512,5.9004474,-1.4627416,2.1071956,-2.8076622,-15.885101
6.7409406,-6.2127657,-4.2145114,1.7681758,-12.920037,3.3324401
-6.28752,12.0744295,0.4059875,3.2996752,0.47979602,6.436974
-10.522742,-1.3000677,-3.5886924,0.65187377,10.0382595,-8.23027
-6.073713,11.054737,1.1822996,7.010874,-0.97961414,6.2408247
-10.957093,2.9592602,-2.2403736,-4.0740385,9.26242,-3.5249648
-12.156692,4.041555,-3.25051,-1.1982944,6.708511,-5.4333754
-8.778871,4.0764794,-2.4571443,-1.5198725,7.8792233,-6.4641404
-10.536289,2.2715394,-5.073292,-5.024018,8.143033,-5.4967117
-11.649698,2.4027522,-1.2422879,-5.5319433,7.6658607,-7.0863132
3.1535938,16.939894,-1.3126231,6.6326823,-3.2814784,-0.53017837
6.1601033,5.0867653,7.3390827,-1.1132385,4.123991,-3.6906984
-9.900929,-4.5442586,4.126098,3.7916722,-21.122734,3.1975574
-2.3878763,4.890327,6.820668,-2.820522,6.945266,-6.645672
7.4536257,-0.09082885,-1.6566349,3.3613904,13.472168,6.067396
3.2474568,-2.50722,-1.1836553,3.6760836,3.2313564,-16.072762
7.508674,0.9229621,11.128657,3.9942274,3.6706448,3.7309756
8.955828,6.316458,4.250692,2.5929718,4.3613753,7.7487454
6.9583592,-4.4874763,2.1777864,-1.107853,10.246871,4.9287863
10.671414,3.170074,-9.471512,-3.6129408,9.531826,3.7713504
1.6838529,16.922834,-0.04449054,5.1760306,-5.631616,0.32329753
3.8133895,13.7247925,-0.81445485,9.105273,-1.05634,1.1517967
1.8055118,16.340288,-0.9733557,4.493988,-4.4458175,-3.8078594
2.4973767,13.324437,-0.91096777,4.494658,-6.26136,-6.4381933
1.3112587,12.961351,-2.8432186,3.6204772,-3.6075873,-8.065395
1.2041923,12.720498,0.61649424,3.4584353,-3.6879983,-9.894982
2.4635322,10.115121,-3.141854,4.368592,-5.419152,-9.178618
0.45813146,-3.720116,-6.647993,1.9098852,11.315055,6.7342215
13.40173,2.6102426,-6.4547224,-4.530431,1.0357366,-11.426444
14.294278,0.8130234,-5.392045,-3.9501512,1.8507874,-8.144554
14.566643,-1.6755747,-8.985042,3.9966283,0.7665804,-1.3425988
-4.6009192,9.910406,1.9377428,2.862341,11.74715,-2.5950718
7.3829713,4.341834,-6.072996,-6.5312924,3.212059,-6.506353
10.214976,4.2326865,-7.5569234,-6.961274,6.950863,1.4401749
0.15233687,4.785797,-6.663337,-13.434489,5.5599074,2.206573
-2.145464,1.5660517,-4.395351,4.907696,11.007873,-6.7707405
-4.1939464,10.400243,-2.2408419,-0.5352649,12.626823,1.5021658
8.203044,1.0588741,-7.5527368,-7.149211,9.320176,3.055952
-5.205514,2.3060997,-2.4660962,-5.104399,2.6353848,-4.7159986
4.037187,-10.438883,2.7625678,-9.142363,-2.3639524,2.9086933
5.8639035,-12.473281,3.5825214,-10.743764,-3.223193,0.5295862
5.3771825,0.19328213,-0.24774194,-1.7013742,-1.6685722,-11.104177
6.4771447,1.7265712,-5.8123884,1.9463702,-2.491102,-11.039137
-12.550448,-6.553391,4.9565086,6.422876,-4.3399677,1.708964
4.8140564,3.829907,2.6502922,-6.25407,8.669518,-0.4540786
13.023008,9.562936,-1.8636855,-1.0964351,11.206236,4.66879
11.887921,13.070738,-3.0829268,-4.276853,12.744961,4.2525506
8.47892,12.117426,-0.045150924,-4.754967,13.087682,1.734016
6.5801644,8.757001,-9.833824,-10.788371,1.6546198,-7.093204
8.4065275,8.828351,-5.9164124,-12.521204,2.0841405,-6.110641
-2.4046369,4.4346843,-2.9213462,14.137676,-2.4853473,-1.141421
6.217191,12.18793,-7.963056,-11.8451605,3.6197782,-8.162085
4.7403946,9.618727,-6.6833186,-11.138173,2.0365667,-4.5169396
7.4149194,10.702764,-9.537994,-12.857127,3.1909428,-4.249763
8.423317,11.741341,-4.758051,-13.467815,2.7326937,-2.1644392
6.496856,8.09341,-8.891925,-10.274329,5.451355,-5.110924
0.8035987,-5.795964,-1.243815,14.03906,4.8588214,1.7455393
7.604938,11.24547,-7.0728316,-11.806284,-1.1304457,-5.216596
-3.923676,-4.9384184,4.1464605,1.1678319,11.849737,6.247889
8.484523,10.856156,-7.1882405,-9.129307,2.094575,-4.6631894
7.4418755,6.3879094,-9.933114,-11.437995,1.3469671,-2.5836189
-5.5466595,11.997555,-2.1298926,4.414451,7.161803,-0.17509693
-1.7589823,9.573031,-3.2983823,-7.49467,9.029127,2.6767488
-2.0747285,7.252709,-5.842971,4.862538,7.888704,0.7344726
4.9268227,8.322101,-4.6778226,9.295316,13.833939,-5.616783
-6.985397,-4.606336,1.5765953,17.769226,-4.731324,0.88596475
-5.7473683,5.466917,-5.5387955,2.0569813,9.379066,7.952805
0.5472509,4.3413033,-5.5145493,-0.8511103,7.818414,12.295624
-12.972391,-6.3515077,0.058443047,4.054987,-18.854357,2.793232
18.251928,8.234271,-1.8582647,-0.85565615,6.391121,-4.8431277
-1.8743536,1.9892187,-11.334834,-4.465621,8.317038,2.2136467
-12.299452,-0.03916411,4.330205,0.5841443,8.455079,-2.5300808
-9.688884,1.2375507,-5.1591005,2.5102663,6.202952,-7.991714
-1.3000441,11.576544,0.6745268,10.065033,7.0096445,1.2654394
-1.8928809,11.846959,2.939631,7.3970237,7.840418,2.1482155
2.2836704,13.379346,2.8587158,0.4213019,10.982867,1.0687464
-9.933615,0.53218657,1.9532298,2.4805276,9.034237,-1.7930552
-5.3200355,-3.759024,0.5055662,1.5229445,13.07346,7.863961
3.3765063,15.605011,3.4628437,-2.9543645,4.41552,1.4280039
2.7361364,9.789818,-4.901432,12.590178,12.678491,-3.276721
-1.3426604,9.665594,-3.7025874,-1.0994089,9.144966,-9.994844
10.158031,9.129434,3.0332072,-8.479511,6.0007353,-6.9076014
11.232405,7.736533,1.899252,-4.3752537,4.2596116,-8.0687
8.316346,7.8824162,2.4211757,-4.7366085,6.320355,-5.00539
11.138124,5.551982,3.7041154,-5.9329495,7.603149,-7.088695
8.675128,8.009283,5.373147,-4.7378054,5.6040654,-8.686378
10.329675,9.603866,2.3951607,-4.6566696,8.510345,-8.258756
7.9853663,6.7397084,1.2775565,-6.398355,6.6113133,-9.131703
7.6380286,7.9000072,4.247258,-7.3129354,9.28763,-6.9681005
-4.801204,12.8756075,-1.452205,0.7554077,10.590502,4.906232
-1.797505,11.914442,-1.318356,-0.08666086,8.234894,4.2321296
-0.112299584,10.682452,-4.0558734,1.5937153,3.0218277,2.5100837
6.767742,5.903256,3.0105276,1.6110058,14.77577,-6.0030565
7.443253,4.801168,-0.2845906,3.3752887,13.353758,-7.3554935
6.1906137,5.465235,0.27640957,2.0829544,14.046835,-2.1443644
7.4310136,6.741127,1.9561969,-1.4499116,15.720298,-2.0293672
9.487461,7.8159094,0.16897982,0.4105819,12.778513,-3.6884053
5.7818413,8.175336,-1.5628307,-0.02294731,15.598965,-5.382281
3.6201453,4.415669,-1.259966,-1.3110425,16.22278,-4.427397
3.9623623,3.9466739,-4.0249963,1.0136878,13.677361,-5.376928
1.5635362,4.422819,-4.1099486,2.802522,16.83299,-5.941304
3.1761982,4.54591,-7.686758,2.5974479,16.295284,-5.6335278
2.8741517,7.8824086,-7.677445,3.328023,16.382336,-0.38685432
1.5848738,3.3730764,-7.9271135,2.8793683,19.053497,-2.6733851
5.674954,3.3820188,-7.6163015,2.7964754,19.632975,-2.5995193
3.8253205,0.7786131,-6.219505,1.8104867,18.766754,-1.0495774
7.0260653,4.2178187,2.726208,-12.262137,1.3368623,1.0366237
6.940205,3.5302496,2.6765304,-15.882306,3.2942033,-0.025845997
9.268995,6.110148,2.296583,-14.140263,3.8170972,1.5639752
7.4762645,-0.22334747,-2.8140912,-10.750989,7.1429586,-6.181616
5.299366,7.5504456,2.9029725,-15.841612,1.476431,2.1469288
3.5807426,7.5082283,1.6677996,-14.94628,4.060064,3.380438
0.5652118,6.7357144,-6.7162695,-7.761956,0.7341486,-11.065266
13.71703,16.464363,-2.7676082,-2.6387155,15.48901,-5.765257
-5.6408143,8.020807,0.658914,2.7467182,0.2918544,-6.673895
0.6195275,4.673761,0.61113155,-2.1221604,-0.80566543,-4.8926024
-2.9150054,6.6785808,-1.9108275,0.71997744,0.6165814,-7.7096395
-1.659813,7.3633986,2.089203,1.9647217,1.2494383,-8.161772
-4.8339624,5.0250583,1.7844034,7.288312,1.78588,-6.4026723
-4.303654,3.6984863,0.15335613,9.4868965,5.1170974,-8.594482
-3.869403,4.6637354,1.2551067,0.5726478,1.5395471,-5.6454
-5.016422,3.8202577,-1.5900332,10.177537,-0.92026246,-9.025044
-3.1902637,3.6288705,4.3878193,4.912879,3.3918,-5.901831
-2.2513266,7.0611897,3.5371883,7.236071,4.335351,-6.1916466
-2.193366,4.298147,-0.28572258,4.4563565,4.997441,-7.260474
-5.9971213,6.7600155,4.298407,3.066924,3.4963524,-5.855305
-2.114545,8.649514,0.8474195,-0.15364178,-0.36792672,-4.877852
7.8750615,-7.6617117,0.8690818,0.69825286,-4.0127363,-0.7361463
18.820566,-5.0230246,-1.5815525,1.219783,6.450809,-0.009014869
-4.014243,-1.7054672,0.76028293,16.432457,4.8595157,-1.6046401
-5.108681,-1.5915935,-0.79252505,15.493806,5.4549103,-4.5560007
18.161198,-3.282987,-0.089413494,0.89765435,6.6588836,2.1583433
-1.7902323,-1.1977952,-1.7045292,19.218433,-1.092928,-1.8220328
-2.1292768,-2.7490468,-3.2611933,20.424612,-0.14597288,-4.712921
19.096975,-1.9493124,-0.6047534,0.16699307,3.4843912,0.028318983
-6.3081856,1.5570924,-2.450156,10.752668,4.0387917,-4.901763
-4.3085804,-0.906708,-1.3643436,12.583818,2.589221,-5.3008866
-7.873537,0.41322136,0.5983861,8.254299,5.7091274,-6.0084653
-4.7400036,1.1147687,2.9787757,4.068594,6.5781775,3.7983575
-8.401834,4.214816,0.37052965,8.867034,5.414011,-4.7084575
-10.707787,3.99291,-1.5367566,5.453176,5.95417,-4.6350546
-8.295074,-1.6884427,3.8612106,2.9774566,10.844838,-2.7903306
0.3965018,0.42423123,-0.12323469,19.365906,4.2942853,-0.8281513
1.9911193,-1.8945462,-0.7221128,19.262022,1.3182209,-4.8382297
-1.0486495,-2.8961785,0.6138771,13.570119,3.8138313,-0.1070861
-6.3055515,-11.169064,-0.14677231,12.642081,-8.9620695,-1.820725
-5.6513715,-9.971734,0.48457947,11.056218,-9.304026,-5.44425
-6.8768816,-12.178796,0.9011449,9.949324,-7.123582,-4.724206
-4.281871,-13.131957,-0.54595,9.316633,-10.069061,-3.7562487
-3.5185397,-15.021553,3.7239177,-2.934107,-20.586674,2.3349876
-4.0686607,-16.189611,2.7073133,-0.77299243,-20.908323,3.1780133
-0.097472474,-2.6933377,8.367935,-7.173486,-13.111797,-6.011747
2.208761,-4.6177297,5.599518,-11.745079,-5.842577,0.490557
5.980176,10.195214,-7.3392687,-2.2116904,0.17034537,0.41108713
5.727955,11.700815,-6.3213453,-6.0855303,3.5292788,1.191204
11.336335,10.777884,-2.7561839,3.4544728,-0.6090313,-2.3711874
13.297746,6.902824,-0.9312785,3.9632964,-0.42627093,-0.99822426
11.287106,8.135205,-4.141052,5.910175,-1.1597948,1.1461717
10.997386,9.098335,-1.2028822,4.746958,1.7709503,2.112766
16.506725,5.2942076,-3.2165384,-3.9500754,-2.3784945,-2.612143
15.112361,4.66762,-2.8548121,-7.499059,-0.41166362,-3.7067575
14.418812,4.671636,-0.64213467,-6.2180195,-2.3004432,-5.4180555
10.540709,2.8480394,-4.961134,-5.2649875,-0.15075915,-8.99778
9.115202,2.4875202,-4.049153,-5.529935,-4.385576,-9.687701
17.621859,0.60429054,0.8522481,4.354254,-4.3827972,0.2912417
13.93731,5.1489406,1.49614,5.9086795,7.532254,-0.24273121
15.787182,0.06798501,1.5945818,6.81583,-3.418495,-0.089545585
13.690805,5.3497086,-1.857861,5.599053,5.4143453,-0.84113574
13.027959,5.6303487,-1.2429665,6.933841,5.7219887,-4.0382295
12.998137,7.303538,-4.85049,3.710506,3.406618,-6.107013
10.986714,5.497169,-7.0839725,0.2295523,6.2706738,-7.9735475
10.254941,7.662929,-4.0544934,-0.3517101,6.4966702,-8.905277
11.812381,5.1463695,-4.6950555,-2.167007,8.053691,-10.088365
14.31891,7.0340796,-4.418461,-0.11837601,8.04356,-8.1179285
16.6763,-0.7959486,2.6782014,4.255358,-3.5413144,3.1426983
9.770603,11.095665,-5.5958714,1.980297,1.7173905,0.6293043
10.94384,8.033646,-8.795655,2.695691,0.44715238,-0.01590841
8.173679,9.44186,-6.911393,1.6829301,-2.400818,-1.2870543
9.1605835,11.13025,-10.195673,0.36275747,0.20928437,-1.0944165
6.4165416,8.220348,-9.309121,1.0581098,1.2900646,-1.7479848
5.9876585,9.636191,-10.48165,1.5081228,-0.49579066,1.428674
5.1895447,9.290091,-10.890595,-0.7644073,-2.3019748,-1.561477
3.4699647,7.625585,-12.957527,-1.0256641,0.23944208,-0.029446483
16.89294,-4.36901,3.6911798,0.9689419,5.9494896,1.2862289
11.78459,-0.18062945,3.3066294,7.148603,12.111264,1.1346034
-2.4283333,1.8061782,-8.260268,-3.735426,9.426813,4.343941
0.75085485,1.6015934,-7.1540093,0.040832087,9.88182,6.407693
-1.2742743,-0.17925946,-6.0748315,0.7011758,7.744953,4.1884365
-0.45945308,-1.4300599,-9.15346,0.44094697,7.3555117,7.7535152
-1.5365111,-3.0255942,-7.857728,-0.16644338,5.809531,7.5591273
5.030871,13.19788,-9.29884,-2.9045897,1.7353395,-0.4144616
9.859945,6.9426265,-4.033647,2.8038914,1.5711725,-1.7813483
7.370475,6.7549562,-3.1311162,-12.624035,11.455282,-5.124885
9.217002,3.076162,5.224744,-12.249329,4.875639,-0.44514617
14.096128,12.012791,-6.4572005,2.0041885,-2.3456292,-0.87558424
9.734201,-0.08727194,-4.0504055,-5.9168034,7.7687526,-1.4059706
13.040839,-1.2979715,-3.181308,-4.4263854,9.88731,-1.6964923
13.847623,1.5745987,-5.29095,-6.138833,8.291508,-3.009079
14.328525,4.919392,-5.716904,-3.767681,9.128193,-0.19602814
13.190801,1.319522,-5.7691665,-6.50079,9.6743555,2.815546
9.913728,1.6816998,-4.0250473,-1.904291,9.012694,-1.7837195
9.906926,1.4160413,-2.2526505,-3.8708684,8.825748,-5.4006796
10.57955,3.826068,-0.93569654,-1.6510335,7.6177487,-6.6624246
12.448261,2.458395,-1.6203104,-5.5493402,8.57155,-0.9324919
13.449773,1.3175409,-5.0354004,-3.3217218,6.4225826,0.5673062
10.248169,2.859104,-4.5104856,-4.4673705,9.395483,3.261944
-2.1360848,-0.64307,-1.8137134,0.34341753,11.145922,0.27333364
11.304367,2.338114,-5.6723437,-5.060362,12.148831,-0.296825
2.9694417,-1.8537245,1.2457346,-5.636639,12.964526,-4.234223
3.7284324,-1.8239579,-1.0704643,-5.1334276,10.389054,-4.2483172
-1.4434799,0.24259464,0.9592286,0.079135396,10.853686,-1.7944305
0.7267711,0.88821244,5.3919578,-2.256425,12.165918,-2.0207283
15.567893,0.95608723,-6.9438252,-2.527075,10.125305,-0.6327655
17.398573,1.9319516,-3.783797,-4.419272,8.988337,0.16154258
16.543173,2.20632,-3.6937191,-0.975529,8.679558,-2.373429
14.340502,2.0683234,-3.2382646,-1.4459312,10.392197,1.594172
-3.1713715,0.0058120135,-5.6079507,-4.7969337,11.9008045,2.4025972
0.9957248,-1.9296731,-6.452831,-6.8134103,11.9012375,0.3683827
-5.133014,-0.9161296,-5.045165,-1.6615986,12.924202,0.88149935
-2.6054919,-2.2210536,-0.55831474,-6.4057784,12.08147,2.424286
-1.0916338,0.88798,-1.3261889,-6.531981,12.229547,2.8296409
8.010023,0.03824592,-2.5305562,-5.399909,11.733563,-0.5119777
-2.039238,0.067017935,2.0994608,-4.725241,11.634442,0.6542199
-0.018685859,0.97063726,6.3514376,-4.2850633,11.174906,1.127125
3.3107212,1.1280617,-1.4375366,-5.484326,12.880393,-0.976037
3.045937,-1.8829143,-0.33787364,-5.199118,12.129653,0.51678246
-0.7088844,-1.1645412,-3.3033228,-8.874115,13.682745,0.24401145
1.099498,-2.7061155,-2.6985033,-8.111042,16.15192,-0.32267255
2.8458817,4.523987,-5.333758,0.58304673,5.6828237,-6.2748265
-3.5348186,9.511066,-5.641938,-7.232686,1.6008933,-6.201673
-7.2553663,9.971718,-2.2818289,-5.4901886,4.071602,-10.795569
-7.9229374,12.049966,-4.787779,-4.371849,4.0169854,-6.214882
2.3925822,3.9045982,-3.1832595,-11.84092,7.2350864,3.0568638
-3.942151,10.440973,-1.0990834,-0.82854974,13.157019,-3.4257772
0.1327877,-8.744921,7.5155287,7.129365,1.7286494,5.2053847
-0.6963128,3.2754169,-5.2686753,-15.737594,4.01253,0.7531658
1.036245,3.4690287,-3.679209,1.3271222,6.669377,-2.7258244
-7.2877355,9.41582,0.23658612,-6.195091,10.516091,-3.1316607
6.7281785,7.793187,0.64946514,6.732989,-4.709321,-7.402811
5.8069434,7.648107,-2.539119,9.489868,-0.31492117,-9.505982
8.400106,5.235132,-4.0940003,9.063806,-2.984425,-8.492607
7.827388,6.560748,-1.1800792,8.264481,-0.2624247,-5.855372
3.9962316,5.123482,-7.992843,-1.9857894,-6.774257,-8.91815
6.4270153,8.147242,-4.0427175,9.33042,-3.0057805,-6.1635137
5.2846828,9.035512,0.71393424,10.322993,-1.7586707,-6.1755075
3.8608508,9.630095,-0.534115,10.307406,1.6906774,-5.192229
5.1174617,6.807942,2.3175168,6.613197,-1.5142479,-9.457731
0.93235236,-9.496479,-2.3262918,4.0386553,11.685625,-2.8948224
3.3601282,-8.077612,0.95444536,3.2861543,11.4942465,-0.6376178
7.255331,9.929504,0.75492847,6.082874,-1.3808725,-9.250729
4.9421983,4.83439,-1.7528669,9.721519,-2.4301944,-6.8150315
8.52983,7.279859,2.0070624,9.059536,-2.7081366,-9.100884
-5.6885576,-19.55832,0.1723017,4.9707584,-11.739301,-4.754426
-2.2017107,-9.186864,-4.784209,5.7295446,8.622883,-8.1695
-1.4539679,-9.669645,-5.1418047,7.7961826,10.28685,-6.1159225
-4.323697,-20.846771,1.1692573,3.0741472,-10.957848,-2.8042257
2.7917006,-7.045091,0.85678315,11.536135,4.0198674,5.285905
4.342455,-9.319699,0.8165504,9.710061,4.9194508,6.995098
6.126687,-10.068306,-1.1577703,9.18983,2.4923913,6.2443843
1.4383665,-6.765798,2.900661,13.090855,3.5935836,-2.4376707
5.486605,-11.043948,0.31213963,9.563533,3.8904054,3.4229157
-0.35891932,1.6389802,2.2779071,3.3049643,-13.55715,6.322615
-4.415585,-8.807067,-0.7111684,-1.1665912,6.14817,-4.029903
-14.001107,-13.168159,0.50622994,2.651077,-2.141356,-1.8333292
2.5410006,-5.8569174,6.677916,-6.6643925,-13.085245,-5.2431917
3.1699421,-7.1976,8.277228,-7.795012,-10.812345,-1.4913614
0.09020679,-1.9094504,-1.1436625,-5.4756827,-2.6180434,2.4321475
4.8090363,4.6011934,-1.3253654,-5.604821,-6.6730156,1.323434
2.6752992,-4.159426,-6.2102513,-7.1480303,-10.360539,1.6843508
-1.9100772,-3.170628,-1.9043413,2.115504,-9.200442,6.0542374
9.232779,-3.2620165,-0.13707058,5.6242123,-7.7222543,-0.94093287
-15.011326,-14.479633,0.738623,-1.0498426,-1.3660638,-2.8383534
-13.403444,-11.046126,2.6501756,0.2912373,-0.10256771,-2.8146343
-13.726294,-11.055096,0.07676686,-0.17131592,-3.710541,-4.26896
-16.578773,-10.083856,0.7154151,2.0052,1.4352204,0.35784906
-11.747264,-14.352496,3.0111535,0.14954436,-2.668413,-1.688991
-15.147322,-11.458554,2.0877552,-0.7214638,-3.18011,-0.16353221
-12.495063,-11.4958315,-0.7011503,-1.3550333,-1.5754576,-0.0820251
-13.878046,-13.875118,1.7110668,0.9987986,1.8024526,0.61452615
0.8981116,-1.4748749,2.9769611,10.034493,14.261841,2.084475
-0.98171073,-15.621895,-1.7871131,2.3680341,6.035724,3.4163744
-7.187605,2.8336535,2.3323755,6.1160426,-7.705845,-6.5169063
6.4087768,-7.345382,1.7847964,1.3895844,4.8340173,-8.813162
-5.4535,4.651713,-0.7914531,-10.69721,5.6527157,-7.2138367
10.7772,-4.464903,-1.288447,7.0158114,2.5380003,4.6651154
3.343078,0.90211916,4.480727,12.5948305,-1.059192,3.9382167
-3.1853073,-0.18080972,2.9801505,9.114597,16.460474,1.1637139
-1.2839272,-0.8235111,4.1885877,11.4238,10.709656,-1.0129523
-1.6509295,-3.5074053,3.432641,12.056354,15.08937,-1.10912
-2.292881,-3.1993365,-0.686304,11.177152,15.206951,1.0233442
2.2281578,-2.600957,5.7135625,5.0716596,14.50808,3.3551583
-1.0893537,-4.1790347,5.197922,7.0910993,17.185812,2.3755682
0.947112,-5.6479926,6.4226604,3.1206965,14.611225,7.1672144
-1.8557786,-1.8276886,6.1874785,7.4716873,13.622749,0.07168854
-4.577671,0.5180845,-1.6958416,11.796732,10.750123,-0.083803535
-1.5535668,-1.1430743,3.6589117,5.2755775,14.669149,3.9655278
-1.1675057,-3.0725121,1.6255034,7.043047,14.623916,-1.0022161
-2.1135082,1.227042,1.1121919,12.160199,13.317643,1.0974991
0.5926136,-1.0922842,-0.2812561,10.372373,12.380613,-1.459893
-1.979409,0.5170516,1.5748917,7.5727124,11.506754,0.56626314
3.8169267,-1.4595643,-1.3652754,15.167741,-2.6765046,0.5610985
-5.7967963,-1.1160196,-1.3206346,7.2167497,14.435814,1.7440156
0.30461648,1.6893237,3.1901643,8.878972,14.465274,-1.8288475
-0.2048587,0.8740401,-0.8523076,8.032904,15.434971,1.0801142
-1.8345478,-3.2007756,4.777998,8.783023,11.183642,4.5333395
-4.9019647,-2.5703838,2.685921,10.039288,12.414914,1.0060666
-0.926655,-4.978314,2.3276398,9.240885,10.351475,0.8536764
-1.8426546,-4.8937874,1.4685174,7.5383115,13.353651,4.311198
2.3787878,6.404718,-0.10746327,0.613116,13.779559,-7.858631
0.17909063,5.7248445,2.7189045,8.389878,7.4625015,7.4677696
3.426757,6.917953,2.2423162,8.673033,5.0245357,8.073156
0.5158222,5.417221,1.6874166,9.461218,3.7367184,5.6675406
2.5680468,3.044653,2.7242181,7.126969,5.074454,6.79116
2.9698718,3.8497028,0.30686206,10.345955,6.7145047,6.588045
3.388584,4.5334744,4.4586053,10.703828,6.5426025,4.4907436
5.50486,4.002842,2.988745,7.884321,9.100329,7.07917
4.14574,4.7098846,1.3131464,14.449773,3.572403,-0.96728057
3.5583725,5.516977,0.8203358,7.5019236,6.4688835,3.344697
1.9063298,3.8384058,0.48260477,11.836136,6.2781024,1.6440036
7.8637614,3.6672375,2.3696935,9.008793,6.192765,4.604585
5.747076,3.6480105,4.9346375,7.8173723,5.806756,1.5998507
6.5943203,4.892433,3.4114738,10.141575,8.51132,1.0925181
7.3543754,4.7685695,2.9519782,12.98493,5.0823917,-1.7232418
8.226775,2.7703323,4.879432,11.981284,5.9643455,0.7300945
5.801358,4.716022,-4.6180124,5.9711604,8.422704,4.4633956
3.2790737,2.8108342,-3.0093758,-4.444352,2.8031251,-13.6483
4.390596,5.829275,-4.144336,-4.2158976,6.7718573,4.9146175
2.8912446,10.634884,-3.8751447,-4.688673,4.5375147,7.593718
1.9575845,12.062563,-5.7058306,-3.4381816,6.1160455,6.550858
-9.4558325,7.283893,4.1018534,-1.2555115,4.299428,2.4018474
-12.622064,8.009254,4.1085787,-1.2096894,3.3652053,4.0580983
-9.641038,9.5161495,5.748571,-0.27141333,3.3669004,5.22902
-11.42771,8.294514,5.9487567,0.7027549,2.581737,0.55143183
-13.551952,7.1219993,6.543047,0.49743935,6.4573584,0.2741417
-14.20518,8.781878,3.6268826,1.2188864,6.1944356,-0.62113583
-6.1102123,-11.551501,-3.4511902,-6.002877,7.13196,-1.3132073
-7.309289,-9.576406,-3.1442916,-6.2834687,7.9414315,-4.870214
-7.938793,10.805453,-1.5358436,-0.23702496,5.157894,-10.406359
-5.4499383,-9.405324,-4.4783864,-5.6956277,10.061736,-2.5710213
-7.345551,-9.44567,-1.0250304,-6.1313233,10.224469,-1.814191
-8.156533,12.455548,-4.106449,0.6918429,4.4595366,-7.011267
-10.024179,12.003053,-1.9647098,-0.41805333,5.803689,-6.060975
-9.286038,11.894973,-5.4995327,-2.2681646,6.4982767,-4.0354
-10.523484,11.284526,-4.1464453,2.4901638,8.047776,-4.227709
-10.092431,10.232187,-5.6851573,0.08952743,8.52591,-1.7883179
-10.520857,13.394404,-2.0056589,3.5837157,4.3935556,-4.4173946
-1.8837264,-13.802194,-3.6760614,3.1901116,4.8724384,-0.69930553
-2.0677347,-14.642912,-2.0459542,2.866333,1.693026,-1.8310087
1.320446,-12.697345,-1.3928525,3.028402,3.752944,-0.61026233
-3.6646106,-13.085191,-5.831436,3.6599238,6.5776653,-0.43275884
-0.03897617,-15.521845,-0.23910262,4.2274475,5.3138647,-1.3779546
-5.761437,12.105278,-3.1684275,-1.0645112,0.74406576,4.9603086
3.7270331,-10.59077,-4.3469634,8.353809,3.9345772,4.1242476
-5.245189,-10.993478,0.86993605,4.371484,6.8717575,-2.944059
-6.348915,-10.320675,3.006995,3.8542438,8.655564,-1.3549719
