0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
-0.18179911,0.30927378,1.57539,2.4613717,-0.056616172,-0.12679744,1.0312335,2.5030317,0.31326115,-1.4882468,-2.5745494,-1.9506953,7.695467,-5.0107937,-3.1801848,-6.1683006,0.73580515,1.4760404,-0.774461,-0.5011603,3.7459705,-1.3942324,0.040013343,0.23282546,0.81587744
-0.029796733,0.035980765,1.5425396,0.74990416,-0.63822675,0.14704752,-6.367485,1.462454,0.30452895,0.707177,-0.949118,-1.9833667,0.3937751,-3.147931,-2.75938,-2.5235746,0.21889913,1.0847875,-1.1159734,2.2426555,-0.20478585,5.350096,0.12996937,0.35725743,0.5477384
-0.020121168,0.021899447,5.9586973,0.39710873,-3.1249707,0.3426012,-0.0043172543,0.4367533,0.102413274,2.025907,-0.28260788,-0.48129633,-0.42224512,-0.85098046,-1.3069401,-0.97701234,0.59511614,7.340314,-2.3999553,-0.016650982,-0.058782127,5.1959147,0.45001233,0.9635206,0.02118413
-3.3332334,1.1789732,0.46240836,0.4764311,-0.8806385,0.058016434,-0.5715901,0.7355095,0.08493787,0.24944231,-0.23057581,-0.45027238,7.2391644,-1.6332248,-0.7811578,-0.4027439,0.71045613,0.40449068,-2.2617664,0.58518165,1.9690999,0.7713629,0.04986259,-0.0100471,0.23069677
-0.26388094,0.08605526,2.036336,0.15444274,-1.178011,-0.04579732,-0.60650957,0.71133757,0.093412995,-0.2213191,-0.27438766,-0.5368418,6.347804,-0.5107265,-0.6889819,-0.5883443,-1.3551148,2.0179152,-4.42521,-0.016426967,0.110974304,-0.5573546,0.12568606,0.3137312,0.25751615
-0.57694596,0.6892328,1.6428956,0.46887845,-0.58376384,-0.11673959,-2.3825617,0.67873174,0.09473295,0.25853994,-0.30134878,-0.5909498,7.5294766,-1.0731997,-1.3214526,-0.6407231,1.2594151,1.4849939,-7.105699,0.91317743,1.910481,-0.22697686,0.013318094,0.10900744,0.28844523
-0.58828574,0.73110914,1.5998195,0.49410886,-1.4765874,0.092897855,0.12583187,-0.79416937,0.09909709,0.5327687,-0.6492525,-0.8030193,8.082807,2.4931972,-1.4575057,-0.55793154,2.2933536,1.2842648,-0.8713319,-0.09215991,2.5512712,0.67996955,0.06784973,0.3387811,0.7559935
-1.0466347,1.6041244,1.7597337,0.38512158,-1.2471964,0.042830806,-0.014119073,0.6646949,0.100426875,0.1389174,0.839922,-0.5129977,9.053875,-1.6941854,-0.8076732,-0.7153343,8.15462,1.555553,-8.382845,-0.07392731,5.548941,0.8183825,0.07958625,0.17788821,-1.7162907
-0.14889677,0.19526215,2.6374369,2.8789659,0.8210065,0.06505453,-0.2547655,1.4825774,0.46895376,0.49021062,-1.2623193,-3.8220413,2.3507488,-7.0731454,-4.1806965,-2.627456,0.67158544,2.2004788,-0.056562457,-0.69441307,1.6265215,0.33641958,0.085801594,0.44360676,0.92662406
-1.2485436,3.6776245,1.7948079,0.93165755,-0.98863316,0.027465252,2.0225017,1.7847028,0.22034273,0.42848158,-0.94621116,-1.3358151,4.9917045,-3.7796774,-2.1935773,-1.1477693,0.7362572,1.292029,-2.0354044,-0.43854418,1.8279748,0.69435424,0.077889204,0.26902774,-0.6565198
-0.21738245,0.25957632,2.6182644,5.022735,-1.1435778,0.06498676,1.7991362,2.959239,0.65862226,-1.2467222,-3.625902,-4.7841067,2.5251575,-6.139358,-4.563031,-3.5407963,1.1948835,2.166457,-3.5455751,0.9295141,0.49909815,1.0368979,0.13647869,0.42300934,0.518032
-0.10478034,0.14967765,0.62261933,1.6499751,-0.6646258,-0.1541727,1.9802063,3.5426514,0.5338911,-0.22209035,-1.7168491,-3.4936593,1.1603303,-7.0332656,-7.7299266,-4.2501493,0.72849935,0.007829144,-1.6970062,-1.1728629,0.8860387,-3.070502,-0.22495264,0.07557853,1.1504985
-0.47881186,0.28941315,1.5041566,5.499118,-0.72652125,0.0176996,2.2149172,1.8229902,0.18370375,0.1712997,-0.7518743,-1.0900409,7.4781685,-3.4465647,-2.0036392,-1.6370949,-0.38344115,1.5711148,-0.907764,-4.825183,3.274164,-2.181617,0.07401404,0.24289218,1.274829
-0.4852386,0.7132572,-1.2923131,0.910988,-2.4184577,0.04746335,0.8888577,-0.36329228,0.13945903,0.12790059,-0.808735,-0.9555121,6.1920233,-0.5532443,-1.2590648,-1.6041927,2.2807033,-0.37503657,-4.832424,-0.45563182,2.3392084,0.02904088,-0.121150635,-0.2612633,-0.16118573
0.15724596,0.60939497,0.6451653,0.79479396,-3.2845664,0.041643098,-0.017958524,1.3404152,0.16574244,0.6089717,-0.76380813,-1.1606985,6.5393977,-2.7618213,-1.7236181,-1.5717239,2.226126,-0.4690449,-1.9337602,-0.34092486,4.0827184,0.18399526,-0.036254726,0.068208195,0.36598116
0.2860735,0.3941484,1.7693229,0.8892837,1.0237061,0.11644704,0.20782422,1.4090415,0.20286348,0.07590711,-0.7864826,-1.5809891,10.016722,-2.7805898,-2.1483388,-1.7072757,1.9206078,1.2200001,-3.2855277,-0.2543267,2.823874,0.9382383,0.08611987,0.07571969,0.39889026
-0.3664947,0.32887733,1.9583386,0.59786445,-6.605403,0.057418354,0.8572572,1.0921859,0.14520894,-0.43668845,-0.53590924,-0.7765255,7.634311,-2.1022198,-1.5716468,-1.2223053,1.5270243,1.2290155,-7.9248476,-0.55847377,2.6466198,0.808371,0.08043511,0.28536206,0.33696273
-0.719031,2.3324625,3.201874,0.7691564,-3.88853,0.06294354,1.0559636,1.3072327,0.17138484,0.31499717,-0.5748799,-1.2352237,4.4392605,-2.37346,-1.9204682,-1.3606081,5.7505317,2.603198,-10.398047,-0.66751313,1.2242174,1.1559972,0.21527973,0.49599528,0.4004213
-0.4403114,0.59212166,1.9712704,0.6328255,-3.0776167,0.1565383,0.083412014,1.3489298,0.18564019,-0.09875848,-0.59502363,-1.1809703,3.6992674,-2.4802554,-1.8316135,-1.5320144,1.8250107,1.435051,-5.3594317,-0.41821122,4.6709023,0.87402326,0.065421514,0.30434766,0.3918688
-0.21001552,1.100978,2.2416701,1.7344606,-0.9594604,0.07029793,-2.13572,1.5701877,0.1837961,1.4190215,-1.1059738,-1.551503,4.019814,-3.8608413,-1.9598111,-2.1823378,3.2435277,1.7645657,-4.9812646,-0.2271975,1.9420837,0.17047748,0.10594999,0.38621616,0.4715411
0.54007375,0.69567394,3.3462553,1.5910555,0.5072314,0.10211895,0.828734,1.7643176,0.19469972,0.8385137,-1.2925776,-1.4537209,1.6675726,-4.5239434,-2.0827746,-2.7612605,3.240668,2.0560668,-5.2550025,-1.072414,1.1367677,-1.467747,0.112914436,0.77311456,0.5134825
-0.07386067,0.6083699,0.6370691,0.8152612,-1.0556105,0.06472793,1.0975972,1.278697,0.18426576,0.12907921,-0.6952136,-1.3879888,7.8801007,-2.676235,-1.9180202,-1.6406758,2.0518966,0.8150858,-5.525382,-0.4095564,-0.3003996,0.8573399,0.030850144,0.16938882,0.24217667
-0.70490247,1.2312839,3.3823886,0.6854509,0.014854985,0.0726178,0.9584811,1.2385125,0.1511869,0.14292058,-0.53598475,-1.15272,5.873277,-2.505876,-1.6126207,-1.3133976,5.284214,2.7332342,-6.8956366,-0.57060295,2.385215,1.1551341,0.12410119,0.64485544,0.36823893
0.060621716,-0.53969455,1.7282344,0.85640156,-3.7005029,0.3602814,0.999818,1.1782864,0.2999902,0.67745763,-0.5597615,-1.2130295,3.6861386,-2.1010687,-2.7074242,-1.1483793,4.6716256,2.1327062,-7.1333914,-0.44593504,1.0739658,1.3714616,0.11654179,0.46696213,0.31825283
-0.61735576,0.38357627,1.4985278,0.5791184,-5.682915,-0.09330045,1.0941011,0.2752178,0.18574138,0.49454746,-0.32863212,-0.81658894,1.4619358,-0.46663266,-1.2825421,-1.050473,2.4356413,0.79018754,-3.5574393,-1.4843006,2.131462,-2.093843,0.11426145,-0.03886339,0.15709284
-0.34706876,0.36462748,0.9111714,1.0602813,-2.598466,0.07468533,0.97855425,1.4416295,0.1501717,0.39367712,-0.6443437,-0.8582846,5.3225536,-2.6054053,-1.7097436,-1.5904084,0.7340352,0.9993501,-9.035373,-0.6069394,1.667149,1.7763476,0.07821514,0.1507355,0.4087567
-0.22683202,0.30926108,1.2201506,0.6595539,-4.2658596,0.17181182,0.5279289,1.0305275,0.15287194,8.088714,-0.51720953,-1.0175626,4.7425704,-2.0621223,-1.5377734,-1.2172707,2.419967,0.8924049,-7.0831184,-0.30604377,1.5688242,2.7558665,0.096272044,0.19311462,0.29192472
-0.39100176,0.58611614,0.7283465,0.13399163,-3.9441035,0.23233241,1.1399493,1.2587655,0.0450034,4.827662,-0.6020526,-1.00151,2.4757838,-2.0417361,-1.6463033,-1.4656545,2.2001214,0.85692847,-6.151118,-0.7915671,0.5906197,4.498132,-0.041804384,0.105124995,0.3826164
-0.14408824,-0.055797964,0.8371736,0.20490822,-1.8974658,0.088454396,0.53365374,0.82952225,0.16937612,0.06603915,-0.3826615,-0.70845944,-0.147842,-1.4174978,-1.3152337,-1.0156463,4.800579,-0.09581724,-5.490628,-0.5645961,0.35659757,-0.8929189,0.09745857,0.050386287,0.1348634
0.92598253,-0.9727087,2.1903546,0.5045806,-1.8334206,0.092581674,-0.6179946,1.5271086,0.08132811,0.09084872,-0.67499244,-0.70103604,0.11405276,-3.0068874,-0.8904187,-1.0891393,1.327493,1.9467579,-6.509304,0.7101019,-2.6895547,1.6606727,0.10716591,0.3821571,0.43704483
-0.89777935,1.12101,2.342203,0.93490845,-2.8878455,-0.7046,1.272143,1.3180566,0.1554362,-2.595677,-0.6262574,-1.2113285,7.6193314,-2.4935634,-1.6713414,-1.446332,2.8183877,2.3085883,-6.2940297,-0.7481826,3.1431487,1.1596322,-0.033406578,0.5353563,0.42252734
-0.68139935,0.47709158,1.7403511,0.7775574,-3.2335556,0.05938959,0.2965982,1.3520509,0.14529139,9.797019e-05,-0.6621333,-1.0743715,11.278358,-2.324305,-1.512566,-1.4983022,2.4641614,1.7781723,-5.3760753,0.02055519,4.2384048,1.0578345,0.013015113,0.30653155,0.35886002
-1.0918049,1.5244672,2.1651905,0.9231263,-2.3411102,0.035766095,1.5848168,1.4627144,0.1777388,-0.19512102,-0.6393979,-1.1250244,12.842904,-2.8531723,-1.8164423,-1.5166836,4.87835,1.9438866,-8.680883,-1.2442975,4.595826,1.0685403,0.09447622,0.3497157,0.43235022
-0.5890042,0.8682423,1.9084156,0.6537416,-2.7854583,0.16417584,1.3088692,1.1377388,0.15369411,0.26658714,-0.5590686,-0.9372304,8.42258,-2.4020448,-1.5792007,-1.1402714,4.4012704,1.5728215,-9.852859,-0.6673083,3.0359387,0.6150367,0.118350826,0.3071139,0.3231575
-0.36730915,0.5855348,1.4757022,0.47252843,-5.0177174,0.103071414,0.5719566,-0.13927843,-0.1792641,0.7066524,0.06989347,0.6094443,2.5758486,-0.05836024,1.4373306,-0.19220935,2.016188,1.1528385,-5.602152,-0.46093202,0.78185886,0.8693335,0.099550225,0.18903957,-1.5356234
-1.743342,2.167098,1.2435532,-0.054687746,-4.0706697,0.15282853,-0.15798074,0.49458176,-0.036954377,0.51453185,-0.05461178,0.1668731,6.6623487,-1.0402272,0.29660618,-0.2048434,3.2121553,0.9626104,-5.9721017,0.09738424,2.651213,1.4272592,0.12140813,0.19350243,-0.032729074
-2.0483592,1.4640342,1.3653805,0.36878482,-3.560308,-0.039136007,0.39542496,-0.3738869,0.06259794,0.9115021,0.24520186,-0.0330195,3.7637367,0.48446968,-0.14351921,-0.45907047,0.02846337,1.132266,-4.3862157,-0.30759925,2.7185814,-0.8436938,0.10190223,-0.14377087,0.0018814408
-0.2565685,0.27124783,0.36178198,0.44537738,-2.9163733,0.07458316,0.61402714,0.73946,0.055815093,-2.0216813,-0.36541742,-0.33949605,1.9479934,-1.2690432,-0.7166949,-0.63658684,2.2459865,-0.4685692,-8.980798,-0.26225376,-0.29277453,0.55640244,-0.06086823,0.18666247,0.18363816
-0.2904913,0.28562388,0.21007504,0.26780716,-4.0668635,0.024406558,0.12768498,0.36421373,0.004206801,-0.025229573,-0.25805077,-0.102268144,1.6959956,-0.65032756,-0.4720036,-0.5017996,6.010465,0.18073626,-9.696208,-0.09157485,0.35207662,0.060556587,0.007898659,0.03378426,0.077757016
-0.314729,0.71675515,0.094636835,0.6038695,-3.807756,-2.2040029,0.17481296,1.0925903,0.105868876,0.92246306,-0.70510703,-0.47838038,3.7671516,-2.4629712,-1.0912333,-1.3033203,2.2115211,0.48649624,-5.8370066,-0.33473226,0.89184636,-0.5852034,0.015853617,0.058920152,0.4630613
0.43030578,-0.19767621,0.38746354,0.6503124,-3.068367,0.07460226,-1.2812816,0.94134575,0.1281122,-2.8475018,-0.45628726,-0.8908961,0.6565875,-1.8215032,-1.3626509,-1.1713346,2.7366748,0.53733283,-5.700172,1.7866393,0.4528823,1.1296369,0.052020356,0.23177393,0.27826175
-0.050996225,0.07043498,1.8907613,0.47762793,-2.7456708,0.106155366,-2.3616133,1.1728183,0.11720078,0.19199187,-0.7277815,-0.7917283,-1.5176063,-2.3491251,-1.2002926,-1.0997574,1.3648609,1.6746323,-7.634409,3.1107235,0.07245435,1.2547407,0.103208885,0.29651195,0.3343485
0.016517743,0.12949452,-0.86698437,0.67135125,-3.480064,0.1292475,0.34499186,1.0709318,0.1466772,3.9169235,-0.4815475,-0.88291276,4.279432,-2.0801947,-1.302154,-1.1265066,1.7274544,0.23655207,-5.4423366,-0.15020719,3.5425127,1.6213332,0.13377133,-0.1530237,0.2920633
-0.18736205,0.2939791,1.0620939,0.63776016,-3.989643,0.14257975,0.33173543,1.0360723,0.14449275,3.400612,-0.4926615,-0.8588363,2.5423815,-2.0643537,-1.3728375,-1.1612184,4.2210097,0.97140515,-11.244719,-0.1773081,0.29691675,2.2548153,0.09653749,0.2705278,0.2804442
-1.1412792,0.7286371,0.987372,-0.18206541,-3.1978896,0.07344772,-1.178943,-0.20617305,0.026486155,-0.22154005,-0.23253591,-0.22653359,4.435498,0.14882538,-0.13712336,-0.38805157,3.512143,0.38707605,-7.5728374,0.8139626,0.8656944,-1.356353,0.027590375,0.17704634,0.20479758
-0.6092965,0.7701258,1.0189939,0.24867387,-4.9587893,0.013188961,-0.5786485,0.57289696,0.04187102,0.6797714,-0.3230236,-0.2670159,6.007743,-1.1900972,0.38501528,-0.6014483,3.6541305,0.97619283,-10.400515,0.30106953,0.70857406,0.565852,0.07003694,0.17036657,0.053420443
-0.31052324,1.1285869,2.2343373,0.829109,1.0227702,-0.1599241,0.7177868,1.3099731,0.20419474,-0.08701236,-0.5823434,-1.4708741,1.7761325,-2.5244026,-1.825563,-1.5564749,3.104198,6.329945,-4.288079,-0.3745377,0.6783171,-1.3443499,-0.033552215,0.30605888,0.38615397
0.28084487,0.070087925,-0.45101628,0.7723422,0.18673882,0.04376681,2.3913405,1.9482968,0.14116584,-0.19715583,-0.5967738,-0.8781023,3.990819,-2.32927,-0.854091,-0.58900505,4.093496,-0.29914996,-5.9334583,-1.5416613,1.428708,-0.19415973,-0.00070752116,-0.020825759,0.526583
-0.40965962,0.44207793,-1.0679255,0.5741482,-0.068451114,-0.35537222,0.6905215,0.08924252,0.13104665,-1.3606342,-0.42074907,-0.8657395,2.9889653,-2.0912507,-1.2172296,-1.1481588,6.2774096,0.117629714,-2.8123698,-0.66796285,0.82360685,-2.3517876,-0.084938586,-0.2018977,0.16071345
-0.41279486,-0.008369565,0.6114671,0.906547,-0.51653266,0.25557286,1.6385559,1.1148889,0.42558962,0.10632995,-0.7139778,-3.0080874,3.4643981,-2.3125083,-3.6144865,-3.1167274,4.722427,0.6397994,-2.304842,-1.0143816,0.5657468,0.3949175,0.051277407,0.08107592,0.24883299
-0.06279337,0.08492286,2.4230337,0.9515989,-0.49417108,0.14016607,2.613769,3.3672733,0.2160879,0.38848713,-0.88165826,0.98900956,-0.8316189,-2.091537,-3.110301,-2.877441,0.687007,2.0231998,-3.1646261,-1.3153654,-0.54113567,1.4704314,0.3973303,0.33157364,0.72118044
-0.18756537,0.22519828,4.5533266,0.973795,-0.8793698,0.1512289,1.9310253,1.6992238,0.29416597,0.5834086,-1.1844637,-1.4621549,1.6131123,-4.692245,-2.6729856,-1.8739533,1.2631125,8.068514,-4.476965,-0.21110459,0.39224824,1.9838313,0.17907318,0.5447351,0.5094421
0.038138967,-0.012707933,0.5131176,-2.0859344,-2.731242,0.030880718,-2.851772,-3.162256,-0.391895,-0.12752432,0.5116042,1.2218523,-0.4670999,8.293894,3.0591567,3.2259595,-0.2092645,3.125265,-0.43472904,1.9031572,-1.1425575,0.39755952,-0.018849937,0.043181118,-0.8476038
-0.1739958,0.12958549,0.77580285,2.276747,-1.129614,0.0030734956,2.1505606,1.1048756,0.09172358,-0.25229922,-0.53563,-0.5060483,0.41371852,-6.366682,-1.1848793,-1.0815344,3.6133025,1.1503015,-4.6672688,-1.1059514,-1.2350245,0.07652656,-0.47074664,0.07087841,0.3301994
-0.24063341,0.37842458,0.62835145,0.824138,0.44646117,-0.49803814,-0.8559105,1.6237954,0.02680054,0.17828536,-0.6130959,-0.57593906,1.0700446,-1.8688129,-1.8579376,0.22045082,1.5254254,3.1297963,-4.2111773,0.72211397,0.25165465,-0.90899646,-0.47515973,-0.018306116,0.8531151
-0.41454348,0.546749,5.815709,1.0033404,-1.4923228,0.09278633,1.4583048,0.66498274,-0.08412877,-0.8088266,0.16203061,0.5000061,2.161396,-0.9737223,0.57639664,0.746923,1.7556607,10.9503565,-3.1875336,-0.34631148,0.7143907,1.4455624,0.02069103,0.77919334,0.2144077
-0.056695335,0.029021924,-1.5646836,2.7408936,-0.60446703,-0.027559621,1.6565815,1.8541776,0.1862004,0.0340533,-0.21227987,-1.2882676,-0.66038954,-7.814062,-0.95142984,-1.0004152,-0.76280606,-0.66419846,0.42281488,-2.0684326,-0.20608054,-0.37042454,-0.05884802,-0.16507845,0.23951869
0.6017804,-0.7410656,0.08379608,2.5257883,-0.29048386,0.009106732,2.044856,1.4158858,0.30870312,-0.09942126,-1.0023451,-0.9815448,-4.043308,-4.072453,-1.2607956,-1.4596561,0.15720904,0.25168636,-0.70270133,-1.0940294,-3.6470745,0.03736006,0.001485819,0.032998364,0.48656696
0.019172426,-0.033560537,0.34460443,0.37947795,-0.39157718,-0.020025218,1.7361584,0.42576212,0.8771137,-0.19915242,-2.5596056,-7.358554,-1.8554608,-3.9725392,-3.2028773,-4.8029075,-1.04453,0.28982517,0.810776,-1.0597497,-1.3772542,-0.035921082,-0.017561283,0.04966461,-0.15297917
-0.17923602,0.16586371,0.38229063,0.14314146,-0.7758745,-0.0001004552,2.366036,0.981633,-0.01848387,0.019005354,-0.8750347,-0.061106335,-1.033301,-4.8267317,-2.1578643,-1.9213485,-0.079324074,0.37791744,2.1969125,-1.3073369,-0.4793993,0.31519914,0.046428006,0.06472387,-1.5284245
-0.06720099,0.0913301,-3.1103237,1.5019209,0.6673698,0.016982345,3.4015143,2.6890924,0.2348913,-0.060715184,-0.9740512,-1.3979938,1.2636023,-4.2038193,-2.392124,-2.8130114,0.45005146,-2.673571,3.6150856,-1.9547895,0.47671524,-0.045058504,-0.08661448,-0.5168036,0.7271446
0.054944016,-0.044629756,0.28902432,1.3266215,-0.082564205,0.025840381,1.720026,1.2197839,1.0160553,0.030999646,-1.1795337,-5.7717385,-1.7178856,-3.5641317,-1.8723809,-1.3098935,0.19753475,0.3264289,-0.3146925,-1.0213708,-2.4890802,0.27687857,0.016634658,0.05227029,0.3998666
-0.15171422,0.30906186,0.24985707,2.1396306,0.035704743,0.068508305,1.7948505,0.6680608,-0.16932112,0.040077254,-0.036719292,-1.1816411,-0.98451424,-4.422032,1.6768842,-0.7265622,-0.03930354,0.5870559,0.4349146,-1.5121124,-0.12855554,0.4685291,0.04859715,0.07266394,-0.5736662
-0.12423225,0.14163558,1.6915302,3.839907,-0.44506598,0.08833613,0.7243978,1.2355261,0.05671333,0.033580557,-0.5909455,0.0040139705,0.06239264,-3.3249323,-0.7845663,-0.49030378,0.5123496,2.6319811,-0.6710235,-0.6922784,-0.08874436,1.1510026,0.14775202,0.27426872,-1.3857021
0.10189427,-0.11093248,-1.4136797,2.6065938,-0.21450861,0.008947515,5.694938,2.113662,0.20014298,-0.61687976,-1.0402789,-1.3555852,-1.7981222,-9.3323145,-2.1807349,-1.9973524,-0.4172705,-1.0518703,1.5955204,-2.267252,-0.04445309,0.0807189,-0.057188608,-0.22909518,0.4367481
-0.018365221,-0.17177929,1.447761,-0.059344776,-6.0607257,0.08949715,-1.0527223,-0.30557764,0.01590759,5.063724,0.026868837,-0.06626815,-2.516707,0.28813592,-0.44824865,-0.04709546,0.4846909,0.80289227,-3.3477237,0.88186526,0.05636894,1.7383024,0.08880395,0.18876472,0.094308816
1.17402,-0.501278,1.6573107,0.7400286,-3.315748,0.09937506,0.6546247,0.9664628,-0.16965312,3.0945692,-0.12595697,0.4659695,-1.889485,-0.48853555,0.07654001,-1.072301,0.36217186,1.2712091,-1.7171834,-0.19260886,-0.23293394,0.26896453,0.19751008,0.4608928,0.07538999
0.22710805,-0.23355086,-1.0498793,5.148026,-0.32891116,0.0102640195,5.250845,1.7673434,0.12107133,-0.08575387,-0.34558693,-0.5701251,-1.4788411,-5.682346,-1.1270344,-1.3006601,-0.2467648,-0.7521418,0.56920105,-2.1643586,0.06959352,0.117145665,-0.09144253,-0.15331306,0.44531694
-0.12027496,0.17128295,0.29250896,-0.82686126,-0.27992365,0.00082553003,2.025972,0.78604627,-0.18183096,-0.044564918,-0.4814107,-2.3423622,-2.1600986,-4.6589704,-2.0046487,-1.7639765,-1.7034401,0.3927995,-1.0868077,-1.0460107,-2.0778039,-0.16265099,0.0009806036,0.03353625,-0.41581503
-0.04056086,0.04296333,-1.9453347,0.4611919,0.3730741,0.02734593,3.1979082,2.8074853,0.22146899,-0.013152419,-3.1810203,-1.5456893,-1.0694705,-6.729091,-2.2172763,-1.8735526,-0.98796844,-0.8561684,1.8642213,-1.4998412,-0.36956537,0.33876398,-0.008867785,-0.24948262,0.41601157
0.5661152,-0.38474274,-2.5013173,-0.36713707,1.4038746,-0.13562796,-1.9759942,-0.7927751,0.24635123,-1.612735,0.56025237,0.22716923,-3.7033901,3.141966,2.2559655,0.7097624,0.8547382,-1.3402317,8.829226,1.0143726,-0.34680468,-1.2869567,-0.07045478,-0.35471278,-0.16672197
-0.032372136,0.048870236,1.5202192,-0.9741082,-3.5509734,0.120993786,-2.6290855,-1.5355948,-0.0178303,-1.4969494,0.8893783,1.1873108,0.155224,3.3055556,-0.5074375,-0.30168778,0.5634796,1.2505485,-3.4018297,1.8081483,-0.57053554,1.5156655,0.006508899,0.20299336,-0.39740953
0.07503993,-0.072027795,1.0287516,-0.47932395,-3.2184436,0.10877798,-2.8832612,-1.2710304,-0.027717,0.46055603,0.3908037,0.26039883,-0.20874529,1.7987744,0.2352453,0.3874193,0.3318102,0.841774,-8.508788,2.698428,-0.33067414,1.4190449,0.05273051,0.17031112,-0.24794438
0.4270052,-0.42468753,-3.696624,1.342179,1.1585188,-0.29245612,-1.0986516,-1.3138052,-0.18728416,-0.77690053,0.73848283,1.3659372,-2.9658043,3.1989644,0.52602273,1.59127,-0.7360854,-3.1203642,8.124687,0.58633286,-0.43512273,-3.104126,-0.26576138,-0.5756016,0.36441174
0.05939056,-0.067817084,2.237531,-0.088681735,-6.5339675,0.07102925,0.7800925,-0.32124823,-0.035565335,5.543645,0.12716366,0.19303465,-0.5866671,0.62402457,0.30224147,0.32143646,-0.08689817,2.0106683,1.113377,-0.23193231,-0.08491682,1.4948968,0.18564524,0.37673166,-0.041467894
0.009574273,-0.044122834,2.2672684,0.33088169,-5.25298,0.19653699,-0.95471495,-0.320505,-0.12287039,1.4757783,0.5178316,0.60208696,0.15947285,1.0921773,0.33899435,0.21376449,0.19331023,2.2181797,1.5164477,-0.21198782,0.2142923,1.1272464,-0.22310069,0.4434987,0.009565728
0.06486261,1.0661942,2.7247076,-0.28534237,-3.2606275,-0.15403922,-0.11650628,-0.42174977,-0.104567,-0.5341943,0.13190919,0.313147,-0.32529214,1.2269305,0.33397558,0.39274278,0.6204931,2.2581894,0.18948798,1.4660624,1.6023207,3.3834949,0.28392237,0.45623353,-0.22927608
0.23018052,-0.4381903,0.59038365,-0.16897544,-1.5939299,-0.0802939,0.1032129,-0.28514683,-0.09797341,0.54705733,0.21917732,0.6001903,-1.3957001,0.722151,1.0231501,0.605005,2.795762,0.6575516,-2.7622764,-0.13210484,-0.36727914,-1.7475262,0.03254994,0.07616653,-0.019681187
-0.046377305,-0.19411147,2.6172354,-0.093314685,-3.117824,0.2775311,-1.633925,-0.24503373,-0.041724067,0.34299007,0.29282096,0.28258806,0.56208974,0.5722777,0.26888344,0.0026389451,1.286768,3.009138,-0.7234728,2.2978823,-0.12610243,6.6428175,0.5904353,0.46939793,-0.07868935
-0.11597859,-0.21405712,-1.6076603,-2.9302151,0.82504237,-0.03332145,-5.451725,-4.6888165,-1.0142446,0.15871964,1.4464043,4.3704557,-3.864663,7.212856,4.4438443,3.1565528,-1.0115038,-1.4190238,1.8754786,0.49866888,-1.1920583,-0.4873125,-0.08260962,-0.24599068,-1.8122153
1.8243814,0.22954494,1.6886919,-0.19690198,0.6159531,-0.008597078,0.40113416,-0.3916302,0.07163739,0.5896909,-0.043647997,0.86900294,0.7538695,0.9124407,2.890038,3.1698673,-2.5719602,-0.28255898,3.9542863,-0.43101704,0.24880011,0.45861408,0.097900696,0.07069952,0.082376964
0.09342021,-0.27680394,0.26654127,-0.020840975,1.6406533,-0.076890804,-0.1659814,-0.69633126,0.047262467,-0.540604,0.43739724,0.6327791,-1.6392385,1.4379804,0.80505466,0.20207767,-3.558422,-1.7336196,5.260152,0.13753122,-0.24924874,-5.9959183,-0.42848352,-1.2284731,-0.06220852
-0.029939914,-0.15591604,-4.703267,-0.5722012,1.3161745,-0.06898939,2.1659262,-2.12622,-0.1194671,1.1761874,0.15388119,0.7749293,-0.92856866,4.0523324,1.439971,1.2441874,-0.6320289,-4.5767384,0.83957344,0.87364274,-0.34487414,-1.2407099,-0.44230974,-0.37787318,-0.1815848
0.07260841,-0.1709826,-4.93099,-0.45483217,2.4033654,0.22251739,-1.6922374,-1.6304129,-0.08227988,0.36174476,0.068393596,0.6087124,0.69820607,3.372081,1.5111579,0.94601774,-1.3998443,-3.4116898,0.8294526,1.8275573,-0.38431108,-3.3162413,-0.17606582,0.17164145,-0.20789541
0.05279477,-0.02890286,-2.976713,-0.32556245,5.5384994,-0.06350941,-1.2244935,-1.3357848,0.16482666,-0.8653498,-0.017853485,-0.84353447,2.805037,2.6188877,-1.3726655,0.12317249,-1.0550508,-1.5750116,0.80752546,0.78509617,0.08004865,-1.1323957,-0.09619937,-1.3713613,-0.121046625
-0.18102762,0.43534106,0.7375761,-4.585401,0.24534342,-0.041977525,-3.741419,-1.108921,0.017629107,0.35116422,0.11492444,-0.026567493,1.3884041,2.4977314,-0.078407876,-0.12695703,1.67475,0.26505452,0.23630705,2.6329935,0.9623582,0.26991084,-0.045464963,0.016972594,-0.25867492
-0.11084603,0.14591846,-3.2213762,-4.8741965,1.7742271,-0.049272567,-1.1032611,-2.1296246,-0.1029787,-0.20616303,0.5820111,0.69891995,-0.24051842,3.0992644,1.1206219,0.7687327,0.7777015,-2.4983096,-1.9385637,0.9126739,-0.17062244,-1.4036444,-0.11162675,-0.3765633,-1.0185484
0.20730194,-0.16943327,-1.7097713,-0.52653307,1.0919617,-0.10924096,-1.2031322,-2.2555068,-0.15421478,0.53485495,0.26130605,0.47620663,-2.463689,5.8389077,1.6343846,0.52033615,-0.57293355,-1.6506385,1.0543306,0.23625626,-0.11178016,2.0699823,0.021135064,-0.2822223,-3.0488603
