0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
0.606964,1.1823573,-2.0662172,0.17455588,-1.4732594,2.6996646,-1.9187504,2.247218,0.24458717,-2.5431376,-2.0927813,0.5858999,-2.5611272,-1.4625169,-0.13038717,-1.0868797
-0.35891202,4.582979,-8.248957,0.6563644,-5.515265,0.38056386,-1.0967503,-1.5192859,0.04728037,-3.2539976,0.18170054,-0.10807383,0.15417852,-0.95811754,0.27154,-1.0423129
-0.7157228,1.5960642,-0.4315209,3.1770196,1.3766978,-3.3574662,-0.2707353,-3.0123396,-0.64507496,-1.0688592,-0.08241188,0.111167766,0.17971289,-2.7088277,0.02377035,0.08497027
-1.5990257,-3.0454376,2.0957134,0.29124796,0.8316598,-3.8124275,-0.014105588,-0.7223918,-0.716066,0.074073024,0.44198215,-0.17887764,0.23086073,-4.905741,3.923696,-0.24712718
-0.16345021,-0.29326227,0.49563226,-0.7435091,0.80676484,-5.444415,-0.4724727,-3.733784,-1.0010237,-0.11471143,-1.3217113,0.37332973,0.8844212,-4.699076,-0.81774116,-0.18837014
-1.453697,-5.7211285,10.265484,1.0933319,9.114072,1.660473,-0.46272808,-1.9983503,0.5713426,-0.84986836,0.19768797,-0.1081921,-0.6543949,5.3546524,3.344504,-0.07995409
-1.0064734,-9.405649,8.016426,0.97708446,9.765675,1.509469,-0.4991853,-2.8155034,-0.029942522,-1.0759802,-0.043991376,-0.1100331,-0.5098096,7.055589,2.52545,-0.28141382
-1.034014,-6.2309327,6.1797576,0.72316056,10.337482,1.4506557,-0.71180195,-3.434884,-0.2160908,-1.7166904,-1.5224245,-0.027770272,-0.627493,5.0499787,2.413032,-0.35316148
-1.1380072,-5.4542704,6.5397844,0.9242196,8.643293,0.83188105,-0.1744375,-2.8978958,0.49608126,-1.0516343,0.13486613,-0.014712592,-0.62201875,9.138712,2.5784023,-0.063516214
-2.7594197,-5.8583384,4.6626015,2.696425,10.664913,4.648946,-1.4194489,-9.556358,1.2415892,-3.0499384,0.43735725,-0.22709607,-1.9393408,9.003464,7.4620495,-0.53658247
-2.4947505,-2.941189,4.954034,4.1319633,5.423717,5.8967476,-1.8956038,-8.309927,1.0198814,-4.5146866,0.3702234,-0.19806373,-1.6344517,7.750052,11.925951,-0.5117906
1.4503616,-3.8570988,0.99149126,0.21987385,2.9569683,3.28619,-0.13975817,-3.2929943,1.4732126,-0.9153097,-2.8814316,1.6730062,-0.76717746,2.938162,0.6427683,-0.043512136
-0.3929187,-2.5546951,0.68594146,0.96652085,4.7956905,1.1737914,-0.3037138,1.5551847,-1.6759572,-0.21918291,2.0442057,-0.055210948,-1.5730335,2.3868809,3.3697937,-0.06630979
1.6951841,0.7609668,-0.28574717,-1.604013,0.7913471,-2.3432548,2.4316642,4.2715855,-0.2271912,2.9307842,-0.44356337,-0.114297345,0.3139557,-7.616088,-3.1230302,0.16198657
0.15704636,0.17389594,-0.43700492,-3.8035326,0.7101511,-1.3275766,0.76541066,3.3927963,-0.35148248,3.113166,-0.41048393,-0.10593016,-2.0661452,-4.263633,-2.4134936,0.24988538
2.4614656,0.57133514,-0.48148373,-1.4852438,-1.922747,-6.7180905,0.55286914,6.0814157,-3.6632547,0.9017721,-0.38836652,0.6476021,1.2085896,-1.7551575,-4.0721188,0.3376972
1.1473262,1.2115583,-1.2946149,-1.6916178,2.7463522,-5.191933,0.6923408,3.7726343,-0.3449328,1.9584899,-0.26121998,0.10928346,0.70193475,-2.1152325,-1.6043789,0.25572342
2.6000404,0.67053604,-0.66482615,-2.110088,0.38390616,-5.9236274,0.5035758,4.5402503,-1.311797,1.3689553,-0.10200551,-0.2871822,1.3206534,1.7094593,-3.2733684,-0.17139442
1.9688779,0.7639632,-0.47300568,-0.8283456,0.38537133,-9.236039,0.55132216,2.8682895,-0.5286879,1.6330963,0.28538242,-0.30539888,-0.65525895,-0.3293335,-4.026454,0.38199466
5.320843,2.7465618,-0.44592512,-2.4061859,-0.77997327,-2.4874005,0.87989736,4.449578,-0.16039015,2.4094186,-0.35770896,0.08604901,2.0853755,-1.8684207,-5.181138,2.8832996
5.637811,2.3977108,-1.7100352,-5.7360735,0.2724331,-0.7914571,0.38810942,4.8764005,0.18780313,1.8518522,-1.7289716,0.57389075,1.4866054,-1.8774936,-5.8786716,0.7041857
9.451216,1.1730552,-0.9830124,-7.4523506,-0.3956431,-1.0288694,0.8491115,4.907783,-0.13649149,2.005161,-2.1360812,0.74403113,1.5276202,-1.775046,-6.3618503,1.371021
2.1612422,0.02536975,0.46495044,-2.2715387,0.63541245,-2.9090967,0.63374,3.6761537,-0.16737287,1.8792107,-1.1832029,0.90003926,4.618566,-1.0725818,-8.097784,-0.48682314
2.9644063,-0.08359373,0.06753308,-5.1671867,-0.44204977,-3.7558455,1.0005333,3.188904,-0.10437377,1.4847633,-2.4839137,1.6390084,2.654153,-0.6453307,-5.2726555,0.415027
2.0653589,-0.92630666,0.93695486,-1.7126175,0.11610997,1.217541,-1.1734707,0.21385962,0.019954287,-2.5087414,0.19595106,0.15114745,-0.7592014,2.488569,-4.7465925,-0.48522842
4.5286226,-0.20651063,-1.7062478,-1.657023,-1.6643698,0.4667678,0.14274089,1.7207195,0.064286195,1.547497,-0.8450625,0.14217192,6.802334,-4.2480564,-5.0109334,0.33239982
2.3489678,-0.82354844,1.2157617,-1.6423746,4.194983,0.4362927,-1.1666471,-0.23008965,0.026735261,-2.6361637,0.68398744,0.104222834,-0.13648655,1.4036494,-5.1830893,-0.53172904
5.120301,-0.93894446,-0.8694177,-1.0244948,-2.6408973,-1.0049028,0.38988116,2.2361963,-0.58168846,1.1251016,-0.75120676,0.17842227,3.0413983,-3.6716547,-3.4296248,0.03127031
5.225291,-1.8658717,0.51882076,-0.8393073,-1.6804881,-2.5328557,-2.0663278,3.5143921,-0.105420806,1.528307,-0.35856897,0.022467379,0.71075445,-2.833507,-3.4073913,0.7093784
4.822248,0.017757973,-3.9399273,-1.2299657,-1.1633418,-1.0231805,-1.2136557,4.085083,1.4460969,1.8110102,-0.075994104,-0.3415972,0.065899394,-1.8577672,-3.8964105,0.24929453
2.0273635,0.6632211,-0.90334517,-0.4338905,-2.3913488,-1.125612,-0.06834135,4.0984206,0.5123811,3.9846988,2.191854,-0.29830596,-2.6699128,-3.1191328,-2.3159497,-0.39384764
1.5671413,-0.9683551,-1.4563472,-0.8100243,-3.583228,-1.3935254,-0.5744802,3.5482156,-0.3569469,4.147333,-1.1781088,-0.008698719,-0.9658577,-2.4479296,-3.3211708,0.5409539
1.042432,-0.16834585,-1.3111422,-1.7875249,-5.030686,-0.9487924,1.7389743,3.8121169,-0.39223745,5.0105214,-1.4944705,0.8032778,-1.7172147,-2.8098881,-6.6866364,0.22452
1.5206918,0.28282773,-1.2236727,-0.10660306,-2.951092,-0.87035537,0.24505714,2.44521,-0.14367701,7.19432,-0.57518363,0.7121161,0.7728919,-2.2290893,-6.063116,0.45007902
4.810629,-0.25414547,0.32321906,-2.6728883,0.37978578,1.0808252,0.5120926,0.027253916,1.511606,1.1124821,-0.24058872,-0.33418164,-0.93816745,0.13736095,-8.736093,0.28942767
3.671904,1.1959536,-0.98761296,-1.6154166,0.89420855,-6.7184205,0.83628416,4.6745577,-0.6783504,1.8139002,-0.3212578,0.03534923,3.2549891,-3.8789845,-4.189331,0.3297876
2.2418046,-1.8062491,0.19560993,-1.9770772,0.31576252,-3.3186522,1.8984972,4.5220957,0.037134167,2.2611654,0.67034817,-0.42677113,3.0283115,-4.259104,-3.282879,0.2955911
1.6040527,0.3577729,0.45943496,-0.8606887,2.5972114,-3.1605139,0.6736135,8.240491,-0.31735387,1.7458254,0.70999616,0.08125869,0.7005961,-4.2379937,-2.2666981,-0.14705442
1.9889916,0.4225808,1.2834635,-1.3456578,-0.10912839,-4.2283864,0.55832744,7.0924287,-0.8653535,1.4458374,-0.2584186,0.112852,3.6321428,-6.8703227,-3.2078686,0.258899
3.0279934,0.7048465,1.4457555,-1.3660003,-0.6086323,-3.1585338,0.65816283,6.411801,-2.7874222,2.8774111,0.05627755,0.052605342,0.04696846,-5.2728863,-3.1846547,0.9426025
2.1745288,0.51253724,-0.47725618,0.66392404,-0.57044715,-1.9057176,0.81478417,8.317944,-0.5072777,3.333959,0.25244862,0.059112497,0.97718996,-7.0385575,-3.8499541,0.5877445
1.926754,0.31855652,-0.23346913,-0.8429573,-1.0552714,-2.2224338,0.70088106,6.8722878,-0.59809613,1.7521492,-0.017385619,0.091365635,1.3185819,-10.893691,-2.4500985,0.34887975
1.8430196,0.40343878,-0.05405074,-1.3279097,-1.0143065,-3.2001805,0.77278334,11.512498,-1.152378,1.9120756,-0.14600286,0.041702643,1.1217408,-9.718917,-2.3838162,0.3917231
0.19061215,2.0341454,-9.622802,0.38085014,-3.364332,-1.494091,-0.10623732,1.1422728,-0.52817917,-0.58259445,0.058085494,0.020351918,-0.096658655,-4.646221,3.3719323,-0.035184063
0.38987184,2.613905,-7.548339,-0.19048634,-1.7156241,1.9207122,0.5930403,1.3022989,1.1739756,0.8822706,-0.03803714,-0.00518644,1.3707609,-1.0491829,0.010393731,0.05496479
0.67136574,0.77518153,-0.7163883,2.1050458,-1.773898,-0.07431037,0.19071028,2.1792455,1.4062178,0.62439644,0.96352506,-2.4769976,-0.81658924,-7.6640205,-1.3002659,0.28169245
-0.73856026,1.5600631,-2.7340071,-0.22845621,-4.631646,-3.7696977,0.3062359,3.412245,1.5069642,1.0522895,1.6360406,-1.7157456,3.4427779,-2.1606946,-1.2339723,0.26478443
-0.44845214,1.5183691,-2.4957073,0.8240097,-7.671903,-5.521045,0.57766527,3.20493,0.13804893,1.0659662,2.1351967,-1.218156,0.5854146,-2.425528,-0.5720526,0.30358005
0.27974817,1.5543474,-1.9139122,0.35916716,-6.1598926,-6.7742677,0.32581812,1.6198378,-0.10906476,-0.10468171,0.7536471,-0.6642336,3.7051327,0.06465073,-1.0589849,0.116150975
0.25291705,1.357521,-2.4258957,0.525817,-5.6793504,-10.693193,0.17601176,1.7950116,-0.11857141,0.48209345,1.1473258,-0.5793589,3.3034046,-0.46152154,-0.84203357,0.11935294
2.4262538,0.17260277,2.1660259,-1.9194684,-0.76980895,-0.8765451,0.23833697,2.4937112,-0.6955664,2.5761738,-1.1560295,0.8397204,0.17404142,-6.0427628,-3.6244586,-0.046249393
3.0077994,0.67790735,-1.6361668,-3.1688597,0.19255905,-3.596962,0.8958416,3.6291957,-3.3087807,2.0723028,0.107663915,-0.14700374,1.0284171,-2.4955096,-3.6926475,-0.14566456
1.220466,1.6645529,-1.9258485,-1.1299053,-2.790752,0.73763114,0.8848852,8.365559,0.60540736,1.4428505,-1.5767217,0.2151248,0.6084455,-3.1248567,-11.5427475,0.050366
2.3270872,0.25072208,-0.5638468,-2.5014796,0.95426995,0.020224031,1.9929525,4.992686,-0.20045266,1.5130627,-2.8123045,1.2436464,0.45515847,-1.512666,-11.436667,2.4739883
1.4751811,0.9449779,-1.3102995,-1.320248,2.2910795,-7.394541,0.6581763,7.8040338,-0.9879217,1.6192827,-0.29631862,0.10109589,0.039204553,-1.597289,-4.42645,0.3455664
2.919592,1.5816824,-1.8110366,-0.79167026,-2.8835018,-3.4541492,2.0060248,2.6427271,0.7570736,4.574157,-0.006492512,0.087978065,3.331999,-3.3746586,-3.7710197,-0.20182471
1.5152798,1.8557936,-1.8760265,-0.72605765,-2.8917723,-4.8310113,0.15794583,3.0572858,-0.53996694,5.5054264,-0.00015700149,-0.0475939,5.5875025,-2.8524745,-6.742074,0.87892807
1.8372808,2.0394704,-2.0769827,-0.13375987,-3.126045,-3.3918748,0.3334846,2.4163308,0.56603837,3.712395,0.31087115,0.053425327,2.10716,-3.70071,-8.305323,2.550078
1.5644438,1.3215356,-1.8363109,-1.0474604,-2.7218273,-9.638472,-1.7966812,3.0532916,-1.0608422,1.2248055,-0.3215401,0.13258463,3.8409152,-3.4073052,-5.9983797,0.43479264
1.705436,1.9255539,-2.2678847,0.012504972,-3.403637,-7.2705207,1.3359112,1.6697099,-1.8531752,2.9857535,-0.13609377,0.04446382,2.8387723,-2.5080268,-4.01083,0.61307186
2.4682307,1.3131363,-0.33053958,-1.2023427,-3.067284,-4.6054034,4.0571694,3.1855886,-0.3318319,0.6509693,-0.24722198,0.121788695,2.883873,-2.604372,-3.014347,0.20756626
0.36986908,1.3303125,-1.6449633,-0.85325736,-2.8382237,-1.0843014,4.208917,3.0057187,-0.45783275,1.9077151,-1.0945734,0.45116928,4.22898,-2.665205,-4.6332517,0.26239234
0.20860502,1.4246793,-2.4134078,-0.1990181,-3.059802,-1.0311933,4.429878,1.965122,-0.43706462,3.7340376,-0.44963598,0.21975726,0.5169009,-2.9944847,-6.3545136,0.050532546
1.7359544,1.9549851,-2.010868,-0.62690026,-2.8106153,-3.3757155,-1.5478379,3.26067,-0.20742916,2.2608063,0.7927157,-0.12986693,3.2057748,-3.2673092,-5.8741198,-0.7981216
1.3964026,1.1875523,-2.0817873,-0.82899296,-2.9782164,-6.175689,0.48280683,3.2203584,0.5335052,-0.85596997,-0.27378315,0.09347447,2.1300786,-3.6364224,-6.1358857,0.75881815
1.5005031,2.0833857,-3.18669,-1.2209816,-2.3933647,-5.945712,-0.2468036,2.9365993,-1.0960641,1.463734,-0.37353525,-0.3306439,5.563648,-3.6629534,-2.4403472,0.1051583
0.93053013,1.1271588,0.3418723,-0.54874045,-8.028028,-1.5882694,0.3298854,1.5084729,-0.92484874,0.6663808,0.23271322,-0.08601408,-3.5237665,-3.0036821,-2.2671726,0.19578485
1.8071244,1.4545155,-1.7995007,-0.9069186,-2.7858105,-4.664849,0.60799676,2.8064907,0.4546912,1.508921,-0.22465749,0.13309444,8.613066,-1.7873896,-4.9354544,0.36291206
0.8881897,10.17261,-5.353996,-0.4434406,-3.6593633,-0.97926384,0.12206476,0.72153,0.1221081,-0.45444366,-0.2529179,0.0845287,0.61641836,-0.88642997,-1.7798072,0.0051501105
1.338774,6.084238,-6.4085345,-0.5941502,-3.1003816,-1.362841,-0.611958,0.64952666,-0.35365522,-0.6901828,-0.84127873,0.16914637,1.399619,-0.44388705,-2.2842717,0.022291966
1.6060002,4.117856,-0.33783033,-0.41180333,-5.0521374,-1.4610665,0.5308132,2.2955012,-0.020503558,0.6026629,-0.13698165,0.022276338,-3.5397725,-2.4751458,-2.9611528,0.023912817
0.5493725,3.6693625,-1.4367532,-1.7947649,-3.972918,1.9684204,0.88401645,1.9743724,-0.26536602,2.3562834,-2.0742826,1.0099739,-0.35706183,1.1343095,-1.8140072,0.66054446
0.25572327,0.27741918,-0.28673604,-1.1803492,-3.356099,-6.4278417,0.7147437,2.898425,-1.9316186,1.1782545,-0.5386008,0.12867019,5.3975477,-3.0528536,-6.839369,0.46711504
1.3479178,1.0948869,-2.1874352,-0.97586775,-2.9083376,-4.3881087,0.61667466,3.05855,-0.15144472,1.3985908,0.12907177,0.008064904,5.089981,-2.9653022,-10.157798,-0.24264976
1.529771,0.9427683,-1.4309775,-0.9702796,-2.8030763,-6.1284804,0.43758824,2.8780997,-0.72947985,1.4882578,-0.5480257,0.12606204,3.2707024,-2.5704832,-14.001223,1.2335804
1.3994968,1.3428952,-1.8916128,-0.8004671,-2.9391031,-8.452734,1.3181201,2.5397038,-1.3433862,0.89835733,-0.22179525,0.068827726,2.4805517,-2.787063,-9.720996,0.57871044
0.8269415,3.891518,0.27309585,-1.2770538,-4.3804545,-3.9668694,0.76118696,-0.093560696,1.0395234,1.180216,1.0477071,-0.4811052,0.10228012,-5.4084616,-2.2120047,-0.14769173
0.8912905,5.926955,-2.1345375,-0.33293942,-4.7017303,-2.429631,0.9480432,-2.618387,-0.4342293,1.8682343,-0.506965,0.2015111,1.1716797,-7.1932235,-1.7762343,-0.2481485
0.9476561,2.445317,-0.6367256,-0.957044,-8.012396,-1.6992149,0.3694914,-0.6686531,0.20891221,0.6117812,1.6627436,-1.1814975,-0.52085406,-5.656931,-2.6130102,-0.44827408
1.2052529,4.9252954,2.0664384,-0.050625943,-2.5320127,-1.2677331,0.29652599,0.64666104,-0.8136848,0.18714765,-0.3123502,0.1628663,0.71415675,-2.9005218,-2.3377764,0.16832331
0.7714558,8.580252,0.28386328,-0.47618687,-3.4450705,-1.7578676,0.18397605,0.44109482,-0.35272858,0.27594557,0.74974334,-0.61998427,0.48093688,-2.8550434,-1.5414381,0.14374669
3.7239463,1.9481257,-1.9296896,-1.2875142,-2.9182916,-3.056459,1.5649642,4.1919804,-0.26581773,2.092249,-0.1483174,0.11177303,5.3101096,0.0344058,-3.0361886,-0.39907807
0.6723657,4.0657873,0.6674942,-0.76976955,-5.298444,-1.025335,0.30203432,1.4678501,-0.26545098,3.4277196,-0.28504184,0.07000073,0.77614343,-1.5611551,-1.8911506,0.042511746
0.7047313,6.174307,-0.28189555,-1.4852248,-3.8128972,-0.4152953,1.6915741,2.0426273,-0.44477966,1.3688396,0.027839603,0.013224819,1.0586952,1.8663696,-2.2487097,0.36855215
1.1999252,5.486892,-3.2420404,0.003383504,-3.263829,-1.1931695,0.37030572,-2.5680037,-0.3070322,0.79654205,-0.24113509,0.05717148,1.5593495,1.4247684,-2.9236476,-0.047048654
0.65448874,5.274961,-2.7434072,-0.37089765,-2.879494,-0.37915677,0.36579916,-0.75631803,1.5173007,0.66917694,0.9836527,-0.04318357,0.5088163,-1.7482107,-2.4728446,0.09363923
1.7710197,6.166201,-1.2140517,0.14464897,-5.2107053,-2.3334846,0.6963202,-0.6131355,-2.082497,1.4647502,-0.32118848,0.029344091,1.2654753,-3.6863635,-3.8709278,0.10387725
1.4548178,9.152398,-3.1660128,-0.36478293,-4.6197667,-1.9512147,0.48481628,-2.6808696,-0.47031394,1.2913929,-0.5993413,0.2580337,1.314175,-3.2748814,-3.5785573,0.043549918
-2.5118437,1.1046349,-1.665705,-0.123387866,-1.9444699,4.6387467,0.5995494,6.0323615,-0.27762628,0.7905392,-0.22777036,-0.0022034103,-1.1422186,-1.7155398,-1.5895543,-0.17830712
2.8120565,-0.39191568,0.21705559,-2.760153,0.18073979,-0.55019593,-0.0101032,8.144829,0.07521143,1.8964598,-0.7873677,0.22810657,-2.5450258,1.1594386,-5.439709,0.7334288
1.1263088,0.7337904,-0.90091527,-2.7301404,1.2019451,-0.31778282,0.49488476,5.416905,2.308096,3.2007775,-1.2167053,0.6056284,0.4339912,0.92022085,-2.667361,0.31762028
1.0385549,0.8702031,-1.2878773,-1.4552035,-1.3134723,0.8030755,2.1540565,6.555745,-0.06641832,6.6397195,-0.4457691,0.17284416,0.13233499,-1.1877414,-3.2239478,0.4748116
1.7627875,-0.74365366,-0.4777486,-3.9424858,-1.6418815,0.575237,0.6231453,4.5423794,0.14824384,3.3328156,2.6114628,0.47775802,-0.46507567,-0.5598102,-4.843408,0.22114113
1.5739685,2.5965724,-4.35275,-1.4519471,-11.948469,-1.3748354,0.4417973,5.779382,-0.6396672,1.0637889,0.8257903,-0.3096867,-0.1947185,-2.592412,-3.021883,0.30584562
-2.2671423,1.7796825,-4.637174,1.3656913,1.4712151,4.2878413,0.34849858,-2.3131578,0.25790232,-1.7312052,0.77030075,-0.24894306,-0.44383466,1.7573912,5.67365,-0.0447215
2.023536,1.6975574,-1.9895123,-1.3347074,-2.0196097,2.1727555,2.1078124,5.3431754,-0.09963631,1.9933634,0.5717355,-0.7953904,-0.17662536,-0.66150296,-9.3153305,0.29415748
-0.25491455,1.46445,-1.4001824,0.27135995,-2.2894628,3.3313577,0.830333,4.9813924,-0.46241298,1.5069512,0.052702688,-0.09715387,-2.8141553,-2.5721927,2.053236,0.22505888
1.3771478,3.959807,-8.8067,-0.7859449,-4.4627757,-0.1394121,0.48042148,3.0208378,0.6346083,1.0720212,0.91997284,-0.38664445,-0.14317465,1.1889514,-3.3729908,-0.08845521
4.8736167,0.8463868,-1.5577312,-3.9765759,-0.963481,-0.19066536,1.0445019,0.6765533,-0.33794186,0.046060067,-0.4326192,0.12076619,3.112252,-0.758653,-6.521948,-0.533797
2.1924484,0.49699923,-0.6217812,-3.3523264,-0.87297285,-0.20852484,0.4568245,-1.05631,3.2348309,1.0168908,-0.8960185,0.40989175,2.0660276,-0.91462046,-4.723358,0.20335771
0.7998165,0.48799935,-0.672145,-2.13999,-1.12388,0.7747617,0.2525873,0.7589783,0.37193874,0.45558012,0.10063489,0.09265619,7.869442,-0.5403189,-7.36182,0.12745951
0.019060215,0.20275956,-0.6411792,-2.7164278,-0.6332447,0.30585068,-0.39751384,-0.04045717,0.16707763,0.13722594,-0.6319555,0.42735255,2.0511353,-0.6005114,-7.7871947,-0.13817616
4.896634,-0.3434181,1.0702624,-3.9905782,1.8858814,0.29698083,0.5801796,2.1578698,-0.094407305,1.3024563,-0.76721853,0.19607137,5.956515,0.659016,-6.0943937,0.37006572
1.6807481,0.48151267,-0.55843014,-2.8160655,-0.85708976,1.3145303,0.51463413,-2.4793978,-0.11916684,1.1756897,-0.055971924,0.01843264,4.995483,-0.82016176,-5.660341,0.22768666
1.555595,0.706694,-0.9592029,-2.9771569,-1.0033066,-0.8235313,0.79413605,0.71609265,-0.08265878,2.6658251,0.89179677,-2.2028177,2.32692,-1.431401,-5.6032987,0.03078887
0.101483196,1.3810755,-1.6879809,-2.7932997,-1.4688932,0.9094705,2.3228817,1.3832024,-0.59165716,1.2328769,2.7012527,0.03287369,2.0218885,-2.6381814,-4.0570045,0.21405068
5.8023725,0.6573242,-0.7167501,-7.063182,-0.65274405,0.99938184,0.33120555,0.35074875,-0.12000518,1.021195,-1.1585666,0.4898014,1.8713063,1.0824562,-8.8203945,0.1842841
-0.33225605,2.084187,-4.0502563,1.2220126,-2.0407765,-6.912267,-0.33722004,-0.7753427,0.45889816,-0.9742161,2.4686043,-0.49357548,-0.027743628,0.69792634,1.1273154,-0.08574962
0.21284655,3.943429,-6.265561,-0.082248814,-3.7941713,-4.458448,0.10926535,-0.7762533,0.095748484,0.14131673,1.488051,-0.7240902,-1.043079,1.2230862,-0.90624833,-0.019193986
3.7958953,-1.122757,1.3212659,-6.5205636,-0.11907143,-0.2817498,0.15767832,0.52970666,1.2900388,0.7522835,-0.9465458,0.5511009,2.347452,-0.8632872,-6.827532,0.10371873
1.8475068,0.043393467,-0.5927235,-2.5604737,-0.8371751,2.4944527,0.48735133,1.6300822,2.008097,1.443298,0.6287347,0.32609975,4.018597,-1.3500856,-6.287953,0.32186565
3.5084832,0.039126933,-0.22564372,-4.5491643,-0.34001786,0.39011946,0.35423383,1.2440122,0.3315469,0.8876583,-0.352526,0.17276996,3.8058577,-1.0156537,-10.487644,0.1931974
-1.7066647,-2.1378763,11.211383,1.5460415,5.65872,0.7963349,-0.5184898,-3.2456043,-0.3501429,-1.3849599,0.3678572,-0.13229735,-0.45649895,4.241852,4.1378603,-0.29035786
-1.15179,1.6572999,-1.9136245,3.017454,-2.6904874,-3.7183836,-0.22934185,-0.1898983,-0.16131873,-0.36701766,-0.28369182,0.15728238,-1.592965,-2.3199131,5.450498,-0.11405975
-0.6355593,1.6306924,-1.8805978,5.3070188,-2.4926677,-3.396835,-0.21547596,-0.6191001,-0.20339894,-0.5695142,0.3752042,-0.09493436,-4.23684,-1.7253362,2.9130008,-0.44869223
-1.9097579,-2.3423615,7.5774393,1.3637787,7.852775,-0.13487391,-0.38617432,-3.2494252,-0.08289336,-2.2062929,0.30253342,-0.09994885,-0.7920333,4.330509,4.681728,-0.92460436
-0.53886193,-0.9964046,-1.8203362,0.23047148,-0.74004114,-4.5089087,-0.25735813,-1.1783894,-3.6651087,-0.8067612,-0.14959362,0.0501014,0.6520791,-1.4847991,1.2733713,-1.8550379
-0.3856871,0.873483,-1.6849637,0.37846342,-3.1206064,-2.2131555,-0.60120124,-1.5880662,-3.3417263,-2.5370808,-0.026778888,0.058868244,1.8809174,-0.89610165,0.8814915,-0.3875405
-0.60764456,0.82811433,-1.7813781,0.09362688,-3.9005668,-2.921018,-0.41209275,-1.1534225,0.49843094,-0.64786816,-0.06174667,-0.10135458,2.3925269,0.4900739,1.1436226,-0.5190536
4.020336,-0.7208052,1.3424284,-3.670118,1.9863448,-2.735109,2.174775,-0.0233163,-1.8021965,1.6473117,-0.79456323,0.5613185,-0.115179606,0.6812219,-1.220137,-0.054748863
-0.1354403,0.6187781,-1.3104731,0.19893703,-6.5050063,-2.6277332,-1.1849712,-0.8605369,-1.2576004,-2.5424697,0.003349315,-0.035527892,4.5548706,-0.8065428,0.69589007,-0.53337425
-3.265377,-0.91569084,1.1260846,4.3199883,1.2967778,4.666483,-0.5594033,-3.2814043,0.1370493,-2.3403766,1.4640168,-0.5734145,1.9800582,4.220915,8.708101,-0.30756137
-0.7668427,2.173235,-0.6326801,-2.4328578,1.7143688,0.99752367,0.9886046,-3.198191,-0.20357966,-1.955319,0.39741424,-0.16305612,-3.2028482,-2.530351,1.497472,-0.25067392
-0.8234785,-0.8379777,6.613772,-0.3504486,6.488282,-0.6373179,-0.28209296,-3.1538477,0.46401146,0.19341324,-0.17803419,-0.06799655,-0.08711598,-1.3377289,1.6225165,-0.039964043
-0.6594481,-4.737915,1.3957549,0.5223143,1.7270287,4.3271933,-0.18022446,-2.7492175,4.0009847,-0.5349375,-0.12977737,0.33416212,-1.0264906,1.8252535,1.2220291,-0.1216722
1.4082624,-4.90467,0.82584304,0.71781546,1.8985593,5.063171,-0.25103515,-0.95274544,0.91008717,0.65808403,0.3848307,-0.032694083,0.38278043,3.5970669,3.2709694,-0.25548682
-0.8353906,-0.56842786,3.3845532,0.091121465,3.4743817,4.846671,0.4014718,3.1625583,1.7570165,2.2075884,0.2240679,-0.13178557,-1.7569798,4.230163,0.37859926,-1.0051143
-0.6890269,2.1142247,-1.5272795,0.37430236,-1.1605829,5.199152,0.105334945,3.0381894,-0.48838988,-0.171185,-0.7793644,0.3367145,-0.4004074,1.3752172,1.322786,-0.38738713
-1.0743557,-1.3927678,1.1830419,0.5194271,-0.009369298,2.9659543,2.2205553,-1.1149855,0.84690684,-0.21716195,-1.4165416,0.34818038,2.9932418,5.4940934,1.3879372,-0.06371769
1.0663764,-1.1023673,1.0897112,2.6365874,0.80720586,4.7832413,-0.055461537,-2.0037045,0.36151147,-2.1511638,0.36442873,-0.14238231,-0.8433277,2.6827397,4.8971334,0.5367959
-4.1309037,0.65162605,-0.7113091,1.8994669,1.050792,0.713993,-0.10369751,-0.80967945,0.34164518,-0.64669275,1.0782715,-0.41310287,4.1452293,0.26037115,6.645997,0.056932405
-0.76459724,-1.8918959,5.548013,0.25899124,9.593334,-0.50907737,-0.6564058,-1.4542278,0.84265405,-2.3084197,-0.57523656,0.61900276,-1.2768948,-0.48341414,1.5557371,-0.041225635
-1.3244057,-1.511156,5.577181,0.3024591,5.00866,-2.8264976,0.8799191,-2.3243034,1.0506388,-0.27849835,-0.37767625,1.5423516,-0.026961342,1.880925,2.5711062,0.5054834
-0.80141705,-0.526162,3.284603,0.19674248,11.769231,-0.54707944,0.19831932,-2.720384,0.23131368,-0.01929668,0.10220149,-0.046700474,0.8606523,-1.5754857,1.6420785,-0.018965442
-0.36444187,-2.9444404,5.4710164,-2.5970047,5.502364,-1.498815,-0.23823772,-5.0665555,0.29245356,-1.0580621,-0.078262016,-0.17455806,-3.6956308,2.6018841,0.66020674,-0.055537984
-0.69376516,-2.0697963,9.537517,1.3710604,8.054494,0.93077844,-0.5783418,-2.7308283,0.27997223,-1.604243,0.0033087071,0.0089979395,-1.2342482,0.084550165,1.7355897,-0.39337662
-1.0460641,-0.27472627,4.1695623,-0.10856099,8.779143,-0.79718584,0.95632887,-2.8267267,0.42234418,0.8026113,-0.85938764,0.97538674,-0.66539824,1.4804842,2.938763,0.938445
