0,1,2,3
3.7872972,13.822131,0.88297856,2.4454885
5.220276,14.9682455,-1.0358638,3.6541204
7.138708,12.999069,-0.72732794,2.4829295
21.56043,14.323273,-0.46511143,13.467513
20.144457,15.913052,0.45062315,5.3367057
4.09681,14.407774,-3.9610438,-4.2010274
4.0893717,13.535313,-5.9224105,-10.707089
6.145381,15.097185,-7.2362995,-10.313659
4.1318517,15.29441,-7.90041,-13.203106
4.1914654,15.516498,-9.272522,-13.332387
1.8111502,12.742244,-1.381986,6.786912
6.2475,20.054417,4.9339194,6.846169
0.24220534,27.861599,-11.673731,11.0603
-0.34699535,8.144298,-22.272331,5.439357
2.5454443,21.9524,4.493794,7.5744824
5.3465953,18.898449,-9.27715,4.3497744
7.199458,16.716269,-10.386049,5.0666413
8.889392,18.738613,-9.877101,3.2974992
10.074963,20.439562,-12.843512,4.296782
6.6980896,22.415012,-13.511476,5.2944555
5.2150826,19.092648,-10.951638,7.116533
4.210394,18.45274,-8.145757,8.027579
4.1058908,19.176455,-6.6919675,10.128331
7.9298754,18.646935,-8.142283,5.802947
8.441806,21.276121,-10.388654,5.7431107
6.2199173,21.99382,-12.175825,2.9391687
1.2832216,17.161678,-5.9703956,-8.192367
6.4369435,19.103888,-13.445934,4.3280663
-3.4675071,16.86489,-14.5988455,2.2440388
-2.3815114,16.789383,-14.170308,4.093816
-0.73735315,16.44289,-5.272192,-7.8781524
-4.3137097,15.087305,-5.82995,-5.482427
10.503402,17.788788,-12.145938,5.971385
11.7564125,20.164827,-10.65578,6.255637
11.173039,18.275366,-10.403964,8.516872
9.305311,20.170813,-12.721927,7.948547
3.774848,16.308453,-6.8789115,-3.5039582
5.1203103,16.412687,-8.157507,0.6447561
3.9497187,18.461552,-7.08275,-5.542111
0.7348781,14.482594,-10.096411,-2.7873657
0.7156556,16.398329,-9.343255,-2.084703
3.2837844,17.5715,-11.433018,3.3023102
-2.0293798,15.036556,-9.232001,-3.5029624
-4.6104174,14.950551,-8.495671,-5.9364324
0.32765916,16.587961,-13.467291,1.5344317
-1.1731154,16.692257,-11.910469,0.9360995
2.39561,15.008149,-9.281548,0.6613841
1.7954757,13.695398,-9.098903,2.3392596
-14.615404,12.923517,6.895108,6.475538
-13.822473,3.0105848,-24.026476,3.58803
-18.986732,3.7741823,3.3193257,-8.938173
-18.110844,7.9951277,3.5460021,-7.8258266
0.2311903,9.940732,-11.936734,9.684267
-14.411644,18.319206,-2.085005,-1.0870348
1.5784777,-5.7557216,14.665462,-14.120643
-0.9544795,10.295176,-14.392752,14.39038
-13.118502,11.94818,8.259695,4.0904675
-18.265934,9.9640875,-8.0239,2.3056865
-2.987183,10.197942,19.13825,5.753889
-1.4942513,10.606286,15.762295,8.02512
1.5481151,11.64872,16.880098,9.026219
-1.3621733,13.453579,17.860432,7.7581725
-7.085539,9.245761,21.41544,3.2148774
0.7407019,11.603341,16.999447,6.2802935
-2.870995,12.766297,16.19103,5.245493
-3.0856705,12.612177,13.940635,3.6209974
-3.5442214,10.928471,20.406431,8.582023
17.21255,5.3385696,-6.558938,-12.85082
15.346719,4.019044,-4.733627,-10.408457
-4.9445624,10.241474,18.191721,7.9920354
-0.07389338,13.449145,15.134564,7.616342
-4.4741354,12.537055,19.59413,6.231034
0.9361537,-35.81412,8.239054,-7.2717338
20.64422,7.09361,-10.23154,-13.256225
20.908466,6.004861,-9.765742,-14.957178
2.0675738,-34.41797,7.7247844,-6.1991835
18.687572,0.36551994,9.2993765,-6.2333994
18.37321,0.20181318,11.31596,-7.612061
19.09612,1.5175604,12.7048645,-8.912894
18.341131,-2.786309,10.0952215,-0.96903145
19.741062,0.6982109,11.096136,-10.17989
13.932243,-9.40272,-1.610774,2.875048
-15.282028,-3.6464396,5.2604437,-7.98153
-7.855299,-12.794967,-6.4065685,-19.165516
2.703525,-22.619473,8.682334,3.7745516
2.5358558,-23.795834,5.217012,5.331647
-7.979883,-11.627676,6.0414333,6.243414
2.0204923,-5.203028,11.647958,8.536451
-2.9893312,-13.641914,11.509705,1.0084692
6.131986,-10.471528,3.0274942,-5.905484
-4.7017193,3.7571514,8.394664,-5.6926045
-10.112934,-13.6869755,-7.676546,-18.311337
-7.7660213,-11.623429,-7.2270465,-16.440458
-9.404021,-13.206854,-4.7446303,-16.824171
-10.553989,-9.85558,-9.943575,-16.024399
-7.6737323,-12.8406105,-9.428789,-18.611559
-7.4929504,-14.874737,-7.227547,-16.667454
-9.47317,-14.144711,-7.862403,-14.845829
-10.26972,-9.783427,-7.2281933,-18.359035
-6.9395432,5.4006753,-24.929615,-9.344671
-12.205125,1.7035352,6.220898,-15.561556
-12.022119,-0.41377676,-8.498805,-8.118238
-10.999243,5.1060233,12.876018,-9.230397
-7.52706,-0.3043052,-16.870579,2.5882695
5.932252,0.8774355,0.6094984,-15.109101
12.744488,-1.2074907,18.441555,8.866904
-4.1229057,6.0105176,-23.741463,-10.997339
-3.8578162,6.8036995,-20.071316,-11.050723
-5.794219,8.756,-23.570354,-9.476445
-7.31328,8.271352,-20.648197,-9.3072195
-1.6958597,5.1373816,-28.358595,-9.643489
-4.935256,3.3793414,-27.871964,-8.213713
1.2143371,2.9859622,-28.708164,-7.1062193
-4.326051,2.730849,-25.411798,-10.756765
-7.918478,4.139572,-18.01432,-7.963948
-3.068006,5.7141213,-26.162292,-7.6540966
-6.3258142,2.5354807,-22.730764,-9.527309
-6.9902987,4.6450906,-19.727407,-10.747521
-6.9892054,6.8202066,-21.814648,-12.586549
-5.3220735,3.768862,-21.958498,-12.826106
17.207153,0.63124126,15.646721,7.49623
-7.133359,7.3600645,-23.341309,-5.1648364
-8.883503,3.8024323,-22.789259,-12.314318
-6.7905545,5.544792,-25.198372,-13.075967
-1.1145246,5.2789216,-22.581585,-8.285716
-5.1641135,5.502502,-21.642458,-8.007259
-2.499854,2.9385269,-20.99905,-9.92911
-2.5583136,2.9375799,-23.598667,-7.1116905
-14.831056,21.84862,-7.3344455,6.08628
4.0605755,21.74516,7.393995,-13.651221
5.8198647,21.992176,8.23574,-15.869025
7.0359855,21.655645,6.5845375,-13.643885
5.5411835,19.368189,6.7194643,-15.025401
5.1310897,21.92336,5.034162,-15.76894
7.980355,20.807446,5.363538,-17.235577
4.2802286,19.657568,5.885067,-18.46525
11.634836,24.254585,2.0479252,-17.887856
6.4421253,19.70649,3.2726674,-14.702785
8.27863,23.190956,2.580343,-15.445489
6.012362,18.37423,3.364472,-18.808224
9.147664,18.025866,3.5312507,-17.789225
8.627396,19.838112,1.6282222,-18.744184
12.439769,21.97599,2.1910048,-19.670279
10.763823,20.091797,2.8720047,-20.488773
9.209745,18.943647,-2.1823835,-12.155081
-3.209599,-2.1694765,-18.107883,9.287113
-2.5551932,10.658201,-5.6288934,1.2042968
-9.483052,15.874915,3.738816,12.812152
-10.623078,14.59545,3.4640954,11.882844
4.9887047,1.9583993,-16.473553,-2.1961446
5.764871,2.0903254,-17.1129,-4.35537
3.6007824,1.7623763,-15.640013,-4.5247784
5.372252,-0.4194481,-18.229942,-2.4417794
8.6286335,0.027565548,-19.021177,-2.1527905
9.338352,-1.3173156,-18.334942,-3.6253972
-17.588814,1.2187675,8.316081,-7.776796
-17.6793,0.0478668,10.989906,-8.496936
-18.153244,4.5250034,6.9580736,-5.9040647
-19.074566,-0.51592296,9.524685,-7.0468454
-20.177685,0.36588377,9.505995,-9.3254385
-17.46144,7.449015,5.961924,-4.3874674
-17.027706,8.325306,7.231286,-5.7338724
-18.390089,10.20068,5.0599837,-6.749155
-17.404078,11.547123,7.8870482,-4.553728
-18.594913,12.714816,6.342759,-5.8241315
-15.327225,9.105338,8.695921,-3.1664834
-11.27656,-0.3887906,3.0390105,-13.460006
-10.066899,-2.2891033,4.1948223,-13.316101
-9.729367,-0.059959125,3.4733126,-10.950087
-12.4850025,0.09518697,1.5585849,-13.965858
-9.762049,0.9513361,5.3250766,-12.406363
0.624217,3.1184983,-5.410774,-2.936466
16.424234,2.1376607,12.393004,-11.233409
-16.548882,-3.5696836,1.5728543,-11.6057
-17.462402,-4.710688,1.0924988,-13.032651
-5.548818,5.5723886,-7.0566564,-7.300264
-6.4758263,4.747624,-8.128071,-6.1637716
-4.285839,7.0765233,-6.144662,-10.860556
-2.9676764,7.995759,-3.1186874,-9.502174
-1.4222584,9.0616865,-2.1970751,-8.189168
-3.7399604,12.965986,-4.8585,3.7676375
-4.916984,13.293202,-5.1254086,1.6343906
-3.7009683,7.5707603,-9.767212,-6.4669633
-5.2931943,8.270342,-7.045867,-12.602273
-2.431066,8.244247,-8.180034,-8.308277
-4.781263,10.293067,-7.853637,-13.677698
-12.399837,7.3731775,-1.1497755,4.773144
-12.400654,9.521985,-1.1468004,4.8807273
-14.892643,10.685059,-1.8130381,3.826272
-4.892684,22.91595,7.072273,13.878177
-8.085299,22.11022,12.203922,9.470092
-0.91674674,27.041727,-3.9518862,13.615508
-5.907352,22.03818,8.3925085,13.02233
-17.446203,20.654219,-6.426235,-2.3141286
-16.419779,20.042307,-5.2133946,-0.8608565
-17.587866,2.2381,-16.496798,0.7258813
-7.51833,25.078218,-10.588118,-1.7304212
-6.2956996,10.14557,-20.351189,3.8260152
-7.2891264,7.940652,-18.002184,2.6445284
-7.255899,17.00884,-4.0341372,-0.79924273
-6.528733,14.768441,-5.582668,-0.486087
-10.188639,9.625306,0.3393878,6.401983
-5.142023,10.509813,-15.49169,-1.522537
12.325562,-2.5487165,16.448244,-1.4332311
4.8168855,5.7414117,-6.67998,2.6636126
12.89966,-0.63628817,13.024444,2.2317684
11.207296,3.3450332,-10.641016,-2.2855425
15.6470585,0.9222175,7.8064556,-4.12969
12.645773,15.839345,-6.5975747,-14.520721
11.519414,13.494107,-5.429118,-18.374645
-8.468517,-9.476303,5.043915,-15.682749
-4.3308835,-14.239509,22.994837,1.3141911
15.028498,21.983597,1.8256162,-20.51093
10.00484,-0.4520917,-7.3111753,-11.622823
6.3328137,-3.483381,19.029484,11.178217
3.3872125,12.145398,-2.487289,-3.3665733
-1.5835723,-4.531439,-25.610249,9.367603
-0.82004404,10.234031,-15.622999,4.481665
-9.570012,5.7303977,-17.523739,3.7437544
-9.77563,5.346902,-15.680425,6.8682427
-11.107046,2.013064,-15.214635,7.23665
-13.692219,1.0279982,-16.138382,3.2267044
-12.010604,-0.014209219,-13.230502,4.3200207
-11.713551,-8.125372,-10.876331,-13.952108
4.2227902,-5.645487,-1.3383137,-14.912899
0.1464746,-4.7312465,-5.629503,-7.3158445
-11.972455,1.6018971,-17.185465,3.8740418
8.20555,8.392484,-8.978551,-0.36120477
7.595228,8.584062,-6.2668557,-0.84318787
9.025343,17.275528,5.4976344,6.1090293
9.84994,9.411128,-8.500142,2.0285497
9.930054,6.6627345,-5.1526847,-0.42464665
8.63436,21.1489,1.7048423,6.0034695
6.2514076,10.028964,-5.809742,-4.242033
-19.067827,2.3805575,-7.539322,-4.0410347
-9.062351,1.049495,-24.457369,-8.424182
9.119865,2.1497571,-8.032071,-3.0529141
-11.503573,-3.2132864,-22.131758,2.0065897
-10.548378,5.1432834,0.42196655,-6.007376
-9.79058,-8.709612,18.951427,1.9537022
-9.803862,-2.7406485,25.088665,-2.5137167
12.221661,-17.326317,8.918285,-8.438243
7.8875737,7.5448,8.8121805,7.506964
24.80952,0.41771346,15.043919,5.348435
-0.24177548,6.5826273,3.1016693,6.4192343
12.069999,1.8928456,-10.351006,3.1955938
11.823541,2.96893,-10.228187,1.3179018
-2.815217,0.6859589,-13.24975,7.410529
-4.690276,11.36967,-19.478588,4.355132
-12.008043,12.074648,-5.832785,-15.661134
-5.870631,25.864784,-9.30769,-4.667072
-3.1320703,24.015608,-2.2788334,-5.179584
-13.151688,14.014333,-4.3817987,-17.52848
13.603301,22.979403,-0.98545724,-2.7965088
-11.084589,11.799488,-4.687486,-16.925106
-7.427195,19.256706,3.2176921,-3.897895
13.746387,15.577006,-10.344288,-5.8930583
-2.5783668,2.591562,-20.101934,3.8712819
-23.407856,3.0699563,-4.510271,6.6729875
-4.202661,1.6686251,-20.593561,6.5689936
-9.552043,22.976908,-5.224099,10.76666
11.071237,19.66381,-4.6388884,12.964378
13.844631,-15.403411,2.0230796,3.1959064
16.029411,-15.505233,2.071033,1.6592678
18.907251,-16.091967,2.151612,2.8680503
19.407627,-15.791158,-0.096308805,4.6703725
-10.372654,17.778744,-12.337569,2.5340848
4.940499,2.1817,-9.926901,20.807005
10.960241,12.9771,-3.1949942,-11.4032135
-3.1758924,-5.7903233,-12.314054,10.27573
3.0486717,16.494448,-0.44605857,-12.68284
-17.418552,10.463162,5.189054,5.2579713
2.1349976,13.523752,6.303349,5.390648
16.147842,-0.7241665,13.334328,2.2197905
6.613171,12.235652,-0.6499896,18.730412
0.6789641,1.5148063,-10.456751,3.1758866
2.8764136,4.239022,-7.8137503,-3.7999806
-5.130958,-0.7641869,-12.824161,8.658015
-6.00521,-0.27395314,13.324121,-1.7149018
-5.081582,-0.14933601,14.841433,-2.9729686
-13.84241,-3.96965,8.03068,-12.043105
-2.6939275,-8.76459,-1.0158479,0.63428366
-23.072832,-0.78739816,-1.8607419,-5.652306
10.913427,-2.5142734,-0.49411052,7.801365
12.339854,-2.7425897,14.2873335,0.09823407
6.2524314,16.52474,4.2435226,12.238198
-9.7305,-7.687657,-3.4742107,-1.0932342
-7.3338356,-6.8374186,-4.2376323,-0.8762861
-2.6551497,20.796043,-15.289224,-11.022235
-5.366493,4.405149,1.0040774,17.590977
5.0120325,13.559945,0.65314305,-10.57592
3.401442,16.783588,12.428119,-1.3614855
-8.32979,-1.5504042,1.2757418,14.307819
-15.907397,-2.2613773,-5.847699,12.371262
12.47302,6.890313,2.4935968,-5.092657
15.717288,13.74144,-9.84425,-4.202913
12.470338,-13.418461,14.077472,-10.917631
11.357892,-15.482582,14.130324,-10.79425
17.631193,12.339189,-11.472994,-4.348898
15.880934,-14.730374,8.655695,-10.047548
15.2325115,-15.88865,7.5445113,-11.177117
15.843618,13.123809,-10.248772,-6.135667
12.782327,-15.162056,11.399276,-9.708126
11.60342,-16.93256,12.068039,-9.9578495
7.428601,18.750265,6.4834056,9.469424
12.594982,-18.854582,6.448479,5.1184278
-16.13687,-11.609549,-6.579004,-6.479096
-5.521046,-5.5987916,11.350508,20.452137
25.4614,6.901455,-7.121639,-10.186904
22.882566,4.9401135,-8.624709,-11.550163
-2.2400787,-1.2411004,-23.433777,2.3418484
-1.2933067,-1.3675922,-21.902988,3.237385
13.284015,7.678312,15.156077,0.85119885
-0.83942485,-2.7168365,-10.94905,19.985111
-4.119292,-6.435233,-4.461583,-10.949756
15.348392,-2.6801717,-13.1673565,-3.3340456
11.776001,-25.423723,-2.948633,4.8219924
-8.39823,2.8509817,2.127609,23.622053
21.921326,-22.781836,2.731708,-0.83822864
-13.627798,-1.6484296,13.156167,6.0644207
-9.623802,6.436435,0.21712613,17.233652
-4.9346733,6.196474,-0.6344469,14.122194
-3.7903154,6.6772065,-2.6167376,12.9792595
20.619545,-12.404675,11.54459,-1.580531
18.692041,-13.738801,12.789031,-1.3472295
18.722538,0.6666423,8.292181,6.8550425
-18.016335,8.952767,-7.1237946,0.8076344
1.733487,10.613115,-15.519556,5.548026
1.4663625,-4.784736,14.4390135,-12.400756
-13.874564,21.876019,2.0581882,-11.866739
-18.336586,-4.922804,-4.207319,-8.906184
-13.860896,4.5094514,1.6639955,2.3107429
-15.483246,11.76295,5.225765,5.8946915
-9.191944,11.311911,-8.90288,-5.44817
-12.343984,11.773934,-7.6334023,-7.2168484
-12.574137,14.575038,-8.781788,-7.6575646
-9.492743,13.739726,-7.403453,-7.1857944
-11.011129,13.840902,-7.8798356,-4.1909356
-10.563542,17.67747,-7.074304,-6.171979
-11.630085,12.630689,-11.1003065,-5.5484114
-9.447671,15.25266,-10.17848,-5.2863097
-8.236618,12.9956045,-11.4449005,-6.7713413
-10.338719,12.225404,-10.311212,-8.8724785
-11.363912,14.667041,-12.578063,-7.6421127
-9.059202,15.237718,-10.174925,-8.811633
-5.866415,13.403685,-9.438445,-2.1469915
-11.319137,4.3606577,-25.806889,3.8814743
-4.1803393,21.812414,10.482505,9.368956
-20.703846,-1.6414943,-6.75414,8.711023
-7.92021,3.2916718,-4.089836,-18.265081
6.1944137,-0.2361503,-9.993565,4.579448
-8.501656,8.418599,-10.6406,0.22404143
-11.251824,2.0006235,-21.59452,3.3172445
-12.050794,7.2340403,-13.236313,-8.578071
-10.795931,8.470084,-13.125157,-7.273762
3.843844,5.9564977,-20.400997,6.673476
-11.241346,22.222229,-11.972131,8.916627
-16.05004,13.515266,2.4809978,5.0498695
-17.262207,5.3258934,3.0218744,-9.799225
9.055964,7.2884917,6.5342145,-13.649415
7.5153975,6.283673,15.534254,-11.394966
6.522208,10.117168,6.7119417,-13.317665
6.70549,4.8559012,15.848238,-9.698691
5.476544,5.994293,15.976047,-8.113043
4.763165,8.716409,5.4169555,-12.40676
5.6765265,7.29829,11.039195,-14.655969
6.299556,4.2231426,10.5336685,-13.359275
5.876704,5.2772126,9.484575,-11.719158
8.319991,6.9440207,10.309427,-12.680246
9.157743,6.6701965,6.627851,-15.527641
10.861528,8.72638,2.9591882,-13.308918
7.3844714,5.8457265,5.400768,-11.280608
8.727991,5.301894,7.289266,-10.171885
11.288764,7.4908266,7.0275264,-11.628869
8.482099,14.0585985,6.393433,-7.880865
6.893446,9.6882515,5.9917808,-6.6053133
9.738484,10.93929,7.519737,-11.256475
6.3067646,9.717381,9.922125,-10.407703
4.816206,12.116487,9.944766,-10.798692
4.998146,10.827553,8.520503,-14.299125
9.840395,14.553064,2.9844537,-4.5934896
9.124678,17.200863,3.354429,-3.1399946
11.159923,9.282011,10.19279,-13.198213
9.060357,9.965929,9.352801,-8.105644
-13.753919,7.074034,17.597534,-6.257346
10.08897,18.902956,3.894369,-5.953918
11.15837,15.634448,4.273293,-7.099691
11.317115,20.47737,3.5855713,-3.282584
10.342352,18.133764,-0.06693573,-4.611228
12.067501,19.150085,0.78241867,-7.5232644
13.054114,18.093119,-1.4895142,-5.0869465
12.53615,20.797552,0.27930567,-4.0650654
12.83352,15.627451,0.8731677,-6.3034387
6.9517913,23.296522,2.4500215,-4.93811
7.4950924,22.74903,-0.5216803,-6.0109606
5.8034697,21.237926,1.8800809,-5.1578298
7.2300215,22.152384,-0.4478825,-3.6175175
12.094911,17.492765,4.591328,-4.297497
12.960754,17.564787,0.99996454,-3.2794592
14.018242,20.232681,4.9081755,-6.1275845
11.217343,16.50748,-0.9809449,-9.130893
9.090941,16.670073,2.1396532,-8.071673
11.978735,17.245064,1.2759203,-10.557627
11.896032,13.079685,0.3854951,-11.774367
14.895083,16.569778,-2.3572469,-12.517735
14.611328,15.767392,-1.6152604,-13.341539
12.108301,12.476872,0.65718466,-14.516978
15.641717,20.211308,2.4131937,-7.2002563
16.164923,17.746334,2.0761335,-8.374246
8.565191,14.71651,-4.390386,-15.299541
10.387473,14.289973,-5.698107,-15.749295
20.755974,15.17833,1.9915624,7.7984886
11.364585,5.640039,-0.59925705,-14.742427
13.259496,4.1786966,0.19495259,-15.653908
25.008139,0.50463897,-6.8386035,-10.630683
15.637658,3.034639,0.6344868,-14.827514
14.675142,4.2160587,2.5830429,-15.44017
3.8094528,7.7517185,1.6081135,15.188904
-4.2048435,11.355415,13.530063,7.557376
-14.721596,13.364604,-9.381951,5.5306554
8.921054,11.101304,-6.3027453,-12.6646595
8.621715,4.141254,-6.98282,-9.5327835
0.41489545,17.928185,3.5158677,18.56618
0.48879093,16.597305,-1.4968909,18.861763
-3.7518334,10.427405,-11.115171,2.1874697
-7.4305553,8.402277,-7.6754413,5.926586
-2.3192816,7.987455,-16.052553,3.6985772
8.0079365,14.044517,-8.921792,-14.0854645
-1.9396641,6.5635242,-18.60184,3.9871595
9.901918,3.6390748,-5.1400337,-10.068272
-0.19273143,17.68304,1.2222931,18.994057
12.189017,7.402341,-17.306108,8.612483
12.25267,6.4913707,-17.089159,0.9252696
1.1526731,19.1867,1.2011088,17.00768
-10.484013,5.628882,-5.7567925,-12.486379
5.7825274,-4.0928683,-13.867839,11.418277
8.954831,-8.005677,-10.549257,11.531403
9.258195,9.783134,-8.149157,-13.891492
8.879948,-14.778082,13.119852,11.371021
7.686463,-20.180742,5.7823186,1.8146607
-13.929384,3.1036665,9.1297865,11.9221325
21.394695,-18.127996,-4.5063863,2.219614
19.551792,-15.273463,-0.47375703,7.3074446
2.7571259,-26.95044,-7.5555053,-4.315093
21.060835,4.535748,-3.6119435,2.3781865
7.531831,-23.799656,-6.9256077,-8.317839
19.042599,-13.427045,-13.704337,2.7636428
20.589264,15.064818,5.1038747,7.8846354
9.802887,-28.398426,-3.8943768,-3.405743
5.698046,-18.632336,-3.441035,-14.727462
9.87049,4.7290754,15.590204,14.609937
8.750886,-23.489586,2.0059252,-10.896137
-13.052503,-25.89642,6.1460357,-1.63249
23.839724,13.816731,5.9580827,9.422719
22.53713,-20.661444,-7.9016623,1.3072296
9.215543,-4.032085,-10.11565,15.336958
1.6316582,-1.1721889,9.294399,20.572605
19.394665,-19.574488,-6.95573,4.1798606
3.3011417,-22.195255,19.61246,-1.4221573
13.960606,-24.606316,-3.7546616,1.4366016
22.077824,-18.813053,-8.703309,-1.2571521
-9.041852,5.141633,7.077213,17.410341
17.520384,-22.2635,-4.3537703,-0.15794197
-7.5974703,2.4667377,5.514906,18.382591
7.350462,-8.508824,-11.6788225,-10.154645
-4.5562115,3.0545986,15.397294,-10.870187
-8.868945,3.7618704,6.206671,12.189151
14.50451,-19.579355,4.880459,-2.6260395
-12.5996895,10.946096,0.11158966,-11.066842
15.6871,-2.512656,7.017215,9.294419
14.902079,-20.422462,-10.375696,2.4784274
-3.6360767,-1.6960704,23.210823,-4.6861577
-12.580376,13.141591,-0.032745764,-8.781247
22.709639,-17.026787,-6.6175156,1.5545523
-7.4569793,5.2537155,7.2287984,14.383516
21.081448,-22.495876,-6.372534,0.64891297
-7.714131,-35.500957,2.1489139,-3.9844751
-11.225424,9.185854,10.737521,18.174328
-6.281631,-13.809437,-1.1567409,15.643829
4.0471935,-2.303135,-18.595795,-0.35901055
11.556005,-23.206194,2.9308476,-3.224543
1.9328892,5.462174,-30.576538,-11.268297
-22.155598,3.5912287,6.896671,4.5329375
17.07213,3.1128156,13.679605,6.77596
7.7381244,5.4477806,14.851801,1.448005
8.171152,5.3225355,12.968307,0.7974493
8.559358,3.0455294,11.961203,2.3388658
15.216427,3.9583745,13.390703,6.1544266
12.662712,2.3860538,12.911588,4.339107
10.778639,1.984159,12.496378,3.0104597
11.068464,5.9574804,14.40902,1.4138861
-7.2236733,22.73281,1.5905561,-9.650329
-8.633627,23.068027,4.266999,-8.041227
-9.504354,21.787052,0.72159827,-7.458545
-6.1540594,26.010633,-0.43182835,-8.983435
-6.9166274,23.137407,1.8907374,-6.446934
-11.759419,22.97435,1.8003321,-10.018491
-6.0808105,23.650084,-2.973697,-6.8341813
-9.380837,25.019024,-0.76627135,-8.1606
-9.180378,25.492535,2.24585,-9.572188
-7.56088,25.911366,-2.5883007,-6.045016
-10.438545,25.020836,2.193521,-6.5862126
-9.91294,24.559141,-1.2466258,-3.948319
-9.5665865,26.120459,-0.7776497,1.3683742
-8.104041,29.297276,0.71265465,3.931547
-4.1523485,27.95222,1.3018292,6.400124
16.439585,7.045797,5.758988,6.82839
-17.575306,14.8532295,-3.5750124,0.027239628
-4.268647,5.835958,6.9707913,8.323859
-10.385391,8.554161,2.574825,16.198454
-8.271624,8.480717,0.9992963,16.622305
13.541149,-11.2295885,-7.744271,-11.347114
6.8079233,-9.711739,-6.4698596,-15.236281
-12.79996,9.902452,-11.214357,6.20413
-12.19101,6.897901,0.92989653,14.968284
21.12332,3.0822737,11.936891,6.949956
-15.549863,-0.217618,16.551733,5.1681614
-9.829861,8.496951,1.0326213,-0.34723532
-10.9307,10.57481,1.9006708,-0.7816198
8.960523,-2.965606,-2.4108407,-16.990541
-4.1975665,-3.4757173,-13.87796,4.0369353
-2.5335732,-4.432045,-14.526478,3.6032073
-4.9998145,-4.5138144,-18.65845,4.6600046
-6.4479265,-7.0862617,-17.40766,3.148619
-12.191727,8.352706,-1.5428804,-2.1387224
-24.070805,-2.1292794,-2.4101696,-4.916959
1.8848339,-2.1225026,-13.920739,16.40986
17.962841,-2.0993614,-6.080379,6.0584364
-10.844234,0.19475006,-6.056031,14.4227495
17.408897,4.574607,9.682884,-2.4583797
9.841912,5.5975094,-11.434527,-9.046647
20.771605,-20.33537,3.2422771,-1.8346095
11.869721,17.33234,-4.8547926,10.135494
11.747642,14.7087965,-6.520577,10.759971
-7.7179255,-8.0606985,-17.230133,1.6113638
1.25503,4.9523187,-1.0194043,-12.215337
-3.3981776,21.612354,11.325258,4.509796
-5.0212674,23.030102,10.933149,6.4102874
-4.4824805,22.199493,13.5432,7.9264636
-2.802639,24.389326,12.13296,8.351046
-5.358218,25.314642,13.79382,8.351807
-16.719778,-1.2180166,17.444584,2.2393265
-16.911045,-0.97905695,15.043299,2.1341968
-14.378382,-0.9507907,13.574544,1.8934544
-10.516982,3.749714,-0.11029803,15.524436
-14.905944,1.837724,-4.4571266,7.5250697
-15.143914,-0.9717026,-4.729852,7.2761307
-14.247015,1.8887886,-3.6931906,9.341141
-1.1109617,-8.732384,0.06595661,-20.902967
-1.8559374,-8.7371855,3.400645,-21.991802
-1.0674194,-11.075895,2.3877807,-20.020811
-3.2875705,-8.92343,1.9977502,-19.11242
-9.910599,2.1944084,6.012017,9.127163
-10.938064,2.9064698,7.801856,9.098645
8.071496,-3.4405203,-0.5890269,-18.1952
2.6922548,-7.97619,-6.16162,-16.7153
-13.325188,-6.2635865,11.740242,-12.2905445
2.0112112,7.9775424,-12.972889,7.9366555
15.2113495,3.3002932,4.969923,3.8792393
-3.4788232,25.336271,3.2774458,-8.048006
-16.618998,0.5032914,-15.937808,2.7724333
7.490173,8.912633,8.457505,4.7912164
-3.8792903,19.47555,-18.381355,-11.681003
21.01207,-22.139769,4.369104,0.36676335
-13.640544,-2.5189323,2.3272364,8.05176
10.164102,6.0956044,0.169067,15.247126
16.796043,-10.620131,-2.9935362,2.9280362
5.201821,-2.5847387,-5.382604,-20.472717
3.7086282,-4.386723,-4.5461106,-19.761175
-9.510306,3.119009,-22.467867,3.4523325
3.58555,-1.9382468,-20.523172,-2.9986331
-2.440816,2.759364,-11.538487,-8.972347
-13.97935,9.69524,3.609487,7.4369016
2.3695767,19.354153,1.0862674,3.6511302
-1.2855496,13.609061,-4.03757,7.8592744
-22.603037,0.35902044,-5.747883,8.22698
-1.1002094,-9.323715,-11.055276,-19.66843
0.10448422,-11.986031,-8.846533,-19.575544
-11.241926,-3.0653672,-13.60663,-0.5852561
4.842079,25.108877,8.474491,-12.7342005
5.598733,18.524424,-0.29500753,-13.884635
-0.38862953,-1.431578,-8.10535,3.8423328
-1.0745033,5.503862,2.8375394,12.098825
8.323397,1.4670769,-1.1723772,9.970823
-9.688053,-7.4051924,15.891128,0.87192607
8.89174,-1.9167371,0.48585376,3.8842201
8.826226,10.805609,2.2788243,18.773237
13.986002,-14.681452,-6.290426,5.479028
-12.361917,-3.3037615,4.407631,-18.232563
6.918851,4.424926,7.609089,12.718949
-1.4790343,-16.465256,9.240415,13.724844
1.8196508,2.7146683,2.2935505,11.899234
3.7367268,-15.994511,22.59758,1.764597
-8.651264,-15.237776,4.2113814,-16.00607
2.8731506,-12.215315,-9.338518,-12.13342
-9.397597,-12.24574,7.316297,-12.35319
-0.27776563,-18.504807,0.39795294,12.445679
-18.127121,-3.4770536,-4.9916553,2.5589771
-9.895949,-3.6571746,-7.6773305,6.548964
-7.0874453,1.6481841,8.200337,8.763349
-9.073557,1.8813047,3.8193436,7.743079
