0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
-0.64154875,4.6726975,0.021434981,-5.755585,-0.004802675,7.3194537,0.078005426,-0.031172888,0.7108279,0.87604845,0.123885065,0.35182348,-3.5957484,-1.9307691,-0.55315405,2.7326665,0.20240068,-0.73368037,-0.024347171,2.803535,-2.0237825
1.3485812,0.41978768,-0.16425462,-0.47192433,-2.0110977,-3.1656451,-0.12581219,-0.035950035,0.1730382,-0.28887257,-1.4783002,0.32699996,-0.47946835,0.18868662,-0.66062456,0.14712904,0.42939654,5.4367194,0.0542479,-0.76790154,4.116351
-0.68849146,-0.23914097,-0.093745105,-0.51763564,3.5610995,-1.096149,0.7272233,0.5865727,-1.6094208,2.5842462,-4.0925713,0.34509927,-0.8032091,0.3538568,-0.6360195,0.21691582,0.5963148,-0.9409246,0.009758056,-0.56307524,-2.0405924
-1.0169865,0.72483283,0.016423156,-0.24702667,0.2987271,8.83684,-0.18250896,-0.26138312,2.1364822,0.6391184,1.6400955,-0.08591428,0.72328645,-0.5734933,-0.4675039,0.2569253,0.07383032,-0.67028475,-0.15972449,0.7440888,-2.0816767
0.74845195,1.945491,0.056760393,-1.3343638,0.25003907,3.2234724,-0.12838562,-0.089791305,-0.8423719,1.4993052,0.23625569,0.009190282,-1.5073202,-0.5104053,2.3088908,0.4831798,-0.19112168,3.2639213,0.2009633,2.3230639,1.6017622
-0.36133838,0.7780876,0.049272567,-0.3086543,-0.11155282,-0.12263231,-0.06995023,0.010941784,-4.282654,0.31599241,-1.601814,-0.7704158,-0.9543935,2.125325,0.84483427,0.09138321,-2.9284427,0.08577144,-0.023125933,-1.525746,-1.3263379
0.057791438,2.3697603,-0.13805965,-0.5155686,-0.45808756,2.8803015,-0.05102165,-0.11200742,1.6266413,-1.2548888,0.5123053,0.12124042,-1.9037532,-1.351997,-1.9079804,2.4372425,-1.0306376,-1.8731606,-1.107908,3.172719,0.35904762
-0.8556162,-0.518696,-0.13965468,0.052593183,-1.0342165,-0.45998862,-0.09180033,0.026224172,0.035536878,0.27634466,0.9748991,0.15782559,-0.26944727,-1.7887812,4.3816323,0.12009733,-1.1103919,4.9655437,0.008780081,-3.970215,-2.0738235
-0.7662547,-1.6832746,0.034317408,-2.9547362,0.13869916,-1.2109855,0.13201113,0.111130275,-0.079942174,-2.1215293,-0.46689734,-0.0859727,-2.700397,0.834574,-0.7969569,1.6420195,0.3013744,-1.0047145,0.013593364,-1.2811996,-3.4884288
-0.29632556,2.8082387,-0.023013648,-0.28012505,-0.16083533,-1.467445,-0.003159854,0.14277382,-4.8288374,-0.4116805,-2.7545364,-0.60230416,0.17088336,-0.91466624,-0.10399058,0.119890444,0.22051908,-0.81071883,-0.0127400085,1.3946136,-1.4879044
-1.9098583,-3.7765281,-0.056645956,-0.5734992,-0.5762384,-0.12073993,0.07302169,0.01298288,-0.6017948,0.44672742,-0.47442272,-0.14008053,-1.834519,0.5459009,-0.90585035,0.3287769,0.25136408,-1.253881,-0.19244479,-0.45149326,-4.1331887
-1.5542061,-0.59866935,0.03742416,-0.10409101,0.0023068287,-0.78350747,-0.8218109,-0.60030484,-1.7935966,2.5700524,-0.2170276,0.0061152456,0.18249102,0.9116966,1.7523767,0.20755224,0.21660179,-0.71358794,-0.3931448,1.898792,-3.4377787
-0.5975085,-1.0540125,0.5517758,-0.33713344,2.862818,-0.8505951,-0.043068446,-0.049494293,-3.2274282,0.815027,-0.31054187,0.18799701,0.2186112,-0.21780826,-0.77571046,0.16264567,-0.32168916,-1.9511104,-0.10188187,2.347334,-2.607714
-0.8632694,-2.1285276,0.51008135,-0.19451478,1.5084236,-0.9504072,-0.26868105,-0.14733015,-2.322566,1.7777128,-0.1039984,-0.049349364,0.44111034,3.7598,-0.91276884,-0.035247505,-0.27410018,-2.064187,-0.050196182,3.2671309,-3.0911584
-2.670832,0.04797488,0.7546584,0.15836853,0.27430537,0.074911065,-0.29651165,-0.2017262,-2.0479038,2.7394624,-0.42175487,0.30831185,0.026450517,0.18287021,-0.8359807,0.2103732,-0.8960946,-0.40975752,-1.5348911,1.9599307,-6.3658795
-2.3148766,-0.28735828,0.0074432055,-0.61782354,0.15675701,0.46806762,-0.63951087,-0.4263513,-1.1730314,4.836634,0.9931593,-0.062483348,-0.48164323,-0.40067798,2.5861251,0.20127021,-0.47959495,-0.69997424,-0.18872412,2.9886036,-6.6068673
-0.40259448,2.2481098,0.089589834,-1.0010004,0.30050164,2.2287374,0.594631,0.6942594,-1.0922731,0.031594925,-1.1338528,-0.20322369,-5.0839543,1.1725943,-0.5728314,-0.1345967,1.23398,-0.92854726,-2.888331,3.4968145,-0.8323637
-0.8334418,1.2277465,0.06885014,-0.4839537,0.4464626,2.608981,0.013301116,0.00230348,2.186188,0.5460415,3.4306467,-1.1551349,-0.49415234,-3.9877377,-0.64006704,0.12527911,1.1234243,-0.5608555,-0.17190363,3.9859,-2.252015
1.4481597,-5.4724116,-0.2978339,3.8643484,-1.218224,-5.1077433,-0.33273646,0.05976996,2.3498385,0.5172275,2.3498302,0.43157107,3.6790364,-2.305732,3.511926,-1.9985248,-1.5693486,3.9181626,-0.011863435,0.6024838,3.994926
-1.5935823,2.1759994,0.021792393,0.05555364,0.4240518,4.3306403,0.4998004,0.6218376,-2.3402028,-0.9831556,-0.28311253,0.024630588,-1.080905,0.008709451,-0.37373164,0.37101224,0.08314451,-1.1844201,1.771249,0.27349883,-3.5193744
-2.1637821,-3.4247174,0.12811677,0.48476148,2.1013577,-0.3528076,0.84298104,0.7352141,-1.8477681,-2.0040882,-1.9045403,-0.36198312,0.10576952,1.5239285,-2.2861028,-0.19045852,0.58215946,-3.3241203,0.002543576,1.177391,-3.8373835
-0.021041881,1.8019918,2.3756678e-05,-3.1623547,-0.13913801,4.323719,-1.4911267,-0.49164385,2.6794605,-0.62137383,1.4366457,0.10042666,-3.1325352,-0.13881597,-0.2117443,0.202154,0.5898849,-0.081316784,0.6768994,0.6753354,0.117741264
-0.35020027,0.88158196,0.10763062,-0.6417906,-0.082269795,0.64650935,0.331068,0.3225087,0.86952615,0.6299664,1.774609,0.782269,-0.92359734,-1.9094286,-0.26502913,0.0369982,0.90701187,-0.65245664,0.02031437,0.3366829,-8.471703
-1.6438046,-0.43624339,-0.5069447,0.77183974,0.37946025,0.45496958,0.40650627,0.80516356,1.676419,-0.41828167,-0.7437818,-0.14962308,0.37233242,0.6702064,-1.0208659,-0.55205995,-2.0983567,-0.721385,0.045053944,2.2208714,-7.503839
-0.26731023,2.4111385,0.202088,0.41234455,0.83713454,1.232545,0.07245114,0.09124652,-1.8342775,-0.54107505,-0.8407186,-0.23442657,0.77874327,4.830301,-1.8841461,-0.34821567,0.9042601,-4.5105634,0.0029172988,0.022217834,-1.062371
-1.1786026,2.2937915,0.017303081,-1.2485194,0.3718976,1.9563266,-0.04044096,0.0050198315,-10.221251,2.0292988,-1.4820745,-0.046997864,-1.7919648,0.17174819,-1.1560179,0.6100101,-0.91033137,-1.8428257,-0.0152969565,0.40152553,-3.4546638
-0.33191633,3.3251626,0.028779704,-1.5704594,0.0672355,2.7503412,-0.23639041,-0.27467537,-1.6967804,0.66954035,-2.7766929,-0.041528832,-4.555303,0.24144101,-0.73192745,-0.3957113,-0.023715066,-0.96542287,0.29770818,3.77589,-0.09160872
-0.7134865,0.48129827,0.18100615,-1.4334886,1.074938,1.8549442,0.41421857,0.10785196,0.0022977307,-0.38935956,-2.2010818,-0.26137993,-1.1853542,0.769968,-0.3352501,0.31624025,0.9212301,-0.18248257,-3.0798953,1.7408975,-1.4438174
-0.57860386,3.1753855,0.02829584,-2.9707417,0.24470887,3.4410899,0.43656573,0.515283,-2.512075,-0.81043905,-1.1162556,-0.16304924,-3.5341847,0.55856425,-0.59361887,2.7903023,-0.030393483,-0.62318057,-1.5405946,4.2062163,-1.1632494
-0.52749914,1.6085124,0.17446525,-1.0619053,0.31062153,5.993172,0.5152792,0.3414839,-1.0494024,-2.2301366,-0.21343172,-0.05486223,-3.11651,0.22760212,-0.49066338,0.61955005,1.1274506,-0.57865155,-0.73231703,4.7392936,-1.2034185
-0.3988732,2.048261,0.019016864,-2.1104681,0.14287478,5.1428685,0.29933202,0.22339123,-0.29723087,-4.4740763,-0.36455658,-0.04493884,0.49610794,0.2519788,-0.5454785,1.3187923,0.15420938,-0.7211978,-0.33899665,4.2428017,-0.97533053
-0.37676257,1.6438888,0.043763764,-4.547763,0.13644268,7.8888335,0.19359687,0.2195663,-0.4842185,-2.7401993,-0.2339968,-0.027917784,-1.1473941,0.13205384,-0.56690085,2.9853852,0.34704757,-0.6972554,-0.3638342,4.791415,-1.0410981
-0.25666863,0.7475593,0.05429189,-3.0022457,0.2236454,1.3807684,0.102058284,0.12766863,-0.3288529,-2.9110045,-0.053701263,-0.066009544,-0.24685624,0.066576175,-0.9089821,2.3885972,0.8475101,-1.1075164,-0.23226908,4.700939,-1.1853931
-1.54017,-1.1436462,0.2971683,-0.47179127,-0.07150602,-2.5767148,0.23379207,0.29361305,-0.07362523,0.23488832,0.21132357,0.58161026,0.5635377,0.6093277,-1.9769261,0.33745673,4.0465703,-4.7629642,0.11237622,-0.8132654,-3.4666834
-0.92411387,1.0306792,0.024367325,0.74391764,0.1523178,-1.2315431,-0.148947,-0.02096601,-0.5133145,0.9330927,-0.15172145,-0.4374208,-1.9819814,1.8505154,-1.4625403,-0.86432683,0.33534417,-1.9262462,1.6037134,9.457192,-2.4426432
-0.9825997,2.562979,0.0505358,-0.8499936,0.24644254,1.2164145,-0.14623907,-0.10581479,-1.1283475,0.68850774,-0.3100972,-0.15068133,-4.1045184,0.811445,-2.3752425,0.48531413,0.24425884,-3.0607703,0.24176177,9.379034,-1.7201109
-0.7833799,0.43042466,0.054971114,-0.26250774,0.249698,-0.7100524,-0.13809197,-0.08249181,-1.5765918,6.2209244,-0.9657889,0.28806472,-0.17525722,-1.3348933,-1.42462,-0.100849986,0.46705616,-3.599261,0.033287298,-1.3238996,-0.8418114
-2.8795323,1.1993101,-0.08453941,-0.9395517,0.5230881,-2.076478,-0.13822599,-0.11336422,-1.4843937,0.51502997,-4.0432014,-0.14419119,-1.0278178,1.7484806,-3.1601102,0.50659466,-0.17027725,-3.382313,0.00243983,-1.134017,-8.488187
-1.2880132,2.2425191,0.080630764,-3.2259893,0.4247241,6.366061,0.033760898,0.19851686,-1.4315025,-0.58314407,-0.97739404,-0.16459672,-2.0274675,1.0511256,-2.6005986,3.1652703,0.70823485,-3.196336,-0.37653866,5.1074915,-3.7199965
-1.2265643,2.2310576,0.29181895,-1.3795694,0.5560299,3.465451,0.037226643,0.0383639,-7.3290644,1.4198103,-2.8969367,-0.36689717,-1.906229,2.4752824,-1.5747108,0.6800014,0.8983574,-1.2824781,0.032060064,-0.8197127,-1.1380414
-3.4016805,0.9329665,-0.027198026,-2.0141428,0.0801611,1.5640404,0.7795608,0.2341251,0.12629218,-0.05610049,-0.64821714,-0.043067567,-1.0589694,-1.7134364,-0.9886259,0.8637649,-0.2657726,-1.4208009,0.065415785,5.5698657,-3.8419142
-0.8206239,3.0316813,0.058256343,-0.88099897,5.2725224,2.6959956,-0.31746274,-0.22720793,-3.5559163,5.6009154,-1.3683076,-0.2326931,-1.7398094,1.3744129,-1.3093266,0.4819874,0.4767818,-1.740879,-0.0023166693,-2.3806703,-2.0415428
-1.5058199,1.874646,0.15154421,-0.5704873,1.3211778,2.4120078,-1.5197015,-0.7632654,-0.7742052,1.020162,-4.5582843,-0.47087562,1.2907667,2.9882555,-2.852873,0.66854644,0.31862918,-3.6217535,-0.0028996659,0.07918402,-4.167802
-1.5397036,2.4542818,0.117839895,-1.20384,0.2434359,1.9245471,-0.0130749205,-0.12741049,-8.423602,1.3352275,0.55482376,-0.38898328,-1.5528715,1.4462596,-1.6860722,0.61015964,3.5031037,-1.9377501,-0.021898918,-0.1600672,-2.2115455
-1.406542,0.15136406,-0.06458513,-2.0083535,-0.44786274,0.28989404,-0.057178754,-0.042604115,4.9839635,1.2055712,3.0262818,0.282413,-2.0595953,-3.295461,0.7230517,0.9381243,-0.2449874,2.1005392,0.001327494,0.12649503,-2.4958823
0.64617383,-0.46152467,-0.03841149,0.22007097,-0.5867939,-3.045042,0.0721149,0.049008504,4.2130637,-0.5879299,2.578958,0.43800798,1.650989,-1.4957857,-2.529492,-0.22860835,-1.3168429,-1.010571,0.0037805575,-0.4137255,1.5890498
0.55042547,0.89198905,-0.12216368,-0.011328663,-0.037721153,-2.4260433,0.071327865,0.055334356,6.977538,-0.39500204,4.5541883,0.47709277,0.44205844,-3.575244,-1.0520544,0.084724836,-0.87362915,-1.81719,0.0074528833,0.17346285,1.6567124
0.054387122,0.5638127,-0.030002845,-3.8018956,-0.1715373,1.8290199,0.008752341,0.129257,-0.46775848,-2.1122606,0.29883406,0.106104426,-3.9377754,-0.12124867,0.029353244,-0.6258017,-0.98054177,0.23133016,0.3245873,4.1333346,0.83990914
-0.40766704,1.680338,0.033476163,-3.9119387,0.14827646,-0.4733859,-0.46816584,-0.34354296,-0.30360267,3.0746636,-0.18913648,-0.103685,-6.9234066,0.30530125,-0.5634217,1.09074,0.29405725,-0.8592782,-0.045623448,2.99744,-1.1474543
1.5488145,-4.560786,-0.0751944,0.6176114,-0.4090367,-1.1837453,0.21813719,0.081921086,1.0423467,-0.93865246,0.18868123,0.105857134,0.30522874,-1.0008754,0.94963646,-0.5483181,-0.4859151,1.3695996,0.03404015,-9.017538,3.6687915
-0.45059195,6.712664,0.08981628,-1.9235106,0.384192,7.5269527,-0.0826722,-0.06896195,0.36939663,-0.44437543,-0.011824866,-0.16492249,-1.1518543,0.94257855,-2.2084184,1.9178051,0.7185349,-2.0334888,0.036807828,0.6647499,-1.0721995
-1.837627,4.991446,0.097135276,-1.9966727,-0.6112479,6.3793426,0.4266393,0.44463238,-0.96443516,2.0728369,0.3395349,2.1470006,-2.8062525,0.8960407,-2.671413,1.0422915,0.5346321,-2.4969661,-0.16556348,5.7168365,-5.972796
-2.383899,3.9737344,0.21431285,-1.9237989,-2.02044,3.0891201,1.3929234,1.0379585,-1.1196568,1.0953553,-0.8267868,-0.20612253,-2.534397,1.4547479,-1.6596118,0.95221746,1.4157993,-2.1797113,-0.043168973,4.928436,-7.17138
-1.6591964,4.028946,0.28247452,-2.5166361,0.41833332,3.691506,0.19423749,-0.47411063,2.7735264,2.448855,-1.2844366,-0.59258956,-2.9935951,2.9418626,-2.5003228,1.200521,0.9168125,-3.5069878,-0.15175143,3.112339,-5.1247153
-0.6766053,6.445426,0.059503503,-1.3506964,-0.0541275,4.979247,-0.031638607,-0.076157264,-0.7823403,0.9560292,-2.092303,-0.2155578,-2.7285504,0.99964565,-0.98519874,0.8741423,1.25208,-1.4067209,-0.18449591,6.6390963,-2.5279162
-0.8302363,5.7718925,0.04399752,-2.6067793,0.9056361,4.77668,-0.27646664,-0.19872074,-0.5238965,1.4651961,0.31691578,0.050069064,-3.1246963,1.5076349,-1.2720982,1.42473,0.43918195,-1.6344651,-0.0052968077,10.572504,-2.7136755
0.14013195,0.29198956,-0.037051708,0.37274295,-0.36325997,-1.1199429,0.15845697,0.20352753,0.9647031,-1.4744062,3.6387515,-0.34017757,0.1639444,0.6426979,1.3399577,-0.014317392,-0.13420704,0.4160635,0.21969888,7.3465605,0.5954198
-0.84748477,9.34398,0.059751686,-1.2187389,-0.249714,3.7003798,-0.06009183,-0.13570067,-0.6433545,0.86148185,-1.4996415,-0.13998283,-5.168244,0.624003,-0.78550845,0.76907843,0.5423947,-0.9815521,-0.03566471,9.446885,-2.965608
-1.1041918,5.408805,0.0070406417,-2.0692716,0.15400648,3.6702585,-0.21130165,-0.118047394,-0.6481358,1.6422479,-0.2901431,-0.009778368,0.51892513,0.029872192,-1.5010155,1.0509684,-0.41054913,-1.947807,-0.053846434,8.313046,-3.1636353
-0.91720563,5.6512733,0.04128176,-1.8644809,0.0670155,5.7424116,-0.21408147,-0.1649162,-0.46490577,1.3054825,-0.32775763,-0.045325466,-6.8213415,0.09926233,-1.1404884,0.88097405,0.23573679,-1.4071124,-0.009154453,7.8784676,-2.7675397
-0.75623095,6.9608026,0.038746294,-1.5680668,0.113030866,4.5726585,-0.14537008,-0.09971753,-0.3901212,0.6526575,-0.14210872,-0.07113621,-4.0239506,-0.09979737,-1.0538613,0.8409384,0.35026297,-1.3781539,-0.030684674,14.767135,-1.5481086
-0.78061604,4.062296,0.025676953,-1.5454732,0.55068403,8.546018,-0.58272666,-0.47173637,-1.4692656,1.306554,-0.5848327,-0.46696317,-3.7814841,0.46080315,-0.99778247,1.0898346,0.15286681,-1.5624633,-0.001557752,6.2158785,-2.9295743
-0.017396268,-0.14911994,0.21520843,0.52411264,0.34175333,0.29579058,0.06736963,-0.076145686,-0.35738388,-0.46337852,1.2845056,0.32790813,-0.6821061,-0.5908993,-2.6971462,0.42196032,-1.0467345,-2.354891,-0.056715466,4.924814,1.4632679
-0.8506413,4.9257526,-0.08929714,-1.5582836,0.17832598,3.2059193,-0.22262828,-0.25775272,0.22076617,1.6245674,0.87523574,0.3553133,-1.0247687,-1.4747663,-0.56262106,0.9839958,-1.03486,-1.1383572,-0.044801135,12.264165,-2.7580984
-1.0316733,0.48182365,0.11287219,-0.35898754,0.5047835,-1.6334426,-0.09270837,-0.081363864,-5.3730297,0.27572653,-2.005353,-0.42605826,0.38161314,1.9794773,-1.5642318,0.29713148,1.5676877,-2.0091867,-0.012769582,-7.287732,-3.2006905
-1.1922125,2.7120614,0.030823331,-2.1438174,0.30849242,4.883531,-0.20333827,-0.19260658,-0.29949778,1.6224338,0.33140707,-0.048384644,-2.785221,-1.9166125,-1.2605518,0.94840986,0.3104748,-1.6043406,-0.0046685943,9.206513,-3.2797155
-0.9686253,3.7443688,0.060143538,-2.632304,0.14822635,4.1061025,-2.0732818,-1.0274302,-0.47005802,1.446882,0.40546498,-0.23566413,-5.782583,1.0820228,-1.0242689,1.3107914,-1.3756529,-1.4377071,0.0771394,4.4683514,-3.0847776
-0.6494615,1.4251403,0.047288474,-0.9528232,-2.7813082,1.2906746,-0.11118473,-0.102816805,1.48515,1.4368659,-2.5036614,-0.23612423,-1.1705831,1.7916267,-1.3315117,0.46635664,0.27108887,-1.8380841,0.0547032,2.631978,-2.123735
-2.619518,4.34402,0.30323708,-0.5833946,-0.8949988,0.3713859,1.9793073,-0.08857626,-0.818033,0.1254926,-0.07729489,-0.06221127,-0.8975063,0.8871664,-1.7116394,-0.009098016,-0.06951489,-2.2003565,-0.05741677,1.9017515,-5.6822553
-0.79863524,2.3323715,0.06917939,-0.6218891,-1.0230211,2.8692496,0.19126236,0.30493,-1.005556,2.4266489,-1.1384428,-0.19110964,-0.52493596,0.27834666,-1.2229161,0.16862,-3.2567499,-1.6672825,0.01581853,0.05239396,-2.349561
-1.6775591,3.6870468,-0.42372215,-1.0931823,0.7343352,2.6458435,-1.4122618,-1.2855606,-7.678112,1.0524026,-3.018128,-0.40958178,-1.9252139,2.058403,-2.711791,1.0406404,1.3952872,-2.6050477,-0.022277113,1.0142803,-5.080285
0.90719604,0.93527144,-0.72504663,-0.12816812,-2.9460843,0.3848269,0.79039246,1.054283,2.4472678,-2.2903008,1.5518477,0.4053257,-0.6541945,-3.5084722,1.4368168,0.08669577,-0.92969656,6.7492495,-0.0015868237,2.5528817,5.7762136
-0.30999988,0.42763248,-0.045941547,-0.4817604,-2.6984138,0.94307303,-0.067296706,0.03602052,-4.004224,0.09677811,1.4145635,0.6641508,-0.5539331,0.54951304,-0.38939908,0.08774244,0.6021543,-0.5295719,0.0017404407,0.48106116,-1.7488434
-3.1291728,1.1557341,0.29228318,-0.69425446,0.34779018,-0.84732485,-0.114563085,-0.102376886,-0.089374244,1.4256942,3.0813434,-0.42049366,-0.065400474,0.48713872,-0.9526282,0.28036,0.3479757,-1.3679093,0.037706062,-3.1988986,-6.3639927
1.668953,-4.9881816,-0.12062304,5.1335325,-0.49248347,-8.654011,0.20164213,0.25301364,1.1462522,-1.3169655,1.2516031,0.24729604,2.925057,-1.4277844,1.9976344,-1.5321972,-0.77500784,2.9418092,0.01505182,-0.6901711,5.186385
-2.8676863,-0.12740509,0.10702272,-1.3018075,0.82793176,2.4907556,-0.19138348,-0.17948592,-1.2818377,1.2417742,-1.2159864,-0.4415542,-1.7064904,1.5283699,-2.209017,0.034339212,1.1846645,-4.657909,0.026154237,10.706397,-5.4943776
-1.9105402,0.3246802,-0.2207695,-0.07274478,-0.08950995,0.28127512,-0.03236024,-0.02415869,0.55947745,0.22762604,2.3298638,0.31846032,-0.28873393,-0.9817439,-2.855403,-0.0154763935,-1.4499475,-6.0285907,0.004800256,-0.30991942,-8.087086
-0.11900954,-0.3084497,0.29729742,0.13046071,0.13324621,0.4446833,-0.0019315911,-0.023776555,-6.2873588,-0.46223074,-3.1246238,-1.3324013,0.67032444,7.2710423,-0.40841183,-0.056343112,3.5793664,-0.574243,0.010732047,-0.7212722,-0.90413916
-0.2743837,1.2936152,0.15885955,-0.08873543,1.3213252,-1.2071669,0.091507874,-0.22798641,-1.6280808,-0.78106326,-2.7685385,-0.07503289,0.053594813,0.38711,-2.844203,-0.057439785,2.972909,-1.8906726,-0.13579956,2.293324,-0.7970449
-1.0792018,1.6122203,-0.024232876,-0.89052033,0.6262929,0.8309115,-0.13147037,-0.110617936,-0.97164583,0.9927889,-8.925516,-0.26786676,-1.3323244,1.5159457,-1.5976144,0.49530268,0.53861594,-2.1462436,-0.0037651062,-5.4002905,-3.306694
-0.8227448,1.7179812,0.09301317,-0.033251453,1.6509707,0.5316584,-0.2068292,-0.19545174,-0.766685,-0.43867177,-7.1887355,-0.38710356,-2.0155816,0.9711953,-0.8157885,0.50048816,0.25987747,-0.88042027,-0.00971778,-2.0319102,-2.758793
-2.5009778,4.1646214,-0.087634474,-0.92978483,0.7600668,2.141049,0.017788362,-0.12069495,1.2414299,2.5257442,-2.8358521,0.035044562,-3.7885597,0.6589167,-3.553609,0.43163788,-1.6044502,-4.277338,-0.013534938,0.36740166,-6.8650336
0.09169537,-0.68244165,0.9752548,0.14929752,0.1097787,0.32755515,0.06643095,0.042280532,-7.045282,-0.17043675,-2.2336924,-0.4423405,2.2916613,3.9850256,-0.92062294,-0.15147853,1.3796843,-1.1152576,0.07000352,-1.2687455,-0.014544146
-1.406826,2.0567276,0.0021172299,0.4257477,0.4641797,-4.811519,-0.18468457,-0.1721283,-6.188147,1.5856376,-1.5635641,-0.10954804,1.1501038,1.7724671,-2.0523067,-0.4551645,0.7264929,-2.5748801,0.20560421,-4.838639,-4.003778
-1.7865584,5.0191927,-0.019150043,2.8546407,-0.13371263,1.8229098,-0.13335249,-0.15767217,-0.5302712,2.6787019,-0.2562871,-0.096715264,-3.194073,0.3713114,-4.275777,-1.3752525,0.099185094,-3.926461,-0.005038293,-0.61824805,-5.4344482
-1.5939476,3.4023914,0.3173059,-1.4495869,0.6104516,2.361779,2.3459573,2.0192964,-6.868459,1.7163718,-2.1855037,-0.3957666,-2.2016008,1.7856102,-2.444611,0.4336514,1.2179211,-2.9790838,-0.013769009,1.120773,-5.19795
-1.5768731,1.8319817,0.066331506,-1.8566756,1.0850798,0.67036575,-0.8629765,-0.6201544,1.6149626,8.626276,-1.3352472,-0.18995348,-1.3811603,1.0171183,-4.208359,0.62604386,0.5509231,-5.5704994,-0.0041982,-0.4092331,-4.5241
-1.3153704,6.373597,0.04140466,-1.6391431,0.45221132,11.333209,-0.15587659,-0.13426475,-0.08052411,0.9773857,-0.8417812,-0.2713117,-3.844496,1.5127423,-2.9043963,0.63480914,0.4658959,-3.4353456,0.08425907,0.4223736,-3.8092606
-1.2821598,3.9705675,0.05789875,-1.3012171,0.60443395,1.9395689,-0.14391978,-0.13873062,1.4696351,-0.49216023,-1.0722601,-0.26778343,-2.4915898,1.2587396,-1.5532532,0.52616245,0.049072254,-2.2611747,-0.0036184173,-7.026294,-3.522605
-1.2011123,4.4604955,0.06707243,-1.5982052,0.3931663,0.87002635,-0.09176421,-0.025406115,5.680253,0.48234788,-1.2862972,-0.3195414,-2.547244,1.4127271,-1.8055003,0.78955245,-0.13192004,-2.3816743,-0.015137691,-1.6130433,-4.062077
-1.237274,5.368097,-0.08612491,-1.5096617,1.2681533,1.0378708,-0.716192,-0.575851,-2.809378,-0.8023968,-0.81330425,-0.666712,-2.228873,2.3303094,-1.5055615,0.28170657,-0.008954358,-2.663388,-0.088774696,0.15090798,-3.5657883
-1.2840612,4.4913726,0.14943345,-1.2550553,0.5390366,1.99737,-0.093219295,-0.47053415,1.5959032,-0.17680612,-0.95881575,-0.43424848,-3.3559928,2.9420192,-1.9496807,0.7160315,-0.43131828,-3.399186,-0.07425979,-0.46665224,-2.9822195
-1.3105912,4.7528167,0.065017775,-1.6890893,0.38652903,7.24063,-0.17223956,-0.071245775,4.410979,0.8839915,-1.1132919,-0.2576674,-3.354956,1.3647189,-2.2164605,1.0347029,0.4927625,-2.9680758,-0.005298746,0.368035,-4.052
-1.4211011,3.1291552,0.021461045,-1.5184945,1.1542964,8.215933,-0.16372386,-0.19999482,-2.4108105,-0.17191587,-0.5991666,-0.8623431,-1.9894466,3.296766,-2.3892584,0.44090554,-0.2623745,-2.9010472,0.67742455,2.8751147,-5.4114575
-1.6928507,6.220747,0.052515645,-1.2687427,0.4042404,4.7171183,-0.21838333,1.5696144,1.3068508,1.0409719,-2.3448467,-0.2879569,-1.7370517,1.5717579,-1.6125785,0.9217532,0.6682115,-2.2803307,0.37136006,0.36464056,-4.2468376
-4.6930165,1.4839957,-0.026964342,-0.8946501,0.22233665,0.30222744,-0.116407864,-0.1070838,-0.12021183,0.6947974,-1.3026124,0.017680028,-0.5209698,0.40282574,-1.7960397,0.45080265,-0.07392822,-2.4475977,-0.008603851,1.9476594,-10.497422
-2.2219613,1.3050444,0.026894027,-0.9526223,0.009451658,-0.31105298,-0.025655167,-0.05589843,0.06759645,-0.40766186,-4.3189883,0.15992767,-0.64913625,0.6528915,-1.2045009,0.480596,-0.1994433,-1.8579056,-0.0072951345,2.7892146,-8.28117
-1.470371,1.091901,0.117626816,-3.6337373,1.3477623,1.196592,-0.443366,-0.378125,2.5755987,1.7530951,-2.798964,-0.19218193,-1.7740346,-1.7122684,-1.541461,1.3415601,0.6170518,-2.0283668,-0.011572548,1.2604357,-4.7448077
-4.5395346,3.3734236,0.11824756,-1.9086618,0.13921097,2.4931185,-0.28442577,-0.21995759,-1.3559297,0.3798313,2.4422574,-0.40218934,-3.170657,1.5927359,-1.7933404,1.0083756,1.0200768,-2.2804124,-0.0124148,0.42658505,-6.395142
-1.9139132,3.1918414,0.11570051,-2.2858334,-1.3368468,2.1977232,-0.16987547,-0.13081591,-1.5784061,-1.9467994,1.4176638,-0.23530404,-3.565555,1.7030712,0.012489319,1.2352202,0.95175934,0.060362864,-0.007069573,0.43818474,-6.2768574
-2.4084208,3.4380095,0.2750331,-2.1399574,-2.1422677,2.178698,-0.46584082,-0.3724517,-1.990047,-0.41103002,-1.3620383,-0.18905364,-4.2763863,1.1355631,-2.4035306,1.0857097,0.82265455,-3.0757346,-0.015292282,1.0071408,-6.290987
-2.057096,3.3982952,0.03447033,-4.8849373,0.53194714,1.5907272,-0.2760848,-0.27853352,-2.5030985,0.8392481,0.20105776,-0.15557575,-2.9659472,1.2925606,-1.806191,2.1805542,1.2966365,-2.446532,0.0055871806,1.9569675,-5.1696
-2.4558513,6.2089925,0.17441398,-2.2787297,0.470265,1.3236073,-1.1226903,-0.9753689,-1.2743083,3.2549627,-0.98655504,-0.12933102,-2.7632031,0.9690943,-2.0027544,1.0404166,0.9657803,-2.4913278,0.011762777,0.65929407,-6.204811
