0,1,2,3,4,5,6,7,8,9
3.459178,5.8962145,-3.1224897,0.5151316,5.6571975,-2.1664188,1.7211093,6.6422524,2.7400267,0.51458037
1.0152459,3.5953033,-2.8763301,3.3382468,8.695677,-2.0715675,-0.77901757,7.091551,2.2600162,-0.7408531
3.7197783,2.4632983,0.5936336,-3.3222306,0.79434335,-8.340946,0.029277874,6.0436044,4.519838,-0.26447892
1.2819248,7.0728984,-3.358338,4.8809657,5.959057,0.32725754,-0.2736063,5.3975387,2.3763232,0.32837096
7.491557,2.0736296,-3.1087856,5.6894875,-1.3736523,-1.8581847,0.04135837,3.7007601,4.1681895,2.6195493
4.7127686,3.1620934,-3.7772703,4.950753,-0.35418385,-2.4029202,-1.5099095,2.0454142,4.7738523,4.9967628
6.205157,2.1671596,-1.0330473,-3.3961952,-0.076944634,-5.953005,-1.481114,5.1751003,2.7136433,0.86677206
8.186397,-0.02391502,-3.1632268,-0.7875539,0.03320717,-4.650065,1.8240931,3.0753794,2.6091573,-0.9028814
-1.2174319,8.343738,-3.8410335,1.071077,4.982209,-1.5556844,2.1466086,7.687562,1.1951896,0.94019574
1.876574,8.350826,-3.7273557,0.2583426,5.798264,-1.299236,-0.72110265,6.0523386,-1.3990816,1.7371525
1.8042171,10.97532,-3.4769113,-0.3234345,4.6477017,-0.6470937,-0.33447826,6.537026,2.9869447,1.4641414
1.2944932,8.583914,-1.3641983,1.2748901,6.57589,-2.3084123,-1.3033969,8.765676,1.4933455,-0.9108492
6.898226,-0.99088097,3.5296857,0.36466247,1.887073,-6.7600164,0.23462886,5.920645,3.1666365,-0.28403208
5.8909445,1.2396674,2.0970566,1.3468207,6.217211,-5.3650174,0.14501968,5.205297,5.2247653,-1.8478489
5.1645746,-0.66182745,4.0355973,-1.871093,-1.3981658,-7.9197936,0.03020809,8.0900955,4.703943,-0.6070215
5.9891634,0.5768408,0.16452394,3.663581,1.3482271,-6.203911,-0.28134707,4.959637,-0.26316822,-0.056590777
4.9407477,2.4053547,1.3746257,3.5133944,2.002362,-8.40821,0.0720239,4.7853947,2.9193892,0.8560972
3.4224975,4.0962553,-2.7139153,6.387272,2.7847867,-2.0591638,-0.022091169,5.8137684,3.8462632,-0.16220717
7.352274,4.2455964,-0.19869222,1.6642853,0.26451614,-5.041807,0.32124934,4.286901,2.0821204,0.2933937
10.105555,3.189968,-2.2423766,0.2320986,-0.94393814,-3.4595509,0.31650195,3.0346615,4.705131,-1.9912299
5.917257,2.9821637,-2.3019867,4.810086,3.7658849,-3.4247882,0.45229617,1.8831592,3.7258286,2.257071
6.2118454,0.63056123,-2.3721497,4.472346,0.87770927,-6.1795864,-0.49867272,1.7253579,4.1830974,2.1156547
5.2346396,1.1521502,0.8781811,5.668779,3.616615,-4.5717525,-0.073697105,5.887807,3.9908082,-1.4960526
9.5411005,0.48217994,-0.13888505,5.05181,3.3807626,-4.6555696,-0.06052746,4.86474,4.710426,-0.7443866
-5.369862,5.6070867,-0.66955394,1.9055619,-0.11840593,-0.15698496,0.1276534,11.509854,0.29696473,3.1142638
-2.1800053,2.4553497,-3.8077128,0.97459096,-1.0341021,2.8993483,-0.17317991,7.9902887,-5.618929,-4.3527613
-2.5745783,-3.4972894,-3.446656,0.30352175,-0.29886574,-1.4521205,-0.010677281,6.663796,-4.1203346,-4.771849
-1.220469,-0.111342475,-2.4764767,-3.7325966,-2.2009735,-0.6019992,-0.31079823,8.1314335,-4.423891,-3.160823
0.509816,5.505884,-6.331456,-4.3290896,0.33200684,-3.4413955,-0.7494267,3.783803,4.0575423,0.81805414
5.1569996,0.65615296,4.482896,-0.96134424,4.045142,-1.0402696,-0.35829017,10.640975,5.8247337,0.17677788
-3.4292152,-1.5184238,13.569229,-0.34878016,-2.7618244,1.2134533,-0.052623313,0.45520356,-1.3906746,-1.9500118
0.290735,4.904498,-4.4937906,-8.506675,0.44541886,-1.0779408,-0.37140298,4.9318633,0.5239378,-0.7761871
-1.3976274,7.2178617,0.33724412,1.796608,0.87177616,1.9630873,0.0030027821,9.687533,0.8968837,4.5221896
8.170323,1.8900769,2.200415,-4.58501,1.2553467,0.8451576,-0.04274688,6.6191297,3.2764924,0.6291264
3.5771418,2.4734447,-9.273433,4.542471,1.0061176,-2.8653474,-0.76901734,-1.1501867,2.3637538,-0.085013725
1.6838089,-0.7482911,-7.687538,2.0450904,-0.24603432,-3.845188,-0.35087666,-0.40502417,3.1077697,3.748751
1.66183,-2.536591,-10.623505,4.581239,1.967251,-4.0092683,-1.759111,1.340839,3.2448506,1.6683806
2.0418172,-0.81921303,-8.083144,1.2347275,1.3852224,-1.3421351,-3.5206807,0.17929442,2.939353,0.42702973
0.50721973,5.490957,-8.942368,3.194077,-2.318459,-2.4615128,-0.43080077,-1.5665754,-0.6029968,-1.1800066
4.1929674,-1.306357,-9.430577,2.178667,3.5930712,-2.1428008,-1.5637407,0.63521534,3.982615,3.948719
5.205462,-0.174636,-6.597588,0.75232625,2.3070567,-3.9834452,-0.465729,-1.1433954,3.397311,0.19403937
5.43203,-1.0771961,-7.1812778,-0.81285024,0.47295192,-0.67115414,1.6664246,0.20252472,4.395474,1.2468758
3.05003,0.014057931,-9.866476,1.4262096,-0.61143696,-4.5158324,0.18024366,-0.04902974,-0.06255637,-0.80182713
0.510987,0.018488798,-1.0509427,-0.1379203,-0.30525592,-0.8055409,0.07036622,-0.36691493,11.040781,3.2640843
2.469312,-0.37741405,-1.8686131,-1.859146,-0.89931667,-4.9730787,0.8343404,-1.3120053,8.687536,2.208554
3.0605884,0.770033,-10.688704,1.5170935,2.5105305,-3.5262916,-0.04797104,-2.6530511,0.10962978,2.009673
1.8897611,-0.837524,-10.456718,0.858952,1.9713622,-3.5818684,-0.77746,-0.8472177,5.94332,0.9259122
5.369118,1.980474,-10.612139,0.30783147,-0.449445,-2.2582433,-1.8806227,-1.4106798,2.1968927,0.4787444
-7.3486,-1.9496273,4.9139876,-5.8744125,0.40012684,4.1530986,-0.07498711,-8.081849,-8.80299,0.26747474
1.9146109,-1.6994091,0.078096926,1.5255481,-1.6694266,0.6848253,0.13876714,-3.8745334,6.1347113,8.265798
1.8750181,0.19287716,0.56655246,-0.52385044,-1.0643961,1.7032256,-0.055071685,-0.50878984,6.7087126,7.495945
-6.2405667,-1.1457187,3.12336,-3.7205648,-0.10468511,7.103909,-0.01813084,-7.970668,-8.809214,-1.5741434
4.804939,-0.5899383,-4.941763,1.8842064,3.5433881,-0.93855804,-2.3268323,-3.944756,-1.5465759,0.70889294
6.383151,-0.095844716,-3.6786048,1.3781742,1.2678503,-2.9906805,0.41430548,-3.9950716,-2.5803983,-0.61191887
5.7446976,0.5613063,-3.686955,-2.1836843,0.99723035,-3.8698678,-0.64794284,-3.230553,-1.6929581,2.0603309
0.49550188,-0.02574565,-4.4059825,-8.236826,1.2731341,0.7876981,-0.24105692,-0.8253328,-3.60972,-4.583979
6.420213,-1.6256417,-1.3040911,-0.40476015,2.771029,-3.3847835,-1.385816,-1.358907,-2.8239002,1.4217274
2.5933926,-5.3342957,5.979216,-0.036951914,2.5611184,-0.37609923,0.182064,-11.32963,2.4020452,2.0554688
3.5835483,3.5313234,-0.91734314,-1.5617216,0.34544396,4.728891,2.0178218,-4.537377,-0.90202725,2.0080245
-1.521245,-0.46380997,-3.3921967,-2.2699718,-0.73498243,3.925178,-0.60814035,-9.191608,2.9051294,-3.860291
-5.3439417,-1.899805,1.2849019,-0.7870608,3.4428418,-5.3222265,-0.55996054,-4.556339,-6.158595,-1.9146556
-5.5735917,0.6719303,3.4013784,0.5330001,0.0907898,-4.34165,-0.3598627,-3.8705068,-8.445255,-0.049926743
-7.197239,0.4452167,1.9491266,-1.0745863,-0.37281755,1.9783971,-0.83473456,3.0208206,-3.8695483,0.7806002
1.4693836,-3.500394,5.682194,-3.2716098,0.32331923,-5.569619,-1.3643215,-0.52212685,0.5858579,-0.10906967
-7.0288568,-2.6188967,5.377692,-4.5072365,1.1878161,-2.5339391,0.036220647,-0.22176062,-2.4916186,-4.628197
-1.1009924,-4.0322104,4.1650734,-1.6015742,3.2509212,-2.3794649,-0.63761014,-5.758703,-4.135479,0.89836454
-0.42997527,4.361429,5.5667667,0.8751611,-2.2802458,0.01866533,-3.3931196,0.2615082,-3.7098446,1.869198
-0.545693,-1.4960424,-2.1425204,-5.5682635,-2.1829805,0.6838275,0.04125852,-9.525474,2.638811,-4.237721
1.3603417,-1.4671799,-2.7258396,-3.9758527,-2.434242,4.002627,-0.6443104,-10.035503,-0.58949715,-2.7593877
0.39260855,-1.0813668,-2.1283004,-3.1031032,0.43646073,0.93194,-3.617467,-9.461572,0.7621389,-3.5063224
-1.6738722,2.479929,-3.2892654,-2.2686124,-5.1242337,2.3357847,0.21323186,-10.330197,-0.79349333,-3.355254
-0.6423301,0.27440184,-1.8730588,-3.6469026,-0.8089673,2.7909913,0.42735973,-11.042277,-0.039118364,-6.83765
-0.098557055,0.92133003,-5.670794,-4.4584985,-0.40886074,1.1043218,-0.069088526,-9.640189,-0.01849144,-3.3575163
-0.9814874,0.39520204,-1.624324,-5.377803,1.423943,2.551725,0.65981686,-9.480213,0.23548326,-1.6140165
-1.9135599,0.8636612,-3.332838,-5.7506146,-4.0084667,4.596604,-0.018764282,-7.4068823,0.57320887,-4.412584
6.2303505,0.06319537,3.4797945,2.5119784,1.6153803,-0.070654646,0.28202608,2.0456686,7.242185,5.0466805
0.91622734,2.8126905,6.883501,0.86577874,5.089188,-1.4627202,1.3488333,1.9816366,-0.38450646,-2.0942297
1.6898257,-0.5929747,-4.8000174,-1.3730859,0.7647703,4.6221633,0.075607665,-3.8223302,-3.448869,-9.325109
5.0026283,1.5820166,-5.7763786,4.5739202,-1.4694915,2.1786616,-1.8281738,0.5240869,-1.2667502,4.0574627
0.19405422,-2.4264822,1.8282728,1.1339538,0.5537244,-1.2479843,0.31748098,4.550916,4.90314,-8.297179
2.5255568,3.7697935,6.4406877,2.3074737,-4.1290708,-3.1829455,-1.8198581,4.856745,1.6442878,0.191296
1.844362,4.760331,2.3901355,4.9572244,4.164216,-3.7742527,-1.291623,-0.2663968,-0.06914536,2.1486576
4.8604517,2.4981954,6.0044975,2.2675738,-1.1137474,-2.5820365,0.1885607,0.6273028,9.205831,5.075906
4.7117524,3.2372472,1.4216605,0.5121137,1.2081808,-2.4718583,-2.144216,0.88788044,8.042432,3.5483992
8.548377,0.39301533,5.768335,0.98692095,-1.4595014,-3.3148415,-0.52482903,3.6858544,6.7071133,5.925342
6.8535223,2.1194606,4.9951224,-1.4218516,0.7322582,-2.3342497,0.51825833,3.7289205,8.626334,2.8280945
6.3537273,1.8552775,4.2782836,4.751478,-0.99391687,-0.4088157,0.06483517,3.381216,3.9076917,8.814975
5.39819,1.5197605,4.4072547,7.338016,0.0054310304,-3.010761,-0.5395409,1.9151274,6.2069387,5.4067855
2.34002,2.6133442,4.7109265,6.3963013,1.556998,-0.075193115,0.0463677,6.4445114,2.9194992,8.322117
6.36901,1.4362724,1.705382,3.3919342,-1.7614413,-3.5830247,-0.26913425,-0.141405,6.395379,6.959366
6.5771127,-0.14684585,2.8262355,3.3983757,-2.195517,-4.313028,-0.07418251,3.0498445,7.979057,0.90050805
3.547817,-0.6570965,4.5160313,3.7721357,-1.6450381,-3.0541868,1.5777192,3.1785488,5.5528803,7.091658
5.3674293,-0.09062476,2.839458,0.72867167,0.79402524,-5.107888,0.047003467,2.169036,9.384107,6.5455265
7.165155,2.2103727,3.183004,-0.26356128,-2.6615567,-5.471451,-0.975798,0.84918636,7.9782515,3.1438096
6.3540325,0.84920096,1.8963803,-0.075996056,-2.9151595,-0.99038666,0.21176451,2.3314426,9.336356,5.0852437
6.3399634,-0.27851585,1.7841988,-1.4188572,-0.2815854,-3.1019564,0.38108885,1.7577566,5.008929,4.7119327
-1.5969537,-0.17501324,-5.339285,-4.384437,1.5541117,1.0007693,0.032540455,2.2066028,-9.812261,-2.305133
4.933339,-2.7536047,6.703824,0.42902112,1.9498218,-3.8593664,0.6997466,2.3520696,7.3094425,3.3447938
8.235288,0.34520072,4.015848,-0.7135308,0.1324776,-2.0647416,-0.20251885,-1.6317065,8.424005,4.966307
6.7260513,3.6235301,3.2887936,-0.7137723,0.5201873,-1.630751,0.4038852,1.5741031,7.2266674,8.014239
1.9732535,1.2935407,5.4059157,-0.9571714,0.27382964,-2.1015544,0.14805603,3.409488,6.101527,6.2325325
5.6326275,3.3656309,3.852029,1.5175716,-2.1434019,-1.4614223,-0.41899046,2.5255907,4.857297,3.3568645
3.9474654,3.9533412,2.7534919,-0.4060636,-0.5672824,-5.583732,0.31203234,4.3688583,6.1155944,5.080234
2.6132302,3.9673982,6.0949283,2.9628007,0.57727885,-4.0315146,0.089718886,2.8437817,4.644068,6.292002
5.2374034,0.5275856,0.42816415,4.4464717,-4.1964355,-1.3801699,-0.1691674,12.09945,3.0908463,0.6646568
-4.343949,6.2047987,2.5988073,-2.175601,-0.31080458,-1.3929805,0.014880716,8.327416,-1.5657837,-1.638716
-1.212133,7.006107,1.7720084,-1.3786256,-3.21097,0.52880627,0.35705584,10.063431,-0.6133683,-2.093968
-0.9038179,6.227435,2.895278,-2.5549583,0.8765682,0.87132645,0.84496033,8.277971,0.28326216,-4.1561017
-1.0128651,5.0862794,2.0650487,-0.7308432,-0.6433044,-0.741988,-3.2971044,8.575845,-0.6665191,-3.3321292
0.2698797,4.826662,5.112944,-2.4748468,-1.3217425,-1.7693521,-0.051230464,9.052416,-1.7065355,-1.9692044
-2.3142877,2.889617,3.4078195,-0.7147611,-1.8589425,-0.6323727,0.99538404,9.5409975,-2.1576934,-5.4399266
-0.9304798,4.6713276,5.04266,2.8957734,-1.6214532,-0.3251801,-0.063878775,8.851138,-0.22168097,-2.5051084
-1.8356344,-1.5203644,3.563157,-4.2814255,-0.9843519,2.7601075,0.00079768844,11.101669,-0.82801664,-0.6380182
-0.7324059,4.3631654,2.0866976,-3.2045796,-3.4635665,-1.695635,-0.11477251,6.039707,-0.41623718,-4.318205
-2.1562192,1.968595,3.5136352,-5.351191,-2.2141297,-0.30338863,-0.39925316,9.945668,0.6375643,-3.451349
-0.54226273,2.035084,3.8481119,0.6045994,-5.6542664,-0.94024736,-0.27268118,8.122275,-0.30014583,-2.3442006
2.1917667,1.5926666,2.684362,0.12811023,-3.235766,-0.8179485,-0.4902587,7.3192754,-2.976156,-5.1527076
-0.21695405,-1.1772448,3.4961612,-1.8121767,-4.144036,-0.23019919,0.516516,7.3420343,-0.37924093,-5.768281
-0.2763725,-2.6486447,3.093714,-1.3993193,-0.18922195,3.0270193,-0.052057575,9.495863,-1.2004087,-4.08089
1.224009,-2.0379407,4.8956966,1.0727227,-2.9202359,1.0496566,1.0355055,9.224376,-2.0018215,-3.2849426
2.4832714,0.025995199,2.2195754,-3.720119,0.27037537,-6.376414,-0.5096728,4.7740717,-1.2206004,-2.8236768
-9.257908,0.46585125,-7.0211034,-2.3306026,-0.9832284,-0.25840187,0.5017745,4.515928,-2.3925889,-0.913623
3.9583528,8.40048,-0.9389913,-1.3408097,-0.15404597,-1.4621199,-1.7880696,3.9819646,5.2796564,0.29811174
0.43842384,10.6702585,-2.8024564,1.4917438,-1.875667,-1.122556,0.9412452,4.57115,3.4598007,3.5491683
-0.424563,8.837761,-3.0126147,2.386003,-1.6484108,0.55241126,-2.4007518,5.0577016,4.3348308,2.5937617
3.4481356,-3.232965,-9.723406,-0.9507682,-0.24819101,0.07220442,0.12002333,-2.9810224,-2.6096754,-0.19500901
1.5521871,-3.4344976,-11.64787,-0.8230189,-1.4459773,-0.35628736,0.035381388,-4.6498523,0.8604093,-0.04005467
1.0855739,-4.8854046,-9.686587,0.0018524798,1.424277,0.97347206,-0.2704501,-4.0969944,-0.10537256,-2.7869947
2.7064712,-0.6744793,-10.25106,0.41774154,-0.5135075,3.3888462,0.11246874,-2.9971583,0.15403399,-0.56303895
0.83890086,1.2986434,-11.103601,0.70615953,-0.94489616,0.98462945,-1.7632791,-5.260011,-1.8312954,1.4329226
0.0043198736,0.8753364,-11.4883995,0.35219684,0.18649566,2.678533,0.019189605,-7.798969,0.575061,0.032730937
2.5302527,0.13326514,-4.0268884,-3.658676,-0.7007506,0.8658716,0.03567844,-3.641832,-8.626962,-0.89225686
4.658715,1.725786,-1.2965435,-0.7142933,-0.22414367,0.75148726,1.858622,-3.0277083,-7.9062243,-1.6969683
1.5612769,0.029195039,-1.9362758,0.103646815,2.0695128,-1.9491361,0.51658005,7.1065006,-4.4045863,-5.669804
1.3936764,2.9389148,-1.4696462,-1.6135784,-2.7956243,1.2221761,0.22849536,-3.7873497,-9.292817,-1.959565
2.1557229,0.74260336,-1.7536283,-0.30376154,0.7430096,1.1636311,-0.67691636,-3.2400084,-11.424046,-2.7157564
2.340357,2.6302557,-1.1465473,-3.0914445,0.8633598,-0.6436508,1.2891794,7.118104,-4.5443654,-2.5778654
1.5852787,1.8507627,-2.0494237,-4.657475,2.0240993,-0.19547755,0.09208771,8.847115,-3.069389,-5.6045785
2.1178799,-0.046795614,-2.8167741,-7.0770984,-0.96133506,-0.18446456,-0.41467366,6.670411,-3.406364,-3.1648383
4.1221676,4.111414,-1.465902,-6.2305474,-1.0621605,-0.61167324,0.5152687,8.847713,-0.8702215,-3.9287698
1.3192564,1.3545882,-2.3552356,-7.293834,-2.5536723,0.18558691,-0.2602433,7.935652,0.93021023,-4.513198
3.073042,5.619327,-1.0846202,-2.2607372,0.2886233,0.92126876,-1.3792773,7.656405,-2.0445592,-5.542255
-0.52772665,1.1693237,10.776027,-0.24149601,2.5031946,0.027312,0.5551262,2.279368,1.3538731,-1.2713987
0.5419658,3.3681393,10.509629,0.19186917,-0.0717829,-2.6365979,0.6240426,0.32481048,0.478913,-1.2666409
0.48733866,3.062202,8.788832,-1.1591132,0.36017063,-0.15069348,-0.9717956,2.8795433,0.57851964,-4.480446
-1.3985082,-1.3596984,11.196966,-0.39190403,4.1320004,1.1545352,-1.1152353,2.5697863,0.08148475,1.013779
0.11758252,2.7510066,8.201885,0.5035361,0.05304182,0.34820464,3.5038493,2.6305017,0.7852826,-3.240118
-1.5560457,5.1223345,-0.72731596,5.13027,0.73736507,-0.13993983,0.93804723,5.9565926,-1.3740698,-1.8780435
-5.5137596,2.9819298,5.7231956,0.4165763,0.15215091,-1.6713458,1.7156954,5.5155864,0.7853813,1.3494457
3.4101384,3.9832723,-1.2761123,-1.2023665,-0.6124849,0.9925489,1.4794868,-6.982598,2.1944242,5.5006695
3.7531285,1.1254612,-2.2230425,-1.1406387,-2.018745,-1.441215,-0.13790096,-7.5184803,2.077495,6.824297
-3.8675847,5.1976604,-1.6524968,-3.2177622,2.8085182,1.0122681,-0.93941665,4.462191,-1.8011411,0.20457092
-4.867464,3.2372627,-1.7217777,-4.52325,2.3411057,-2.5097466,-0.3040791,5.39941,-1.2461654,0.7458802
-1.5127465,4.8389463,-1.698587,0.7588275,3.696011,-0.8357606,-1.6734469,4.214183,-0.5139936,-2.5081725
-1.784752,5.0849595,-1.7112597,-0.065707006,5.69519,0.5892185,1.3121377,2.3584547,1.809172,0.50257134
1.2458308,2.8775604,-0.104574986,-1.1172518,6.754452,0.7631577,-0.115376,3.5977242,0.5944766,-0.15002307
3.3381875,7.726366,-2.2911928,-0.7015646,-5.5061355,-1.1337284,-0.6314459,4.7195263,4.1788597,0.24548735
2.2025864,6.6792393,0.806744,-1.1333894,-3.6891603,0.503685,-0.2108959,4.7126,5.760253,2.1171904
-7.64085,2.509432,-1.7723885,-0.36509925,3.4746456,0.53311324,0.57816124,5.6065702,-1.2499645,-0.061280157
-0.6242823,5.5513244,-1.2561777,0.23364748,4.929443,0.08151715,-0.22059567,3.3398285,0.7515083,-6.4991474
-4.6636744,3.7615428,-1.1236452,-0.15005231,5.7010837,0.7163437,1.0423214,6.7561383,0.13165389,-2.804347
-2.8669732,5.739607,-2.1679559,1.0853995,1.4951903,-0.7969636,-0.38468593,5.3737235,1.1701977,-7.495851
0.22421981,3.6345932,-1.1358829,2.2003736,-1.0722905,0.29074925,-0.015410154,12.305038,0.2772351,-6.5325866
-1.0861874,1.7974889,-1.7782234,-0.08604326,-3.9187846,0.18661103,0.39179167,12.866596,-0.16228674,-4.9320097
-0.5950539,5.332007,-2.1755984,0.9789367,-3.6205287,0.4490433,0.21803433,15.343949,0.32473034,-2.2150478
1.7363322,-0.5803306,-10.999897,0.16776931,0.34311014,-0.7657544,0.4217902,15.770496,2.1902046,0.4419721
0.80923086,5.2116857,-11.967698,1.1085001,0.9323612,-1.154517,0.8161292,12.715882,5.680729,0.25650084
3.1026628,-5.315738,-9.395663,0.5552657,1.3537185,-1.2683094,-0.055367954,7.771827,4.5413413,4.7878513
0.77998936,1.2710842,-9.987034,1.4934794,-2.035495,0.955816,-0.3484283,13.5508795,2.0490446,0.9708928
10.385435,0.34596047,3.030411,0.14342088,0.50985634,-3.7906332,0.05569917,11.107698,4.2381115,0.9375653
7.38678,0.33732533,3.1617048,-2.749272,0.398651,-3.22231,-0.02970604,10.953293,5.406463,2.8456259
-0.48661804,10.340017,-4.8927507,0.5478048,0.17896762,2.0944128,0.014431261,6.198968,-3.8133204,0.9747579
5.8147964,2.283937,-2.604859,0.95526123,-0.70177656,-2.1076908,0.21628197,10.933364,5.498501,8.089154
2.2458858,1.0895436,-8.157001,6.4662,-0.3813844,-0.97692037,-0.32741952,4.7330523,6.0034723,1.5429524
0.0150414575,3.2266707,-5.829651,4.6420436,-1.7700888,-0.5867952,2.5125387,3.80875,4.4165087,0.79730815
0.5409811,5.779821,1.4770906,2.8335025,1.074264,0.928919,1.1649468,5.385959,6.5611625,2.8000205
3.3865612,4.2869163,0.18167149,0.87210697,-1.1553359,1.9515831,2.4937508,4.9687185,5.9758577,1.1447288
-3.1031935,1.4430914,-1.5058894,-1.8206826,0.23637757,-0.6367734,-0.340202,11.949029,0.9290285,-5.7789283
2.6246371,2.2637749,-5.704208,0.77436393,-0.38908127,-6.953966,0.44277683,2.8436592,5.8959217,6.279609
-3.0667639,-2.086392,-1.5836178,-5.268562,2.6894329,-0.1079451,-0.2936304,1.990934,-5.8970656,-7.077506
-2.63101,-3.0080688,6.3066883,1.0811639,-3.0675714,-0.35001636,2.1299353,6.0360055,0.7469198,1.2355455
-3.4719067,-0.051421914,-0.80017865,-3.9095688,0.6756285,6.2431784,-0.115804106,0.015573988,-6.4337487,-6.149161
3.5563633,-3.776357,5.964736,-1.6727928,-0.72250575,-1.2289726,-0.08907181,3.917274,-2.679967,-4.120289
1.8091937,-3.933899,-5.6840677,4.2211123,2.1057978,-3.5092375,-1.1483034,-4.2231274,-1.5313752,0.84599745
0.7082781,-5.572056,4.375231,4.674494,0.6316214,-1.9795352,-0.00055620976,6.264838,5.087091,0.28543648
1.2702003,-1.3252076,4.786856,5.847488,0.9014297,-4.1717954,-0.06785086,6.4213095,0.5156595,0.45317936
-1.368997,4.8925395,2.2932272,-4.2849264,-0.28011712,3.601974,-2.718083,-6.038614,0.9665341,0.16414906
-13.415652,-0.07950532,3.8024006,-1.8049606,-0.094474144,1.0023817,-0.0017937846,-2.3650515,-6.410083,-1.8739041
0.71373063,-5.2086306,0.17970954,-0.8714329,1.5437012,0.91988283,-0.028511478,9.712083,-1.4143775,-5.506431
0.22809148,0.14750084,0.40729576,0.690316,-1.3945094,-9.779501,-0.01943011,-0.28904188,3.1246216,-0.43467346
5.8832836,6.334866,0.12156802,2.6012034,-0.6838275,-0.15121885,-0.4610205,-0.48811913,-0.4986413,4.7338853
0.25196573,-1.6394614,2.1511333,2.9402008,7.4583983,1.3013333,-0.37741703,6.2464714,-1.6964059,1.5735282
-0.41559318,-0.10753179,-8.911733,-0.75088626,-0.45707884,2.7972865,-0.014284843,1.5782785,-5.9106483,-5.922365
2.8268976,5.5089917,-8.175576,0.2779365,1.5165371,-2.3140051,0.7784725,1.5418379,3.9378526,3.2947092
0.45642033,1.9489756,-6.655848,6.0752287,0.20301102,-0.121355176,1.6267786,3.8944173,1.0823117,-2.4293747
2.0454884,0.4638277,-6.7112107,2.5654266,3.0929594,-0.37294632,0.6507773,3.28411,-0.49372232,-4.3077397
0.7194673,1.7833005,-7.853664,-0.20344283,1.5350267,-0.78301615,3.2193754,4.553919,-3.2158167,-3.0149338
0.21441989,6.1886425,-7.0959296,3.054013,1.5551443,-0.00475741,1.4113947,5.09137,-3.398229,2.0230975
-0.71959066,5.195386,-7.5485964,-1.0617712,4.3611054,-0.7165284,1.7986982,3.999933,-3.641521,0.30058852
-2.329382,2.1339343,-4.2130046,-1.7949145,-8.425277,4.764382,-0.35116223,-7.8331623,-1.4883467,-1.5453305
0.058617502,-3.3194513,10.580077,-2.4782164,-1.6044677,-0.17404042,2.1703346,-3.50685,-3.381467,1.0565432
0.45630297,-2.7051792,0.8537088,0.35830536,1.2869414,2.5890741,3.636429,-8.377276,2.1957438,2.8516133
-0.32254347,4.47526,-7.165198,3.5548353,0.7784446,1.6434734,1.6540955,4.674728,-3.3038857,-1.8720165
-4.9124246,0.13602081,3.316638,-2.6109343,2.695023,-0.8064943,-0.9380859,6.1104727,1.5657665,-3.7276688
-5.408862,-0.27025184,5.8632936,-1.1477786,3.8068616,-0.6654588,-0.81338984,5.369186,-1.5753269,-1.2730054
-3.8722405,-0.0132001955,-6.3645964,3.701085,0.47066703,-2.8569252,-1.1935825,7.8578715,1.6576096,1.271713
-6.3887753,-1.0031526,4.6662154,-2.8342319,0.17792997,-0.2524959,0.013230616,6.8419447,-2.0561943,-5.325181
-3.4572406,-1.6131711,6.456477,-0.4254764,-0.49541768,-2.2545416,-1.3478186,6.5699196,-1.0023626,-1.5556849
0.21489127,0.7784776,-7.5569444,3.1004798,4.3747354,1.1957482,-2.2060215,6.388982,3.4059963,1.4715356
-3.6973813,-0.009895467,3.0620706,-0.4236712,6.159202,1.2448741,2.1014001,4.106744,-0.33924508,0.43616903
-3.2340214,6.450247,-8.420903,-0.46270022,0.6094785,-0.96034414,0.2629438,0.5394286,-2.9477594,-4.360706
7.3649564,0.1496341,0.805597,3.8177137,2.0666943,-3.752871,0.30954856,-0.2353702,10.378991,4.180824
0.35034618,-4.4395013,4.486788,1.2108762,1.6744484,-0.90986586,-1.7295853,4.020909,-1.3084043,-5.2202096
-4.2221475,2.7188976,-6.330585,-1.5595838,4.2534842,3.2413635,-0.2415895,6.101653,-3.3827975,-3.5234728
1.9187449,-2.2584298,-2.7838461,2.8861845,-1.9283407,0.510653,-1.684889,7.5175414,-3.7588177,0.33968887
-0.024309244,3.2102823,1.5406033,-1.9855136,6.3580065,1.2046473,0.56548995,-0.20535138,-5.0703554,-0.8148912
0.273056,8.704204,-1.3306859,-0.59650856,-2.723057,0.87796503,0.06941134,-4.1298504,-0.9033795,-0.31437045
-2.38616,-2.7413511,10.464354,0.61727947,-3.9773815,-0.73975766,-0.7196548,-12.7172,-4.244065,-1.2571095
-0.129695,-2.3221898,-4.196337,2.2885668,6.822087,-1.5318937,0.7043172,-0.16985132,-2.8260672,0.4970705
-1.9231805,-1.3609908,-2.040291,-0.56119,4.5976853,2.0311215,-0.18075354,4.00036,-6.7996936,-2.9757838
0.9429389,3.860636,1.6180408,-6.3027735,1.674569,-0.02264876,1.1688732,2.274478,1.3844872,-1.67514
3.1363716,-3.2916434,2.6299665,1.4226816,-0.46019602,-6.489922,-0.023319956,3.2880228,-3.0496995,1.6493083
4.8421836,-3.0266156,4.515506,-0.0011192908,0.8352801,-3.592292,-0.0017981993,3.5889168,-3.836949,-0.068796344
6.091492,-1.8599681,1.609768,1.8139915,1.1072788,2.406582,-3.8801575,1.4274126,-1.2851287,-1.5206908
0.34700558,1.9242953,-9.025016,4.301853,0.24969974,-1.4351997,0.70053947,3.9279952,6.3550797,4.824861
