0,1,2,3,4,5,6
2.090574,-2.7487574,-2.9685001,-2.706844,3.095559,2.4633477,4.7953563
5.5493894,-0.1061301,7.3768706,-17.326115,-0.68181837,3.8422527,5.8253617
4.9224744,0.3865609,5.054038,-18.579626,-0.5563325,1.2240458,9.104054
4.2247105,-0.3063913,8.686571,-18.435478,1.8591006,1.945763,8.858292
2.3125944,0.5826284,6.668959,-21.039242,-0.15074837,4.2857738,7.446291
1.4930995,0.57323605,8.547261,-15.248341,-2.5128033,0.5222464,0.26650283
2.2341006,-0.44909206,9.493349,-15.402223,0.47164688,-2.8333972,-0.45088658
2.831918,-2.5877576,8.049187,-15.488722,-2.953193,-2.3269587,-0.694843
3.6498802,-1.0334638,8.42569,-17.142685,-0.6249367,0.11759726,-3.3413181
1.291037,-1.7628354,8.408974,-17.295523,-2.0722375,1.5295744,6.1760445
4.489313,-1.5742035,8.140039,-20.422527,-1.5120369,-0.27329823,5.4788885
2.9146898,2.2690148,8.710986,-18.598583,-1.5870352,0.089834675,5.865525
0.8886363,-0.24971747,10.05589,-20.822737,-0.23452225,1.4405869,3.5738819
4.4870234,1.830387,-8.04724,4.692617,-1.8527023,-0.8460075,3.453115
4.9740214,2.4720142,-0.334999,2.0334148,0.30589607,7.48169,4.8190455
9.7377825,2.9670942,-0.2881346,0.8835409,0.5565725,5.722524,4.0090623
6.1305776,-1.3332216,4.463894,-5.817378,-4.0252843,-6.4584384,8.322385
13.164621,2.3900032,-2.4354415,-7.0227766,3.525491,-0.2199502,0.14458403
7.057415,-1.4521605,18.755896,-7.5221696,-2.1398654,-1.9371072,5.827095
4.679747,0.4454547,11.178222,4.9535255,1.3684882,5.5692186,1.6789126
8.585659,-1.9146403,7.1552277,-0.6186033,-1.61161,12.249812,1.0667273
-3.9527445,0.8890708,8.775307,-3.2267647,-3.2370696,6.0728803,0.33416608
-3.9954002,-0.9787695,7.6430693,-5.1346197,-4.7793155,7.032968,-2.1111004
14.019423,-2.169712,9.961144,3.8188818,-2.9593139,-1.1855601,-1.6206225
-3.0746982,0.85985965,-3.2391086,-6.7430835,4.879076,-0.30744576,9.77327
8.015849,2.0848558,5.1593566,0.9947793,1.9463372,-1.2008741,14.02756
7.296472,2.136287,6.81576,3.5894356,2.3907428,-4.0995183,12.862056
6.086363,1.1207589,5.066142,1.8421978,-0.13321964,-4.409559,14.910981
8.382134,1.1013964,8.06977,4.985393,-5.7167115,1.6071799,6.581912
-6.40028,0.5785526,-3.0238142,-18.608381,0.101410404,-0.91478646,-1.3043015
-2.5578005,-3.5794966,7.5190063,8.361619,-6.2806973,1.4658345,-0.36209556
-5.882531,-3.3504107,6.2507906,-13.43743,-2.011218,-0.86923736,4.1409297
-7.421784,0.14860944,7.885856,-13.769823,-2.045655,-0.27896813,3.1260881
-9.864269,-0.9935261,7.310137,-10.860074,-0.95048106,2.6508493,6.308859
-7.4854355,-2.7040317,7.1799073,-11.9383135,-0.1613493,3.9687486,3.7531497
-5.3803883,-0.38037074,8.550232,-11.758737,0.022888713,6.5786614,3.0064194
8.429385,-0.32229212,6.9927907,-7.6030025,2.251895,-4.9382615,6.1123266
-4.911341,7.2353888,-7.091839,13.146394,-1.8052368,-3.4337976,1.8667169
0.14159943,7.547745,-5.88253,2.1004083,-4.804127,-0.88993543,1.9853657
8.712503,-1.8774952,17.77294,-9.855383,-1.961749,2.604967,7.8497124
6.340586,2.2573726,11.0912285,-3.221354,2.1021104,8.86749,7.645215
6.836035,1.5541459,10.73821,-11.050303,-5.54435,-3.271306,4.079955
7.189728,-3.4527035,4.6271443,-9.380535,2.817782,-4.8988943,8.072126
1.8010615,-0.64810216,8.333148,-4.647249,-8.196597,-5.5198016,0.41299826
4.756979,-1.9367208,15.106283,-6.627112,-1.9029849,1.4489373,8.273586
5.8322096,1.6538116,16.794044,-7.640294,-2.2500963,-1.7373897,9.939764
8.683714,0.0062635345,13.00833,-7.785895,-0.2295863,-0.85330063,11.43844
6.3522873,-0.5984834,13.762361,-6.1220756,0.81362504,-3.5516026,13.695746
13.202397,0.19821706,14.474845,-1.7784829,-2.1475067,0.811432,2.9303868
10.922082,3.0127277,13.557975,-2.466434,-4.744274,3.3625948,2.201579
5.202168,-6.1017585,6.428794,-8.33413,1.7700363,0.48718533,8.474973
-6.255444,-1.8006687,8.427269,1.8034098,-7.321321,3.2206767,-3.6732893
0.88195676,0.95945406,1.3915067,-14.212738,0.9040293,0.56553847,5.040661
-2.5245988,-0.78202736,-1.5968044,-17.249786,0.7286722,0.23474741,6.510198
1.5323111,1.0473268,1.0261172,-12.753439,6.4812407,1.1390545,3.1245594
1.6688658,4.3494105,-4.582848,17.967878,-1.1902834,-1.3797686,-0.52141184
-0.24774905,-0.51304376,-3.5973,-4.6710563,-0.71484506,14.082835,8.26224
-0.039602775,-8.976025,6.0589857,-8.797602,-1.2359113,3.5082684,-1.6158013
7.105816,3.869392,8.499227,11.32223,-3.6573422,-0.4332548,0.54512286
7.740576,0.39453,8.107974,12.529665,-1.3181964,-3.080717,0.33469507
7.7420683,1.3466452,9.293377,12.83639,-1.503373,0.33381355,-1.2668185
8.505881,-1.4633843,25.283533,-2.2980306,-0.62727296,3.879223,7.225152
7.397985,0.6638753,25.167873,-1.5106404,-1.8118113,0.50933754,9.446734
9.8068,0.25238296,24.557392,-2.326958,-0.7897562,-0.18417928,5.4625306
10.870967,-0.07332686,22.24046,-0.37674895,-1.2465045,1.9486238,8.613963
9.222701,1.2419538,23.542048,-2.255088,-4.4327097,2.6605046,6.6838784
-0.31886128,-0.481044,8.008151,6.725116,0.14922518,10.934435,12.246333
6.3087745,-2.4812388,20.400042,-6.047933,-3.71418,1.4456484,9.771721
10.821513,0.6759148,4.6324296,-6.3575816,2.247421,2.120582,-5.734791
1.1283851,-4.035954,7.2543855,-10.6015215,-6.3320704,-0.3839853,5.8984547
4.1663923,-5.465373,-1.675937,6.191226,-3.2462654,2.2328901,-1.5500468
-4.07469,3.846494,-7.2218547,12.965615,-1.2633351,-5.5675206,1.5990196
-3.2211382,1.8863766,-7.7388406,12.630274,-5.2767363,-4.235847,0.23394345
4.117509,-2.0243726,3.8839703,4.2174244,7.5863214,-5.4581013,-3.1823509
5.0144815,3.9967935,4.066401,1.8845907,3.2279336,0.19335112,-7.2766137
2.4581723,2.4612517,4.818887,3.5066428,4.6247687,-2.4689019,-6.164426
5.6639075,3.3447728,5.9361424,2.1634138,1.1208248,-2.5225794,-5.9596868
3.3718536,-1.3233095,5.4034996,5.347722,5.8724585,-2.2158692,-6.1172643
9.714127,-2.3416047,8.298615,-7.616684,4.9251647,0.40884167,7.7621293
-3.6093757,1.387146,2.852201,16.647516,2.870034,0.44863462,-1.064849
-2.171709,0.48235807,5.238273,19.416578,2.041869,-0.8654288,-3.5370393
-1.6092992,-0.41317865,3.1655738,17.542524,0.44552106,3.334901,-3.8961182
3.0832171,0.7761655,2.6544843,-8.8648815,-8.371686,1.1049248,6.109464
7.5188713,0.53863746,4.226227,1.3298391,2.2654903,6.8302307,0.86556256
10.36608,-3.0275087,14.445537,-6.502782,-1.274074,-0.54791963,6.4217525
8.465465,8.842917,0.0007216577,-2.6541262,2.8757975,-1.9420302,-0.3843
10.937279,5.045239,-0.15360518,-2.8468108,0.5714376,-0.9318939,-1.0289751
9.983171,5.443825,0.13592729,-2.1396737,2.85837,0.06691645,-4.1987085
9.305972,6.1946015,-0.075943194,-5.588022,3.6336267,-2.6905026,-1.6586338
5.804566,-2.2405863,-4.190593,5.5467553,-3.7168221,6.731186,8.184648
8.347994,-4.4163933,6.2803187,6.1752443,-4.2242703,1.9287946,3.7329173
-3.0908072,2.659908,-3.991869,4.124356,-8.693522,1.7524421,1.2742511
-0.8363564,0.37130505,4.7361383,1.8950759,1.9783429,4.062655,10.711766
5.813207,3.9214513,0.040792916,-6.0339565,1.202288,4.7536864,-1.3153785
-2.9617045,-1.7351743,6.989203,-2.4395614,0.91914874,-2.8856232,-12.321286
0.095739104,1.3728553,-6.4220004,-2.8658156,1.2225474,11.957228,0.84481615
-2.405903,-2.6172366,4.6154356,4.306895,-9.340245,-6.0219684,-0.97513825
-2.3623683,1.3741112,-14.257765,-12.263825,0.18894759,-0.5079368,4.726054
10.456884,-0.39997196,-1.903709,-9.650396,1.7569275,1.8228189,7.8674817
-6.2923074,1.5232679,4.612092,1.0858164,6.1470623,9.9444685,1.0908978
8.676453,-0.27437988,-2.7441485,-3.608327,-0.79000705,8.606062,8.713012
-5.3650527,1.5525968,2.927089,3.1339233,-2.5523062,8.695054,0.8575705
-3.6304355,3.2517009,3.5204544,2.919411,0.42331582,10.591404,-2.1398458
-2.5100508,3.5190055,3.0558658,0.50203,0.5412141,8.560772,0.6785133
-6.6303024,1.5413718,4.662162,1.9299431,-0.11686182,6.6535206,-1.0011348
-6.402751,5.8727527,4.1321077,2.9608693,-1.6937654,7.3115835,0.08335439
2.8401427,-5.833837,1.88118,-4.9196086,-7.3347507,0.5416038,-3.490882
2.6293821,4.113463,4.9621286,-2.481776,-4.273487,-6.537836,-5.5227585
-7.974176,4.967531,-15.5406065,2.7939835,0.4411309,-3.7868035,-3.0789833
7.189154,6.3694487,0.92948484,-3.1394567,2.4816036,-1.3018535,4.78214
-11.73436,2.8490913,6.677574,2.4721184,0.26172993,5.077073,4.7853355
1.2804703,0.8144349,5.447154,2.9772067,-0.904284,-6.7544484,0.19450223
-11.804844,3.6932328,11.393735,0.006998225,0.46744192,0.025312053,1.4094247
-0.80034035,-1.3359488,-3.0517476,-11.805929,2.7382364,-7.472273,2.758114
-5.5115724,-0.0064610653,8.557187,4.8953843,-0.9028608,-2.7883399,6.212775
3.0841029,2.6150048,9.084981,-2.9731524,8.824774,1.6912704,5.840061
2.4829574,-8.181322,2.0225296,-3.8499243,-6.3670607,-1.9865957,-1.8772814
2.2940912,-1.6703457,4.9808955,-5.3037243,-7.4697537,1.3202686,-5.1990113
6.964686,-6.6918063,0.7653755,-3.9765668,-7.2338834,-1.1833863,-2.329548
10.806434,-6.6443048,-1.57408,-2.2855647,-7.0263276,-0.32483706,-1.2131999
10.696764,-3.2498178,0.17473242,-1.8693062,-4.6746783,-0.22982036,-0.567205
12.159992,-2.89167,0.5111822,0.42012116,-8.102673,0.66503626,-1.0340328
12.505792,-5.515899,0.7352389,-1.1028523,-3.7393656,1.9708649,-2.6775415
-6.4897804,3.545536,-0.007331417,-5.0862193,5.3847203,0.3324162,9.951068
-2.3883615,-1.7708182,15.999815,3.6305819,1.0710561,-3.9915671,0.06773094
-1.6584754,-2.2195764,15.04602,-0.3993519,0.15028949,-2.5501113,1.1677078
8.90988,8.509891,3.8183036,5.064866,0.4855368,-2.693649,1.1874033
7.8663864,4.4161186,5.551258,-10.580416,2.5487123,3.831002,3.0391552
3.6918304,1.1948576,13.930496,1.2920902,-1.688575,-3.5496595,3.015615
-0.14680931,5.3541865,10.3768,-1.1900626,5.894301,2.455129,7.294779
7.460959,5.363532,7.282223,0.71213156,6.3302703,-0.46197844,3.0140476
-5.258598,-2.6384587,5.294672,-12.521588,-0.72975016,-5.299554,7.8047523
7.4726357,-2.695,5.9391084,-11.107165,1.8041973,0.235419,2.3232038
2.9521534,2.7966678,10.05277,-1.1975636,6.653295,2.6880496,10.639295
6.664909,-5.5218015,-1.7495056,3.211566,-4.4193444,-2.8669538,-1.4588556
-1.9541447,6.053227,2.616312,11.081853,-1.840144,-6.550438,-0.72676337
-3.4777973,4.199771,1.7668271,11.4138565,1.6687709,-8.329338,-0.33845654
1.4623469,2.523456,7.2347455,2.8853755,-6.223062,-1.177661,-4.578548
3.688268,-2.1971846,7.7461853,3.426314,-7.6027727,4.8280425,-3.9466665
-3.1081963,-0.8244301,-9.671121,10.332061,3.2782657,-1.6589103,1.0856491
9.034035,-0.4116183,3.9837353,-1.375909,-4.6913104,2.0083947,7.1696997
6.7509656,-4.864997,12.909086,0.7889778,-2.6240795,1.6706868,12.065703
7.910889,-2.5100625,13.157376,-1.0600696,1.1326611,-0.6126991,10.207187
7.8435316,0.2996107,13.10654,-3.0162048,-2.0450327,-3.4741406,8.334458
5.025848,-0.9719285,16.566355,6.401928,1.0156474,-2.9356127,-0.67770314
3.512564,-0.9501869,14.437516,9.553065,-0.82787734,-0.9319272,-2.70522
2.414026,-6.5558977,4.5849,10.419995,2.8947957,-2.1554198,3.0823557
4.6408677,-0.40808985,17.372467,5.7109094,0.6293377,1.3616751,-3.3220165
2.5547893,0.66988456,16.633688,7.011735,-2.563539,-0.8981239,-0.15328643
6.2520037,-1.4787307,16.119944,7.975886,-0.8192616,0.96885574,0.61521846
3.3492303,-1.3382885,15.798939,12.085536,-1.1768993,-1.7914816,2.1443784
6.3011627,1.724403,13.691069,5.658514,-0.871433,-0.99622613,-0.12799245
8.815587,-1.46714,-0.024259117,9.731672,0.56068087,1.6838417,8.584781
1.1543034,-3.110742,15.000098,7.4419603,0.19984515,-0.00489803,0.107821934
-2.3574066,5.035246,1.3963016,-9.326528,0.11565681,9.78149,-0.77225316
2.6894488,1.1405764,15.157818,8.492064,1.7331828,0.45099097,0.3970502
5.9506693,-3.3487465,14.893913,4.756104,-3.3483794,-1.6825551,-1.318492
0.74929726,-1.2260385,5.730084,-8.4443,2.673871,-1.7983198,2.907699
4.5480704,2.0967524,8.482759,-4.22397,0.6294199,3.0750337,-2.4223828
-1.1934168,0.85734296,7.5917892,-8.618762,-1.0271639,-4.409351,9.612308
6.5299163,-0.9101047,13.129739,-7.775095,-1.6142341,8.220264,1.9337481
-0.9560523,-6.616144,0.16076301,10.917721,-2.101532,0.64039856,-4.4972486
-3.01235,1.146019,2.4493623,-11.022622,-0.49471122,-0.04577774,-0.049946226
-4.331062,3.3555942,-2.3533766,-10.442633,-1.5251508,4.9112577,8.064957
-12.256609,5.92172,-12.709498,4.775646,-1.4288329,-1.8528384,-3.9566875
-2.2069533,-1.202027,18.00684,-1.69274,2.6492662,-0.49559677,7.405583
-3.2235687,6.1266737,4.63486,-10.743314,-0.36816314,-3.2663314,5.6908855
0.082260974,-8.541549e-05,-2.3612192,0.9112039,6.124937,10.983846,6.167794
-4.564853,3.801832,2.090432,-0.8396836,4.173302,13.16007,0.03617069
-1.4738531,4.112926,8.886918,-9.642771,-1.5227354,2.4452214,-0.77370167
-3.5233862,1.5020946,9.573789,-9.978997,-3.0526886,0.88641495,-2.394268
9.908463,0.43233845,10.119591,-9.058657,-4.2104235,-2.1074886,0.45931548
-1.0788085,-0.736706,-2.2076733,1.7022772,2.9076073,11.909672,3.4646137
-0.6949525,6.4336257,0.19778693,-9.452273,4.473335,9.870839,0.19998483
6.3281846,-0.2018053,11.511399,-4.9241104,-3.5601091,-4.0029073,-4.8294086
3.5865555,2.7301757,14.228679,-6.9551263,0.8294341,8.95064,1.4871998
10.468812,-3.5447555,7.1232553,-9.353535,0.23457524,-5.1899433,7.3686314
12.667588,-2.5111697,11.04997,-4.0117097,-6.557643,2.143154,0.08928942
8.045787,-5.2114043,11.252272,-4.2359853,-7.7942343,1.3325441,1.1405314
10.486544,-3.787456,12.143341,-0.86872196,-6.9529552,3.0121644,3.3424995
8.84737,-3.5278194,9.443729,-2.4406776,-5.2518697,4.68357,0.22739893
10.793542,-5.2518206,7.653499,-1.9516438,-8.052155,1.85755,1.8038843
8.799862,-0.7339764,9.4135475,-2.3112504,-7.4373617,1.085839,1.830417
10.249624,-3.2925854,9.3193865,-5.1061716,-5.956079,3.0575,4.176183
10.320002,-3.8868926,10.109199,-2.323507,-3.5401661,0.13506268,1.7580552
5.923704,-2.886149,6.8012557,-10.174059,2.1305408,-1.7948092,-2.3603728
7.131741,-0.67770493,5.0045376,-8.201091,-0.51341945,-2.410566,-1.3742778
1.8800292,2.531052,5.961775,-5.1605377,-5.6590734,-4.859601,1.7768692
1.343542,-8.801667,12.859622,-4.4476643,2.991725,-2.3352237,3.372673
4.811227,-8.62079,11.453467,-4.5754857,2.4366505,-3.371651,0.2795772
3.7787395,-7.186915,14.393258,-2.0774994,0.23123379,-0.27000377,2.098552
3.0066662,-10.220777,12.973922,-3.6811612,-1.7982246,-0.29910138,4.9641366
4.486035,-6.8087316,11.978962,-2.3724282,-0.122683816,-3.3323321,5.6921988
4.769352,-6.415703,12.091077,-6.95479,0.1761346,0.04317794,3.7669506
1.633057,-5.3494983,11.712499,-3.961153,1.3004034,1.4535122,5.9675503
1.9786364,-4.2779727,11.909068,-7.626894,3.3704245,-0.93483615,7.1399674
1.4094038,-3.977563,10.040356,-7.7712407,4.920449,3.355568,6.7089715
1.6622111,0.069266826,11.691645,-7.706756,4.611061,2.1051311,6.7173896
-1.1047157,-0.0039818357,13.500301,-11.663803,0.9386542,2.4574995,6.8280525
-1.0586095,-0.5167883,11.190513,-9.791098,4.953025,2.354288,10.377641
1.5333484,3.1075208,11.586789,-9.584144,3.86099,3.0019615,11.191323
2.5319777,0.14391768,8.947238,-9.681223,4.839759,1.7226098,12.619505
12.685768,-0.5402955,9.551306,7.4819016,-2.896198,-0.3538329,0.62623423
10.321969,0.262825,8.653373,5.274291,-2.891289,-2.4621398,-2.1194859
11.36415,-3.7073343,9.328287,7.4949403,-3.8652003,-2.1578145,-2.220548
7.1882133,-1.4078465,7.964757,0.7507492,-0.3723043,-7.291431,7.9208474
10.5569515,-2.5558832,7.8071547,6.007307,-0.34803057,1.6466438,-2.5951152
7.684141,-3.9253771,7.9431896,6.2274017,-0.10574574,0.51413023,-0.0065524178
2.3336146,2.6643069,9.513704,5.690125,1.299629,-6.798124,5.9047494
5.765821,-0.24402927,18.343582,-8.709422,-1.4289098,3.637658,12.604866
2.4483294,-5.4695587,0.38128623,1.3245951,0.54166687,9.0371475,-1.5261595
1.0280855,-3.1263812,3.7659063,-3.12358,-0.3411336,3.9756026,-5.0938106
2.4287229,-2.3831925,2.8890977,-1.664981,1.657694,8.370821,-1.5970215
4.5569253,-3.505097,2.8427973,0.0932816,-1.9285033,7.27463,-3.245413
4.9514093,-0.5701552,1.3085942,3.9400306,-0.277913,7.0205827,0.09500844
6.0068526,-1.6035641,1.0051361,1.4353516,2.9131775,7.177744,3.6639447
0.23933695,-1.8086889,1.1211443,0.875627,-1.2860167,6.860126,-2.0995288
6.1409006,-5.727731,3.6260462,2.647882,3.3342342,6.243139,-0.54123217
4.9684176,1.574767,2.0839584,0.5157944,-2.0607836,9.32575,0.49829918
3.098466,0.3118921,2.5536547,0.85308665,-1.498945,5.603679,2.82223
3.7564952,2.4808052,4.1707935,1.5184346,0.8112658,6.0386596,-2.2861278
3.4587843,-2.552838,-0.26011857,-0.080446266,-2.717982,9.803554,1.2905828
3.2676365,-4.1019225,-0.4326792,-1.9714847,0.35586625,5.23394,-2.7366738
-6.1175795,1.0924187,-1.487265,-0.3640398,1.3653634,1.676478,3.7544007
0.35756534,-0.4931624,4.288767,4.0554314,-2.4384866,14.480218,7.3354506
7.3163447,-0.090204775,4.161106,11.209245,4.0584064,3.349754,1.9962839
7.847211,-1.3633162,4.145624,8.984238,5.9346395,5.75253,0.52405155
0.92401314,-0.054832123,4.064346,1.7160157,-0.4957995,13.707097,9.451903
1.5754006,-1.0779152,6.7508793,12.728805,-2.0890427,2.0469453,3.013666
1.4275544,1.6337644,7.469494,15.1509075,-3.5311425,1.0598271,4.9710283
1.0154598,0.5743657,5.9118395,5.705995,0.7894713,12.368101,9.315923
4.1670337,-2.0555406,1.8566059,6.6093683,4.182166,8.716192,3.8484683
5.9356356,-3.972408,2.0732281,7.6836147,6.395985,5.796005,3.2172868
6.2567215,-0.72125024,-0.30078897,4.15467,4.973033,11.423078,1.8080546
-0.6200652,1.6167048,-3.0619442,-2.4970906,-2.2879221,12.868087,0.35919413
4.4031224,-0.73110116,3.27117,4.260946,2.8251047,11.8671465,0.8033623
0.6984743,-2.2423997,0.9496721,4.162614,4.3550906,11.853696,-0.84555244
-0.8676864,0.20976408,-3.5689554,1.9410331,0.3386225,11.41844,6.7938743
6.5799403,0.4294781,4.8783336,10.705328,-1.5579869,5.529047,3.9561794
3.4938796,1.0526099,7.9011884,14.54366,-0.46488786,5.324816,5.9686236
7.4635777,0.7215963,1.4273784,10.012657,3.5271564,1.7565565,5.8339186
1.0732363,-1.6076485,-11.360194,17.090944,-1.9598937,-2.0312552,-2.7306428
-1.8912642,-4.696753,-9.933307,15.47344,-1.4622586,-1.9054945,-2.6098313
-1.8670442,-3.0794027,-10.820144,16.019995,-0.6704891,-4.9916186,-0.6351677
-2.214483,-1.8380508,-8.958432,16.981596,-0.58589095,-4.5308566,-4.97395
-7.575875,0.2736,-21.377922,6.3959866,3.3245578,-2.8884275,-12.515974
-10.013054,-0.14385328,-20.51201,6.1950183,1.3118416,-1.8091906,-12.694398
0.27581856,-6.393407,-7.5415874,-2.8210375,2.0920167,4.7913713,-10.738076
-1.2310393,-1.3338771,0.040300254,0.20471606,5.92499,2.0412862,-8.521791
-0.5906938,-2.016284,6.052687,-1.2245744,-4.985288,8.6897545,3.16725
0.5952485,-6.5728116,6.9041677,-2.233914,-5.696268,5.163505,3.5999072
3.010758,-3.0748823,9.449365,4.3932943,0.5497641,9.183125,0.91807353
0.28443855,-1.6050873,12.685034,5.5084724,0.9759256,8.503034,3.725371
2.205616,-0.7630484,11.824431,1.6013987,3.8218546,9.192466,2.7768912
2.402523,1.6207964,12.035199,5.167226,2.6137252,11.1630945,1.2636477
-1.5159427,2.1860018,14.452508,1.7984467,-2.6604838,4.2294445,-2.9464152
0.52324253,-0.09916465,15.355729,-1.052997,-1.6754954,2.3666725,-4.6266065
0.6370591,-0.5193524,13.415403,-0.3227659,-5.289087,3.1258268,-5.015048
-1.5559716,0.25351843,12.692411,2.5352893,0.00557713,-2.7804904,-1.9524924
-1.5715895,1.9502145,11.352259,3.33131,-2.3209498,-4.0159087,-5.800243
6.693712,-1.442668,1.5951023,3.6877868,1.7290761,-8.519182,-5.4548407
-3.9525208,-0.10549246,10.700172,-1.0237905,-0.6585296,9.163666,9.1826725
6.2402763,0.21246485,3.8340318,6.085281,0.40579504,-8.453805,-6.048982
-0.61186093,-0.93587106,12.052102,0.35193136,1.3096309,8.254385,8.140196
0.0014581187,-2.950024,11.627193,1.1113956,-1.5686619,7.612384,10.090993
2.2406533,0.2008996,12.111394,4.402811,-2.3211732,4.78106,7.1791673
3.062758,-3.3526194,11.415305,4.140986,2.7965248,2.3596523,7.113369
1.6584785,0.6120455,12.279645,4.7331877,3.4883428,1.3691936,6.4628596
2.202389,-1.969188,13.320562,2.5102956,4.3219304,-1.3754508,6.843108
-1.3584793,-2.4440532,13.611353,2.9916728,2.080836,0.8682422,6.7929754
8.08331,-0.60514444,2.399824,3.2395163,0.42672032,-6.6638503,-8.824399
-0.33851367,-1.3399177,12.381897,2.229,-1.0540925,10.400819,-0.51681316
-1.1399701,-0.48122337,8.368348,2.38815,-0.8150464,10.559167,2.889521
2.0600586,-2.7255998,9.566092,1.1045923,-4.026836,11.339274,1.9389684
-0.66791105,-3.6679819,8.659901,-1.2824305,-0.6226445,9.824119,1.2929623
-0.73104984,-0.7068405,7.3159924,-1.0308181,-3.106734,11.628559,-0.77781194
-1.7987504,-1.5389555,9.048634,-2.755462,-3.3504224,12.646966,2.8607812
0.008996314,-3.7982194,5.3956027,-1.9180706,-3.2464678,13.495156,2.1926541
0.06267819,-0.87306195,6.1593227,-2.563585,0.2380811,15.068867,2.3745105
0.01793311,3.8813558,3.460573,1.1629734,-0.681679,11.684048,7.864678
-6.40847,-2.1620011,1.4781272,-2.7911727,-0.098878026,9.241031,9.962643
-3.4518142,6.073672,1.8431306,-9.690508,0.14386535,-1.2153707,8.462143
-4.3426404,0.72496545,0.49630982,-8.03969,1.1762816,-0.51579034,9.34934
-3.1344476,2.2389708,1.0216354,-9.13956,4.819732,-2.7829697,9.012939
-4.4995923,-1.0946048,1.4924518,-7.0664806,5.376314,-0.75082797,11.848064
-6.0389147,-1.2983763,-0.3339475,-9.394416,6.088328,-0.5711698,11.183183
-0.037297953,-3.9664543,7.26621,-3.8177164,-6.5977407,8.579872,0.3953445
3.9904237,0.5676,9.87494,3.302215,-0.7707122,9.545412,4.5250616
12.540286,3.8688922,10.859397,-1.8258891,-0.45747364,1.057623,5.318739
11.452381,-2.35609,8.168218,4.400614,-6.033362,-2.6902437,1.6724558
5.694894,-0.6530216,11.05542,4.52424,-3.1671736,10.114697,-1.4892732
-0.6126055,1.9260733,9.497997,-2.2793798,3.3699524,-0.68406665,13.202049
-1.8274814,4.3514466,9.68003,-2.0323284,0.020774074,-2.9321659,11.920815
-0.9161967,4.0008645,10.509778,0.6992687,3.9167812,-3.8469222,10.8494005
0.35954487,5.3647575,8.708087,-2.2451637,3.3369362,-5.5575747,7.2834177
3.2408843,4.2593894,11.497269,-2.152391,5.797713,-2.0411398,8.190235
0.544539,3.2114584,13.065831,-1.348157,1.438823,0.3565852,10.954786
1.6639068,1.3736277,10.141136,1.4232668,-0.11400187,-0.53277314,12.229377
1.9357415,-0.26139358,12.6088505,4.036028,0.44127667,-2.057838,10.591755
1.5050151,1.7031441,10.724268,-2.6703706,1.9887772,-4.3083363,11.00644
-1.8197196,3.986445,11.081627,-3.972584,3.923362,-2.2889214,8.55361
1.8192991,2.1328297,7.8858128,-1.540163,4.9043374,-0.86899406,7.91863
2.202826,2.0812855,-0.24735191,-9.493779,2.3246028,-0.5419775,11.047808
2.2345805,6.203691,8.794582,-2.3700159,2.306754,-0.9548248,9.854225
2.5864909,0.89615315,4.7515106,-4.26402,-1.8636918,8.42044,13.308571
3.4061253,-1.1701685,6.170992,-3.638766,-3.439116,7.4620233,10.708473
4.1254573,2.433591,-0.41452172,-8.056576,-0.56326544,0.80476457,9.621029
6.4846973,3.570084,1.5158956,-6.7095437,-3.3623984,4.557183,7.6250606
0.1935199,6.459144,13.289666,-1.8928925,1.6744218,-4.617514,8.274597
-2.7646048,3.2977228,11.708563,-1.801678,1.3504521,-6.5104575,7.807443
-0.4477449,3.1611881,13.692655,-1.1386096,3.7550733,-5.116474,5.170565
-0.2605323,3.4122756,10.718417,-0.998452,0.2639259,-2.4377816,6.2145133
-1.2401927,5.824548,3.216879,-9.286593,0.46617636,1.763594,11.806621
-3.4674385,4.658203,7.7437615,-6.50383,-0.08202991,2.3870404,12.358023
-0.42033023,3.4513896,1.3632119,-10.795303,-0.67081416,-0.27509537,14.259628
-0.193067,3.4633408,2.8719037,-9.005676,2.4990687,6.5636854,9.640201
0.7297454,3.3593514,3.5112355,-6.625497,3.0900218,4.7172956,12.231688
1.1938322,2.2688212,8.375435,-3.960302,0.2550973,1.7674457,11.088377
4.078358,3.4712338,2.1538796,-7.4671607,2.269981,5.119579,8.710694
7.5690494,2.130703,1.5202882,-8.291511,-0.47432718,7.2666645,7.3007607
1.383678,0.33778283,7.2254243,-4.518111,1.128886,6.665972,9.634915
1.4654765,3.3899062,5.8855805,-5.037268,-1.3799988,6.3998575,9.161989
-3.008651,1.130956,5.353604,-7.4322243,0.9068301,4.736578,11.676424
-4.053427,1.6360446,5.9910927,-7.1860948,-1.8815676,7.0251994,9.977986
0.123406716,-2.5979443,0.5466967,-3.756988,-3.971331,0.085213624,14.537104
2.5760505,6.921627,9.037704,1.1442924,1.9204313,-3.0047388,-0.1734864
4.1013575,0.103036545,7.1898794,-3.06984,9.0961,1.3660909,-5.4120655
4.9947944,2.4900181,8.037152,-2.1392827,7.365184,-1.9195603,-1.3286572
7.591844,5.0105753,7.554135,3.4350183,2.5994127,0.80505794,5.6583004
6.264352,1.6782465,8.644106,-10.714383,3.611059,0.5916772,2.4455314
-5.188617,3.8711977,-4.7777514,13.519702,-1.6221969,5.652806,3.1769087
4.749819,5.970264,6.921205,3.5274355,7.826946,0.729886,2.5550532
