0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28
0.122486606,-5.342408,-1.2608787,-0.5655127,-1.2980531,-0.8961598,0.018672282,0.9644352,-0.04207228,-0.27639505,-1.4048532,0.5194714,0.17177075,-1.018409,-0.13813826,-0.04483498,-0.05873711,0.05536632,0.50057405,-1.8178948,-0.6921336,0.0052648424,6.142749e-06,-0.5339201,-0.18257587,0.26479593,0.06644026,-8.276863,0.11101586
-0.18580201,-11.011965,-2.5730586,0.037415236,0.31064603,-1.4103647,-0.31980646,1.1892384,-0.23388734,-0.17722571,-5.227005,1.5997639,0.12940706,-2.8775628,0.18076059,-0.032572232,0.106964655,0.48541546,-2.7841938,-2.1756608,-0.68365836,-0.15969016,-0.55622286,-0.7950293,-0.36491132,1.9962301,0.060005095,-8.547678,0.19545431
-0.16170084,-10.732278,-2.9603858,0.033339135,0.48919046,-1.4802378,-0.5995341,-0.5067467,-0.22879034,-0.20593677,-2.274739,0.99991715,0.3592502,-4.6085453,0.1576259,-0.039853156,0.4351802,-0.13017726,-4.536757,-1.2910675,-0.8708196,0.3307252,-0.64371324,-1.0172099,-0.3815883,0.19163834,0.25170472,-6.184547,0.17458238
-0.14160107,-8.567038,-1.1127825,0.055390496,1.9754984,-1.0954245,-0.47233698,0.75576854,-0.22200575,-0.12534538,-1.9681084,1.2273358,0.2555029,-2.3813558,0.24528886,-0.08853837,-1.176542,-0.0076771006,-2.3215065,-1.1092515,-0.78296095,-0.34633163,-1.4259104,-0.85170794,-0.18521504,1.0082961,0.20539762,-5.051618,0.05332434
-1.9526601,1.3704606,0.95636255,-0.1804449,-1.4066155,0.79696983,-0.15081361,-0.33357117,0.52053434,0.24854502,1.3572173,-0.15367496,0.41984648,0.84398425,1.5541303,-4.5750504,2.6529703,-0.10432936,0.7799135,0.39975578,1.1293274,-0.25865135,-0.108152404,1.3235954,0.14308612,-1.3770825,0.09878984,3.9562726,6.21025
0.07940233,-8.387918,-1.2998003,0.030416101,-0.35122663,-0.42225948,-0.3188391,1.9696375,0.31539103,-0.58263624,-6.0494637,0.677827,0.6635977,-1.028687,0.0054177614,0.1665036,-1.8515877,0.8047081,-0.761321,-0.63457793,-0.70308113,-0.9637766,-0.6101871,-0.7245199,-0.1568786,1.0512849,0.22753659,-2.6529727,0.029584844
-0.22649653,-9.500274,-0.9769576,0.06766559,0.6772729,-2.1668928,-0.040134743,1.0557324,-0.19482079,-0.19911987,-1.9634649,1.1199366,-0.16430852,-4.573984,0.15063801,0.028155772,0.09398679,0.50572133,-4.0289893,-1.4509213,-0.7767058,-0.017001037,0.1158879,-0.87943697,-0.15542209,-0.4160212,-0.07125729,-10.240905,0.18800548
-0.11241411,-8.596974,-0.14227514,0.06873928,1.1345423,-1.504625,-0.089060634,0.6608436,-0.12678988,-0.20044233,0.45125523,0.6982039,-0.027284367,-5.60926,0.06567063,0.043418374,-0.6135644,0.3486543,-3.359551,-0.76105636,-0.7422422,-0.013386336,0.09608943,-0.8884306,-0.007279182,-0.95615965,-0.0034770595,-6.17646,0.1386041
-0.22674614,-5.3869834,-1.6098799,0.08663382,0.798078,-0.5484008,0.009616574,0.8938698,-1.0478997,-0.19914961,-1.5864251,0.39081404,-0.21445477,-0.99474126,0.41853458,-0.035650697,-0.078594975,0.24691178,1.71882,-0.8903001,-1.2294412,0.045086704,0.14665477,-1.334123,-0.24831493,2.410335,-0.08037813,-2.0004616,0.28852767
-0.18714984,-8.947147,-2.694837,0.022226492,-1.2595937,0.021780152,-0.68921417,1.1040795,-0.07522495,-0.25451046,-2.274424,1.5739985,0.7111147,0.33774146,0.19114077,-0.21445751,0.41994563,0.16475472,-0.94519234,-0.8767852,-0.7472885,-0.4961953,-1.1529415,-0.8086741,-0.36912218,0.084522866,0.24130455,-2.8448145,0.22066368
-0.14457874,-7.144322,-0.6592486,0.046252556,0.47557023,-0.2209763,0.17455739,0.88509226,-0.20361076,-0.2604134,-2.1666737,3.865567,-0.03206823,-1.4631253,0.11221036,0.0512389,0.5748827,0.48273832,-1.2149861,-0.75632906,-1.0642408,0.052768596,0.39084017,-1.0378972,-0.111229934,2.856594,-0.008761769,-2.7549832,0.1744112
0.05971637,-6.083376,-1.5377184,0.078011386,0.7552818,-0.21327014,-0.9894047,0.99591655,-2.3666296,-0.15377006,-1.6656613,2.6547234,-0.042670045,-0.55857265,0.30081573,0.035339653,-0.8179698,0.8214463,-0.54832333,-0.6443629,-1.5082824,0.030109229,-1.3880002,-2.696626,-0.2801438,-0.05869499,-0.00010751586,-3.373614,0.14931796
-0.978984,-5.974368,-2.031691,0.20255375,1.4672989,-0.41977888,0.60059214,0.54823726,-0.7956156,-0.84371614,-1.013879,0.26439574,-0.8018722,-3.0472224,1.0749586,-1.071746,2.37786,-0.16910894,-5.608721,-3.370915,-2.8647308,0.34019244,0.7780727,-2.9922554,0.019726979,-1.5698551,-0.24161197,-5.778694,1.4067321
-0.5057754,-0.064276874,-2.2537105,0.30953056,4.323388,-0.32766193,1.2240505,0.060673732,-0.97143984,-1.2443805,0.42647263,0.04704419,-0.81823605,-3.3808312,0.6323918,-1.2903339,1.2988255,-0.5259466,-1.4165001,-0.21252409,-5.821483,0.12163963,0.74327695,-7.7443204,-0.34297132,-0.05911198,-1.3610147,-1.2123338,0.6693474
-0.5674755,-0.6452822,-2.5655131,0.32605633,2.5934613,-0.47330195,0.31878617,0.080069296,-1.1548567,-1.1118034,-0.20449878,0.09300522,-0.6619125,-7.0497174,0.591206,-0.5025601,1.3465223,0.035219815,-3.140578,-0.42535397,-5.0551786,0.3508377,0.50676334,-6.811211,-0.44002393,-0.1906325,-0.084021054,-1.6953135,0.4593992
-0.57527775,-0.3032871,-2.5671697,0.2329562,3.0652244,-0.32042277,-0.13592902,0.056212597,-1.1122675,-0.99873006,-0.44113955,0.045493256,-0.43328887,-3.2732346,0.4703492,0.19660637,1.1000049,-0.04166273,-2.5816073,-0.3185212,-3.6211677,0.100242265,0.21880263,-4.719809,-0.38459107,1.4519897,-0.3805061,-1.2196789,1.1577744
-0.35557178,0.84676147,-5.281942,0.21583836,0.3087341,-1.7115858,0.4133232,0.11229877,-0.8044258,-0.66115636,-0.88748664,0.09098678,-0.6789092,-4.568328,0.6615733,0.0011455078,1.3679364,0.017680304,-2.8483453,-0.37515607,-2.7732375,0.36343896,0.42910358,-3.5380778,-0.8720309,0.6926095,0.34992892,-1.9818721,0.28486207
-0.68538505,0.07096341,-4.932009,0.55484533,1.4455793,-0.45767355,0.6379076,0.0032075404,-1.4742141,-0.17084393,-0.3942665,0.06687012,-0.7395102,-2.2716699,0.7708581,-0.2882924,1.2775407,0.07043657,0.29941055,-0.37326425,-4.1987305,0.4080661,0.6674956,-4.3865466,-0.7558916,-1.0204318,0.35336018,-1.7341081,1.2076418
-0.18222128,-0.24875025,-2.2654822,0.18435057,1.7316853,-0.40917104,0.31461546,0.04216833,-4.0143504,-0.6007962,-0.29715693,0.080151916,-1.1193597,-2.502471,0.5247274,1.9653176,0.83069664,0.026538976,-0.9455372,-0.39776742,-4.8068857,1.7996758,0.25843212,-5.894763,-0.45085162,-0.48459303,-0.21478909,-1.9305475,0.097263195
0.33038527,0.27065802,-5.801365,0.1963676,1.709098,-1.5969571,0.2809421,-0.118659146,-3.268779,-0.51185966,-0.46716568,0.08328466,-0.7954395,-4.2091346,0.21200535,2.4832551,0.8647293,0.10879678,-0.6977201,-0.38871974,-3.254777,1.4771616,0.40530476,-3.576343,-0.9996456,-1.2915521,-0.31813222,-2.256975,-0.8341805
-0.35849002,-1.0483973,-1.7932761,0.44735038,2.0968955,-0.32556182,1.5408502,0.13613573,-3.8662162,-0.47401494,-0.4066774,0.10766489,-2.292831,-0.9919277,0.8156466,0.84271437,1.4455833,0.033376094,-0.5282559,-0.29956567,-6.771725,1.8169998,2.0272174,-7.123871,-0.27396077,-5.610672,-0.6798005,-1.5918059,-0.45132884
0.08261671,-1.099628,-2.384243,0.24857022,1.6659644,-1.4812856,0.4557429,-0.09077878,-0.70846134,-0.70478535,-0.4061969,0.138955,-0.74789053,-2.2015874,1.0115659,1.0700254,1.2158267,-0.00051696063,-3.4209945,-0.051576197,-2.7849913,0.5148463,0.5994696,-3.157363,-0.39193073,-0.8722372,-0.34167284,-1.3548585,-2.215104
0.037495196,-1.2654239,-5.660756,0.5056709,1.8534957,-0.5848915,0.44583112,0.14744936,-2.3564823,-0.62993586,-0.3883877,0.12982415,-0.7603753,-1.190616,0.6778699,1.05253,1.4589816,-0.004568973,-0.821054,-0.20737764,-5.981151,1.2955987,0.5202387,-5.8257937,-0.8472831,-1.5251777,-0.22211307,-1.4711462,-2.446114
0.19165987,-1.1235145,-3.836364,0.21259336,1.3469899,-0.93288296,0.22337876,0.19670384,-1.8048806,-0.28067148,-0.56245965,0.12976219,0.27339533,-2.5002973,0.11973849,5.091911,0.02684125,0.109224394,-1.0668238,-0.60395294,-2.8586936,0.96321285,0.4124823,-3.0198834,-1.1141795,0.82786924,-0.16492145,-2.8921063,-1.4089793
2.0182376,-1.4899666,-2.1900594,0.28283235,1.1016426,-0.49091786,0.42620945,0.11052003,-2.0193233,-0.2708151,-0.87909883,0.32476434,-1.3565155,-1.4876287,0.659069,3.2368357,-1.418354,0.105235115,-0.6602468,-0.16832887,-2.942091,0.99380696,0.08057329,-3.057104,-0.3690218,-2.0085392,-0.1184241,-2.249541,-0.10577513
0.012389345,-1.060564,-2.5311232,0.19966954,1.4084406,-0.3838542,0.28977117,0.17860907,-1.4503049,-0.19769648,-0.5848802,0.12502258,-0.7457452,-1.2817267,0.33295357,2.6798394,-0.02015839,0.12253683,-0.58338684,-0.2527955,-3.1361015,0.5007197,0.58451134,-3.1779985,-0.37871885,-6.090411,-0.26866212,-2.2233152,-0.49453607
-0.40722132,-1.1498221,-2.076539,0.34368905,1.2177432,-0.3014345,1.3173848,0.09396868,-1.7660629,-0.45695704,-0.29508248,0.102064386,-1.2835047,-0.896879,0.733546,1.3989755,1.0760093,0.047254495,-0.6784095,-0.09820003,-5.2231765,0.47519952,1.7186341,-5.233626,-0.37085572,-3.5795536,-0.29675156,0.6819482,0.5398229
-0.5575261,-0.8793277,-2.0503078,0.23624355,1.8310237,-0.3700444,0.61785764,0.016289476,-3.3217726,-0.557567,-0.33491087,0.056762476,-1.4511391,0.34953547,0.8235124,2.7380903,1.8703921,0.056898627,-0.93544865,-0.28473935,-3.3811138,2.8705487,0.734025,-3.6260397,-0.35172382,-3.513538,-0.27844667,-1.4646432,0.4575815
1.4322584,-2.0102386,-3.8767052,0.28463894,1.9961417,-0.70528436,-0.16385452,0.26479176,-0.2731909,-0.2696325,0.23486078,0.21977612,-0.09543296,-2.490114,-0.13081683,0.30292353,0.23550485,0.011579738,-1.1894649,-0.717464,-3.2801921,0.047705803,-0.22675984,-5.6983466,-0.50825006,-0.16773568,-0.06639556,-4.377612,-0.46108952
0.6188874,-1.0528737,-1.1241153,-0.08971264,-0.7907395,-0.26282218,0.41080573,0.23357575,0.7084573,-0.7120769,-0.18863353,0.07254595,0.8801741,-0.87206256,-0.31621528,-4.8273516,0.3837119,-0.4670046,-0.5796041,-0.34790322,2.6184206,-0.25750992,-0.4425376,2.5215573,-0.22849499,-0.30120817,0.18213531,-1.4527719,-0.5216109
0.44994193,-3.6779761,-1.3542829,0.08519673,0.62821496,-0.72693,0.5595791,0.46198428,0.50968874,-0.54004145,-1.3940136,0.32288414,-0.3999044,-1.7268276,0.97732276,-1.4530085,3.7543852,0.2913939,-1.0210623,-0.5399455,-0.8299777,0.58651376,-0.22879252,-1.13735,-0.18299566,-5.547263,-0.078922346,-2.9247644,0.9800992
-1.4814864,-3.8542511,-0.88632286,0.10321884,0.718642,-0.3639342,0.36177823,0.11170971,0.21740519,-0.45349813,-1.0608367,0.22522928,1.6686755,-1.0297532,-0.7134931,-3.3706365,3.5803578,0.532599,-0.65691066,0.33609492,-1.0584065,0.72730803,0.18793954,-2.7063484,-0.13894777,-2.0920296,-0.032384995,-1.7636563,1.6340189
3.5370255,-3.2174783,-1.0387537,0.12217762,0.8487079,-0.40347043,0.43807912,0.2725465,-0.18904938,-0.21530582,-0.57618153,0.37385142,0.06064095,-1.1870031,-2.6545105,-6.888668,3.979813,0.50012493,-0.73298734,0.25113147,-1.1871399,0.40560544,0.41850686,-1.930401,-0.15551253,-1.7724506,-0.052976288,-1.9024155,1.4704415
-2.0807374,1.2440541,-0.34398353,-0.06466148,-0.20520091,0.3805604,1.2679375,0.0039721886,-0.9712165,-0.48550782,0.92780197,0.024439462,-0.44595584,0.024738938,2.3299267,-1.7085931,3.745011,-0.5041866,0.025252884,-0.16527186,-0.8116834,2.1597018,1.2791955,-0.61167365,-0.018206144,-1.7940012,-1.7357143,3.277256,0.7300801
-3.1423643,1.7790214,1.2990912,-0.26889458,-1.6728925,0.012763811,0.7591488,-0.084998675,-0.5466598,1.6406858,0.44584993,-0.036865428,-0.5817466,0.024999937,2.9182148,-1.7575073,4.8867073,0.0016575529,0.09756015,-0.011845114,-0.9368358,-0.9681226,1.0066949,-0.5769182,0.081530675,-1.5224265,0.23237139,-0.7405887,2.9611607
-4.86189,0.88018066,-0.24273182,-0.028844118,-0.037993383,0.06526457,1.9441448,-0.09049219,-0.6044768,-0.1735215,0.3304379,-0.053005505,-0.5364949,-0.027273977,3.7729468,-1.8315247,6.508421,-0.098050274,0.045646355,-0.012596786,-0.9891983,0.35876027,1.9541183,-0.8318503,-0.022624694,-1.6013485,-1.4647847,0.39455298,2.202313
-1.4647226,2.8722887,0.079287514,0.034893256,0.47756538,0.36715752,0.6024551,-0.046347573,-0.4796639,-0.035629578,2.0142536,-0.48813176,-1.0363442,0.09543229,1.5817989,-2.33397,3.006638,-0.19702709,0.46454158,-0.017010545,-3.535453,-0.06821544,0.46420354,-0.2540615,0.018833037,-1.0439746,0.16910991,2.0460422,2.336317
-2.3584428,3.0701334,0.5634599,0.15524812,0.6901216,0.29143533,0.60246056,0.2791237,-0.29149288,0.3676592,1.2234752,-0.3327057,-0.39322805,1.1505215,2.8763928,-1.9919478,2.8113742,0.34767124,0.71766734,0.15562084,0.3719543,0.7490999,0.73526,-2.0246987,0.11558071,-0.15529875,-0.42378244,0.64137036,2.2683315
-1.6216477,5.5870667,3.0193117,0.004264649,-0.17192917,0.15696403,-0.20435818,0.1573696,-0.37965322,1.3341599,2.5549543,-0.7388824,-0.22453026,1.5286076,1.9806325,-1.7472378,2.6266255,-0.0627333,0.7805806,0.26298514,-0.8475716,-0.2965397,0.005505045,-1.1607753,0.5143517,-0.2345276,0.03377979,0.2980517,2.1597552
-1.7493143,2.8119943,1.8558136,-0.14976609,-0.7485764,1.4684402,0.9436316,-0.8893908,1.1225853,0.83272785,0.20935768,-0.79745144,-1.343706,3.3768337,-0.20626476,-2.3688097,0.18792275,0.19587001,1.8657097,1.6586393,2.0413294,0.2968323,1.4633117,2.3087635,0.34798765,0.46020254,-0.45992097,2.6466126,3.3750691
0.006924881,2.3845305,2.6085377,-0.19156896,-0.29459828,0.91081005,0.3186289,-0.7941397,2.5720649,0.74739265,-0.9479981,-0.08562726,-0.005286772,1.6763155,-0.24074574,-3.4696238,0.20593922,0.14915615,1.507161,0.6736838,2.817914,0.014679635,0.22003448,2.3214836,0.25431517,0.34430867,0.020866489,2.1812303,0.20647238
-0.7883362,2.1143982,-1.114104,0.22646543,1.7605778,-0.2956096,2.261543,-0.091700956,-3.6941428,-0.3011934,-0.44325173,-0.3049049,-2.6873803,-0.8717762,0.824746,-1.102999,1.7098892,-0.083876655,-0.8756436,-0.47911608,-2.868995,0.38156176,1.7230884,-2.782833,-0.10809754,-0.95971954,-0.82053673,-2.3175986,1.0459574
0.070627116,2.3624392,1.5631618,-0.08636422,-0.9173819,1.5376567,1.7486956,-1.7812282,0.95892715,1.4267268,0.1683451,-1.3586096,0.15752031,4.566763,-0.39406756,-3.2702947,-0.22961138,0.054771975,1.5620477,2.778138,2.2835872,0.06966283,0.022071393,2.3441668,0.1250233,0.60891134,0.031658486,2.1160421,0.23249075
-0.040339325,3.0431204,3.7467864,-0.57690096,-0.87588924,1.3007104,-0.05693902,-0.37385657,1.127618,2.755655,0.17749292,-0.7596817,-0.040169485,7.5432496,-0.111028865,-3.2721443,-0.1615364,0.045859367,2.0755126,4.2661333,2.1178439,-0.08561642,0.021522326,2.2916195,0.29705226,0.34313017,-0.0029254595,2.361448,0.18588258
-0.8702287,-1.3136692,-1.4345393,0.02598244,0.9244254,-0.25063622,0.68417996,0.20291437,-4.925945,0.47295886,-0.5348701,0.12222668,-1.1576952,-1.7989603,1.0314859,-1.3021197,-0.20927264,0.039128758,-0.8786726,-0.010345707,-2.8474739,0.6547572,0.6554845,-3.029473,-0.25065845,-0.6520181,-0.16117552,-1.6664437,1.0974985
-0.77643096,-1.354063,-0.91259134,0.7997857,3.687876,-0.07836919,3.7459774,0.19545779,-0.8785904,-0.40092215,-0.70112544,0.1563768,-3.621106,-0.90236443,0.82129335,-1.0123773,1.4005877,0.029779257,-0.70457447,-0.22539997,-3.3338022,0.42349267,2.2854753,-2.8552287,-0.066153236,-0.886503,-2.3696778,-1.4108028,0.9636806
-0.7581679,-1.9374282,-0.96263576,0.25555408,4.4045696,0.19354562,1.2531706,0.80276686,-0.23616764,-0.76090926,-0.43729258,0.17473286,-1.3538884,-0.2716091,0.73303914,-1.763319,1.8075881,0.46990636,0.7566966,-0.2173704,-2.0987375,0.25535604,1.1764882,-2.2446978,0.21514426,-1.3077105,-0.22712436,-0.14516854,1.6347853
-0.7786589,-1.8633753,-1.106197,0.32368985,4.4822288,-0.21122459,2.5578296,0.30175832,-0.83334744,-1.0734055,-0.7391215,0.25202274,-4.3384414,-0.7059072,0.68200034,-0.79336685,2.4050899,0.094797894,-0.5662297,-0.37788695,-6.4654713,0.31117547,3.1967742,-5.2211742,-0.00921682,-3.1202025,-1.3688642,-1.4143218,1.2183914
-0.85442585,-2.0656881,-0.7405675,0.49722052,6.427102,-0.14947964,2.2539032,0.24822778,0.45884627,-2.212926,-0.7476339,0.22152577,-2.5679867,-0.090138465,0.80178136,-0.85967135,2.9698284,0.056243103,-0.28202674,-0.3778151,-4.16722,0.28392667,1.9569777,-2.8482306,0.045459058,-3.5956676,-0.9538071,-0.88129723,1.1399231
-0.5489163,-1.8710368,-1.7280327,0.86580914,2.5751295,-0.43796316,1.6471848,0.24029528,-1.8448966,0.63334966,-0.9595669,0.191207,-3.0195372,-1.4929457,0.39061874,-0.30198804,1.7810358,0.164914,-1.0398837,-0.36050278,-5.291768,0.4110644,2.203006,-5.7926908,-0.23590451,-0.09032501,-0.9769853,-1.8091041,-0.20194484
1.5461199,-0.6296476,-0.15702468,0.010350568,0.264214,-0.09733873,0.25028843,-0.2828588,1.9989768,-0.14867002,-0.41296604,0.5913506,-0.21458688,0.011772902,-0.3008454,-0.3110786,0.93428296,0.053979903,0.050252225,0.032144554,0.7856145,0.15564708,0.3652529,1.1748062,-0.08497397,-1.1780759,-0.15375362,-0.28174907,0.19982156
0.5874232,-0.8699889,0.673041,-0.031654753,0.9911746,-0.5426069,0.25289202,-0.65226054,0.44695008,-0.09296772,-2.4260595,0.080694914,-0.40334302,0.74875927,-2.1150432,-0.3495284,0.016556317,0.58882934,-0.5008991,0.28884694,-1.0353296,0.21356094,0.2788749,2.5644226,0.17749552,0.5913834,-0.14802052,-1.151523,-0.52265596
0.06886292,1.20171,-1.9351842,-0.08249209,0.26173934,0.05448873,0.28615987,-2.259209,0.57959783,-0.14595236,0.12384595,-0.2996724,-0.47067264,0.38290128,0.5293198,0.5543467,2.1862514,-0.0970342,-0.61868787,1.296078,-0.43688813,0.44791603,0.33008328,-0.5764927,-0.041507512,-1.0464926,-0.11383644,0.021496616,0.06476448
0.03427252,-1.4559355,-1.244015,-0.006963508,-0.045239937,-0.085390806,-0.2246958,-0.0014477295,0.40500328,0.10072984,-0.6797082,0.3080233,0.11229501,-0.45746648,-0.24457707,0.3735164,1.5579926,0.09718025,-0.17146292,-0.04330305,0.322953,-0.072648,-0.38211527,0.33781514,-0.091042206,-4.6483626,0.027107686,-0.06657754,0.041674573
0.21852642,0.9439591,-0.25782076,0.037741784,1.2075204,0.06462791,1.3978931,-0.24815963,1.1741165,-0.32562032,-1.1222925,-0.013947878,-1.42411,0.80820405,-1.9266568,1.0884506,1.022758,0.29118112,0.1394359,0.009716493,-1.4759542,0.87652713,1.5619283,2.4972785,0.2783663,-2.40637,-0.55844545,0.23050773,-0.15383992
-0.72978014,0.556749,-0.31643733,0.07407563,1.1647252,0.016382286,0.56853837,-0.024242481,-0.4503153,-0.60364705,1.4548764,-0.013964299,0.7506555,-0.48678985,0.9283049,-2.141005,3.397128,-0.16622186,-0.095143266,-0.086350404,-2.3236341,-0.15669934,0.59424365,-1.7307966,-0.047481667,-1.4261589,0.12243639,-0.18562746,6.8131747
1.385404,-0.32863995,1.5278003,0.0679743,0.5959978,-0.13921767,-0.37648162,2.0307605,0.012007987,-0.22130801,-0.9152274,0.0005885705,0.7693416,-0.758251,-0.32730216,2.5552337,-0.45892048,0.175531,-0.10294093,-0.57283795,-1.5970004,-0.13460404,-0.5001349,-0.99248046,0.15411475,0.62807053,0.064368956,-2.8004544,-2.7884574
1.640286,-1.0694157,0.52235246,-0.6864427,-0.80869305,0.18041839,-0.70584375,0.062614664,3.4778519,3.1783931,-0.31802934,0.080939785,0.576563,2.891363,-1.4070284,0.6178541,-2.6236517,0.03536499,0.34230697,0.4012399,1.8947811,-0.5284811,-0.49350148,2.9308379,0.95960087,-0.61584675,0.28088954,0.9427945,-1.344084
1.1817267,-2.8631496,0.69065285,-0.10667755,-1.540419,0.41162455,-0.6487874,0.041929618,1.8722937,-0.16048622,-0.31234095,0.042083252,0.5703705,2.7091029,-2.0475223,0.5021863,-3.7626765,0.31120795,0.26220122,0.32251874,5.078615,-0.4766886,-0.72110337,3.0807614,0.017586801,6.9242177,0.26661772,0.72192407,-4.0670185
-1.307738,-1.2472235,-0.18813862,0.03123663,0.3423798,0.33103853,0.6187524,-0.19589175,-1.3247784,1.10036,-0.48616192,0.41287082,-0.31504348,0.38847843,2.7743335,-0.10330484,2.7539396,-0.050710827,0.84887594,0.39019567,-1.7005278,0.43468216,0.70646226,-1.4165211,-0.0429502,-0.9426764,-0.36862862,1.530209,4.848177
-5.58059,-0.88943654,-0.17989537,0.010843826,0.40826052,0.4677524,0.48007798,-0.23527154,-4.4518065,1.0708798,-0.37269345,0.09424905,-0.39087814,0.6098463,4.2402196,-0.41244125,2.5544531,-0.09167822,1.2704334,0.5730989,0.23478723,0.1840344,0.74829507,-1.1778655,-0.03176665,-0.8008549,-0.19334364,2.123393,1.8498185
-1.7679143,-0.6108457,1.5739576,-0.1673195,-0.4250531,0.23432374,-0.05540772,0.10614843,0.26120198,-0.25463557,0.16474043,-0.027408399,0.63411504,0.21265045,2.0013564,-0.054817747,1.28103,-0.1154577,-0.05763089,-0.17023268,-2.9830341,-0.09078135,-0.35379416,-0.67222506,0.12494528,-0.33696556,0.12577738,-0.96267253,0.65408164
-2.4233305,-2.5909162,-0.51263624,0.05806095,0.65799683,-0.23853031,0.328519,0.33649868,-1.185788,-0.07288374,-1.0157756,0.31036627,0.38977823,-0.42254588,4.247069,-1.0941801,4.0954566,0.15417266,-0.45577538,-0.2572561,-7.1399956,-0.059573237,0.25368628,-1.0581133,-0.10066763,0.053716034,0.00052309316,-1.4606297,0.9992527
-0.3520789,-1.643334,-0.59861106,0.112289764,0.99623096,-0.28669924,0.34241503,0.28660646,-0.88318515,-0.027630242,-0.38629666,0.20421338,0.93616235,-0.2700001,1.7011821,-0.5827657,4.7754464,-0.029721947,-0.123080164,-0.080983594,-4.201628,-0.0017813108,-0.27881163,-1.1285378,-0.05543363,1.0080487,-0.11679568,-0.72756034,1.2141252
-0.5524221,-5.1873236,-1.2343934,0.06526762,0.6757483,-1.1644728,0.3894322,0.24645333,-0.58337003,-0.29071984,-1.1646669,0.20665461,-0.5194499,-1.616209,0.8026644,-1.4253128,6.9072466,0.24819718,-1.0352464,-0.20839784,-1.0066233,0.15707625,0.76187813,-1.5547782,-0.23486248,-1.7773798,-0.11556815,-1.3193204,1.491354
-0.32074213,-6.9951077,-0.7179656,0.09574368,1.0780069,-0.43012017,0.4586167,0.065555446,-0.31390655,0.02928104,-0.86096925,0.901943,-0.27089423,-1.2766997,0.73849916,-1.1294955,3.626585,1.6260773,-0.592687,-0.33408093,-2.5455418,0.48767582,0.3879597,-1.6657804,-0.41280943,-3.5369706,-0.079877816,-1.3315576,1.4056369
-1.3321065,-0.06679477,-0.23365335,-0.016486367,0.4815119,0.25600833,0.06406779,-0.19642307,-4.220345,0.5503006,0.07146696,0.03338631,-0.20493253,-0.026987456,2.0732732,-0.14724974,2.75271,-0.015418705,0.018833809,0.05201095,-3.573196,0.08751248,0.34968606,-1.6023623,0.008415382,-1.9216263,-0.10777391,0.8036716,1.3971816
-1.3495793,-1.4424249,0.5559882,0.068310946,1.0343268,-0.04197002,-0.7782397,0.055405673,-1.146607,0.017915038,-0.1915329,0.08387239,-0.19517735,0.1211177,2.7452679,-2.791447,1.2629685,0.560681,0.3003118,-0.014498107,-3.0963848,-1.041397,-0.360009,-1.8438885,0.23367961,0.30688187,0.0004154314,-1.0077685,2.9228642
-1.3170027,0.59663475,0.3556316,0.019202497,0.562811,0.22794376,-0.33691207,-0.11230932,-0.90167093,0.16296563,0.48319247,-0.046955578,0.1110594,-0.10724962,3.2053375,-0.648963,1.9001697,-0.029965553,0.011212245,-0.0070985854,-6.4325943,0.181103,-0.03643952,-2.2491293,0.16573638,-0.8592291,0.28450605,0.6636537,2.0144765
-2.2616148,-1.0867954,-0.43484852,0.14251055,1.4163523,-0.116465256,0.070476875,0.23499753,-1.5962615,-0.14680997,-0.13630004,0.091077976,0.5118662,-0.3141004,4.7474504,-2.8944285,1.3875705,-0.07696075,-0.33319935,-0.19241418,-3.8511164,-0.061029587,0.08219627,-2.7654011,-0.08612961,0.476305,0.17128663,-0.9918203,6.4664145
-0.7931157,-2.179322,-2.28866,0.24782251,2.8138611,-0.84158236,0.5343426,0.30586115,-0.4020825,-0.79468673,0.5085782,0.23411414,-0.63063616,-3.885994,0.85470796,-0.5648949,1.8002447,-0.070216745,-2.032557,-0.46129325,-3.1526248,0.50858694,0.4925351,-2.6752415,-0.17149408,-5.353391,-0.18462157,-1.2104839,1.2059789
-1.0699664,-1.92464,-2.331461,0.21013498,4.5586233,-0.80468965,1.0347654,0.6039261,0.23626585,-0.33423755,0.6742687,0.3223284,-1.1435047,-3.5038812,1.3923426,-0.7712663,1.7330014,-0.09849534,-2.1312745,-0.11851521,-2.0689678,0.8596535,0.45632994,-2.4357765,0.009382846,-1.5232593,-0.23609336,-2.3162503,1.888288
-0.8719109,-2.1606305,-1.7020133,0.30535072,5.5242853,-0.6028334,0.50125295,0.3414903,-0.40007564,-1.3401951,2.357318,0.23237686,-0.4370486,-6.8977065,0.89658785,-0.547992,1.8595545,-0.08267974,-1.8115411,-0.28556374,-3.7793858,0.2513135,0.5100214,-4.144519,-0.009433151,-1.4628589,-0.17120233,-2.59647,1.215639
-2.786229,-3.032789,-1.9650291,0.29400823,1.593307,-0.68190897,1.1219366,0.48358038,-2.1585214,-0.52751094,-1.1144676,0.31749108,-0.6197388,-1.8886665,4.698926,-12.503524,5.707791,0.10157235,-1.4699508,-0.65954816,-3.8905916,0.5659303,1.4974657,-4.826246,-0.3180603,-3.1048832,-0.50295264,-3.5188546,6.9751105
