0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
-0.40239313,-0.0003260027,-0.88591444,2.6532865,0.5963922,3.8246179,-0.048477516,-3.6775308,1.3782508,3.148672,0.27415198,0.114132725,-1.2534385,1.0184798,-0.9280805,-0.14665745,-0.71727914,-1.1295637,-0.08067795
-1.1169763,-0.0007607806,-2.891123,5.1509914,1.7179043,0.3544906,-0.1713473,-0.62768507,1.304112,11.982367,-0.4687537,1.281204,-3.955688,2.504398,-1.1206802,-0.8936146,1.4452707,0.52952117,-0.36428908
0.81696147,-0.00016686632,0.19479507,-4.6924076,-0.16630144,-0.161239,-0.005720762,0.7188476,-1.7241617,-6.9619236,2.142917,0.03650209,-2.3136358,0.09282359,0.124791205,0.045492455,0.55579233,-2.2289052,-0.39373726
-0.41982982,-0.002940305,-0.6422335,2.3192575,-1.1986747,0.16619745,-0.0895937,3.1271753,1.5400698,2.298375,-1.6673392,-0.3046987,-2.7953072,-0.04729319,-0.4490319,0.7744935,0.37131014,0.8297489,0.94806486
1.8895121,0.042295318,0.41124925,1.5394789,-2.9120662,0.670968,-0.013506954,-1.1112537,0.8238428,6.504838,0.20404659,0.362121,-1.1622559,-2.9761622,-1.8416115,2.3332016,-1.3840642,-0.93618566,1.2110116
0.42636886,0.0010800379,5.238028,-2.0575705,-1.5114747,-0.09944642,0.14410764,-0.5492042,-0.66903573,-7.223411,0.03466365,-0.91178614,6.201999,-4.649426,5.1608415,0.092946604,2.2858996,1.53142,0.13163656
3.5004911,-0.0005265237,-1.0651265,-1.9463809,-0.25965554,0.07275191,-0.056254942,-0.70961785,0.15626264,11.636613,-0.039987136,0.83090425,-4.002093,0.7815895,-0.51038116,1.341398,-0.7134631,-0.903631,0.71221894
-6.0254393,0.007143869,-0.51308787,0.3443278,-1.3126541,-0.35337427,-0.023343127,0.23339124,4.247508,3.1435728,-0.23122233,0.14872508,-1.9481425,-1.6200618,-0.27610976,0.32220113,0.003117113,0.02796167,0.469199
-0.531563,0.00056947756,0.6397433,12.492709,-0.21730104,-0.16881773,0.12196097,0.72121984,2.0155613,1.5324062,0.008898426,0.11353295,4.5093036,-0.17679514,0.43413225,0.22356635,1.4691191,1.4406966,0.1509696
-0.22056602,-0.0024638006,-4.816028,2.7770798,0.6333707,0.023369296,0.07944888,-1.387724,0.87662977,2.0511005,0.019600738,0.16482987,0.39943534,-0.2997723,-0.6940864,-0.3543349,-3.7196002,-0.8066933,-0.107489236
-1.8415651,0.0022847874,-0.4289084,7.0892606,0.1330009,0.20469758,-0.028821044,1.8203515,6.5088444,2.8082373,0.050062004,0.29338214,-0.9053929,0.22906177,-0.15716217,-0.2382045,-4.0519505,-4.109543,-0.05839391
-1.1047689,0.002714077,1.2523236,5.5615234,-0.23608565,0.049506452,-0.050173983,1.0027798,2.7078314,3.1116707,0.14103155,0.22510117,-0.8337791,-0.008993545,-0.27663687,-0.6932095,-4.7290015,-4.519193,-0.12573716
-0.8843062,-0.0007064114,-0.9971072,2.2469246,0.6191619,-0.606042,-0.07572868,-3.6228056,0.94538915,8.014956,0.027349366,-1.0188478,-2.907454,0.8042263,-0.46468478,-0.38918835,-6.1970854,-5.984593,-0.21229951
-0.5095359,0.0023015565,0.5423442,8.455894,0.22039647,0.41165617,0.21725458,1.1702045,2.7667036,1.8725833,-0.2318112,0.18315354,3.4933004,0.80726284,-0.46858588,-1.0909542,0.89485043,2.0779278,0.29137734
-5.899302,-0.0003771538,0.47086918,7.1022377,-0.75077224,0.045147125,0.08307799,0.18763742,3.538599,4.6956587,-0.09921296,0.4465577,5.4795327,-0.2499156,0.039854266,1.0465496,0.5177323,0.28841025,-0.20523559
-4.073248,0.000444382,-1.0438001,0.74275166,-0.4125985,-2.0182834,-0.057846908,-1.246967,-0.3062475,5.458558,-0.42932892,0.3962942,-2.528942,-0.58421403,-0.1060018,-0.3019852,-3.4995303,-3.0880919,-0.067080654
-0.92254853,-0.00014715166,-0.8480148,4.4383283,0.8459021,0.25958166,-0.07060275,1.5815,1.2901012,10.337207,0.5461845,0.21951328,-6.799426,1.1317939,-0.83396894,-0.5032684,0.045659564,0.192111,-0.18764256
0.42376772,-9.167256e-05,-1.2790881,7.0236306,1.0464314,-0.23196954,-0.09723026,-2.251701,0.29862416,1.0537757,-0.03172725,-0.14278351,-4.046463,1.3461992,-0.63038844,-0.48287222,-6.801604,-9.027963,-0.20894346
-0.8559781,-0.0004726428,-1.4433782,1.7198176,3.1812172,-0.05061833,-0.2039122,-1.0889257,0.58269393,7.79919,0.022569852,0.0033697295,-4.632774,1.5189157,-1.6007005,-4.405733,-3.6987653,-2.9284928,-0.058373164
-0.73769885,0.0004610509,-1.6433989,2.634083,-2.6928263,0.11605292,-0.13621089,-1.1891948,1.0164663,2.6073604,-0.015670039,0.49240443,-3.9668524,-6.605545,-0.90907705,-0.17125858,-2.3046763,-2.7672274,-0.11800792
-0.3988945,0.002120696,-1.4871202,2.036731,0.013628111,0.037991136,-0.0877786,-1.3282676,0.7777264,4.8533254,0.005624639,-0.3132688,-7.119868,0.5680688,-0.9256991,2.3984988,-1.9881482,-2.0114949,3.3167129
-0.6088932,-0.003789461,-1.9178877,2.0389988,0.9860445,0.022338223,-0.10720548,-1.1328255,0.5805839,4.930776,0.15309627,2.4482408,-1.483048,1.3363621,0.1205882,-0.6235831,-1.1860468,-2.1387956,3.146872
-0.06914099,-0.019234063,-2.759159,2.3160603,-0.3180109,0.88013065,-0.6542905,-0.8546067,0.30739468,4.967543,1.565544,2.7097504,-4.3290253,-0.25515047,-0.065089986,-0.0880342,-1.5787542,-1.9783505,-0.08058009
-0.7580072,-0.0010178561,-1.0294203,2.374253,0.4875594,0.0948357,-0.09888349,-1.1528245,0.7115095,4.8310037,-0.022688545,-0.070153624,-12.425812,0.93430513,-0.95617783,-1.0505927,-1.8390198,-1.8015441,-2.8917181
-0.63721,0.018604606,-1.2182053,2.3475387,0.93920946,0.04097819,-0.011746898,-1.0747682,0.7757575,5.310281,-0.01988217,1.266892,-3.3064768,1.4755597,-0.5922919,-2.103181,-1.546027,-1.7826844,-6.785199
-0.6855347,-0.029057227,-2.1973696,3.15731,3.8278804,-0.7059117,-1.3849013,-2.819519,0.84325373,2.8346117,-0.03416,1.4050333,-5.2416377,3.4761844,-1.3059152,-2.6642761,-2.8437166,-2.1024249,0.88789904
-0.46924448,-0.0053801937,1.0704648,5.768426,0.25757712,0.2828678,-0.079760306,-3.4584146,0.4959561,-0.21135637,0.60103613,0.28819913,-3.1164577,-0.41272685,-1.0622958,-0.48071134,-2.617098,-2.3448224,-0.83509225
0.69578403,-0.0053874636,-1.7006668,3.7952554,-0.09028438,-0.33372763,-0.06578571,-3.1048036,1.9148421,0.09640952,-1.3138384,0.26261437,-2.6036081,-0.21501529,-1.2601864,-0.14771713,-4.46051,-2.2818112,-0.05218171
-3.2138197,-0.0027248636,-0.2510014,2.0610306,1.319553,0.013839883,0.02725448,0.4158558,1.0483453,0.62855303,0.5562922,0.035557326,-4.237263,1.158814,0.18821903,-0.4432137,-5.3459325,-3.832745,-0.22175449
-0.7286957,0.001002736,-3.372875,2.9409153,0.62293124,1.061617,-0.22867237,-4.7387943,0.95341194,3.2695475,-0.033283528,0.18995835,-6.680393,1.5622787,-2.3792877,-0.27863595,-7.5300913,-6.6372037,0.06757149
-0.55157405,-0.0010576921,-2.2780802,2.1367104,1.3625551,0.6248352,-0.13299967,-5.690442,0.70011944,3.5149448,-0.024275616,0.35829216,-8.68971,1.5760334,-2.310542,-0.73050475,-9.734523,-10.077393,-0.31234276
-0.52052665,-0.0010249609,-6.4304657,1.846927,1.4808439,0.38659376,-0.12836629,-3.6177197,0.7408471,4.7345567,-0.04004896,0.43531096,-5.8411703,1.6340519,-3.1467886,-1.1351672,-4.8552475,-5.1650333,-0.43997335
-0.74595094,-0.0038839125,-2.8991356,1.7849838,1.8138485,-0.08015998,-0.21409985,-3.9797437,0.40026966,5.6063933,-0.057638798,0.6094415,-8.640312,1.673406,-4.894895,-0.37667903,-5.3764253,-4.942971,-0.9267163
-0.23954694,-0.0008208245,-3.6249852,1.6416782,1.9604723,-0.01143577,-0.028753996,-3.2501178,0.33701208,4.199724,-0.04062847,0.3845093,-8.046121,2.2676747,-1.5827582,-3.6630363,-6.7179747,-4.314391,-0.17058617
-1.0586712,-0.0004222007,-4.965395,3.106199,0.6535264,1.0300515,-0.16442071,-2.6561077,0.7060831,3.3434074,-0.03845382,0.3303789,-9.164747,0.5591415,-1.7528948,1.4333256,-4.5314255,-4.753916,-0.12521707
-1.7032257,-0.0006232049,-2.746086,4.404875,0.7122418,0.06616524,-0.17197752,-2.4359639,3.3882384,3.970444,-0.03231975,0.37293214,-11.060529,0.96566266,-0.9455077,-0.43764567,-3.329678,-3.5112326,-0.10908956
-0.9046839,0.00037144142,-3.5326488,6.531338,0.76944613,0.27407336,-0.18046893,-2.008267,1.5763783,5.026854,-0.020982819,0.57481015,-8.349345,0.77400565,-3.868499,-0.21380006,-3.1324377,-3.5407994,-0.14571576
-0.54703,0.0006906964,-1.6647639,8.96273,1.1771551,1.3240018,-0.07789589,-2.55693,1.7388917,3.7501154,-0.08341757,0.5885792,-4.4297256,1.1015176,-4.980524,-0.59352374,-3.8809094,-3.4406116,-0.24890825
0.5340795,-0.0014787142,-1.6018044,11.551569,1.3585737,1.4915442,-0.06700469,-3.736116,1.2752528,4.270535,-0.14509517,0.46472836,-3.9132345,1.3819568,-1.5286849,-0.8237461,-3.07488,-2.8921666,-0.25439346
-2.6890526,-0.0005550148,-1.3698733,8.345796,0.8250473,0.32263637,-0.059798956,-4.0772433,3.35366,13.094041,0.20058239,0.83849627,-3.3499022,0.9603897,-0.77917284,-0.4696271,-4.163978,-4.231459,-0.16998652
-1.6021605,-0.00061356474,-0.9716884,10.767261,1.2327726,0.0037892056,-0.12508371,-0.1796326,2.5877867,5.279951,-0.17447625,0.6263885,-2.3173077,1.951989,-2.0822752,-0.7143216,-3.3910553,-3.4943237,-0.27723253
0.34490845,-0.00038317754,-0.7873798,13.783024,1.0362856,-0.027704783,-0.07885065,-1.5616997,3.728815,6.6234846,-0.04984538,0.44606346,-2.7686155,1.332783,-0.6190186,-0.74993753,-2.1474884,-2.276437,-0.24843058
-4.1717124,-0.0006859578,-0.9904152,13.523155,1.1677833,0.18226367,-0.0787857,-1.5474738,4.6706553,6.720177,-0.111102164,0.32533467,-2.991851,1.5159862,-0.9979144,-0.70334643,-3.3141549,-2.8330019,-0.25652108
-0.24222755,-0.0016596206,-2.3395112,0.7324034,4.4530888,2.536411,-0.27978653,-0.58783925,-0.19068484,0.24990769,0.00012973201,-0.064653054,-9.784579,4.2492437,-1.2428449,-2.1293993,-1.2489606,-0.5858982,-0.718223
0.7178475,-0.0008110136,-0.73505646,0.3559571,3.7356005,1.0309047,-0.0601416,-0.7986459,-0.3390861,1.0378588,-0.0025393611,-0.074060515,-8.312938,7.5591125,-1.1382573,-0.9059134,-1.1791285,-1.6508192,-2.0420523
0.44407517,-0.0037314864,-3.04332,0.35079598,3.9824634,0.031772435,-0.24638379,-0.7444348,-2.6154125,1.612149,-0.010606661,0.094228916,-11.022781,8.507124,-1.6756411,-1.9063226,-1.1070668,-1.0785681,-0.50382435
-0.5965853,-0.008581938,-1.4451193,2.1564448,1.3297243,-0.4890199,-0.2163271,0.11517798,0.5051721,3.9374032,-0.052938126,0.34259725,-3.9176123,7.240749,4.673962,-0.8021356,0.12781592,-0.24064174,-0.1225992
1.873554,-0.0043909578,-2.1055753,0.29484442,5.7834067,-0.91686785,-0.13531269,-0.78278977,-1.2500552,2.4700456,-0.014041215,0.19727914,-8.161617,4.0730796,-1.264102,-2.6838272,-1.6949759,-1.3627642,-1.6284047
0.20166084,-0.006912936,-1.933026,0.03585576,7.557682,0.34708828,-0.17377475,-0.8027046,-1.7757307,2.185739,-0.011757021,0.25923446,-6.533211,7.235998,-1.0866214,-3.3276541,-1.079694,-1.214898,-1.3085954
3.3018026,-0.00017659065,-2.9731588,0.36555028,0.1520906,0.17816322,-0.14262241,-3.1926966,0.4834465,2.495383,0.6146632,0.19462158,-5.48016,1.3262358,-1.2198864,0.34170198,-1.7900472,-1.5611675,-0.23077537
-2.0323465,-0.001454556,-2.13203,5.987356,1.8156643,0.23209319,-0.14727128,-1.8951226,1.9945896,20.063122,-0.112903096,1.7947342,-6.2112684,2.324899,-1.215935,-0.93018633,-3.0175664,-3.0407348,-0.39572287
-0.0903797,0.015347271,-0.3929656,1.1922961,0.18406194,0.25582677,0.0057781353,-0.20021756,0.99076176,0.43031916,-0.072493024,0.22741406,-1.0140462,1.7026987,2.0452795,-0.1379089,2.225557,-1.5000796,-0.15911232
-1.34494,0.012807931,-2.5583286,-2.8102937,0.3423365,0.27956864,-0.25396797,0.7525204,1.1262087,0.40564477,-0.2419199,-0.08027797,-1.6510367,0.8900457,1.3727313,-1.218892,1.4366598,1.4437788,-0.2979853
2.31971,-0.096389465,0.24582215,-2.2490695,1.3891597,-0.23636883,0.28451273,-1.3602183,-0.7168579,-0.05512337,0.110006444,0.027889244,-1.2553023,2.5049524,0.35488397,-0.49204022,-0.15774195,0.8430085,-2.0596187
0.61013365,0.015178628,-0.6784337,-0.5501312,3.8381255,0.14992036,0.09338273,-0.30297998,-0.2186335,-0.3042826,-0.0031989778,0.025875898,-0.98297465,2.6190472,0.34038353,1.5695903,-0.31500185,0.16003059,0.590014
0.18401664,-0.0030852885,-2.998223,-0.53136027,0.28147146,-0.59522974,-0.06294083,-3.9004447,-0.015834665,-0.11284906,-0.028620044,0.054628644,-0.6556219,2.8572004,0.18780582,-0.036984354,-0.2268353,0.32426178,0.7050312
-0.06771974,-0.0063934927,-2.6034074,0.30338302,-0.86560684,1.3343892,-0.043428827,-4.1400046,0.3280172,-1.0937854,0.13014275,-0.009409064,-3.340335,6.875158,-0.57643247,0.56122106,-1.0182288,-0.13553485,0.7146875
1.2793552,-0.0008638258,-0.72646135,0.6009035,1.6833624,0.233006,-0.0004216779,0.47951162,-0.2544398,0.7077094,0.026744641,0.011914969,-1.0886755,2.143534,1.3785158,-0.96560097,0.16244234,3.2341971,-0.1327535
0.2650692,-0.053252082,-1.3987865,0.5821248,-0.45271078,-1.0928383,-0.12122048,-0.14832659,-0.36419207,-2.9178367,0.028310915,2.2522602,-1.2820125,2.5572677,-0.7567671,0.56071144,-1.0395103,-1.3409318,0.99308854
-0.2277161,-0.00086829846,-4.181896,3.895017,0.13920075,0.13365212,-0.09441053,-3.0172317,0.09213646,0.26086017,-0.03176452,-0.10021636,-1.9101356,2.7875855,-0.2261937,-0.3019416,-0.09593789,-0.25471985,-0.13997246
-0.7004566,-0.0027852722,-0.363795,2.3540974,-1.7750897,-0.37788832,-0.015981844,-3.4772906,1.4191724,0.8621386,-0.007837174,0.081504405,-1.6700987,2.83771,-0.3363738,0.37721038,0.642946,0.45726806,0.48055673
1.0695438,-0.0034027284,-1.5382724,0.06213099,-3.0235162,-0.098546706,-0.37018907,1.0944614,-0.6925748,0.33037475,-0.10647958,-0.47337437,-2.9483197,3.2920253,-0.54572093,0.569165,-1.6479074,-0.58135545,-0.55076563
-0.13646789,0.034343746,-3.1162279,1.8056482,1.3710086,-0.05956845,0.08853123,-0.48899165,1.7844162,-1.8702465,0.10628036,-0.653206,-1.9244605,2.933628,1.7141467,-0.3823473,0.09786431,0.65456647,-0.32729393
-0.9063607,-0.0025831766,1.6220853,-1.8918127,2.4072607,-0.045392666,0.34190378,0.9224697,-0.09572745,-0.37988135,0.015890218,0.20017608,-0.26374102,2.8631523,0.111264765,-1.1257997,0.72695553,-1.2256911,-1.0379891
0.35536227,0.009657121,0.82044613,1.4477177,-0.51114404,0.26686764,0.05556804,2.297305,-0.13574027,-2.8411644,0.054082006,0.09112258,1.1981531,-1.7988039,-0.030772703,3.4411516,2.0503094,2.4974823,1.8513918
0.7917467,-0.00028485927,-1.0309329,5.0177507,1.0346832,-0.2994069,0.17289627,-1.8310919,1.0087613,3.774952,0.13475023,-2.0972705,1.7074466,0.39215717,-1.1337734,0.22196543,-2.9504132,-2.065201,-0.23888388
0.964633,-0.006803385,-1.4996303,-4.677514,1.0279837,0.09669365,-0.14113934,-0.32563314,-1.8897194,-4.018868,0.029686898,-0.30052206,-5.9971237,5.231135,-0.18662103,-0.39856163,-0.2077692,-0.26322624,-0.27655274
0.514075,0.0004738076,-3.4560907,-2.0595071,0.9801251,0.0694134,-0.10371402,0.67588794,-0.52658373,-4.8241954,-0.0035145953,-0.56877375,-3.6791096,5.105372,0.38292164,-0.3125317,0.81547236,0.38215458,-0.19448957
-0.1931831,-0.003491233,-0.71958375,7.426406,-0.036718026,0.34742478,0.97281724,-0.67100894,-1.2670201,3.068863,-0.077644736,-1.0951781,0.41467914,0.69551504,-1.0256512,0.3522512,-2.5758429,-2.68915,0.00932294
-0.4064563,-0.00076611876,-1.8044499,-3.7038088,1.4702834,-0.039033744,-0.2111517,0.19233096,-2.9783204,-1.7725836,0.15324312,0.049141683,-3.1788597,-0.8430116,0.4563065,-1.2875541,0.265718,-2.1092541,-0.27433997
0.3871593,0.0044316067,-2.5746853,-3.7329428,0.6217414,0.0007331147,-0.07740938,-0.16401991,-5.409154,-0.9347453,-0.0017365024,-0.07319844,-2.5755236,-2.9585915,1.6454954,-0.11910688,-0.9579564,0.14320314,-0.11088334
-1.1394488,-0.0027129326,0.24972321,7.229279,0.06024962,0.12097136,0.04087839,-3.6370497,1.206935,3.4962718,-0.8475627,0.5089243,1.4991537,0.7081212,-0.8908691,-0.37863383,-3.35214,-3.591454,-0.16905865
-0.47173318,0.03239705,-0.31705245,-1.6840348,-0.12943727,0.6988896,-0.05891283,-0.33252805,0.5891928,-1.5012704,-0.026587518,-0.19610074,-2.688694,4.9986477,-0.38509768,0.0312752,-0.4126435,2.293392,0.12126683
-0.24211521,0.06798502,-1.0675639,-1.0871419,0.63762796,0.23582345,-0.03931871,-1.7418156,-0.3873394,-2.6828349,-0.25647345,0.09780767,-2.590566,5.582922,-0.26103923,-1.1705825,0.6785742,-1.330243,-1.1723874
0.18250869,-0.00084025454,-1.9895523,-1.0108486,-2.4213135,0.15339845,-0.051184807,-0.15115173,0.12838744,0.17468394,0.011311197,-0.0050438847,-1.917373,8.021676,-0.042547215,1.0293113,0.5887726,0.8588083,0.64380527
3.0603259,-0.0003998777,-1.5042617,3.1862755,0.9275682,0.0025692028,-0.11725476,0.12126891,1.5101389,-0.118088156,-1.6482602,-0.049904622,-1.1390909,-0.81458175,0.012911778,-0.49586496,0.7710442,1.3723067,-0.014515232
-0.16928665,0.0014560533,-4.0413504,-1.6362329,-1.4851856,0.10457353,-0.1581114,-0.07673643,2.116282,0.8510809,-0.1734171,0.17293142,-1.8627256,4.365186,-0.1769427,0.67858624,0.27665994,0.73708045,0.49714702
1.4408239,-0.021666314,-3.0041168,1.236821,0.38656214,0.23619376,0.0047406703,0.38514373,3.5746295,2.1344569,0.159124,0.43508884,-0.8064139,2.5236712,-0.3857559,0.098802544,-0.35771877,1.4372752,0.032612603
0.0012027393,0.009618116,0.15752846,7.2635593,-0.510998,-0.13649298,-0.022411257,0.071935914,5.9163656,1.7799339,-0.058248125,-0.036204845,1.331643,0.051346537,0.82583666,-0.302061,1.8927909,1.3888818,0.6862283
0.34148955,-0.0012078099,-3.4806361,0.13118967,2.5562525,-0.16570944,-0.2632234,1.1648827,-0.33466014,-1.9491683,0.06869644,-0.08436495,-2.8330524,-0.16165945,3.1324964,-0.53430724,2.548513,2.3668227,-0.14541285
0.23984657,0.0005570986,-2.7908294,-4.6711965,1.2823983,-0.2316463,-0.16353352,0.55649173,-1.5604854,-4.151089,0.0005115178,-0.47750065,-5.883424,-0.85329175,0.5312479,-0.8030304,0.4637677,1.2451397,-0.2006421
0.53927845,-0.011947188,-1.0484325,-4.6918745,1.3850988,0.024996413,-0.084718905,-0.22729108,-1.5058475,-1.691814,0.067763045,-0.19562116,-2.8318741,8.311496,-0.19983655,-0.4525118,-0.80971885,-0.70082307,-0.1802836
1.5704702,0.0006095312,0.93802756,-18.25756,-0.80014294,-0.1258378,0.059632074,1.1273988,-3.9477212,-5.6667795,0.08107694,-0.32781416,2.78113,-0.9994127,0.5472951,0.4189221,1.8336452,1.8156432,0.1733128
2.0119734,0.000848284,1.0368363,-14.215574,-0.92965513,-0.18982507,0.105450444,1.351957,-1.7037494,-4.8922415,0.03256364,-1.2487506,3.6475902,-1.1105932,1.1277983,0.47190496,1.9057943,1.9395734,0.2401723
0.67097884,0.0007369978,0.6170044,-11.375022,-1.0131315,0.084416874,-0.019884866,-0.16426305,-1.931167,-5.465211,0.1623159,-0.1982863,2.5374963,-0.8874565,-1.1323305,0.6489188,1.7504388,2.92752,0.26413563
3.0540223,0.0016063906,0.8841299,-8.92652,-0.8396179,-0.2000924,0.06844216,0.60112673,-1.2621802,-5.2723007,0.35290593,-1.1598506,3.3393795,-0.67873895,1.0487846,0.21240655,-0.62948537,2.3807435,0.14413853
0.9294658,9.861003e-06,1.0873581,-4.190119,-0.30086684,-0.3894628,0.13523045,2.6818936,-1.0948137,-8.716449,0.05503522,-0.7481659,8.625088,-2.7845194,1.8167768,1.2519028,7.624181,9.391072,0.53586566
0.92394674,0.0058613,5.7598863,-4.106289,-7.984201,-0.31918398,0.37032965,2.6686358,-1.076937,-8.768721,0.054279577,-0.7548123,10.300664,-2.7855394,1.4771737,1.8515564,3.3434446,2.4663827,0.78308374
0.35916585,0.004390151,2.1776228,-5.7132764,-1.5099417,0.10624346,0.0395207,1.0003271,0.04308659,-3.440994,-0.2194198,-0.5023463,2.1147249,4.0605903,0.66689026,1.3450617,1.0844859,1.6680541,0.5142505
0.7777821,0.0052340706,0.8567352,-6.572178,-2.242449,0.114057474,0.16876684,-0.5749166,3.3608725,-0.22044833,0.048514042,0.3479698,2.624504,-0.13695794,1.7072363,1.0975287,0.8824257,1.3519567,0.2914906
0.03919821,-0.0008947614,0.96037745,-0.26802313,0.8764074,1.3820724,-0.09753019,-0.28171617,0.04566978,4.2135525,-0.01042921,0.38150936,-5.7657413,0.6264742,-3.1221232,-0.57052124,-2.9743743,-4.5366306,-0.2517852
-0.44079366,0.0011505194,-1.3208512,0.4085932,3.195426,3.5537386,-0.10575971,-1.3706516,0.41113767,3.0614994,-0.044141937,0.2643671,-5.5500793,1.1792498,-2.5448856,-1.8916104,-2.1981938,-1.581756,-1.3281659
0.77029395,-0.0102164345,-2.132537,-1.3440821,2.332702,0.04357817,-0.1801253,-0.56345564,-0.7568299,5.172084,1.5492356,-0.41153827,-4.9458857,-0.64739907,-0.665205,-0.682993,-0.26403618,-0.5083471,-1.329859
-0.17911369,-0.00029128362,-0.99971396,-0.98401356,1.3329557,0.3612525,-0.10865959,-0.65834075,-4.3938107,7.117627,0.17004973,0.13362987,-4.6901374,1.4835764,-1.0983714,-0.69815177,-0.6413703,-0.76018196,-0.35797906
-0.7689256,2.594622e-05,-1.4993776,-3.653508,1.2869784,0.12300543,-0.12088659,-0.6095355,0.98146397,7.908962,-0.16843046,0.2911089,-5.1830945,1.8056295,-0.60043555,-0.94899786,-0.6338358,-0.60564077,-0.24518102
0.16329542,-0.001291319,-1.1369085,-4.7393665,1.475711,0.07523201,-0.10766005,0.19653133,-2.933373,9.026533,0.2148075,0.40222514,-4.5741363,1.8907073,-0.49662104,-0.70079494,1.397552,0.6318827,-0.32926324
0.22011945,-0.0021389592,-1.6381886,0.096048854,2.6661034,0.02005131,-0.1602748,-0.43121707,0.0068782126,7.818197,0.030092476,0.12583952,-9.466046,3.5202992,-0.44859964,-1.403703,1.2132303,-0.25557503,-1.8274429
0.60408205,-0.003652449,-2.5833757,-1.6991369,4.580555,-0.069999956,-0.20766474,-0.43703753,-0.105893165,4.753844,0.022034034,0.31012267,-8.6342125,5.2818794,-0.0138527695,-1.6314276,0.7377904,1.1657099,-0.4620814
0.054212034,-0.0054902597,-2.9353318,0.0010968754,6.3741837,-0.086177275,-0.27582437,-0.45098624,-0.03567836,7.0230384,-0.00017814327,0.40151605,-10.869832,7.0625043,-0.47382358,-2.2130222,0.8091217,0.4832464,-1.2754614
0.12419077,-0.0005752033,-1.977408,-1.7325972,0.8880037,-0.31324965,-0.19058973,-0.597103,-0.23123847,1.7925341,-0.063784264,0.038561184,-10.00562,4.5558014,0.35493883,-0.49493614,-0.16795084,-0.86939055,-0.59216577
-0.19528313,-0.0058583408,-1.8674221,-2.900596,2.291433,0.12061926,-0.509012,0.8933605,-2.0355992,1.4177021,0.10003395,0.12853841,-6.279167,5.7348537,-0.40346906,-1.1216307,0.02331671,-0.37475264,-0.43683377
-1.0096794,-0.004437835,-1.8480291,1.0189179,0.5994033,-1.2982385,-0.53586435,1.5754994,0.490557,-2.4821088,0.09560445,-0.027166788,-5.0314026,3.721583,-1.4375973,-0.58241624,2.094942,1.298842,-0.124821365
0.6608936,-0.00046273597,-0.99995846,-5.7227287,0.7922225,0.064574204,-0.056172352,0.012045427,0.53301954,5.873394,-0.28961718,0.5930061,-2.52644,1.0083767,-0.60811746,-0.3468193,1.54472,2.1201048,-0.22356914
-0.8208128,-0.003149343,-2.3023756,1.4503473,0.8583306,-0.38583478,-0.12547113,3.3743029,1.604337,-2.075872,0.0646204,0.700173,-5.184027,0.6283218,-0.63781065,-1.0292411,0.68942386,2.332612,-0.22064887
-0.57256263,0.0012798127,-1.1232493,-1.7088996,1.229358,0.87343746,-0.044315618,-0.0017331487,-0.64456284,6.7540054,0.922209,1.114954,-2.3416178,0.8842553,-0.43909705,-0.66799784,0.90407044,2.7264163,-0.20760931
0.5157716,-0.0004076062,-2.0437722,0.01347073,1.3576802,0.3682544,-0.082266845,-0.6667805,-1.138114,6.628314,-1.4019399,1.8471595,-1.8419092,1.1824807,1.9685699,-0.3527893,0.16609612,1.0983145,-0.26203513
-0.10212666,-0.0013101699,-1.593868,-0.22485186,1.5019174,-0.036549423,-0.12160119,0.7108905,-0.32912117,10.970231,-0.07694052,0.7105196,-4.9128814,1.9156721,-0.6614777,-0.8234113,1.5268239,1.8817176,-0.35393453
-1.166451,0.0007879995,-1.2352489,0.38944736,1.9109763,-0.567001,-0.07499262,3.267306,0.5506966,7.30722,0.14219782,0.31447938,-3.7287114,1.5130379,1.3468072,-0.6195373,-0.87862843,-0.81154233,-0.14713986
-0.3683735,-0.0060051647,-0.25449353,0.46656856,1.1083137,-0.1979543,-0.04944139,1.0129571,0.4366621,7.3979683,0.11895066,0.18723316,-2.2555208,4.8804865,2.7367167,-0.3494905,-0.8057316,-0.99351186,-0.14989509
-0.41276538,-0.007259824,-0.27170363,1.2107755,2.6727676,0.17002368,-0.046791244,-1.095339,0.6169697,9.145738,-0.13520746,3.2016308,-1.6004726,4.747404,1.0240475,-0.61878145,-0.61343265,-0.7210082,-0.3362638
-0.30552182,-0.0008516763,0.5357425,-0.3474151,1.3042958,-0.4939685,-0.09035375,-0.10410388,0.376564,9.048686,0.36736572,2.5102556,-3.2929986,1.5201507,2.1943517,-0.5880386,-1.165109,-2.255127,-0.20246744
0.07633769,-0.002534297,-2.1792152,-0.060005173,-0.75497997,-1.1613995,0.05426645,0.95210946,-0.047733888,-0.93781525,0.00784825,-0.10188754,-7.7820277,6.178759,-1.2615198,-0.18718064,1.1335932,1.1547,0.114920184
0.7269837,0.0021458166,-5.6843457,0.8625198,1.0281606,0.07083375,0.50110483,-0.54184395,-1.3654946,5.546178,0.5064016,0.11981596,-4.204523,1.2071755,-1.8079377,-0.4934876,-1.1184886,-1.4650819,-0.61975646
