0,1,2
2.2936337,38.723736,-8.481958
14.027941,-7.571001,-0.41818726
6.1979413,35.550346,-10.744235
-2.087253,-23.304783,3.3280551
20.63866,23.113482,-9.267495
-25.759937,-23.89769,-21.586414
-24.167252,-22.633091,-25.119621
-24.114592,21.566528,15.695116
31.02332,17.645779,27.096592
-31.924927,0.13565741,-38.549637
-21.621267,18.568825,-18.162985
-10.749612,37.14759,-13.858027
2.0684574,-26.70873,-3.2738147
-1.0053474,1.2334085,-32.067837
-5.4338336,-16.15939,-27.409628
2.4145799,-11.157424,-31.640137
29.7853,-26.489525,3.0915148
31.81271,-25.73275,5.700003
30.951645,9.017734,-0.5935359
30.74792,7.8078065,2.9766474
-1.0315067,39.471382,5.1945405
-16.524496,28.151653,10.6512
14.461851,17.287968,18.685425
29.241848,9.333836,-0.8586109
5.538654,-28.524002,9.713269
6.343404,-26.349777,8.819063
9.383914,-5.1962223,-38.603374
6.848825,-29.184841,12.068017
4.3491197,-24.837496,10.727531
11.208214,-4.612141,-42.57201
6.2614655,-25.827467,4.5297017
33.482964,-2.8479319,15.913973
-32.609837,-42.343796,-7.8832636
-0.7513763,-24.42528,6.194825
32.094276,17.941727,3.8366003
25.686245,-15.461052,-2.2306063
-24.575333,3.79191,-7.994528
-28.296137,10.191858,-9.658665
-33.047665,28.636303,25.35494
5.1854424,6.426359,-26.42027
3.8890169,36.127293,-24.455675
0.48063916,-5.8004637,-5.0975804
16.275108,2.233928,-8.263417
16.190607,0.86320865,-7.2130594
23.65992,8.331043,-1.042739
-2.0043216,-16.959143,-32.703926
41.429066,-14.094799,2.516642
11.555335,-44.93751,-30.041866
19.36365,-47.017437,-25.696941
44.262924,-14.719769,3.0056636
-20.370655,-30.819195,-7.7464924
42.061462,-13.123541,3.4553273
23.848375,-12.750578,-18.80785
0.7283403,-42.596443,7.3772225
-7.080801,6.6786814,-32.252033
12.157642,17.07345,-32.348522
-5.2989235,7.741735,-34.40135
17.833853,-26.446682,-34.32392
3.597211,-5.178801,-50.988964
-17.600903,7.512752,37.774982
-19.307888,8.948724,38.663998
-21.599274,7.720693,40.317284
-24.274315,7.87401,40.394875
4.9417777,-28.871248,-28.503809
25.605087,1.4677616,-6.2676105
-20.560076,-21.088865,-19.43002
20.03888,5.4242163,-2.325099
-8.142683,-31.391525,-14.557515
37.83702,-13.137791,-11.7404175
11.939207,-1.7198118,-29.980286
6.776515,37.366844,-13.253691
-2.0606267,6.4248233,-42.336994
17.479475,-6.88353,5.4856005
14.436472,-17.906557,8.142056
25.81638,8.138995,-2.5538535
-29.727121,-2.6113687,7.813658
-30.888517,-1.6961474,8.703929
-30.454842,22.515186,3.329566
6.417831,9.993437,12.7109785
-17.003008,29.076172,-9.684363
21.33777,35.370464,-3.3596466
4.4727325,37.91146,-8.953213
7.6725945,2.1902122,-39.11104
9.58871,13.903229,6.905812
8.990832,12.089243,8.155118
6.1845098,-54.625744,-9.010647
2.6887777,-10.105851,-12.01155
-9.879368,-29.207882,-17.202509
34.91809,-24.441671,12.18715
-4.542903,-0.54450035,-6.000399
-6.581128,18.913643,-11.663457
-5.5546055,-30.49868,5.580458
1.4125563,-43.855583,9.884478
-37.608185,25.955246,21.535095
-36.796364,27.696663,21.373642
2.0699985,-43.458733,12.28708
-33.242683,24.145733,26.351734
-32.645523,24.94965,27.612795
0.7324327,-42.45748,10.315679
-35.200115,26.799816,23.624315
-35.128654,28.414387,22.804949
12.028732,-1.1008568,-40.144417
-3.257421,6.4377522,43.31908
9.6687565,17.91982,15.530378
-8.578697,4.728933,-14.508221
-24.621906,7.0726223,-34.446167
-25.272041,8.462917,-31.100937
-10.642303,9.725795,-31.454573
-9.205063,10.314695,-31.078823
4.3049994,25.263014,-14.131465
24.766552,-1.213247,0.029517148
4.987874,24.02393,13.825533
-14.254752,-30.699942,18.219574
-20.738632,23.791302,38.967213
9.372143,-14.58342,-9.0094385
-19.126036,11.30558,50.639816
-23.954123,-4.9876533,-1.4252491
6.5209594,-9.489499,-15.384019
-0.6931127,-6.8381186,-15.274501
0.32148877,-5.453976,-16.730394
-11.728055,45.743706,27.080008
-10.806552,44.402664,28.803295
9.329238,27.99192,-19.066486
32.24616,-22.511131,-15.467788
-7.7257,-15.760901,-26.680374
-23.091274,31.613428,2.2361896
15.487425,-35.156757,-20.677187
-10.841167,25.132261,-2.9404252
23.198978,-9.036237,-7.671064
35.928776,-12.470979,-12.263139
16.246248,-32.40836,-10.835091
16.531406,-31.79195,-7.7410107
14.202134,-31.925869,-6.5751705
13.906328,-31.108776,-9.365331
13.867333,-31.096851,-12.251606
16.771027,-35.620224,-12.966677
14.942429,-34.566593,-9.148755
13.636515,-34.05926,-11.8098955
11.496309,-32.712364,-10.590549
11.811109,-33.370365,-7.9609756
13.646692,-35.643627,-6.9146943
11.98746,-35.602306,-9.803981
8.8728485,-30.09007,-14.207687
4.5752826,-35.87096,18.340054
18.625546,-10.426583,-47.492203
6.920216,16.769655,-29.55319
34.44484,-3.249203,6.022668
10.498955,-10.919436,18.53768
32.749874,-24.01575,-5.9465194
15.79274,8.761884,-29.939257
18.833157,-38.59941,-4.7016196
18.225636,-37.690907,-6.0684533
-12.220619,-4.975488,-29.499504
10.344497,-31.136827,-37.551247
35.62508,-14.551989,-14.94658
29.316954,-17.387918,5.8554363
-29.512354,-10.733231,-20.462076
-39.81406,-6.486136,-19.572819
-30.433626,-6.794848,-14.245777
-40.650875,-5.022442,-20.557846
-41.464504,-3.3338063,-20.551758
-28.672832,-5.5982614,-15.397315
-34.63066,-6.476008,-17.54198
-33.11196,-6.088223,-20.181961
-31.564827,-6.6197066,-19.399794
-33.067886,-9.050209,-18.723475
-29.667048,-10.6762495,-21.998608
-25.689762,-13.762819,-20.191671
-27.615839,-8.567216,-18.672676
-29.300991,-9.231395,-17.47505
-30.410759,-12.4813175,-18.549166
-31.997923,-16.188328,-13.709025
-26.944492,-11.544012,-12.172638
-28.986681,-12.525166,-15.459687
-32.773464,-10.022954,-14.040997
-35.10264,-10.605849,-13.502724
-32.499664,-6.0813484,-13.527079
-26.998255,-28.513813,-13.98992
-26.574286,-29.007198,-11.322526
-33.987766,-12.665335,-19.353327
-30.538599,-12.052528,-12.227678
-42.35206,-2.2571065,-2.8278427
-25.196598,-25.980398,-10.95597
-26.8735,-25.731396,-13.719169
-25.080078,-27.826736,-8.54316
-22.979565,-28.431164,-12.000477
-22.379433,-24.379282,-12.604126
-20.641592,-27.387127,-12.3769245
-21.712315,-29.123814,-9.399832
-23.24931,-26.741013,-14.654816
-15.119789,-22.150139,-11.122877
-16.664824,-24.30848,-12.199075
-17.007046,-21.636265,-10.668058
-16.864027,-24.513948,-10.157053
-27.54838,-26.22158,-10.270203
-21.850683,-26.312243,-10.225754
-25.668251,-24.281424,-7.5042872
-23.612625,-23.325083,-15.638579
-26.23538,-23.14713,-12.822877
-23.281818,-21.512169,-14.022488
-21.31488,-18.804983,-16.995481
-26.512892,-20.095547,-18.140936
-25.812078,-19.590803,-18.022781
-22.518978,-16.74689,-17.792585
-23.411846,-22.592636,-7.924765
-23.535995,-20.69415,-9.412248
-21.776577,-24.603638,-21.805992
-23.096087,-23.808874,-22.931955
-18.052664,-34.193,10.534972
-22.130322,-12.626362,-23.009657
-21.975912,-11.322609,-24.927578
-22.4863,12.24075,-36.148174
-21.643301,-9.608276,-26.653002
-23.523684,-10.5995245,-26.638842
-1.2668998,2.6844163,-11.280394
29.288746,-5.011974,-25.246359
7.6176453,-23.881798,-33.43196
-17.429504,-22.886265,-22.156322
-17.902657,-2.197011,-20.71582
7.6886516,12.153267,-37.721634
3.3279278,14.094719,-37.372932
1.5545038,-15.009633,-25.5232
25.801569,-33.25976,-3.9824789
-3.8283422,-14.234819,-27.708588
-18.924564,-26.06221,-24.639673
-4.5474668,-13.044454,-29.90577
-19.85298,-2.1082458,-20.563646
5.8140597,12.904572,-37.737762
-12.208338,-7.27391,-19.614342
7.8575153,-24.122492,-7.1340804
5.5667343,10.733853,-36.573315
21.966911,-18.29491,11.5023
-12.074933,16.255463,-18.259298
9.208603,-0.6519773,-1.3438865
-16.193472,-24.279669,-21.002954
12.843695,38.096733,11.555516
-0.9514543,12.629809,40.910374
-8.788311,-15.421844,4.4950137
-28.313396,16.910486,44.731224
-25.996685,6.196051,40.607864
-10.957139,36.03318,36.101963
-13.582693,7.3191233,-20.764082
-6.903641,24.360634,44.59933
-36.31575,21.660423,38.502186
-17.5786,-31.03685,11.306735
-15.434259,30.057892,39.702778
-1.4430978,24.088837,35.95485
-15.189485,-26.481302,9.968678
-7.217725,23.333374,35.538918
8.511422,47.61927,16.206306
-20.435753,-29.54585,9.543144
-26.816154,20.66913,44.67552
-6.977388,20.089048,-21.704342
-11.179313,-17.956635,-7.85592
-29.060701,23.701357,45.30272
23.150978,21.079315,32.924313
-21.21913,23.91504,42.97101
-26.617521,20.29971,41.648655
-7.5861526,-12.644501,-11.791844
-21.04357,18.029732,44.67818
-5.0180206,-10.90532,-12.921888
27.224209,-10.383427,25.978975
-27.356264,16.199068,-6.0234847
-10.478157,-10.9283085,-7.071402
-24.044804,9.49543,34.10521
22.394558,-22.377916,-3.7084694
14.766528,32.051876,-12.091988
-27.969086,27.3037,40.875652
-33.839226,11.003557,-6.339307
21.507217,-24.233324,-5.8271203
-29.500025,18.450123,43.32293
-9.534919,-12.531611,-9.268972
-24.767124,19.95714,45.959923
12.003635,18.310259,46.40836
22.716633,-5.645712,-10.751129
-6.055537,-3.8769875,6.1719975
-39.526165,-24.639091,12.555951
-11.154333,22.094875,39.22876
-34.280346,-30.429976,-2.2710986
-2.6334393,-20.232908,18.119833
3.8365734,32.805374,-17.186161
7.389234,26.290516,-9.844169
6.23306,27.243298,-9.328005
6.2231364,29.87027,-9.217725
4.069183,32.186665,-15.593789
5.7544127,32.37571,-12.389571
5.997536,31.73167,-10.524471
5.485978,26.734068,-12.27927
20.258112,-42.706257,-19.575811
21.19814,-40.368206,-18.039179
20.917557,-41.90854,-22.42261
17.536701,-44.332245,-21.525038
22.758997,-41.805916,-20.185253
17.107203,-37.31452,-20.103384
18.008575,-44.173374,-25.29628
17.630726,-41.22998,-21.839859
18.331184,-40.30961,-19.176313
16.764694,-42.167053,-24.630737
20.01126,-39.167915,-21.104527
19.068493,-39.14256,-25.206038
24.039291,-30.146227,-29.94745
27.653198,-32.2392,-33.939907
27.639223,-31.652351,-38.44319
8.790486,16.777794,-17.748863
26.434742,-27.414082,-15.76547
-4.866141,-8.060909,-5.033124
9.315093,-11.028009,-15.354045
7.189598,-11.469756,-14.584347
-25.009874,12.361411,32.32902
-14.851913,30.175327,18.072657
31.792564,-29.190971,-3.0073335
8.995176,-8.970072,-17.40879
6.4329667,31.82278,-21.017029
-29.294497,-6.843403,-3.9162261
23.905857,-16.869421,-13.918967
23.305304,-18.569246,-15.092481
-21.694397,32.54221,13.99365
22.859684,6.0963736,4.0341525
22.515032,7.673054,4.060573
22.173927,12.771106,2.50714
20.222822,14.287308,0.47599673
25.899576,-18.949892,-11.17875
-17.247154,27.854677,-10.403252
21.071907,-3.2254615,-2.8677082
-10.9823265,-26.462988,1.0656947
-4.2554526,-4.411919,-15.026745
16.824823,23.921652,-7.286583
-1.7878451,-35.08164,16.042938
-20.039831,9.937918,48.64192
3.9579632,-1.7557193,-49.925934
1.4011956,-0.4646075,-49.67131
19.947905,15.220463,-1.0275612
39.617702,-10.672629,-8.487965
14.7172,-8.510523,-50.55461
16.886868,-9.009901,-49.33207
18.859295,-8.709709,-51.263844
18.715664,-11.279808,-50.400757
21.085558,-10.421886,-51.508175
-30.671762,-4.1087093,-4.2370634
-30.338121,-4.168065,-2.2548707
-30.315939,-2.5220892,-0.3164644
6.0789685,-6.869662,-16.832268
-4.6735845,23.987738,-7.4998417
-4.4842286,21.556202,-6.950416
-5.291871,24.227942,-8.985212
7.196005,12.244015,39.637463
5.6781077,10.349792,37.710705
4.6338525,13.069455,38.027428
7.0766025,14.438719,37.72692
-9.740299,-10.661873,6.075202
-9.975523,-10.829826,4.3340807
-23.278679,32.33218,12.659137
-11.921829,31.852577,13.073675
-33.703587,22.031387,5.765878
-4.651647,-8.143009,-25.876522
10.308695,16.28199,-13.081891
20.644737,-49.574303,-18.101625
33.436996,9.413548,-1.754805
3.0974605,6.888534,-28.117035
3.702395,-52.48828,-8.394631
-17.630573,10.58549,49.766376
13.971648,-11.435551,24.05333
13.075465,3.5349245,-14.368021
-10.180224,8.637824,40.46511
-18.107218,33.2807,8.47345
-16.190126,32.70552,9.341579
16.610031,7.3386483,-29.199492
-38.566822,-21.854658,12.790351
16.75766,-15.897746,17.078773
34.10211,-14.387851,-10.1579075
16.389172,-3.2442672,-32.595993
9.730641,-10.660612,-25.500038
9.043019,17.092827,-31.11322
-10.185399,37.025948,4.06476
-7.3770976,38.397423,5.2498083
28.999252,7.1949444,8.576015
-3.5252042,-38.136715,-4.6662955
-10.250251,-32.15883,-12.141549
14.41945,-4.8739824,6.701458
-1.0721468,-5.8976727,-9.388412
7.1853867,-0.03691395,-15.437845
-24.010395,2.8520358,-5.0002613
19.213377,31.916624,-2.0526695
-2.125594,2.7687361,-41.046566
-12.937182,10.521977,44.44146
11.127377,31.221771,1.951249
6.2445803,2.6845813,-20.076487
-11.712088,15.909926,13.477018
4.5361304,1.3627683,-8.898212
27.037754,12.9261055,32.25061
-22.320658,19.82013,21.986952
10.458106,24.77522,27.490223
-25.380241,16.938755,16.9494
-3.8164833,5.237811,22.064707
-3.2790802,16.183895,-4.074171
6.0234833,6.315555,-1.4678363
-13.13898,-11.464644,6.0457973
-8.870612,-10.351495,8.40611
-15.848325,10.558725,37.7979
15.11734,18.237156,9.991438
-15.161928,5.111762,41.465546
-18.270226,13.307058,46.607994
-28.267714,16.79638,3.1127346
23.017805,33.717323,0.77353287
-29.506472,16.19218,46.628426
2.124538,-26.674932,6.4353566
-8.49628,28.623377,38.5735
0.54517955,-18.0021,9.159938
4.763136,-10.607045,-6.6757627
-4.766502,25.17278,40.20866
14.871555,39.87837,-7.8735476
-17.675064,14.053486,19.05422
5.0295186,-8.231139,-1.5451137
-2.4270232,-10.925934,-12.436192
-24.530697,-14.896373,-37.685246
-14.187982,6.0946007,43.115784
-6.9233613,15.528406,30.006529
21.761366,33.784985,-0.49293032
5.6333046,-9.535079,2.066989
-17.26453,-11.123182,-0.087830365
19.483547,-20.008448,1.4861581
1.1942766,-16.632532,6.8713017
-8.366861,-37.09094,-3.3103418
13.884179,-8.052535,5.0745974
-5.3140454,-15.506962,-7.8737392
7.8878675,-12.9945965,-5.6698275
5.1687984,14.903134,51.80802
8.506849,5.91472,-7.3105283
-17.95201,19.245382,35.310307
7.0170493,-5.197917,-0.91377103
18.446585,-20.234257,22.75823
18.545172,-34.31446,4.086613
-26.259575,0.23351565,28.085201
-8.346897,33.72899,22.865164
0.9890287,-22.04838,9.983589
-21.24738,28.85231,18.01777
-5.235558,40.062428,19.126902
-38.302956,30.029722,0.6546669
-17.184483,8.6853,2.8757286
16.00688,26.785297,9.243871
0.734442,42.02098,37.541718
0.9680296,18.400911,37.99692
17.431774,24.615602,17.59359
3.1875918,-6.6633363,-11.366313
15.928645,-7.963179,32.7864
19.0063,34.23321,-4.4155207
3.6574874,-13.184991,17.532698
1.4588063,-9.456148,-1.3603513
16.07534,40.526733,-5.860522
-16.085833,-6.3414407,38.338192
-24.494951,17.536018,19.36916
-1.9539863,-8.002199,-5.970969
5.9824123,17.204079,50.115448
-3.6361632,-9.024389,1.6635317
-37.68061,13.656198,12.388779
6.1819777,17.18611,-31.649433
-7.331746,11.988652,11.27006
5.5731783,24.635946,-0.31191087
-26.299044,22.265596,13.969962
-7.7030363,2.9711928,35.27861
25.027758,-27.461273,-19.227436
13.802861,17.52177,26.695957
-39.295,11.365153,11.090315
4.8964825,40.06184,14.894719
7.673306,-0.9356845,34.066753
2.8116844,3.453165,4.151101
-9.329335,1.9800721,5.6241603
15.111501,38.15615,-16.576118
-8.3717985,2.2229095,9.969212
-11.0132475,-17.20394,-5.664598
-26.952902,15.533549,37.565506
17.274601,9.549651,5.847267
2.6487982,29.402887,34.950317
-9.970459,24.630533,44.69932
0.023639727,25.780252,33.10018
-25.646074,17.195454,11.010307
-10.13404,-4.5481596,0.9747389
-16.37495,-1.1959915,2.3265362
2.9917407,11.385738,3.6200676
-27.781992,-17.208733,30.089777
-14.554115,-2.5537493,3.5920062
-7.9089575,13.687667,39.932957
-1.0307875,26.328974,14.76899
5.0937915,-15.782593,-3.993687
-19.298761,12.235794,-1.6765335
-4.6345425,-10.199621,18.746382
5.4774556,41.55896,6.0464973
15.832554,37.419147,-14.882523
-10.180165,-4.7414308,-1.9358988
0.85461783,-15.43961,-15.768761
6.0383377,19.136683,21.122261
5.2530317,-10.325535,27.22848
-29.406837,-9.931771,19.533155
-1.4470788,40.866158,32.74377
-17.326729,-7.419386,39.54835
5.21427,35.55836,17.320576
18.488232,-7.353563,10.565753
-12.652872,10.861447,-30.332966
-38.32527,0.4422584,8.339776
-0.39449075,23.51644,18.41684
8.905826,-2.223316,35.887096
-10.633457,29.048801,43.979202
26.816597,2.1703856,7.6639676
-4.6803927,-4.4545593,29.461926
8.495054,-13.935833,18.268276
25.415165,-9.132166,-6.261989
1.9535954,-8.608031,10.96314
14.867964,9.650765,12.7149725
7.659549,-15.707545,-11.018701
-21.250902,-9.658143,-8.739135
5.018425,9.194534,7.478239
5.053613,-13.516474,-5.7818475
8.793777,-6.0221105,35.911396
7.30853,19.021435,39.734573
1.0030763,24.487894,3.275417
-17.416878,15.480038,31.93856
26.132887,-12.546381,0.78696287
-22.768341,10.091848,-5.4207406
29.650822,-18.716026,-6.352449
-13.08995,16.999973,19.985346
16.739262,21.24401,4.4691653
-25.251774,-1.8135383,-4.043926
-33.159306,-32.35076,-2.3584878
18.869415,34.339703,5.0664625
-7.0955296,-11.444519,10.590049
-0.24653314,-15.405274,-8.177283
21.380672,-14.531458,7.792771
24.72379,13.848911,34.04014
-20.480919,18.161398,41.041397
-4.0770082,3.528833,24.963074
-27.11095,13.64964,-4.346351
3.3778398,-8.085465,28.023071
-25.057959,-8.1129,12.11827
-1.7964214,32.08982,17.370846
-7.1343107,-18.207846,-5.139561
-4.7663965,23.891582,1.4102473
26.870478,-9.823781,-5.4187436
12.098366,17.416197,4.797266
-18.04708,12.775586,31.013807
-2.272762,-0.3319976,3.9979532
17.853977,8.12074,17.52434
-6.962963,41.200237,18.126318
-19.214628,-3.8181982,-6.634628
2.177717,-12.50996,3.5666485
-9.686037,26.626093,19.43075
-17.55188,-18.571371,-0.7920252
2.352943,22.277107,3.996974
-10.626964,-16.966806,25.7619
-18.907795,7.1925125,11.105751
-34.751778,-0.6636865,2.059709
-15.401313,27.199268,16.229141
10.159218,-1.0725365,-9.73174
11.920521,-3.4203591,10.718034
-2.2945385,6.3154483,36.766148
-16.816162,-4.5004363,0.8463805
0.5910586,8.064216,4.137935
5.649826,32.799362,25.204624
5.932661,28.105904,18.696444
-21.03918,24.564354,45.32364
19.320583,12.843767,15.674533
9.065873,19.87607,34.96913
-23.173325,12.013325,49.269505
-22.569088,12.629818,47.048172
5.467015,16.361816,-2.405873
-4.3460965,-15.02764,-0.43895832
-16.604822,30.832632,22.958874
13.603628,-11.933014,7.07459
-26.816753,-6.000291,34.714725
-12.2710495,7.7937694,26.47644
-28.711103,9.309449,8.777469
5.600544,14.535855,13.599454
-3.3044276,-4.795386,11.708813
18.494537,-3.451446,31.765493
-11.738961,12.961863,33.070606
7.4938736,18.63436,-3.6239614
-10.499057,5.1043086,-1.8130915
3.0051432,35.90968,21.95336
-24.341892,-0.64464056,6.2601123
1.5873591,4.080297,-11.416724
2.7923198,15.979705,6.580269
-15.8829,36.332882,15.1268015
10.427907,-12.287211,-6.7301674
-7.1206217,11.097873,33.63297
-20.632908,-8.124148,37.94045
-24.891304,-18.97075,8.321064
-3.247243,31.200806,26.77469
10.297434,-8.291973,-7.9893136
-13.418792,1.1182885,9.451749
-19.99343,10.8612795,42.99663
-6.449246,31.524605,23.426664
-10.413833,3.7105496,30.986874
-24.615442,-6.245953,5.8864655
2.266188,46.962135,28.958372
-25.47586,-13.4913845,4.3189545
2.8842409,19.084232,-2.5692074
-27.964056,16.869259,18.43941
2.9337397,-8.174054,7.2228684
-11.25545,19.359928,22.391014
18.27415,2.507554,3.9434352
-11.676,15.77571,35.254738
9.34284,25.833136,21.838058
-13.890435,36.107506,24.795332
-4.0412474,32.703255,29.294611
20.769693,13.064139,15.026917
18.19128,37.475765,-15.521075
7.9577646,17.777464,49.010017
-19.732649,12.366635,40.8765
-10.9129305,10.30158,9.198378
11.174513,4.2845917,18.88376
3.5673351,11.62134,-3.4776554
4.848976,47.36168,26.102507
-22.151604,-2.5277462,12.075909
11.322252,-14.617203,12.184871
-9.447086,7.450503,18.0532
-5.6193795,-1.4387949,20.125677
19.670954,30.906185,11.01933
-10.764797,-10.516031,18.516144
-9.712153,-2.5895138,2.818138
-10.736394,-8.599487,24.52554
23.343155,7.150876,24.121721
17.29829,34.45023,-6.4806476
-9.814932,35.525,-15.688221
-7.4833317,28.323286,26.591751
-11.783046,10.874503,-6.0585456
-5.5254107,39.933376,35.75939
-3.4392526,46.616272,25.764153
27.346043,17.503119,14.286847
9.902238,25.464937,15.696815
-9.767606,13.064519,-9.592666
-2.3545768,16.927979,6.6296926
0.13651006,22.979485,11.168491
16.525465,7.112833,24.066313
23.834797,14.720977,20.833643
7.8486557,9.293784,-3.6803787
0.6802379,32.628178,27.191254
6.7862926,-5.8794465,22.356419
-12.734213,-0.03528163,-6.979808
-4.111575,12.534255,19.421513
-11.662621,-7.392072,17.107235
-12.899994,9.520264,15.704113
-15.25559,1.758911,12.342928
-21.863811,16.538197,-1.2445254
20.63894,9.563551,22.419577
-20.304232,-34.65664,9.751793
-16.320515,34.87872,23.73912
-17.293406,-10.431349,14.641202
-17.004347,24.292719,42.12816
27.62035,4.8693867,15.664599
10.058886,-10.159325,-7.4944854
-0.1786551,-5.5253935,37.761963
-4.4969397,8.281525,28.022976
12.526913,9.939627,22.14894
0.42523876,39.588737,-8.052745
-22.900057,3.668179,4.6893783
2.6997173,41.506203,16.244457
24.589277,19.653536,21.874575
-29.901293,5.684678,-8.749983
13.651873,9.665356,4.4159904
-19.032284,5.4861603,18.520212
-2.7042277,34.86588,29.906384
-10.981938,34.831947,-17.679136
-19.620985,11.306829,-6.607513
-8.662108,11.880856,-4.361724
-13.007393,25.028902,38.942825
-6.6934595,7.873929,16.811071
2.195197,11.179275,9.520984
-27.266176,7.8731227,16.159058
-8.395925,14.368879,6.952283
-23.021015,14.966566,45.790035
2.7925801,34.44564,-37.68291
5.3892093,6.536348,3.9205332
-26.916132,-0.4403486,-3.4994724
-5.2643304,-14.983064,5.075803
8.572903,27.344131,9.595963
8.307404,20.51867,2.1604197
-2.5373874,-6.6015143,23.289503
-20.617939,-9.561898,-4.930597
-10.699595,-10.069103,0.53603816
-6.813357,18.12409,23.496126
-20.02587,7.6917443,3.1806254
1.2104497,22.855219,13.671364
-19.993248,-11.89154,3.7688684
-28.920174,15.320339,38.482056
1.2053907,8.986295,39.026974
-6.7898865,-12.583803,39.308113
-30.371264,-13.298806,11.648905
-26.010172,-3.1085713,35.12357
-35.020195,-3.0586653,3.6154578
-6.06196,17.122755,-10.8846655
-22.18865,-0.30642983,24.3117
25.961687,24.2426,6.9751472
-31.821472,19.16881,12.668282
-25.002935,-17.503513,19.011421
-14.628501,30.776094,15.434206
24.710434,32.091873,19.86841
-2.1577039,13.718675,22.190239
-9.39663,11.951617,21.304626
21.383532,-16.968218,9.950378
-28.572924,-15.336978,7.7694864
-11.20465,-3.8458421,29.828876
-17.234735,12.649438,28.279173
15.449931,2.1722388,29.753304
7.097423,-11.958697,9.805772
-30.437822,13.526254,9.070282
-8.564476,9.827107,7.214683
-15.596916,-11.430366,6.654805
35.21694,12.104673,17.438704
-3.5670161,26.744772,21.776594
5.281805,33.785793,34.28414
-12.861344,5.4976983,17.323175
8.712085,-2.2394092,23.113932
24.319736,22.782955,7.7940373
2.3391027,15.967326,-1.3869605
-33.71796,-6.0763507,5.8128223
-32.154278,2.993975,7.1093426
-4.593955,39.114166,33.443657
1.8546416,-7.0173593,42.643307
-5.1070595,-3.259184,17.343525
-15.777415,21.801912,43.237545
-5.3849244,9.450471,33.81852
18.357676,-18.738106,19.950813
4.188891,12.493059,13.906422
-1.6742023,43.454624,13.803043
-26.05746,-1.0475309,10.710648
-14.536558,1.2111964,28.609207
-24.89291,3.4489763,15.905861
-28.83801,25.351522,42.119347
-14.799597,15.591709,14.758055
18.905083,5.4187355,33.33489
14.891295,10.829894,32.110157
5.129432,17.65826,4.7878895
8.920489,40.583687,30.189995
-15.95347,28.175138,44.226036
30.417837,15.928801,28.761602
17.843145,27.008438,11.90195
14.251267,13.005344,17.460112
-21.90747,18.125668,48.009285
-18.81821,-13.068928,1.7701676
-18.021175,11.75002,34.6503
22.086218,-20.711287,-0.8086228
-11.692786,11.657704,17.19082
7.749559,25.585733,3.8129396
-1.8289272,0.31588843,9.408575
-7.3090982,3.3907366,19.987865
-18.32109,-13.347531,19.57964
-1.8963263,14.732504,29.466894
-12.3447695,15.458792,38.7226
3.3968074,6.4094954,24.341824
3.096073,2.1070702,26.392313
-34.055614,13.31857,22.950487
-22.693605,-11.585037,7.3509817
20.974781,-1.688701,25.37259
5.4174685,25.199656,21.76412
12.579303,30.14922,17.885334
-29.836744,0.45934144,-5.2869654
2.4279382,28.231932,9.138498
-7.269557,39.562523,25.874979
-5.670287,-1.4899533,22.687859
-9.919943,-7.666411,13.373407
-11.947324,-4.2010818,24.890926
-7.6153893,-13.711945,40.838203
-0.8803782,-2.6713238,18.277206
-0.54491055,18.553825,16.562857
-15.850512,-14.058494,2.3836026
16.318125,3.2391534,1.7164937
-16.123323,-8.135197,-2.4004729
-16.659847,19.076832,-5.0620556
-5.49528,-10.683952,37.14929
16.032312,-12.835727,20.909101
11.793829,8.702589,14.092435
-19.667719,7.302035,21.080904
-23.126614,0.9094283,27.785498
10.500703,12.532983,14.590176
-6.3389134,8.8244705,-9.036096
-13.442986,13.048724,27.555689
-25.193977,10.518913,-3.6130455
-18.984566,3.0157895,-1.6586924
-10.252495,-18.832708,12.207735
-20.516201,19.132225,49.64567
-32.63692,23.561905,4.6963882
-9.906201,13.636272,-5.098583
-10.046261,31.152302,43.817493
-0.50246453,6.6673913,29.895115
12.304838,13.861083,-30.770912
9.99994,14.808631,20.081997
1.6760628,13.354345,-6.371741
-18.617447,-3.9029403,18.124434
-0.44322672,-11.316616,28.815104
-18.668821,-7.7390504,12.241861
-10.897572,8.887856,31.423622
14.802127,11.64374,21.149904
-18.689909,16.06749,40.734337
-20.817753,-0.5338541,27.591852
-6.792328,0.93149596,12.288084
-8.350773,-27.27099,19.530462
-5.0527763,33.878155,34.90238
8.444097,6.9914265,4.0379944
-12.341417,27.460337,33.12586
39.50033,-7.654219,-8.7088375
-26.454445,0.9604161,16.440283
-15.302542,5.3345647,31.489866
-2.7763002,36.234776,25.653654
14.644056,12.534039,26.142374
-7.3011956,12.089796,37.246254
-16.399544,2.6825957,4.045803
10.212305,22.125427,18.285133
-13.104574,2.2716196,1.014944
17.636944,6.093292,-1.1599257
-15.711245,1.9934971,39.33686
10.713618,21.040808,0.2540086
5.527277,-9.720574,5.8238487
-23.384058,12.149216,12.906077
-36.019753,7.8178334,9.285008
0.62821937,42.036766,14.058287
-15.815336,4.704441,25.906528
7.528909,-12.488256,15.888979
-27.91371,-0.0943959,26.071312
-21.475365,7.2908587,35.065323
-7.0463166,4.2280226,33.05044
-19.514896,19.063898,16.550095
-18.584654,19.043503,43.085564
