0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
-0.00081223284,-0.08064008,-0.34018466,0.22321688,-0.7815473,-1.6692843,-0.10720839,-0.1556216,-0.6398067,-1.1662476,2.4258628,0.8846732,2.9015553,-0.012646978,0.13470583,-0.54366255,-0.065240726,-0.013707091,1.886554,0.14574626
-0.2679584,-2.7136295,1.6555936,-1.6848389,0.85278493,-0.2397356,-1.492301,-1.1006033,-0.71253556,-0.69098026,-2.4533525,2.4663286,0.03032289,0.08839859,-1.0209756,0.9504175,3.20731,0.27452534,-1.406405,-0.24068658
0.0664425,-0.045658465,1.9509516,0.3820302,0.4599674,4.9441714,1.5578747,-0.6458436,0.83396727,1.7089876,3.9048617,-0.28531247,-1.0881617,-0.05628664,-1.1108449,0.050941106,2.6191356,-2.1059444,-1.3340153,4.3981247
0.016075121,1.2366939,-1.140474,-2.4126737,-3.2849238,-0.833204,-0.43063366,2.8019164,-2.107509,-0.32040867,-2.1824744,-0.26654127,1.379529,0.012941536,1.8486372,-0.86889464,-1.7444484,0.32617316,6.455066,-0.83517605
0.005277429,2.6228817,-1.1328566,-2.0112143,-5.7840548,-0.6643433,-0.33132324,0.47338462,-1.0075642,-0.21889724,-2.2259643,0.13785963,1.8317115,0.018430794,0.054872334,-1.0344261,-0.6591981,0.3347325,5.166795,-0.27363765
0.038853724,-0.47073328,0.3938199,0.012777136,0.53588,3.8775215,2.1706078,-0.814214,3.4765196,2.4205148,3.817135,-0.35320827,-0.84615153,-0.052327164,-0.5373793,0.22325578,2.2874973,-1.1896194,-1.0767916,6.938991
0.08480364,1.5293857,0.55535835,-2.8608096,-3.0009193,-3.082069,-0.15592493,2.0107114,-1.4579058,-2.0104592,0.4129478,0.3413495,1.1556436,0.0051802066,2.2836442,-0.6082347,-1.3758754,-0.0069797956,2.7886915,-0.19002955
0.065126374,4.622151,0.40999615,-1.6615993,-1.6661735,-0.66885525,-0.16499005,0.97277105,-1.3294508,-1.6212363,-0.2474645,0.25190842,2.2367795,0.0036700016,3.0534146,-1.1955246,-2.1999564,0.10027724,2.9815524,-0.18931696
-0.27241108,0.019731352,0.22520345,-0.2046083,-0.030733878,4.9083915,2.612463,-1.5747677,3.4377642,4.451305,5.262999,-0.04060389,-1.7701715,-0.0732626,-0.26160777,0.3033811,2.73621,-1.2241206,-1.0240401,3.1329405
-0.3030029,0.6514342,-1.746195,-0.5614,-2.2309425,0.5667242,-0.08386119,0.7006972,-0.56930125,0.23659588,-0.92990434,3.078843,2.0043573,0.006698782,0.14430118,-0.60285854,-0.045318358,0.5210289,3.4381855,-0.082641505
0.13935108,1.4103521,-2.368796,-1.427645,-3.191408,-0.48560363,-0.06786857,-1.4673464,0.717738,-0.4154763,0.048725206,0.633388,0.67254305,0.012327006,0.32996795,-0.3497687,-0.37467763,-0.18615945,5.3113074,0.048610702
0.27908045,0.80841535,-1.0042393,-4.1939898,-2.4018786,0.61613506,0.17166984,0.32678428,0.8828767,0.96819,0.16018502,4.398903,1.5331169,-0.0018374101,-1.3410158,-0.47026676,1.0384011,-0.46481538,1.9031051,0.58984005
0.11519106,0.06765382,-0.39982423,4.572636,-0.6864436,0.34999838,0.3110606,0.3707085,0.49250704,2.7422152,0.26620606,-0.4736125,0.36421713,-0.0021649909,0.22748177,-0.16910487,6.089064,-0.3676644,0.800374,0.4218806
0.6766337,2.0497882,-1.7049085,-2.2512581,-3.5194817,0.7456797,0.2174534,-0.192812,0.33930707,1.0563195,0.005449985,1.6997948,4.3349934,0.0034547856,-0.86436486,0.00083634176,1.3985829,-0.7474406,1.6326793,0.72845155
-0.0103320815,1.3466811,-3.0055013,-0.024009142,-2.896965,0.62350476,0.38358092,0.32686126,1.4733752,0.79771763,-0.93423384,-0.4524603,2.4232605,0.0108175455,-1.7880812,-0.29465926,2.6570823,-0.4819883,-0.475262,0.6349385
-0.09088672,-0.14649948,3.4639528,-0.96890825,1.2121289,0.5105105,0.16954707,-0.012766598,2.124988,2.0855613,-1.6734278,0.85427165,-0.3047345,0.024089994,0.6724725,0.095493674,5.0243254,-1.0108744,-1.4132899,0.39829814
-0.15194692,5.571802,-0.31595463,-1.5412999,-2.138713,-0.09967984,-0.31849432,1.7827038,-0.03762043,-0.062021136,-0.55125713,0.43460307,0.40752366,0.0074782004,-1.9309101,-0.39454517,0.8341351,0.19816123,1.2667643,-0.6121596
-0.10624116,2.5054224,0.88575995,-1.4563907,-5.5900373,-0.5325735,-0.2572828,2.8950844,-1.3358053,-0.8443067,-0.78991574,0.8612804,3.4434512,0.008505512,2.5901437,-1.8407645,-2.3547132,0.1198791,1.8981503,-0.4385897
0.008523581,0.70225155,-0.39282355,-2.234179,-1.8230025,-1.0585161,-0.22723342,2.667901,-1.033413,-1.3511482,-0.95555955,0.12403409,0.8109983,0.008110139,-0.041103084,-0.49840412,-1.6832688,0.20263155,10.2814045,-0.35621485
-0.20527956,-0.6279453,1.3593415,-0.20520476,1.0924816,-4.4348764,-1.9314733,-0.436608,-9.28385,-6.985377,-4.4941154,2.727513,-0.6579367,0.05809193,-1.178123,0.19280025,-11.598633,0.59945685,-0.30312574,-1.6735004
-0.20401919,-0.44791508,1.3442934,-0.090303116,0.82248425,-5.2963166,-1.8467919,-0.32411018,-10.01435,-3.3570683,-3.7874057,2.9857352,-0.48583886,0.10685692,-1.0873173,0.23321739,-8.70007,-0.07851186,-0.064408414,-1.5334835
-0.26675025,-0.6767256,0.36293772,-0.5374283,0.7853656,-4.0244927,-2.9107277,-0.3470193,-7.8971457,-3.742243,-5.3129234,1.1406823,-0.53761023,0.06186092,-0.57720673,0.115544595,-6.922818,0.7313779,-1.7086899,-2.1068375
-0.15915056,-0.5601696,0.99397933,-0.20448521,0.8202763,-7.8189397,-1.748662,-0.31468803,-7.2961946,-3.562633,-4.929817,2.229199,-0.5739392,0.18168767,-0.8069338,0.18038338,-5.8605676,0.16126151,0.26752484,-0.74593544
-0.52807695,-1.5034686,3.4404886,0.3757887,3.3032296,-11.989587,-2.3628104,-1.671324,-5.0002575,-2.8397233,-25.27742,14.999291,-1.7002496,0.2761016,-8.995725,3.2328606,-2.8089094,1.5115644,-4.639065,-3.8333893
-0.5305573,-1.4989619,3.4456658,0.36384255,3.3050306,-0.3468762,-4.928992,-1.5731105,-5.2523246,-2.8402894,3.6395118,4.0710306,-1.6978613,-0.01826757,0.8236569,-0.37051556,-2.7975237,1.5160081,-4.6355367,-3.843502
0.30804282,3.829468,1.2324486,-0.7108928,-0.47440806,-1.610138,-0.9375925,0.5277928,-2.31514,-1.4751592,-4.6457353,2.6603594,0.32021382,0.02200216,-0.86256367,0.0626183,-0.9564682,0.27959397,1.2445945,-0.8042959
-0.14408416,-0.027606588,0.4180039,-7.445032,1.9015533,-1.986473,-0.67493933,-1.7996049,-1.3731172,-2.085495,-1.8179566,3.35123,-0.70413893,0.023554226,-0.34819582,0.9450027,-1.2119682,0.12490458,0.14482771,-0.578826
-0.23683932,-0.6192132,-2.136715,1.1763053,-1.6098924,1.7203592,1.0413666,0.87657243,-0.48538497,-0.11146817,4.8546853,-3.256534,-1.9774425,-0.063384466,2.1220987,-0.3935684,0.106189765,-0.67304105,3.1462278,1.4342303
-0.7311316,0.44181946,-1.4345326,0.28315565,-1.5671738,-0.81671834,0.5573006,2.7488542,0.9669841,0.24251983,5.965937,-2.924412,0.60533684,-0.080891475,0.6155574,-0.34736395,1.2611904,0.5536682,2.2037272,-0.21185458
0.25280824,-0.9461518,-3.7494757,0.8201021,-2.1960068,1.0796585,0.8338447,0.64169,1.0471656,0.5721267,2.245744,-7.373927,1.7072388,-0.018195013,1.2647033,2.093984,0.16204403,-0.45831633,2.5176432,1.2190926
2.3381608,1.3227997,-6.23921,1.142454,-1.9454768,1.6767397,1.0938733,1.2434777,0.7077193,1.1662004,1.7838318,-6.603668,1.8995028,-0.027781945,1.3163301,-0.9667245,0.90653193,-0.6183229,2.747855,1.4615264
1.5430323,4.2851076,-4.1956487,1.3893478,-0.18487309,1.0655177,0.40404114,1.0637884,0.008679442,-1.6893127,1.8624145,-6.3545938,2.6569757,-0.023313498,1.4261316,-0.7737084,0.7677873,-0.25711152,2.7368467,0.76817745
1.85727,3.27804,-4.860373,1.8772306,-2.1630442,-0.11469864,0.4626811,0.88380504,1.0893872,-0.23257999,0.3958706,-8.980689,1.8769621,-0.0036404626,1.3337389,0.20724486,-1.1915423,0.5544299,2.3449504,0.8503956
3.8194234,5.3067083,-1.8235871,-0.81191534,-5.0830913,1.2621539,0.8078202,1.5986326,1.6949953,1.2991334,1.9213458,-4.1686907,3.7480545,-0.023340406,1.3328128,-2.0433319,1.1911886,-0.46332112,3.0394547,1.1222081
-0.8740867,5.188458,-1.0410022,-0.3556992,-8.25064,1.0033029,0.453281,1.4002211,1.5065682,0.95312715,1.6207033,-3.8291624,4.2798777,-0.020441376,1.3518507,-2.5696802,0.9922767,-0.3810685,3.67289,0.34384808
1.2557539,8.320512,-1.5790273,-0.47774816,-9.504606,1.0834506,0.60891193,1.3386976,1.5793817,0.9552438,1.434654,-4.1090693,6.269682,-0.017911676,1.3569435,-3.487543,1.0902095,-0.41080746,3.1112986,0.75231224
0.29426724,4.296658,-1.2793518,0.2074686,-3.6694736,0.24488343,-0.059748128,1.5453539,0.6665728,0.69770485,-0.6436908,-4.016441,5.097965,0.0060888445,1.4566209,-2.1713283,0.5856695,-0.06964729,3.483018,-0.50828135
0.333762,1.9063065,-1.804249,0.06710581,-3.8817608,0.34127486,-0.5462847,3.097783,-2.0206113,0.054527614,-0.30626222,-2.575407,2.8478324,0.004341308,1.0660151,-1.245063,0.6516177,-0.17719626,4.532313,-0.22649503
0.05191672,2.2581506,0.06680191,-7.998996,-1.3108761,0.2028658,-0.50747347,0.23739594,0.8392277,1.1586521,0.54955435,0.54162663,1.6465594,-0.007696551,-0.13600151,-0.6597045,0.381653,0.02728529,2.999537,-0.24533781
1.0455143,5.363875,-2.871047,-0.06671339,-2.174194,0.49412704,-0.7546391,0.6327931,2.665014,1.0401454,-0.82615876,-5.355532,3.4052465,0.011404683,-0.030548498,-0.5698994,3.8766298,-0.005258129,1.8088572,-1.1754321
0.06817011,2.1590693,-0.41572675,-11.122871,-3.7276528,-0.20797804,-0.07161217,0.056435097,0.117334135,0.068059355,0.21088682,-0.615887,1.3696834,0.0006928808,0.40718663,-0.5572514,0.0812232,0.053641617,2.393156,-0.12708108
1.3378004,4.323644,-5.1301136,-0.11607453,-2.2993622,0.6972498,0.119081,0.086657494,3.0388699,1.1178284,1.0360845,-4.574585,2.0970566,-0.011030044,0.8344549,-0.8235323,1.4866192,-0.27714482,0.77862763,0.37608173
1.0534059,3.6549118,-2.2892005,-0.11899184,-2.288343,0.67014086,0.5554683,-0.38150057,1.7942215,0.9180927,1.2276666,-7.663921,1.9742756,-0.014956024,1.2092423,-0.79992676,1.7014612,-0.40655836,-0.071189314,0.9856505
0.78053606,1.5784262,-4.254293,0.06393336,-1.8852764,1.4879704,1.5043575,0.8989573,3.1830688,1.2622976,2.6271505,-7.4249487,5.2510176,-0.0323862,2.8050106,-0.3721152,2.9877439,-0.7286653,2.5028424,1.5874103
1.0268748,2.1953719,-1.9091429,-0.1791056,-2.9394448,1.7335032,1.3323445,0.7563225,2.6719737,1.3914936,2.775125,-4.202533,1.5926746,-0.035540324,7.429949,-0.7161369,2.297217,-0.55663174,2.0213833,1.6481323
0.9790157,3.1202948,-0.96509606,-0.7866613,-3.4651098,1.9778816,1.2991327,0.73529005,3.631033,2.92376,1.7861143,-3.4740722,2.327974,-0.009716331,3.7074847,-1.3919691,2.2992053,-0.7607183,2.8285024,1.1329672
0.19951756,4.4431524,-1.8385215,-0.17530261,-5.191349,2.8846364,1.7197571,0.7814513,3.973736,3.0704217,3.0993338,-3.820395,0.9286293,-0.037446678,0.49017552,-1.1363425,3.0791423,-1.1569476,2.2735002,1.9968114
2.0744731,3.084312,-2.0965145,-0.41192648,-4.034992,2.0357456,1.6157835,0.8297912,3.7400374,3.2544239,2.880779,-6.052487,3.1495764,-0.040393043,1.494751,-3.04473,2.9514,-0.7152179,1.0621243,2.7671156
0.08753889,0.39223096,0.116913036,-5.6990614,-0.35592702,0.60330987,0.06481635,0.44797656,2.4099178,0.27803898,-0.031229572,0.7802145,-0.1854574,-0.0015129899,-1.780617,-0.091341615,0.08768348,-0.16041836,4.493554,-0.60251653
-0.8836149,3.5521233,-0.5759959,3.7217948,-3.9762032,1.2421523,0.6846202,1.016406,1.4367093,2.0141737,1.9313954,-2.1227195,2.1740432,-0.02178952,1.6966615,-1.3814145,0.9779376,-0.57908434,2.603983,0.55601966
0.9488857,1.0934334,-2.5506275,4.0671763,-1.8014863,2.3522224,0.96344405,0.6792102,1.2637516,0.21350513,1.7178426,-5.737491,1.0308264,-0.022831606,1.3805991,0.123127855,0.8046644,-0.6355629,4.16731,0.7705276
0.9645349,-3.1660492,-2.0555105,-0.76878744,-1.6866233,1.6960105,1.2168456,0.98198724,1.2488463,0.013039084,2.981391,-4.676677,1.0262377,-0.037919804,1.1119002,-1.0757228,0.0037503564,-0.5474186,2.5631645,1.6103475
0.702344,0.49199432,-2.8415985,3.5215397,-2.1212099,1.3799144,1.3585229,1.3096646,-2.4333959,-0.39755172,3.3765893,-4.7579064,1.2908919,-0.04099438,2.042356,-0.7233809,-0.3079099,-0.5294476,2.423529,1.4545504
0.62110907,-0.3843763,-2.1897,1.8923624,-2.39286,1.7659851,0.87047917,0.9767111,0.74130666,-2.201108,2.4514556,-4.8642755,0.83869493,-0.028829185,1.5649863,-0.756354,-0.7452632,-0.54404485,2.052904,3.8682315
0.206272,-0.28798518,-1.7249961,0.6570686,-1.8307251,1.561458,1.047791,0.8434322,-2.7911367,-1.9697587,3.8043633,-3.1704621,0.82199097,-0.042716905,3.5051372,-0.45578778,-0.78333396,-0.6029248,2.70491,4.056019
0.41174677,-0.065260276,-2.441087,1.6778269,-2.279696,1.4574484,1.5076594,0.96848744,0.10169242,-1.0509344,7.051931,-3.9919612,1.0398273,-0.08565007,2.3392076,-0.53899455,-0.32857046,-0.47385132,2.6071596,4.6367464
0.2055659,-0.6372655,-2.2753139,4.8714404,-1.7910405,1.6626198,1.9793965,0.8126249,-1.2926689,-1.7942227,4.65355,-3.8673964,0.41315904,-0.05825283,2.532675,-0.3154383,-2.1499453,-0.6848559,2.0703793,5.762131
-0.16355333,-0.7050893,1.4243399,-0.15560989,1.2594403,2.6277175,1.5692694,-0.68054926,6.339702,2.0741315,3.5319343,1.2808871,-1.8962283,-0.04588076,-1.2138973,0.7492275,2.466367,-0.7130759,-0.61295176,4.2118163
0.07573018,-0.10336598,-0.2519677,1.3448001,3.167011,5.4015956,1.0910242,-0.28563464,4.0919337,1.6346172,1.4659493,-0.80687636,-0.25982755,-0.016993929,0.27681023,0.09168737,2.436098,-4.2744036,-2.1699066,1.4504753
1.8928212,0.44171125,-0.57356054,-1.3187145,1.4829683,0.7852465,2.0432115,0.13101941,4.2861433,-0.19725,3.750626,-0.6144226,-1.0728414,-0.032896664,0.60285413,1.3876277,0.7691524,-0.92891395,1.0845084,2.965749
1.9121597,0.35572296,-1.1806108,0.13242063,-2.4985945,1.0442935,0.6118077,0.6517425,2.3248463,-1.6813766,3.774807,-0.027223928,0.2327939,-0.03801437,0.71231854,-0.2816874,3.6622605,-1.8016258,0.19342393,4.321697
1.878186,0.62792695,-1.0837573,-0.11279812,-0.4923678,0.95139194,2.2159712,0.40049666,2.2964692,-0.60439104,7.760412,-0.004844126,0.01147265,-0.08751706,0.68996775,-0.041925177,3.4270866,-2.536576,0.3971357,4.1958694
2.759407,0.17493434,-0.009947852,-0.16694176,-0.4053736,0.7528534,0.8977235,0.20157848,2.3605857,1.1620591,5.5801196,0.09570592,0.10743422,-0.063707665,-0.19903111,-0.11461674,4.610411,-0.2249916,0.7943601,6.899994
4.0106015,0.2712996,-0.19613755,-0.35943398,-0.39842448,0.65379834,1.1607726,0.22818471,2.2400196,0.5847839,6.159461,0.051962893,0.093226805,-0.07256201,-0.51250017,-0.09083057,7.0443845,-0.7482044,0.89499927,1.1805983
-0.37151688,-2.0599494,-1.2845863,1.718682,-1.891172,1.2656704,1.1689357,0.3235202,-0.15401751,1.1172007,7.118122,-2.1759262,1.0562233,-0.09175263,0.89650774,-0.6096885,1.3590891,-0.45948678,3.4825609,1.359572
1.141149,3.6423452,-3.1401544,0.59560853,-1.5622002,1.454756,1.0465274,0.8491899,1.4444504,0.90499645,2.4561157,-5.5294666,1.2419031,-0.024845708,1.4522523,2.7277696,0.3416508,-0.5396899,2.8957345,1.3973447
0.22455741,-1.4694169,-1.8310457,-6.7588544,-1.2162302,2.2723482,1.6022404,1.1261567,2.478329,1.7417185,3.9489915,-3.5254614,-0.08754456,-0.04319832,2.3024995,-0.34764826,1.6504296,-0.8496862,5.4900274,2.0301383
0.13946615,0.75631225,-1.9613808,-2.812342,-5.9487567,0.7422066,0.7053316,-0.0116275055,1.3945955,1.0604229,1.2687528,-2.4852495,1.4564021,-0.015219332,-0.05249161,-1.0771443,-0.1675294,-0.2849996,6.098136,0.9753891
-0.21601266,0.29292613,-3.061763,1.7323997,-3.0405488,1.088889,0.546921,1.3046534,0.7089594,-0.49701637,1.4752358,-8.254277,0.79863757,-0.020997768,2.2478282,-2.2250843,-1.6273624,-0.5373248,2.9173791,0.77536905
0.33081475,3.646096,-0.8407309,0.0015760332,-1.7433093,1.3194302,0.38124165,1.0143182,2.6646757,1.8888363,1.3454046,-2.2556567,1.5035206,-0.018318392,0.554862,1.7801392,2.9695857,-0.4854188,1.5731041,0.61470616
0.60685056,5.802705,-1.5068064,-0.057408832,-1.7931273,0.9247124,0.5648332,0.45462176,2.3960128,1.5447757,1.4020896,-0.15601973,3.7140353,-0.018307459,1.109231,-1.3953165,3.2953553,-0.45242825,1.3983926,0.6714944
-0.21482772,4.084433,-0.79930294,0.03723887,-4.4875135,1.0705823,0.7689242,0.32999614,2.4357343,1.6958274,2.0492587,-3.0415843,5.0819087,-0.025881436,0.6069418,-2.0316389,2.8607364,-0.4353082,-0.21096902,1.0398341
0.5345893,2.4347715,-1.9343027,-0.042424023,-3.2983098,1.479637,1.01153,0.5562176,2.4411042,1.4414852,2.3150485,-4.322346,2.6282756,-0.028414954,1.264009,-1.2894807,10.509649,-0.56678134,1.24294,1.3551791
1.1214312,2.2902951,-4.9705777,-0.23242469,-0.93461764,1.2925339,0.7974683,0.49944073,2.4094398,1.5039616,1.8164722,-6.0197606,1.9527156,-0.023107521,1.8740807,-0.42950195,7.059649,-0.47433412,1.2744164,1.1576387
0.56660604,1.7126704,-3.5254664,-0.7146352,-1.6114614,1.1566275,0.46404663,1.239516,1.1314108,1.5090294,1.735357,-2.3869739,0.9274222,-0.02297055,2.1811125,-0.3425197,4.6725163,-0.54274094,2.850805,0.983411
2.6714456,1.0661812,-1.8844033,-0.4677026,-2.0259635,1.4439644,0.21997383,0.7443023,1.345033,1.0707043,0.53675073,-3.567179,3.6149569,-0.0047889827,0.19752598,-1.556977,3.5841756,-0.7379007,2.0397377,0.62387675
2.9245782,0.31534117,-1.8527453,-1.5630009,-2.309339,1.5654049,0.79733,1.332872,2.4365444,1.5754988,1.0803939,-6.6921024,3.2530549,-0.009043953,1.2377117,-1.9137793,1.3924654,-0.5463114,3.6074712,1.315388
-0.14434814,4.0999875,-1.8002913,-0.22294465,-0.38232136,1.5254445,1.0689337,0.63451594,2.3796568,1.8715876,2.6892805,-4.207608,3.8353903,-0.034313265,1.0829455,-1.1073977,4.143646,-0.5779756,1.0029094,1.4433453
0.46409577,-0.12325396,-3.3004708,-0.14721793,-4.595707,1.3459917,0.861066,0.087831,1.9789431,1.230962,1.9540263,-6.229092,1.225984,-0.024916457,1.7297909,-0.9368429,4.480524,-0.4863238,1.0428176,1.1860877
2.358734,1.6078067,-0.69024605,-0.18113902,-1.3927232,1.2316401,0.8680542,0.5013902,2.5611303,2.040326,1.9656224,-5.296308,0.94839257,-0.021943104,0.9496992,-0.35211995,6.603531,0.16341878,0.95782137,1.1178039
-1.494574,0.48538077,-1.3678846,-0.48743844,-0.3478212,1.1410747,3.2272897,-0.10575018,0.7108193,-0.9132581,6.9143085,-1.8174155,0.435464,-0.08342705,0.86975384,-0.20358278,4.7335243,-0.74131167,0.7826107,0.9894952
0.48834285,4.493824,-0.74985486,0.057763435,-1.515475,0.9934358,0.7484436,0.555473,2.5185606,1.9618803,1.881932,-1.7326186,1.4856001,-0.021487297,0.92606825,-0.7239659,7.51119,-0.45977366,1.8306898,0.720449
0.1836877,0.77535576,-1.2567961,-2.0726674,-1.5450101,1.1297942,0.7596948,0.48246336,2.2917662,4.7454233,1.4459674,-2.3221507,1.0008703,-0.018230164,0.99935436,-0.40648255,10.94573,-0.2982399,1.9354414,0.6032917
0.3013269,0.9251559,-0.90428376,-1.5699992,-1.2973295,1.0491086,0.73495084,0.34945303,2.5200825,7.141853,1.3393946,-2.1490548,1.2655336,-0.017117742,0.814826,-0.2616209,7.142874,-0.3948837,1.4112401,0.648996
-3.265038,0.5673211,-1.363557,-0.77380615,-0.32693937,1.756132,1.6939441,-0.3260787,-0.10103601,-0.22110596,3.4813066,-1.7041436,0.3829369,-0.05163088,0.78970355,-0.24359004,3.2694113,-0.8981212,0.7244595,1.6847274
-2.3819163,0.17493838,-1.2009218,-2.2896771,-0.69084924,1.6168461,0.8488973,-2.003363,3.2405038,2.8301501,2.5980265,-1.516328,0.85039806,-0.02957328,0.57469034,-0.19026072,1.9024701,-0.3875487,0.2930783,0.82451665
0.76770735,3.2903907,-2.5222857,-0.47675508,-5.272651,1.1894088,1.0804389,-0.041896183,2.2485301,1.3174553,2.3905292,-3.4487913,2.5276568,-0.036095623,2.3191535,-1.3559716,6.316823,-0.3883421,0.4447194,1.3222142
0.42152998,7.45601,-2.1343234,-0.30199033,-4.9527683,1.4062312,0.972511,0.5003053,2.421495,1.4011974,2.2233262,-3.6482856,4.842172,-0.028042363,1.6116014,-2.0689514,6.16887,-0.49802083,1.2076746,1.222308
0.36379147,5.0377526,-3.4866564,-0.24561588,-7.3366127,1.14412,0.9693257,0.39645603,2.4270077,1.4272696,2.2214432,-5.645358,4.8423347,-0.028270878,3.1981926,-2.3688252,8.408063,-0.5292242,0.9039637,1.2424921
1.012096,2.4975572,-3.085271,-0.122088306,-5.0162215,1.4257761,1.0322088,0.6679807,2.4409056,1.5192633,2.3965855,-8.148576,2.3162236,-0.02934785,2.380361,-1.770103,8.035289,-0.55443853,1.4196831,1.2953345
-2.7919438,0.4243111,-0.8516918,0.3034502,-0.056972105,1.1383691,0.94625026,0.09174441,2.7662988,0.55998456,4.2441783,-1.4035048,0.20709246,-0.04707056,0.5013901,0.11668609,7.4318647,-0.56938887,0.50360525,1.2254491
0.22905992,0.5255192,-0.8736329,0.28779063,-0.33467552,0.7584184,0.16882695,0.1327491,1.4060524,0.524357,2.2001097,-1.6733608,0.42671207,-0.021918114,0.38926506,-0.15575239,11.950812,-0.37189892,0.29887885,0.38774475
-0.2532629,0.03058601,-0.5399415,0.7188427,0.41306326,1.8024355,2.0155551,-0.36747777,2.464459,1.0996453,7.7976575,-0.5383666,0.16330637,-0.08910531,0.1882034,0.021431888,7.8872147,-0.35633576,-0.60956854,1.6372639
0.07458795,1.1000146,-1.2808062,-0.5831977,-0.35856897,1.56205,1.0218067,0.12406345,2.4630527,-3.3590045,2.0221474,-2.398293,0.29679903,-0.020406866,0.68405783,0.18846992,3.6510823,-0.40053216,0.6949521,0.87046075
0.5291719,0.47903466,-2.1523738,-0.45959404,2.154023,1.9213963,1.8706207,0.38274023,2.5267813,-0.2786643,1.276151,-1.985616,0.3528562,-0.009484073,1.1444036,-0.06652832,5.063023,-0.30111164,0.5621348,1.2722485
0.47543132,2.1620502,-1.0944904,-0.05967757,-0.96071726,-0.51015455,-1.054304,0.37480426,2.4493163,1.121649,0.15765816,-2.8225088,1.157292,0.0043865414,0.7093279,-0.81268597,4.995632,-0.41036105,0.9452477,-1.5385948
-0.6697439,1.8208652,-1.1909145,-3.254878,-0.026258579,1.8690315,0.4443917,0.047586977,4.183282,-0.15143709,1.4717982,-2.3193803,0.11301033,-0.019891245,0.5447287,0.11738505,3.973689,-1.8347378,0.16814128,0.5122052
-0.31452435,0.50199854,-1.2996558,-3.0620525,0.091686815,-1.1874117,0.76442146,0.044799637,4.9506726,3.4169984,1.9804273,-2.3834202,0.3250101,-0.023362042,0.8184865,0.03884057,2.7650702,-1.0045297,0.55828035,0.714276
0.14559168,0.587755,-1.0726048,-0.43774283,-2.144252,-0.71110284,-0.30735445,0.88005584,2.8623393,5.067234,-1.5364565,-2.160247,0.6881744,0.015603718,1.121462,-0.51592606,5.2246847,0.18393317,2.3985069,-0.7288373
0.10966523,-0.11432619,-0.7029347,-4.0779924,-0.93638957,1.3946415,0.9375996,0.38423344,2.7059743,1.7447273,1.5821989,-1.8644919,0.5018477,-0.024325227,0.92394865,-0.2670529,7.5905113,-0.38796672,1.2821022,1.2050666
0.38913307,1.34615,-0.7907179,0.1729466,-0.42327937,0.85822386,-0.3049936,0.13539393,2.1096435,-1.5568995,0.86415976,-2.6138659,-0.14876255,-0.028079102,0.5060278,0.15950166,7.8875527,-0.56595004,0.3230413,0.6410416
0.27146298,0.7664011,-0.9303066,0.26727706,-0.507896,1.2219583,0.8124135,0.37849417,-1.7134762,0.31472835,0.23206566,-1.8475051,0.21578065,0.029282698,0.6513452,-0.02031518,7.699125,-0.5664706,0.62145984,1.067871
0.3533414,0.02621367,-0.6935243,-2.0877717,-0.6612435,2.4016771,4.141823,-0.12420438,-1.1582763,-0.41763377,4.4161806,-2.6342113,0.39524975,-0.050228648,0.27350146,-0.15266997,1.1051382,-1.920749,0.6330647,6.0956492
0.48621416,0.6506409,-1.5367424,-4.2592525,-3.2601268,0.7505718,0.6918648,0.1860772,0.8630963,0.566439,2.364387,-5.19076,2.0531642,-0.028586913,1.3695375,-1.0399284,-2.9679117,-0.38103837,1.1337407,1.0227932
0.531763,0.646453,-1.474445,-2.6512115,-1.372521,1.6481968,1.2541722,1.1391397,1.1982896,0.8842935,2.114597,-2.4054399,0.94453734,-0.025923744,1.267644,-0.43977743,-6.422571,-0.58286095,1.6664932,1.7803295
0.15386243,4.3332253,-3.949846,-0.9442425,-1.5891942,1.558027,0.9673552,0.7498214,1.5373985,1.070769,2.7096565,-2.3932767,0.8662924,-0.034083787,1.3125856,-1.1128125,-2.5032735,-0.34814644,1.7002703,1.3271452
-0.47399667,0.42131326,-1.1882606,-1.8824263,-6.9152675,2.0050151,0.84814423,0.80988574,2.0712924,1.3330253,1.6275536,-1.944307,0.38254017,-0.020158354,1.682357,-0.22332685,-1.8674631,-0.5613183,1.5833853,1.0044152
0.5015567,0.4215195,-1.2822728,0.26604334,0.63743365,6.4208603,3.4982357,0.4510628,4.599572,3.7321746,4.9815326,-2.492305,0.40073317,-0.0605666,0.831052,-0.26840186,0.66503215,-1.5153548,-2.4422743,6.3121023
-0.29363057,-1.6256988,3.114067,-3.9308364,1.917763,-0.5353374,-0.2890479,-1.2672384,3.1072853,-0.3024654,-1.2324378,4.4952893,-0.01944063,0.018506965,-4.3018646,0.21830603,2.42535,0.2598984,-5.021041,-0.82983524
0.19478136,0.91038775,-1.555826,2.8303785,-3.0233717,1.3744749,1.0851237,0.5017782,1.9148244,0.8784688,2.2502666,-2.3978436,1.7827812,-0.027960313,0.73321563,-1.33089,-2.4075305,-0.5854545,6.14848,1.2842659
0.037187397,0.032017205,-0.68678594,-2.427788,-0.6360084,1.6015044,2.19943,0.5717607,-2.636689,0.15013003,6.3871236,-1.537623,0.36661106,-0.071322665,0.8991062,-0.17309272,1.7810805,-0.84293485,1.408937,2.8175557
