0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27
0.5283017,-0.50044817,-3.0901592,0.17007793,-4.5943446,1.8739016,0.31253675,2.3342366,1.8269868,0.5752266,0.54727376,-2.1489875,-4.8730764,-4.2321405,-0.7290384,-1.5898081,1.0638554,0.32027802,-0.34289157,-3.5241628,0.80070233,-0.023514016,0.018626941,2.171229,0.10593754,-4.049571,1.9523976,1.5819622
-0.8167058,0.41343147,1.0010173,0.63679373,3.2404795,-0.82356244,-0.14807633,-3.062365,-0.4871139,-0.17061281,0.9356349,0.82499963,1.0848398,1.3419982,0.7362788,3.4787838,-0.35850012,-0.088070564,-0.055375252,1.6784841,-0.36320606,-1.2163514,-0.19664738,-0.8928112,-0.03030991,2.2335613,-3.6048732,2.1881895
1.0191457,0.5513484,0.27599669,0.33068725,1.918918,-7.4751644,0.033901848,-1.826591,-1.4022157,-0.26158398,-0.10954247,3.0951393,2.482181,1.4913692,0.73422974,0.20907871,-0.39489183,-0.50132644,0.02053356,1.049551,-1.136664,-0.58589447,-0.15046504,-1.2119622,-0.040609706,5.2596574,-2.6895998,0.21693093
0.81566507,-0.05956909,1.0578218,0.18934853,2.705149,0.41443688,0.121423006,0.28829148,0.80431855,-0.060579274,-3.431532,0.036276814,0.46849957,4.8475895,0.008365758,2.2982202,-0.24290724,-0.02212266,-0.01936214,-0.30986395,-0.096215814,-0.11161681,-0.099275425,0.9232043,-0.017149175,-1.2057524,2.629833,-0.01326824
-0.25741658,0.10481034,1.2093463,6.4279013,1.6929523,-0.3285268,1.8870496,-0.97115505,-0.3100004,-0.14504394,1.2985731,0.46797526,0.9082905,4.167873,2.9275832,-0.2704021,-0.48522806,-0.040476326,-0.46783835,0.59136474,-0.26472974,0.077385046,-1.15199,-0.36296135,-0.04249239,0.65518266,-0.9395946,0.5301581
0.0773968,0.16659524,1.2973405,1.6298336,-1.7160215,-0.76533973,0.3560515,-0.7052479,-0.53247833,-0.12182536,0.20892337,0.76725405,3.172931,5.823598,1.3283203,1.2304372,-3.007577,-0.06394106,-0.115349256,0.015332264,-0.40108332,0.12181106,-0.28617164,-0.18437462,-0.1370396,0.33710745,2.1248703,0.76994324
1.0622529,0.19906916,0.49704742,1.47394,-2.5659537,-0.76570153,0.34811503,-1.1771772,-0.63661194,-0.118718974,-1.9439296,0.4004437,1.5937937,1.5552264,0.87792104,0.5311574,1.3430344,-0.07805817,-0.09707418,0.7444464,-0.3766509,-0.94254446,-0.2342438,-0.66795075,-0.036035024,1.7692611,-4.063357,0.3550246
-0.5530413,0.27324647,-0.7653622,-2.480328,1.3912224,-1.0396551,0.12465719,-2.0059512,-0.47277057,-0.22128654,-0.5747093,1.2468169,2.0504146,6.788684,1.0427452,0.44478005,-0.5360214,-0.10191336,0.08987193,1.3902823,-0.6761991,-0.69066495,-0.23999953,-0.7511739,-0.31890178,1.5466311,-2.6055834,-0.3286339
0.04254056,0.10377584,2.3722816,-1.2201753,5.8197093,-0.6426218,-0.12818684,1.5254642,-0.37327468,-0.114130095,-3.2506464,0.38882062,1.1784043,0.8881517,-0.6498011,1.6574705,-0.67201686,-0.04709388,-0.039367754,0.6105016,-0.23803546,1.1354192,0.18784167,-0.36640605,-0.029424218,0.76438874,-0.7424689,0.9028486
0.87936777,0.038951352,3.8868275,-0.02172789,1.7517356,-0.5596844,-0.009377791,-0.8498649,-0.19553062,-0.15429826,-4.600537,0.5052135,1.4704592,1.7084903,0.29441866,0.63969517,-0.040794957,-0.04468891,-0.02966751,0.5808314,-0.19009718,-0.037288263,-0.01930778,-0.40437734,-0.024027409,0.83241975,-0.619587,0.7529004
-0.2675012,0.053803377,0.9591277,0.6838188,3.5523994,-0.29032928,-0.007144176,2.6010408,-0.20868376,-0.06584379,-6.7391396,0.23238981,0.8988069,1.292537,-0.86706954,0.93252695,-0.26089403,-0.03126353,-0.06385808,0.32702538,-0.16831473,1.0285954,-0.026947951,-0.2013894,-0.02106744,0.32234228,-0.31961435,0.38916874
-0.48205084,0.19804381,-2.7962615,-1.2429123,3.4040136,-0.68996054,0.5070672,1.0250891,-0.5029174,-0.19487947,-4.382306,0.7432768,1.1918384,1.5126607,-0.7539311,-1.8835692,-0.40718755,-0.06542025,0.11246174,1.1525301,-0.39836228,-0.38342556,0.053286966,-0.76637435,-0.047308855,1.5079234,-1.4883611,0.043887112
0.20273353,0.14790064,-1.3150129,-1.0348003,3.9124727,-0.55101025,0.17230493,-0.8269997,-0.35698783,-0.16415942,-7.9914365,0.6842325,1.5545883,1.0651526,0.3642229,-0.8594284,-0.5976695,-0.07065629,0.05437146,0.72621983,-0.3965703,0.63583535,-0.10638985,-0.62384844,-0.07391156,0.891949,-0.89531744,-0.226419
0.19693562,0.09467958,-0.43435782,-0.27662826,4.028997,-0.35905176,0.028398681,0.30793765,-0.26242617,-0.13363592,-11.983501,0.45000803,0.8331979,0.81587946,-0.24847862,-0.39579323,-0.3110379,-0.05072247,0.011354486,0.34541374,-0.2544358,-1.1778989,-0.0037042215,-0.20989533,-0.028961243,0.5037277,-0.2861064,-0.31490013
-0.5946233,0.18795216,0.11544044,-1.1084043,5.0286255,-0.43937686,0.40662566,-0.91191447,-0.3566156,-0.081173986,-6.2297273,-0.0723388,0.47279206,1.1532304,0.20001526,-0.17398207,-0.46141917,-0.0005090759,0.20510787,0.6488576,-0.030541336,-2.7780077,-0.07570795,-0.53068423,-0.054951105,0.8583141,-2.4618196,0.17568606
0.3406684,0.9043636,-0.059890117,0.70114213,-3.7229981,-2.877706,0.16967013,-4.9023943,-1.5413517,-1.2179823,-0.20199867,2.3279853,2.1436772,3.7023962,0.6973057,0.27029186,-0.63294643,-0.34383646,-0.04383297,2.7504578,-2.3463745,-0.19650564,-0.11313091,-0.84355205,-0.07376592,1.79631,-1.4951264,0.3381699
-0.26254612,0.09717105,3.7590535,1.5327543,9.555553,-0.6320377,0.32830894,-2.5334783,-0.45302424,-0.19471137,-1.4938502,0.75843614,1.6265955,4.6373787,1.097139,0.9371817,-0.41038784,-0.06803802,-0.27765977,0.64694875,-0.5429568,-2.8621798,-0.28792572,-0.4895973,-0.066217154,0.79040915,3.4116998,0.67616725
-0.046544366,0.08720727,1.5588073,1.1269749,7.0180964,-0.76889867,0.29724544,0.5250062,-0.41601628,-0.20821229,-1.5487788,1.0713482,0.70922863,5.175046,0.4269382,0.9974244,-0.23502226,-0.0707483,-0.1606164,0.77735895,-0.56440425,-3.2506313,-0.16984652,-0.6750334,-0.07710956,1.3917675,2.1319866,0.63110197
-0.2028426,0.17025901,-1.0448531,-0.3532622,1.3904966,-0.88886654,-0.876634,1.5508068,-0.31650138,-0.1685963,-2.322104,1.37878,5.5983686,1.1018474,-1.1660693,-0.81395054,-0.38818762,-0.074687965,0.19125704,-0.50754774,-0.7228706,-0.027416823,0.4227018,-0.88125324,-0.05101402,-1.1364207,-1.4202824,-0.26578346
-0.5918922,0.63425064,0.4420065,0.73651004,0.7404524,-2.8918371,0.21553412,-0.75941205,-2.6734667,-1.5799048,0.33636314,5.1895976,8.016803,2.5870042,0.42734733,-0.102471344,-0.90689045,-0.63761175,-0.04617102,2.0411038,-3.6902514,2.0807679,-0.15304312,-1.6917413,-0.06674222,3.1256886,-2.2552514,0.27775732
-0.33500662,0.19920959,4.326083,5.5615163,6.2607913,-0.63552666,1.5684661,-1.3600439,-0.28062513,-0.1779454,-9.872153,0.576746,1.9312085,3.3482468,0.8565739,0.81566036,-0.6128932,-0.07767051,-0.69975305,0.80365276,-0.40744528,-2.821381,-0.18362455,-0.9615543,-0.06482855,1.2171273,-1.2031424,2.0189962
-1.0831093,0.22201423,0.8466315,0.46293297,2.2673051,-0.23049195,0.40641335,-2.9239447,-0.37303913,0.04372615,-0.6445046,1.3039622,1.9107101,6.0585537,1.3792977,0.46307835,0.6388352,-0.027764274,-0.08536766,1.3471752,-0.58808243,-0.59991187,-0.3515469,-0.97508574,-0.049091373,1.5028819,-6.2326293,-0.08082386
-0.010994565,0.13731185,0.35643214,0.58788913,3.3832662,-0.32095557,-0.23916541,-1.4496377,-0.47245872,-0.19135183,-3.3018646,0.42695165,1.9885703,2.2632823,0.5329513,2.0481195,-1.8864402,-0.08885953,0.06556688,0.7615527,-0.71586496,-4.9727883,-0.19407758,-0.4908116,-0.091491,1.0991521,-0.6708923,2.569416
-0.43395913,0.022655124,0.51187617,0.36953095,2.357326,-0.050950434,0.16452615,-0.8991981,0.5127084,0.21929786,-0.0008501495,-0.15272048,11.389192,1.5981476,0.39660585,0.45279068,-0.52733773,-0.0774334,-0.007014214,-1.3512816,-0.03472171,-0.058043085,-0.10667449,-0.56631535,-0.027474344,-0.1204962,-0.62814796,0.11165327
-1.0249982,1.1259719,0.5478255,0.9816352,0.49879265,-1.7261509,0.38050458,-1.5610623,-3.6382532,-2.5586317,-0.30169293,2.2885,4.1155963,3.506298,0.7289789,0.13967434,-0.7100372,-0.23920237,-0.11136702,2.333548,-3.1712346,-0.46488672,-0.22722267,-1.565152,-0.08153145,3.1438112,-3.2149673,0.29456472
-1.4950705,0.3391446,-1.4370034,1.2693423,2.587929,-1.1805445,0.20521772,-0.95212066,-0.8341665,-0.28861195,-0.40294,1.3342978,1.5946018,6.044632,0.14313711,-2.4595954,-0.427978,-0.13221821,-0.08935611,1.3056583,-0.69992733,-0.740315,-0.034971055,-0.81735444,-0.08021929,1.6751546,-4.190953,-0.6755278
0.7484403,-0.22706863,0.097475596,0.07254838,3.0794713,1.1809883,0.016030794,-0.04889038,4.4713154,0.65370095,-0.04750654,-0.55891234,-3.5028594,0.43052557,-0.30675146,0.09866795,0.048540056,0.099579036,0.00679011,-0.77916354,0.21411785,-0.16238546,0.10849886,1.6054411,0.00544996,-1.407507,5.402995,-0.008405085
0.5758223,-0.22505283,-0.46347618,-0.80259657,-1.731983,0.81639916,-0.85628784,2.3751547,0.6592099,0.120019,-2.8774102,-0.0068829283,-1.0865084,-1.0046352,-0.4527355,0.44829467,-2.022008,0.11006672,-0.18685362,-1.8363801,0.44306213,0.5660772,0.12257148,-0.417428,-0.13470119,-0.4057903,1.5809828,0.049238127
-0.04571405,-0.33953264,-0.8777531,-0.84905654,-2.717727,0.5488757,-0.2485721,2.105579,0.83255595,0.12807669,-6.7292094,-0.67297566,-1.1601009,-0.43170625,-0.21980436,-0.2555055,-0.043061167,0.04527472,-0.07228875,-0.9224384,0.20342755,1.6845714,0.029851424,0.23945984,0.021380194,-0.9532318,1.6582764,-0.083317846
-0.5571352,-0.019479563,-0.57238084,1.8263898,2.3565984,0.73057693,1.2387453,0.7853464,0.70867467,0.6008895,-3.5674431,0.28794152,-0.109778404,4.104585,2.9382503,-0.87015915,-0.40761948,0.0048990226,-0.03658899,-0.14169152,0.20999551,-0.6374262,-0.5565997,-0.07639641,-0.047671817,0.1898653,-0.2469913,-0.4655634
-0.101779,0.020813042,0.84275615,2.0588324,2.5594206,1.005895,0.3037955,-2.291397,-0.06864334,-0.121098265,-3.5892477,0.35619587,-0.04302695,7.1132965,2.1781576,0.5518829,-1.6798106,0.07002302,-0.104984194,-0.011340174,-0.22251572,-0.5405227,-0.48388806,-0.050858274,-0.244008,-0.6242516,0.22321166,0.42094442
0.13661335,-0.24719986,0.9659734,0.9172284,-7.060629,1.3485265,-0.3809268,-0.25154084,0.59627545,0.19054978,-0.1922225,-1.4351197,-2.2268133,-2.7641695,-2.6331978,-0.4714755,0.4262926,0.07025342,0.7056873,-1.221226,0.6796362,2.3191104,0.1617035,0.5978073,0.09940059,-1.1543124,1.6407759,-3.0280087
-0.50017,0.40809453,1.7178613,1.1760935,5.58102,-1.252217,0.7847725,0.9259954,-1.9993716,-0.616713,-2.7268429,0.56401163,2.329358,-0.6582797,0.029910456,0.34729823,-0.4040829,-0.24028942,0.11678167,2.418527,-1.7739725,-0.512165,-0.14649868,-1.1954436,-0.014990324,2.0183065,-5.178176,0.37480366
-0.26166824,0.37939778,4.631927,2.098009,10.5125675,-1.7264631,0.67034006,-2.4064193,-1.3485531,-0.38093293,-0.9915238,2.0052516,4.5725393,6.495176,0.9659301,2.3079314,-2.0542362,-0.18602617,-0.10096697,1.8363533,-0.893354,-2.6748927,-0.31993207,-1.2993293,-0.14246903,2.6240952,-1.5283725,0.6017388
-0.52106446,0.3735131,1.1257662,2.1827848,10.094002,-1.9961852,0.5845649,-0.6251108,-1.6935142,-0.38200387,-6.4013734,2.0677826,4.60701,6.608982,1.1457297,1.0455292,-1.2810717,-0.18784827,-0.13934526,2.2213974,-0.86065614,-3.896063,-0.37188843,-1.4582981,-0.15776195,2.982307,-1.4547652,0.8610101
-0.19344299,0.69577545,0.9741967,1.1737304,6.739746,-1.3083897,0.5172615,-2.0206103,-1.2843208,-0.4267918,-1.0974692,2.3131714,6.0767274,4.0245,1.0354685,0.86958075,-0.8022839,-0.18372263,-0.0809557,2.8669946,-0.9872443,-3.4873188,-0.39276055,-1.0569489,-0.023096375,2.33133,-4.189083,0.6186489
0.0058337017,0.14743982,3.2943766,3.637934,8.598764,-0.05688915,0.3593808,-2.290668,-0.35641596,-0.08903295,-4.8350058,0.59714144,1.6815103,5.7325096,1.3871238,1.6366373,-0.6053741,-0.05265185,-0.3111215,0.58708066,-0.21338408,-2.9376988,-0.46084398,-0.06580681,-0.32049707,1.0407578,-0.12981117,4.029351
-0.12498248,0.016049802,1.9664088,2.35602,12.397429,-0.34787884,0.6628217,-3.9085834,-0.24404581,-0.12437604,-3.1056275,0.5876963,0.64391214,5.1526775,1.2143317,1.3739458,-0.66240704,-0.023117993,-0.14361301,0.68419456,-0.2424951,-1.7663753,-0.3327669,-0.1324182,-0.075329974,0.80438614,0.113553226,0.9702353
1.0680166,-0.17583059,-1.52968,-0.30559823,4.929713,1.7600875,-0.7728892,-0.16777669,1.8278005,0.18176502,-2.1418374,-0.099512726,-0.3674713,-2.3539279,-0.15154238,-0.89545137,0.12971538,0.029523088,-0.015155363,-0.39773786,0.36891964,-1.0583457,-0.033811636,1.7710648,0.028612139,-0.116075635,0.75587314,-0.09361754
0.11043291,0.19416952,1.8860246,2.1874585,11.939043,0.10870349,0.54907686,-3.099319,-0.53916764,-0.1392039,-4.701263,0.8292323,2.278887,8.74473,1.2907912,2.4780855,-0.65401316,-0.08351955,-0.15952009,0.81943166,-0.33135393,-4.4787416,-0.50821555,-0.0025219298,-0.25566408,1.434312,0.58560145,1.0723279
0.1755112,0.5259616,0.92923725,2.6277745,9.502129,0.5672194,0.5408805,-1.7303599,-0.38627878,-0.009088261,-2.0412743,0.54890496,2.2543762,5.036946,1.1837149,1.4621384,-0.88995355,-0.07447788,-0.1055999,-0.015049629,0.020753285,-3.8637292,-0.890542,0.1181936,-0.2509135,1.4103254,-0.94795936,1.0722831
-0.19648343,0.1555389,2.1274621,2.5170438,9.638526,-0.6360862,0.56386846,-2.845582,-0.40305296,-0.15136416,-6.0192337,0.8868216,2.0588753,5.211969,1.0309116,3.1365643,-0.636708,-0.07657471,0.017747741,0.4573818,-0.35028234,-4.0758014,-0.34298187,-0.45117334,-0.08771752,0.58381134,-0.9775719,-0.28361735
-0.20436196,0.19050205,1.0885797,1.527774,14.1048765,-0.69194037,0.022297278,-3.9965882,-0.5779864,-0.1477418,-2.77368,0.996567,1.900157,6.862468,1.2600229,1.9260594,-0.6382514,-0.08349241,-0.0740335,-0.9131984,-0.33755603,-4.682175,-0.40580884,-0.5119157,-0.10854172,-1.5820282,-0.56054455,0.36812887
-0.06515348,0.15699151,5.9487615,6.227951,9.251065,-0.4553208,2.5437384,-2.9717236,-0.4412931,-0.16433382,-6.653623,0.92617774,2.1251721,4.505527,1.3520958,1.4319267,-0.675746,-0.08679429,-0.39795837,0.7570765,-0.3776104,-3.2158964,-0.5030235,-0.32891172,-0.12000754,1.0317044,-0.72806084,3.1594625
-0.06478777,-0.22078297,2.285258,1.3172144,2.4469404,0.5836913,0.7139623,-2.3187523,0.2830352,0.08122858,-4.7337112,-0.23772417,-0.54451114,-1.3234272,0.87580955,1.7866621,1.6773634,0.035618424,-0.26873314,-0.6077333,0.18818422,-1.6025141,-0.108117476,0.47801855,0.14044198,-0.868622,-0.39111003,0.9389958
0.08552889,-0.11670712,0.9692412,1.4389188,10.38212,0.23938276,0.3552988,-5.626149,0.16380037,-0.01628384,-1.5634825,0.3620008,-1.0827855,5.9429297,1.7898562,1.1222556,-0.61991775,0.016870312,-0.08863179,-0.33374098,-0.038479358,-2.842503,-0.39651638,0.94427633,-0.09040316,-0.85322416,1.9767271,0.41063914
-3.8486104,0.36230275,0.094460845,1.2750237,-2.6111188,-1.4204335,0.3942317,-2.3929222,-1.4643718,-0.34419894,1.6290181,1.1719238,3.3097649,1.8594328,0.3458324,0.23001842,-0.30491838,-0.1588817,-0.025395134,1.8413196,-0.8760297,0.6920681,-0.12727451,-1.2187147,-0.049346585,2.3853028,-6.235672,0.065697685
-0.121023886,-0.068117104,1.6277786,2.3432665,9.214457,-0.3365395,0.48507327,-5.249751,0.51399314,-0.1260704,-2.810142,0.5948955,0.9199871,6.8921204,2.6680083,2.4078586,-0.564015,-0.04940664,0.026408656,0.291983,-0.22515139,-3.9693868,-1.3565322,-0.46198785,-0.17061776,0.4099399,-0.7227851,0.78909165
-0.26792958,0.24488282,2.2891068,1.7888339,7.232071,-0.7730243,0.9038025,-0.36828244,-0.67111635,-0.21614939,-3.9258363,-0.66636455,1.5538828,3.7539923,1.339027,4.4527183,-0.84625304,-0.045333736,-0.11568362,0.37706676,-0.4834484,-4.349888,-0.66402984,-0.24208829,-0.09142521,0.6335554,-1.039753,1.5034114
-1.5218632,0.22481261,0.6057997,1.106919,1.6312722,-0.90632224,0.17805609,-1.8217905,-0.7629608,-0.585376,-0.16254294,3.9883442,2.0717046,4.4047685,0.6678492,0.48251137,-4.726673,0.14039543,-0.09223825,0.90216154,-0.4876334,-0.21806681,-0.24026605,-0.87133026,-0.7967629,1.7470903,-2.5601938,0.49671936
0.047251478,1.7672838,0.65300184,1.1132714,4.4451475,-1.0297607,0.32654476,-1.5096827,-3.232368,-1.4144168,-0.79040873,0.9148189,2.4740322,2.7413325,0.59779996,0.005822246,-4.322569,-0.9902343,-0.06576943,1.6223311,-2.695225,-0.7292743,-0.19302583,-0.8890142,-0.07450486,1.5625889,-1.7525914,0.3381459
-0.8961888,-0.017894285,0.5247163,0.90549934,2.0089147,2.524371,0.24503793,-1.3886667,-0.6015465,0.70375466,-0.49718454,-1.1871996,3.2833862,2.8509126,0.6182318,0.03299389,-0.2215905,0.046200912,-0.057604466,0.8460091,0.9341434,-0.6683532,-0.1904013,-0.02045921,-0.03865616,-0.8237468,-2.8258007,0.29045802
-0.21667458,0.368466,2.6567986,6.9594145,4.2687116,-1.3846148,1.3372841,-3.6469479,-1.0284992,-0.4123708,-0.642411,1.4119474,3.8919592,6.1784115,1.6257082,2.43109,-0.34140688,-0.18331201,-0.479661,1.6904533,-0.77557206,-1.2987815,-0.5603484,-0.06561178,-0.09769215,-0.24393816,0.6329304,0.9861155
0.56712186,-0.39128625,-0.31827837,-0.5500343,-0.324701,6.9773273,-0.0991154,0.79352576,1.7958262,0.6874234,-0.23865911,-1.3458016,-6.1360517,-1.82353,-0.33012396,-0.23836873,3.040881,0.5292013,0.036840394,-1.3259827,0.61081654,-0.009472348,0.044509407,0.84407496,0.12757422,-5.454259,2.7167463,-0.16756858
-3.1823711,-0.13351221,0.17435038,0.8870977,1.6176388,-0.36480004,0.28398287,-1.4901491,0.22365431,0.041665696,-0.6985907,0.2528774,-1.9789752,2.7766166,0.30473933,0.11649725,-0.92567855,-0.014396322,-0.04115429,0.70657164,0.32669672,-0.2171175,-0.263782,0.029378207,-0.0673069,0.10013713,-5.220942,0.14635102
-0.19009843,0.29289016,2.8617787,2.7578442,-2.3475618,-0.6721849,0.7517743,-3.1886497,-0.5620212,-0.29446602,2.1627,0.7521688,1.2136126,2.5828037,2.2041426,0.4934947,0.58005315,-0.09435343,-0.22784199,1.2330382,-0.46716103,-0.4089091,-0.58447707,-0.503926,-0.021969788,0.9040288,-0.78995353,1.5873797
0.8087631,-0.5594168,0.13416307,2.354082,-5.2246537,2.411251,0.19151694,0.19618887,1.8405162,0.3762766,-0.36240304,-1.6767356,-4.5935946,-1.7480748,0.8195792,0.8100841,0.93775886,0.18203703,-0.1920686,-2.6741793,0.7359356,0.3474612,-0.050656732,1.8878275,0.044689327,-3.5640376,3.2122068,1.2143428
-0.20351453,0.27605143,3.4724834,-0.52972776,10.606739,-0.7881604,-0.3105656,-1.8015133,-0.62280643,-0.3231039,1.0291935,1.3724434,3.1810334,3.1629248,0.6973549,2.8698308,-0.70251197,-0.12839302,-0.4819792,-0.71732056,-0.7152381,-1.54976,-0.22508213,0.071590245,-0.076781705,0.102405764,-1.5886656,2.9193187
-0.26127034,0.1932634,0.13007095,-0.91504174,0.23112254,-1.4827781,0.0810583,-1.2079302,-0.5540615,-0.096788056,3.8422668,0.89400005,1.6313713,10.14111,0.32373807,0.1270403,-2.5964477,-0.09748787,0.014221401,0.7171348,-0.2913552,0.23037113,-0.041284423,-0.5791399,-0.35006025,1.0226513,-1.266585,-0.08752112
-2.089207,0.64910203,0.0829783,-0.11041542,-1.0249358,-2.7331703,0.004671078,0.29544595,-0.4526012,-0.22474599,0.020854648,0.09964314,-0.39583123,-0.9443963,-0.015407721,-0.003216595,0.27870658,-0.031658933,0.004574716,2.6220162,-0.3537508,0.09253103,-0.012569416,-3.4579678,0.03237426,5.3122597,-5.3372564,-0.009706912
-1.9557567,0.061412513,-0.055678584,-1.522351,0.78043014,-3.5501263,0.07459042,-0.3045595,-3.201751,-0.05799467,-0.92154354,0.3421258,1.5856261,0.65086854,-0.11564006,0.018342786,-0.09883431,-0.07287661,-0.0005692675,1.0495987,-0.38551787,-0.68825233,-0.021030173,-2.729889,-0.004814455,2.8779604,-1.2133994,-0.27797735
-5.222189,0.1705443,-1.4425073,0.99449235,1.6130201,-4.4939036,-0.9793117,-1.1120028,-0.98682415,-0.31201902,-0.21498759,1.2200025,1.3691317,2.624131,0.32214415,-1.5284106,-0.21009117,-0.078440666,-0.057912722,1.3410966,-0.35514793,-0.2698305,0.06414499,-1.8933342,-0.05362669,10.335373,-2.3993347,0.22559834
-3.2077358,0.06543883,-0.66556704,0.85014445,1.7386249,-3.016383,0.26722455,-1.0504861,-0.8793159,0.15418708,-0.12849323,1.5115011,2.0370736,2.7039921,0.2741715,-0.6801966,-0.11249352,-0.07624685,-0.04752234,1.7515947,-0.54409456,-0.28923938,-0.119227566,-1.6749821,-0.051838435,6.74927,-2.0490575,0.300222
0.6811513,0.7066691,0.8687523,3.839418,2.3562431,-2.8556097,1.363221,-4.3308225,-2.1032338,-0.70119077,-0.4409965,3.1944847,9.927038,6.141054,1.985263,0.73335314,-3.2148309,-0.3600212,-0.10638522,2.788112,-1.6727738,-0.6656774,-0.47733465,-2.3241928,-0.22427474,4.545726,-2.5144472,0.5031678
-1.8047518,0.41612655,0.39431208,-0.016659336,-1.0681641,-1.5259081,0.026270445,-0.041617896,-0.52748865,-0.0023069808,-0.8441481,-1.0808343,0.7256697,0.05450993,0.06761618,0.22004464,0.5977612,-0.04764232,-0.0069236583,4.2869782,-0.47503528,0.95272887,-0.061852742,-1.3188516,0.03424406,2.2761338,-4.45564,0.07377867
-1.9160069,0.35169867,-0.14449912,0.56191224,-6.002658,-1.4294522,0.13605943,-0.91762805,-1.0763662,-0.30904403,3.669994,1.2540973,2.571515,1.6343976,0.18268797,-0.33186457,-0.48264867,-0.13248543,-0.034938384,1.9880224,-0.71354544,2.1833038,-0.032431792,-1.1606047,-0.047554854,2.4124603,-6.942864,-0.7405805
-0.0015034571,0.33913416,0.8386392,1.4827461,-0.27047846,-2.539228,0.45281297,-2.007374,-1.4507977,-0.91118246,2.2359507,2.3454413,6.9961185,4.471217,0.7939514,0.5040282,-0.9599601,-0.48796776,-0.08393238,1.2168429,-2.9202287,0.36571327,-0.23049799,-4.956764,-0.104515,3.9617825,-1.3799219,0.21839301
-0.29055473,0.36573768,1.4252664,6.8628464,4.799924,-1.9662899,0.8043302,-0.41766575,-1.2013229,-0.3619782,-0.24109894,1.8088151,3.7723238,3.6639214,0.022456607,1.2531205,-0.97296447,-0.15721534,-0.98271936,1.5625497,-0.7502952,-1.4752386,-0.20239533,-0.5795062,-0.13383761,0.8014351,-0.4740313,0.7493287
0.23229071,0.32849258,0.04038997,1.2496325,1.7117177,-1.4091263,0.31026584,-1.7568576,-1.2839044,-0.09435707,1.7034899,0.84127545,12.768273,3.6096413,0.6644785,0.4787314,-1.6003317,-0.12664509,-0.07014341,1.6945235,-0.23518579,-0.28269932,-0.21654874,-2.550559,-0.08466557,4.69909,0.90996784,0.34040472
-0.30844602,0.33900484,0.06919947,-3.5764687,7.602309,-1.4421893,-5.307135,-1.8274546,-1.1112351,-0.3241669,-3.053434,2.0370877,5.259439,4.0523715,1.0699611,0.55476415,-0.98982775,-0.22484605,-0.08886085,2.942401,-0.73116153,-1.4591962,-0.27764928,-2.1531944,-0.11167282,4.069339,-1.4299015,-0.74350315
-0.10409541,0.31537214,0.2839396,14.508976,4.6273828,-1.2352277,4.0705276,-3.8766963,-0.917414,-0.3239231,-0.3179268,1.5671971,3.9513726,3.8813756,2.8256595,0.45760396,-1.6884109,-0.16016944,-0.024462648,1.7495269,-0.9580108,-0.30271274,-0.34869376,-1.2398572,-0.1514879,2.43056,-1.5607426,-0.72321415
-0.10718928,0.32706776,-0.85117376,15.142217,5.386199,-1.2847807,0.52042335,-1.7438748,-0.9977895,-0.32465166,-1.0546709,1.6409909,4.027011,3.9114017,4.1859183,0.1405946,-0.90614885,-0.16212456,-0.08567771,1.9396756,-0.85602075,-1.2635497,-0.27188954,-1.3709451,-0.09906233,2.5833685,-1.5670054,-2.349169
-0.48894697,0.3215505,0.67693746,4.214492,5.2601814,-1.168987,2.8700862,-2.340233,-0.9550015,-0.324085,-1.008599,1.5356203,4.083405,3.9337866,-1.9757172,0.54279315,-0.9820951,-0.16471487,0.06748705,1.7689372,-0.8770976,-1.0962418,-0.5074779,-1.3055975,-0.094856165,2.7379994,-1.7590513,1.2541729
-0.034711946,0.3185797,0.18920733,5.371608,4.8473663,-1.0858203,1.5534921,-3.8145561,-0.8719378,-0.36284107,-0.2205169,1.6904893,4.493101,3.9132185,2.4733527,0.5448595,-1.7424414,-0.1890521,0.15522283,2.1129713,-0.8478952,-0.07876573,-0.29616544,-1.4743482,-0.1841772,2.8826282,-1.742716,-0.28736982
0.047645614,0.32641968,-1.3721387,4.357297,5.4321666,-1.2835873,-0.45854998,-1.9251142,-0.99337626,-0.3247246,-1.0086226,1.6886961,4.029151,3.9126291,5.372534,0.09379662,-0.97935146,-0.16227335,-0.080724545,2.106354,-0.849652,-1.1962848,-0.25056988,-1.4492553,-0.105778076,2.6992607,-1.5532335,-4.0528793
-0.4276799,0.32252473,0.1983293,-4.08107,5.349911,-1.2439376,-0.011369253,-2.1505888,-0.98253965,-0.33059257,-0.7829755,1.5831054,4.122087,4.0698028,0.02338105,0.43368623,-0.9914927,-0.16798273,-0.10339953,2.0434716,-0.89812464,-1.153462,-0.3900165,-1.3748825,-0.11207319,2.5781553,-1.4143351,0.108979486
-0.2985988,0.3346813,-0.44294086,1.5134187,7.075166,-1.4039496,2.701118,-1.9024091,-1.0922183,-0.33114538,-2.7715356,1.6260957,4.1877737,4.0060687,0.44485384,0.39009273,-1.0773062,-0.1419043,-0.09292624,1.9956092,-0.7158065,-1.2467453,-0.27324644,-1.4228321,-0.110524155,2.723738,-1.1665444,-0.94526184
