0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26
0.51339626,-2.7227197,-4.8729277,0.7060007,-0.34356552,2.3447258,-0.09711813,-0.31902343,-0.37107894,-0.041247405,-4.0206738,-0.1765373,0.694944,0.57505244,-4.293363,0.8827572,-0.2168852,-7.99612,1.6414601,0.365519,-0.57178146,-6.9844017,0.6453329,-0.22697195,-0.21468337,-0.32465667,1.4441352
0.55798674,-1.6688684,-3.822806,1.4948258,-0.31230044,3.9723358,-0.33693853,-0.3636253,-0.08229843,-0.08000746,-3.1017616,-0.016488904,0.8297064,0.94462895,-4.8099027,1.8058751,-0.5153477,-2.3345327,3.8789597,0.8120663,-0.5593167,-2.0137146,0.78868157,-0.30191937,-0.2997328,-0.50695366,2.2379055
0.93048626,-2.4793155,-4.3320174,0.60562587,-0.4566272,2.8564165,-0.02756418,-0.31631628,-0.24991117,-0.03624529,-3.9393866,-0.23336409,0.9166207,0.5427514,-4.1513934,0.16574061,-0.4909363,-5.0318146,1.4710238,0.10526047,-0.3723783,-3.6165962,0.5699118,-0.7523481,-0.15224524,-0.3028661,1.3810315
0.83969873,-2.7867105,-4.66647,0.8609447,-0.269521,3.8900352,-0.2162119,-0.3833584,-0.20518802,-0.043251526,-4.095281,-0.33678323,0.9457018,0.3186079,-2.5055923,3.372366,-0.42108428,-3.974854,1.8430511,1.4143213,-0.6034556,-1.2495476,0.50421786,-2.59996,-0.26766026,-0.45076728,1.8880194
-0.011266619,-0.06035596,0.16026784,0.58837754,0.2594221,-0.15175687,3.4610791,0.034701426,0.014733471,-0.0064285095,0.17733234,2.5540504,-2.0105503,-0.005368176,-0.2123626,-1.0918193,2.050914,1.3958312,1.3644359,-0.6563936,0.25794876,-0.38676286,-3.204139,0.10081277,-0.08605387,0.22074686,-0.22861494
0.19125721,0.38886952,3.4382737,0.07686716,-0.12650606,0.8147123,-1.0105399,-0.19171517,-0.05018603,-0.00946994,0.3999834,-0.14065793,2.4627502,-0.020268366,1.0412,1.0699329,-0.76415294,-0.9681158,-0.50658447,1.6349893,0.04431763,-0.8453986,0.69381094,-0.5561937,0.08738235,-0.070732966,-0.32370076
0.8862751,-2.9122055,-8.819228,0.3869994,-0.20141187,6.930793,-1.6599427,-0.32718948,-0.07582864,-0.03020356,-3.4380608,-1.01445,-0.31758136,0.030176606,-0.45370507,-0.17926097,-4.043514,-6.4081826,0.80150485,-0.063249625,-0.8931971,-1.5666564,4.1175866,0.18534213,1.0536488,0.13672343,0.8077275
2.4642632,-6.4733925,-9.665443,0.07117609,-0.24034445,8.036206,-2.7397318,-0.3721947,-0.07297253,-0.042239748,-6.756164,-2.0537212,0.57550496,0.0304653,-0.5735503,-0.27500957,-4.9580646,-3.7415597,0.15442781,-0.107317284,-1.7851264,-1.7894899,5.037838,0.0817961,0.97980547,-0.2591487,0.1975628
0.4671561,-4.4296217,-7.296723,0.37002242,-0.32356817,7.2387075,-3.0402482,-0.5144609,-0.09129387,-0.055061977,-4.4422708,-1.4433365,0.71814865,0.03744223,-1.6680199,-0.29014197,-4.789696,-2.9286945,1.2461847,-0.099753425,-2.0743186,-2.0159726,4.6362715,0.2295435,0.9317826,-0.31930894,0.92231524
1.6358916,-4.790803,-7.261384,0.16975367,-0.21699812,10.165471,-3.6583655,-0.31247726,-0.06741627,-0.012758822,-5.0985084,-2.0738583,0.0940686,0.021958984,-0.5107488,-0.26246312,-7.0583224,-4.289088,0.5488626,-0.102400996,-1.2802467,-1.6146036,6.6652594,0.100771695,0.25144655,-0.057125438,0.36341122
0.68661517,-2.1954749,-3.4606707,0.5423624,-0.08096336,4.5995793,-2.2407038,-0.048896175,-0.049895506,-0.015822878,-2.5154006,-1.9063104,-0.49751446,0.05980343,-0.40360293,0.7318764,-4.4229527,-1.9450377,1.3350286,0.31071353,-0.5729054,-1.4546591,10.045941,0.06308892,-0.16817771,0.25369507,1.1144539
0.5781494,-1.6870755,-2.303467,0.70729166,0.35940713,10.953421,-1.398293,0.05175766,-0.010343676,0.04510288,-2.11914,-0.56114566,-0.9618713,0.06159054,-0.4299043,2.33792,-4.56799,-2.178099,1.9075663,0.9627432,-0.33874294,-1.4956596,0.8447054,0.2520547,-0.2246499,0.36998138,1.389891
0.7232046,-1.9620092,-2.4811418,0.9379204,0.5784522,3.3979998,-1.6794428,0.65629137,-0.011309502,0.16021512,-2.579407,-0.6181876,-1.3157303,0.047821417,-1.3151067,2.741067,-5.3232465,-2.4015596,2.2339466,1.0692022,-0.36848074,-1.4845475,2.5204532,0.5304091,-0.31555516,0.62655896,1.5915242
0.58475757,-1.8315581,-1.7588601,0.66376317,0.41837913,5.016604,-2.8868616,0.28237447,0.022838691,0.053696696,-2.1861193,-0.8896387,-0.936739,0.06764822,-0.53435886,3.0419283,-9.368265,-2.2951949,1.6264014,1.2924507,-0.22949101,-1.4081972,4.07101,0.34768894,-0.20618439,0.36433473,1.3955342
0.80782586,-2.9500594,-2.970838,0.45027736,-0.273359,6.923615,-2.202653,0.25871205,-0.031817377,-0.031205684,-3.3419054,-1.0837662,-0.7163172,0.048463516,2.6844587,1.7836269,-4.9273443,-2.7444558,1.1805665,0.74047977,-0.6214156,-1.5950958,3.6279268,-1.4844522,-0.7954106,0.27741668,0.9438347
0.96131563,-2.56541,-3.5756154,0.39956346,-0.25823188,8.1234045,-2.2821834,-0.14528492,-0.05734039,-0.03249408,-2.9520345,-1.3940787,-0.49749577,0.032945223,0.5099503,0.24836604,-10.132721,-2.7299488,0.9692771,0.10997731,-0.66118443,-1.5451325,4.9576235,-0.09306138,-0.36604807,0.20313373,0.84813166
1.3667923,-2.8487594,-4.3828516,0.17934631,-0.272407,9.036624,-2.5218258,-0.031090124,-0.05993858,-0.079232305,-3.0100715,-1.6303327,-0.20628992,-0.0037147761,0.7028478,0.20979166,-5.8375278,-2.9735122,0.8270735,0.17037055,-0.86057013,-0.1347044,5.7233186,-0.1021946,-0.7302118,-0.03448275,-0.16231893
1.336836,-3.4533105,-3.9670563,0.21677351,-0.24496515,11.814123,-3.5570343,-0.0992961,-0.0551533,-0.03927721,-3.8270297,-2.1066127,-0.2841476,0.014339694,0.5537955,0.2822619,-8.977046,-2.5341735,0.54708856,0.12839445,-0.722003,-1.4503919,7.6105294,-0.27515757,-0.29315072,0.10887235,0.49483326
-0.0062636426,0.32296023,-0.74451005,-1.3980936,0.68377876,-0.62432766,-0.10590921,-0.56165516,0.15348606,-0.011999147,0.57260567,0.044735707,0.783782,-0.18852238,0.7633506,1.3960291,-1.9621695,6.7596574,-1.8320673,0.27339917,-0.052398164,3.668427,0.31715575,-0.55791724,0.32653356,-0.5543615,-3.016356
-0.31722116,0.093038455,0.02845068,2.7247164,-0.5756545,-1.740162,-3.1852627,-0.74497765,-0.043541003,-0.082448654,0.0582461,0.19052818,-1.0841467,0.16325724,-1.5291771,0.09078655,0.15315267,-0.32932505,3.8720405,0.0012370832,0.033829678,-1.2798688,-2.8425348,-0.28679273,-0.6847787,0.792972,5.411107
-0.31792673,-0.4211241,-0.21482179,1.7688622,-0.34469754,-2.0022678,-0.21890603,-0.83207804,0.23613465,-0.09242567,-0.07081605,0.36988544,-2.0228586,0.034950856,-0.6042582,0.5892028,0.6193979,0.48042646,2.4555023,0.7649094,0.43049285,-0.025145138,-1.7045866,-0.76583475,-0.3972876,2.2991939,3.0143647
0.4075897,-2.3728979,-7.2221465,-0.52904236,0.43228397,2.5749867,0.12728098,-0.07779252,-0.036537826,-0.031047622,-1.9742786,0.032055333,-6.060555,0.023614863,-0.051564023,1.4162495,0.4267586,-2.9151855,1.08707,0.6254915,-1.2553678,-1.7744975,0.6209531,0.044249874,-0.14403409,0.6050216,0.6929917
0.121139824,-0.5110005,-1.2240113,0.3442619,-0.18436116,0.973229,0.29716405,-0.1295437,-0.045680918,-0.020292606,-0.5774985,-0.14463714,-2.4365072,0.069550544,-0.37844265,-6.4617486,-0.69030815,-1.1306692,0.97970474,-3.2352247,-0.18026212,-0.6513284,0.5150699,1.2991681,-0.8477462,1.2247924,4.8901033
0.8512721,-3.149228,-5.710416,1.8636817,-0.5414272,6.0320625,-2.6957896,-0.8524873,-0.15105873,-0.08054557,-3.8743308,-0.8779899,-2.1709344,0.17118679,-1.3216655,-1.8586813,-3.9308577,-2.5009127,4.267981,-0.15713042,-0.87582123,-4.5471883,5.095635,0.6859448,-0.5862468,0.8579724,3.9718957
0.2541352,-1.1485342,-2.3989139,3.2961407,-0.95269775,1.5829585,-0.7546363,-0.84712344,0.20762427,-0.07901686,-1.4891857,-0.2509228,-1.8005122,0.09466301,-1.3721676,-3.5265713,0.892416,-2.6051583,6.7567086,-1.4853079,-0.3595708,-5.338193,0.8155006,0.8563658,-2.4639828,0.6009474,7.1675005
0.28889826,-1.805976,-5.1485415,3.4062164,-0.53446376,1.5332196,0.13400796,-0.49962604,-0.17449233,-0.09583956,-1.680985,-0.24264103,-0.5334957,0.13602677,-0.6140228,7.2745795,0.7675742,-7.236167,5.408956,0.23527795,-0.3823112,-2.634753,0.46234724,-0.26576853,-0.6704972,0.32200864,3.1262043
0.29945025,-1.6655725,-5.621003,0.9642614,-0.3455453,1.6966921,-0.23352683,-0.57711715,-0.11027162,-0.055599086,-1.7447265,-0.27909932,-0.61148673,1.1021255,-7.566169,-0.32817814,0.2982423,-5.893222,2.835478,-0.113628104,-0.81781036,-2.7118,0.68102676,0.10393292,-0.33036882,0.2888254,2.2635918
0.39185956,-0.9358672,-6.1420603,1.7760012,-0.37516034,1.2173142,0.06575344,-0.35717818,-0.21342461,-0.055779517,-0.88968235,-0.2325271,0.44240794,0.17382583,-1.3319956,-0.27914217,0.65164083,-3.6000211,3.1257215,0.02797337,-0.4289058,-4.0038753,0.13931644,0.2827746,-0.069941685,0.030692147,3.2856905
0.13597427,-0.71526927,-1.5606956,1.788191,-0.37209177,-2.7484713,-0.04172961,-1.3303897,-0.060140237,-0.07701256,-0.65167576,0.54281044,-7.374581,0.29862586,-1.5415082,-4.264248,0.07121289,-1.7380613,8.179386,-1.7919408,-0.22760603,-8.021575,0.28098565,2.9726603,-0.80648905,1.9361532,3.6375613
0.2731168,-0.9282654,-2.8305683,0.5662303,0.09125432,1.4164433,-4.7303224,-0.41569856,-0.044974316,-0.009307281,-0.6395481,-0.37236324,1.5346997,0.23009159,-0.5568731,1.1660602,-0.3637006,-4.7124314,0.7420624,-0.20160545,-0.36901897,-0.010261767,-0.0147695495,-2.0848355,0.05950365,-0.14797856,0.28142402
0.2700533,-0.94573855,-1.7566996,1.557205,-0.5148048,1.1026706,-0.31097633,1.0032002,-0.0961825,-0.07773373,-1.1899662,-0.6998779,-2.6239276,0.034277245,0.62965125,-1.1733254,-0.5611567,-0.9487446,3.1906812,-0.6745517,-0.26783854,-3.7793508,-0.28184044,0.6641943,-2.021456,-0.8604384,3.3966544
0.15232082,-0.9793942,-1.5389934,1.8515743,-0.5837485,1.1818961,-0.083298884,-1.0081583,-0.113068014,-0.07057002,-1.1569433,-0.25348794,-6.261876,0.036268506,0.071971364,-1.066513,-0.19765198,-1.5080967,3.330019,-0.32042226,-0.28253755,-4.806093,-0.8718302,0.0857817,-0.7913739,0.50262594,3.8250139
0.1754791,-0.8937704,-1.4345099,1.8992802,-0.7166228,1.0268837,-0.054580893,-2.1491768,-0.14069176,-0.08933667,-1.1250278,-0.2251593,-10.645714,0.023017114,-0.06082696,-0.14479946,-0.2636947,-1.5292374,4.070114,-0.20419903,-0.28143466,-5.5598526,-0.077914506,0.01937924,-0.8134662,0.6617646,3.7283883
0.2424068,-0.6602683,-1.6109611,0.27154636,0.84980977,1.2089982,-0.5137673,-0.70357174,0.3688069,0.031651635,-0.89994377,-0.21794304,-2.1394317,0.085294075,-3.8604343,-3.4548275,-0.34669727,-0.48391137,2.931552,-1.7320791,-0.27790913,0.8357872,0.41635153,0.8142689,-0.99604315,0.22873724,1.4289447
0.117542475,-0.4608459,3.2590408,4.2526317,-0.74994564,0.33854428,0.63838667,-1.0692208,-0.057820853,-0.11671675,2.37015,-0.0450489,-3.050558,0.24116279,-1.3661791,-0.98233145,0.61244476,-1.2968165,7.94668,-0.36459073,0.04605461,-3.6406913,0.036500815,0.49336573,-1.2069663,1.5602708,8.22041
0.51988417,-1.3833004,-2.365465,0.22617151,0.06917873,3.173983,-2.0352662,-0.014783379,0.026543686,-0.0048031327,-1.4461449,-0.3957436,0.45015672,0.02796481,-0.26206243,-4.2928843,-0.6244913,-1.3556986,0.70158964,-1.1518321,-0.4181247,-0.41209862,0.93545914,2.472262,-0.08136503,-0.44607884,0.24372895
0.3952144,-3.678411,-2.5329156,0.39884463,-0.18452746,3.597385,-0.4439627,-0.2530284,-0.068208665,-0.029902073,-1.8904079,-0.6295434,2.2077696,-0.17322776,-3.959669,0.7729551,-1.9304264,-3.2749605,1.0443193,0.2104008,-0.43825075,-1.7398708,2.6954052,-2.396551,-0.15175095,-0.46773824,1.9046475
0.5501086,-1.6007931,-2.6968608,0.5190831,-0.25371537,3.9769819,-2.2202291,-0.30123374,-0.081784084,-0.036331315,-1.9208791,-0.6875221,3.0402875,0.19476996,-1.0934762,1.0140698,-6.3894033,-2.8567266,1.1855763,1.3916912,-0.43641984,-1.8948056,2.171055,0.2034936,-0.19284618,-1.6482705,1.0827353
-0.078407876,-2.707697,-1.9977664,0.49188334,-0.35814193,4.162303,-1.9243627,-0.2592758,-0.06674588,-0.034772854,-1.7606978,-0.5344968,0.5775956,0.10698187,-0.5187897,-0.23871094,-3.5087595,-2.445497,1.3627702,0.30846405,-0.27422857,-5.0414953,1.7560238,0.038347892,-0.6595609,-0.24216267,0.9900222
1.549666,-1.758985,-1.2400892,0.61650753,-0.2820553,2.9564312,-4.62784,-0.25881138,-0.08674047,-0.05748106,-1.7206368,-1.6633219,0.99845946,0.09822887,-0.5847939,-0.25642174,-3.6436968,-2.4542396,1.4587628,0.10853732,-0.1186526,-2.548978,2.7960322,-0.3356613,-0.29854408,-1.3658452,1.2215505
1.2020974,-1.8321258,-2.5005124,0.49393892,-0.31514332,3.5877695,-8.850131,-0.29449296,-0.09189198,-0.066169575,-1.7853744,-1.4010446,1.7751683,0.08552509,-0.46348557,-0.24216594,-4.1224804,-2.9310954,1.2969575,0.019095946,-0.4130138,-1.9655977,4.0833163,0.016533088,-0.2149825,-1.4414824,1.2073694
1.1479254,-5.3594437,-10.487767,0.45001635,-0.25804934,5.7627883,0.8188132,-0.25164625,-0.07025866,-0.022258218,-6.8442655,-0.25562862,-0.8539551,0.06583441,-0.4452944,0.5946652,1.0609667,-2.7470715,1.3395962,0.30823863,-1.5638249,-2.1407661,1.1162167,-0.07654142,-0.16239288,0.12087729,1.0867527
-0.34545103,1.5921396,-2.8768766,-0.46752104,0.13408314,-5.2704363,0.58113873,0.24214882,1.4019793,0.04138569,7.199575,0.6664079,0.77384114,-0.039340038,0.14039944,0.15122835,1.0895002,3.7449257,-0.8515202,-0.016603883,0.423451,1.4457643,-1.5668596,-0.035503875,0.23295754,-0.6675605,-1.0109959
-0.52174395,-1.4141237,0.71875703,-5.142296,2.8152478,-1.4287637,-0.16434774,1.1036586,0.66658014,0.071732596,0.49009693,0.258002,1.6614288,-0.056526452,0.71052593,-0.66802895,0.22462593,2.1898706,-1.6893816,-0.233758,-0.0018305545,3.6460242,-1.0500035,0.8095474,0.4318084,-1.0506383,-4.2144547
1.387631,-6.352703,-8.718008,1.6818955,-0.87909913,8.764594,-1.749879,-0.72257924,-0.12294023,-0.13252272,-7.8839617,-1.5143543,-3.2069442,0.13926718,-1.2108232,-1.6105627,-4.7547593,-6.0317645,3.0680594,-0.6985884,-1.754171,-4.173117,4.679972,0.69826686,-0.57886904,1.4017414,3.8139992
-0.010555213,-0.6618726,-2.6073523,0.82585925,-0.291615,1.6610391,-2.376042,-0.3852663,-0.076221064,-0.04849776,-0.9289822,-0.8479618,-1.517322,0.02134257,-0.4222394,-0.8497399,-6.1940217,-12.372012,1.8377814,-0.3385512,-0.41680974,-2.1669805,2.0276806,0.2591057,-0.23466106,0.6097568,1.6023605
0.7456114,-3.60659,-6.396607,0.40302745,-0.3675062,6.762357,1.8118408,-0.40776312,-0.060592566,-0.052596264,-3.4406452,-0.9527453,-1.4200207,0.06601914,-0.4035205,-0.5929418,-0.5242763,-6.164541,1.1950272,-0.08306215,-0.9596556,-2.202222,3.936388,-0.008782383,-0.046335675,0.44713566,1.1625503
0.72386956,-3.120732,-6.3904853,0.37159708,-0.09182751,5.275933,3.0250633,-0.15807387,-0.058088392,-0.041251022,-3.6935022,-0.30273485,-0.57590556,0.065277144,-0.63580966,0.867059,1.372617,-2.5389876,1.3981874,0.37062278,-0.69185007,-2.1558955,1.089579,-0.07191368,-0.16853015,-0.43437162,1.0992488
0.101853766,-1.1574013,-2.1060185,2.5318425,-0.26758382,4.818399,0.4955483,-0.3949291,-0.105473824,-0.026603302,-0.8249819,-0.30512735,-0.6207274,-0.14146177,0.3120307,-0.22626713,2.17469,-3.3439121,2.1438107,-0.18514048,-0.38444197,-2.3098028,1.2447673,0.50979227,-0.30181426,0.2349244,1.7145257
0.55622536,-3.5944517,-6.08634,2.2861576,-0.57859135,4.6433406,-0.5401847,-0.98083085,-0.27476498,-0.085151225,-4.552475,-0.78933567,-0.37261814,0.18176548,-1.3621254,-1.3583065,-1.5453297,-2.6121993,4.9323645,-0.80268234,-1.1471422,-4.4571624,1.9674376,0.3546722,-0.6157954,0.6206286,4.148331
0.78697705,-2.9199066,-4.8725586,0.6830509,-0.60532564,6.3387446,-1.104907,-0.68482286,-0.04382026,-0.09361439,-1.2355027,-0.88114786,-3.9784148,0.13119924,-0.39300543,-2.0096529,-2.913595,-5.0168476,1.6956311,-0.83245605,-0.81918544,-4.186026,3.2655482,1.2648472,-0.17154062,1.6681741,1.354575
0.59046936,-2.4637504,-3.6264563,1.5593925,-0.7380727,5.776805,1.0973582,-0.9407743,-0.051521394,-0.11573533,-3.5754442,-0.8222006,-3.2396216,0.18112125,-1.0874262,-1.9371066,-1.4308293,-1.9769195,3.6172225,-0.62276936,0.4664419,-4.2564926,3.252372,0.8761774,-0.7077612,1.1686125,3.4659324
0.6131926,-2.2977917,-1.1466522,1.4508915,-0.5566606,6.3931947,-0.03866261,-0.82166475,-0.12907302,-0.050763715,-3.227463,-0.7167183,-3.0382369,0.10685792,-0.96221906,-1.2965575,0.2717109,-4.1313367,3.284322,-0.27722067,-0.623685,-1.6626952,3.7213395,0.05669088,-0.51635796,1.0268964,3.2015533
0.3030637,-1.6918377,-3.1364644,1.1427648,-0.61620414,4.7593827,-0.5100761,-0.8400151,-0.08072113,-0.07315833,-2.0974083,-0.51585305,-7.7745576,0.09752979,-0.8271501,-4.6087804,-0.6249271,-2.5851793,3.0938125,-1.3567429,-0.61758304,-3.4191582,1.4645805,2.6410718,-0.8973142,0.8713338,4.702684
0.3718967,-1.7802308,-3.1471784,1.1079056,-0.60933346,3.8626297,-0.4790956,-0.829129,-0.07603486,-0.073887825,-2.289525,-0.5593332,-4.6844053,0.1542178,-1.3342134,-8.246246,-0.6083328,-4.0014195,2.818192,-2.285937,-0.6234029,-3.3012435,1.406093,5.0371017,-0.74683267,1.3226212,4.2849927
2.0034978,-4.353927,-6.1143336,0.715535,-0.26974434,6.2169313,-3.9967542,-0.3265358,-0.08694408,-0.049130093,-2.7437906,-0.35593283,-1.0237185,0.07510233,-0.240406,0.23006059,-0.17861643,-2.77851,1.8511826,0.072510645,-1.3456362,-2.5552976,2.9887397,0.43373492,-0.229299,0.030566093,1.4379152
0.004354343,0.35730523,-0.004863659,0.112664975,-0.0070287483,1.0410626,-0.38792568,-0.09494892,0.008647594,-0.00038555363,0.7259257,-0.21368895,0.12998804,0.042885836,-0.11237842,0.29770973,-0.66911185,-2.4015708,0.52542126,0.017134545,-0.03806406,-1.6253741,0.98053783,-5.1692743,0.109224394,-0.078199156,-0.021024335
0.83836704,-4.571341,-6.3168354,0.08149066,-0.07251048,5.7853556,-2.502328,0.071645,-0.01071554,-0.00039842312,-4.4627886,-1.0750176,-0.18357742,-0.0069469344,0.19160055,-0.026630571,-3.1760745,-1.2253069,0.012497901,-0.08518642,-0.9481784,-0.19810787,3.7652771,0.055497874,-0.15798111,0.06086554,-2.1458743
1.1718438,-2.2495947,-5.3881707,-0.03509673,-0.041190043,9.938459,-9.652299,-0.10001318,-0.03560155,-0.008604277,-2.5372725,-1.245971,-0.019441754,0.013361807,-0.11330935,-0.02863745,-2.6053524,-2.1490502,0.5089834,-0.059303313,-0.75678486,-0.818329,3.5126872,0.005173474,-0.034293078,-0.003371653,0.22652458
1.5906936,-1.697371,-1.0994503,0.057925418,-0.15850952,11.075599,-2.2893436,0.019716345,-0.0947079,-0.031108052,-1.6355892,-0.96891135,-0.054271843,-0.024913663,0.016071336,-0.38849747,-1.7042547,-2.0938706,-0.9212601,-0.4435452,-0.08091752,-0.93184155,2.1536236,-0.051954314,3.2499232e-05,0.20114757,0.26769525
-0.36480546,1.9219112,3.356698,-0.52358806,0.2352296,-4.1573014,1.3438573,0.31708586,0.071093634,0.037584577,2.1437244,0.7665279,-5.039732,-0.049676348,0.2171604,-1.1751238,3.1308556,2.7690015,-1.347542,-0.60322803,0.5497647,1.9623938,-2.8106499,0.14377365,0.16357632,1.7465345,-1.0849593
0.54076093,-1.3999171,-1.4831675,0.20508717,0.15040755,2.912655,0.3848435,0.2460024,0.09143872,0.031444978,-1.4256333,-1.827885,-0.47601682,-0.073172525,0.21759807,-0.06171817,-10.043053,-1.242185,-0.7988616,-0.10959257,-0.3168186,1.8010663,3.37477,0.12391972,0.076165944,0.11784481,0.023698391
0.018582195,-0.2340126,-0.16932999,0.88646525,-2.0735347,0.015236606,0.17268492,-3.321487,-0.02523577,-0.32964554,0.0802354,0.017776644,-3.2594059,-0.12769754,0.31299952,1.9974141,-0.2145598,-0.6573928,2.2913766,0.70472366,-0.029494347,-3.9106374,-0.49402726,0.20820867,-0.5183524,0.7397094,1.8383367
-0.02109199,-0.046067514,4.363679,1.1151857,-0.107782416,-0.16794349,0.99475825,-0.3481818,-0.031531192,-0.031993307,0.11015232,0.05998328,-1.2311963,0.23408864,-2.195471,-1.310379,0.6332057,0.55365425,2.292591,-0.9241833,-0.15822414,-1.3242918,-1.2319487,1.3739456,-0.531686,1.0162374,5.1983037
-0.57928723,1.109531,-0.9743005,1.2663581,-0.22541998,-1.0927364,0.33847138,-0.41344893,-0.01697295,-0.038366094,1.336345,0.06152932,-6.309305,0.09380392,-1.4121166,-5.798646,1.6340281,-0.056883007,2.2110229,-2.0506418,0.27080545,-1.2570734,-1.286451,3.428391,-0.4595159,0.785805,1.8422483
-0.24143495,0.41080987,0.4546193,1.1175679,-0.22395688,-0.3948777,0.59882134,-0.54434264,-0.01785378,-0.035695735,0.65527844,0.077715136,-3.183465,0.58745044,-5.421079,-7.9277964,2.076615,0.2913112,2.516207,-3.2808995,0.12963857,-1.4728363,-0.31938246,5.3410773,-0.35615402,1.076149,2.184501
1.1429205,-5.4680147,-9.574532,2.7763398,-0.8090573,8.661141,-1.6187419,-1.2217826,-0.22450466,-0.116445564,-5.365494,-1.1705301,-5.1470733,0.20665571,-1.5715151,-2.5894434,-2.9511666,-8.584852,6.3194723,-1.0834073,-1.4897294,-6.492054,4.6134057,1.3791041,-0.9597073,2.1741655,5.3700304
1.1245984,-4.355151,-10.045079,2.6980293,-0.6327484,4.6296177,-0.6163644,-1.192924,-0.19947393,-0.09830411,-5.345291,-1.3158479,-4.6331177,0.20118697,-1.640039,-1.9996207,-3.69845,-8.57887,6.161211,-0.8328652,-1.2516766,-6.514182,2.275659,1.0641545,-0.8093717,1.939702,5.455627
0.81062615,-3.3989542,-6.2970214,2.5651832,-0.8698807,4.3556266,-0.6642916,-1.1624055,-0.20836481,-0.14927031,-4.1561236,-0.67165816,-5.394446,-0.4063433,-1.1875441,-2.8909807,-1.803218,-6.568088,5.9140215,-1.2368394,-0.9492468,-6.490176,2.2293649,1.6707362,-0.8390429,2.2922816,5.9321914
0.8523813,-3.775038,-7.556247,4.078762,-1.1286769,4.948966,-0.71391755,-1.7443435,-0.2122819,-0.17493008,-4.3721933,-0.85872066,-11.751023,0.032755595,-2.5545063,-7.68043,-2.1665199,-7.416396,9.1118555,-3.184561,-1.0296432,-7.2222757,2.41515,4.414996,-1.440819,4.9288597,8.72789
0.6296102,-3.1148224,-5.5630436,3.7890801,-1.315719,4.665506,-0.58947915,-1.620794,-0.21121038,-0.17299224,-3.5977674,-0.84142476,-6.681974,1.6251096,-2.651402,-4.704682,-1.032369,-6.8865,8.360455,-1.9039576,-1.1461099,-7.910059,2.2449977,2.4914944,-1.063766,3.0170834,6.8221693
1.7097459,-6.9797497,-6.8936257,0.018924424,-0.15437523,2.702678,0.028790781,-0.0016508193,-0.041707776,-0.020784367,-5.343997,-0.946956,-1.6948584,-0.09177468,1.3255689,1.1025256,-1.8107915,-3.0510597,0.41604844,0.80093956,-1.7297851,-1.0054579,2.4666505,-1.0803427,0.09468035,0.41019273,-1.1462321
1.4608047,-5.9001265,-11.013039,1.7944208,-1.2004131,9.490343,-1.5829535,-0.81062174,-0.28344133,-0.19584386,-6.8647523,-1.62082,-3.110579,0.16910048,-1.148675,-1.5503566,-3.7520516,-10.431615,4.081286,-0.62610954,-1.6724434,-9.023741,4.6450586,0.7806979,-0.6113146,1.2983509,4.110699
0.12483026,-1.1245643,-2.3003647,0.2754324,-0.20415843,3.6838558,0.9502398,0.04457154,-0.085931025,-0.035686772,-1.3994156,-0.014837854,-0.24404952,-0.1687268,0.19668266,-2.7344031,-1.9315335,-3.0016706,1.6709733,-2.0178719,-0.22970258,-1.5823714,-0.13159345,-0.41667512,-0.11258163,0.813645,1.400428
-0.1579191,-3.8805583,-8.424648,0.7856339,-0.2571411,1.5292962,-1.6679294,-0.39129367,-0.0895767,-0.038658414,-5.8112135,-0.3775259,-1.0092295,0.08580605,-1.049661,0.27863267,-1.406057,-2.4029706,1.9057834,-0.13694774,-1.1864765,-2.0122375,1.1299033,0.40162474,-0.27251446,0.68608975,1.5731156
-0.31809658,2.7339597,2.161604,0.39418018,0.12321247,-3.7424142,0.12013286,-1.0719111,-0.026069954,-0.085010484,0.6088892,2.522107,0.15289034,0.0070980773,-1.0194076,-0.23190328,-0.21114402,3.0470178,-0.017760701,-0.13529228,3.026344,-1.5959119,-1.0640742,-0.12511589,-0.00070304156,-0.046840798,0.43796244
0.27270737,1.0691124,-1.1236053,-0.25566956,0.36139655,-5.8703547,0.5537808,0.25550935,0.5964348,0.07571246,3.2061505,0.2762441,0.9600779,-0.042190425,0.15403743,0.39562806,1.1645142,3.242147,-0.09648307,0.15370315,0.23143107,1.6358471,-2.1361845,-0.027262,0.2538579,-0.98818314,-0.8460417
0.47827023,1.299259,0.9373399,-0.55840385,0.24186228,-8.759238,2.1236546,0.3110853,-0.060460143,0.11943341,1.6505731,0.43667486,1.5163026,-0.04357123,0.5267781,0.48325077,0.32302967,2.8790035,-0.31142733,0.13911574,-0.48476246,0.43331552,-4.1817408,-0.2292792,0.3141567,-0.8694039,-1.2619225
0.03404079,0.23040792,-0.021525143,-0.88450205,-0.12086655,0.41409606,-1.8015602,0.023692153,-0.04163604,-0.011608834,0.24540582,0.01668975,-5.0953255,0.016652366,0.9005273,-3.0596855,0.3585046,-0.60369986,-0.76583534,-1.2207371,0.075886875,-0.19747916,-0.4673038,0.6827255,0.30426028,1.3278152,-1.4495208
