0,1,2,3,4,5,6,7,8,9,10,11
-4.2523,0.6854007,0.97144884,4.0933323,-3.1446207,4.738366,-0.42821202,0.7401047,-1.276322,-0.075034276,2.38297,-3.487693
-12.1539345,1.3867342,4.3208656,4.309269,-1.6987005,3.1956415,-4.051858,0.2574737,0.053537205,-0.8133793,4.933758,-2.1496382
-12.724048,0.22172715,0.96257657,3.2973626,-6.9852433,2.5099604,0.85179985,1.2056988,0.048242774,-1.2372203,1.3281013,0.9598182
-3.2724826,3.7918916,1.6493818,2.4950645,-2.201364,9.667868,0.33242032,0.89447576,-0.31719616,-0.07643437,0.93357986,-7.976667
-5.5704317,5.54659,3.2972982,2.5810509,0.8511012,3.8903782,-5.5245624,0.6595849,0.45523548,-1.5460849,-0.30572078,-3.3246443
-5.750947,4.684777,2.2268417,5.254657,-0.22127914,6.188425,-2.1583338,1.6637805,0.8123913,-1.2141821,-1.571367,-2.750727
-5.9495344,4.2586946,0.81114644,4.30803,-1.0879862,6.2996626,-5.5088534,3.4325554,0.09506774,-0.15021026,1.6349887,-3.5615253
-3.0678692,8.093393,1.8410568,4.5565915,-0.9687175,7.1875834,-5.0487585,1.9800613,0.22778176,-1.8797317,3.2063496,-2.0413613
-1.3703558,5.9293437,1.4252672,3.4760756,-0.73750854,4.992897,-3.4854228,3.76482,0.34560564,-0.20649496,5.3534784,-5.1973515
-4.3989353,5.598147,1.1038992,3.5734122,-0.38126016,2.8419435,-2.7293675,1.8996567,3.2482007,-0.5900447,1.5810515,-3.2600412
-6.0267134,6.556885,-0.2676171,4.1252084,-1.6747246,2.7318058,-3.5128603,0.7952032,-0.1632127,-3.3132064,0.82753026,-1.9646863
-6.2873583,4.3081083,1.5344987,4.3515377,-2.5702095,0.30009577,-2.6798022,3.762128,0.17342576,-3.6011887,1.6028705,-0.85297775
-3.9199593,6.051705,3.1892264,3.6948795,-0.79951197,4.308231,-4.0521364,4.504376,-0.18580179,-0.7328987,-0.10894793,-0.9619266
-1.5423706,3.5325496,2.7239733,3.1732717,-0.91518635,6.0211782,-4.702275,2.1546485,1.4202486,-2.4748166,1.805582,-2.9875815
-1.3164651,6.3823385,0.86797535,4.2152147,-0.3828511,3.2156508,-3.014676,1.2464985,-0.28093258,-4.002732,4.085804,-4.532529
-2.3147202,0.534828,-1.4013736,8.516006,2.378767,-0.07184211,-1.7811041,-0.70295024,3.0751367,0.3089759,1.8346248,1.3279722
-2.4370933,7.060323,1.4038837,3.6169508,-0.8844027,4.7467136,-3.9184015,2.6369686,-0.5299922,-1.2626748,0.28426987,-6.236482
-3.9422886,3.7401714,0.57611525,-1.3313153,-0.65403026,1.9170494,-9.614685,0.3636137,1.1094649,0.2007161,0.21446538,-2.7995496
-4.663713,4.062733,0.18506525,1.9264696,0.39487663,1.741551,-9.433815,0.52500033,0.32513693,-0.9993894,0.04339543,0.22256635
-3.4689426,0.47523174,-3.7353377,6.9035015,0.48901463,1.1475323,-1.7768371,0.88045156,1.6317137,2.3004746,1.6547841,0.20677856
-1.9399267,2.347009,-3.5604043,7.470881,-1.8174102,1.2379078,-4.1443353,1.5986573,-0.13346632,-0.29873863,-1.7423983,-1.3414501
-1.5396991,5.674369,1.9604487,5.105847,0.39498994,6.9713345,-2.4238005,1.6289724,0.10254495,1.4911362,1.6629322,-2.4603639
-3.9290707,4.198756,1.6005005,4.7261558,1.1913877,9.076782,-4.265617,-0.37203622,-0.23084785,-1.4967338,2.11358,-2.575246
-2.988065,4.217875,2.1761768,4.582879,-0.6192394,10.347354,-2.6026065,4.1550407,-0.07836055,-1.1358502,2.0169542,-2.1984653
-3.525097,5.311888,1.8504,4.688939,2.9535754,6.396886,-2.8558428,3.7121758,0.123972975,-2.4066575,2.7301514,-3.2966256
-0.8937685,1.451743,-0.045451883,4.684821,5.6773787,1.3725913,-5.3299694,-0.3003012,1.8043,-0.23194869,4.973714,-0.019429259
-1.6690472,2.4102602,2.098287,3.358429,7.9533224,0.8703546,-6.8197103,0.5885164,-0.48811224,-0.423355,1.764125,-2.1998405
-2.0674877,0.7747938,-1.0903113,8.520266,5.0667763,0.75632924,-4.127578,-2.2741277,-0.145582,0.21583083,4.18234,-0.5590639
-1.1865613,2.306238,-1.9022248,4.425108,2.6719558,1.3055539,-4.2484875,-0.038680058,3.8834355,-0.3147939,1.2881933,-2.5705955
-0.9485867,4.304236,-1.2101421,4.772806,4.065561,3.7358358,-4.9151964,-0.1286607,0.6470762,-0.11505787,1.6942612,-2.267781
-5.4668627,7.4965262,1.1886008,1.6096296,0.77637607,2.7759173,-3.9015028,-0.32071722,0.062218424,-0.985819,2.8106604,-6.0769544
-1.3005792,1.9310184,-4.07355,5.3831086,2.5355182,0.4999351,-4.5674295,1.4505385,-0.54114336,-0.1342184,1.9058193,-1.8379946
-1.7618545,1.3111333,-6.791065,4.5358715,-1.3277291,0.7366341,-4.7895,1.2586906,1.6252531,-0.72637326,-0.11339872,-1.4256251
-2.8616455,1.7840508,-0.7634379,2.1468294,1.390747,4.5653605,-8.280608,0.64543855,-0.35792884,-0.6236325,0.9630684,-3.5580494
-2.4842188,4.184623,-2.74952,0.8844965,1.1513546,1.8881439,-6.944483,1.4834182,0.5606774,-0.3562304,2.1328597,-2.6984198
-0.6496446,2.8192205,1.5356658,2.4574704,4.47938,2.15541,-6.304527,2.729289,2.5808165,-0.94187075,1.3536143,-2.5414126
-1.9873531,3.3053048,2.4520772,-0.9135368,3.9939582,1.7297518,-6.040485,1.9422988,-0.1058042,-0.38299036,1.5896039,-3.565678
-2.3839545,8.378698,3.4917197,5.5170817,-1.3748053,-0.2436808,0.08326542,0.29326656,-0.43717727,-0.12970231,4.104328,2.9688087
-4.6421695,5.9039254,5.2756267,2.0481322,-4.6001616,1.3731267,0.5041292,-1.4920051,-0.099117585,-3.2409258,2.5146112,-2.6184647
-1.5298789,3.321581,4.1831994,2.8146098,-2.412161,1.8477169,2.8661275,-1.7730244,-0.81254625,-3.8192391,1.976129,2.094464
-2.2659621,4.336779,2.2146366,2.096003,-2.0468562,0.17349567,2.013537,1.1044285,-0.025826057,-4.254018,5.307604,-1.3001236
-7.617471,-3.155433,2.2919173,4.235333,0.7899426,1.489144,4.206126,1.6143047,0.008406814,-0.009943205,1.5216773,-1.5500376
-0.5393592,1.6330962,3.1648915,10.733962,0.31023318,1.420004,-4.7569146,0.27574733,2.747792,0.24289547,7.436077,-1.319544
6.8235846,-5.3569407,-0.64848053,2.933518,6.1807184,-1.3526536,-0.09375219,-0.93611056,-0.07539069,0.9341722,-0.9542912,6.250611
-7.3424807,1.2079366,4.4977713,4.437744,-2.3975525,-0.8415267,5.15822,-0.01267857,0.14145999,-0.4326761,2.6812184,-1.5702515
-1.622575,7.92567,3.5296066,4.963211,1.6852653,-3.037025,-0.6893031,0.4303731,0.14683181,0.18852593,5.4063454,-0.21564722
0.20236771,1.3761886,-0.2833096,10.337421,-3.4630682,4.7199655,-6.8698525,0.7292616,0.6145122,-0.23075537,0.39123705,-1.2016312
-7.71482,-1.0223119,-2.2965517,1.0815121,-7.4394445,4.5541153,-1.2673752,0.039080635,0.09183039,3.0045288,-1.0564113,1.933018
-4.9381185,-0.41169548,-2.0096529,1.9041337,-5.901048,0.013191343,-1.6482066,0.5239574,-0.008710582,2.4478738,-2.6807976,3.3793347
-9.217149,-1.355042,-0.55499214,0.70699656,-3.5514576,-0.14317739,-1.3779914,0.017913822,0.005739744,0.992112,-1.9118937,4.4586463
-6.9975185,-3.8915935,-0.73248523,2.3700569,-6.373602,0.6985801,-0.8112539,-0.42161936,-0.15167135,0.0005584848,-1.4169536,1.3545855
-7.4312544,0.5209069,0.8702266,-2.465083,-8.440295,4.344447,-4.0209465,1.2148098,-0.16140628,0.38194215,-1.8581904,-0.676694
-8.158183,-0.6722999,-3.5248713,2.3125997,-3.4655359,0.5011011,-0.7056574,-0.6548968,-0.0701166,1.6601613,-0.89881665,0.90184593
-5.909335,-0.95266443,-1.4532386,3.2352889,-4.285755,4.030379,-2.7563565,-0.28388798,-0.2973201,-0.6040881,-1.4706837,2.716234
-5.379076,-2.8062286,0.76971865,3.1415236,-3.566707,3.2782426,-3.3296244,2.231805,-0.23081213,2.4833195,-0.96947193,1.5582093
-7.217362,-0.7850327,-1.4567113,2.1941245,-11.078819,2.3841383,-1.2908942,-0.82981414,-0.014618181,0.38423288,-2.583604,1.1617033
2.8970597,0.6912108,-1.2905324,3.4469202,4.589431,-0.58404297,-4.268492,1.0718615,-0.29181856,-0.36122653,-3.4047809,-4.9687724
0.30381346,1.133191,-3.6609561,3.020627,1.6364038,0.33187494,-5.226595,-0.129395,-0.4920675,0.2297704,-4.432531,-2.3183477
-5.547998,0.3479653,-3.8452399,2.191141,-7.547225,3.259405,-0.33015293,0.4044002,0.081716456,-0.0026113817,-2.936326,-0.2318171
-6.6813335,-1.7465955,-0.42059475,2.3292751,-3.1389716,1.3115954,-0.5342518,-1.5867422,-0.04603336,1.3037041,-4.7075624,1.5385054
-9.2743435,-0.5962941,-1.2340791,1.6136135,-6.960849,3.4184618,-2.4829814,0.60343844,0.039857477,0.10603731,-4.4710426,1.0114018
2.200272,-6.4571733,-0.90786195,-4.360348,0.96660775,-1.3790586,6.859957,-0.63400483,-0.1500502,0.82418793,-8.455412,7.5121427
2.8804216,2.1165135,0.61047477,2.9158337,2.4179053,-4.7281632,-4.822372,-1.342672,0.2626485,-1.1233183,-2.5599632,-1.8461607
4.57289,1.454632,-3.0416565,3.5439754,1.0795019,-3.607214,-4.618199,-2.7158089,-0.06535853,-0.8017541,-1.5902883,-1.7695931
4.2941756,-4.943715,-0.13168181,-5.2440567,1.5051241,-3.0526886,6.0998383,-1.1780007,-0.08781644,-0.17689064,-8.244115,4.284454
-2.0938947,1.1556543,-1.6986837,-3.0463543,-2.5159748,0.59383976,-5.39064,-0.42674026,-0.5055748,-1.0032402,-0.86553365,-3.9858932
-1.5622824,2.6269062,-0.42556837,-3.3618333,-2.084499,-1.5869172,-5.2562447,0.5011669,-0.15705115,-2.0829003,-1.8755068,-0.34162438
-0.74537736,-0.4145213,0.91235566,-4.296636,-3.6787002,-0.970035,-6.1179433,2.6010206,0.4538731,-0.42595413,-0.70371956,-0.6961409
-7.2004037,-1.3673604,-2.4452605,-2.5731711,-4.3685865,6.1713157,4.022585,-1.3458346,0.022305232,0.06735518,-2.1097887,1.3096653
-1.93353,0.265935,-1.0208768,-2.7969484,-4.729057,-2.4422195,-7.5923533,-0.5443608,-0.08881962,0.4009884,-0.48378122,-0.14540705
8.928224,-7.821832,-1.7016163,-3.3899605,6.437192,-3.5444455,0.42415643,-0.27967507,0.23897067,1.4057574,-1.9397012,5.2023535
0.4519796,-4.394985,-1.7252626,-4.1143003,-4.323166,-4.9098787,-3.3047538,-1.9619135,0.053625233,0.11763391,-0.22614187,2.5402634
-0.1505685,0.18788457,-5.1158457,-4.380976,-1.4001347,0.36190042,5.0609665,-0.6299781,1.5450369,-1.5987109,-7.170928,1.6857868
1.9734269,-6.37655,-3.129433,-2.8451343,-0.31219956,-1.6867601,5.827063,-0.9959195,-0.90423405,-0.9361727,0.16811499,-1.0832664
4.003916,-3.443057,-4.0288973,-2.5286229,2.1076825,-0.48891938,6.3918824,-0.4873368,-0.7807504,-0.75371677,3.019697,1.0137646
2.2785063,-2.562523,1.055074,-2.279884,0.4940893,-0.019132588,3.1081233,0.43929875,-3.3801534,0.41716203,2.1967025,-0.45897508
4.195899,-3.6229677,3.2955675,1.7473352,3.8788323,0.42471766,0.7587575,-0.23963693,-0.24444479,-0.37467444,2.3285387,0.6288015
3.625447,-6.49932,-1.414372,-2.7672987,2.0771031,2.1429482,3.2381449,-1.5524573,-0.65980893,0.48847684,0.2346133,6.635917
2.3299277,-4.771139,0.9439229,-5.2342477,3.398412,-3.3054242,0.8548179,0.684642,-0.3869411,-2.0981727,-3.6117084,5.3659644
3.4995112,-4.952806,-0.86186683,0.4722863,4.976298,-0.19551104,-6.2603025,-0.47593603,-0.05613106,-0.0824379,0.8785797,4.5655117
0.56596,-1.8066435,-5.981928,-6.1174293,-0.010158112,2.664722,4.913234,0.17047253,-0.75437754,0.1789781,-8.46931,0.1464897
1.6659728,-0.15915531,-6.2279673,-3.8916516,-1.6263472,0.82568544,3.9314883,-0.6145999,-1.1894711,2.260998,-6.4141464,2.6470656
0.6706845,0.47573066,-2.723266,-3.927026,-0.15545715,3.5068614,3.1163328,-0.23636372,0.29539084,0.7489427,-8.28238,2.5287576
-1.3789492,-2.3763218,-4.258009,-4.372742,-1.6462736,-0.5865834,6.0795507,0.3534185,-0.06218605,3.616441,-5.040013,0.09872953
0.5927233,-1.1242985,-3.7321072,-5.5731506,-1.9310697,-1.2849586,4.5425706,-0.29010755,-2.6783843,-0.4560611,-8.255122,1.0081209
0.55081046,1.6558489,-4.093317,-5.6658726,-0.014070312,2.238407,5.5882034,-0.842077,-2.5439308,-0.44206855,-5.5081396,1.4601328
0.07568048,-1.0902389,-5.530123,-5.555466,-0.24638106,4.0311832,3.9745188,-1.3811545,0.4147033,-0.014111957,-3.949512,2.44306
-3.1065252,-1.0050979,-7.425923,-4.812004,-0.7159603,-0.23542555,4.8115616,-0.35673505,-1.9371728,0.5465701,-5.8513465,1.2125024
0.7362256,-2.0368357,-1.7098688,7.4825683,-1.2744327,0.93675464,-9.636613,-0.10046504,0.021886043,-0.55301887,0.35021,-0.72133833
9.297492,-0.3631042,1.3875897,3.3439565,7.315721,-3.3374407,1.2827979,-0.2902034,0.014113962,-0.39433762,1.6656237,-0.35572037
6.1547337,0.5000912,-0.7385502,-0.4508187,-1.4198737,-7.2372127,5.5441227,-1.0600044,0.016944889,-0.53700244,0.6592186,-0.071895435
-0.83598334,-0.47980586,1.3913218,-0.41466317,0.05046501,-0.74980193,-2.9886212,-2.1280978,3.373233,-0.34708533,3.3910353,-3.0416634
1.3140607,2.6874542,1.1431228,4.9166183,-0.7032257,-2.326339,8.464191,-1.6597142,-0.012895042,0.17926677,1.3945298,-3.6131644
-0.9811635,1.0786333,4.293509,3.5387554,0.1586468,1.3347012,-1.5327741,-4.7909007,2.3979,2.267229,3.1559715,0.835349
4.855346,-3.3500812,-0.48011586,4.3400984,1.0969429,-5.696843,-1.0449347,-4.9944205,-0.05739276,0.27825606,0.30571252,2.0766199
-1.00911,0.38914198,-1.7507831,6.0692577,2.4277027,-0.6523765,-9.9954,-0.48675233,0.46944523,0.5718689,1.5935887,1.208167
-1.0200206,-0.51249975,1.0850912,5.1246805,-0.75493133,-0.24615102,-11.634528,2.5345705,1.9079047,1.0513464,0.5643266,-0.8375228
0.013483179,0.067854136,1.0427886,9.022061,-0.36643916,0.8323337,-10.978531,0.8455759,-1.0311668,3.076915,1.3476251,0.69144857
1.0197418,-1.2748786,0.8363013,8.68748,0.1784484,-0.5435436,-13.711184,0.52439445,0.81033796,-0.63313085,-0.20721221,1.4616578
0.66438514,2.8165896,0.63075715,4.712591,-1.1462957,-0.7248021,-7.595075,0.7464045,-3.4335792,1.667085,0.03700529,-2.2739725
-0.56043786,0.4711239,-1.67653,6.2591505,-1.0059721,-3.5399406,-7.487816,-0.04990349,-2.0398815,-0.84548056,0.7570326,-0.6570135
2.362861,3.7391517,1.2860718,4.8869624,-2.8052988,-2.5479202,-7.2917867,0.39035776,-0.8499424,-0.103773914,3.0026991,-5.0485363
-0.6723402,0.5651839,0.2821774,7.3876276,-0.06426832,-1.243941,-7.5798917,-0.42510262,-0.12996058,2.1800475,-2.2856908,0.55486906
-1.479573,0.26853874,0.33612016,4.3091035,-0.058887333,0.071677655,-15.966992,-1.8529348,1.2680044,-0.093242444,0.941379,-0.029118177
1.2510312,0.72471803,0.23024568,5.344969,0.4834722,-1.741559,-8.884695,-0.09264639,0.19578728,-0.19745545,-1.0158838,-3.7393491
-1.3448939,-0.55434865,0.13013664,6.712532,-0.4153532,-1.1042725,-7.267336,-0.12013002,3.763106,-0.17505966,0.90705323,-0.52511126
0.8000571,0.6260846,0.29959488,6.460313,-0.44299886,0.13629752,-13.253653,-2.2534716,-2.5285451,0.27459875,0.822689,-0.6977776
-2.429283,1.9119253,-0.772852,7.7702947,-0.100215435,0.15227486,-11.834662,-0.4538473,0.33424264,-0.53434384,-1.3570956,-1.1829355
-1.6026267,-0.53011596,1.3066752,5.92984,0.86199325,0.78117794,-10.3403225,1.0935051,-2.7995949,-0.90036845,-0.5295796,0.46829832
-3.3693645,-2.54846,0.098821186,-5.337823,-6.7920523,2.7849588,0.58066505,2.1595857,0.22194497,0.4299701,0.06409337,3.5099888
-0.22667934,0.8445703,1.1267948,3.247833,1.6380603,-3.674741,-12.043361,-3.5553615,0.016555225,0.014349419,0.8674398,-0.30825374
0.508383,0.64876324,0.8528041,10.589415,0.73079556,0.77220833,-9.77028,0.663009,2.9502592,-0.13102037,-0.9222493,-1.1028436
0.5966881,0.60592735,1.0463443,9.188499,1.6864539,-0.5408066,-9.246058,-2.1409464,-1.2617155,-1.778144,0.28609553,0.06252028
0.29981753,0.017863946,1.9392761,1.2641914,0.19468518,0.5213418,-10.344558,-2.5495884,0.8058715,-0.95514685,3.7119873,-2.3004591
-2.400438,-0.5662278,0.6371346,4.8655066,-1.3586047,0.09975605,-9.727142,-2.49735,-0.2530366,1.4977584,1.1927007,-0.9337384
-1.4715986,0.6242113,1.7896131,1.9523021,-1.8948387,-0.08888804,-12.300263,0.347869,-2.0732796,-0.7104554,1.7695771,-1.501512
0.04988221,0.7790227,0.4392121,4.253304,0.06962194,-0.47520098,-9.846638,-0.3344879,0.12993607,-3.8802097,2.270054,-1.2296741
-4.1775317,2.593201,0.7991001,10.660806,-1.2149171,1.9892336,-2.3685246,0.35904133,3.1480455,-0.80309683,3.7329597,-2.5988216
0.17111897,4.21539,4.7952294,5.9615664,1.1354321,1.3980404,5.02482,0.11729921,0.051835917,-0.63988686,6.4776173,-4.521556
-2.0633993,3.6306393,4.5689206,5.7559314,0.36014792,0.315471,6.3079443,0.107011594,-0.045259416,-1.1695322,2.3264081,-6.145823
0.7096864,5.468537,2.5953817,5.434861,0.019918608,1.2927775,4.5434875,0.51094943,-0.26240498,-2.8906329,2.6168997,-3.4747753
-0.07068537,5.592731,2.8275027,7.348153,1.2339556,1.7936642,3.2007134,0.21834889,-0.44827938,0.77378786,2.7702575,-6.3704786
-0.8745017,5.8300176,6.9713707,6.623112,0.4529793,1.5168958,3.4586172,0.5394082,-0.7190941,-0.49304438,2.2449062,-3.3729491
-0.2859638,6.213124,4.8797846,3.7363153,4.0482683,0.09171399,3.956889,0.08970253,0.6438792,-0.16220988,2.421083,-4.6402783
0.76350975,6.6054864,5.840002,5.2998433,0.6713889,0.3168368,2.3882754,0.26257926,-0.16984095,-2.8206725,1.0328783,-7.6044946
-6.010702,8.379065,2.6345496,2.9089208,4.516958,0.9212117,1.0632054,-0.64817697,0.2521942,-0.54891914,1.3820312,-3.8528383
-0.51526964,3.123051,4.809935,7.229598,2.8915591,0.6659432,2.0606177,-0.66832924,1.3148856,-2.567848,2.1293378,-4.6030126
-3.191216,5.242232,6.4785066,7.5196495,5.317883,0.5225276,2.5377355,-0.6183363,-0.006419544,0.17736448,1.9574426,-2.3436253
-0.9791336,6.3866854,3.9422486,4.8228817,4.0562696,1.539492,-0.7606758,0.5372967,0.40464938,-1.9884994,1.1764779,-6.8450017
1.1179175,4.1416225,5.1203504,3.9367542,3.2803743,1.4747187,0.32153815,1.4460049,-1.9740839,-0.51652825,1.1121498,-3.770944
-2.0465178,3.681424,3.5876575,3.7906473,5.783916,-0.041413687,-0.15955332,-0.3258511,-1.3778235,0.10850756,2.7148447,-4.318054
-3.534121,6.183558,4.2291675,0.6350089,2.76819,0.20656258,0.013395631,-0.8499353,-1.4934288,-0.824124,0.29512942,-2.9949043
-2.2551203,5.4024324,5.871179,2.2705846,6.1407886,1.5869952,-0.3201668,0.5862317,0.33526665,-0.66024065,-0.37328976,-2.718889
3.1620061,4.14575,1.8732785,7.3273387,-1.818385,0.5275007,-0.8002166,0.45814583,0.8121664,-0.034906164,1.2996205,-6.1399603
-0.012397947,1.7029108,2.8386712,-5.3208094,-6.750609,0.31280172,-1.3292164,0.26956537,0.47676164,-0.2994245,1.5557864,-1.760995
-9.480104,0.8286549,0.80671495,6.654951,4.2196517,-1.8038865,-2.3050942,-0.28218392,0.066664346,0.33786318,1.0532131,-0.8342619
-8.875335,1.3467695,1.1642511,2.7702563,1.7530127,1.9310842,-5.9315686,-2.321783,0.32073176,0.37311578,0.91203785,-1.5615529
-8.437222,2.4607406,2.0042357,-0.24862571,1.44004,1.9210112,-4.76814,0.08265064,0.2327516,-0.31732872,2.7402065,-1.3005928
2.449718,4.4053006,2.4771972,0.68581676,-3.871488,4.0789914,1.448344,1.4362266,0.02734315,1.4617857,2.278948,-5.0308557
1.2098682,6.725784,1.7892479,1.1042598,-6.152866,1.9690897,1.851142,-0.1708274,-0.010270269,-0.35799727,2.0113788,-3.7106366
3.2638056,4.760637,5.181325,1.584134,-4.0267134,0.6983872,1.3154014,0.3096413,0.072593264,-0.7710413,2.4588592,-3.8394911
-0.004510238,4.1420527,1.9192778,-0.920312,-3.238143,1.2982904,0.6611565,-0.17739847,-0.006849807,-1.0543855,2.359118,-6.529777
-0.12176693,7.0426564,-0.06910436,-0.77233666,-1.3700111,1.7448215,3.089827,1.1486294,-0.16116783,0.21276902,3.7801318,-4.4807997
-1.1462064,8.439197,1.6661172,-1.007626,-1.4912734,1.314393,3.7721395,0.7044547,-0.03527252,-1.4950747,0.97962415,-6.995735
1.0077891,1.3758798,-1.8221657,-6.243615,-2.6392684,-4.676433,1.7587646,-2.0309777,0.1884421,0.079643205,-0.12547375,-4.6023808
0.07322855,2.2688906,-0.033096574,-9.6712675,-2.0984316,-5.0729012,2.347291,-2.7569704,-0.23950467,-0.111402616,1.6159921,-1.7926885
-2.9337375,7.136457,2.5777354,4.1553082,-2.7645748,0.0091813095,3.3919606,-1.1083627,0.4663765,1.1656253,0.15161048,-4.3248887
1.961183,2.6280334,-0.13428146,-7.76479,-1.1654515,-4.304128,0.99496126,-1.3326083,2.4619246,-1.8502084,-0.18081757,-1.9207904
1.6157901,5.040625,-1.3342625,-6.5991917,-1.5455748,-4.2393274,3.5418437,-3.0766106,-0.008357474,-0.48568,-0.64005506,-1.2390678
-3.3371081,4.0265417,3.7969494,3.2895384,-2.4193926,-0.5390803,2.4531395,1.0882843,0.6844989,2.6658163,3.49678,-4.2430215
-3.924518,6.5946026,2.124083,3.2322457,-0.6591202,-1.0182722,1.7760793,0.24163546,0.10032972,0.031392563,4.7890835,-4.2287216
-3.050339,3.657505,1.2078159,1.2420846,-2.1143305,-1.477323,1.9414525,3.2878478,0.255342,-0.15631981,5.8247557,-2.2625294
-2.6016643,5.194845,2.5693047,2.3583753,-1.1838773,0.90928125,1.0188116,3.5992694,-0.062032055,1.144503,6.688658,-6.879752
-2.734977,5.4121304,2.0078475,2.1785915,-2.1397035,1.9878038,0.53244483,5.264245,-0.02653323,-0.9930886,7.9678864,-3.0474622
-1.7776678,5.037231,4.8759446,3.1279883,-0.82845974,0.12543325,1.3035386,-0.9938895,-0.20788246,0.5675915,4.9604635,-8.0037
10.184888,1.7708547,0.4639854,1.320409,5.649779,-4.5832205,-2.388794,-2.493982,0.06570864,-0.17009525,0.94897693,-1.3562946
10.756369,1.2552793,0.25866887,2.917138,1.9464914,-2.2703724,-2.1998982,-0.9245318,0.083992265,-0.17025657,-0.040181264,-1.4367784
8.148639,1.6952006,1.4107742,4.1036034,3.408851,-5.8520355,-0.91565585,-0.6623608,-0.03666498,-0.7848205,1.1748676,-3.1269307
8.536761,1.4466354,0.48490304,1.1045133,7.2918525,-8.596305,-2.6146214,-3.0409641,0.006780409,-0.11061813,0.365804,-1.0400406
7.2324886,2.264726,1.363405,5.175945,5.1578956,-2.642894,-2.5426152,-1.7240285,0.11287377,0.37229016,1.0035762,-0.7504249
-6.9949126,4.1326637,1.7526667,0.5170458,-3.9194534,-0.4799254,2.17313,1.3526964,-0.027522504,0.0615806,2.799998,1.2908051
1.3197254,0.76779693,4.235688,-1.982356,4.0305195,3.016131,-3.0430143,0.5270503,-0.46647567,-0.9214414,1.5003275,1.0333977
3.2027688,2.5624466,-3.481764,-7.710322,0.7239491,-5.0066547,-3.847598,-2.821313,0.07375907,0.26713896,0.028865362,-1.328669
3.0548527,3.9470122,-4.1939473,-3.8941376,0.60892475,-5.406372,-3.8686194,-4.7788777,0.2870542,-0.13601947,-1.3592875,-1.1547623
-5.7085404,2.550618,-3.1622903,0.818194,0.46099916,4.697713,-1.6898096,1.7621828,-0.08739984,-0.94203466,2.1111782,-1.4184772
-5.730416,1.963001,-2.2096212,1.1386738,3.6142902,7.210345,-1.8529981,2.830708,0.025012726,-0.22982824,0.32259855,-1.5998741
-6.2072196,1.8142195,-0.44213444,0.5487468,-1.2239931,1.9225533,0.8810458,-0.22603653,-0.16640279,-2.8628328,3.2085927,0.018244985
-6.5765114,1.548669,3.923364,1.1766727,-1.0530115,0.43863705,-0.8086492,-0.75032973,-0.010820255,-1.8255141,5.6642346,0.9553443
-4.4532876,0.34310508,2.7568712,-0.23806407,-1.8142728,1.2397414,-2.3009663,2.6532454,0.042479333,-2.2253413,4.649117,0.7885475
-7.7168856,-0.20601147,3.7716305,5.875445,3.3018925,2.350465,-2.9005167,0.81053334,-0.06885014,-0.20200947,2.0459177,-1.5158894
-5.7290106,0.85016364,1.1145059,5.423587,3.0965486,-0.30522722,-3.5291812,0.19490221,-0.6277657,-2.3081567,2.8357189,-1.6153634
-4.6374626,2.107061,-2.5426898,0.6173504,0.7070848,4.608246,1.2401068,4.966104,-0.116389014,-1.3581622,-1.1701893,-3.202298
-5.2213964,0.6152681,-0.860531,2.2299943,-2.5627391,2.6398602,1.7041756,-1.8334483,1.3128613,-0.09572308,4.6457424,1.7138232
-5.4967494,3.3499246,-1.1643617,1.5050298,1.1700026,3.1782572,2.511254,1.6330887,-0.53764045,-3.6815183,-0.29310912,-1.9494026
-5.428273,-0.19631305,0.91344005,3.0998197,-2.284426,5.2788305,4.6173034,-2.6410303,0.7511772,-0.64212346,2.5681376,1.6470888
-2.6059155,2.0368235,2.4238436,9.336905,-0.500459,2.6653137,3.9562345,-0.8539757,0.5505218,-3.0439596,1.9318554,-0.96627945
-2.5781894,2.1855876,1.6864718,10.681289,-0.36066824,2.7678027,3.3909266,-1.7367461,0.29521093,0.47843584,0.44034454,-3.2680593
-3.6534967,3.7105691,2.8252063,12.974896,-1.1096008,1.3762176,5.0247955,0.8249287,0.29350114,-0.26322037,2.9825888,-3.5600603
-9.848431,2.8154352,2.5679023,7.468109,-8.934817,8.75189,-2.5506673,1.4681618,0.039569817,-0.35762772,2.9614353,-2.673222
-8.445732,4.4704514,2.8765345,6.4121833,-4.6829643,5.838555,-2.7047148,1.2458571,0.021411983,-1.1525363,2.5549169,-8.531812
-5.7255197,2.3165286,4.6993294,5.7721047,-7.534104,0.11611652,-3.536543,1.3839679,0.1311456,-0.09963508,4.9382,0.93106383
-9.456441,3.0053277,2.5807288,7.296683,-4.503428,9.309362,-3.5423586,1.4278312,0.01626673,-0.35009786,1.6663175,-3.095887
-1.9623071,0.40873212,5.127217,11.481515,-1.9430891,2.5948396,-7.7478533,-3.867437,0.39110747,-0.20034021,4.0352483,-1.8181069
0.77419573,2.0890453,4.065908,11.129358,-3.4040947,3.1401746,-5.8761015,-1.6718689,0.33403137,0.49192968,5.1002984,-1.4160099
-6.0959573,6.9592247,0.9264432,-1.9636893,-1.6335692,4.4190316,-0.46580574,2.3251896,-0.056399845,-2.130981,1.1424394,-7.7440133
