0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25
-1.5533633,-0.78889483,0.3842622,-1.0583583,0.0038159522,0.0074202623,-3.1117911,0.028533492,0.011848599,1.197476,2.002363,1.185651,-2.5713122,0.413914,2.2437742,-1.3802184,-0.7028327,3.291203,-1.9889653,2.431185,-2.4232612,0.23914577,-0.25271755,1.4902065,0.10103619,0.5961025
-1.8328624,-1.5415616,0.33426628,-0.64003706,-0.03917766,-0.11093414,-1.27106,0.015332276,0.011343059,1.2352283,3.4833403,0.62153614,-1.1630133,-0.29220968,3.3051572,-1.8332465,-0.3104062,4.730341,-5.8664474,3.8188198,-2.3761277,-2.987288,-0.31638902,2.540378,0.15323748,0.378868
-1.5653621,-1.3187946,-0.29616943,-0.34457567,0.035820194,-0.080532156,0.88440865,0.011449991,0.029669773,-1.4414048,3.0706034,0.7501656,-0.53386253,1.0682133,1.8976808,-1.7118895,-0.6174258,5.21031,-4.130405,2.8550909,-4.6545734,-2.7854145,0.39389965,2.733387,0.22196357,0.30001932
-1.1212984,0.5725737,0.21811502,0.21345699,0.027839838,-0.115551464,-1.84135,0.008888407,0.014565128,0.0082556885,3.158093,-0.02068071,0.22262497,-0.045669463,1.9521163,-2.1335385,-0.638291,7.647412,-4.656383,2.5905335,-3.310825,-2.0926547,-0.24524531,3.858607,0.2692741,0.9409507
-3.4916112,0.58064514,0.2859231,0.27150756,0.08368207,-0.7962589,2.5780046,0.0113060055,0.016839026,1.1236521,3.5396476,-0.81269276,0.6303479,-0.09056491,2.053517,-1.8699393,-0.77871984,4.684493,-2.9540303,2.5554128,-2.2141325,-1.3341876,-0.060871832,2.9062865,0.24799101,0.47063792
-1.5774027,-0.9930009,0.8122153,0.23276511,0.092461124,-0.19644372,4.380187,0.019180112,0.014451192,1.2137426,5.601847,1.507137,0.6268968,-0.13205454,2.1297069,-2.1107094,-0.8934572,4.075784,-0.62243897,2.7990787,-3.0309641,-0.794088,0.0472449,2.1846337,0.30671757,0.62490153
-1.8986577,-0.7811087,-0.95890725,0.30478144,0.048003793,-0.055332042,-1.2559799,-0.012550452,0.016577562,1.3916161,4.379273,4.017284,0.6528374,-0.25781026,1.8321178,-1.549715,-0.6456431,4.3902307,-3.7297103,2.327532,-2.3226345,-1.1946688,-0.7253748,2.6335976,0.26611185,0.20776545
-2.0427282,-1.1822346,0.8864725,0.23513414,0.04220446,-0.14773424,1.6893866,0.04862801,0.010856012,1.1554934,2.4403646,5.389198,0.22731547,-0.3847812,2.1560316,-1.4440982,-0.6069911,5.9703298,-3.1695065,1.9407645,-2.1259277,-1.0525936,-2.2863288,4.123867,0.34868148,0.5121262
-2.0987432,-1.7363528,0.8777514,0.48126766,0.05691188,-0.15750013,5.1572037,0.041530613,0.017830808,2.307614,4.9967337,5.0202312,0.31304997,-0.3346837,2.233028,-1.801516,-0.7396277,6.8288026,-2.8362486,2.3978586,-2.1345835,-0.90921783,-1.3856484,2.9117167,0.49456102,0.594718
-2.0695004,-1.1395743,0.56516707,0.27704588,0.107404515,-0.27557376,1.070701,0.020220473,0.014564055,3.9933019,9.084917,2.8238778,0.73632157,-0.96025735,2.2920878,-2.142239,-0.8519652,4.6352873,-2.8169155,2.722879,-2.6676755,-1.2187243,-3.3035183,2.706345,0.29223487,0.60248363
-2.9138138,-1.2836217,0.8976562,0.10425066,0.06760803,-0.24072573,6.8581643,0.05696332,0.012799546,2.992706,5.558032,1.5119655,-1.7411454,-0.33784404,1.8831127,-0.99599403,-0.42685768,5.3240504,-3.599789,1.7183847,-2.1789045,-1.1625811,-0.9249054,3.086349,0.22467297,1.1211965
-2.533538,-1.2110137,-0.28198147,-0.05896091,0.05100671,-0.14050163,5.906379,-0.104648076,0.011166113,6.1022506,4.7891507,4.442392,-0.76288193,-0.18022214,1.5576801,-0.44319928,-0.55630094,4.4185405,-3.0226796,1.8232505,-2.139384,-1.2338536,-0.56875813,3.1818159,0.11494586,0.499507
-3.628944,-0.94783616,3.044265,-0.109892115,0.08330307,-0.23647052,6.3058276,0.14523503,0.009975144,8.28375,6.9108224,3.4422913,-0.22848582,-0.28505132,1.3380294,-0.39508906,-0.5164157,4.573789,-2.87603,1.6518857,-1.8832107,-1.0005504,-0.81436765,2.329416,0.11764101,0.47793588
-0.011620411,-0.33519393,0.04924269,2.0363019,0.014257547,-0.039766435,0.20022878,0.00540975,0.03713717,0.4443177,-0.65405685,0.04647461,3.7245996,-0.015403005,1.2323664,-5.0190005,-2.7581067,1.739459,-1.114713,9.760452,-5.3749404,-0.38414952,-0.23180851,0.93251497,0.80457294,2.9458568
3.799999,-0.54585904,0.032280207,1.3495519,0.035299964,-0.054536227,0.15962523,0.0037189012,0.022433553,0.120364815,-2.943807,-0.013745546,2.8955574,-0.03460416,1.4689474,-5.05489,-2.4033225,1.5545932,-1.2331136,8.29706,-5.5679545,-0.45349732,-0.2361592,1.1395992,0.65101194,4.225761
1.0434598,-0.5376776,-0.13012901,1.4814209,0.009090046,-0.008075619,0.14367771,0.003300914,0.024061203,0.10307452,-2.1340494,-0.041279495,4.164382,-0.04566127,1.4017429,-8.035991,-2.6252844,1.6141204,-1.1975291,8.980181,-7.242836,-0.47426295,-0.23302844,1.1294329,0.7103604,5.6831827
-1.0389957,0.04252306,0.41966474,3.6213584,0.0411932,-0.09054591,0.7706808,0.022231793,0.011089029,1.3575015,2.783744,1.9707559,5.3051405,-0.15791196,1.2322053,-2.4771123,0.60681105,0.9012355,-1.4314953,5.5810285,-2.3036394,-0.5159179,-0.4925096,0.32515237,0.37880495,4.88235
2.2684207,-0.4655382,-1.603599,1.152064,-0.120622635,0.28505203,-0.026917145,0.0006126198,0.017876597,0.102786064,-1.3406236,-0.1869067,3.211275,-0.095209725,1.0847051,-3.2526867,-5.2469907,2.3842769,-1.1361139,7.727515,-3.1770782,-0.52465945,-0.21719551,1.3425361,0.6184229,3.4819508
3.4588647,-0.5201392,-1.4064674,0.5392093,-0.10006344,0.24378857,0.043912355,0.0019554438,0.010753135,0.0701735,-1.8867038,-0.13107036,1.6136156,-0.05854232,0.73505574,-2.115669,-5.312502,2.2142031,-1.910541,4.210143,-2.3042214,-0.9491221,-0.21456578,1.797234,0.30111283,1.9858413
1.2314999,-0.94682777,-1.9854058,0.8696865,-0.22449584,0.08613515,-0.88832796,-0.08583763,0.0241063,-2.764688,-2.0542018,-0.6336328,1.5880067,0.18906957,2.5651731,-2.7416995,-0.9176809,2.686483,-1.501657,3.4088297,-5.0577354,-0.64788824,-0.2780228,1.4889405,0.3272812,1.173901
-2.8214936,-3.0556054,0.71557367,0.6024366,0.12666278,-0.34594196,1.4100909,0.03217025,0.03711378,1.6145252,10.635334,0.693308,1.0384905,-0.621837,5.688758,-5.1233177,-2.7110708,13.328349,-8.330563,8.571487,-7.0671244,-3.2580435,-1.9075854,7.7761006,0.78195274,1.7374983
-1.9215075,-0.008476387,3.4567258,0.27179614,0.012408957,-0.11959866,2.075857,0.19359864,0.0019314465,2.4323,0.3630488,0.21882337,0.3986808,-0.099303335,0.33231443,-0.909058,-0.29449683,-0.15356587,-0.3281582,1.138469,-0.5737855,-0.13598813,0.32490566,0.073541746,0.12630044,1.9331968
1.0724353,-0.11543028,0.013760804,1.1851157,-0.028758641,-0.031288352,0.097337835,0.006962997,-0.0054516727,0.9255848,-0.8100066,-2.422203,0.75625366,-0.05360638,2.245239,-3.1615264,0.07901884,0.27754742,-0.015808402,0.5389529,-0.7351992,-0.0073884157,0.5124016,0.28276622,-0.076635614,-0.40192413
-0.018940747,-0.44829723,-0.011264179,0.39909947,0.014134531,-0.024772916,2.6153169,-0.06889976,-0.0027386788,-0.25735816,-0.3637715,-1.1186668,0.39268833,0.0447751,0.33782372,-0.960287,-0.54610837,0.45403206,-0.8443954,1.6203287,-2.5824978,1.6227437,-0.5656766,-0.7925133,0.15856206,-0.1807951
-0.03658822,-0.11166542,0.21319003,0.1332115,-0.009469836,-0.009087115,-1.7543312,0.24526708,0.002878172,-0.35116994,-0.36129335,0.26494962,0.29129073,-0.24984369,-0.054629717,-0.62260884,-0.10910198,0.5782836,1.140348,1.1342993,-0.599781,1.3572521,2.5514505,1.1268853,0.056776363,0.49477136
-0.06215292,-0.18888712,-0.010904579,0.72337896,-0.05967267,0.003460652,2.321339,0.033647534,-0.0016122223,-0.31046885,-0.7693091,1.6691797,0.8042044,-0.16510232,0.11303864,-4.3177705,-0.024921361,0.32081872,0.6534122,3.1383746,-1.8159457,0.19645183,0.0703392,0.8392188,0.3518824,-0.75731474
0.46759093,-0.09313532,-0.004807392,1.3405328,-0.014033563,0.018841011,-0.28051817,0.038636178,-0.007576922,0.60328233,-2.5651197,0.8443371,2.0813844,-0.1950254,0.6947638,-5.1932483,-0.66223216,0.3447257,1.5465252,2.0629232,-0.4703042,0.4696812,0.3705392,3.5464466,0.21373713,0.25108016
-2.0916858,0.51892436,0.7091467,1.3590615,-0.020755345,-0.03529926,4.2040143,0.02268146,0.0050098645,0.066766195,0.5315333,-0.60643846,2.417687,-0.017083693,-0.6668714,-0.7590448,-0.22016715,0.12951416,-0.17842433,0.9833048,-0.9436961,-0.15183084,0.16933648,0.73730767,0.044568453,0.87813556
1.5248448,-0.2702487,-0.17364118,0.20350954,-0.0006483415,-0.030831123,0.572788,-0.04520861,0.011652856,0.4837239,-4.499772,1.1767968,-1.7124211,0.41191298,0.8035799,-1.5781121,-0.6303061,-0.6797372,0.12658039,2.2101796,-0.21689084,0.6075958,1.4252137,1.2526547,0.112023026,0.2745041
0.5520487,-0.17937231,0.42330027,0.45306483,0.013111783,-0.021138502,1.4351773,0.019226067,-0.0027898394,2.86093,0.71689963,4.0485,0.53941107,-0.14257221,-0.014038707,-2.4565601,-0.3738253,1.0466355,-0.15809749,3.6351488,-2.88773,0.11808856,-0.07409254,0.89559925,0.2921663,-0.5522475
0.04284104,-0.20433311,0.29218656,0.006859126,-0.021212963,0.011149449,1.3718615,0.02320395,0.002686562,3.1635194,-0.18365544,0.9188332,0.19138223,-0.22792143,2.3375864,-4.45125,-0.17495924,0.93086517,-0.06166598,2.155934,-3.0972922,0.03208461,0.005005825,2.5867612,0.5337858,-0.3823026
-0.079541,-0.18590666,-0.048323628,2.886256,-0.0023704318,-0.0064517604,-0.15501374,0.0048045274,-0.016594663,0.6911774,-0.21917948,0.64231575,2.2798998,-0.038281515,1.2874616,-1.6002743,0.2538984,0.9095203,0.28479797,4.7371483,-2.348294,1.7508395,0.11007422,-0.14840338,0.1868841,-0.5698918
-0.61024046,0.16296071,0.5751576,0.27268934,0.0084149605,0.019277446,3.5761366,0.027332095,0.009698116,0.80203277,0.43174723,3.472449,0.46412498,-0.050804034,0.024488585,-1.1354808,-0.9693958,-0.2000133,-0.119257815,1.9476464,-1.6650499,0.011788774,0.49960005,0.5001874,0.16857745,2.1389713
-1.1592574,0.947818,0.012420805,-1.1409272,0.03732196,-0.15491998,0.49520898,0.0024204028,-0.015401854,-2.3212776,-1.1374352,-0.6751535,-0.6489323,-0.03759508,0.3423565,-0.85422313,0.14210154,-1.2930434,-0.73802316,0.3060759,-2.5381784,-0.61975044,-0.46544895,-0.14679195,-0.084485136,-0.26994485
-2.3668978,3.555324,-0.89418614,-0.00014806652,0.012031077,-0.11549287,-0.8705639,-0.008387814,0.0034860347,-0.25941324,0.12125273,0.5225643,-0.18428864,0.0018052581,-2.1166618,1.4077798,1.0636574,-1.5405408,2.467755,-2.384185,1.0028422,0.87165713,0.29667723,-0.4220334,-0.18409106,-1.053687
-1.2486011,-0.5263059,0.5927784,-0.38338822,0.05454988,-0.21683355,1.4663638,0.054290943,0.001806361,3.8818405,4.220233,3.3454738,-0.12855887,-0.3244285,1.0735316,0.4583433,0.25901076,5.4782414,-1.6317792,-0.38799408,-0.14444782,-0.5471339,-0.535347,6.6200705,-0.08458587,-0.34631112
0.35281843,1.3564857,-0.2903712,0.32295835,-0.034516007,-0.0019966085,-1.2580276,-0.0013626786,0.046880897,-1.6162695,-0.59010786,-0.5813307,0.9875197,0.0089115985,-1.8939191,-2.6688776,-2.5864024,-1.048792,1.6506069,5.4307394,-2.563246,1.2289395,0.20757724,-0.4214687,1.1573197,1.9435158
0.7978932,0.28241208,-0.2566516,2.580912,-0.036585353,0.017468419,-1.2219716,-0.0029079274,-0.045916874,-0.62053573,-1.7299292,-0.79418457,2.1970584,0.021192381,-0.20691973,-4.822887,-1.3746573,-0.6829977,1.8449943,4.4152102,-1.3976349,0.6529509,0.29071477,0.05350513,0.6474201,2.34179
-1.2118595,-0.5820592,0.7991274,-0.23807937,0.067686334,-0.26962897,1.4197911,0.0734703,0.003446383,4.9433465,5.04933,4.9324155,-0.0983781,-0.53564507,0.9330333,0.76116693,-0.23173703,4.7858543,-1.9967197,-2.3582718,-0.26376158,-0.68942106,-1.0614161,3.2759674,-0.13117263,-0.5795017
-1.8645967,-0.06809466,-0.09098714,0.3947851,-0.02242924,0.16699548,-1.8744148,-0.031159393,0.0027197744,-3.8490226,-1.6825916,-1.868441,0.603722,0.08852667,-0.011804763,-0.86203986,-1.1268296,-0.52401215,1.0000613,3.0829983,-2.512126,0.109986745,0.5784058,-0.38418114,0.20173867,0.8452678
0.12633054,0.43788403,0.053701553,0.03938184,-0.0040256986,0.0019697843,-0.31975386,0.00024697252,-0.010097735,-3.5656388,-1.7036937,-2.5909235,0.0763995,-0.121476255,-0.14206223,-4.602496,-1.0621408,-1.1389649,1.4038814,3.1508791,-1.5073484,0.38008204,0.18475398,-0.6063008,-0.17248014,0.30872154
-1.346231,-0.6807782,0.5101475,-0.06361801,0.29366758,-0.21563014,1.6960189,0.061272416,0.0023135545,6.9970903,3.4707115,1.8428828,-0.098137245,-0.4587239,0.88065344,0.5466206,0.65606934,4.2826824,-2.884716,-0.6496149,1.2625064,-0.10008408,-1.2726994,4.054172,-0.1973733,-1.1360105
0.5229616,0.69467753,-0.044287834,1.722074,0.011478281,0.049427066,0.40950936,-0.0005616342,-0.028348893,0.5930188,-0.26442432,-0.25254637,2.4518306,0.015416426,-1.3108416,-4.055823,-0.424498,-2.1366684,-0.32791635,2.0315306,0.39243397,-0.09305038,0.04028718,0.14675018,0.16264708,0.4720228
1.6196083,-0.14191249,-0.02387014,0.94315726,-0.05104075,-0.0010652778,-0.1969201,-0.0022134804,0.0053680814,-0.32881662,-2.5701973,-0.1587355,5.0641193,0.11144047,0.36360803,-3.2007315,-0.7936383,-1.4068778,0.7624021,2.7817469,-0.7813823,0.44430113,0.97961545,0.099559575,0.19564946,0.76605785
-0.14490823,0.7114834,0.18309268,2.7625105,0.0044956105,-0.0058581745,0.031011935,0.00574005,-0.015875245,0.7850131,0.12565982,1.4692689,1.4586042,-0.11621651,-0.34905744,-2.7013836,0.36797792,-0.7311359,2.9745133,1.7119113,-0.015489015,1.0768609,0.16541548,0.2865994,0.08048268,-1.467791
-1.3086778,-0.1759032,0.325061,1.0414784,0.0030630126,-0.097821265,0.62682736,0.01612118,0.0013066207,3.7036302,-0.106212646,5.0360727,1.9756454,0.124671325,0.4742823,-0.41791916,-0.38502097,0.39417788,-0.2621576,1.3363433,-0.047421753,-0.3509262,0.4943349,-0.51537824,0.02811404,-0.14253922
-0.21029148,0.049139965,0.06895345,0.62041754,-0.0047063734,-0.040442098,0.10179162,0.02107726,-0.021323029,0.3980376,0.090914816,1.031202,2.2771342,-0.02952899,0.05973164,-4.1831956,-0.5579612,0.14679877,1.8067727,1.396443,3.2361503,1.3913041,0.06901714,0.7976298,0.19189923,0.45101422
-1.6180997,-0.12304787,0.2172424,0.6242644,0.023823684,-0.20830348,0.52076703,0.023238871,-0.0054638665,0.9222036,3.4535332,1.5547816,0.39870253,-0.13120762,-0.25214478,-2.965296,0.23371357,-0.75646704,0.21351093,0.53930503,1.4423424,0.74568504,0.3379164,0.4328869,-0.064991325,-0.25011745
-1.9102753,-0.85176736,0.8304874,0.28845894,0.0498434,-0.40449756,2.0990977,0.060144,0.019032108,3.5657275,4.1202016,2.5010543,0.11436563,-0.019950466,0.9356176,0.30094814,1.8715676,-0.5578491,-0.49594837,1.8397334,-0.28447637,1.2443638,0.07411339,0.104649626,-0.034983736,1.7385557
0.38636473,0.7865507,-0.81096154,0.28128144,-0.03168914,0.4623666,0.41920954,0.042585786,-0.38054296,-0.7524934,-3.2826517,1.4047192,0.24944255,0.22763039,-1.8937341,-1.5604408,-1.7351539,-2.6091764,2.2590895,4.6098027,-2.6460056,0.5888607,0.6233656,-2.2947476,0.12776852,0.89875585
0.36331722,0.76454234,-0.16049975,0.21821271,-0.0074899946,0.056326736,-0.19611393,-0.007906081,-0.06541373,-5.7074637,-0.7131611,-3.5782025,0.33913556,0.13679034,-1.9134835,-1.3654039,-0.6378672,-2.6730509,1.5396819,2.4048514,-2.6917796,0.4899065,0.14527182,-2.1843712,0.24220684,0.59511477
0.28421506,0.14339377,0.10282374,-0.06298162,-0.0073329234,-0.04026126,-0.25704873,-0.002786309,0.17577834,0.12025098,-1.0327498,-0.3253478,1.2968059,-0.028341321,-0.18038252,-2.4835594,-0.90864223,-1.2355013,-0.44335586,5.139573,-4.9303684,0.14228216,0.124559015,-1.9135467,0.25169086,0.71650946
3.8372476,0.7933691,-0.598055,-0.18948936,-0.047509495,0.08399973,-5.1249075,-0.014045625,-0.010850742,-11.102838,-3.980692,-7.6995187,-0.3391261,0.15446694,-1.4273788,1.367659,0.67872065,-3.4500015,2.9750564,-2.1257405,2.1292253,1.4149201,0.7318034,-1.9431977,-0.20771313,-0.56368756
2.051648,0.83875936,-0.6345022,-0.19792555,-0.05046028,0.15849456,-4.797168,-0.03219188,-0.010840179,-9.427914,-4.3571877,-3.4523995,-0.34192142,0.18162479,-1.4673666,1.3903182,0.64223766,-3.6130607,3.3817506,-2.0112777,2.005179,1.5540353,0.91189873,-1.7827709,-0.21937872,-0.5605448
2.5615716,0.85931057,-0.47112927,-0.018587476,-0.051478688,0.033899043,-3.7047827,0.05273569,-0.01061912,-6.7424207,-5.020645,-2.308065,-0.12308926,-0.29382956,-1.926964,0.93384415,0.57953316,-6.1468186,1.8899164,-1.6879109,2.0084128,0.51166767,0.3530104,-2.790384,-0.16031255,-0.46519238
2.2444441,0.8156859,-0.5432483,-0.1446379,-0.04583801,0.13690966,-4.478375,-0.03180709,-0.011607374,-6.3140407,-4.3225856,0.26549965,-0.26815853,0.24804428,-1.4798063,1.5545486,0.583904,-3.8188632,3.8976543,-1.8101007,2.0248036,1.8509783,4.053066,-2.0196939,-0.20414671,-0.486775
1.9436378,2.894821,-0.38522977,-0.36614928,-0.066407084,0.15520872,-0.87869185,-0.015212146,-0.07605404,-1.2519789,-5.729066,-0.2471643,-0.89807105,0.2773157,-10.472746,3.285308,2.775818,-7.1824613,18.858252,-5.031181,8.377273,9.383875,1.0347207,-4.3712564,-0.6104581,-0.19093022
1.9442251,1.207603,-0.38487506,-0.98560816,-0.06667475,0.15473294,-0.879057,-0.015024915,0.008255734,-1.2526451,-5.743858,-0.22422183,-0.851515,0.1377636,0.23319711,3.2843225,1.228085,-8.749517,-4.5439487,-8.780131,4.162234,-2.6580493,1.0040267,-4.2391872,-0.5442209,-3.9168417
2.7303472,0.5572837,-0.5430814,0.21759482,-0.05044195,0.026046218,-0.2901504,-0.001986241,-0.024582122,-1.4886109,-2.912018,-0.24048886,1.0281694,-2.6179235,-1.553692,-2.9794066,0.22800466,-2.6966076,2.965698,-1.226826,1.4650334,2.4349263,0.36390975,-1.5311831,-0.1014286,-0.19380252
0.5736298,-0.35278463,0.045078415,-0.1349859,-0.066451184,-0.1629588,-1.1876975,0.044079646,-0.014575563,-3.240273,-5.759643,0.18530533,-0.6250146,-0.035139296,-0.18141194,3.0608766,0.07485079,-1.0285352,1.0712982,-4.7679,0.51289916,0.86015177,-0.17807378,-0.5511739,-0.08155764,-0.40733662
0.1655906,-1.8535315,0.08488557,-0.12895764,0.00086958223,0.018540312,-0.29501855,0.003300763,0.011257511,0.022685863,-1.0410376,-0.089750394,-0.63456726,-0.1306032,2.410617,-1.9941009,-0.20214814,4.7488384,-5.839084,2.5777676,-2.3599613,-4.083995,-0.6687711,2.5678997,0.26428777,-0.14001171
-0.6740886,-1.3906994,0.27906513,-0.63713175,0.0150847,-0.068708554,0.39288884,0.01142585,0.055962555,0.4026818,0.4249695,0.77064675,-0.08452984,-0.16388328,2.3143587,-1.8698614,-3.5073009,3.50301,-3.651944,2.4151099,-3.8095403,-2.154134,-1.5603002,2.2782495,0.38802084,-0.34975827
-0.38306534,-0.056526028,0.06063534,-0.0510834,0.025216075,-0.05875217,0.12458233,0.0023437683,0.01810757,0.07243655,1.7997448,-2.2373502,0.15502678,-0.07966939,2.736944,-2.145419,-0.97133523,8.302648,-1.4818901,3.4680116,-3.7620995,-0.4199033,-0.19247912,6.9441934,0.31877974,0.7883875
-0.5482248,-0.94091994,-0.6505419,-0.0007914552,-0.019533936,0.06921681,0.8032958,-0.006609235,0.018187752,-0.3929107,0.7873944,-3.2125623,0.1873984,-0.15813398,3.8708827,-2.4451246,-1.1670166,5.068159,0.7420282,3.3656328,-3.044175,-0.47287586,-0.46629846,4.5882854,0.33069625,0.8868029
-0.40667766,-0.57180345,0.3106553,-0.12378975,0.010834907,-0.05111539,-0.60749,-0.005001826,0.0134663945,-0.77608347,1.0727537,-3.793723,-0.16796573,0.05143849,3.7235434,-2.2948787,-1.0743861,2.0054715,-2.1293278,3.3396497,-5.5352397,-0.38950357,-0.6098149,4.6752696,0.2946681,0.8524624
-0.53594685,-0.6394005,-0.04044621,-0.21474703,0.0059731114,-0.029177204,-0.049062464,-0.013773585,0.022467364,-1.8865451,1.3567064,-6.7941236,-0.22266097,-0.04139799,4.2657056,-1.0382813,-0.95721424,4.315805,-0.95461434,3.2980173,-7.1783576,-0.17082381,1.2734092,4.647268,0.29359984,0.8226452
-2.408328,-0.7800236,0.8643065,0.49084702,0.028555658,-0.07787102,1.2687172,0.060580082,0.036698252,-0.7923591,0.7919198,-0.49084246,-0.15946709,0.12590663,2.0580401,-3.5840003,-1.0745896,3.1115043,-0.5171224,6.555519,-1.877696,-1.2948273,-0.24441014,2.2599366,0.17698278,0.9815089
-1.1224034,-0.9258776,0.34581974,0.73379105,0.028052667,-0.063911594,1.399809,0.016980622,0.011289037,0.39170232,1.6234149,0.31490877,1.0988213,0.45103952,1.2437019,-6.4423,-1.2691787,1.030533,-1.2285402,7.075122,-3.2891638,-0.6276174,1.4446197,1.7384839,0.44529012,0.7905824
-0.7888583,-0.74138004,0.3381318,0.40967172,0.026861308,-0.06286895,0.5385709,0.012248584,0.01062369,0.4487718,1.7857684,0.34440964,0.84631395,0.35870838,1.249426,-9.21957,-1.2345418,1.532165,-1.1461982,10.679585,-2.7627335,-0.58816296,1.0617675,1.5148273,0.37594512,1.0647995
-0.3420781,0.19286482,-0.03211006,0.6092453,0.0030114118,-0.0007955299,-0.5923739,-0.018325102,0.012290625,-0.78101224,0.98809844,0.97239673,1.183633,0.012781974,2.1795588,-4.8234453,-1.0794258,1.966744,-0.36739323,4.881517,-5.4762278,0.44335788,1.2115315,-0.4914669,0.61686534,1.495952
0.11925602,-0.4246172,-0.26033238,0.6721943,0.010490436,-0.009816264,-0.09285044,-0.012675463,0.0047878604,-2.4009316,0.94884735,0.20492491,0.08279607,-0.13608603,1.2234657,-3.4847453,-1.2665497,1.6410886,0.94137776,4.694494,-2.4382129,0.24091871,0.06289772,1.3559461,0.28717622,3.3548682
0.41787085,-0.4606473,-1.772248,-0.010606072,-0.0037691705,0.008389466,0.011112771,-0.104738906,0.0012215815,0.7590948,-0.979387,0.30199102,-0.2902511,0.090341784,1.5546588,-1.2847676,-0.3153838,2.5750191,-0.63340515,1.0917568,-2.916057,0.0907328,0.16370565,3.5210526,0.5451034,1.8260968
-0.7997125,-0.2098107,0.21188152,0.095945284,0.032420874,-0.68626016,-0.703195,0.011189345,0.013892838,0.20534742,7.774275,-0.43733585,0.3258677,-0.06270509,1.564535,-2.393716,-0.89239913,1.92385,-0.9971789,4.3373466,-3.0473955,1.1744177,1.8140343,1.537683,0.34149593,0.8762533
-0.26473075,-0.7717777,-0.59681344,0.076178364,-0.05348194,0.15611964,0.3689651,-0.03283613,0.01244902,0.5169785,-4.2160964,0.28903735,0.10849883,0.05219523,1.8963456,-3.4334106,-0.43807334,3.3323143,-0.8962274,1.6132926,-3.5844772,-0.18987122,0.8810068,2.458588,0.42937726,1.0138342
-0.9500092,-0.41857252,0.1240137,-0.100730985,0.04701654,-0.19667025,-2.2060952,0.0107856095,0.01262139,-0.4647686,4.161244,-1.8063408,0.10487727,0.30206123,2.8201518,-3.7117848,-0.21278611,2.2322457,-0.5466223,3.6272426,-2.9028196,0.6876842,0.77820057,1.8004438,0.32710013,0.8808553
-1.1652442,-0.55204296,0.12828274,-0.046088044,0.036223818,-0.042753883,-2.1392272,0.019880112,0.011449106,-0.5375576,3.0805242,-1.4015164,0.12242674,-0.013426326,4.302973,-1.7854382,-0.4944633,1.8238828,-0.3704482,2.6669476,-6.532611,0.2541693,0.32876143,1.4942092,0.2834426,0.5476344
-1.4953216,-0.6353089,-0.06172522,0.20516303,0.073235065,-0.09986738,-0.103131615,0.0067634485,0.02355905,0.8238931,2.881567,-0.38012558,0.26903453,-0.13771993,1.6380868,-2.022585,-1.1940051,3.1126943,1.5673554,1.8772221,-4.64511,-1.0653367,1.3047373,0.20940979,0.21257481,0.9982857
-0.694149,-0.82989794,0.004650431,-0.9832368,0.027663227,-0.079552285,0.39724115,0.0046511036,0.011633605,0.37257352,2.472055,0.81512034,-0.4732376,0.3471912,1.3500171,-2.0308506,-0.85803056,2.916164,-1.7917323,2.3218951,-2.9378047,3.4302788,1.642925,-0.6692343,0.29430073,0.07847625
-1.2449082,-0.78375906,0.2192514,3.2530646,0.029556073,-0.09151351,0.4270153,0.0072353077,0.027902348,0.9015713,2.541265,0.8717146,0.5875101,0.042481627,1.8343537,-1.9870332,-0.9836225,3.061716,-1.7149204,2.8205197,-2.65795,2.2744415,0.40382615,-0.5194627,0.3118757,0.76458657
-1.1821141,-0.76761794,0.19459711,4.2309995,0.031111708,-0.07578026,0.51162773,0.012317435,0.013679461,0.831098,3.1788256,2.362,1.0744989,0.04136946,1.424667,-2.746038,-0.96291715,2.7896743,-1.3226405,3.8980703,-3.1908457,-0.6602154,0.11684598,0.46259344,0.33559734,3.6299508
-1.1132611,-0.5953306,0.17864622,0.32821712,0.033805087,-0.089623906,0.555866,-0.0014315149,0.018303435,0.72883815,3.837517,1.6002634,-0.4383722,0.6681099,1.339517,-2.944818,-0.894666,2.476653,-0.8698815,4.400362,-2.9642463,0.67119527,1.7470309,-0.30567226,0.31785485,2.9679787
2.4443598,-0.848306,-0.26974902,-0.13886759,-0.0003290049,0.005569684,-0.16550577,-0.014035243,0.009193469,0.6726002,0.018818783,1.1557233,-0.10674096,0.27671972,2.062975,-1.348688,0.5066033,2.9054606,-0.82830006,0.65221614,-2.0739753,0.0067188297,0.055245783,2.192933,0.1833541,5.137799
-0.69226176,-1.67345,0.06709288,0.1313847,0.0070030093,-0.011138312,0.5622276,0.0043558474,0.0018609756,0.05015293,-0.3957564,-0.6124792,0.668149,-0.10324014,0.42534763,-1.710087,-1.2509563,7.7000046,-0.38658705,4.098092,-2.2671378,-0.6772564,-0.2792361,4.007501,0.37770963,1.2079856
-1.0809375,-0.8813722,0.030313654,0.040086154,-0.0061336225,0.039019752,0.56859374,0.0018050116,0.00032295324,0.15911907,0.4784296,-0.9136366,0.23835838,0.10320556,1.5757322,-1.0141922,-1.0871418,5.2806463,-4.3228693,3.2724998,-2.7716851,0.6976751,0.19315587,4.0408344,0.32516676,1.4951189
