0,1,2,3,4,5,6,7,8,9,10,11,12,13
5.125437,-1.765056,-3.8911142,-0.0705534,-3.1308167,0.5995248,8.172362,0.38740262,-0.027822359,-1.5888883,-1.9480793,-5.643627,-0.004863077,-0.22760011
-2.1358862,-1.6932874,-2.7723727,-1.3111931,-0.0010363347,7.2178755,4.7748656,3.3669386,-3.0363607,-0.95448744,1.8343447,0.6780443,-0.11259824,0.008312441
2.8087025,-3.3897197,-6.3625145,-3.6187453,-0.51530296,1.9169735,12.162776,3.406231,-0.1162709,-1.8634181,6.279188,-3.275375,0.09971789,0.22464138
-2.0082505,-2.6533473,-5.4769287,-1.6381041,-0.13858533,2.992705,4.5401535,2.1615589,-1.8512502,-1.805657,-1.001178,-1.634023,-0.5217537,2.4994094
1.2224346,0.050976135,-1.3240788,2.299189,-0.0169201,3.72147,13.114437,1.0578876,-0.085667506,2.4091415,-0.24336,-0.02846646,-0.037921097,-0.45751265
3.1432762,3.5059783,-0.6372521,0.7371504,-0.0165041,1.1452543,9.469755,1.2949547,-0.0090121105,-1.4884764,-4.0090556,-0.97328144,-0.24290213,0.19851582
3.005187,3.7054462,-1.1914891,0.56965816,0.03178003,-1.0335625,9.746215,-1.7351792,-0.3312295,-1.1151403,-0.9886199,0.2797608,-0.13541701,-0.012401247
-2.3025963,-0.07490053,-12.093396,0.41884342,-0.014468808,3.2423558,3.5196142,1.9113638,-1.3920963,0.11905029,-4.941539,2.7958534,-0.034250896,0.120121755
-0.18903467,-1.3838931,1.565902,0.6443043,0.97383577,-2.537525,4.3733244,-1.0505465,-0.9866061,0.25919813,6.634313,-2.818519,0.29995313,1.1339585
1.6955388,-0.26197574,-6.8375645,-0.20938192,0.00051899464,0.49427357,1.5505333,4.502026,0.3956868,-1.8419853,-2.9641843,-2.797865,0.10394665,1.4285945
0.0843414,0.7068922,-6.1127,-1.2288036,0.110481724,1.5007303,2.4620245,7.5250287,0.7232188,-3.7320068,-0.9255359,-1.2500564,-0.11532069,0.5090302
1.3160918,0.312811,-5.9757576,-0.646502,-0.036733866,-0.0017984401,3.3028717,8.58442,-0.09233469,-0.9538538,-4.086301,-0.8378574,-0.034343887,1.9119537
2.3188908,-1.089165,-8.320906,0.9536766,0.35401076,4.8294597,3.901718,-1.1639906,0.7525445,1.445036,0.09697747,-1.5758995,0.095097445,-2.2377656
0.7457376,0.99647,-10.8686905,2.637045,-0.004169106,-1.3043634,1.5739986,3.5070314,0.13054127,2.4754121,-0.33245972,0.60823876,-0.04131284,0.19691111
2.9592247,-1.1266427,-4.6748724,-3.803118,-0.223923,0.85785395,-1.4286216,1.2024224,-0.5709393,-0.6532861,-0.22420391,2.465216,-0.13061535,-1.428884
4.2420216,-0.8210085,0.32492676,-3.2515152,-0.2505435,2.2343154,5.790955,1.1380934,0.04541132,-6.1993856,2.233303,-6.1274447,1.1037385,0.36343867
4.587316,-0.019010585,-0.4630565,-6.8725834,0.048007354,1.019208,5.241736,2.3004441,-0.36121207,-4.374029,2.6395872,-4.3851976,-0.23294404,0.08826564
2.4419818,-2.167889,-1.48851,-4.0734878,-0.20192185,3.3880906,5.97458,4.7250156,0.23593356,-5.8771944,2.7427,-2.0878916,-0.11622917,0.08338967
2.6936443,-2.6615746,-1.3773777,-5.8450737,-0.15162599,2.0402424,7.3230186,0.7442712,-0.093348205,-7.192002,1.8341737,-1.745098,0.55634207,0.09267556
2.439592,-3.7788506,-1.2738655,-7.6308303,-0.08715502,0.7028033,4.9000034,0.9557725,-0.06569994,-10.560202,3.4063318,-1.5237784,-0.077849604,0.3107152
11.901795,-0.87604743,-2.2794714,-0.75579673,0.07721962,0.7822021,8.092145,0.7551061,-0.031616226,-2.4179938,1.5116247,-6.4218364,-0.579883,0.25981292
-7.2414374,-1.5455065,0.69413394,0.61026585,0.09300595,-0.5935848,-2.877115,-0.91568244,-0.34233803,2.6373463,-9.099651,2.6501048,0.04416745,-0.23281333
1.3584156,-0.52083486,0.46172035,0.20462051,-2.8504987,-5.283185,-3.5303679,-3.7956924,-1.2266363,0.25121748,1.8859748,0.55446965,0.12606096,0.4603462
6.7215643,-4.545031,-5.1294727,-3.284437,-0.20862965,4.246337,13.737467,3.624021,-0.3868271,-3.6739333,4.7510986,-5.38334,-0.055982076,0.628538
0.20098655,0.56040746,-1.3625563,-4.201219,0.17520171,1.9900826,11.059909,1.7282453,-0.14939198,-5.987886,0.55712295,1.1287135,-0.054309938,0.21994402
5.39323,-3.1952932,-1.5582243,-1.3210427,2.5157,-1.5896838,12.85007,0.7300283,0.099959895,-2.6504352,4.8030276,-1.3007995,-0.18176581,-0.5007765
9.157329,-1.8814472,-2.088045,0.46192467,0.3373857,-1.9802278,7.9065733,-0.70937943,-0.16217072,-1.2050385,1.9574467,-4.5198917,1.6868635,0.3480776
4.6266026,-0.3812267,-3.0829663,3.8594546,-1.7255279,0.8343008,5.815948,1.3107285,1.3068618,2.3362606,1.7872808,1.4560257,1.4903225,0.11619022
5.825337,-2.5456517,-7.4729524,-1.37149,0.26321563,-1.8380729,11.60427,2.8951437,0.14703496,-1.5931166,4.04982,-3.8283167,-0.29697433,0.4040927
3.8567944,-2.00585,-5.838906,-1.8281578,0.26126248,-0.51435477,10.539844,4.415607,0.03423424,-5.867577,2.3326945,-2.3081203,-0.11925056,0.87787926
5.939135,-4.1112447,-5.7121406,-1.1262168,-0.21875727,-0.99782515,9.913588,3.4945216,0.3968655,-2.73192,3.052304,1.374776,0.6510891,0.543776
6.8995657,-1.1307936,-5.124241,2.070612,-0.09730895,-0.12081167,10.010718,4.846955,0.023780186,-0.6937106,2.6758888,0.29731682,-0.06808436,0.50644803
1.3059727,-1.4750307,-9.296169,-4.188478,-0.07912818,5.0435247,5.9883637,1.3165348,-1.1895388,-0.8949084,2.3660197,-1.8825393,0.033520516,-0.36587954
2.9225307,-1.6758693,-8.669842,-0.64567965,-0.109505184,7.408777,6.113642,-0.39377594,0.9616164,-0.8200701,3.4313955,-0.78433,-0.1869341,1.0487291
7.968193,-2.056741,-0.9913603,-3.3205996,-0.30279782,-1.027529,7.9859734,0.042249896,0.23852773,-5.231204,1.4288718,-2.240842,0.44285458,0.21646541
1.4489379,-2.14522,-0.5696038,0.9006349,-0.035116218,-8.595259,0.40786657,0.05120211,-0.46833548,0.66011286,2.5181599,-0.17215091,0.2428752,-0.7778394
6.8760724,-5.7401853,0.80206674,-2.7579463,0.041065454,0.9313752,2.051698,0.38622418,-0.03907315,-5.1442833,7.8715496,-4.770595,0.1302833,0.60873634
7.2999883,-5.623508,-0.37171072,-4.762158,0.14564472,2.6276977,2.544547,0.08122106,-0.08915684,-8.432432,6.6548758,-0.7143147,-0.10201275,-0.008139484
3.6952264,-2.5462444,-1.2590828,-1.9568324,-0.053666487,-0.0035423355,2.9144945,0.22133577,-0.048618957,-10.823363,5.449134,-0.32171872,-0.4677538,0.27952477
-3.366407,6.8667507,1.2610178,4.1242313,0.124218374,0.05928784,-5.87042,0.043222032,-0.00124914,9.659636,-4.938198,3.776348,0.12902783,-0.039695907
3.968656,-2.533941,-0.2688496,-1.3528818,-0.124064386,0.25938678,-0.3516816,-0.45079383,-0.021651248,-2.5918946,10.170013,-5.612362,-0.2716095,-1.420804
-3.1006129,4.8284435,-2.9749804,0.35422587,-0.03412465,-0.25544462,3.3591926,4.9968147,-0.3660024,-0.69405574,-0.5443817,-1.4049813,0.12330089,2.8030994
-1.9074966,1.1523263,-13.561405,0.9543368,-0.120291926,8.929777,1.0819013,0.63978493,-0.81821203,1.4810827,-0.5460359,0.06688819,-0.011295528,0.109796
-4.8505387,0.55711097,-4.7657137,1.6825633,1.4447858,3.170018,0.8297867,1.6555887,-0.96399915,2.9237814,-0.21652429,-2.3659809,0.05643569,1.6720636
-3.9031687,-0.5944558,-7.2772484,1.8101524,-0.15894173,5.2290106,1.2821856,0.40323094,-0.9850303,2.139482,-0.6548207,-0.33508414,-0.0707716,0.09334126
6.5597444,-3.3543806,-10.674218,-2.4590263,-0.2719385,4.078047,15.942294,3.9189692,-0.46416155,-5.117613,5.6065974,-4.6902437,-0.10523243,0.6596765
4.590126,-3.0601761,-11.069182,0.22887604,-0.21013188,2.7177773,13.46328,4.035,1.0411981,-2.3660114,4.7768903,-4.375645,-0.14412393,0.6655307
8.920279,-2.3588793,-10.49327,-1.2495584,-0.22405356,4.319232,14.659501,4.1700687,-0.3314726,-0.8767611,4.0197573,-4.405186,-0.09899436,0.72427136
4.6822715,-1.6927803,-9.596196,-1.1691799,-0.23607941,6.77021,14.062769,5.18499,0.14211863,-1.070985,3.2798073,-3.424933,-0.06503238,2.0865707
4.3230805,-1.2606694,-14.2002325,-0.14272366,-0.16469993,5.1900206,12.976528,4.9924026,-0.5019378,-1.19496,2.2294924,-3.9948478,-0.05686084,0.77947015
12.862832,-1.7391944,0.35544527,-1.5232607,-0.19103782,-1.7364413,3.6950734,-0.0542564,0.37675142,-1.6068666,3.3036237,-3.8177934,-0.3429555,0.17220423
8.154909,-4.622606,-6.266043,-1.4079638,-0.17898518,1.8983068,15.432284,1.949966,-0.14305116,-1.4172833,8.353844,-4.968762,-0.17500287,0.38985962
1.7241324,-0.90816635,-0.53231496,1.9449649,-0.085710086,6.5184903,6.9124165,0.856133,0.94122505,-0.7077897,0.9960749,-1.4081366,-0.8159198,-0.96587634
5.4405622,-2.1393673,-4.307527,-0.6155521,-0.47679353,0.69776815,4.1583376,0.6981473,0.025542306,-3.8757904,1.9439486,-8.344758,-0.42510384,0.00027937192
-6.3128285,0.79024714,-0.14124405,0.62222373,0.5027611,1.7077686,-4.888621,2.291509,0.041728348,-1.0835634,-0.77940327,1.4839275,1.5110271,2.3519025
-6.591443,-1.3317966,1.3317434,1.0934579,0.58829594,-1.507201,-1.1700997,-1.135205,0.8294605,5.5792956,-5.973326,2.5986612,0.039672647,-0.16416465
-3.5430877,-2.4011657,-0.35188454,-1.6131096,0.13891256,-0.5888666,-2.666784,-2.7425077,-0.36172497,5.9163194,-4.6467814,1.7781765,-0.027092269,-0.57966995
-1.8694876,-0.90622574,-1.8043834,3.180711,-0.12093539,3.296691,1.3097056,-0.0345135,2.999075,4.91098,1.2227036,-1.6295983,-0.012775869,-0.22563635
-2.5060234,0.314392,-1.4255509,3.0502653,-0.2780583,5.027317,3.4890969,0.8002993,0.35423264,-0.5153719,-2.5403562,3.2082703,-0.40349188,0.79291373
-3.410107,0.2733283,0.11000639,3.039244,-0.049577054,3.5368261,3.5500197,3.2604458,1.9843941,1.2616416,-0.80483514,0.37525684,-0.114140026,0.09194044
-5.1120887,0.39645103,-0.91224736,-0.29190472,0.13018608,5.29071,3.4851112,2.5479367,-0.042886246,-1.191851,-1.9951698,1.4244453,-0.26475695,0.89386433
-2.3378885,1.4804784,-0.80670357,1.9414706,-0.009307141,4.1728578,3.3185277,2.058025,1.3662857,5.7538466,-0.86815584,0.9397983,-0.039760698,-0.2913979
5.725125,-4.307949,-3.2720084,-0.09772353,0.01564484,1.3777903,5.4839573,-3.742153,-0.0341699,-3.8709364,1.140283,0.46088612,-1.2164419,0.53486943
-0.98707443,3.918069,2.6957917,-2.7542486,0.20984524,0.58222634,-1.147311,-0.1746529,-0.022468707,3.0615158,-9.627228,0.98740816,-0.54480016,-0.014356073
-1.0005679,4.439908,5.071465,-0.19316651,0.16819258,2.2116342,0.8872805,1.4101727,-0.3512012,2.3263516,-6.8221354,0.6713612,-0.47970188,0.4404802
0.40587378,4.01438,4.5156264,-3.3493116,-0.17552477,-0.5319818,-0.89635277,-0.4678668,-0.17639178,3.6689463,-4.6995325,0.008570497,0.21487871,0.78136015
2.9968433,-2.2792907,-5.106409,-3.4140816,-0.08574813,6.067045,0.68692285,1.2213058,0.40523395,-1.3437959,4.997592,-1.5386848,-0.31399697,0.1085915
0.47302255,0.19288616,0.5078806,0.0126322135,2.6913455,4.783809,-0.12200061,-1.4705914,1.0620074,-1.1322392,-0.44330132,1.2686578,-0.08675576,2.3978872
3.8089345,-3.676879,-6.15954,-2.836101,-0.056429975,3.3885508,9.977729,1.9931417,-0.35705277,-5.459577,4.5552278,1.0327458,-0.07857417,0.68970275
1.4760518,0.08603281,-2.340226,-0.627648,-1.0679615,4.004563,4.3207192,2.2416084,-1.3885694,-1.0761815,1.9314809,2.3006008,-0.31781912,-3.9475386
0.7835188,-0.42822322,-2.704435,-0.3640123,0.06782795,2.8917212,3.3255513,4.468724,-2.8493824,-0.9864445,1.2034168,4.4576735,-0.20187996,0.012320444
0.8949111,-0.1575448,-2.6399763,-0.47429684,0.062656656,3.7278008,4.2293,5.082662,-7.050359,-0.8768177,0.59297526,2.1977634,0.014066709,0.6230788
0.9966346,-0.17959006,-2.4039505,-0.03218143,-0.6909921,3.8444772,6.34254,0.9313749,-4.3484173,-1.0803612,0.6171749,2.5513709,-0.024978599,-0.9074685
-1.3124613,-4.1767597,-0.4288268,1.82101,0.071303606,1.9446295,-0.06740718,-1.4177827,-0.031389445,-4.5823803,-0.23900695,1.382808,0.1781948,0.35516304
3.5244038,-1.1488693,-4.722254,-0.3912276,0.10277216,3.1587164,3.765933,-2.3169098,-1.3801832,-1.6017922,-2.6378603,0.43035096,-0.0629873,-1.5952963
-1.1568451,-1.9467442,1.7645224,-0.18113244,-3.7460806,-1.3212768,-3.7330756,0.10422405,0.20536776,1.4754126,0.46296412,-2.9816089,0.11074006,0.48898673
2.5183282,0.2155551,-0.35216805,-3.2857635,0.056242947,3.1102407,2.8296237,0.052081555,0.73788476,-6.9243307,1.5545378,-0.23779356,-0.59734565,-0.024664652
3.7624404,-0.38740042,-1.4754559,-0.03870866,-0.123648785,2.5599287,2.3401337,-0.8517302,-7.338246,-0.94238585,-0.39652652,-1.4216185,0.014233919,0.01981644
-4.5263557,0.36552495,-4.855824,-0.4250995,-1.3602602,1.8188387,2.2053788,2.2006013,-0.95641863,-1.02829,-0.18603754,5.526406,0.39399675,-0.46112093
1.1720256,1.0000944,3.1018136,-0.027371185,-0.03677723,-5.4488845,2.6844175,-0.6956981,0.5138006,-4.802632,1.098306,-0.76267767,-0.104160324,0.12892835
-1.4685501,0.91627645,-0.500909,-0.29316464,0.038663108,9.065923,1.3066106,0.5676738,-0.44028625,0.89931244,-0.7679429,1.9664642,0.28752437,-1.3521085
-0.27348527,-0.31739265,7.711482,-0.099614635,-0.03410262,-6.5715394,0.97417736,3.5610855,0.13612436,-1.1389872,0.17309837,0.3511603,0.045067772,-0.87957066
1.6279727,-0.2640023,1.0555234,3.9062698,-0.4125115,1.3349987,5.3785524,-1.3102903,-0.10290773,-2.0832613,-0.51263845,-4.7837524,-0.05809637,-0.22104152
5.5031137,0.60886127,2.6617,-0.35514128,-2.7609537,-0.42814013,4.011362,-1.819002,0.5254431,-0.40219223,4.2631803,0.65243715,-0.09231171,-0.004060041
1.7280813,-1.2139863,-1.1508182,0.36941242,-0.35054106,2.0146017,5.41734,-1.9578526,-0.24238653,-4.3614497,-2.4500828,-3.6716092,0.060118683,-0.30602416
-1.1678476,-1.8143984,3.2835634,-0.50321007,0.6327277,-1.728885,5.0790486,-2.4287648,-1.1149554,-2.2722716,-1.8382266,-2.7323608,-0.00079767854,-0.5844044
1.2808678,-0.19356227,3.7483613,-0.28786755,-0.5107907,-0.30869722,5.653858,-5.4498324,0.18360102,-0.4133983,0.58131677,-3.0736477,-0.09232805,-0.5369813
1.1437169,0.25418606,3.8425882,-0.8494216,-0.2859984,-0.7533082,7.108649,-2.3694837,-0.45516026,-0.8578636,0.15183711,0.08918701,-0.010600999,-2.4217389
0.6744922,-2.3344347,2.9465306,-1.7146348,-0.059496194,-0.7700941,7.0517654,-2.428611,0.015397805,-1.7039689,-1.0310578,-6.41424,-0.009953162,0.16790977
1.5358322,-1.6942937,3.9790323,-4.645756,0.053086024,-1.5072225,3.829655,-1.7274655,0.06489496,-1.6649384,-1.1849012,-3.6141348,-0.008017353,-0.13244879
1.542369,-0.33729932,-3.3792868,-0.53341115,-0.17871296,7.7692156,-2.723879,-0.16137904,0.13329981,-1.8860571,1.7004799,-4.0526743,-0.055043682,1.233836
0.27976266,0.33221802,-1.5702792,-0.3636983,-1.0595666,4.129373,-0.41790283,-0.95298326,1.5733105,0.8010706,-1.1790363,-3.9839602,-0.029582936,-1.3615156
-4.1627607,4.111677,6.0378327,0.08661422,0.22932032,2.8747761,-6.937733,-4.0930758,0.11972785,3.7553663,-1.7390051,1.8482891,0.19406806,-0.8809449
-0.9254312,-2.679201,-2.1091616,-3.4306622,-0.40944576,2.015631,3.284071,4.07474,-1.219595,-1.7519126,1.9999871,0.067202024,0.1731711,-2.4267228
4.542126,1.0057672,-0.7885703,2.5638332,0.00856895,1.6698875,2.3202605,1.529622,-0.20343965,-0.9887692,6.9352574,-4.167769,0.106709905,0.20878635
-0.5454557,0.56790143,-1.1527967,6.280737,-0.18582559,1.6021911,1.8393154,2.389617,-2.6475427,1.665456,-1.4394974,-1.1218646,0.13681297,-1.232162
-0.6800901,-0.7118205,0.9614396,-0.117116556,-0.033324238,0.7287005,5.8896065,0.9698565,0.05227458,-0.031264883,0.46353644,0.09062083,0.045762952,7.6656837
3.177476,1.24677,-0.059154447,4.087781,-0.13572776,-3.3588984,6.29267,-0.19881961,0.11271555,0.90141284,-0.3059107,-1.6850295,-0.11409725,3.1402516
3.2446933,0.77296716,-1.51234,-0.5961487,0.6459664,-0.8019856,2.5659144,3.431761,1.679732,-1.7433782,4.549704,1.5895485,-0.022109468,0.36080787
-0.6358324,-0.735981,-2.867223,-2.1848826,0.0660636,0.8642823,10.95378,-3.2730997,-0.66369426,-1.1039803,1.8350405,-1.1398643,-0.07606422,-1.9952801
0.71585447,0.34859774,-3.1946888,-0.9210214,-0.82834166,6.289184,-0.11172383,2.8363419,1.4581999,-2.4617884,0.54759693,-3.895508,-0.35999045,2.378932
2.6173077,-0.3929109,-3.3108542,-0.2721317,0.35547438,0.6096751,1.9623729,-1.9549575,4.641525,-1.0053955,1.1785108,-2.0431695,-0.060444444,2.556012
1.2306998,-0.45883757,-3.4931016,-0.056101486,0.04662573,8.951608,0.3271758,0.14730074,0.8638155,-1.3252717,0.8141896,-0.5873155,-0.0155799035,3.578708
3.1583314,1.3346896,-3.614489,0.58158916,0.009941608,8.239053,2.0277224,0.8279003,-0.7159723,-1.3339381,2.18427,0.7112188,-0.0039392426,-0.1692259
1.3507631,-0.14778264,-4.967343,-0.39302394,-0.057367552,9.413273,1.026392,1.9542207,-4.2124524,-1.0631361,0.77069664,-0.073767744,-0.015692726,0.8011107
1.2556145,-0.3673043,-5.602949,-0.05498331,-0.0222157,12.291066,1.6745026,-0.47466356,-1.2235736,0.2886787,1.1786526,-0.20168868,-0.020125465,-0.40485826
0.32297918,-0.47583443,-6.9925785,-0.03221973,-0.04483178,7.9166946,1.74866,0.65514576,-2.379229,0.29357472,4.143465,0.5824506,-0.10604323,0.8552292
3.1575966,-1.4329058,4.114206,-0.07906721,-0.059200637,-4.4281383,4.1747537,1.8826126,-0.7085003,0.08393375,6.8085256,-2.1193054,-1.1818023,-0.13623336
1.575252,0.0013984222,-6.4369836,-0.50355005,-0.1259799,5.854352,4.827293,8.095024,-0.20524146,1.8118151,0.06313597,-3.025059,-0.05050677,2.0081873
1.4558864,0.95857793,-5.36426,-0.24705248,-0.4886909,5.0025535,6.419124,4.7792683,0.5599936,1.9575592,0.9129314,-4.5695643,0.015651254,4.925069
1.5233023,-0.9269632,0.841145,-3.6870701,0.044969264,-3.0536077,5.3293962,3.7317154,0.18024726,-1.531206,-2.119985,0.9617722,-0.00758334,-1.935774
6.7633276,-2.2601006,-0.99371296,-0.5935571,-0.5581842,0.435237,3.9321127,0.3369826,0.14443158,-1.4779474,7.169813,-9.360883,-0.14040336,0.13818632
5.766534,-0.45169044,-10.267525,-0.9001719,-0.063251115,2.5678997,2.1762311,1.927629,-0.19328122,-0.44377598,2.520504,-1.1269991,-0.057974745,2.694892
-1.8206493,-0.6077672,-3.5511801,-4.3588557,-0.19991387,0.9069821,9.364856,0.18538387,-0.26316124,-3.0148509,4.190936,-1.8826921,0.46078455,0.26211512
1.6810551,-2.3491178,-4.6595025,0.46399736,-0.38042122,4.876819,3.0995486,-0.27144852,-0.1891698,2.36021,2.2100403,-4.0593734,-0.45825675,2.0875018
10.937437,-0.22492358,-0.82499725,-0.9311422,-0.03208684,-0.35976112,6.351781,0.80419695,0.003571342,-1.884797,-2.817981,-1.5159768,-0.2743206,0.46646193
4.2637396,-3.5313604,-1.9891582,0.13994424,-0.10552979,0.246238,4.88828,-1.5450423,-0.66211885,-1.5701462,7.217737,-3.8399987,-2.35267,0.34782428
-1.977824,-1.4876865,-2.3490288,-1.1040323,-0.10155181,-0.0148799885,8.619257,-0.85767925,2.5501587,-1.5295308,1.974879,-3.1213503,1.5068305,-0.1078515
-8.324829,0.18890564,-3.3879786,1.0291594,0.6837577,4.2471523,-1.19536,-0.38788262,-0.21622103,0.91126,-1.2036941,1.8055296,0.03874463,-0.5280007
0.18431802,1.8319696,2.9972212,1.3560382,-0.3552964,2.081226,-3.6468487,-0.5441243,-4.244012,3.074283,-1.8611957,-1.2205387,0.19146368,-1.7469658
1.165875,0.84818685,2.272241,0.701348,-0.04787587,6.6491804,-3.7127213,-0.62077975,-3.9315093,2.6418362,-1.6602196,0.072443105,-0.033740595,-0.02596608
-2.4975667,-0.4429141,-2.6883557,0.62718457,0.024545673,3.3698611,0.83462,6.169702,-0.13212515,-3.8829987,0.26442996,1.2645785,-0.055883497,-1.3052977
-1.947294,3.1689634,-9.370847,-0.46982154,0.037338182,1.785561,2.4506307,-1.9597726,-0.14040665,-1.4476268,-1.600932,-0.99789625,1.0752171,-1.054886
-1.6687129,0.45236933,3.3322973,0.009888959,-0.017291507,-7.442036,-4.6642475,-4.9869075,-3.8311799,0.67961025,-1.0380776,1.1718512,-0.24007082,0.23026356
0.4542637,-4.06072,-6.1661906,-3.8631265,-0.04815276,1.8068149,6.572405,1.9032888,0.7542815,-3.318171,1.7807645,1.2343235,-0.40292358,-1.2537571
4.3402596,0.06573145,-9.460337,-1.0959191,-0.24921598,3.9590065,10.540833,2.7930412,-2.7031016,-0.79723877,3.1371682,-4.135002,-0.09896121,-1.935928
2.5668025,-1.9299536,-7.203424,-0.6173185,-0.24198115,8.521471,10.142936,1.8362134,-2.0684607,-1.3818712,2.793236,-3.7851253,-0.08040333,-1.9026113
4.9237647,-3.3259525,-7.5296874,1.2515672,0.020556737,3.1253579,9.844678,1.6003065,-0.27345988,-2.3917403,4.2044168,-2.1287475,0.77453357,0.4011737
1.1350915,-0.0741589,-13.479646,0.21435264,-0.027490687,2.3470182,5.9792123,3.2179122,-0.35660708,2.0732455,-0.59899205,0.2926847,-0.0018609043,-0.61498636
-0.64231384,-0.61871535,-9.91044,-0.04833436,0.16807924,7.486449,5.577055,4.5136404,-2.8775754,-0.0724059,-0.61835,-0.4133163,-0.25224173,1.1578069
-0.14691344,1.9213233,-6.223231,0.96185786,-0.17305318,2.4023552,-4.7296352,-2.680266,-0.3150056,1.019248,1.660524,0.1497931,-0.00547599,-1.0797498
0.5490898,0.38793564,-13.216688,0.60760033,-0.023258733,7.13246,5.6161594,4.1555343,-0.277238,2.1963782,1.1400063,1.9784192,0.0917958,0.62499416
-1.8428416,1.3531129,-10.731183,0.09208335,-0.04238292,3.569212,6.034832,4.6265917,-0.47359404,1.1203485,-0.039953135,-0.33877495,0.12556386,2.201512
-0.32694837,1.0132898,-12.020126,0.88702744,0.015209099,5.889639,5.507337,2.559833,-0.20914339,0.50898385,0.5376853,-2.4529989,-0.019672865,-1.2325929
-2.975362,0.9432889,-12.45697,0.61011106,-0.033567194,6.8825397,5.602619,5.184024,-0.37952358,0.007627863,-3.8282485,-1.3762763,0.010035434,-0.24420178
1.1752532,-0.25905836,-12.488876,1.4935802,0.20837215,4.5423965,5.523096,1.0987635,0.3243074,0.046377793,-0.28992718,-0.6198943,-0.011889559,3.0958393
-3.270699,0.5035115,-7.832979,-2.3554308,0.14956768,3.3378575,-3.0591142,1.3277224,-0.64614576,0.20292582,-0.8442022,0.726793,-0.3148883,0.30163345
-1.5709628,1.4384446,-8.951033,1.0737642,0.0025380147,7.140867,5.3113065,7.008749,-0.62101847,3.0880413,-1.1053616,0.6135986,0.16116276,0.3601153
3.168529,-1.5274503,5.828965,-0.98863566,0.17569312,0.27795145,5.9027376,-0.093631536,0.052657112,-4.908384,8.357375,-1.5737059,-0.04179237,0.24327669
0.5580633,-1.1474909,-10.219418,2.8795404,0.025630515,5.1602607,5.4282866,4.509057,-0.26111522,2.2129796,-2.0968971,-0.7342891,-0.04002667,0.47152606
-1.2089093,-0.38706902,-10.066961,0.35175374,0.033253334,1.7298042,6.868377,2.4122741,0.02792485,-1.3168062,-0.5201381,-0.75349855,0.30582044,-2.5486927
-1.6294918,-1.534889,-2.3428888,-3.23026,0.2996413,0.4867978,3.8917687,2.7567067,0.44228655,-1.3343005,1.4169537,-5.2805767,-0.20340851,0.034808654
2.2341104,-3.199136,-2.1319692,1.1020924,0.08175424,1.3786831,7.9584565,0.023733612,-0.14249134,-4.0894947,1.4296805,3.6114924,-0.46368563,-0.44326422
2.1414883,-1.4608853,-2.6560123,-2.3543155,-4.2972846,-0.79932016,3.0026274,1.392266,0.06390638,-1.4566122,2.1629875,-2.5705755,2.7123985,-0.13386616
1.8413768,-0.5900024,-3.3752925,3.1947415,-0.058042202,1.0128468,9.135503,1.6790537,-0.019738728,4.898744,0.71145993,-4.560943,0.0731941,2.1405432
-6.3318043,2.1659472,-0.13681707,3.9450889,0.77509004,0.5845583,-3.0245888,3.3896356,0.285232,2.6186166,-0.8204215,4.675513,0.24984159,0.96530807
-3.7715755,0.12573534,0.077963196,-0.27016965,0.07953849,3.2150455,2.32897,1.9642345,-0.63796747,-1.8146144,3.4480143,3.8691425,0.70479757,0.9544927
-1.1655587,-1.2717766,1.0583706,0.93014044,-0.15062982,-2.6717017,7.8015027,4.061947,0.980954,2.6129937,1.4210786,-1.9619755,-0.051818006,2.0545197
-6.624477,4.361639,7.5152087,0.92607325,-0.043966092,0.6436189,-3.8460963,-3.4946434,0.07481288,2.2772615,-5.461203,0.86291605,-0.2783407,-0.28863612
2.3133264,-0.53406453,-5.002617,8.126071,-0.07868238,0.46282354,5.6541166,5.641818,-0.060197297,0.65851545,1.3796333,-1.769635,-0.02024607,0.40375045
-1.3768042,0.48605186,0.75179434,0.6144033,-0.053842407,-2.242299,11.892893,-2.1614916,0.08283213,0.92177,3.5964909,-1.2455802,0.007000754,-0.13093372
2.8622694,-4.0101037,2.201087,-1.5858552,-0.33228558,-0.9476607,0.5358949,-2.652579,0.058206666,-0.7295445,6.9959755,-9.029518,-0.029697143,0.19697252
1.0985104,1.5028579,3.448782,-0.31988084,-3.2868283,-0.88694966,3.2666054,-3.1796792,0.063484125,-0.9639554,4.684737,-2.691963,0.12766238,-0.26598158
3.7236004,-8.045211,-1.7989454,-3.3590906,0.3239475,1.9383471,2.8774452,0.8355918,-0.25786233,-1.5060047,1.9175535,1.2000672,0.15464735,0.17693019
4.0630426,-5.08097,-1.298232,-2.2013216,-0.4850674,2.1248116,2.9621212,3.9360662,-0.5819894,-1.1345457,3.2387326,0.7110701,-0.024910267,2.004977
4.4581923,-3.9912894,-2.7018487,-1.1316096,0.29331183,0.015053191,15.784139,1.5013136,0.1361479,-2.6470902,1.0799088,-0.60114115,-0.07156494,0.48391655
2.856461,-3.9753387,3.6702392,-0.80028415,-0.89643264,-2.066765,2.042323,-2.8004217,0.083208375,-2.76079,5.13681,-5.3497167,0.04785961,0.61396474
3.1607008,-1.7278988,4.5814548,-1.504174,0.02677226,-0.42093924,3.3489146,-0.1107447,0.23449646,-9.578544,7.5405188,-1.7190108,-0.03708014,0.07006039
